Time,HwTOutlet,ActPow,HwActive,HwTSet,PrimTSet,ChActive,PrimT
2017-12-09T05:06:40.514Z,30.2,30,,50,,,36.3
2017-12-09T05:06:50.514Z,30.2,29,,50,,,36.6
2017-12-09T05:07:00.514Z,30.2,,,50,,,37.1
2017-12-09T05:07:10.514Z,30.2,,,50,,,37.2
2017-12-09T05:07:20.514Z,30.2,30,,50,,,37.4
2017-12-09T05:07:30.514Z,30.1,,,50,,,37.6
2017-12-09T05:07:40.521Z,30.2,29,,50,,,37.8
2017-12-09T05:07:50.514Z,30.1,29,,50,,,38
2017-12-09T05:08:00.522Z,30.1,30,,50,,,38.1
2017-12-09T05:08:10.516Z,30.1,29,,50,,,38.3
2017-12-09T05:08:20.522Z,30.1,,,50,,,38.4
2017-12-09T05:08:30.513Z,30.1,30,,50,,,38.5
2017-12-09T05:08:40.514Z,30.1,29,,50,,,38.6
2017-12-09T05:08:50.513Z,30.1,,,50,,,38.8
2017-12-09T05:09:00.514Z,30.1,30,,50,,,38.9
2017-12-09T05:09:10.519Z,30.1,29,,50,,,39.1
2017-12-09T05:09:20.513Z,30.1,30,,50,,,39.2
2017-12-09T05:09:30.514Z,30.1,29,,50,,,39.4
2017-12-09T05:09:40.514Z,30.1,,,50,,,39.5
2017-12-09T05:09:50.514Z,30.1,,,50,,,39.6
2017-12-09T05:10:00.514Z,30.1,,,50,,,39.8
2017-12-09T05:10:10.519Z,30.1,,,50,,,40
2017-12-09T05:10:20.514Z,30.1,30,,50,,,40.1
2017-12-09T05:10:30.514Z,30.1,29,,50,,,40.3
2017-12-09T05:10:40.518Z,30.1,,,50,,,40.4
2017-12-09T05:10:50.514Z,30.1,30,,50,,,40.6
2017-12-09T05:11:00.519Z,30.1,29,,50,,,40.8
2017-12-09T05:11:10.519Z,30.1,,,50,,,41
2017-12-09T05:11:20.514Z,30.1,,,50,,,41.1
2017-12-09T05:11:30.522Z,30.1,,,50,,,41.3
2017-12-09T05:11:40.537Z,30.1,,,50,,,41.4
2017-12-09T05:11:50.513Z,30.1,,,50,,,41.6
2017-12-09T05:12:00.513Z,30.1,,,50,,,41.7
2017-12-09T05:12:10.549Z,30.1,,,50,,,42
2017-12-09T05:12:20.518Z,30.1,,,50,,,
2017-12-09T05:12:30.515Z,30.1,,,50,,,42.2
2017-12-09T05:12:40.520Z,30.1,,,50,,,42.3
2017-12-09T05:12:50.519Z,30.1,,,50,,,42.6
2017-12-09T05:13:00.563Z,30.1,30,,50,,,42.7
2017-12-09T05:13:10.515Z,30.1,29,,50,,,43
2017-12-09T05:13:20.522Z,30.2,30,,50,,,
2017-12-09T05:13:30.521Z,30.2,,,50,,,43.2
2017-12-09T05:13:40.522Z,30.2,,,50,,,43.3
2017-12-09T05:13:50.514Z,30.2,,,50,,,43.5
2017-12-09T05:14:00.519Z,30.2,29,,50,,,43.6
2017-12-09T05:14:10.519Z,30.2,,,50,,,43.7
2017-12-09T05:14:20.514Z,30.2,,,50,,,43.9
2017-12-09T05:14:30.514Z,30.2,,,50,,,44
2017-12-09T05:14:40.514Z,30.2,,,50,,,44.1
2017-12-09T05:14:50.515Z,30.2,,,50,,,44.3
2017-12-09T05:15:00.516Z,30.2,,,50,,,44.4
2017-12-09T05:15:10.513Z,30.2,,,50,,,44.6
2017-12-09T05:15:20.522Z,30.2,,,50,,,44.7
2017-12-09T05:15:30.513Z,30.3,,,50,,,44.8
2017-12-09T05:15:40.514Z,30.3,29,,50,,,45
2017-12-09T05:15:50.513Z,30.3,30,,50,,,45.1
2017-12-09T05:16:00.513Z,30.3,,,50,,,45.2
2017-12-09T05:16:10.514Z,30.3,29,,50,,,45.3
2017-12-09T05:16:20.514Z,30.3,30,,50,,,45.5
2017-12-09T05:16:30.516Z,30.3,29,,50,,,45.6
2017-12-09T05:16:40.517Z,30.4,,,50,,,45.7
2017-12-09T05:16:50.515Z,30.4,,,50,,,45.8
2017-12-09T05:17:00.517Z,30.4,0,0,50,,2,46
2017-12-09T05:17:10.514Z,30.4,,,50,,,43.9
2017-12-09T05:17:20.514Z,30.4,,,50,,,41.9
2017-12-09T05:17:30.513Z,30.4,,,50,,,41.3
2017-12-09T05:17:40.513Z,30.4,,,50,,,41.1
2017-12-09T05:17:50.517Z,30.4,,,50,,,41
2017-12-09T05:18:00.514Z,30.4,,,50,,,
2017-12-09T05:18:10.517Z,30.6,,,50,,,
2017-12-09T05:18:20.514Z,30.6,,,50,,,40.9
2017-12-09T05:18:30.513Z,30.6,,,50,,,
2017-12-09T05:18:40.518Z,30.6,,,50,,,40.8
2017-12-09T05:18:50.517Z,30.6,,,50,,,40.6
2017-12-09T05:19:00.515Z,30.6,,,50,,,40.5
2017-12-09T05:19:10.513Z,30.6,,,50,,,
2017-12-09T05:19:20.514Z,30.6,,,50,,,40.4
2017-12-09T05:19:30.519Z,30.6,,,50,,,
2017-12-09T05:19:40.520Z,30.7,,,50,,,
2017-12-09T05:19:50.513Z,30.7,,,50,,,40.3
2017-12-09T05:20:00.513Z,30.7,,,50,,,40.2
2017-12-09T05:20:10.513Z,30.7,,,50,,,
2017-12-09T05:20:20.519Z,30.7,,,50,,,
2017-12-09T05:20:30.513Z,30.7,,,50,,,40.1
2017-12-09T05:20:40.519Z,30.7,,,50,,,
2017-12-09T05:20:50.526Z,30.7,,,50,,,
2017-12-09T05:21:00.514Z,30.7,,,50,,,
2017-12-09T05:21:10.513Z,30.8,,,50,,,
2017-12-09T05:21:20.514Z,30.7,,,50,,,
2017-12-09T05:21:30.514Z,30.8,,,50,,,
2017-12-09T05:21:40.519Z,30.8,,,50,,,
2017-12-09T05:21:50.513Z,30.8,,,50,,,40
2017-12-09T05:22:00.514Z,30.8,,,50,,,
2017-12-09T05:22:10.514Z,30.8,,,50,,,40.1
2017-12-09T05:22:20.515Z,30.8,,,50,,,
2017-12-09T05:22:30.521Z,30.8,,,50,,,
2017-12-09T05:22:40.514Z,30.8,,,50,,,
2017-12-09T05:22:50.514Z,30.8,,,50,,,
2017-12-09T05:23:00.564Z,30.8,,,50,,,
2017-12-09T05:23:10.513Z,30.8,,,50,,,
2017-12-09T05:23:20.523Z,30.8,,,50,,,40.2
2017-12-09T05:23:30.517Z,30.8,,,50,,,
2017-12-09T05:23:40.518Z,30.8,,,50,,,40.3
2017-12-09T05:23:50.515Z,30.8,,,50,,,
2017-12-09T05:24:00.522Z,30.8,,,50,,,
2017-12-09T05:24:10.516Z,30.8,,,50,,,
2017-12-09T05:24:20.516Z,30.9,,,50,,,
2017-12-09T05:24:30.514Z,30.9,,,50,,,40.4
2017-12-09T05:24:40.514Z,30.9,,,50,,,
2017-12-09T05:24:50.515Z,30.9,,,50,,,
2017-12-09T05:25:00.523Z,30.9,,,50,,,
2017-12-09T05:25:10.513Z,30.9,,,50,,,
2017-12-09T05:25:20.514Z,30.9,,,50,,,
2017-12-09T05:25:30.517Z,30.8,,,50,,,
2017-12-09T05:25:40.525Z,30.9,,,50,,,40.5
2017-12-09T05:25:50.514Z,30.9,,,50,,,
2017-12-09T05:26:00.518Z,30.9,,,50,,,40.4
2017-12-09T05:26:10.525Z,30.9,,,50,,,40.5
2017-12-09T05:26:20.514Z,30.9,,,50,,,
2017-12-09T05:26:30.515Z,30.9,,,50,,,40.4
2017-12-09T05:26:40.518Z,30.9,,,50,,,
2017-12-09T05:26:50.522Z,30.9,,,50,,,
2017-12-09T05:27:00.513Z,30.9,,,50,,,
2017-12-09T05:27:10.514Z,30.9,,,50,,,
2017-12-09T05:27:20.530Z,30.9,,,50,,,
2017-12-09T05:27:30.563Z,30.9,,,50,,,
2017-12-09T05:27:40.519Z,30.9,,,50,,,
2017-12-09T05:27:50.524Z,30.9,,,50,,,
2017-12-09T05:28:00.529Z,30.9,,,50,,,
2017-12-09T05:28:10.524Z,30.9,,,50,,,
2017-12-09T05:28:20.514Z,30.9,,,50,,,
2017-12-09T05:28:30.514Z,30.9,,,50,,,40.3
2017-12-09T05:28:40.514Z,30.9,,,50,,,
2017-12-09T05:28:50.519Z,30.9,,,50,,,
2017-12-09T05:29:00.527Z,30.9,,,50,,,
2017-12-09T05:29:10.514Z,30.9,,,50,,,
2017-12-09T05:29:20.524Z,30.9,,,50,,,
2017-12-09T05:29:30.513Z,30.9,,,50,,,
2017-12-09T05:29:40.526Z,30.9,,,50,,,
2017-12-09T05:29:50.523Z,30.9,,,50,,,40.2
2017-12-09T05:30:00.521Z,30.9,,,50,,,
2017-12-09T05:30:10.514Z,30.9,,,50,,,
2017-12-09T05:30:20.514Z,30.9,,,50,,,
2017-12-09T05:30:30.514Z,30.9,,,50,,,
2017-12-09T05:30:40.514Z,30.9,,,50,,,
2017-12-09T05:30:50.522Z,30.9,,,50,,,40.1
2017-12-09T05:31:00.515Z,30.9,,,50,,,
2017-12-09T05:31:10.515Z,30.9,,,50,,,
2017-12-09T05:31:20.515Z,30.9,,,50,,,
2017-12-09T05:31:30.514Z,30.9,,,50,,,
2017-12-09T05:31:40.519Z,30.8,,,50,,,
2017-12-09T05:31:50.524Z,30.8,,,50,,,40
2017-12-09T05:32:00.513Z,30.8,,,50,,,
2017-12-09T05:32:10.515Z,30.8,,,50,,,
2017-12-09T05:32:20.515Z,30.8,,,50,,,
2017-12-09T05:32:30.514Z,30.8,,,50,,,
2017-12-09T05:32:40.514Z,30.8,,,50,,,
2017-12-09T05:32:50.516Z,30.8,,,50,,,39.9
2017-12-09T05:33:00.516Z,30.8,,,50,,,
2017-12-09T05:33:10.514Z,30.8,,,50,,,
2017-12-09T05:33:20.515Z,30.8,,,50,,,
2017-12-09T05:33:30.518Z,30.8,,,50,,,
2017-12-09T05:33:40.517Z,30.8,,,50,,,
2017-12-09T05:33:50.521Z,30.8,,,50,,,
2017-12-09T05:34:00.515Z,30.8,,,50,,,
2017-12-09T05:34:10.514Z,30.8,,,50,,,39.8
2017-12-09T05:34:20.520Z,30.8,,,50,,,
2017-12-09T05:34:30.517Z,30.8,,,50,,,
2017-12-09T05:34:40.526Z,30.8,,,50,,,
2017-12-09T05:34:50.514Z,30.8,,,50,,,
2017-12-09T05:35:00.521Z,30.8,,,50,,,
2017-12-09T05:35:10.515Z,30.8,,,50,,,
2017-12-09T05:35:20.520Z,30.8,,,50,,,39.7
2017-12-09T05:35:30.517Z,30.7,,,50,,,
2017-12-09T05:35:40.526Z,30.8,,,50,,,
2017-12-09T05:35:50.526Z,30.7,,,50,,,
2017-12-09T05:36:00.518Z,30.7,,,50,,,
2017-12-09T05:36:10.519Z,30.7,,,50,,,
2017-12-09T05:36:20.520Z,30.7,,,50,,,39.6
2017-12-09T05:36:30.521Z,30.7,,,50,,,
2017-12-09T05:36:40.516Z,30.7,,,50,,,
2017-12-09T05:36:50.520Z,30.7,,,50,,,
2017-12-09T05:37:00.520Z,30.7,,,50,,,
2017-12-09T05:37:10.520Z,30.7,,,50,,,
2017-12-09T05:37:20.524Z,30.7,42,0,50,,2,42.4
2017-12-09T05:37:30.518Z,30.7,35,,50,,,45.2
2017-12-09T05:37:40.520Z,30.7,29,,50,,,41.9
2017-12-09T05:37:50.519Z,30.7,30,,50,,,39.9
2017-12-09T05:38:00.519Z,30.7,30,,50,,,37.7
2017-12-09T05:38:10.521Z,30.7,0,0,50,,2,34.9
2017-12-09T05:38:20.521Z,30.7,,,50,,,32.9
2017-12-09T05:38:30.521Z,30.7,,,50,,,32.3
2017-12-09T05:38:40.517Z,30.7,,,50,,,32.4
2017-12-09T05:38:50.529Z,30.7,,,50,,,32.6
2017-12-09T05:39:00.521Z,30.7,,,50,,,32.8
2017-12-09T05:39:10.516Z,30.7,,,50,,,32.9
2017-12-09T05:39:20.517Z,30.7,,,50,,,
2017-12-09T05:39:30.518Z,30.6,,,50,,,32.8
2017-12-09T05:39:40.520Z,30.7,,,50,,,32.6
2017-12-09T05:39:50.519Z,30.6,,,50,,,32.5
2017-12-09T05:40:00.524Z,30.6,,,50,,,32.4
2017-12-09T05:40:10.516Z,30.6,,,50,,,
2017-12-09T05:40:20.517Z,30.6,,,50,,,
2017-12-09T05:40:30.517Z,30.6,,,50,,,
2017-12-09T05:40:40.523Z,30.6,,,50,,,
2017-12-09T05:40:50.522Z,30.6,,,50,,,
2017-12-09T05:41:00.519Z,30.6,,,50,,,
2017-12-09T05:41:10.516Z,30.6,,,50,,,
2017-12-09T05:41:20.522Z,30.6,,,50,,,
2017-12-09T05:41:30.523Z,30.6,,,50,,,
2017-12-09T05:41:40.516Z,30.6,,,50,,,
2017-12-09T05:41:50.517Z,30.6,,,50,,,
2017-12-09T05:42:00.516Z,30.6,,,50,,,
2017-12-09T05:42:10.525Z,30.4,,,50,,,
2017-12-09T05:42:20.519Z,30.4,,,50,,,
2017-12-09T05:42:30.522Z,30.4,,,50,,,
2017-12-09T05:42:40.523Z,30.4,,,50,,,
2017-12-09T05:42:50.525Z,30.4,,,50,,,
2017-12-09T05:43:00.571Z,30.4,,,50,,,
2017-12-09T05:43:10.573Z,30.4,,,50,,,
2017-12-09T05:43:20.518Z,30.4,,,50,,,
2017-12-09T05:43:30.528Z,30.4,,,50,,,
2017-12-09T05:43:40.519Z,30.4,,,50,,,32.5
2017-12-09T05:43:50.520Z,30.3,,,50,,,
2017-12-09T05:44:00.520Z,30.4,,,50,,,32.6
2017-12-09T05:44:10.520Z,30.3,,,50,,,
2017-12-09T05:44:20.517Z,30.3,,,50,,,32.8
2017-12-09T05:44:30.520Z,30.3,42,0,50,,2,35.5
2017-12-09T05:44:40.518Z,30.3,30,,50,,,40
2017-12-09T05:44:50.522Z,30.3,30,,50,,,38.9
2017-12-09T05:45:00.524Z,30.3,29,,50,,,37.8
2017-12-09T05:45:10.518Z,30.3,,,50,,,37.1
2017-12-09T05:45:20.521Z,30.3,,,50,,,36.8
2017-12-09T05:45:30.518Z,30.3,,,50,,,
2017-12-09T05:45:40.520Z,30.3,,,50,,,37.1
2017-12-09T05:45:50.519Z,30.3,,,50,,,37.5
2017-12-09T05:46:00.518Z,30.2,,,50,,,37.8
2017-12-09T05:46:10.518Z,30.2,,,50,,,38
2017-12-09T05:46:20.519Z,30.2,30,,50,,,38.1
2017-12-09T05:46:30.517Z,30.2,29,,50,,,38.3
2017-12-09T05:46:40.518Z,30.2,,,50,,,38.4
2017-12-09T05:46:50.519Z,30.2,29,0,50,59,2,38.6
2017-12-09T05:47:00.519Z,30.2,30,,50,,,38.8
2017-12-09T05:47:10.523Z,30.2,,,50,,,39.1
2017-12-09T05:47:20.519Z,30.2,29,,50,,,39.2
2017-12-09T05:47:30.517Z,30.2,30,,50,,,39.3
2017-12-09T05:47:40.518Z,30.2,29,,50,,,39.4
2017-12-09T05:47:50.670Z,30.2,30,,50,,,39.6
2017-12-09T05:48:00.517Z,30.2,29,,50,,,39.7
2017-12-09T05:48:10.517Z,30.2,,,50,,,40
2017-12-09T05:48:20.520Z,30.2,,,50,,,
2017-12-09T05:48:30.532Z,30.2,,,50,,,40.2
2017-12-09T05:48:40.516Z,30.2,,,50,,,40.3
2017-12-09T05:48:50.517Z,30.2,30,,50,,,40.5
2017-12-09T05:49:00.518Z,30.2,29,,50,,,40.6
2017-12-09T05:49:10.518Z,30.2,,,50,,,40.8
2017-12-09T05:49:20.520Z,30.2,,,50,,,41
2017-12-09T05:49:30.516Z,30.2,,,50,,,41.1
2017-12-09T05:49:40.522Z,30.2,30,,50,,,41.2
2017-12-09T05:49:50.522Z,30.2,29,,50,,,41.4
2017-12-09T05:50:00.517Z,30.2,,,50,,,41.6
2017-12-09T05:50:10.517Z,30.2,,,50,,,41.7
2017-12-09T05:50:20.520Z,30.2,30,,50,,,42
2017-12-09T05:50:30.517Z,30.2,29,,50,,,
2017-12-09T05:50:40.519Z,30.2,,,50,,,42.2
2017-12-09T05:50:50.517Z,30.2,30,,50,,,42.3
2017-12-09T05:51:00.525Z,30.2,29,,50,,,42.6
2017-12-09T05:51:10.517Z,30.2,,,50,,,42.7
2017-12-09T05:51:20.515Z,30.3,29,,50,,,43
2017-12-09T05:51:30.525Z,30.3,30,,50,,,
2017-12-09T05:51:40.518Z,30.3,,,50,,,43.2
2017-12-09T05:51:50.523Z,30.3,29,,50,,,43.3
2017-12-09T05:52:00.515Z,30.3,,,50,,,43.4
2017-12-09T05:52:10.516Z,30.3,,,50,,,43.6
2017-12-09T05:52:20.518Z,30.3,,,50,,,43.7
2017-12-09T05:52:30.520Z,30.3,30,,50,,,43.9
2017-12-09T05:52:40.519Z,30.3,30,,50,,,44
2017-12-09T05:52:50.520Z,30.3,,,50,,,44.2
2017-12-09T05:53:00.520Z,30.3,,,50,,,44.3
2017-12-09T05:53:10.519Z,30.3,29,,50,,,44.4
2017-12-09T05:53:20.519Z,30.3,,,50,,,44.6
2017-12-09T05:53:30.516Z,30.4,,,50,,,44.7
2017-12-09T05:53:40.524Z,30.4,,,50,,,44.8
2017-12-09T05:53:50.515Z,30.4,,,50,,,45
2017-12-09T05:54:00.515Z,30.4,,,50,,,45.1
2017-12-09T05:54:10.520Z,30.4,,,50,,,45.2
2017-12-09T05:54:20.515Z,30.4,,,50,,,45.3
2017-12-09T05:54:30.522Z,30.4,,,50,,,45.5
2017-12-09T05:54:40.516Z,30.4,,,50,,,45.6
2017-12-09T05:54:50.515Z,30.4,30,,50,,,45.7
2017-12-09T05:55:00.524Z,30.6,29,,50,,,45.8
2017-12-09T05:55:10.513Z,30.6,30,,50,,,46
2017-12-09T05:55:20.514Z,30.6,,,50,,,46.1
2017-12-09T05:55:30.516Z,30.6,29,,50,,,46.2
2017-12-09T05:55:40.515Z,30.6,30,,50,,,46.3
2017-12-09T05:55:50.514Z,30.6,29,,50,,,46.5
2017-12-09T05:56:04.368Z,30.6,,,50,,,46.6
2017-12-09T05:56:10.518Z,30.6,,,50,,,46.7
2017-12-09T05:56:20.514Z,30.7,30,,50,,,46.8
2017-12-09T05:56:30.515Z,30.7,29,,50,,,47
2017-12-09T05:56:40.523Z,30.7,30,,50,,,47.1
2017-12-09T05:56:50.516Z,30.7,29,,50,,,47.2
2017-12-09T05:57:00.517Z,30.7,,,50,,,47.3
2017-12-09T05:57:10.518Z,30.8,,,50,,,47.4
2017-12-09T05:57:20.520Z,30.8,,,50,,,47.6
2017-12-09T05:57:30.523Z,30.8,,,50,,,47.7
2017-12-09T05:57:40.520Z,30.8,,,50,,,47.9
2017-12-09T05:57:50.515Z,30.8,,,50,,,48
2017-12-09T05:58:00.513Z,30.8,,,50,,,48.1
2017-12-09T05:58:10.518Z,30.9,,,50,,,48.2
2017-12-09T05:58:20.515Z,30.9,,,50,,,48.3
2017-12-09T05:58:30.514Z,30.9,,,50,,,48.4
2017-12-09T05:58:40.513Z,30.9,30,,50,,,48.5
2017-12-09T05:58:50.563Z,30.9,29,,50,,,48.6
2017-12-09T05:59:00.517Z,31,0,0,50,,2,46.9
2017-12-09T05:59:10.513Z,31,,,50,,,44.9
2017-12-09T05:59:20.521Z,31,,,50,,,43.9
2017-12-09T05:59:30.524Z,31,,,50,,,43.8
2017-12-09T05:59:40.512Z,31,,,50,,,43.7
2017-12-09T05:59:50.513Z,31.2,,,50,,,
2017-12-09T06:00:00.513Z,31.2,,,50,,,43.6
2017-12-09T06:00:10.523Z,31.2,,,50,,,
2017-12-09T06:00:20.515Z,31.2,,,50,,,43.5
2017-12-09T06:00:30.512Z,31.2,,,50,,,43.4
2017-12-09T06:00:40.522Z,31.3,,,50,,,43.2
2017-12-09T06:00:50.513Z,31.3,,,50,,,43.1
2017-12-09T06:01:00.514Z,31.3,,,50,,,43
2017-12-09T06:01:10.522Z,31.3,,,50,,,
2017-12-09T06:01:20.513Z,31.3,,,50,,,43
2017-12-09T06:01:30.512Z,31.3,,,50,,,42.9
2017-12-09T06:01:40.512Z,31.3,,,50,,,42.8
2017-12-09T06:01:50.514Z,31.4,,,50,,,42.7
2017-12-09T06:02:00.512Z,31.4,,,50,,,
2017-12-09T06:02:10.515Z,31.4,,,50,,,42.6
2017-12-09T06:02:20.521Z,31.4,,,50,,,
2017-12-09T06:02:30.513Z,31.4,,,50,,,
2017-12-09T06:02:40.513Z,31.4,,,50,,,
2017-12-09T06:02:50.515Z,31.4,,,50,,,
2017-12-09T06:03:00.515Z,31.4,,,50,,,42.4
2017-12-09T06:03:10.512Z,31.4,,,50,,,
2017-12-09T06:03:20.515Z,31.5,,,50,,,
2017-12-09T06:03:30.513Z,31.5,,,50,,,
2017-12-09T06:03:40.517Z,31.5,,,50,,,
2017-12-09T06:03:50.513Z,31.5,,,50,,,
2017-12-09T06:04:00.512Z,31.5,,,50,,,
2017-12-09T06:04:10.524Z,31.5,,,50,,,
2017-12-09T06:04:20.516Z,31.5,,,50,,,
2017-12-09T06:04:30.513Z,31.5,,,50,,,
2017-12-09T06:04:40.516Z,31.5,,,50,,,42.6
2017-12-09T06:04:50.513Z,31.5,,,50,,,
2017-12-09T06:05:00.513Z,31.5,,,50,,,
2017-12-09T06:05:10.513Z,31.5,,,50,,,42.7
2017-12-09T06:05:20.512Z,31.6,,,50,,,
2017-12-09T06:05:30.528Z,31.6,,,50,,,
2017-12-09T06:05:40.513Z,31.6,,,50,,,
2017-12-09T06:05:50.517Z,31.6,,,50,,,42.8
2017-12-09T06:06:00.517Z,31.6,,,50,,,
2017-12-09T06:06:10.517Z,31.6,,,50,,,
2017-12-09T06:06:20.512Z,31.6,,,50,,,
2017-12-09T06:06:30.513Z,31.6,,,50,,,
2017-12-09T06:06:40.513Z,31.6,,,50,,,42.9
2017-12-09T06:06:50.522Z,31.6,,,50,,,
2017-12-09T06:07:00.513Z,31.6,,,50,,,
2017-12-09T06:07:10.513Z,31.6,,,50,,,
2017-12-09T06:07:20.522Z,31.6,,,50,,,
2017-12-09T06:07:30.515Z,31.6,,,50,,,
2017-12-09T06:07:40.516Z,31.6,,,50,,,
2017-12-09T06:07:50.512Z,31.6,,,50,,,
2017-12-09T06:08:00.519Z,31.6,,,50,,,
2017-12-09T06:08:10.513Z,31.6,,,50,,,
2017-12-09T06:08:20.513Z,31.6,,,50,,,
2017-12-09T06:08:30.517Z,31.6,,,50,,,
2017-12-09T06:08:40.517Z,31.6,,,50,,,
2017-12-09T06:08:50.513Z,31.6,,,50,,,42.8
2017-12-09T06:09:00.520Z,31.8,,,50,,,
2017-12-09T06:09:10.513Z,31.6,,,50,,,
2017-12-09T06:09:20.514Z,31.6,,,50,,,
2017-12-09T06:09:30.512Z,31.8,,,50,,,
2017-12-09T06:09:40.512Z,31.8,,,50,,,
2017-12-09T06:09:50.512Z,31.6,,,50,,,
2017-12-09T06:10:00.515Z,31.6,,,50,,,42.7
2017-12-09T06:10:10.512Z,31.6,,,50,,,
2017-12-09T06:10:20.514Z,31.6,,0,50,5,0,
2017-12-09T06:10:30.516Z,31.6,,0,50,59,2,
2017-12-09T06:10:40.515Z,31.6,,,50,,,
2017-12-09T06:10:50.512Z,31.8,,,50,,,
2017-12-09T06:11:00.513Z,31.6,,0,50,5,0,42.6
2017-12-09T06:11:10.512Z,31.6,,,50,,,
2017-12-09T06:11:20.513Z,31.6,,,50,,,
2017-12-09T06:11:30.512Z,31.6,,,50,,,
2017-12-09T06:11:40.513Z,31.6,,,50,,,
2017-12-09T06:11:50.512Z,31.6,,,50,,,
2017-12-09T06:12:00.516Z,31.6,,,50,,,42.4
2017-12-09T06:12:10.513Z,31.6,,,50,,,
2017-12-09T06:12:20.513Z,31.8,,,50,,,
2017-12-09T06:12:30.513Z,31.6,,,50,,,
2017-12-09T06:12:40.512Z,31.6,,,50,,,
2017-12-09T06:12:50.513Z,31.6,,,50,,,42.3
2017-12-09T06:13:00.513Z,31.6,,,50,,,
2017-12-09T06:13:10.512Z,31.6,,,50,,,
2017-12-09T06:13:20.514Z,31.6,,,50,,,
2017-12-09T06:13:30.512Z,31.6,,,50,,,
2017-12-09T06:13:40.512Z,31.6,,,50,,,
2017-12-09T06:13:50.513Z,31.6,,,50,,,42.2
2017-12-09T06:14:00.512Z,31.6,,,50,,,
2017-12-09T06:14:10.517Z,31.6,,,50,,,
2017-12-09T06:14:20.515Z,31.6,,,50,,,
2017-12-09T06:14:30.512Z,31.6,,,50,,,
2017-12-09T06:14:40.513Z,31.6,,,50,,,42.1
2017-12-09T06:14:50.514Z,31.6,,,50,,,
2017-12-09T06:15:00.517Z,31.6,,,50,,,
2017-12-09T06:15:10.512Z,31.6,,,50,,,
2017-12-09T06:15:20.516Z,31.6,,,50,,,
2017-12-09T06:15:30.513Z,31.6,,,50,,,
2017-12-09T06:15:40.512Z,31.6,,,50,,,
2017-12-09T06:15:50.512Z,31.6,,,50,,,42
2017-12-09T06:16:00.512Z,31.6,,,50,,,
2017-12-09T06:16:10.517Z,31.6,,,50,,,
2017-12-09T06:16:20.512Z,31.6,,,50,,,
2017-12-09T06:16:30.512Z,31.6,,,50,,,
2017-12-09T06:16:40.512Z,31.6,,,50,,,
2017-12-09T06:16:50.512Z,31.6,,,50,,,41.9
2017-12-09T06:17:00.517Z,31.6,,,50,,,
2017-12-09T06:17:10.515Z,31.6,,,50,,,
2017-12-09T06:17:20.512Z,31.6,,,50,,,
2017-12-09T06:17:30.513Z,31.6,,,50,,,
2017-12-09T06:17:40.512Z,31.6,,,50,,,
2017-12-09T06:17:50.513Z,31.6,,,50,,,
2017-12-09T06:18:00.513Z,31.6,,,50,,,41.8
2017-12-09T06:18:10.514Z,31.5,,,50,,,
2017-12-09T06:18:20.514Z,31.5,,,50,,,
2017-12-09T06:18:30.515Z,31.5,,,50,,,
2017-12-09T06:18:40.513Z,31.5,,,50,,,
2017-12-09T06:18:50.512Z,31.5,,,50,,,
2017-12-09T06:19:00.518Z,31.5,,,50,,,
2017-12-09T06:19:10.514Z,31.5,,,50,,,41.7
2017-12-09T06:19:20.512Z,31.5,,,50,,,
2017-12-09T06:19:30.512Z,31.5,,,50,,,
2017-12-09T06:19:40.515Z,31.5,,,50,,,
2017-12-09T06:19:50.512Z,31.5,,,50,,,
2017-12-09T06:20:00.512Z,31.5,,,50,,,
2017-12-09T06:20:10.515Z,31.5,,,50,,,
2017-12-09T06:20:20.513Z,31.5,,,50,,,41.6
2017-12-09T06:20:30.512Z,31.5,,,50,,,
2017-12-09T06:20:40.518Z,31.5,,,50,,,
2017-12-09T06:20:50.515Z,31.5,,,50,,,
2017-12-09T06:21:00.512Z,31.5,,,50,,,
2017-12-09T06:21:10.516Z,31.5,,,50,,,
2017-12-09T06:21:20.517Z,31.4,,,50,,,
2017-12-09T06:21:30.512Z,31.4,,,50,,,
2017-12-09T06:21:40.512Z,31.4,,,50,,,
2017-12-09T06:21:50.513Z,31.4,,,50,,,41.5
2017-12-09T06:22:00.512Z,31.4,,,50,,,
2017-12-09T06:22:10.512Z,31.4,,,50,,,
2017-12-09T06:22:20.517Z,31.4,,,50,,,
2017-12-09T06:22:30.512Z,31.4,,,50,,,
2017-12-09T06:22:40.512Z,31.4,,,50,,,
2017-12-09T06:22:50.512Z,31.4,,,50,,,
2017-12-09T06:23:00.513Z,31.4,,,50,,,
2017-12-09T06:23:10.513Z,31.4,,,50,,,41.4
2017-12-09T06:23:20.513Z,31.4,,,50,,,
2017-12-09T06:23:30.512Z,31.4,,,50,,,
2017-12-09T06:23:40.513Z,31.4,,,50,,,
2017-12-09T06:23:50.514Z,31.4,,,50,,,
2017-12-09T06:24:00.518Z,31.4,,,50,,,
2017-12-09T06:24:10.512Z,31.4,,0,50,59,2,
2017-12-09T06:24:20.512Z,31.3,,,50,,,
2017-12-09T06:24:30.512Z,31.3,,,50,,,
2017-12-09T06:24:40.512Z,31.3,,,50,,,41.3
2017-12-09T06:24:50.513Z,31.3,,,50,,,
2017-12-09T06:25:00.517Z,31.3,,,50,,,
2017-12-09T06:25:10.512Z,31.3,,,50,,,
