Time,ChActive,HwTSet,HwActive,HwTOutlet,ActPow,PrimT,PrimTSet
2018-01-18T11:24:11.236Z,,50,,31.9,,,
2018-01-18T11:24:21.314Z,,50,,31.9,,,
2018-01-18T11:24:31.246Z,,50,,31.8,,,
2018-01-18T11:24:41.236Z,,50,,31.8,,38.5,
2018-01-18T11:24:51.238Z,,50,,31.8,,,
2018-01-18T11:25:01.231Z,,50,,31.8,,,
2018-01-18T11:25:11.242Z,,50,,31.8,,,
2018-01-18T11:25:21.329Z,,50,,31.8,,,
2018-01-18T11:25:31.255Z,,50,,31.6,,,
2018-01-18T11:25:41.252Z,,50,,31.6,,,
2018-01-18T11:25:51.251Z,,50,,31.6,,38.4,
2018-01-18T11:26:01.284Z,,50,,31.6,,38.5,
2018-01-18T11:26:11.248Z,,50,,31.6,,38.4,
2018-01-18T11:26:21.345Z,,50,,31.6,,,
2018-01-18T11:26:31.234Z,,50,,31.5,,,
2018-01-18T11:26:41.250Z,,50,,31.5,,,
2018-01-18T11:26:51.267Z,,50,,31.5,,,
2018-01-18T11:27:01.254Z,,50,,31.5,,,
2018-01-18T11:27:11.236Z,,50,,31.5,,,
2018-01-18T11:27:21.344Z,,50,,31.5,,,
2018-01-18T11:27:31.284Z,,50,,31.5,,38.3,
2018-01-18T11:27:41.249Z,,50,,31.4,,,
2018-01-18T11:27:51.237Z,,50,,31.4,,,
2018-01-18T11:28:01.240Z,,50,,31.4,,,
2018-01-18T11:28:11.278Z,,50,,31.4,,,
2018-01-18T11:28:21.313Z,,50,,31.4,,,
2018-01-18T11:28:31.232Z,,50,,31.4,,,
2018-01-18T11:28:41.235Z,,50,,31.4,,,
2018-01-18T11:28:51.232Z,,50,,31.3,,,
2018-01-18T11:29:01.242Z,,50,,31.3,,,
2018-01-18T11:29:11.266Z,,50,,31.3,,38.2,
2018-01-18T11:29:21.337Z,,50,,31.3,,,
2018-01-18T11:29:31.295Z,,50,,31.3,,,
2018-01-18T11:29:41.238Z,,50,,31.3,,,
2018-01-18T11:29:51.239Z,,50,,31.3,,,
2018-01-18T11:30:01.233Z,,50,,31.2,,,
2018-01-18T11:30:11.261Z,,50,,31.2,,,
2018-01-18T11:30:21.319Z,,50,,31.2,,,
2018-01-18T11:30:31.367Z,,50,,31.2,,,
2018-01-18T11:30:41.232Z,,50,,31.2,,,
2018-01-18T11:30:51.231Z,,50,,31.2,,38.1,
2018-01-18T11:31:01.234Z,,50,,31,,,
2018-01-18T11:31:11.296Z,,50,,31,,,
2018-01-18T11:31:21.311Z,,50,,31,,,
2018-01-18T11:31:31.231Z,,50,,31,,,
2018-01-18T11:31:41.231Z,,50,,31,,,
2018-01-18T11:31:51.231Z,,50,,31,,,
2018-01-18T11:32:01.239Z,,50,,31,,,
2018-01-18T11:32:11.236Z,,50,,30.9,,,
2018-01-18T11:32:21.311Z,,50,,30.9,,38,
2018-01-18T11:32:31.232Z,,50,,30.9,,,
2018-01-18T11:32:41.232Z,,50,,30.9,,,
2018-01-18T11:32:51.231Z,,50,,30.9,,,
2018-01-18T11:33:01.233Z,,50,,30.9,,,
2018-01-18T11:33:11.230Z,,50,,30.9,,,
2018-01-18T11:33:21.311Z,,50,,30.8,,,
2018-01-18T11:33:31.232Z,,50,,30.8,,,
2018-01-18T11:33:41.235Z,,50,,30.8,,,
2018-01-18T11:33:51.231Z,,50,,30.8,,,
2018-01-18T11:34:01.232Z,,50,,30.8,,37.9,
2018-01-18T11:34:11.230Z,,50,,30.8,,37.9,
2018-01-18T11:34:21.341Z,1,50,0,30.8,,,59
2018-01-18T11:34:31.235Z,,50,,30.7,,,
2018-01-18T11:34:41.231Z,,50,,30.7,,,
2018-01-18T11:34:51.232Z,,50,,30.7,,,
2018-01-18T11:35:01.246Z,,50,,30.7,,,
2018-01-18T11:35:11.231Z,,50,,30.7,,,
2018-01-18T11:35:21.312Z,,50,,30.7,,,
2018-01-18T11:35:31.283Z,,50,,30.7,,,
2018-01-18T11:35:41.278Z,,50,,30.7,,,
2018-01-18T11:35:51.230Z,,50,,30.7,,37.8,
2018-01-18T11:36:01.232Z,,50,,30.6,,,
2018-01-18T11:36:11.250Z,,50,,30.6,,,
2018-01-18T11:36:21.312Z,,50,,30.6,,,
2018-01-18T11:36:31.232Z,,50,,30.6,,,
2018-01-18T11:36:41.240Z,,50,,30.6,,,
2018-01-18T11:36:51.230Z,,50,,30.6,,,
2018-01-18T11:37:01.234Z,,50,,30.6,,,
2018-01-18T11:37:11.230Z,,50,,30.6,,,
2018-01-18T11:37:21.322Z,,50,,30.4,,,
2018-01-18T11:37:31.230Z,,50,,30.4,,37.7,
2018-01-18T11:37:41.260Z,,50,,30.4,,,
2018-01-18T11:37:51.230Z,,50,,30.4,,,
2018-01-18T11:38:01.230Z,,50,,30.4,,,
2018-01-18T11:38:11.230Z,,50,,30.4,,,
2018-01-18T11:38:21.310Z,,50,,30.4,,,
2018-01-18T11:38:31.231Z,,50,,30.4,,,
2018-01-18T11:38:41.230Z,,50,,30.3,,,
2018-01-18T11:38:51.230Z,,50,,30.3,,,
2018-01-18T11:39:01.274Z,1,50,0,30.3,,,
2018-01-18T11:39:11.250Z,,50,,30.3,35,43.1,
2018-01-18T11:39:21.330Z,,50,,30.3,29,40.8,
2018-01-18T11:39:31.230Z,,50,,30.3,29,37.7,
2018-01-18T11:39:41.230Z,,50,,30.3,29,34.6,
2018-01-18T11:39:51.230Z,,50,,30.3,29,32.8,
2018-01-18T11:40:01.285Z,,50,,30.3,30,32.3,
2018-01-18T11:40:11.281Z,,50,,30.2,29,32.5,
2018-01-18T11:40:21.309Z,,50,,30.2,29,33.1,
2018-01-18T11:40:31.229Z,,50,,30.2,,33.5,
2018-01-18T11:40:41.252Z,,50,,30.2,,33.8,
2018-01-18T11:40:51.267Z,,50,,30.2,,34,
2018-01-18T11:41:01.267Z,,50,,30.2,,34.1,
2018-01-18T11:41:11.230Z,,50,,30.2,,34.3,
2018-01-18T11:41:21.342Z,,50,,30.2,,34.5,
2018-01-18T11:41:31.261Z,,50,,30.2,,34.7,
2018-01-18T11:41:41.241Z,,50,,30.2,,35.1,
2018-01-18T11:41:51.277Z,,50,,30.2,,35.4,
2018-01-18T11:42:01.268Z,,50,,30.1,,35.6,
2018-01-18T11:42:11.259Z,,50,,30.1,,35.8,
2018-01-18T11:42:21.452Z,,50,,30.1,30,36,
2018-01-18T11:42:31.271Z,,50,,30.1,29,36.2,
2018-01-18T11:42:41.282Z,,50,,30.1,30,36.6,
2018-01-18T11:42:51.337Z,,50,,30.1,29,36.8,
2018-01-18T11:43:01.393Z,,50,,30.1,,37.1,
2018-01-18T11:43:11.302Z,,50,,30.1,,,
2018-01-18T11:43:21.272Z,,50,,30.1,,37.3,
2018-01-18T11:43:31.282Z,,50,,30.1,30,37.5,
2018-01-18T11:43:41.262Z,,50,,30.1,29,37.6,
2018-01-18T11:43:51.267Z,,50,,30.1,,37.8,
2018-01-18T11:44:01.275Z,,50,,30.1,0,37.9,
2018-01-18T11:44:11.245Z,1,50,0,30.1,,35.7,
2018-01-18T11:44:21.309Z,,50,,30.1,,33.9,
2018-01-18T11:44:31.233Z,,50,,30.1,,33.3,
2018-01-18T11:44:41.229Z,,50,,30.1,,33.1,
2018-01-18T11:44:51.230Z,,50,,30,,,
2018-01-18T11:45:01.229Z,,50,,30.1,,32.9,
2018-01-18T11:45:11.329Z,,50,,30.1,,32.9,
2018-01-18T11:45:21.450Z,,50,,30.1,,,
2018-01-18T11:45:31.318Z,,50,,30,,32.8,
2018-01-18T11:45:41.292Z,,50,,30,,32.7,
2018-01-18T11:45:51.334Z,,50,,30,,,
2018-01-18T11:46:01.272Z,,50,,30,,32.6,
2018-01-18T11:46:11.232Z,,50,,30,,,
2018-01-18T11:46:21.309Z,,50,,30,,,
2018-01-18T11:46:31.232Z,,50,,30,,,
2018-01-18T11:46:41.236Z,,50,,30,,,
2018-01-18T11:46:51.230Z,,50,,30,,32.5,
2018-01-18T11:47:01.231Z,,50,,30,,,
2018-01-18T11:47:11.242Z,,50,,30,,,
2018-01-18T11:47:21.309Z,,50,,30,,,
2018-01-18T11:47:31.229Z,,50,,30,,,
2018-01-18T11:47:41.229Z,,50,,30,,,
2018-01-18T11:47:51.229Z,,50,,30,,,
2018-01-18T11:48:01.230Z,,50,,30,,,
2018-01-18T11:48:11.229Z,,50,,30,,,
2018-01-18T11:48:21.310Z,,50,,29.8,,,
2018-01-18T11:48:31.246Z,,50,,29.8,,,
2018-01-18T11:48:41.336Z,,50,,29.8,,,
2018-01-18T11:48:51.356Z,,50,,29.8,,,
2018-01-18T11:49:01.330Z,,50,,29.8,,,
2018-01-18T11:49:11.328Z,,50,,29.8,,,
2018-01-18T11:49:21.438Z,,50,,29.8,,,
2018-01-18T11:49:33.290Z,,50,,29.8,,,
2018-01-18T11:49:41.332Z,,50,,29.8,,,
2018-01-18T11:49:51.313Z,,50,,29.8,,,
2018-01-18T11:50:01.229Z,,50,,29.8,,32.6,
2018-01-18T11:50:11.243Z,,50,,29.8,,,
2018-01-18T11:50:21.310Z,,50,,29.8,,,
2018-01-18T11:50:31.229Z,,50,,29.8,,,
2018-01-18T11:50:41.399Z,,50,,29.8,,,
2018-01-18T11:50:51.232Z,,50,,29.7,,,
2018-01-18T11:51:01.261Z,,50,,29.7,,,
2018-01-18T11:51:11.234Z,,50,,29.7,,32.7,
2018-01-18T11:51:21.318Z,,50,,29.7,,32.6,
2018-01-18T11:51:33.543Z,,50,,29.7,,32.7,
2018-01-18T11:51:41.249Z,,50,,29.7,,,
2018-01-18T11:51:51.234Z,,50,,29.7,,,
2018-01-18T11:52:01.228Z,,50,,29.7,,,
2018-01-18T11:52:11.234Z,,50,,29.7,,32.8,
2018-01-18T11:52:21.419Z,,50,,29.7,,,
2018-01-18T11:52:31.245Z,,50,,29.7,,,
2018-01-18T11:52:41.228Z,,50,,29.7,,,
2018-01-18T11:52:51.229Z,,50,,29.7,,32.9,
2018-01-18T11:53:01.230Z,,50,,29.6,,,
2018-01-18T11:53:11.247Z,,50,,29.6,,,
2018-01-18T11:53:21.314Z,,50,,29.6,,,
2018-01-18T11:53:31.237Z,,50,,29.6,,,
2018-01-18T11:53:41.231Z,,50,,29.6,,33.1,
2018-01-18T11:53:51.245Z,,50,,29.6,,,
2018-01-18T11:54:01.301Z,,50,,29.6,,,
2018-01-18T11:54:11.244Z,,50,,29.6,,,
2018-01-18T11:54:21.308Z,,50,,29.6,,,
2018-01-18T11:54:31.244Z,,50,,29.6,,33.2,
2018-01-18T11:54:41.251Z,,50,,29.6,,,
2018-01-18T11:54:51.255Z,,50,,29.6,,,
2018-01-18T11:55:01.231Z,,50,,29.5,,,
2018-01-18T11:55:11.233Z,,50,,29.5,,33.3,
2018-01-18T11:55:21.351Z,,50,,29.5,,,
2018-01-18T11:55:32.307Z,,50,,29.5,,,
2018-01-18T11:55:41.267Z,,50,,29.5,,,
2018-01-18T11:55:51.245Z,,50,,29.5,,33.4,
2018-01-18T11:56:01.262Z,,50,,29.5,,,
2018-01-18T11:56:11.236Z,,50,,29.5,,,
2018-01-18T11:56:21.329Z,,50,,29.5,,,
2018-01-18T11:56:31.248Z,,50,,29.5,,,
2018-01-18T11:56:41.231Z,,50,,29.3,,33.5,
2018-01-18T11:56:52.007Z,,50,,29.3,,,
2018-01-18T11:57:01.243Z,,50,,29.3,,,
2018-01-18T11:57:11.272Z,1,50,0,29.3,,33.5,
2018-01-18T11:57:21.328Z,,50,,29.3,37,38,
2018-01-18T11:57:31.250Z,,50,,29.3,29,38.9,
2018-01-18T11:57:41.241Z,,50,,29.3,29,36.9,
2018-01-18T11:57:51.234Z,,50,,29.3,,35.7,
2018-01-18T11:58:01.230Z,,50,,29.3,,34.9,
2018-01-18T11:58:11.263Z,,50,,29.3,,34.7,
2018-01-18T11:58:21.347Z,,50,,29.3,30,35.1,
2018-01-18T11:58:31.235Z,,50,,29.3,29,35.5,
2018-01-18T11:58:41.285Z,,50,,29.3,,35.8,
2018-01-18T11:58:51.251Z,,50,,29.3,,36.1,
2018-01-18T11:59:01.249Z,,50,,29.3,,36.3,
2018-01-18T11:59:11.238Z,,50,,29.2,30,36.4,
2018-01-18T11:59:21.366Z,,50,,29.2,29,36.6,
2018-01-18T11:59:31.227Z,,50,,29.2,30,36.8,
2018-01-18T11:59:41.227Z,,50,,29.2,29,37.1,
2018-01-18T11:59:51.259Z,,50,,29.2,,37.2,
2018-01-18T12:00:01.232Z,,50,,29.2,,37.4,
2018-01-18T12:00:11.280Z,,50,,29.2,,37.5,
2018-01-18T12:00:21.344Z,,50,,29.2,,37.6,
2018-01-18T12:00:31.229Z,,50,,29.2,,37.8,
2018-01-18T12:00:41.258Z,,50,,29.2,,37.9,
2018-01-18T12:00:51.227Z,,50,,29.2,30,38,
2018-01-18T12:01:01.282Z,,50,,29.2,29,38.2,
2018-01-18T12:01:11.249Z,,50,,29.2,,38.3,
2018-01-18T12:01:21.347Z,,50,,29.2,30,38.5,
2018-01-18T12:01:31.232Z,,50,,29.2,29,38.6,
2018-01-18T12:01:41.295Z,,50,,29.2,,38.8,
2018-01-18T12:01:51.336Z,1,50,0,29.2,0,38.7,
2018-01-18T12:02:01.293Z,,50,,29.2,,35.9,
2018-01-18T12:02:11.314Z,,50,,29.2,,34.7,
2018-01-18T12:02:21.437Z,,50,,29.2,,34.2,
2018-01-18T12:02:31.263Z,,50,,29.2,,34.1,
2018-01-18T12:02:41.242Z,,50,,29.2,,,
2018-01-18T12:02:51.269Z,,50,,29.2,,,
2018-01-18T12:03:01.227Z,,50,,29.2,,,
2018-01-18T12:03:11.276Z,,50,,29.2,,,
2018-01-18T12:03:21.371Z,,50,,29.2,,34,
2018-01-18T12:03:31.348Z,,50,,29.2,,33.9,
2018-01-18T12:03:41.249Z,,50,,29.2,,33.8,
2018-01-18T12:03:51.247Z,,50,,29.2,,,
2018-01-18T12:04:01.343Z,,50,,29.2,,,
2018-01-18T12:04:11.266Z,,50,,29.2,,,
2018-01-18T12:04:21.316Z,,50,,29.2,,,
2018-01-18T12:04:31.227Z,,50,,29.2,,,
2018-01-18T12:04:41.246Z,,50,,29.2,,33.7,
2018-01-18T12:04:51.246Z,,50,,29.2,,,
2018-01-18T12:05:01.232Z,,50,,29.2,,,
2018-01-18T12:05:11.229Z,,50,,29.2,,,
2018-01-18T12:05:21.311Z,,50,,29.2,,,
2018-01-18T12:05:31.285Z,,50,,29.2,,,
2018-01-18T12:05:41.305Z,,50,,29.2,,,
2018-01-18T12:05:51.229Z,,50,,29.2,,,
2018-01-18T12:06:01.254Z,,50,,29.2,,,
2018-01-18T12:06:11.262Z,,50,,29.2,,,
2018-01-18T12:06:21.376Z,,50,,29.2,,,
2018-01-18T12:06:31.309Z,,50,,29.2,,,
2018-01-18T12:06:41.259Z,1,50,0,29.3,,,
2018-01-18T12:06:51.229Z,,50,,29.2,37,39.2,
2018-01-18T12:07:01.227Z,,50,,29.2,29,40.8,
2018-01-18T12:07:11.226Z,,50,,29.2,,39.5,
2018-01-18T12:07:21.318Z,,50,,29.2,29,38.9,
2018-01-18T12:07:31.262Z,,50,,29.2,,38.4,
2018-01-18T12:07:41.254Z,,50,,29.2,,38.3,
2018-01-18T12:07:51.305Z,,50,,29.2,,38.4,
2018-01-18T12:08:01.244Z,,50,,29.2,30,38.7,
2018-01-18T12:08:11.291Z,,50,,29.2,29,39.1,
2018-01-18T12:08:21.307Z,,50,,29.2,,39.2,
2018-01-18T12:08:31.232Z,,50,,29.2,,39.4,
2018-01-18T12:08:41.231Z,,50,,29.2,30,39.5,
2018-01-18T12:08:51.280Z,,50,,29.2,29,39.7,
2018-01-18T12:09:01.340Z,,50,,29.2,31,39.8,
2018-01-18T12:09:11.315Z,,50,,29.2,32,40.2,
2018-01-18T12:09:21.269Z,,50,,29.2,34,40.5,
2018-01-18T12:09:31.276Z,,50,,29.3,35,41,
2018-01-18T12:09:41.248Z,,50,,29.3,,41.2,
2018-01-18T12:09:51.328Z,,50,,29.3,,41.4,
2018-01-18T12:10:01.294Z,1,50,0,29.3,37,41.5,
2018-01-18T12:10:11.229Z,,50,,29.3,41,42.1,
2018-01-18T12:10:21.347Z,,50,,29.3,,42.7,
2018-01-18T12:10:31.236Z,,50,,29.3,38,42.9,
2018-01-18T12:10:41.267Z,,50,,29.3,,,
2018-01-18T12:10:51.231Z,,50,,29.3,,,
2018-01-18T12:11:01.235Z,,50,,29.3,39,43,
2018-01-18T12:11:11.283Z,,50,,29.3,44,43.5,
2018-01-18T12:11:21.368Z,,50,,29.3,,44.1,
2018-01-18T12:11:31.298Z,,50,,29.3,42,44.4,
2018-01-18T12:11:41.290Z,,50,,29.3,,44.5,
2018-01-18T12:11:51.308Z,,50,,29.3,,44.6,
2018-01-18T12:12:01.407Z,,50,,29.5,,44.8,
2018-01-18T12:12:11.295Z,,50,,29.5,,45,
2018-01-18T12:12:21.338Z,,50,,29.5,,45.2,
2018-01-18T12:12:31.310Z,,50,,29.5,40,45.4,
2018-01-18T12:12:41.306Z,,50,,29.5,,45.5,
2018-01-18T12:12:51.244Z,,50,,29.5,,45.6,
2018-01-18T12:13:01.243Z,,50,,29.5,,45.7,
2018-01-18T12:13:11.242Z,,50,,29.6,,46,
2018-01-18T12:13:21.406Z,,50,,29.6,,46.2,
2018-01-18T12:13:31.337Z,,50,,29.6,39,46.4,
2018-01-18T12:13:41.326Z,,50,,29.6,33,,
2018-01-18T12:13:51.343Z,,50,,29.6,,45.9,
2018-01-18T12:14:01.324Z,,50,,29.6,,46,
2018-01-18T12:14:11.322Z,,50,,29.6,,46.1,
2018-01-18T12:14:21.336Z,,50,,29.7,,46.3,
2018-01-18T12:14:31.226Z,,50,,29.7,34,46.4,
2018-01-18T12:14:41.232Z,,50,,29.7,,46.7,
2018-01-18T12:14:51.225Z,,50,,29.7,,46.9,
2018-01-18T12:15:01.242Z,,50,,29.7,,47.1,
2018-01-18T12:15:11.226Z,,50,,29.8,,47.2,
2018-01-18T12:15:21.316Z,,50,,29.8,30,47.3,
2018-01-18T12:15:31.232Z,,50,,29.8,29,47.1,
2018-01-18T12:15:41.254Z,,50,,29.8,,,
2018-01-18T12:15:51.317Z,,50,,29.8,30,47.2,
2018-01-18T12:16:01.326Z,,50,,29.8,29,47.3,
2018-01-18T12:16:11.300Z,,50,,30,,47.6,
2018-01-18T12:16:21.355Z,,50,,30,,47.7,
2018-01-18T12:16:31.293Z,,50,,30,30,47.8,
2018-01-18T12:16:41.260Z,,50,,30,,48,
2018-01-18T12:16:51.289Z,,50,,30.1,,48.1,
2018-01-18T12:17:01.268Z,,50,,30.1,29,48.2,
2018-01-18T12:17:11.227Z,,50,,30.1,,48.3,
2018-01-18T12:17:21.307Z,,50,,30.1,,48.4,
2018-01-18T12:17:31.268Z,,50,,30.2,30,48.5,
2018-01-18T12:17:41.255Z,,50,,30.2,29,48.6,
2018-01-18T12:17:51.249Z,,50,,30.2,,48.7,
2018-01-18T12:18:01.244Z,,50,,30.2,,48.8,
2018-01-18T12:18:11.239Z,,50,,30.2,,48.9,
2018-01-18T12:18:21.304Z,,50,,30.3,29,49,
2018-01-18T12:18:31.245Z,,50,,30.3,30,49.1,
2018-01-18T12:18:41.316Z,,50,,30.3,29,49.2,
2018-01-18T12:18:51.267Z,,50,,30.3,,49.3,
2018-01-18T12:19:01.278Z,,50,,30.4,30,49.4,
2018-01-18T12:19:11.255Z,,50,,30.4,29,49.5,
2018-01-18T12:19:21.304Z,,50,,30.4,,,
2018-01-18T12:19:31.228Z,,50,,30.6,,49.6,
2018-01-18T12:19:41.233Z,,50,,30.6,30,49.7,
2018-01-18T12:19:51.256Z,,50,,30.6,,49.8,
2018-01-18T12:20:01.225Z,,50,,30.6,,,
2018-01-18T12:20:11.229Z,,50,,30.7,29,49.9,
2018-01-18T12:20:21.336Z,,50,,30.7,,50,
2018-01-18T12:20:31.234Z,,50,,30.7,30,50.1,
2018-01-18T12:20:41.225Z,,50,,30.7,29,,
2018-01-18T12:20:51.234Z,,50,,30.8,,50.2,
2018-01-18T12:21:01.231Z,,50,,30.8,,50.3,
2018-01-18T12:21:11.240Z,,50,,30.8,,50.4,
2018-01-18T12:21:21.311Z,,50,,30.9,,50.5,
2018-01-18T12:21:31.229Z,,50,,30.9,,50.6,
2018-01-18T12:21:41.241Z,,50,,30.9,,,
2018-01-18T12:21:51.225Z,,50,,30.9,30,50.7,
2018-01-18T12:22:01.236Z,,50,,31,29,50.9,
2018-01-18T12:22:11.225Z,,50,,31,30,,
2018-01-18T12:22:21.332Z,,50,,31,29,51,
2018-01-18T12:22:31.230Z,,50,,31,30,51.1,
2018-01-18T12:22:41.239Z,,50,,31.2,29,51.2,
2018-01-18T12:22:51.280Z,,50,,31.2,,,
2018-01-18T12:23:01.232Z,,50,,31.2,,51.3,
2018-01-18T12:23:11.228Z,,50,,31.2,30,51.4,
2018-01-18T12:23:21.340Z,,50,,31.3,,,
2018-01-18T12:23:31.225Z,,50,,31.3,,51.6,
2018-01-18T12:23:41.226Z,,50,,31.3,,51.7,
2018-01-18T12:23:51.268Z,,50,,31.3,,,
2018-01-18T12:24:01.238Z,,50,,31.4,,51.8,
2018-01-18T12:24:11.262Z,,50,,31.4,,51.9,
2018-01-18T12:24:21.286Z,,50,,31.4,30,52,
2018-01-18T12:24:31.260Z,,50,,31.5,31,,
2018-01-18T12:24:41.271Z,,50,,31.5,,52.2,
2018-01-18T12:24:51.249Z,,50,,31.5,,52.3,
2018-01-18T12:25:01.249Z,,50,,31.5,,,
2018-01-18T12:25:11.254Z,,50,,31.6,,52.6,
2018-01-18T12:25:21.344Z,,50,,31.6,,,
2018-01-18T12:25:31.252Z,,50,,31.6,,52.7,
2018-01-18T12:25:41.232Z,,50,,31.6,,,
2018-01-18T12:25:51.254Z,,50,,31.8,,52.8,
2018-01-18T12:26:01.281Z,,50,,31.8,32,52.9,
2018-01-18T12:26:11.232Z,,50,,31.8,33,53.1,
2018-01-18T12:26:21.337Z,,50,,31.9,35,53.3,
2018-01-18T12:26:31.224Z,,50,,31.9,36,53.6,
2018-01-18T12:26:41.225Z,,50,,31.9,,53.8,
2018-01-18T12:26:51.224Z,,50,,31.9,,53.9,
2018-01-18T12:27:01.225Z,,50,,32,,54,
2018-01-18T12:27:11.224Z,,50,,32,,54.1,
2018-01-18T12:27:21.319Z,,50,,32,,,
2018-01-18T12:27:31.232Z,,50,,32.1,38,54.4,
2018-01-18T12:27:41.224Z,,50,,32.1,39,54.6,
2018-01-18T12:27:51.224Z,,50,,32.1,40,54.9,
2018-01-18T12:28:01.292Z,,50,,32.1,,55.1,
2018-01-18T12:28:11.230Z,,50,,32.2,41,55.3,
2018-01-18T12:28:21.317Z,,50,,32.2,,55.4,
2018-01-18T12:28:31.224Z,,50,,32.2,40,55.5,
2018-01-18T12:28:41.229Z,,50,,32.3,,,
2018-01-18T12:28:51.233Z,,50,,32.3,41,55.7,
2018-01-18T12:29:01.224Z,,50,,32.3,,55.9,
2018-01-18T12:29:11.298Z,,50,,32.4,43,56.1,
2018-01-18T12:29:21.316Z,,50,,32.4,,56.3,
2018-01-18T12:29:31.293Z,,50,,32.4,44,56.5,
2018-01-18T12:29:41.272Z,,50,,32.4,,56.7,
2018-01-18T12:29:51.256Z,,50,,32.5,,56.8,
2018-01-18T12:30:01.226Z,,50,,32.5,45,57,
2018-01-18T12:30:11.224Z,,50,,32.5,,57.2,
2018-01-18T12:30:21.413Z,,50,,32.6,,57.3,
2018-01-18T12:30:31.286Z,,50,,32.6,46,57.6,
2018-01-18T12:30:41.345Z,0,50,2,40.9,30,57.9,0
2018-01-18T12:30:51.260Z,0,50,0,27.5,0,61.6,
2018-01-18T12:31:01.253Z,,50,,27.4,,56.6,
2018-01-18T12:31:11.247Z,,50,,27.5,,56.2,
2018-01-18T12:31:21.315Z,,50,,27.5,,56,
2018-01-18T12:31:31.224Z,,50,,27.7,,,
2018-01-18T12:31:41.262Z,,50,,27.8,,56,
2018-01-18T12:31:51.268Z,1,50,0,27.9,45,55.4,59
2018-01-18T12:32:01.226Z,,50,,27.9,33,58.1,
2018-01-18T12:32:11.276Z,,50,,28,29,56.5,
2018-01-18T12:32:21.326Z,,50,,28.1,,55.7,
2018-01-18T12:32:31.229Z,,50,,28.3,,54.7,
2018-01-18T12:32:41.224Z,,50,,28.4,,54.3,
2018-01-18T12:32:51.224Z,,50,,28.5,,,
2018-01-18T12:33:01.251Z,,50,,28.6,,54.6,
2018-01-18T12:33:11.226Z,,50,,28.6,30,54.9,
2018-01-18T12:33:21.374Z,,50,,28.7,30,55.1,
2018-01-18T12:33:31.239Z,,50,,28.9,29,55.2,
2018-01-18T12:33:41.224Z,,50,,28.9,30,55.3,
2018-01-18T12:33:51.224Z,,50,,29,31,55.4,
2018-01-18T12:34:01.276Z,,50,,29.1,,55.6,
2018-01-18T12:34:11.240Z,,50,,29.2,32,55.9,
2018-01-18T12:34:21.323Z,,50,,29.2,33,56.1,
2018-01-18T12:34:31.251Z,,50,,29.3,34,56.3,
2018-01-18T12:34:41.245Z,,50,,29.5,,56.4,
2018-01-18T12:34:51.249Z,,50,,29.6,,56.6,
2018-01-18T12:35:01.269Z,,50,,29.6,35,56.7,
2018-01-18T12:35:11.249Z,,50,,29.7,,56.9,
2018-01-18T12:35:21.333Z,,50,,29.8,,57,
2018-01-18T12:35:31.236Z,,50,,30,36,57.1,
2018-01-18T12:35:41.249Z,,50,,30,,57.2,
2018-01-18T12:35:51.244Z,,50,,30.1,37,57.3,
2018-01-18T12:36:01.244Z,,50,,30.1,,57.4,
2018-01-18T12:36:11.224Z,,50,,30.2,,57.6,
2018-01-18T12:36:21.303Z,,50,,30.3,,57.7,
2018-01-18T12:36:31.237Z,,50,,30.3,38,57.8,
2018-01-18T12:36:41.230Z,,50,,30.4,37,,
2018-01-18T12:36:51.224Z,,50,,30.6,38,57.9,
2018-01-18T12:37:01.228Z,,50,,30.6,37,,
2018-01-18T12:37:11.237Z,,50,,30.7,38,58,
2018-01-18T12:37:21.385Z,,50,,30.8,,58.1,
2018-01-18T12:37:31.225Z,,50,,30.8,37,58.2,
2018-01-18T12:37:41.228Z,,50,,30.9,,,
2018-01-18T12:37:51.233Z,,50,,30.9,38,58.3,
2018-01-18T12:38:01.251Z,,50,,31,37,,
2018-01-18T12:38:11.312Z,,50,,31.2,38,58.4,
2018-01-18T12:38:21.367Z,,50,,31.2,,58.5,
2018-01-18T12:38:31.285Z,,50,,31.3,,58.6,
2018-01-18T12:38:41.263Z,,50,,31.4,,58.7,
2018-01-18T12:38:51.244Z,,50,,31.4,,58.8,
2018-01-18T12:39:01.250Z,,50,,31.5,,58.9,
2018-01-18T12:39:11.276Z,,50,,31.5,37,59,
2018-01-18T12:39:21.448Z,,50,,31.6,,59.1,
2018-01-18T12:39:31.267Z,,50,,31.6,,,
2018-01-18T12:39:41.223Z,,50,,31.8,36,,
2018-01-18T12:39:51.299Z,,50,,31.9,35,,
2018-01-18T12:40:01.314Z,,50,,31.9,34,,
2018-01-18T12:40:11.295Z,,50,,32,,59,
2018-01-18T12:40:21.380Z,,50,,32,33,,
2018-01-18T12:40:31.378Z,,50,,32.1,,59.1,
2018-01-18T12:40:41.232Z,,50,,32.1,32,59,
2018-01-18T12:40:51.517Z,,50,,32.2,,59.1,
2018-01-18T12:41:01.315Z,,50,,32.3,31,,
2018-01-18T12:41:11.309Z,,50,,32.3,30,59,
2018-01-18T12:41:21.277Z,,50,,32.4,,,
2018-01-18T12:41:31.223Z,,50,,32.4,,,
2018-01-18T12:41:41.223Z,,50,,32.5,,59.1,
2018-01-18T12:41:51.232Z,,50,,32.5,,,
2018-01-18T12:42:01.324Z,,50,,32.6,29,,
