Time,ChActive,HwTSet,PrimTSet,HwTOutlet,ActPow,PrimT,HwActive
2017-12-29T06:12:52.830Z,,50,,19.4,,,
2017-12-29T06:13:02.830Z,,50,,19.4,,,
2017-12-29T06:13:12.830Z,,50,,19.4,,,
2017-12-29T06:13:22.830Z,,50,,19.4,,,
2017-12-29T06:13:32.830Z,,50,,19.4,,,
2017-12-29T06:13:42.830Z,,50,,19.4,,,
2017-12-29T06:13:52.830Z,,50,,19.4,,,
2017-12-29T06:14:02.830Z,,50,,19.4,,,
2017-12-29T06:14:12.830Z,,50,,19.4,,26.3,
2017-12-29T06:14:22.830Z,,50,,19.4,,,
2017-12-29T06:14:32.830Z,,50,,19.4,,,
2017-12-29T06:14:42.830Z,,50,,19.4,,,
2017-12-29T06:14:52.830Z,,50,,19.4,,,
2017-12-29T06:15:02.830Z,,50,,19.4,,,
2017-12-29T06:15:12.830Z,,50,,19.4,,,
2017-12-29T06:15:22.829Z,,50,,19.4,,,
2017-12-29T06:15:32.830Z,,50,,19.4,,,
2017-12-29T06:15:42.830Z,,50,,19.4,,,
2017-12-29T06:15:52.829Z,,50,,19.4,,,
2017-12-29T06:16:02.830Z,,50,,19.4,,,
2017-12-29T06:16:12.830Z,,50,,19.4,,,
2017-12-29T06:16:22.830Z,,50,,19.4,,,
2017-12-29T06:16:32.830Z,,50,,19.4,,,
2017-12-29T06:16:42.830Z,,50,,19.4,,,
2017-12-29T06:16:52.830Z,,50,,19.4,,,
2017-12-29T06:17:02.830Z,,50,,19.4,,,
2017-12-29T06:17:12.830Z,,50,,19.4,,,
2017-12-29T06:17:22.830Z,,50,,19.4,,,
2017-12-29T06:17:32.829Z,,50,,19.4,,,
2017-12-29T06:17:42.829Z,,50,,19.4,,,
2017-12-29T06:17:52.829Z,,50,,19.4,,,
2017-12-29T06:18:02.830Z,,50,,19.4,,,
2017-12-29T06:18:12.830Z,,50,,19.4,,,
2017-12-29T06:18:22.829Z,,50,,19.4,,,
2017-12-29T06:18:32.829Z,,50,,19.4,,,
2017-12-29T06:18:42.830Z,,50,,19.4,,26.1,
2017-12-29T06:18:52.830Z,,50,,19.4,,,
2017-12-29T06:19:02.830Z,,50,,19.4,,,
2017-12-29T06:19:12.829Z,,50,,19.4,,,
2017-12-29T06:19:22.830Z,,50,,19.4,,,
2017-12-29T06:19:32.844Z,,50,,19.3,,,
2017-12-29T06:19:42.831Z,,50,,19.4,,,
2017-12-29T06:19:52.844Z,,50,,19.3,,,
2017-12-29T06:20:02.831Z,,50,,19.3,,,
2017-12-29T06:20:12.830Z,,50,,19.4,,,
2017-12-29T06:20:22.830Z,,50,,19.4,,,
2017-12-29T06:20:32.829Z,,50,,19.4,,,
2017-12-29T06:20:42.829Z,,50,,19.4,,,
2017-12-29T06:20:52.829Z,,50,,19.4,,,
2017-12-29T06:21:02.829Z,,50,,19.3,,,
2017-12-29T06:21:12.830Z,,50,,19.3,,,
2017-12-29T06:21:22.829Z,,50,,19.3,,,
2017-12-29T06:21:32.829Z,,50,,19.3,,,
2017-12-29T06:21:42.829Z,,50,,19.4,,,
2017-12-29T06:21:52.830Z,,50,,19.4,,,
2017-12-29T06:22:02.829Z,,50,,19.3,,,
2017-12-29T06:22:12.829Z,,50,,19.3,,,
2017-12-29T06:22:22.829Z,,50,,19.3,,,
2017-12-29T06:22:32.829Z,,50,,19.3,,,
2017-12-29T06:22:42.829Z,,50,,19.4,,26,
2017-12-29T06:22:52.829Z,,50,,19.3,,,
2017-12-29T06:23:02.829Z,,50,,19.3,,26.1,
2017-12-29T06:23:12.872Z,,50,,19.3,,,
2017-12-29T06:23:22.829Z,,50,,19.3,,26,
2017-12-29T06:23:32.829Z,,50,,19.3,,,
2017-12-29T06:23:42.829Z,,50,,19.3,,,
2017-12-29T06:23:52.829Z,,50,,19.3,,,
2017-12-29T06:24:02.829Z,,50,,19.3,,,
2017-12-29T06:24:12.829Z,,50,,19.3,,,
2017-12-29T06:24:22.829Z,,50,,19.3,,,
2017-12-29T06:24:32.831Z,,50,,19.3,,,
2017-12-29T06:24:42.829Z,,50,,19.3,,,
2017-12-29T06:24:52.830Z,,50,,19.3,,,
2017-12-29T06:25:02.829Z,,50,,19.3,,,
2017-12-29T06:25:12.830Z,,50,,19.3,,,
2017-12-29T06:25:22.829Z,,50,,19.3,,,
2017-12-29T06:25:32.829Z,,50,,19.3,,,
2017-12-29T06:25:42.829Z,,50,,19.3,,,
2017-12-29T06:25:52.830Z,,50,,19.3,,,
2017-12-29T06:26:02.829Z,,50,,19.3,,,
2017-12-29T06:26:12.829Z,,50,,19.3,,,
2017-12-29T06:26:22.829Z,,50,,19.3,,,
2017-12-29T06:26:32.829Z,,50,,19.3,,,
2017-12-29T06:26:42.830Z,,50,,19.3,,,
2017-12-29T06:26:52.829Z,,50,,19.3,,,
2017-12-29T06:27:02.829Z,,50,,19.3,,,
2017-12-29T06:27:12.829Z,,50,,19.3,,,
2017-12-29T06:27:22.829Z,,50,,19.3,,25.9,
2017-12-29T06:27:32.829Z,,50,,19.3,,25.9,
2017-12-29T06:27:42.829Z,0,50,5,19.3,0,25.9,0
2017-12-29T06:27:52.829Z,,50,,19.3,,,
2017-12-29T06:28:02.829Z,,50,,19.3,,,
2017-12-29T06:28:12.831Z,,50,,19.3,,,
2017-12-29T06:28:22.831Z,,50,,19.3,,,
2017-12-29T06:28:32.829Z,,50,,19.3,,,
2017-12-29T06:28:42.874Z,,50,,19.3,,,
2017-12-29T06:28:52.829Z,,50,,19.3,,,
2017-12-29T06:29:02.829Z,,50,,19.3,,,
2017-12-29T06:29:12.829Z,,50,,19.3,,,
2017-12-29T06:29:22.829Z,,50,,19.3,,,
2017-12-29T06:29:32.829Z,,50,,19.3,,,
2017-12-29T06:29:42.829Z,,50,,19.3,,,
2017-12-29T06:29:52.831Z,,50,,19.3,,,
2017-12-29T06:30:02.829Z,,50,,19.3,,,
2017-12-29T06:30:12.829Z,,50,,19.3,,,
2017-12-29T06:30:22.829Z,,50,,19.3,,,
2017-12-29T06:30:32.829Z,,50,,19.3,,,
2017-12-29T06:30:42.829Z,,50,,19.3,,,
2017-12-29T06:30:52.829Z,,50,,19.3,,,
2017-12-29T06:31:02.829Z,,50,,19.3,,,
2017-12-29T06:31:12.830Z,,50,,19.3,,,
2017-12-29T06:31:22.829Z,,50,,19.3,,,
2017-12-29T06:31:32.829Z,,50,,19.3,,,
2017-12-29T06:31:42.829Z,,50,,19.3,,,
2017-12-29T06:31:52.829Z,,50,,19.3,,,
2017-12-29T06:32:02.829Z,,50,,19.3,,25.8,
2017-12-29T06:32:12.829Z,,50,,19.3,,25.9,
2017-12-29T06:32:22.829Z,,50,,19.3,,25.8,
2017-12-29T06:32:32.829Z,,50,,19.3,,,
2017-12-29T06:32:42.829Z,,50,,19.3,,,
2017-12-29T06:32:52.829Z,,50,,19.3,,,
2017-12-29T06:33:02.829Z,,50,,19.3,,,
2017-12-29T06:33:12.834Z,,50,,19.3,,,
2017-12-29T06:33:22.829Z,,50,,19.3,,,
2017-12-29T06:33:32.830Z,,50,,19.3,,,
2017-12-29T06:33:42.829Z,,50,,19.3,,,
2017-12-29T06:33:52.829Z,,50,,19.3,,,
2017-12-29T06:34:02.829Z,,50,,19.3,,,
2017-12-29T06:34:12.830Z,,50,,19.3,,,
2017-12-29T06:34:22.829Z,,50,,19.3,,,
2017-12-29T06:34:32.829Z,,50,,19.3,,,
2017-12-29T06:34:42.829Z,,50,,19.3,,,
2017-12-29T06:34:52.829Z,,50,,19.3,,,
2017-12-29T06:35:02.829Z,,50,,19.3,,,
2017-12-29T06:35:12.829Z,,50,,19.3,,,
2017-12-29T06:35:22.829Z,,50,,19.3,,,
2017-12-29T06:35:32.829Z,,50,,19.3,,,
2017-12-29T06:35:42.829Z,,50,,19.3,,,
2017-12-29T06:35:52.829Z,,50,,19.3,,,
2017-12-29T06:36:02.829Z,,50,,19.3,,,
2017-12-29T06:36:12.830Z,,50,,19.3,,,
2017-12-29T06:36:22.829Z,,50,,19.3,,,
2017-12-29T06:36:32.829Z,,50,,19.3,,,
2017-12-29T06:36:42.829Z,,50,,19.3,,25.7,
2017-12-29T06:36:52.829Z,,50,,19.3,,25.8,
2017-12-29T06:37:02.829Z,,50,,19.3,,25.7,
2017-12-29T06:37:12.829Z,,50,,19.3,,,
2017-12-29T06:37:22.829Z,,50,,19.3,,,
2017-12-29T06:37:32.829Z,,50,,19.2,,,
2017-12-29T06:37:42.829Z,,50,,19.3,,,
2017-12-29T06:37:52.828Z,,50,,19.3,,,
2017-12-29T06:38:02.829Z,,50,,19.3,,,
2017-12-29T06:38:12.829Z,,50,,19.3,,,
2017-12-29T06:38:22.829Z,,50,,19.3,,,
2017-12-29T06:38:32.829Z,,50,,19.3,,,
2017-12-29T06:38:42.829Z,,50,,19.3,,,
2017-12-29T06:38:52.829Z,,50,,19.3,,,
2017-12-29T06:39:02.829Z,,50,,19.2,,,
2017-12-29T06:39:12.829Z,,50,,19.3,,,
2017-12-29T06:39:22.829Z,,50,,19.3,,,
2017-12-29T06:39:32.829Z,,50,,19.3,,,
2017-12-29T06:39:42.829Z,,50,,19.3,,,
2017-12-29T06:39:52.829Z,,50,,19.3,,,
2017-12-29T06:40:02.841Z,,50,,19.2,,,
2017-12-29T06:40:12.829Z,,50,,19.2,,,
2017-12-29T06:40:22.828Z,,50,,19.3,,,
2017-12-29T06:40:32.829Z,,50,,19.2,,,
2017-12-29T06:40:42.829Z,,50,,19.2,,,
2017-12-29T06:40:52.829Z,,50,,19.2,,,
2017-12-29T06:41:02.910Z,,50,,19.2,,,
2017-12-29T06:41:12.829Z,,50,,19.3,,,
2017-12-29T06:41:22.829Z,,50,,19.2,,,
2017-12-29T06:41:32.829Z,,50,,19.2,,25.5,
2017-12-29T06:41:42.831Z,,50,,19.2,,,
2017-12-29T06:41:52.829Z,,50,,19.2,,,
2017-12-29T06:42:02.829Z,,50,,19.2,,,
2017-12-29T06:42:12.829Z,,50,,19.2,,,
2017-12-29T06:42:22.829Z,,50,,19.2,,,
2017-12-29T06:42:32.829Z,,50,,19.2,,,
2017-12-29T06:42:42.829Z,,50,,19.2,,,
2017-12-29T06:42:52.829Z,,50,,19.2,,,
2017-12-29T06:43:02.829Z,,50,,19.2,,,
2017-12-29T06:43:12.829Z,,50,,19.2,,,
2017-12-29T06:43:22.829Z,,50,,19.2,,,
2017-12-29T06:43:32.829Z,,50,,19.2,,,
2017-12-29T06:43:42.829Z,,50,,19.2,,,
2017-12-29T06:43:52.829Z,,50,,19.2,,,
2017-12-29T06:44:02.831Z,,50,,19.2,,,
2017-12-29T06:44:12.847Z,,50,,19.2,,,
2017-12-29T06:44:22.828Z,,50,,19.2,,,
2017-12-29T06:44:32.829Z,,50,,19.2,,,
2017-12-29T06:44:42.829Z,,50,,19.2,,,
2017-12-29T06:44:52.829Z,,50,,19.2,,,
2017-12-29T06:45:02.828Z,,50,,19.2,,,
2017-12-29T06:45:12.829Z,,50,,19.2,,,
2017-12-29T06:45:22.829Z,,50,,19.2,,,
2017-12-29T06:45:32.828Z,,50,,19.2,,,
2017-12-29T06:45:42.829Z,,50,,19.2,,,
2017-12-29T06:45:52.829Z,,50,,19.2,,,
2017-12-29T06:46:02.829Z,,50,,19.2,,,
2017-12-29T06:46:12.862Z,,50,,19.2,,25.4,
2017-12-29T06:46:22.828Z,,50,,19.2,,,
2017-12-29T06:46:32.829Z,,50,,19.2,,,
2017-12-29T06:46:42.829Z,,50,,19.2,,,
2017-12-29T06:46:52.828Z,,50,,19.2,,,
2017-12-29T06:47:02.828Z,,50,,19.2,,,
2017-12-29T06:47:12.829Z,,50,,19.2,,,
2017-12-29T06:47:22.829Z,,50,,19.2,,,
2017-12-29T06:47:32.828Z,,50,,19.2,,,
2017-12-29T06:47:42.829Z,,50,,19.2,,,
2017-12-29T06:47:52.887Z,,50,,19.2,,,
2017-12-29T06:48:02.829Z,,50,,19.2,,,
2017-12-29T06:48:12.829Z,,50,,19.2,,,
2017-12-29T06:48:22.829Z,,50,,19.2,,,
2017-12-29T06:48:32.829Z,,50,,19.2,,,
2017-12-29T06:48:42.829Z,,50,,19.2,,,
2017-12-29T06:48:52.828Z,,50,,19.2,,,
2017-12-29T06:49:02.829Z,,50,,19.2,,,
2017-12-29T06:49:12.829Z,,50,,19.2,,,
2017-12-29T06:49:22.829Z,,50,,19.2,,,
2017-12-29T06:49:32.828Z,,50,,19.2,,,
2017-12-29T06:49:42.828Z,,50,,19.2,,,
2017-12-29T06:49:52.829Z,,50,,19.2,,,
2017-12-29T06:50:02.830Z,,50,,19.2,,,
2017-12-29T06:50:12.829Z,,50,,19.2,,,
2017-12-29T06:50:22.828Z,,50,,19.2,,,
2017-12-29T06:50:32.829Z,,50,,19.2,,,
2017-12-29T06:50:42.829Z,,50,,19.2,,25.3,
2017-12-29T06:50:52.829Z,,50,,19.2,,,
2017-12-29T06:51:02.828Z,,50,,19.2,,,
2017-12-29T06:51:12.829Z,,50,,19.2,,,
2017-12-29T06:51:22.828Z,,50,,19.2,,,
2017-12-29T06:51:32.829Z,,50,,19.2,,,
2017-12-29T06:51:42.829Z,,50,,19.2,,,
2017-12-29T06:51:52.828Z,,50,,19.2,,,
2017-12-29T06:52:02.828Z,,50,,19.2,,,
2017-12-29T06:52:12.829Z,,50,,19.2,,,
2017-12-29T06:52:22.828Z,,50,,19.2,,,
2017-12-29T06:52:32.829Z,,50,,19.2,,,
2017-12-29T06:52:42.828Z,,50,,19.2,,,
2017-12-29T06:52:52.829Z,,50,,19.2,,,
2017-12-29T06:53:02.829Z,,50,,19.2,,,
2017-12-29T06:53:12.829Z,,50,,19.2,,,
2017-12-29T06:53:22.829Z,,50,,19.2,,,
2017-12-29T06:53:32.828Z,,50,,19.2,,,
2017-12-29T06:53:42.829Z,,50,,19.2,,,
2017-12-29T06:53:52.829Z,,50,,19.2,,,
2017-12-29T06:54:02.828Z,,50,,19.2,,,
2017-12-29T06:54:12.829Z,,50,,19.2,,,
2017-12-29T06:54:22.828Z,,50,,19.2,,,
2017-12-29T06:54:32.829Z,,50,,19.2,,,
2017-12-29T06:54:42.829Z,,50,,19.2,,,
2017-12-29T06:54:52.828Z,,50,,19.2,,,
2017-12-29T06:55:02.829Z,,50,,19.2,,,
2017-12-29T06:55:12.828Z,,50,,19.2,,,
2017-12-29T06:55:22.830Z,,50,,19.2,,,
2017-12-29T06:55:32.828Z,,50,,19.2,,,
2017-12-29T06:55:42.828Z,,50,,19.2,,25.2,
2017-12-29T06:55:52.828Z,,50,,19.2,,25.3,
2017-12-29T06:56:02.829Z,,50,,19.2,,25.2,
2017-12-29T06:56:12.829Z,,50,,19.2,,,
2017-12-29T06:56:22.829Z,,50,,19.2,,,
2017-12-29T06:56:32.828Z,,50,,19.2,,,
2017-12-29T06:56:42.829Z,,50,,19.2,,,
2017-12-29T06:56:52.828Z,,50,,19.2,,,
2017-12-29T06:57:02.828Z,,50,,19.2,,,
2017-12-29T06:57:12.829Z,,50,,19.2,,,
2017-12-29T06:57:22.829Z,,50,,19.2,,,
2017-12-29T06:57:32.828Z,,50,,19.2,,,
2017-12-29T06:57:42.828Z,,50,,19.2,,,
2017-12-29T06:57:52.828Z,,50,,19.2,,,
2017-12-29T06:58:02.828Z,,50,,19.2,,,
2017-12-29T06:58:12.829Z,,50,,19.2,,,
2017-12-29T06:58:22.828Z,,50,,19.2,,,
2017-12-29T06:58:32.828Z,,50,,19.2,,,
2017-12-29T06:58:42.828Z,,50,,19.2,,,
2017-12-29T06:58:52.828Z,,50,,19.2,,,
2017-12-29T06:59:02.828Z,,50,,19.2,,,
2017-12-29T06:59:12.829Z,,50,,19.2,,,
2017-12-29T06:59:22.828Z,,50,,19.2,,,
2017-12-29T06:59:32.828Z,,50,,19.2,,25.1,
2017-12-29T06:59:42.832Z,,50,,19.2,,25.2,
2017-12-29T06:59:52.829Z,,50,,19.2,,,
2017-12-29T07:00:02.828Z,,50,,19.2,,,
2017-12-29T07:00:12.829Z,,50,,19.2,,25.1,
2017-12-29T07:00:22.829Z,,50,,19.2,,,
2017-12-29T07:00:32.828Z,,50,,19.2,,,
2017-12-29T07:00:42.829Z,,50,,19.2,,,
2017-12-29T07:00:52.831Z,,50,,19.2,,,
2017-12-29T07:01:02.831Z,,50,,19.2,,,
2017-12-29T07:01:12.987Z,,50,,19.2,,,
2017-12-29T07:01:22.828Z,,50,,19.2,,,
2017-12-29T07:01:32.828Z,,50,,19.2,,,
2017-12-29T07:01:42.828Z,,50,,19.2,,,
2017-12-29T07:01:52.832Z,,50,,19.2,,,
2017-12-29T07:02:02.833Z,,50,,19.2,,,
2017-12-29T07:02:12.828Z,,50,,19.2,,,
2017-12-29T07:02:22.828Z,,50,,19,,,
2017-12-29T07:02:32.833Z,,50,,19,,,
2017-12-29T07:02:42.832Z,,50,,19,,,
2017-12-29T07:02:52.833Z,,50,,19.2,,,
2017-12-29T07:03:02.828Z,,50,,19.2,,,
2017-12-29T07:03:12.833Z,,50,,19.2,,,
2017-12-29T07:03:22.828Z,,50,,19.2,,,
2017-12-29T07:03:32.832Z,,50,,19,,,
2017-12-29T07:03:42.828Z,,50,,19,,,
2017-12-29T07:03:52.828Z,,50,,19,,,
2017-12-29T07:04:02.829Z,,50,,19,,,
2017-12-29T07:04:12.828Z,,50,,19,,,
2017-12-29T07:04:22.834Z,,50,,19,,,
2017-12-29T07:04:32.834Z,,50,,19,,,
2017-12-29T07:04:42.833Z,,50,,19,,25.1,
2017-12-29T07:04:52.828Z,,50,,19,,,
2017-12-29T07:05:02.828Z,,50,,19,,25.1,
2017-12-29T07:05:12.828Z,,50,,19,,24.9,
2017-12-29T07:05:22.828Z,,50,,19,,24.9,
2017-12-29T07:05:32.828Z,,50,,19,,24.9,
2017-12-29T07:05:42.828Z,,50,,19,,24.9,
2017-12-29T07:05:52.828Z,,50,,19,,,
2017-12-29T07:06:02.831Z,,50,,19,,,
2017-12-29T07:06:12.829Z,,50,,19,,,
2017-12-29T07:06:22.828Z,,50,,19,,,
2017-12-29T07:06:32.828Z,,50,,19,,,
2017-12-29T07:06:42.828Z,,50,,19,,,
2017-12-29T07:06:52.828Z,,50,,19,,,
2017-12-29T07:07:02.828Z,,50,,19,,,
2017-12-29T07:07:12.833Z,,50,,19,,,
2017-12-29T07:07:22.828Z,,50,,19,,,
2017-12-29T07:07:32.829Z,,50,,19,,,
2017-12-29T07:07:42.828Z,,50,,19,,,
2017-12-29T07:07:52.828Z,,50,,19,,,
2017-12-29T07:08:02.833Z,,50,,19,,,
2017-12-29T07:08:12.828Z,,50,,19,,,
2017-12-29T07:08:22.834Z,,50,,19,,,
2017-12-29T07:08:32.839Z,,50,,19,,,
2017-12-29T07:08:42.861Z,,50,,19,,,
2017-12-29T07:08:52.828Z,,50,,19,,,
2017-12-29T07:09:02.829Z,,50,,19,,,
2017-12-29T07:09:12.828Z,,50,,19,,,
2017-12-29T07:09:22.833Z,,50,,19,,,
2017-12-29T07:09:32.828Z,,50,,19,,,
2017-12-29T07:09:42.828Z,,50,,19,,,
2017-12-29T07:09:52.828Z,,50,,19,,,
2017-12-29T07:10:02.828Z,,50,,19,,,
2017-12-29T07:10:12.828Z,,50,,19,,,
2017-12-29T07:10:22.828Z,,50,,19,,,
2017-12-29T07:10:32.828Z,,50,,19,,24.8,
2017-12-29T07:10:42.828Z,,50,,19,,,
2017-12-29T07:10:52.828Z,,50,,19,,,
2017-12-29T07:11:02.828Z,,50,,19,,,
2017-12-29T07:11:12.828Z,,50,,19,,,
2017-12-29T07:11:22.828Z,,50,,19,,,
2017-12-29T07:11:33.043Z,,50,,19,,,
2017-12-29T07:11:42.828Z,,50,,19,,,
2017-12-29T07:11:52.828Z,,50,,19,,,
2017-12-29T07:12:02.829Z,,50,,19,,,
2017-12-29T07:12:12.833Z,,50,,19,,,
2017-12-29T07:12:22.828Z,,50,,19,,,
2017-12-29T07:12:32.828Z,,50,,19,,,
2017-12-29T07:12:42.828Z,,50,,19,,,
2017-12-29T07:12:52.828Z,,50,,19,,,
2017-12-29T07:13:02.828Z,,50,,19,,,
2017-12-29T07:13:12.829Z,,50,,19,,,
2017-12-29T07:13:22.828Z,,50,,19,,,
2017-12-29T07:13:32.828Z,,50,,19,,,
2017-12-29T07:13:42.828Z,,50,,19,,,
2017-12-29T07:13:52.828Z,,50,,19,,,
2017-12-29T07:14:02.828Z,,50,,19,,,
2017-12-29T07:14:12.828Z,,50,,19,,,
2017-12-29T07:14:23.009Z,,50,,19,,,
2017-12-29T07:14:32.828Z,,50,,19,,,
2017-12-29T07:14:42.828Z,,50,,19,,,
2017-12-29T07:14:52.828Z,,50,,19,,,
2017-12-29T07:15:02.828Z,,50,,19,,,
2017-12-29T07:15:12.828Z,,50,,19,,,
2017-12-29T07:15:22.828Z,,50,,19,,24.7,
2017-12-29T07:15:32.828Z,,50,,19,,24.8,
2017-12-29T07:15:42.830Z,,50,,19,,24.7,
2017-12-29T07:15:52.828Z,,50,,19,,,
2017-12-29T07:16:02.828Z,,50,,19,,,
2017-12-29T07:16:12.828Z,,50,,19,,,
2017-12-29T07:16:22.828Z,,50,,19,,,
2017-12-29T07:16:32.903Z,,50,,19,,,
2017-12-29T07:16:42.828Z,,50,,19,,,
2017-12-29T07:16:52.828Z,,50,,19,,,
2017-12-29T07:17:02.828Z,,50,,19,,,
2017-12-29T07:17:12.829Z,,50,,19,,,
2017-12-29T07:17:22.828Z,,50,,19,,,
2017-12-29T07:17:32.828Z,,50,,19,,,
2017-12-29T07:17:42.828Z,,50,,19,,,
2017-12-29T07:17:52.828Z,,50,,19,,,
2017-12-29T07:18:02.828Z,,50,,19,,,
2017-12-29T07:18:12.828Z,,50,,19,,,
2017-12-29T07:18:22.828Z,,50,,19,,,
2017-12-29T07:18:32.828Z,,50,,19,,,
2017-12-29T07:18:42.828Z,,50,,19,,,
2017-12-29T07:18:52.828Z,,50,,19,,,
2017-12-29T07:19:02.828Z,,50,,19,,,
2017-12-29T07:19:12.828Z,,50,,19,,,
2017-12-29T07:19:22.828Z,,50,,19,,,
2017-12-29T07:19:32.828Z,,50,,19,,,
2017-12-29T07:19:42.828Z,,50,,19,,,
2017-12-29T07:19:52.828Z,,50,,19,,,
2017-12-29T07:20:02.828Z,,50,,19,,,
2017-12-29T07:20:12.828Z,,50,,19,,,
2017-12-29T07:20:22.828Z,,50,,19,,,
2017-12-29T07:20:32.828Z,,50,,19,,24.6,
2017-12-29T07:20:42.828Z,,50,,19,,24.7,
2017-12-29T07:20:52.828Z,,50,,19,,24.6,
2017-12-29T07:21:02.828Z,,50,,19,,,
2017-12-29T07:21:12.828Z,,50,,18.9,,,
2017-12-29T07:21:22.828Z,,50,,19,,,
2017-12-29T07:21:32.828Z,,50,,19,,,
2017-12-29T07:21:42.828Z,,50,,19,,,
2017-12-29T07:21:52.828Z,,50,,19,,,
2017-12-29T07:22:02.828Z,,50,,19,,,
2017-12-29T07:22:12.829Z,,50,,19,,,
2017-12-29T07:22:22.828Z,,50,,19,,,
2017-12-29T07:22:32.828Z,,50,,19,,,
2017-12-29T07:22:42.828Z,,50,,19,,,
2017-12-29T07:22:52.828Z,,50,,19,,,
2017-12-29T07:23:02.828Z,,50,,19,,,
2017-12-29T07:23:12.828Z,,50,,19,,,
2017-12-29T07:23:22.827Z,,50,,19,,,
2017-12-29T07:23:32.828Z,,50,,19,,,
2017-12-29T07:23:42.828Z,,50,,18.9,,,
2017-12-29T07:23:52.828Z,,50,,19,,,
2017-12-29T07:24:02.828Z,,50,,18.9,,,
2017-12-29T07:24:12.828Z,,50,,19,,,
2017-12-29T07:24:22.828Z,,50,,18.9,,,
2017-12-29T07:24:32.828Z,,50,,19,,,
2017-12-29T07:24:42.828Z,,50,,19,,,
2017-12-29T07:24:52.828Z,,50,,19,,,
2017-12-29T07:25:02.827Z,,50,,19,,24.5,
2017-12-29T07:25:12.828Z,,50,,18.9,,24.6,
2017-12-29T07:25:22.828Z,,50,,19,,,
2017-12-29T07:25:32.828Z,,50,,19,,,
2017-12-29T07:25:42.828Z,,50,,19,,,
2017-12-29T07:25:52.828Z,,50,,19,,24.5,
2017-12-29T07:26:02.828Z,,50,,19,,24.6,
2017-12-29T07:26:12.828Z,,50,,18.9,,24.5,
2017-12-29T07:26:22.828Z,,50,,18.9,,,
2017-12-29T07:26:32.827Z,,50,,18.9,,,
2017-12-29T07:26:42.827Z,,50,,19,,,
2017-12-29T07:26:52.828Z,,50,,18.9,,,
2017-12-29T07:27:02.828Z,,50,,18.9,,,
2017-12-29T07:27:12.828Z,,50,,18.9,,,
2017-12-29T07:27:22.828Z,,50,,18.9,,,
2017-12-29T07:27:32.828Z,,50,,18.9,,,
2017-12-29T07:27:42.828Z,0,50,5,18.9,0,24.5,0
2017-12-29T07:27:52.828Z,,50,,18.9,,,
2017-12-29T07:28:02.827Z,,50,,18.9,,,
2017-12-29T07:28:12.828Z,,50,,18.9,,,
2017-12-29T07:28:22.828Z,,50,,18.9,,,
2017-12-29T07:28:32.828Z,,50,,18.9,,,
2017-12-29T07:28:42.828Z,,50,,18.9,,,
2017-12-29T07:28:52.827Z,,50,,18.9,,,
2017-12-29T07:29:02.828Z,,50,,18.9,,,
2017-12-29T07:29:12.828Z,,50,,19,,,
2017-12-29T07:29:22.828Z,,50,,19,,,
2017-12-29T07:29:32.828Z,,50,,18.9,,,
2017-12-29T07:29:42.828Z,,50,,18.9,,,
2017-12-29T07:29:52.828Z,,50,,18.9,,,
2017-12-29T07:30:02.828Z,,50,,18.9,,,
2017-12-29T07:30:12.827Z,,50,,18.9,,,
2017-12-29T07:30:22.828Z,,50,,18.9,,,
2017-12-29T07:30:32.828Z,,50,,18.9,,,
2017-12-29T07:30:42.828Z,,50,,18.9,,,
2017-12-29T07:30:52.828Z,,50,,18.9,,,
2017-12-29T07:31:02.827Z,,50,,18.9,,,
2017-12-29T07:31:12.828Z,,50,,18.9,,24.3,
2017-12-29T07:31:22.828Z,,50,,18.9,,,
2017-12-29T07:31:32.828Z,,50,,18.9,,,
2017-12-29T07:31:42.828Z,,50,,18.9,,,
2017-12-29T07:31:52.827Z,,50,,18.9,,,
2017-12-29T07:32:02.994Z,,50,,18.9,,,
2017-12-29T07:32:12.828Z,,50,,18.9,,,
2017-12-29T07:32:22.836Z,,50,,18.9,,,
2017-12-29T07:32:32.828Z,,50,,18.9,,,
2017-12-29T07:32:42.828Z,,50,,18.9,,,
2017-12-29T07:32:52.828Z,,50,,18.9,,,
2017-12-29T07:33:02.828Z,,50,,18.9,,,
2017-12-29T07:33:12.828Z,,50,,18.9,,,
2017-12-29T07:33:22.828Z,,50,,18.9,,,
2017-12-29T07:33:32.827Z,,50,,18.9,,,
2017-12-29T07:33:42.828Z,,50,,18.9,,,
2017-12-29T07:33:52.828Z,,50,,18.9,,,
2017-12-29T07:34:02.828Z,,50,,18.9,,,
2017-12-29T07:34:12.849Z,,50,,18.9,,,
2017-12-29T07:34:22.828Z,,50,,18.9,,,
2017-12-29T07:34:32.828Z,,50,,18.9,,,
2017-12-29T07:34:42.827Z,,50,,18.9,,,
2017-12-29T07:34:52.829Z,,50,,18.9,,,
2017-12-29T07:35:02.828Z,,50,,18.9,,,
2017-12-29T07:35:12.828Z,,50,,18.9,,,
2017-12-29T07:35:22.828Z,,50,,18.9,,,
2017-12-29T07:35:32.828Z,,50,,18.9,,,
2017-12-29T07:35:42.827Z,,50,,18.9,,,
2017-12-29T07:35:52.828Z,,50,,18.9,,,
2017-12-29T07:36:02.827Z,,50,,18.9,,,
2017-12-29T07:36:12.828Z,,50,,18.9,,,
2017-12-29T07:36:22.828Z,,50,,18.9,,,
2017-12-29T07:36:32.827Z,,50,,18.9,,24.2,
