Time,ChActive,PrimTSet,ActPow,HwActive,HwTOutlet,HwTSet,PrimT
2018-01-28T10:56:38.966Z,,,,,27.2,50,
2018-01-28T10:56:48.975Z,,,,,27.2,50,
2018-01-28T10:56:58.966Z,,,,,27.2,50,
2018-01-28T10:57:08.967Z,,,,,27.2,50,
2018-01-28T10:57:18.967Z,,,,,27.2,50,
2018-01-28T10:57:28.966Z,,,,,27.2,50,
2018-01-28T10:57:38.967Z,,,,,27.2,50,
2018-01-28T10:57:48.966Z,,,,,27.2,50,
2018-01-28T10:57:58.966Z,,,,,27.2,50,
2018-01-28T10:58:08.966Z,,,,,27.2,50,
2018-01-28T10:58:18.966Z,,,,,27.2,50,
2018-01-28T10:58:28.966Z,,,,,27.1,50,
2018-01-28T10:58:38.967Z,,,,,27.1,50,
2018-01-28T10:58:48.966Z,,,,,27.2,50,
2018-01-28T10:58:58.966Z,,,,,27.1,50,
2018-01-28T10:59:08.966Z,,,,,27.1,50,
2018-01-28T10:59:18.966Z,,,,,27.1,50,
2018-01-28T10:59:28.966Z,,,,,27.1,50,31.9
2018-01-28T10:59:38.966Z,,,,,27.1,50,31.9
2018-01-28T10:59:48.966Z,,,,,27.1,50,32
2018-01-28T10:59:58.967Z,,,,,27.1,50,31.9
2018-01-28T11:00:08.966Z,,,,,27.1,50,
2018-01-28T11:00:18.966Z,,,,,27.1,50,
2018-01-28T11:00:28.966Z,,,,,27.1,50,
2018-01-28T11:00:38.966Z,,,,,27.1,50,
2018-01-28T11:00:48.971Z,,,,,27.1,50,
2018-01-28T11:00:58.967Z,,,,,27.1,50,
2018-01-28T11:01:08.968Z,,,,,27.1,50,
2018-01-28T11:01:18.966Z,,,,,27.1,50,
2018-01-28T11:01:28.966Z,,,,,27.1,50,
2018-01-28T11:01:38.966Z,,,,,27.1,50,
2018-01-28T11:01:48.966Z,,,,,27.1,50,
2018-01-28T11:01:58.966Z,,,,,27.1,50,
2018-01-28T11:02:08.971Z,,,,,27.1,50,
2018-01-28T11:02:18.971Z,,,,,27.1,50,
2018-01-28T11:02:28.967Z,,,,,27.1,50,
2018-01-28T11:02:38.967Z,,,,,26.9,50,
2018-01-28T11:02:48.968Z,,,,,26.9,50,
2018-01-28T11:02:58.966Z,,,,,27.1,50,
2018-01-28T11:03:08.966Z,,,,,26.9,50,
2018-01-28T11:03:18.971Z,,,,,26.9,50,
2018-01-28T11:03:28.968Z,,,,,26.9,50,
2018-01-28T11:03:38.966Z,,,,,26.9,50,31.8
2018-01-28T11:03:48.966Z,,,,,26.9,50,31.9
2018-01-28T11:03:58.971Z,,,,,26.9,50,31.8
2018-01-28T11:04:08.966Z,,,,,26.9,50,
2018-01-28T11:04:18.967Z,,,,,26.9,50,
2018-01-28T11:04:28.968Z,,,,,26.9,50,
2018-01-28T11:04:38.968Z,,,,,26.9,50,
2018-01-28T11:04:48.967Z,,,,,26.9,50,
2018-01-28T11:04:58.967Z,,,,,26.9,50,
2018-01-28T11:05:08.967Z,,,,,26.9,50,
2018-01-28T11:05:18.966Z,,,,,26.9,50,
2018-01-28T11:05:28.966Z,,,,,26.9,50,
2018-01-28T11:05:38.966Z,,,,,26.9,50,
2018-01-28T11:05:48.967Z,,,,,26.9,50,
2018-01-28T11:05:58.966Z,,,,,26.9,50,
2018-01-28T11:06:08.966Z,,,,,26.9,50,
2018-01-28T11:06:18.966Z,1,59,,0,26.9,50,
2018-01-28T11:06:28.966Z,,,,,26.8,50,
2018-01-28T11:06:38.966Z,0,5,,0,26.8,50,
2018-01-28T11:06:48.966Z,1,59,,0,26.8,50,
2018-01-28T11:06:58.968Z,,,,,26.8,50,
2018-01-28T11:07:08.966Z,,,,,26.8,50,
2018-01-28T11:07:18.966Z,,,,,26.8,50,
2018-01-28T11:07:28.968Z,,,,,26.8,50,
2018-01-28T11:07:38.971Z,,,,,26.8,50,
2018-01-28T11:07:48.966Z,,,,,26.8,50,
2018-01-28T11:07:58.966Z,,,,,26.8,50,31.7
2018-01-28T11:08:08.966Z,,,,,26.8,50,
2018-01-28T11:08:18.966Z,,,,,26.8,50,
2018-01-28T11:08:28.966Z,,,,,26.8,50,
2018-01-28T11:08:38.966Z,,,,,26.8,50,
2018-01-28T11:08:48.967Z,,,,,26.8,50,
2018-01-28T11:08:58.966Z,,,,,26.8,50,
2018-01-28T11:09:08.969Z,,,,,26.8,50,
2018-01-28T11:09:18.966Z,,,,,26.8,50,
2018-01-28T11:09:28.966Z,0,5,,0,26.8,50,
2018-01-28T11:09:38.966Z,,,,,26.8,50,
2018-01-28T11:09:48.971Z,,,,,26.8,50,
2018-01-28T11:09:58.967Z,,,,,26.8,50,
2018-01-28T11:10:08.971Z,,,,,26.8,50,
2018-01-28T11:10:18.966Z,,,,,26.8,50,
2018-01-28T11:10:28.966Z,,,,,26.7,50,
2018-01-28T11:10:38.968Z,,,,,26.7,50,
2018-01-28T11:10:48.966Z,,,,,26.7,50,
2018-01-28T11:10:58.967Z,1,59,45,0,26.7,50,32.1
2018-01-28T11:11:08.966Z,,,35,,26.7,50,37.4
2018-01-28T11:11:18.967Z,0,5,0,0,26.7,50,32.7
2018-01-28T11:11:28.966Z,,,,,26.7,50,27.7
2018-01-28T11:11:38.967Z,1,59,,0,26.7,50,25.5
2018-01-28T11:11:49.017Z,,,,,26.7,50,23.9
2018-01-28T11:11:58.966Z,,,,,26.7,50,23.1
2018-01-28T11:12:08.998Z,,,,,26.7,50,23
2018-01-28T11:12:18.967Z,,,,,26.7,50,23.3
2018-01-28T11:12:28.970Z,,,,,26.7,50,23.6
2018-01-28T11:12:38.974Z,,,,,26.7,50,23.7
2018-01-28T11:12:48.966Z,,,,,26.7,50,23.9
2018-01-28T11:12:58.966Z,,,,,26.7,50,23.7
2018-01-28T11:13:08.966Z,,,,,26.7,50,
2018-01-28T11:13:18.966Z,,,,,26.7,50,
2018-01-28T11:13:28.967Z,,,,,26.7,50,
2018-01-28T11:13:38.966Z,,,,,26.7,50,23.9
2018-01-28T11:13:48.966Z,,,,,26.7,50,
2018-01-28T11:13:58.966Z,,,,,26.6,50,
2018-01-28T11:14:08.967Z,,,,,26.7,50,
2018-01-28T11:14:18.971Z,,,,,26.7,50,
2018-01-28T11:14:28.970Z,,,,,26.6,50,
2018-01-28T11:14:38.967Z,,,,,26.6,50,
2018-01-28T11:14:48.972Z,,,,,26.6,50,
2018-01-28T11:14:58.967Z,,,,,26.6,50,
2018-01-28T11:15:08.967Z,,,,,26.6,50,
2018-01-28T11:15:18.970Z,,,,,26.6,50,
2018-01-28T11:15:28.966Z,,,,,26.6,50,
2018-01-28T11:15:38.969Z,,,,,26.6,50,
2018-01-28T11:15:48.966Z,,,,,26.6,50,
2018-01-28T11:15:58.970Z,1,,44,0,26.6,50,24
2018-01-28T11:16:08.966Z,,,0,,26.6,50,30
2018-01-28T11:16:18.966Z,1,,,0,26.6,50,27.6
2018-01-28T11:16:28.966Z,,,,,26.6,50,24.9
2018-01-28T11:16:38.966Z,,,,,26.5,50,24.2
2018-01-28T11:16:48.967Z,,,,,26.5,50,23.9
2018-01-28T11:16:58.966Z,,,,,26.5,50,23.7
2018-01-28T11:17:08.967Z,,,,,26.5,50,
2018-01-28T11:17:18.966Z,,,,,26.5,50,24
2018-01-28T11:17:28.971Z,,,,,26.5,50,24.2
2018-01-28T11:17:38.967Z,,,,,26.5,50,24.3
2018-01-28T11:17:48.966Z,,,,,26.5,50,
2018-01-28T11:17:58.966Z,,,,,26.5,50,24.2
2018-01-28T11:18:08.966Z,,,,,26.5,50,
2018-01-28T11:18:18.966Z,,,,,26.5,50,
2018-01-28T11:18:28.966Z,,,,,26.5,50,24.1
2018-01-28T11:18:38.966Z,,,,,26.5,50,
2018-01-28T11:18:48.966Z,,,,,26.3,50,
2018-01-28T11:18:58.966Z,,,,,26.5,50,
2018-01-28T11:19:08.967Z,,,,,26.3,50,
2018-01-28T11:19:18.966Z,,,,,26.3,50,
2018-01-28T11:19:28.968Z,,,,,26.3,50,
2018-01-28T11:19:38.966Z,,,,,26.3,50,
2018-01-28T11:19:48.966Z,,,,,26.3,50,24.2
2018-01-28T11:19:58.966Z,,,,,26.3,50,
2018-01-28T11:20:08.967Z,,,,,26.3,50,
2018-01-28T11:20:18.966Z,,,,,26.3,50,24.1
2018-01-28T11:20:28.966Z,,,,,26.3,50,24.2
2018-01-28T11:20:38.966Z,,,,,26.3,50,
2018-01-28T11:20:48.966Z,,,,,26.2,50,
2018-01-28T11:20:58.969Z,,,,,26.2,50,
2018-01-28T11:21:08.971Z,,,,,26.2,50,
2018-01-28T11:21:18.966Z,,,,,26.2,50,
2018-01-28T11:21:28.967Z,,,,,26.2,50,
2018-01-28T11:21:38.968Z,,,,,26.2,50,
2018-01-28T11:21:48.967Z,,,,,26.2,50,
2018-01-28T11:21:58.967Z,,,,,26.2,50,
2018-01-28T11:22:08.971Z,,,,,26.2,50,
2018-01-28T11:22:18.968Z,,,,,26.2,50,
2018-01-28T11:22:28.968Z,,,,,26.2,50,
2018-01-28T11:22:38.966Z,,,,,26.2,50,
2018-01-28T11:22:48.966Z,,,,,26.2,50,
2018-01-28T11:22:58.966Z,,,,,26.1,50,
2018-01-28T11:23:08.966Z,,,,,26.1,50,
2018-01-28T11:23:18.966Z,,,,,26.1,50,24.3
2018-01-28T11:23:28.966Z,,,,,26.1,50,
2018-01-28T11:23:38.966Z,,,,,26.1,50,
2018-01-28T11:23:48.966Z,,,,,26.1,50,
2018-01-28T11:23:58.966Z,,,,,26.1,50,
2018-01-28T11:24:08.966Z,,,,,26.1,50,
2018-01-28T11:24:18.967Z,,,,,26.1,50,
2018-01-28T11:24:28.966Z,,,,,26.1,50,
2018-01-28T11:24:38.966Z,,,,,26.1,50,
2018-01-28T11:24:48.967Z,,,,,26.1,50,24.5
2018-01-28T11:24:58.969Z,,,,,26,50,
2018-01-28T11:25:08.965Z,1,,,0,26,50,
2018-01-28T11:25:18.968Z,,,34,,26,50,31.3
2018-01-28T11:25:28.966Z,,,29,,26,50,31.8
2018-01-28T11:25:38.966Z,,,,,26,50,30.7
2018-01-28T11:25:48.966Z,,,30,,26,50,30.3
2018-01-28T11:25:58.966Z,,,29,,26,50,29.9
2018-01-28T11:26:08.966Z,,,,,26,50,29.6
2018-01-28T11:26:18.966Z,,,30,,26,50,29.8
2018-01-28T11:26:28.967Z,,,29,,26,50,30.1
2018-01-28T11:26:38.968Z,,,,,26,50,30.4
2018-01-28T11:26:48.966Z,,,,,26,50,30.6
2018-01-28T11:26:58.966Z,,,,,26,50,30.8
2018-01-28T11:27:08.966Z,,,,,26,50,31.1
2018-01-28T11:27:18.966Z,,,,,26,50,31.2
2018-01-28T11:27:28.967Z,,,,,26,50,31.3
2018-01-28T11:27:39.018Z,,,,,26,50,31.6
2018-01-28T11:27:48.967Z,,,,,26,50,31.7
2018-01-28T11:27:58.991Z,,,,,25.9,50,31.8
2018-01-28T11:28:08.965Z,,,,,26,50,32
2018-01-28T11:28:18.970Z,,,30,,26,50,32.1
2018-01-28T11:28:28.966Z,,,29,,26,50,32.3
2018-01-28T11:28:38.966Z,,,30,,26,50,32.5
2018-01-28T11:28:48.969Z,,,,,26,50,32.7
2018-01-28T11:28:58.966Z,,,29,,26,50,32.8
2018-01-28T11:29:08.966Z,,,30,,26,50,33.1
2018-01-28T11:29:18.966Z,,,29,,26,50,33.3
2018-01-28T11:29:28.966Z,,,,,26,50,33.5
2018-01-28T11:29:38.966Z,,,,,26,50,33.7
2018-01-28T11:29:48.966Z,,,30,,26,50,33.8
2018-01-28T11:29:58.966Z,,,30,,26,50,34
2018-01-28T11:30:08.966Z,,,29,,26,50,34.2
2018-01-28T11:30:18.967Z,,,,,26,50,34.4
2018-01-28T11:30:28.966Z,,,30,,26,50,34.6
2018-01-28T11:30:38.966Z,,,29,,26,50,34.8
2018-01-28T11:30:48.966Z,,,,,26,50,35.1
2018-01-28T11:30:58.966Z,1,59,29,0,26,50,35.3
2018-01-28T11:31:08.965Z,,,,,26,50,35.5
2018-01-28T11:31:18.966Z,,,,,26,50,35.7
2018-01-28T11:31:28.966Z,,,,,26,50,35.9
2018-01-28T11:31:38.966Z,,,29,,26,50,36
2018-01-28T11:31:48.967Z,,,30,,26,50,36.2
2018-01-28T11:31:58.965Z,,,29,,26.1,50,36.4
2018-01-28T11:32:08.966Z,,,30,,26.1,50,36.7
2018-01-28T11:32:18.966Z,,,,,26.1,50,36.9
2018-01-28T11:32:28.966Z,,,29,,26.1,50,37.1
2018-01-28T11:32:38.966Z,,,,,26.1,50,37.3
2018-01-28T11:32:48.966Z,,,30,,26.1,50,37.4
2018-01-28T11:32:58.966Z,,,29,,26.1,50,37.6
2018-01-28T11:33:08.967Z,1,,0,0,26.1,50,35.9
2018-01-28T11:33:18.966Z,,,,,26.1,50,33.8
2018-01-28T11:33:28.966Z,,,,,26.1,50,33.2
2018-01-28T11:33:38.966Z,,,,,26.2,50,32.8
2018-01-28T11:33:48.966Z,,,,,26.2,50,32.7
2018-01-28T11:33:58.966Z,,,,,26.2,50,
2018-01-28T11:34:12.952Z,,,,,26.2,50,32.6
2018-01-28T11:34:18.966Z,,,,,26.2,50,32.7
2018-01-28T11:34:28.965Z,,,,,26.2,50,32.6
2018-01-28T11:34:38.967Z,,,,,26.2,50,32.5
2018-01-28T11:34:48.966Z,,,,,26.2,50,32.4
2018-01-28T11:34:58.966Z,,,,,26.2,50,
2018-01-28T11:35:08.966Z,,,,,26.3,50,32.3
2018-01-28T11:35:18.966Z,,,,,26.3,50,32.4
2018-01-28T11:35:28.966Z,,,,,26.3,50,
2018-01-28T11:35:38.967Z,,,,,26.3,50,
2018-01-28T11:35:48.968Z,,,,,26.3,50,
2018-01-28T11:35:58.966Z,,,,,26.3,50,32.3
2018-01-28T11:36:08.966Z,,,,,26.3,50,
2018-01-28T11:36:18.966Z,,,,,26.3,50,
2018-01-28T11:36:28.965Z,,,,,26.5,50,
2018-01-28T11:36:38.966Z,,,,,26.5,50,
2018-01-28T11:36:48.966Z,,,,,26.5,50,
2018-01-28T11:36:58.966Z,,,,,26.5,50,
2018-01-28T11:37:08.966Z,,,,,26.5,50,
2018-01-28T11:37:18.966Z,,,,,26.5,50,
2018-01-28T11:37:28.965Z,,,,,26.5,50,32.2
2018-01-28T11:37:38.966Z,,,,,26.5,50,
2018-01-28T11:37:48.966Z,,,,,26.5,50,
2018-01-28T11:37:58.966Z,,,,,26.5,50,
2018-01-28T11:38:08.966Z,,,,,26.5,50,32.3
2018-01-28T11:38:18.966Z,,,,,26.5,50,32.2
2018-01-28T11:38:28.967Z,,,,,26.6,50,32.3
2018-01-28T11:38:38.966Z,,,,,26.6,50,
2018-01-28T11:38:48.965Z,,,,,26.6,50,
2018-01-28T11:38:58.965Z,,,,,26.6,50,
2018-01-28T11:39:08.966Z,,,,,26.6,50,
2018-01-28T11:39:18.966Z,,,,,26.6,50,
2018-01-28T11:39:28.966Z,,,,,26.6,50,
2018-01-28T11:39:38.966Z,,,,,26.6,50,32.4
2018-01-28T11:39:48.966Z,,,,,26.6,50,
2018-01-28T11:39:58.966Z,,,,,26.6,50,
2018-01-28T11:40:08.966Z,,,,,26.6,50,
2018-01-28T11:40:18.967Z,,,,,26.6,50,32.5
2018-01-28T11:40:28.965Z,,,,,26.6,50,
2018-01-28T11:40:38.966Z,,,,,26.7,50,
2018-01-28T11:40:48.966Z,,,,,26.6,50,
2018-01-28T11:40:58.966Z,,,,,26.7,50,
2018-01-28T11:41:08.965Z,,,,,26.7,50,
2018-01-28T11:41:18.965Z,,,,,26.7,50,32.6
2018-01-28T11:41:28.966Z,,,,,26.7,50,
2018-01-28T11:41:38.966Z,,,,,26.7,50,
2018-01-28T11:41:48.966Z,0,5,,0,26.7,50,
2018-01-28T11:41:58.966Z,1,59,,0,26.7,50,
2018-01-28T11:42:08.966Z,0,5,,0,26.7,50,
2018-01-28T11:42:18.966Z,,,,,26.7,50,
2018-01-28T11:42:28.967Z,1,59,,0,26.7,50,
2018-01-28T11:42:38.968Z,,,,,26.7,50,
2018-01-28T11:42:48.966Z,,,,,26.7,50,
2018-01-28T11:42:58.966Z,,,,,26.7,50,
2018-01-28T11:43:08.967Z,,,,,26.7,50,
2018-01-28T11:43:18.966Z,,,,,26.7,50,
2018-01-28T11:43:29.016Z,,,,,26.7,50,
2018-01-28T11:43:38.967Z,,,,,26.7,50,
2018-01-28T11:43:48.999Z,,,,,26.7,50,
2018-01-28T11:43:58.988Z,,,,,26.8,50,
2018-01-28T11:44:08.984Z,,,,,26.8,50,
2018-01-28T11:44:18.978Z,,,,,26.8,50,
2018-01-28T11:44:28.966Z,,,,,26.8,50,
2018-01-28T11:44:38.966Z,,,,,26.8,50,
2018-01-28T11:44:48.966Z,,,,,26.8,50,
2018-01-28T11:44:58.965Z,,,,,26.8,50,
2018-01-28T11:45:09.198Z,,,,,26.8,50,
2018-01-28T11:45:19.633Z,,,,,26.8,50,
2018-01-28T11:45:29.455Z,,,,,26.8,50,
2018-01-28T11:45:38.966Z,,,,,26.8,50,32.5
2018-01-28T11:45:48.966Z,,,,,26.8,50,32.6
2018-01-28T11:45:58.966Z,,,,,26.8,50,32.5
2018-01-28T11:46:08.966Z,,,,,26.8,50,
2018-01-28T11:46:18.966Z,,,,,26.8,50,
2018-01-28T11:46:28.965Z,,,,,26.8,50,
2018-01-28T11:46:38.966Z,,,,,26.8,50,
2018-01-28T11:46:48.965Z,,,,,26.8,50,
2018-01-28T11:46:58.966Z,,,,,26.8,50,
2018-01-28T11:47:08.966Z,,,,,26.8,50,
2018-01-28T11:47:18.966Z,,,,,26.8,50,
2018-01-28T11:47:28.966Z,,,,,26.8,50,
2018-01-28T11:47:38.965Z,,,,,26.8,50,
2018-01-28T11:47:48.966Z,,,,,26.8,50,32.4
2018-01-28T11:47:58.966Z,,,,,26.8,50,
2018-01-28T11:48:08.965Z,,,,,26.8,50,
2018-01-28T11:48:18.968Z,,,,,26.8,50,
2018-01-28T11:48:28.965Z,,,,,26.8,50,
2018-01-28T11:48:38.966Z,,,,,26.8,50,
2018-01-28T11:48:48.967Z,,,,,26.8,50,
2018-01-28T11:48:58.965Z,,,,,26.8,50,
2018-01-28T11:49:08.966Z,,,,,26.8,50,
2018-01-28T11:49:18.965Z,0,5,,0,26.9,50,32.4
2018-01-28T11:49:28.966Z,,,,,26.9,50,32.3
2018-01-28T11:49:38.966Z,1,59,,0,26.9,50,
2018-01-28T11:49:48.965Z,,,,,26.9,50,
2018-01-28T11:49:58.966Z,,,,,26.9,50,
2018-01-28T11:50:08.965Z,0,5,,0,26.9,50,
2018-01-28T11:50:18.965Z,1,59,,0,26.9,50,
2018-01-28T11:50:28.966Z,,,,,26.9,50,
2018-01-28T11:50:38.966Z,0,5,,0,26.9,50,
2018-01-28T11:50:48.965Z,,,,,26.9,50,
2018-01-28T11:50:58.966Z,1,59,,0,26.9,50,32.2
2018-01-28T11:51:08.966Z,0,5,,0,26.9,50,32.2
2018-01-28T11:51:18.966Z,,,,,26.9,50,
2018-01-28T11:51:28.965Z,,,,,26.9,50,
2018-01-28T11:51:38.966Z,,,,,26.9,50,
2018-01-28T11:51:48.966Z,,,,,26.9,50,
2018-01-28T11:51:58.966Z,,,,,26.9,50,
2018-01-28T11:52:08.966Z,,,,,26.9,50,
2018-01-28T11:52:18.965Z,,,,,26.9,50,
2018-01-28T11:52:28.966Z,,,,,26.9,50,
2018-01-28T11:52:38.966Z,,,,,26.9,50,
2018-01-28T11:52:48.965Z,,,,,26.9,50,32.1
2018-01-28T11:52:58.966Z,,,,,26.9,50,
2018-01-28T11:53:08.966Z,,,,,26.9,50,
2018-01-28T11:53:18.967Z,,,,,26.9,50,
2018-01-28T11:53:28.965Z,,,,,26.9,50,
2018-01-28T11:53:38.967Z,,,,,26.9,50,
2018-01-28T11:53:48.965Z,,,,,26.9,50,
2018-01-28T11:53:58.965Z,,,,,26.9,50,
2018-01-28T11:54:08.966Z,,,,,26.9,50,
2018-01-28T11:54:18.966Z,,,,,26.9,50,
2018-01-28T11:54:28.967Z,,,,,26.9,50,
2018-01-28T11:54:38.966Z,,,,,26.9,50,32
2018-01-28T11:54:48.965Z,,,,,26.9,50,
2018-01-28T11:54:58.965Z,,,,,26.9,50,
2018-01-28T11:55:08.965Z,,,,,26.9,50,
2018-01-28T11:55:18.967Z,,,,,26.9,50,
2018-01-28T11:55:28.993Z,,,,,26.9,50,
2018-01-28T11:55:38.966Z,,,,,26.9,50,
2018-01-28T11:55:48.965Z,,,,,26.9,50,
2018-01-28T11:55:58.966Z,,,,,26.9,50,
2018-01-28T11:56:08.965Z,,,,,26.9,50,
2018-01-28T11:56:18.967Z,,,,,26.9,50,
2018-01-28T11:56:28.966Z,,,,,26.9,50,32
2018-01-28T11:56:38.965Z,,,,,26.9,50,
2018-01-28T11:56:48.966Z,,,,,26.9,50,
2018-01-28T11:56:58.966Z,,,,,26.9,50,31.9
2018-01-28T11:57:08.965Z,,,,,26.9,50,
2018-01-28T11:57:18.967Z,,,,,26.9,50,
2018-01-28T11:57:28.968Z,,,,,26.9,50,
2018-01-28T11:57:38.966Z,,,,,26.9,50,
2018-01-28T11:57:48.965Z,,,,,26.9,50,
2018-01-28T11:57:58.965Z,,,,,26.9,50,
2018-01-28T11:58:08.965Z,,,,,26.9,50,
2018-01-28T11:58:18.965Z,,,,,26.9,50,
2018-01-28T11:58:28.965Z,,,,,26.9,50,
2018-01-28T11:58:38.966Z,,,,,26.9,50,
2018-01-28T11:58:48.966Z,,,,,26.9,50,
2018-01-28T11:58:58.966Z,,,,,26.9,50,
2018-01-28T11:59:08.966Z,,,,,26.9,50,31.8
2018-01-28T11:59:18.965Z,,,,,26.9,50,
2018-01-28T11:59:28.965Z,,,,,26.9,50,
2018-01-28T11:59:44.078Z,,,,,26.9,50,
2018-01-28T11:59:48.965Z,,,,,26.9,50,
2018-01-28T11:59:58.965Z,,,,,26.9,50,
2018-01-28T12:00:08.965Z,,,,,26.9,50,
2018-01-28T12:00:18.965Z,,,,,26.8,50,
2018-01-28T12:00:28.965Z,,,,,26.9,50,
2018-01-28T12:00:38.965Z,,,,,26.9,50,
2018-01-28T12:00:48.966Z,,,,,26.9,50,
2018-01-28T12:00:58.966Z,,,,,26.9,50,
2018-01-28T12:01:08.965Z,,,,,26.8,50,
2018-01-28T12:01:18.965Z,,,,,26.9,50,31.7
2018-01-28T12:01:28.966Z,,,,,26.8,50,31.8
2018-01-28T12:01:38.966Z,,,,,26.8,50,31.7
2018-01-28T12:01:48.970Z,0,0,,2,26.8,50,31.7
2018-01-28T12:01:58.966Z,0,,35,2,32.5,50,33.3
2018-01-28T12:02:08.965Z,,,59,,34.9,50,36.1
2018-01-28T12:02:18.966Z,,,60,,38.1,50,40
2018-01-28T12:02:28.966Z,0,,0,0,39.2,50,40.7
2018-01-28T12:02:38.966Z,,,,,39.1,50,40.5
2018-01-28T12:02:48.966Z,,,,,38.9,50,40.4
2018-01-28T12:02:58.965Z,,,,,38.8,50,
2018-01-28T12:03:08.965Z,,,,,38.7,50,40.3
2018-01-28T12:03:18.965Z,,,,,38.6,50,
2018-01-28T12:03:28.965Z,,5,,,38.5,50,
2018-01-28T12:03:38.966Z,,,,,38.4,50,
2018-01-28T12:03:48.966Z,,,,,38.3,50,
2018-01-28T12:03:58.966Z,,,,,38.2,50,
2018-01-28T12:04:08.966Z,,,,,38.1,50,40.2
2018-01-28T12:04:18.965Z,,,,,38,50,
2018-01-28T12:04:28.965Z,,,,,37.9,50,
2018-01-28T12:04:38.966Z,,,,,37.8,50,
2018-01-28T12:04:48.965Z,,,,,37.7,50,40.1
2018-01-28T12:04:58.965Z,,,,,37.6,50,
2018-01-28T12:05:08.966Z,,,,,37.5,50,
2018-01-28T12:05:18.965Z,,,,,37.4,50,
2018-01-28T12:05:28.966Z,,,,,37.3,50,
2018-01-28T12:05:38.967Z,,,,,37.2,50,
2018-01-28T12:05:48.965Z,,,,,37.1,50,40
2018-01-28T12:05:58.966Z,,,,,36.9,50,
2018-01-28T12:06:08.965Z,,,,,36.8,50,
2018-01-28T12:06:18.966Z,,,,,36.7,50,
2018-01-28T12:06:28.965Z,,,,,36.7,50,
2018-01-28T12:06:38.966Z,,,,,36.6,50,39.9
2018-01-28T12:06:48.965Z,,,,,36.5,50,
2018-01-28T12:06:58.965Z,,,,,36.4,50,
2018-01-28T12:07:08.965Z,,,,,36.3,50,
2018-01-28T12:07:19.111Z,1,59,,0,36.2,50,
2018-01-28T12:07:28.967Z,,,,,36.1,50,39.8
2018-01-28T12:07:38.966Z,0,5,,0,36.1,50,
2018-01-28T12:07:48.965Z,,,,,36,50,
2018-01-28T12:07:58.966Z,,,,,35.9,50,
2018-01-28T12:08:08.965Z,1,59,,0,35.8,50,
2018-01-28T12:08:18.967Z,,,,,35.8,50,39.7
2018-01-28T12:08:28.965Z,,,,,35.7,50,
2018-01-28T12:08:38.966Z,,,,,35.6,50,
2018-01-28T12:08:48.966Z,,,,,35.5,50,
2018-01-28T12:08:58.965Z,,,,,35.5,50,39.6
2018-01-28T12:09:08.965Z,,,,,35.4,50,
2018-01-28T12:09:18.966Z,,,,,35.3,50,
2018-01-28T12:09:28.965Z,,,,,35.2,50,
2018-01-28T12:09:38.966Z,,,,,35.2,50,39.5
2018-01-28T12:09:48.966Z,,,,,35.1,50,
2018-01-28T12:09:58.965Z,,,,,34.9,50,
2018-01-28T12:10:08.968Z,,,,,34.9,50,
2018-01-28T12:10:18.965Z,,,,,34.8,50,39.4
2018-01-28T12:10:28.965Z,,,,,34.7,50,
2018-01-28T12:10:38.965Z,,,,,34.7,50,
2018-01-28T12:10:48.965Z,,,,,34.6,50,
2018-01-28T12:10:58.965Z,,,,,34.5,50,
2018-01-28T12:11:08.965Z,,,,,34.5,50,39.3
2018-01-28T12:11:18.965Z,,,,,34.4,50,
2018-01-28T12:11:28.965Z,,,,,34.3,50,
2018-01-28T12:11:38.966Z,,,,,34.3,50,
2018-01-28T12:11:48.966Z,,,,,34.2,50,39.2
2018-01-28T12:11:58.965Z,,,,,34.1,50,
2018-01-28T12:12:08.965Z,,,,,34.1,50,
2018-01-28T12:12:18.965Z,,,,,34,50,
2018-01-28T12:12:28.965Z,,,,,34,50,
2018-01-28T12:12:38.965Z,,,,,33.9,50,39.1
2018-01-28T12:12:48.965Z,,,,,33.8,50,
2018-01-28T12:12:58.965Z,,,,,33.8,50,
2018-01-28T12:13:08.965Z,,,,,33.7,50,
2018-01-28T12:13:18.965Z,,,,,33.7,50,
2018-01-28T12:13:28.965Z,,,,,33.6,50,38.9
2018-01-28T12:13:38.965Z,,,,,33.6,50,
2018-01-28T12:13:48.968Z,,,,,33.5,50,
2018-01-28T12:13:58.965Z,,,,,33.4,50,
2018-01-28T12:14:08.965Z,,,,,33.4,50,
2018-01-28T12:14:18.966Z,,,,,33.3,50,38.8
2018-01-28T12:14:28.965Z,,,,,33.3,50,
2018-01-28T12:14:38.965Z,,,,,33.2,50,
2018-01-28T12:14:48.965Z,,,,,33.2,50,
2018-01-28T12:14:59.011Z,,,,,33.1,50,
2018-01-28T12:15:08.965Z,,,,,33.1,50,38.7
2018-01-28T12:15:18.965Z,,,,,32.9,50,
2018-01-28T12:15:28.967Z,,,,,32.8,50,
2018-01-28T12:15:38.982Z,,,,,32.8,50,
2018-01-28T12:15:48.966Z,,,,,32.7,50,
2018-01-28T12:15:58.966Z,,,,,32.7,50,38.6
2018-01-28T12:16:08.966Z,,,,,32.6,50,
2018-01-28T12:16:18.966Z,0,5,,0,32.6,50,
2018-01-28T12:16:28.965Z,,,,,32.6,50,
2018-01-28T12:16:38.965Z,,,,,32.5,50,
2018-01-28T12:16:48.966Z,,,,,32.5,50,38.5
