Time,ActPow,HwTOutlet,HwTSet,HwActive,ChActive,PrimTSet,PrimT
2017-11-24T12:56:41.291Z,,38.2,52,,,,
2017-11-24T12:56:51.202Z,,38,52,,,,
2017-11-24T12:57:01.203Z,,38,52,,,,44.4
2017-11-24T12:57:11.226Z,,37.9,52,,,,
2017-11-24T12:57:21.201Z,,37.8,52,,,,
2017-11-24T12:57:41.376Z,,37.7,52,,,,44.3
2017-11-24T12:57:51.208Z,,37.5,52,,,,
2017-11-24T12:58:01.217Z,,37.5,52,,,,
2017-11-24T12:58:11.201Z,,37.2,52,,,,44.2
2017-11-24T12:58:21.215Z,,37.1,52,,,,44.1
2017-11-24T12:58:31.260Z,,36.9,52,1,0,0,
2017-11-24T12:58:41.376Z,,,,0,0,,44.2
2017-11-24T12:58:51.251Z,,,,,,,44.1
2017-11-24T12:59:01.309Z,,43.1,52,,,,
2017-11-24T12:59:11.249Z,,42.9,52,0,0,,43.7
2017-11-24T12:59:21.201Z,,,,,,,43.6
2017-11-24T12:59:31.202Z,,42.7,52,,,,
2017-11-24T12:59:41.251Z,,42.6,52,,,,
2017-11-24T12:59:51.203Z,,42.5,52,,,,43.5
2017-11-24T13:00:01.202Z,,42.3,52,,,,
2017-11-24T13:00:11.204Z,,42.2,52,,,5,
2017-11-24T13:00:21.260Z,,42,52,,,,43.4
2017-11-24T13:00:31.201Z,,41.9,52,,,,
2017-11-24T13:00:41.291Z,,41.7,52,,,,43.3
2017-11-24T13:00:51.202Z,,41.6,52,,,,
2017-11-24T13:01:01.204Z,,41.5,52,,,,
2017-11-24T13:01:11.202Z,,41.3,52,,,,43.2
2017-11-24T13:01:21.241Z,,40.9,52,,,,
2017-11-24T13:01:41.292Z,,40.8,52,,,,
2017-11-24T13:01:51.236Z,,40.6,52,,,,
2017-11-24T13:02:01.264Z,,40.5,52,,,,43.1
2017-11-24T13:02:11.220Z,,40.4,52,,,,
2017-11-24T13:02:21.205Z,,40.2,52,,,,
2017-11-24T13:02:31.214Z,,,,0,0,,
2017-11-24T13:02:41.291Z,,40,52,,,,43
2017-11-24T13:02:51.227Z,,39.8,52,,,,
2017-11-24T13:03:11.248Z,,39.7,52,,,,42.9
2017-11-24T13:03:21.220Z,,39.6,52,,,,
2017-11-24T13:03:31.235Z,,39.5,52,,,,
2017-11-24T13:03:41.341Z,,39.3,52,,,,
2017-11-24T13:03:51.255Z,,39.2,52,,,,
2017-11-24T13:04:01.201Z,,39.1,52,,,,
2017-11-24T13:04:11.228Z,,38.9,52,,,,42.8
2017-11-24T13:04:21.245Z,,38.8,52,,,,
2017-11-24T13:04:31.205Z,,38.7,52,,,,
2017-11-24T13:04:41.305Z,,38.6,52,,,,42.7
2017-11-24T13:04:51.201Z,,38.4,52,,,,
2017-11-24T13:05:11.224Z,,38.3,52,,,,
2017-11-24T13:05:21.207Z,,38.2,52,,,,42.6
2017-11-24T13:05:31.226Z,,38.1,52,,,,
2017-11-24T13:05:41.385Z,,38,52,,,,
2017-11-24T13:05:51.321Z,,37.9,52,,,,
2017-11-24T13:06:01.308Z,,37.8,52,,,,
2017-11-24T13:06:11.250Z,,37.7,52,,,,
2017-11-24T13:06:21.216Z,,37.6,52,,,,42.4
2017-11-24T13:06:31.232Z,,37.5,52,,,,
2017-11-24T13:06:41.303Z,,37.4,52,,,,
2017-11-24T13:06:51.209Z,,37.3,52,,,,
2017-11-24T13:07:01.202Z,,37.3,52,,,,42.3
2017-11-24T13:07:11.206Z,,37.2,52,,,,
2017-11-24T13:07:21.204Z,,37.1,52,,,,
2017-11-24T13:07:31.202Z,,36.9,52,,,,
2017-11-24T13:07:41.298Z,,36.8,52,,,,42.2
2017-11-24T13:07:51.202Z,,36.7,52,,,,
2017-11-24T13:08:01.227Z,,36.6,52,,,,
2017-11-24T13:08:11.211Z,,36.6,52,,,,42.1
2017-11-24T13:08:21.205Z,,36.4,52,,,,
2017-11-24T13:08:41.373Z,,36.3,52,,,,
2017-11-24T13:08:51.289Z,,36.1,52,,,,
2017-11-24T13:09:01.240Z,,36.1,52,,,,42
2017-11-24T13:09:11.281Z,,35.8,52,,,,
2017-11-24T13:09:31.240Z,,35.8,52,,,,
2017-11-24T13:09:41.285Z,,,,,,,41.9
2017-11-24T13:09:51.226Z,,,,,,,42
2017-11-24T13:10:01.201Z,,,,,,,41.9
2017-11-24T13:10:11.220Z,,35.6,52,,,,
2017-11-24T13:10:21.205Z,,35.6,52,,,,
2017-11-24T13:10:31.220Z,,35.5,52,,,,
2017-11-24T13:10:41.292Z,,35.4,52,,,,
2017-11-24T13:10:51.219Z,,35.3,52,,,,41.8
2017-11-24T13:11:01.204Z,,35.3,52,,,,
2017-11-24T13:11:11.429Z,,35.2,52,,,,
2017-11-24T13:11:21.205Z,,35.1,52,,,,
2017-11-24T13:11:31.201Z,,35.1,52,,,,
2017-11-24T13:11:41.321Z,,34.9,52,,,,
2017-11-24T13:11:51.267Z,,34.8,52,,,,41.7
2017-11-24T13:12:01.217Z,,34.8,52,,,,
2017-11-24T13:12:11.206Z,,34.7,52,,,,
2017-11-24T13:12:21.242Z,,34.6,52,,,,
2017-11-24T13:12:31.200Z,,34.6,52,,,,
2017-11-24T13:12:41.292Z,,34.5,52,,,,
2017-11-24T13:12:51.200Z,,34.4,52,,,,41.6
2017-11-24T13:13:01.205Z,,34.4,52,,,,
2017-11-24T13:13:11.210Z,,34.3,52,,,,
2017-11-24T13:13:21.205Z,,34.3,52,,,,
2017-11-24T13:13:31.202Z,,34.2,52,,,,
2017-11-24T13:13:41.325Z,,34.1,52,,,,
2017-11-24T13:13:51.211Z,,34.1,52,,,,
2017-11-24T13:14:01.213Z,,34,52,,,,41.5
2017-11-24T13:14:11.220Z,,34,52,,,,
2017-11-24T13:14:21.242Z,,33.8,52,,,,
2017-11-24T13:14:41.314Z,,33.8,52,,,,
2017-11-24T13:14:51.243Z,,33.7,52,,,,
2017-11-24T13:15:01.208Z,,33.7,52,,,,
2017-11-24T13:15:11.199Z,,33.6,52,,,,41.4
2017-11-24T13:15:21.200Z,,33.6,52,,,,
2017-11-24T13:15:31.234Z,,33.5,52,,,,
2017-11-24T13:15:41.318Z,,33.5,52,,,,
2017-11-24T13:15:51.221Z,,33.4,52,,,,
2017-11-24T13:16:01.199Z,,33.4,52,,,,
2017-11-24T13:16:11.199Z,,33.3,52,,,,41.3
2017-11-24T13:16:21.200Z,,33.2,52,,,,
2017-11-24T13:16:41.294Z,,33.1,52,,,,
2017-11-24T13:16:51.236Z,,33.1,52,,,,
2017-11-24T13:17:01.206Z,,33.1,52,,,,
2017-11-24T13:17:11.211Z,,32.9,52,,,,
2017-11-24T13:17:21.204Z,,32.9,52,,,,
2017-11-24T13:17:31.199Z,,32.8,52,,,,41.2
2017-11-24T13:17:41.304Z,,32.7,52,,,,
2017-11-24T13:17:51.237Z,,32.7,52,,,,
2017-11-24T13:18:01.209Z,,32.6,52,,,,
2017-11-24T13:18:11.207Z,,32.6,52,,,,
2017-11-24T13:18:21.200Z,,32.6,52,,,,
2017-11-24T13:18:31.199Z,,32.5,52,,,,
2017-11-24T13:18:41.297Z,,32.5,52,,,,
2017-11-24T13:18:51.199Z,,32.4,52,,,,41.1
2017-11-24T13:19:01.236Z,,32.4,52,,,,
2017-11-24T13:19:11.256Z,,32.3,52,,,,
2017-11-24T13:19:21.258Z,,32.3,52,,,,
2017-11-24T13:19:31.220Z,,32.2,52,,,,
2017-11-24T13:19:41.301Z,,32.2,52,,,,
2017-11-24T13:19:51.198Z,,32.2,52,,,,
2017-11-24T13:20:01.200Z,,32.1,52,,,,
2017-11-24T13:20:11.211Z,,32.1,52,,,,41
2017-11-24T13:20:21.198Z,,32,52,,,,
2017-11-24T13:20:41.289Z,,31.9,52,,,,
2017-11-24T13:20:51.198Z,,,,,,,40.9
2017-11-24T13:21:01.220Z,,,,,,,41
2017-11-24T13:21:11.220Z,,31.8,52,,,,40.9
2017-11-24T13:21:21.198Z,,31.8,52,,,,
2017-11-24T13:21:31.216Z,,31.8,52,,,,
2017-11-24T13:21:41.301Z,,31.6,52,,,,
2017-11-24T13:21:51.212Z,,31.6,52,,,,
2017-11-24T13:22:01.199Z,,31.5,52,,,,
2017-11-24T13:22:11.202Z,,31.5,52,,,,
2017-11-24T13:22:21.214Z,,31.4,52,,,,
2017-11-24T13:22:31.213Z,,,,,,,40.8
2017-11-24T13:22:41.382Z,,31.4,52,,,,
2017-11-24T13:22:51.223Z,,31.3,52,,,,
2017-11-24T13:23:01.223Z,,31.3,52,,,,
2017-11-24T13:23:11.231Z,,31.3,52,,,,
2017-11-24T13:23:21.213Z,,31.2,52,,,,
2017-11-24T13:23:31.222Z,,31.2,52,,,,
2017-11-24T13:23:41.316Z,,31.2,52,,,,
2017-11-24T13:23:51.197Z,,31,52,,,,
2017-11-24T13:24:01.203Z,,31,52,,,,40.7
2017-11-24T13:24:11.198Z,,31,52,,,,
2017-11-24T13:24:21.222Z,,30.9,52,,,,
2017-11-24T13:24:41.343Z,,30.9,52,,,,
2017-11-24T13:24:51.310Z,,30.8,52,,,,
2017-11-24T13:25:01.207Z,,30.8,52,,,,
2017-11-24T13:25:11.293Z,,30.8,52,,,,40.6
2017-11-24T13:25:21.215Z,,30.7,52,,,,
2017-11-24T13:25:41.413Z,,30.7,52,,,,
2017-11-24T13:25:51.207Z,,30.6,52,,,,
2017-11-24T13:26:01.198Z,,30.6,52,,,,
2017-11-24T13:26:11.234Z,,30.6,52,,,,
2017-11-24T13:26:21.215Z,,30.4,52,,,,
2017-11-24T13:26:41.308Z,,30.4,52,,,,40.5
2017-11-24T13:26:51.201Z,,30.3,52,,,,
2017-11-24T13:27:01.211Z,,30.3,52,,,,
2017-11-24T13:27:11.203Z,,30.3,52,,,,
2017-11-24T13:27:21.202Z,,30.3,52,,,,
2017-11-24T13:27:31.200Z,,30.2,52,,,,
2017-11-24T13:27:41.297Z,,30.2,52,,,,
2017-11-24T13:27:51.227Z,,30.2,52,,,,
2017-11-24T13:28:01.224Z,,30.1,52,,,,
2017-11-24T13:28:11.196Z,,30.1,52,,,,40.4
2017-11-24T13:28:21.224Z,,30.1,52,,,,
2017-11-24T13:28:31.196Z,,30,52,,,,
2017-11-24T13:28:41.300Z,,30,52,,,,
2017-11-24T13:28:51.195Z,,30,52,,,,
2017-11-24T13:29:01.197Z,,30,52,,,,
2017-11-24T13:29:11.201Z,,29.8,52,,,,
2017-11-24T13:29:21.215Z,,29.8,52,,,,
2017-11-24T13:29:31.196Z,,29.8,52,,,,
2017-11-24T13:29:41.472Z,,29.8,52,,,,40.3
2017-11-24T13:29:51.291Z,,29.8,52,,,,
2017-11-24T13:30:01.212Z,,29.7,52,,,,
2017-11-24T13:30:11.204Z,,29.7,52,,,,
2017-11-24T13:30:21.213Z,,29.7,52,,,,
2017-11-24T13:30:31.213Z,,29.6,52,,,,
2017-11-24T13:30:41.303Z,,29.6,52,,,,
2017-11-24T13:30:51.195Z,,29.6,52,,,,
2017-11-24T13:31:01.199Z,,29.6,52,,,,
2017-11-24T13:31:11.199Z,,29.6,52,,,,40.2
2017-11-24T13:31:21.194Z,,29.5,52,,,,
2017-11-24T13:31:31.221Z,,29.5,52,,,,
2017-11-24T13:31:41.292Z,,29.5,52,,,,
2017-11-24T13:31:51.207Z,,29.5,52,,,,
2017-11-24T13:32:01.198Z,,29.3,52,,,,
2017-11-24T13:32:11.205Z,,29.3,52,,,,
2017-11-24T13:32:21.194Z,,29.3,52,,,,
2017-11-24T13:32:31.195Z,,29.3,52,,,,40.1
2017-11-24T13:32:41.284Z,,29.2,52,,,,
2017-11-24T13:32:51.194Z,,29.2,52,,,,
2017-11-24T13:33:01.193Z,,29.2,52,,,,
2017-11-24T13:33:11.193Z,,29.2,52,,,,
2017-11-24T13:33:21.195Z,,29.1,52,,,,
2017-11-24T13:33:31.197Z,,29.1,52,,,,
2017-11-24T13:33:41.286Z,,29.1,52,,,,
2017-11-24T13:33:51.194Z,,29.1,52,,,,
2017-11-24T13:34:01.219Z,,29.1,52,,,,40
2017-11-24T13:34:11.193Z,,29,52,,,,40
2017-11-24T13:34:21.193Z,,29,52,,,,
2017-11-24T13:34:41.303Z,,28.9,52,,,,
2017-11-24T13:34:51.237Z,,28.9,52,,,,
2017-11-24T13:35:01.225Z,,28.9,52,,,,
2017-11-24T13:35:11.209Z,,28.9,52,,,,40
2017-11-24T13:35:31.285Z,,28.9,52,,,,39.9
2017-11-24T13:35:41.311Z,,28.7,52,,,,
2017-11-24T13:36:11.192Z,,28.7,52,,,,
2017-11-24T13:36:31.192Z,,28.7,52,,,,
2017-11-24T13:36:41.286Z,,28.6,52,,,,
2017-11-24T13:37:01.201Z,,28.6,52,,,,
2017-11-24T13:37:11.198Z,,28.6,52,,,,
2017-11-24T13:37:21.195Z,,28.6,52,,,,39.8
2017-11-24T13:37:31.200Z,,28.6,52,,,,
2017-11-24T13:37:41.286Z,,28.5,52,,,,
2017-11-24T13:37:51.217Z,,28.5,52,,,,
2017-11-24T13:38:01.200Z,,28.5,52,,,,
2017-11-24T13:38:11.243Z,,28.5,52,,,,
2017-11-24T13:38:21.194Z,,28.4,52,,,,
2017-11-24T13:38:41.303Z,,28.4,52,,,,
2017-11-24T13:38:51.192Z,,28.4,52,,,,
2017-11-24T13:39:01.194Z,,28.4,52,,,,
2017-11-24T13:39:11.213Z,,28.4,52,,,,39.7
2017-11-24T13:39:21.191Z,,28.3,52,,,,
2017-11-24T13:39:31.237Z,,28.3,52,,,,
2017-11-24T13:39:41.298Z,,28.3,52,,,,
2017-11-24T13:39:51.221Z,,28.3,52,,,,
2017-11-24T13:40:01.212Z,,28.3,52,,,,
2017-11-24T13:40:11.214Z,,28.3,52,,,,
2017-11-24T13:40:21.222Z,,28.1,52,,,,
2017-11-24T13:40:31.258Z,,28.1,52,,,,
2017-11-24T13:40:41.337Z,,28.1,52,,,,39.6
2017-11-24T13:40:51.213Z,,28.1,52,,,,
2017-11-24T13:41:01.192Z,,28.1,52,,,,
2017-11-24T13:41:11.193Z,,28.1,52,,,,
2017-11-24T13:41:21.198Z,,28,52,,,,
2017-11-24T13:41:31.202Z,,28,52,,,,
2017-11-24T13:41:41.395Z,,28,52,,,,
2017-11-24T13:41:51.211Z,,28,52,,,,
2017-11-24T13:42:01.227Z,,28,52,,,,
2017-11-24T13:42:11.192Z,,28,52,,,,
2017-11-24T13:42:21.218Z,,28,52,,,,
2017-11-24T13:42:31.211Z,,27.9,52,,,,
2017-11-24T13:42:41.315Z,,27.9,52,,,,39.5
2017-11-24T13:42:51.212Z,,27.9,52,,,,
2017-11-24T13:43:01.221Z,,27.9,52,,,,
2017-11-24T13:43:11.220Z,,27.9,52,,,,
2017-11-24T13:43:21.190Z,,27.9,52,,,,
2017-11-24T13:43:31.203Z,,27.8,52,,,,
2017-11-24T13:43:41.326Z,,27.8,52,,,,
2017-11-24T13:43:51.190Z,,27.8,52,,,,
2017-11-24T13:44:01.221Z,,27.8,52,,,,
2017-11-24T13:44:11.199Z,,27.8,52,,,,39.4
2017-11-24T13:44:21.190Z,,27.8,52,,,,
2017-11-24T13:44:31.251Z,,27.8,52,,,,
2017-11-24T13:44:41.430Z,,27.7,52,,,,
2017-11-24T13:44:51.192Z,,27.7,52,,,,
2017-11-24T13:45:01.189Z,,27.7,52,,,,
2017-11-24T13:45:11.216Z,,27.7,52,,,,
2017-11-24T13:45:21.204Z,,27.7,52,,,,
2017-11-24T13:45:41.313Z,,27.7,52,,,,39.3
2017-11-24T13:45:51.221Z,,27.5,52,,,,
2017-11-24T13:46:01.190Z,,27.5,52,,,,
2017-11-24T13:46:11.253Z,,27.5,52,,,,
2017-11-24T13:46:21.196Z,,27.5,52,,,,
2017-11-24T13:46:41.385Z,,27.5,52,,,,
2017-11-24T13:46:51.205Z,,27.5,52,,,,
2017-11-24T13:47:01.188Z,,27.5,52,,,,
2017-11-24T13:47:11.213Z,,27.4,52,,,,
2017-11-24T13:47:21.205Z,,27.4,52,,,,
2017-11-24T13:47:31.211Z,,27.4,52,,,,39.2
2017-11-24T13:47:41.289Z,,27.4,52,,,,
2017-11-24T13:47:51.189Z,,27.4,52,,,,
2017-11-24T13:48:01.305Z,,27.4,52,,,,
2017-11-24T13:48:11.198Z,0,27.4,52,0,0,5,39.2
2017-11-24T13:48:21.188Z,,27.4,52,,,,
2017-11-24T13:48:41.288Z,,27.3,52,,,,
2017-11-24T13:48:51.191Z,,27.3,52,,,,
2017-11-24T13:49:01.192Z,,27.3,52,,,,
2017-11-24T13:49:11.188Z,,27.3,52,,,,39.1
2017-11-24T13:49:21.190Z,,27.3,52,,,,
2017-11-24T13:49:41.278Z,,27.3,52,,,,
2017-11-24T13:49:51.193Z,,27.2,52,,,,
2017-11-24T13:50:01.187Z,,27.2,52,,,,
2017-11-24T13:50:11.190Z,,27.2,52,,,,
2017-11-24T13:50:21.188Z,,,,,,,38.9
2017-11-24T13:50:31.194Z,,,,,,,39.1
2017-11-24T13:50:41.287Z,,27.2,52,,,,39.1
2017-11-24T13:50:51.190Z,,,,,,,38.9
2017-11-24T13:51:01.211Z,,,,,,,39.1
2017-11-24T13:51:11.187Z,,27.2,52,,,,38.9
2017-11-24T13:51:21.196Z,,27.1,52,,,,
2017-11-24T13:51:31.203Z,,27.1,52,,,,
2017-11-24T13:51:41.277Z,,27.1,52,,,,
2017-11-24T13:51:51.192Z,,27.1,52,,,,
2017-11-24T13:52:01.187Z,,27.1,52,,,,
2017-11-24T13:52:11.187Z,,27.1,52,,,,
2017-11-24T13:52:21.186Z,,27.1,52,,,,
2017-11-24T13:52:31.191Z,,26.9,52,,,,
2017-11-24T13:52:41.291Z,,26.9,52,,,,
2017-11-24T13:52:51.195Z,,26.9,52,,,,38.8
2017-11-24T13:53:01.206Z,,26.9,52,,,,
2017-11-24T13:53:11.197Z,,26.9,52,,,,
2017-11-24T13:53:21.208Z,,26.9,52,,,,
2017-11-24T13:53:41.278Z,,26.9,52,,,,
2017-11-24T13:53:51.186Z,,26.9,52,,,,
2017-11-24T13:54:01.190Z,,26.9,52,,,,
2017-11-24T13:54:11.209Z,,26.9,52,,,,
2017-11-24T13:54:21.262Z,,26.8,52,,,,
2017-11-24T13:54:41.276Z,,26.8,52,,,,38.7
2017-11-24T13:54:51.192Z,,26.8,52,,,,
2017-11-24T13:55:01.187Z,,26.8,52,,,,
2017-11-24T13:55:11.186Z,,26.8,52,,,,
2017-11-24T13:55:21.216Z,,26.8,52,,,,
2017-11-24T13:55:31.186Z,,26.8,52,,,,
2017-11-24T13:55:41.283Z,,26.8,52,,,,
2017-11-24T13:55:51.209Z,,26.8,52,,,,
2017-11-24T13:56:01.188Z,,26.8,52,,,,
2017-11-24T13:56:11.216Z,,26.7,52,,,,
2017-11-24T13:56:21.230Z,,26.7,52,,,,
2017-11-24T13:56:31.186Z,,,,,,,38.6
2017-11-24T13:56:41.276Z,,26.7,52,,,,
2017-11-24T13:56:51.218Z,,26.7,52,,,,
2017-11-24T13:57:01.196Z,,26.7,52,,,,
2017-11-24T13:57:11.186Z,,26.7,52,,,,
2017-11-24T13:57:21.210Z,,26.7,52,,,,
2017-11-24T13:57:31.198Z,,26.7,52,,,,
2017-11-24T13:57:41.429Z,,26.7,52,,,,
2017-11-24T13:57:51.217Z,,26.6,52,,,,
2017-11-24T13:58:01.242Z,,26.7,52,,,,
2017-11-24T13:58:11.218Z,,26.6,52,,,,38.5
2017-11-24T13:58:21.192Z,,26.6,52,,,,
2017-11-24T13:58:31.191Z,,26.6,52,,,,
2017-11-24T13:58:41.302Z,,26.6,52,,,,
2017-11-24T13:58:51.187Z,,26.6,52,,,,
2017-11-24T13:59:01.191Z,,26.6,52,,,,
2017-11-24T13:59:11.214Z,,26.6,52,,,,
2017-11-24T13:59:21.190Z,,26.6,52,,,,
2017-11-24T13:59:41.296Z,,26.6,52,,,,
2017-11-24T13:59:51.188Z,,26.5,52,,,,
2017-11-24T14:00:01.206Z,,26.5,52,,,,
2017-11-24T14:00:11.259Z,,26.5,52,,,,38.4
2017-11-24T14:00:21.228Z,,26.5,52,,,,
2017-11-24T14:00:31.214Z,,26.5,52,,,,
2017-11-24T14:00:41.281Z,,26.5,52,,,,
2017-11-24T14:00:51.195Z,,26.5,52,,,,
2017-11-24T14:01:01.193Z,,26.5,52,,,,
2017-11-24T14:01:11.185Z,,26.5,52,,,,
2017-11-24T14:01:21.209Z,,26.5,52,,,,
2017-11-24T14:01:31.196Z,,26.5,52,,,,
2017-11-24T14:01:41.369Z,,26.5,52,,,,
2017-11-24T14:01:51.223Z,,26.5,52,,,,
2017-11-24T14:02:01.206Z,,26.3,52,,,,38.3
2017-11-24T14:02:11.191Z,,26.3,52,,,,
2017-11-24T14:02:21.255Z,,26.3,52,,,,
2017-11-24T14:02:31.227Z,,26.3,52,,,,
2017-11-24T14:02:41.305Z,,26.3,52,,,,
2017-11-24T14:02:51.190Z,,26.3,52,,,,
2017-11-24T14:03:01.196Z,,26.3,52,,,,
2017-11-24T14:03:11.185Z,,26.3,52,,,,
2017-11-24T14:03:21.186Z,,26.3,52,,,,
2017-11-24T14:03:31.185Z,,26.3,52,,,,
2017-11-24T14:03:41.352Z,,26.3,52,,,,
2017-11-24T14:03:51.254Z,,26.2,52,,,,38.2
2017-11-24T14:04:01.269Z,,26.3,52,,,,
2017-11-24T14:04:11.267Z,,26.2,52,,,,
2017-11-24T14:04:21.292Z,,26.2,52,,,,
2017-11-24T14:04:41.376Z,,26.2,52,,,,
2017-11-24T14:04:51.258Z,,26.2,52,,,,
2017-11-24T14:05:01.345Z,,26.2,52,,,,
2017-11-24T14:05:11.243Z,,26.2,52,,,,
2017-11-24T14:05:21.292Z,,26.2,52,,,,
2017-11-24T14:05:31.296Z,,26.2,52,,,,
2017-11-24T14:05:41.380Z,,26.2,52,,,,
2017-11-24T14:05:51.256Z,,26.2,52,,,,38.1
2017-11-24T14:06:01.249Z,,26.1,52,,,,
2017-11-24T14:06:11.274Z,,26.1,52,,,,
2017-11-24T14:06:21.243Z,,26.1,52,,,,
2017-11-24T14:06:41.276Z,,26.1,52,,,,
2017-11-24T14:06:51.185Z,,26.1,52,,,,
2017-11-24T14:07:01.188Z,,26.1,52,,,,
2017-11-24T14:07:11.185Z,,26.1,52,,,,
2017-11-24T14:07:21.185Z,,26.1,52,,,,
2017-11-24T14:07:31.192Z,,26.1,52,,,,38
2017-11-24T14:07:41.275Z,,26.1,52,,,,38.1
2017-11-24T14:07:51.192Z,,26.1,52,,,,38
2017-11-24T14:08:01.187Z,,26.1,52,,,,
2017-11-24T14:08:11.185Z,,26.1,52,,,,
2017-11-24T14:08:21.205Z,,26.1,52,,,,
2017-11-24T14:08:31.185Z,,26,52,,,,
2017-11-24T14:08:41.287Z,,26,52,,,,
2017-11-24T14:08:51.185Z,,26,52,,,,37.9
2017-11-24T14:09:01.186Z,,,,,,,38
2017-11-24T14:09:11.194Z,,26,52,,,,38
2017-11-24T14:09:21.220Z,,,,,,,37.9
2017-11-24T14:09:31.212Z,,26,52,,,,37.9
2017-11-24T14:09:41.277Z,,,,,,,37.9
2017-11-24T14:09:51.186Z,,26,52,,,,
2017-11-24T14:10:01.186Z,,26,52,,,,
2017-11-24T14:10:11.186Z,,26,52,,,,
2017-11-24T14:10:21.206Z,,26,52,,,,
2017-11-24T14:10:41.242Z,,26,52,,,,
2017-11-24T14:10:51.193Z,,26,52,,,,
2017-11-24T14:11:01.208Z,,26,52,,,,
2017-11-24T14:11:11.204Z,,25.9,52,,,,
2017-11-24T14:11:21.189Z,,25.9,52,,,,
2017-11-24T14:11:31.186Z,,25.9,52,,,,
2017-11-24T14:11:41.276Z,,25.9,52,,,,37.8
2017-11-24T14:11:51.186Z,,25.9,52,,,,
2017-11-24T14:12:01.195Z,,25.9,52,,,,
2017-11-24T14:12:11.218Z,,25.9,52,,,,
2017-11-24T14:12:21.188Z,,25.9,52,,,,
2017-11-24T14:12:31.186Z,,25.9,52,,,,
2017-11-24T14:12:41.295Z,,25.9,52,,,,
2017-11-24T14:12:51.208Z,,25.9,52,,,,
2017-11-24T14:13:01.187Z,,25.9,52,,,,
2017-11-24T14:13:11.186Z,,25.9,52,,,,
2017-11-24T14:13:21.196Z,,25.9,52,,,,
2017-11-24T14:13:31.192Z,,25.9,52,,,,
2017-11-24T14:13:41.280Z,,25.9,52,,,,37.7
2017-11-24T14:13:51.194Z,,25.7,52,,,,
2017-11-24T14:14:01.190Z,,25.7,52,,,,
2017-11-24T14:14:11.191Z,,25.7,52,,,,
2017-11-24T14:14:21.191Z,,25.7,52,,,,
2017-11-24T14:14:41.280Z,,25.7,52,,,,
2017-11-24T14:14:51.186Z,,25.7,52,,,,
2017-11-24T14:15:11.201Z,,25.7,52,0,2,58,
2017-11-24T14:15:21.187Z,,25.7,52,,,,
2017-11-24T14:15:31.186Z,,25.7,52,,,,37.6
2017-11-24T14:15:41.295Z,,25.7,52,,,,
2017-11-24T14:15:51.189Z,,25.7,52,,,,
2017-11-24T14:16:01.189Z,,25.7,52,,,,
2017-11-24T14:16:11.194Z,,25.7,52,,,,
2017-11-24T14:16:21.188Z,,25.7,52,,,,
2017-11-24T14:16:41.291Z,,25.7,52,,,,
2017-11-24T14:16:51.188Z,,25.6,52,,,,
2017-11-24T14:17:01.191Z,,25.6,52,,,,
2017-11-24T14:17:11.207Z,,25.6,52,,,,
2017-11-24T14:17:21.187Z,,25.6,52,,,,37.5
2017-11-24T14:17:31.191Z,,25.6,52,,,,37.6
2017-11-24T14:17:41.294Z,,25.6,52,,,,37.5
2017-11-24T14:17:51.214Z,,25.6,52,,,,
2017-11-24T14:18:01.204Z,,25.6,52,,,,
2017-11-24T14:18:11.209Z,37,25.6,52,0,2,,43.3
2017-11-24T14:18:21.187Z,29,,,,,,38.3
2017-11-24T14:18:31.232Z,29,,,,,,35.1
2017-11-24T14:18:41.277Z,,25.6,52,,,,
2017-11-24T14:18:51.248Z,,,,,,,32.5
2017-11-24T14:19:01.193Z,29,,,,,,30.5
2017-11-24T14:19:11.261Z,29,25.6,52,,,,27.8
2017-11-24T14:19:21.188Z,,25.6,52,,,,27.3
2017-11-24T14:19:31.209Z,,25.6,52,,,,26.7
2017-11-24T14:19:41.282Z,,,,,,,27.1
2017-11-24T14:19:51.242Z,,25.6,52,,,,
2017-11-24T14:20:01.189Z,,,,,,,27.6
2017-11-24T14:20:11.279Z,29,25.6,52,,,,28
2017-11-24T14:20:21.189Z,30,25.6,52,,,,
2017-11-24T14:20:31.204Z,,25.6,52,,,,
2017-11-24T14:20:41.337Z,,,,,,,28.2
2017-11-24T14:20:51.192Z,29,25.6,52,,,,28.7
2017-11-24T14:21:01.225Z,,25.5,52,,,,
2017-11-24T14:21:11.305Z,,25.5,52,,,,29.2
2017-11-24T14:21:21.188Z,,25.5,52,,,,
2017-11-24T14:21:31.199Z,,,,,,,29.4
2017-11-24T14:21:41.361Z,,25.5,52,,,,29.9
2017-11-24T14:21:51.223Z,,25.6,52,,,,30.2
2017-11-24T14:22:11.363Z,,25.5,52,,,,30.6
2017-11-24T14:22:21.280Z,,25.5,52,,,,
2017-11-24T14:22:31.264Z,29,,,,,,31.1
2017-11-24T14:22:41.246Z,,25.5,52,,,,31.3
2017-11-24T14:22:51.242Z,,25.6,52,,,,
2017-11-24T14:23:01.250Z,30,25.6,52,,,,31.7
2017-11-24T14:23:11.255Z,29,25.6,52,,,,32
2017-11-24T14:23:21.228Z,0,,,0,2,,31.9
2017-11-24T14:23:31.261Z,,25.6,52,,,,31.1
2017-11-24T14:23:41.252Z,,,,,,,28.8
2017-11-24T14:23:51.209Z,,,,,,,28.7
2017-11-24T14:24:01.189Z,,25.6,52,,,,
