Time,ChActive,HwActive,PrimTSet,PrimT,HwTOutlet,ActPow,HwTSet
2018-01-08T11:51:52.518Z,1,0,,,38.7,,50
2018-01-08T11:52:02.514Z,1,0,,43.3,38.7,42,50
2018-01-08T11:52:12.514Z,,,,46.7,38.6,31,50
2018-01-08T11:52:22.513Z,,,,42.9,38.5,30,50
2018-01-08T11:52:32.519Z,,,,41.5,38.4,29,50
2018-01-08T11:52:42.518Z,,,,38.6,38.4,30,50
2018-01-08T11:52:52.513Z,,,,37.9,38.3,29,50
2018-01-08T11:53:02.513Z,,,,38,38.2,29,50
2018-01-08T11:53:12.523Z,,,,38.3,38.1,,50
2018-01-08T11:53:22.516Z,,,,38.8,38.1,,50
2018-01-08T11:53:32.513Z,,,,39.1,38,30,50
2018-01-08T11:53:42.530Z,,,,39.2,37.9,29,50
2018-01-08T11:53:52.513Z,,,,39.3,37.8,,50
2018-01-08T11:54:02.618Z,,,,39.4,37.8,30,50
2018-01-08T11:54:12.538Z,,,,39.6,37.7,,50
2018-01-08T11:54:22.538Z,,,,39.8,37.7,29,50
2018-01-08T11:54:32.558Z,,,,40.1,37.6,30,50
2018-01-08T11:54:42.541Z,,,,40.3,37.5,29,50
2018-01-08T11:54:52.541Z,,,,40.5,37.5,,50
2018-01-08T11:55:02.577Z,,,,40.7,37.4,,50
2018-01-08T11:55:12.589Z,,,,40.9,37.3,,50
2018-01-08T11:55:22.592Z,,,,41.1,37.3,,50
2018-01-08T11:55:32.607Z,,,,41.3,37.2,,50
2018-01-08T11:55:42.599Z,,,,41.5,37.2,,50
2018-01-08T11:55:52.608Z,,,,41.6,37.1,,50
2018-01-08T11:56:02.628Z,,,,41.8,37.1,,50
2018-01-08T11:56:12.514Z,,,,42,36.9,29,50
2018-01-08T11:56:22.519Z,,,,42.1,36.8,,50
2018-01-08T11:56:32.588Z,,,,42.2,36.8,,50
2018-01-08T11:56:42.520Z,,,,42.4,36.7,,50
2018-01-08T11:56:52.563Z,,,,42.6,36.7,30,50
2018-01-08T11:57:02.514Z,,,,42.7,36.6,29,50
2018-01-08T11:57:12.513Z,,,,42.8,36.6,,50
2018-01-08T11:57:22.522Z,,,,42.9,36.5,30,50
2018-01-08T11:57:32.568Z,,,,43.1,36.5,29,50
2018-01-08T11:57:42.523Z,,,,43.2,36.4,,50
2018-01-08T11:57:52.513Z,,,,43.3,36.4,,50
2018-01-08T11:58:02.540Z,,,,43.4,36.3,,50
2018-01-08T11:58:12.534Z,,,,43.6,36.3,,50
2018-01-08T11:58:22.526Z,,,,43.7,36.2,,50
2018-01-08T11:58:32.554Z,,,,43.8,36.2,,50
2018-01-08T11:58:42.536Z,,,,44,36.2,,50
2018-01-08T11:58:52.608Z,,,,44.1,36.1,30,50
2018-01-08T11:59:02.557Z,,,,44.2,36.1,29,50
2018-01-08T11:59:12.610Z,,,,44.4,36,,50
2018-01-08T11:59:22.517Z,,,,44.5,36,,50
2018-01-08T11:59:32.539Z,,,,44.6,36,30,50
2018-01-08T11:59:42.514Z,,,,44.8,35.9,29,50
2018-01-08T11:59:52.514Z,,,,44.9,35.9,30,50
2018-01-08T12:00:02.515Z,,,,45,35.8,30,50
2018-01-08T12:00:12.514Z,,,,45.2,35.8,29,50
2018-01-08T12:00:22.535Z,,,,45.3,35.8,,50
2018-01-08T12:00:32.514Z,,,,45.4,35.7,,50
2018-01-08T12:00:42.516Z,,,,45.5,35.7,,50
2018-01-08T12:00:52.516Z,,,,45.7,35.7,,50
2018-01-08T12:01:02.516Z,,,,45.8,35.6,,50
2018-01-08T12:01:12.515Z,,,,45.9,35.6,,50
2018-01-08T12:01:22.515Z,,,,46,35.6,,50
2018-01-08T12:01:32.518Z,,,,46.1,35.5,,50
2018-01-08T12:01:42.514Z,,,,46.3,35.5,,50
2018-01-08T12:01:52.563Z,,,,46.4,35.5,,50
2018-01-08T12:02:02.517Z,,,,46.5,35.5,,50
2018-01-08T12:02:12.554Z,,,,46.6,35.4,30,50
2018-01-08T12:02:22.514Z,,,,46.7,35.4,29,50
2018-01-08T12:02:32.514Z,,,,46.8,35.4,,50
2018-01-08T12:02:42.514Z,,,,47,35.3,,50
2018-01-08T12:02:52.514Z,1,0,,45.8,35.3,0,50
2018-01-08T12:03:02.522Z,,,,43.7,35.3,,50
2018-01-08T12:03:12.514Z,,,,42.6,35.3,,50
2018-01-08T12:03:22.537Z,,,,42.1,35.2,,50
2018-01-08T12:03:32.534Z,,,,42,35.2,,50
2018-01-08T12:03:42.543Z,,,,,35.2,,50
2018-01-08T12:03:52.525Z,,,,,35.2,,50
2018-01-08T12:04:02.540Z,,,,41.9,35.1,,50
2018-01-08T12:04:12.527Z,,,,41.8,35.1,,50
2018-01-08T12:04:22.531Z,,,,41.6,35.1,,50
2018-01-08T12:04:32.538Z,,,,41.5,35.1,,50
2018-01-08T12:04:42.579Z,,,,41.4,35.1,,50
2018-01-08T12:04:52.514Z,,,,41.3,34.9,,50
2018-01-08T12:05:02.520Z,,,,,34.9,,50
2018-01-08T12:05:12.528Z,,,,,34.9,,50
2018-01-08T12:05:22.540Z,,,,41.2,34.8,,50
2018-01-08T12:05:32.516Z,,,,,34.8,,50
2018-01-08T12:05:42.515Z,,,,41.1,34.8,,50
2018-01-08T12:05:52.514Z,,,,41,34.8,,50
2018-01-08T12:06:02.524Z,,,,,34.8,,50
2018-01-08T12:06:12.538Z,,,,,34.7,,50
2018-01-08T12:06:22.594Z,,,,40.9,34.7,,50
2018-01-08T12:06:32.564Z,,,,,34.7,,50
2018-01-08T12:06:42.591Z,,,,,34.7,,50
2018-01-08T12:06:52.566Z,,,,,34.7,,50
2018-01-08T12:07:02.580Z,,,,,34.6,,50
2018-01-08T12:07:12.575Z,,,,,34.6,,50
2018-01-08T12:07:22.571Z,,,,,34.6,,50
2018-01-08T12:07:32.585Z,,,,,34.6,,50
2018-01-08T12:07:42.518Z,,,,,34.5,,50
2018-01-08T12:07:52.515Z,,,,,34.5,,50
2018-01-08T12:08:02.527Z,,,,,34.5,,50
2018-01-08T12:08:12.546Z,,,,,34.5,,50
2018-01-08T12:08:22.533Z,,,,,34.5,,50
2018-01-08T12:08:32.653Z,,,,,34.4,,50
2018-01-08T12:08:42.536Z,,,,41,34.4,,50
2018-01-08T12:08:52.532Z,,,,,34.4,,50
2018-01-08T12:09:02.523Z,,,,,34.4,,50
2018-01-08T12:09:12.537Z,,,,,34.3,,50
2018-01-08T12:09:22.539Z,,,,41.1,34.3,,50
2018-01-08T12:09:32.546Z,,,,,34.3,,50
2018-01-08T12:09:42.539Z,,,,,34.3,,50
2018-01-08T12:09:52.514Z,,,,41.2,34.3,,50
2018-01-08T12:10:02.519Z,,,,,34.2,,50
2018-01-08T12:10:12.515Z,,,,,34.2,,50
2018-01-08T12:10:22.537Z,,,,,34.2,,50
2018-01-08T12:10:32.514Z,,,,,34.2,,50
2018-01-08T12:10:42.515Z,,,,,34.2,,50
2018-01-08T12:10:52.516Z,,,,41.3,34.1,,50
2018-01-08T12:11:02.514Z,,,,,34.1,,50
2018-01-08T12:11:12.515Z,,,,,34.1,,50
2018-01-08T12:11:22.528Z,,,,,34.1,,50
2018-01-08T12:11:32.519Z,,,,,34.1,,50
2018-01-08T12:11:42.515Z,,,,,34,,50
2018-01-08T12:11:52.529Z,,,,,34,,50
2018-01-08T12:12:02.515Z,,,,,34,,50
2018-01-08T12:12:12.515Z,,,,,34,,50
2018-01-08T12:12:22.517Z,,,,,34,,50
2018-01-08T12:12:32.550Z,,,,,33.9,,50
2018-01-08T12:12:42.532Z,,,,,33.9,,50
2018-01-08T12:12:52.539Z,,,,,33.9,,50
2018-01-08T12:13:02.514Z,,,,,33.9,,50
2018-01-08T12:13:12.527Z,,,,41.2,33.9,,50
2018-01-08T12:13:22.532Z,,,,,33.8,,50
2018-01-08T12:13:32.531Z,,,,,33.8,,50
2018-01-08T12:13:42.527Z,,,,,33.8,,50
2018-01-08T12:13:52.530Z,0,0,5,,33.8,,50
2018-01-08T12:14:02.515Z,1,0,59,,33.7,,50
2018-01-08T12:14:12.541Z,,,,,33.7,,50
2018-01-08T12:14:22.537Z,,,,,33.7,,50
2018-01-08T12:14:32.514Z,,,,,33.7,,50
2018-01-08T12:14:42.535Z,,,,,33.7,,50
2018-01-08T12:14:52.536Z,,,,41.1,33.7,,50
2018-01-08T12:15:02.556Z,,,,,33.6,,50
2018-01-08T12:15:12.515Z,,,,,33.6,,50
2018-01-08T12:15:22.516Z,,,,,33.6,,50
2018-01-08T12:15:32.531Z,,,,,33.6,,50
2018-01-08T12:15:42.514Z,0,0,5,,33.6,,50
2018-01-08T12:15:52.515Z,1,0,59,,33.6,,50
2018-01-08T12:16:02.615Z,,,,,33.5,,50
2018-01-08T12:16:12.516Z,,,,41,33.5,,50
2018-01-08T12:16:22.514Z,,,,,33.5,,50
2018-01-08T12:16:32.516Z,,,,,33.5,,50
2018-01-08T12:16:42.515Z,,,,,33.5,,50
2018-01-08T12:16:52.516Z,,,,,33.4,,50
2018-01-08T12:17:02.515Z,,,,,33.4,,50
2018-01-08T12:17:12.525Z,,,,40.9,33.4,,50
2018-01-08T12:17:22.571Z,,,,,33.4,,50
2018-01-08T12:17:32.522Z,,,,,33.4,,50
2018-01-08T12:17:42.516Z,,,,,33.3,,50
2018-01-08T12:17:52.515Z,,,,,33.3,,50
2018-01-08T12:18:02.541Z,,,,,33.3,,50
2018-01-08T12:18:12.544Z,,,,,33.3,,50
2018-01-08T12:18:22.547Z,,,,40.8,33.3,,50
2018-01-08T12:18:32.533Z,,,,,33.3,,50
2018-01-08T12:18:42.564Z,,,,,33.2,,50
2018-01-08T12:18:52.520Z,,,,,33.2,,50
2018-01-08T12:19:02.515Z,,,,,33.2,,50
2018-01-08T12:19:12.541Z,,,,,33.2,,50
2018-01-08T12:19:22.557Z,,,,,33.2,,50
2018-01-08T12:19:32.548Z,,,,40.7,33.1,,50
2018-01-08T12:19:42.551Z,,,,,33.1,,50
2018-01-08T12:19:52.564Z,,,,,33.1,,50
2018-01-08T12:20:02.544Z,,,,,33.1,,50
2018-01-08T12:20:12.560Z,,,,,33.1,,50
2018-01-08T12:20:22.536Z,,,,,33.1,,50
2018-01-08T12:20:32.520Z,,,,,33.1,,50
2018-01-08T12:20:42.521Z,,,,,32.9,,50
2018-01-08T12:20:52.535Z,,,,40.6,32.9,,50
2018-01-08T12:21:02.515Z,,,,,32.9,,50
2018-01-08T12:21:12.517Z,,,,,32.9,,50
2018-01-08T12:21:22.518Z,,,,,32.9,,50
2018-01-08T12:21:32.521Z,,,,,32.9,,50
2018-01-08T12:21:42.551Z,,,,,32.8,,50
2018-01-08T12:21:52.600Z,,,,,32.8,,50
2018-01-08T12:22:02.544Z,,,,40.5,32.8,,50
2018-01-08T12:22:12.526Z,,,,,32.8,,50
2018-01-08T12:22:22.536Z,1,0,,42.1,32.8,43,50
2018-01-08T12:22:32.568Z,,,,46.4,32.8,30,50
2018-01-08T12:22:42.559Z,,,,42.9,32.7,30,50
2018-01-08T12:22:52.584Z,,,,40.7,32.7,30,50
2018-01-08T12:23:02.537Z,,,,38.4,32.7,29,50
2018-01-08T12:23:12.538Z,,,,37.7,32.7,30,50
2018-01-08T12:23:22.594Z,,,,37.8,32.7,29,50
2018-01-08T12:23:32.688Z,,,,38.2,32.7,29,50
2018-01-08T12:23:42.537Z,,,,38.7,32.7,,50
2018-01-08T12:23:52.546Z,,,,38.9,32.6,,50
2018-01-08T12:24:02.532Z,,,,39.2,32.6,,50
2018-01-08T12:24:12.515Z,,,,39.3,32.6,,50
2018-01-08T12:24:22.536Z,,,,39.4,32.6,30,50
2018-01-08T12:24:32.517Z,,,,39.6,32.6,,50
2018-01-08T12:24:42.582Z,,,,39.8,32.6,,50
2018-01-08T12:24:52.515Z,,,,40.1,32.5,29,50
2018-01-08T12:25:02.516Z,0,2,0,40.5,36,29,50
2018-01-08T12:25:12.525Z,0,0,,39.4,26.6,0,50
2018-01-08T12:25:22.518Z,,,,39.9,26.5,,50
2018-01-08T12:25:32.516Z,,,,,26.5,,50
2018-01-08T12:25:42.515Z,,,,40,26.5,,50
2018-01-08T12:25:52.515Z,,,,,26.5,,50
2018-01-08T12:26:02.517Z,,,,,26.6,,50
2018-01-08T12:26:12.516Z,1,0,59,40.6,26.6,,50
2018-01-08T12:26:22.519Z,,,,45.3,26.7,36,50
2018-01-08T12:26:32.515Z,,,,44.4,26.7,29,50
2018-01-08T12:26:42.525Z,,,,42.4,26.8,29,50
2018-01-08T12:26:52.516Z,,,,41,26.9,30,50
2018-01-08T12:27:02.515Z,,,,40.8,26.9,29,50
2018-01-08T12:27:12.556Z,,,,,26.9,,50
2018-01-08T12:27:22.531Z,,,,41,27.1,,50
2018-01-08T12:27:32.542Z,,,,41.4,27.1,30,50
2018-01-08T12:27:42.552Z,,,,41.7,27.2,29,50
2018-01-08T12:27:52.529Z,,,,41.8,27.2,30,50
2018-01-08T12:28:02.527Z,,,,42,27.3,29,50
2018-01-08T12:28:12.521Z,,,,42.1,27.3,,50
2018-01-08T12:28:22.532Z,,,,,27.4,,50
2018-01-08T12:28:32.539Z,,,,42.2,27.4,30,50
2018-01-08T12:28:42.520Z,,,,42.4,27.4,29,50
2018-01-08T12:28:52.517Z,,,,42.6,27.5,,50
2018-01-08T12:29:02.515Z,,,,42.7,27.5,,50
2018-01-08T12:29:12.515Z,,,,42.8,27.7,,50
2018-01-08T12:29:22.516Z,,,,43,27.7,,50
2018-01-08T12:29:32.541Z,,,,43.1,27.7,,50
2018-01-08T12:29:42.517Z,,,,43.2,27.8,,50
2018-01-08T12:29:52.518Z,,,,43.4,27.8,30,50
2018-01-08T12:30:02.533Z,,,,43.5,27.8,,50
2018-01-08T12:30:12.539Z,,,,43.6,27.9,,50
2018-01-08T12:30:22.521Z,,,,43.8,27.9,29,50
2018-01-08T12:30:32.537Z,,,,43.9,27.9,30,50
2018-01-08T12:30:42.516Z,,,,44,,29,
2018-01-08T12:30:52.521Z,,,,44.2,28,,50
2018-01-08T12:31:02.546Z,,,,44.3,28,,50
2018-01-08T12:31:12.515Z,,,,44.5,28.1,,50
2018-01-08T12:31:22.530Z,,,,44.6,28.1,30,50
2018-01-08T12:31:32.563Z,,,,44.7,28.1,29,50
2018-01-08T12:31:42.540Z,,,,44.9,28.3,,50
2018-01-08T12:31:52.543Z,,,,45,28.3,30,50
2018-01-08T12:32:02.543Z,,,,45.1,28.4,29,50
2018-01-08T12:32:12.515Z,,,,45.3,28.4,,50
2018-01-08T12:32:22.522Z,,,,45.4,28.4,30,50
2018-01-08T12:32:32.538Z,,,,45.5,28.5,29,50
2018-01-08T12:32:42.515Z,,,,45.6,28.5,,50
2018-01-08T12:32:52.515Z,,,,45.7,28.5,,50
2018-01-08T12:33:02.591Z,,,,45.8,28.6,30,50
2018-01-08T12:33:12.568Z,,,,46,28.6,29,50
2018-01-08T12:33:22.515Z,,,,46.1,28.6,,50
2018-01-08T12:33:32.515Z,,,,46.2,28.7,,50
2018-01-08T12:33:42.521Z,,,,46.3,,,
2018-01-08T12:33:52.666Z,,,,46.4,28.7,,50
2018-01-08T12:34:02.539Z,0,2,0,46.8,27.2,30,50
2018-01-08T12:34:12.526Z,0,0,,46.3,44.4,0,50
2018-01-08T12:34:22.540Z,0,0,,46.8,45,,50
2018-01-08T12:34:32.521Z,,,,46.7,44.9,,50
2018-01-08T12:34:42.533Z,,,,46.6,44.8,,50
2018-01-08T12:34:52.530Z,,,,,44.4,,50
2018-01-08T12:35:02.523Z,,,,,44.3,,50
2018-01-08T12:35:12.608Z,1,0,59,,44.1,,50
2018-01-08T12:35:22.518Z,,,,,43.9,,50
2018-01-08T12:35:32.518Z,,,,,43.7,,50
2018-01-08T12:35:52.515Z,,,,46.5,43.4,,50
2018-01-08T12:36:02.551Z,,,,,43.3,,50
2018-01-08T12:36:12.546Z,,,,,43.1,,50
2018-01-08T12:36:22.516Z,,,,,42.9,,50
2018-01-08T12:36:32.572Z,,,,,42.8,,50
2018-01-08T12:36:42.516Z,,,,,42.7,,50
2018-01-08T12:36:52.539Z,,,,,42.5,,50
2018-01-08T12:37:02.521Z,,,,,42.4,,50
2018-01-08T12:37:12.515Z,,,,46.4,42.3,,50
2018-01-08T12:37:22.516Z,,,,,42.2,,50
2018-01-08T12:37:32.516Z,,,,,42,,50
2018-01-08T12:37:42.515Z,,,,,41.9,,50
2018-01-08T12:37:52.523Z,,,,,41.8,,50
2018-01-08T12:38:02.570Z,,,,,41.7,,50
2018-01-08T12:38:12.515Z,,,,,41.6,,50
2018-01-08T12:38:22.517Z,,,,,41.5,,50
2018-01-08T12:38:32.516Z,,,,46.3,41.4,,50
2018-01-08T12:38:42.521Z,,,,,41.3,,50
2018-01-08T12:38:52.515Z,,,,,41.2,,50
2018-01-08T12:39:02.515Z,,,,,41.1,,50
2018-01-08T12:39:12.531Z,,,,,40.9,,50
2018-01-08T12:39:22.533Z,,,,,40.8,,50
2018-01-08T12:39:32.517Z,,,,,40.7,,50
2018-01-08T12:39:42.516Z,,,,46.2,40.6,,50
2018-01-08T12:39:52.540Z,,,,,40.5,,50
2018-01-08T12:40:02.516Z,,,,,40.4,,50
2018-01-08T12:40:12.541Z,,,,,40.4,,50
2018-01-08T12:40:22.517Z,,,,,40.3,,50
2018-01-08T12:40:32.569Z,,,,,40.2,,50
2018-01-08T12:40:42.516Z,,,,,40.1,,50
2018-01-08T12:40:52.628Z,,,,,40,,50
2018-01-08T12:41:02.535Z,,,,46.1,39.9,,50
2018-01-08T12:41:12.516Z,,,,,39.9,,50
2018-01-08T12:41:22.518Z,,,,,39.8,,50
2018-01-08T12:41:32.548Z,,,,,39.7,,50
2018-01-08T12:41:42.519Z,,,,,39.6,,50
2018-01-08T12:41:52.516Z,,,,,39.6,,50
2018-01-08T12:42:02.517Z,,,,46,39.5,,50
2018-01-08T12:42:12.516Z,,,,,39.4,,50
2018-01-08T12:42:22.518Z,,,,,39.4,,50
2018-01-08T12:42:32.515Z,,,,,39.3,,50
2018-01-08T12:42:42.536Z,,,,,39.2,,50
2018-01-08T12:42:52.516Z,,,,,39.1,,50
2018-01-08T12:43:02.522Z,1,0,,48.2,39.1,42,50
2018-01-08T12:43:12.517Z,,,,50.4,38.9,30,50
2018-01-08T12:43:22.528Z,,,,46.3,38.8,30,50
2018-01-08T12:43:32.534Z,,,,44.3,38.8,30,50
2018-01-08T12:43:42.528Z,,,,42.2,,29,
2018-01-08T12:43:52.519Z,,,,41.7,38.6,,50
2018-01-08T12:44:02.516Z,,,,41.8,38.6,30,50
2018-01-08T12:44:12.529Z,,,,42.2,38.5,,50
2018-01-08T12:44:22.516Z,,,,42.7,38.5,29,50
2018-01-08T12:44:32.515Z,,,,42.9,38.4,30,50
2018-01-08T12:44:42.516Z,,,,43,,30,
2018-01-08T12:44:52.538Z,,,,43.1,38.3,29,50
2018-01-08T12:45:02.515Z,,,,43.3,38.2,,50
2018-01-08T12:45:12.515Z,,,,43.4,38.2,30,50
2018-01-08T12:45:22.515Z,,,,43.7,38.1,29,50
2018-01-08T12:45:32.563Z,,,,43.9,38,,50
2018-01-08T12:45:42.515Z,,,,44.1,,30,
2018-01-08T12:45:52.516Z,,,,44.3,37.9,29,50
2018-01-08T12:46:02.518Z,,,,44.5,37.9,,50
2018-01-08T12:46:12.536Z,,,,44.6,37.8,30,50
2018-01-08T12:46:22.516Z,,,,44.8,,29,
2018-01-08T12:46:32.522Z,,,,45,37.8,30,50
2018-01-08T12:46:42.515Z,,,,,37.7,,50
2018-01-08T12:46:52.516Z,,,,45.3,37.6,29,50
2018-01-08T12:47:02.516Z,,,,45.4,,30,
2018-01-08T12:47:12.516Z,,,,45.6,37.5,29,50
2018-01-08T12:47:22.516Z,,,,,37.5,,50
2018-01-08T12:47:32.517Z,,,,45.8,37.4,,50
2018-01-08T12:47:42.517Z,,,,46,37.4,,50
2018-01-08T12:47:52.555Z,,,,46.1,37.3,29,50
2018-01-08T12:48:02.516Z,,,,46.2,37.3,,50
2018-01-08T12:48:12.515Z,,,,,37.2,,50
2018-01-08T12:48:22.534Z,,,,46.4,,30,
2018-01-08T12:48:32.519Z,,,,,37.2,29,50
2018-01-08T12:48:42.516Z,,,,,37.1,,50
2018-01-08T12:48:52.531Z,,,,46.5,37.1,,50
2018-01-08T12:49:02.531Z,1,0,59,46.7,,29,
2018-01-08T12:49:12.515Z,,,,46.9,36.9,,50
2018-01-08T12:49:22.521Z,,,,47,,29,
2018-01-08T12:49:32.545Z,,,,47.1,36.8,,50
2018-01-08T12:49:42.515Z,,,,,36.8,,50
2018-01-08T12:49:52.518Z,,,,47.3,36.7,30,50
2018-01-08T12:50:02.516Z,,,,47.4,,29,
2018-01-08T12:50:12.519Z,,,,47.6,44.6,,50
2018-01-08T12:50:22.515Z,,,,,44.4,,50
2018-01-08T12:50:32.563Z,,,,47.8,,,
2018-01-08T12:50:42.521Z,,,,,44.2,,50
2018-01-08T12:50:52.515Z,,,,48.1,,30,
2018-01-08T12:51:02.515Z,,,,,44,,50
2018-01-08T12:51:12.519Z,,,,48.2,43.9,29,50
2018-01-08T12:51:22.520Z,,,,48.4,,30,
2018-01-08T12:51:32.568Z,,,,48.5,43.6,29,50
2018-01-08T12:51:42.555Z,,,,,43.5,,50
2018-01-08T12:51:52.526Z,0,2,,49.1,,47,
2018-01-08T12:52:02.540Z,,,,49.5,33.6,46,50
2018-01-08T12:52:12.519Z,0,0,,49.8,47.3,0,50
2018-01-08T12:52:22.515Z,,,,48.8,49.3,,50
2018-01-08T12:52:32.515Z,,,,48.7,49.1,,50
2018-01-08T12:52:42.515Z,,,,48.8,,,
2018-01-08T12:52:52.516Z,,,,,48.9,,50
2018-01-08T12:53:02.515Z,,,,,48.6,,50
2018-01-08T12:53:12.516Z,1,0,59,48.7,,,
2018-01-08T12:53:22.547Z,0,2,0,49.1,48.4,29,50
2018-01-08T12:53:32.516Z,0,2,,46.3,49,0,50
2018-01-08T12:53:42.589Z,0,0,,45.5,47.7,0,50
2018-01-08T12:53:52.526Z,,,,44.7,44.8,,50
2018-01-08T12:54:02.519Z,,,,44.6,44.4,,50
2018-01-08T12:54:22.530Z,,,,,44.1,,50
2018-01-08T12:54:32.520Z,,,,,44.1,,50
2018-01-08T12:54:42.519Z,1,0,59,,,,
2018-01-08T12:54:52.526Z,1,0,,47,43.9,42,50
2018-01-08T12:55:02.535Z,,,,51.1,43.9,29,50
2018-01-08T12:55:12.520Z,,,,49,43.8,,50
2018-01-08T12:55:22.524Z,,,,48.2,43.7,,50
2018-01-08T12:55:32.562Z,,,,47,43.6,29,50
2018-01-08T12:55:42.536Z,,,,46.8,43.5,,50
2018-01-08T12:55:52.543Z,,,,46.9,43.4,30,50
2018-01-08T12:56:02.545Z,,,,47.2,43.3,29,50
2018-01-08T12:56:12.543Z,,,,,43.2,,50
2018-01-08T12:56:22.555Z,,,,47.6,,30,
2018-01-08T12:56:32.587Z,,,,47.9,43.1,29,50
2018-01-08T12:56:42.568Z,,,,48.1,43,29,50
2018-01-08T12:56:52.530Z,,,,48.2,42.9,,50
2018-01-08T12:57:02.522Z,,,,48.3,42.7,,50
2018-01-08T12:57:12.526Z,,,,,42.6,,50
2018-01-08T12:57:22.521Z,,,,48.5,,,
2018-01-08T12:57:32.517Z,,,,,42.5,,50
2018-01-08T12:57:42.536Z,,,,48.7,,,
2018-01-08T12:57:52.521Z,,,,48.8,42.4,,50
2018-01-08T12:58:02.545Z,,,,49,42.3,30,50
2018-01-08T12:58:12.522Z,,,,,42.2,29,50
2018-01-08T12:58:22.535Z,,,,,42.1,,50
2018-01-08T12:58:32.541Z,,,,49.1,,,
2018-01-08T12:58:42.545Z,1,0,,48.4,42,0,50
2018-01-08T12:58:52.518Z,,,,45.9,41.9,,50
2018-01-08T12:59:02.518Z,,,,44.7,41.8,,50
2018-01-08T12:59:12.523Z,,,,44.3,41.8,,50
2018-01-08T12:59:22.520Z,,,,,41.6,,50
2018-01-08T12:59:32.532Z,,,,44.2,,,
2018-01-08T12:59:42.515Z,,,,,41.6,,50
2018-01-08T12:59:52.539Z,,,,44.1,41.5,,50
2018-01-08T13:00:02.548Z,,,,,41.3,,50
2018-01-08T13:00:12.519Z,,,,43.9,,,
2018-01-08T13:00:22.516Z,,,,,41.2,,50
2018-01-08T13:00:32.551Z,,,,43.7,,,
2018-01-08T13:00:42.550Z,,,,43.5,41.1,,50
2018-01-08T13:00:52.522Z,,,,,40.9,,50
2018-01-08T13:01:02.515Z,,,,,40.8,,50
2018-01-08T13:01:12.524Z,,,,43.4,,,
2018-01-08T13:01:22.519Z,,,,43.3,40.7,,50
2018-01-08T13:01:32.554Z,,,,,40.6,,50
2018-01-08T13:01:42.574Z,,,,43.1,,,
2018-01-08T13:01:52.515Z,,,,,40.5,,50
2018-01-08T13:02:02.516Z,,,,,40.4,,50
2018-01-08T13:02:22.515Z,,,,,40.3,,50
2018-01-08T13:02:32.520Z,,,,,40.2,,50
2018-01-08T13:02:42.566Z,,,,43,,,
2018-01-08T13:02:52.522Z,,,,,40.1,,50
2018-01-08T13:03:02.597Z,,,,,40.1,,50
2018-01-08T13:03:12.516Z,,,,,39.9,,50
2018-01-08T13:03:32.515Z,,,,,39.9,,50
2018-01-08T13:03:42.529Z,,,,,39.7,,50
2018-01-08T13:04:02.515Z,,,,,39.7,,50
2018-01-08T13:04:12.533Z,,,,,39.5,,50
2018-01-08T13:04:32.519Z,,,,,39.5,,50
2018-01-08T13:04:42.533Z,,,,,39.4,,50
2018-01-08T13:04:52.522Z,,,,43.1,39.4,,50
2018-01-08T13:05:02.520Z,,,,,39.3,,50
2018-01-08T13:05:12.541Z,,,,,39.2,,50
2018-01-08T13:05:22.531Z,,,,,39.2,,50
2018-01-08T13:05:32.516Z,,,,43.2,39.1,,50
2018-01-08T13:05:42.516Z,,,,,38.9,,50
2018-01-08T13:05:52.522Z,,,,,38.9,,50
2018-01-08T13:06:02.534Z,,,,,38.9,,50
2018-01-08T13:06:12.519Z,,,,,38.8,,50
2018-01-08T13:06:22.540Z,,,,43.3,38.7,,50
2018-01-08T13:06:32.562Z,,,,,38.7,,50
2018-01-08T13:06:42.540Z,,,,,38.6,,50
2018-01-08T13:06:52.584Z,,,,,38.6,,50
2018-01-08T13:07:02.518Z,,,,,38.5,,50
2018-01-08T13:07:12.562Z,,,,,38.5,,50
2018-01-08T13:07:22.529Z,,,,,38.4,,50
2018-01-08T13:07:32.535Z,,,,,38.4,,50
2018-01-08T13:07:42.543Z,,,,,38.3,,50
2018-01-08T13:07:52.542Z,,,,,38.2,,50
2018-01-08T13:08:02.531Z,,,,,38.2,,50
2018-01-08T13:08:12.525Z,,,,,38.2,,50
2018-01-08T13:08:22.515Z,,,,,38.1,,50
2018-01-08T13:08:32.515Z,,,,,38.1,,50
2018-01-08T13:08:42.528Z,,,,,38,,50
2018-01-08T13:08:52.525Z,,,,,37.9,,50
2018-01-08T13:09:02.518Z,,,,,37.9,,50
2018-01-08T13:09:12.515Z,,,,43.2,37.8,,50
2018-01-08T13:09:22.515Z,,,,,37.8,,50
2018-01-08T13:09:32.528Z,,,,,37.7,,50
2018-01-08T13:09:42.517Z,,,,,37.7,,50
2018-01-08T13:09:52.521Z,,,,,37.6,,50
2018-01-08T13:10:02.515Z,,,,,37.6,,50
2018-01-08T13:10:12.515Z,,,,,37.5,,50
2018-01-08T13:10:22.521Z,,,,,37.5,,50
2018-01-08T13:10:32.518Z,,,,,37.4,,50
2018-01-08T13:10:42.515Z,,,,,37.4,,50
2018-01-08T13:10:52.529Z,,,,,37.3,,50
2018-01-08T13:11:02.557Z,,,,43.1,37.3,,50
2018-01-08T13:11:12.583Z,,,,,37.3,,50
