Time,ActPow,PrimTSet,HwTSet,PrimT,HwTOutlet,HwActive,ChActive
2017-11-26T11:48:21.135Z,,,52,37.6,30.6,,
2017-11-26T11:48:31.130Z,,,52,,30.4,,
2017-11-26T11:48:41.136Z,,,52,,30.4,,
2017-11-26T11:48:51.130Z,,,52,,30.4,,
2017-11-26T11:49:01.135Z,,,52,,30.4,,
2017-11-26T11:49:11.131Z,,,52,,30.4,,
2017-11-26T11:49:21.131Z,,,52,,30.4,,
2017-11-26T11:49:31.131Z,,,52,,30.4,,
2017-11-26T11:49:41.134Z,,,52,,30.3,,
2017-11-26T11:49:51.134Z,,,52,,30.3,,
2017-11-26T11:50:01.135Z,,,52,,30.3,,
2017-11-26T11:50:11.135Z,29,0,52,38.7,36.5,1,0
2017-11-26T11:50:21.151Z,29,,52,39.9,37.9,,
2017-11-26T11:50:31.136Z,0,,52,41.3,41.9,0,0
2017-11-26T11:50:41.135Z,,,52,40.5,41.9,,
2017-11-26T11:50:51.131Z,,,52,,41.8,,
2017-11-26T11:51:01.137Z,,,52,,41.7,,
2017-11-26T11:51:11.131Z,,,52,40.4,41.6,,
2017-11-26T11:51:21.131Z,,,52,,41.5,,
2017-11-26T11:51:31.131Z,45,58,52,41,41.3,0,2
2017-11-26T11:51:41.131Z,35,58,52,45.7,41.2,0,2
2017-11-26T11:51:51.131Z,29,,52,40.9,41.1,,
2017-11-26T11:52:01.133Z,30,,52,37.6,40.9,,
2017-11-26T11:52:11.131Z,29,,52,33.7,40.7,,
2017-11-26T11:52:21.131Z,,,52,32.7,40.6,,
2017-11-26T11:52:31.131Z,0,0,52,33.1,38.1,1,0
2017-11-26T11:52:41.141Z,0,,52,33.4,33.1,0,0
2017-11-26T11:52:51.131Z,,,52,32.9,32.9,,
2017-11-26T11:53:01.131Z,,,52,,32.8,,
2017-11-26T11:53:11.185Z,,,52,,32.8,,
2017-11-26T11:53:21.232Z,,,52,,32.8,,
2017-11-26T11:53:31.164Z,,,52,,32.7,,
2017-11-26T11:53:41.131Z,,58,52,,32.7,0,2
2017-11-26T11:53:51.130Z,,,52,,32.7,,
2017-11-26T11:54:01.131Z,0,0,52,33.4,34,0,0
2017-11-26T11:54:11.131Z,,,52,32.4,34.2,,
2017-11-26T11:54:21.130Z,,,52,32.3,34,,
2017-11-26T11:54:31.132Z,,,52,,34,,
2017-11-26T11:54:41.131Z,,,52,,33.9,,
2017-11-26T11:54:51.135Z,,,52,,33.9,,
2017-11-26T11:55:01.131Z,,58,52,,33.8,0,2
2017-11-26T11:55:11.134Z,,,52,,33.8,,
2017-11-26T11:55:21.134Z,,,52,,33.8,,
2017-11-26T11:55:31.187Z,,,52,,33.7,,
2017-11-26T11:55:41.132Z,,,52,,33.6,,
2017-11-26T11:55:51.131Z,,,52,,33.6,,
2017-11-26T11:56:01.131Z,,,52,,33.6,,
2017-11-26T11:56:11.131Z,,,52,,33.5,,
2017-11-26T11:56:21.130Z,,,52,,33.5,,
2017-11-26T11:56:31.130Z,,,52,,33.5,,
2017-11-26T11:56:41.130Z,,,52,,33.4,,
2017-11-26T11:56:51.131Z,,,52,,33.4,,
2017-11-26T11:57:01.131Z,,,52,,33.3,,
2017-11-26T11:57:11.130Z,,,52,,33.3,,
2017-11-26T11:57:21.131Z,,,52,,33.2,,
2017-11-26T11:57:31.131Z,,,52,,33.2,,
2017-11-26T11:57:41.133Z,,,52,,33.2,,
2017-11-26T11:57:51.133Z,,,52,,33.1,,
2017-11-26T11:58:01.131Z,,,52,,33.1,,
2017-11-26T11:58:11.132Z,,,52,,32.9,,
2017-11-26T11:58:21.131Z,,,52,,32.9,,
2017-11-26T11:58:31.131Z,,,52,,32.9,,
2017-11-26T11:58:41.131Z,,,52,,32.8,,
2017-11-26T11:58:51.130Z,,,52,,32.8,,
2017-11-26T11:59:01.135Z,,,52,,32.7,,
2017-11-26T11:59:11.133Z,,,52,,32.7,,
2017-11-26T11:59:21.131Z,,,52,32.2,32.6,,
2017-11-26T11:59:31.131Z,,,52,32.3,32.6,,
2017-11-26T11:59:41.131Z,,,52,,32.6,,
2017-11-26T11:59:51.133Z,,,52,,32.5,,
2017-11-26T12:00:01.130Z,,,52,,32.5,,
2017-11-26T12:00:11.131Z,,,52,,32.4,,
2017-11-26T12:00:21.130Z,,,52,,32.4,,
2017-11-26T12:00:31.133Z,,,52,,32.4,,
2017-11-26T12:00:41.131Z,,,52,,32.3,,
2017-11-26T12:00:51.131Z,,,52,,32.3,,
2017-11-26T12:01:01.130Z,,,52,,32.3,,
2017-11-26T12:01:11.134Z,,,52,,32.2,,
2017-11-26T12:01:21.130Z,,,52,,32.2,,
2017-11-26T12:01:31.130Z,,,52,,32.1,,
2017-11-26T12:01:41.131Z,,,52,,32.1,,
2017-11-26T12:01:51.130Z,,,52,,32.1,,
2017-11-26T12:02:01.133Z,,,52,,32,,
2017-11-26T12:02:11.131Z,,,52,,32,,
2017-11-26T12:02:21.130Z,,,52,,31.9,,
2017-11-26T12:02:31.131Z,,,52,,31.9,,
2017-11-26T12:02:41.130Z,,,52,,31.9,,
2017-11-26T12:02:51.130Z,,,52,,31.9,,
2017-11-26T12:03:01.130Z,,,52,,31.8,,
2017-11-26T12:03:11.130Z,,,52,,31.8,,
2017-11-26T12:03:21.135Z,,,52,,31.8,,
2017-11-26T12:03:31.131Z,,,52,,31.6,,
2017-11-26T12:03:41.130Z,,,52,,31.6,,
2017-11-26T12:03:51.130Z,,,52,,31.6,,
2017-11-26T12:04:01.135Z,,,52,,31.5,,
2017-11-26T12:04:11.131Z,,,52,,31.5,,
2017-11-26T12:04:21.130Z,,,52,,31.5,,
2017-11-26T12:04:31.134Z,,,52,,31.4,,
2017-11-26T12:04:41.130Z,,,52,,31.4,,
2017-11-26T12:04:51.131Z,40,,52,35.4,31.4,0,2
2017-11-26T12:05:01.131Z,30,,52,37.6,31.3,,
2017-11-26T12:05:11.136Z,29,,52,34.2,31.3,,
2017-11-26T12:05:21.136Z,30,,52,32.6,31.3,,
2017-11-26T12:05:31.133Z,,,52,31.8,31.2,,
2017-11-26T12:05:41.131Z,29,,52,31.7,31.2,,
2017-11-26T12:05:51.135Z,30,,52,31.6,31.2,,
2017-11-26T12:06:01.130Z,30,,52,32.1,31,,
2017-11-26T12:06:11.131Z,29,,52,32.5,31,,
2017-11-26T12:06:21.131Z,,,52,32.8,31,,
2017-11-26T12:06:31.133Z,29,,52,33.1,31,,
2017-11-26T12:06:41.131Z,30,,52,33.3,30.9,,
2017-11-26T12:06:51.133Z,29,,52,33.5,30.9,,
2017-11-26T12:07:01.133Z,,,52,33.7,30.9,,
2017-11-26T12:07:11.130Z,30,,52,33.9,30.9,,
2017-11-26T12:07:21.130Z,29,,52,34.1,30.8,,
2017-11-26T12:07:31.134Z,,,52,34.3,30.8,,
2017-11-26T12:07:41.133Z,,,52,34.6,30.8,,
2017-11-26T12:07:51.130Z,,,52,34.8,30.8,,
2017-11-26T12:08:01.134Z,,,52,35.1,30.7,,
2017-11-26T12:08:11.131Z,,,52,35.2,30.7,,
2017-11-26T12:08:21.130Z,,,52,35.4,30.7,,
2017-11-26T12:08:31.135Z,,,52,35.6,30.7,,
2017-11-26T12:08:41.196Z,,,52,35.8,30.6,,
2017-11-26T12:08:51.189Z,30,,52,36,30.6,,
2017-11-26T12:09:01.136Z,29,,52,36.1,30.6,,
2017-11-26T12:09:11.135Z,,,52,36.3,30.6,,
2017-11-26T12:09:21.157Z,,,52,36.5,30.6,,
2017-11-26T12:09:31.138Z,30,,52,36.6,30.4,,
2017-11-26T12:09:41.135Z,29,,52,36.8,30.4,,
2017-11-26T12:09:51.130Z,,,52,37.1,30.4,,
2017-11-26T12:10:01.131Z,,,52,37.2,30.4,,
2017-11-26T12:10:11.135Z,,,52,37.4,30.4,,
2017-11-26T12:10:21.130Z,30,,52,37.6,30.4,,
2017-11-26T12:10:31.131Z,29,,52,37.7,30.3,,
2017-11-26T12:10:41.130Z,30,,52,37.9,30.3,,
2017-11-26T12:10:51.131Z,29,,52,38,30.3,,
2017-11-26T12:11:01.130Z,,,52,38.2,30.3,,
2017-11-26T12:11:11.130Z,,,52,38.4,30.3,,
2017-11-26T12:11:21.130Z,,,52,38.5,30.3,,
2017-11-26T12:11:31.131Z,,,52,38.7,30.2,,
2017-11-26T12:11:41.130Z,,,52,38.9,30.2,,
2017-11-26T12:11:51.130Z,,,52,39.1,30.2,,
2017-11-26T12:12:01.135Z,,,52,39.3,30.2,,
2017-11-26T12:12:11.131Z,,,52,39.5,30.2,,
2017-11-26T12:12:21.142Z,,,52,39.7,30.2,,
2017-11-26T12:12:31.139Z,,,52,39.8,30.2,,
2017-11-26T12:12:41.130Z,,,52,40,30.2,,
2017-11-26T12:12:51.130Z,,,52,40.1,30.2,,
2017-11-26T12:13:01.130Z,30,,52,40.4,30.2,,
2017-11-26T12:13:11.134Z,,,52,40.5,30.2,,
2017-11-26T12:13:21.131Z,29,,52,40.6,30.1,,
2017-11-26T12:13:31.131Z,,,52,40.8,30.1,,
2017-11-26T12:13:41.130Z,,,52,40.9,30.1,,
2017-11-26T12:13:51.136Z,29,,52,41.1,30.1,,
2017-11-26T12:14:01.131Z,,,52,41.3,30.1,,
2017-11-26T12:14:11.130Z,,,52,41.4,30.1,,
2017-11-26T12:14:21.131Z,,,52,41.6,30.1,,
2017-11-26T12:14:31.131Z,0,,52,41.3,30.1,0,2
2017-11-26T12:14:41.131Z,,,52,38.6,30.1,,
2017-11-26T12:14:51.130Z,,,52,37.4,30.1,,
2017-11-26T12:15:01.131Z,,,52,36.8,30.1,,
2017-11-26T12:15:11.130Z,,,52,36.7,30.1,,
2017-11-26T12:15:21.131Z,,,52,36.6,30.1,,
2017-11-26T12:15:31.131Z,,,52,36.7,30.1,,
2017-11-26T12:15:41.130Z,,,52,,30.1,,
2017-11-26T12:15:51.131Z,,,52,36.6,30.1,,
2017-11-26T12:16:01.131Z,,,52,36.5,30.1,,
2017-11-26T12:16:11.130Z,,,52,36.4,30.1,,
2017-11-26T12:16:21.130Z,,,52,36.3,30.1,,
2017-11-26T12:16:31.130Z,,,52,36.2,30,,
2017-11-26T12:16:41.130Z,,,52,,30,,
2017-11-26T12:16:51.130Z,,,52,,30.1,,
2017-11-26T12:17:01.130Z,,,52,,30,,
2017-11-26T12:17:11.130Z,,,52,,30,,
2017-11-26T12:17:21.131Z,,,52,,30,,
2017-11-26T12:17:31.131Z,,,52,36.1,30,,
2017-11-26T12:17:41.131Z,,,52,,30,,
2017-11-26T12:17:51.131Z,,,52,,30,,
2017-11-26T12:18:01.130Z,,,52,,30,,
2017-11-26T12:18:11.130Z,,,52,36,30,,
2017-11-26T12:18:21.131Z,,,52,,30,,
2017-11-26T12:18:31.131Z,,,52,,30,,
2017-11-26T12:18:41.130Z,,,52,,30,,
2017-11-26T12:18:51.131Z,,,52,,30,,
2017-11-26T12:19:01.130Z,,,52,,30,,
2017-11-26T12:19:11.130Z,,,52,,30,,
2017-11-26T12:19:21.131Z,,,52,,30,,
2017-11-26T12:19:31.136Z,,,52,,30,,
2017-11-26T12:19:41.135Z,,,52,,30,,
2017-11-26T12:19:51.130Z,,,52,36.1,30,,
2017-11-26T12:20:01.131Z,,,52,,30,,
2017-11-26T12:20:11.130Z,,,52,,30,,
2017-11-26T12:20:21.131Z,,,52,,29.8,,
2017-11-26T12:20:31.130Z,,,52,,29.8,,
2017-11-26T12:20:41.131Z,,,52,36.2,29.8,,
2017-11-26T12:20:51.135Z,,,52,,29.8,,
2017-11-26T12:21:01.130Z,,,52,,29.8,,
2017-11-26T12:21:11.133Z,,,52,,29.8,,
2017-11-26T12:21:21.132Z,,,52,36.3,29.8,,
2017-11-26T12:21:31.133Z,,,52,,29.8,,
2017-11-26T12:21:41.131Z,,,52,,29.8,,
2017-11-26T12:21:51.130Z,,,52,,29.8,,
2017-11-26T12:22:01.130Z,,,52,36.4,29.8,,
2017-11-26T12:22:11.134Z,,,52,,29.8,,
2017-11-26T12:22:21.131Z,,,52,,29.8,,
2017-11-26T12:22:31.130Z,,,52,,29.8,,
2017-11-26T12:22:41.131Z,,,52,,29.8,,
2017-11-26T12:22:51.132Z,,,52,36.5,29.7,,
2017-11-26T12:23:01.131Z,,,52,,29.7,,
2017-11-26T12:23:11.130Z,,,52,,29.7,,
2017-11-26T12:23:21.130Z,,,52,,29.7,,
2017-11-26T12:23:31.132Z,,,52,,29.7,,
2017-11-26T12:23:41.135Z,,,52,,29.7,,
2017-11-26T12:23:51.132Z,,,52,,29.7,,
2017-11-26T12:24:01.133Z,,,52,,29.7,,
2017-11-26T12:24:11.132Z,,,52,,29.7,,
2017-11-26T12:24:21.195Z,,,52,,29.7,,
2017-11-26T12:24:31.130Z,,,52,,29.7,,
2017-11-26T12:24:41.130Z,,,52,,29.7,,
2017-11-26T12:24:51.166Z,,,52,,29.7,,
2017-11-26T12:25:01.154Z,,,52,,29.7,,
2017-11-26T12:25:11.130Z,,,52,,29.7,,
2017-11-26T12:25:21.137Z,,,52,,29.7,,
2017-11-26T12:25:31.130Z,,,52,,29.6,,
2017-11-26T12:25:41.134Z,,,52,,29.6,,
2017-11-26T12:25:51.134Z,,,52,36.4,29.6,,
2017-11-26T12:26:01.130Z,,,52,36.5,29.6,,
2017-11-26T12:26:11.130Z,,,52,36.4,29.6,,
2017-11-26T12:26:21.134Z,,,52,,29.6,,
2017-11-26T12:26:31.130Z,,,52,,29.6,,
2017-11-26T12:26:41.130Z,,,52,,29.6,,
2017-11-26T12:26:51.132Z,,,52,,29.6,,
2017-11-26T12:27:01.130Z,,,52,,29.6,,
2017-11-26T12:27:11.135Z,,,52,,29.6,,
2017-11-26T12:27:21.136Z,,,52,,29.6,,
2017-11-26T12:27:31.136Z,,,52,,29.6,,
2017-11-26T12:27:41.131Z,,,52,36.3,29.5,,
2017-11-26T12:27:51.131Z,,,52,,29.5,,
2017-11-26T12:28:01.133Z,,,52,,29.5,,
2017-11-26T12:28:11.131Z,,,52,,29.5,,
2017-11-26T12:28:21.130Z,,,52,,29.5,,
2017-11-26T12:28:31.130Z,,,52,,29.5,,
2017-11-26T12:28:41.131Z,,,52,,29.5,,
2017-11-26T12:28:51.131Z,,,52,,29.5,,
2017-11-26T12:29:01.132Z,,,52,36.2,29.5,,
2017-11-26T12:29:11.130Z,,,52,,29.5,,
2017-11-26T12:29:21.136Z,,,52,,29.5,,
2017-11-26T12:29:31.130Z,,,52,,29.3,,
2017-11-26T12:29:41.131Z,,,52,,29.3,,
2017-11-26T12:29:51.130Z,,,52,,29.5,,
2017-11-26T12:30:01.130Z,,,52,,29.3,,
2017-11-26T12:30:11.135Z,,,52,,29.3,,
2017-11-26T12:30:21.130Z,,,52,36.1,29.3,,
2017-11-26T12:30:31.130Z,,,52,,29.3,,
2017-11-26T12:30:41.134Z,,,52,,29.3,,
2017-11-26T12:30:51.130Z,,,52,,29.3,,
2017-11-26T12:31:01.130Z,,,52,,29.3,,
2017-11-26T12:31:11.130Z,,,52,,29.3,,
2017-11-26T12:31:21.131Z,,,52,,29.3,,
2017-11-26T12:31:31.130Z,,,52,,29.3,,
2017-11-26T12:31:41.130Z,,,52,36,29.3,,
2017-11-26T12:31:51.130Z,,,52,,29.2,,
2017-11-26T12:32:01.130Z,,,52,,29.2,,
2017-11-26T12:32:11.131Z,,,52,,29.2,,
2017-11-26T12:32:21.135Z,,,52,,29.2,,
2017-11-26T12:32:31.130Z,,,52,,29.2,,
2017-11-26T12:32:41.130Z,,,52,,29.2,,
2017-11-26T12:32:51.130Z,,,52,36,29.2,,
2017-11-26T12:33:01.130Z,,,52,35.9,29.2,,
2017-11-26T12:33:11.130Z,,,52,,29.2,,
2017-11-26T12:33:21.131Z,,,52,,29.2,,
2017-11-26T12:33:31.130Z,,,52,,29.2,,
2017-11-26T12:33:41.130Z,,,52,,29.1,,
2017-11-26T12:33:51.130Z,,,52,,29.1,,
2017-11-26T12:34:01.132Z,,,52,,29.1,,
2017-11-26T12:34:11.130Z,,,52,35.8,29.1,,
2017-11-26T12:34:21.130Z,,,52,,29.1,,
2017-11-26T12:34:31.131Z,,,52,,29.1,,
2017-11-26T12:34:41.131Z,,,52,,29.1,,
2017-11-26T12:34:51.130Z,,,52,,29.1,,
2017-11-26T12:35:01.131Z,,,52,,29.1,,
2017-11-26T12:35:11.130Z,,,52,,29.1,,
2017-11-26T12:35:21.132Z,,,52,,29.1,,
2017-11-26T12:35:31.130Z,,,52,,29.1,,
2017-11-26T12:35:41.131Z,,,52,,29.1,,
2017-11-26T12:35:51.130Z,,,52,35.7,29.1,,
2017-11-26T12:36:01.130Z,,,52,,29,,
2017-11-26T12:36:11.130Z,,,52,,29,,
2017-11-26T12:36:21.130Z,,,52,,29,,
2017-11-26T12:36:31.130Z,,,52,,29,,
2017-11-26T12:36:41.130Z,,,52,,29,,
2017-11-26T12:36:51.130Z,,,52,,29,,
2017-11-26T12:37:01.130Z,,,52,,29,,
2017-11-26T12:37:11.130Z,,0,52,,32.2,1,0
2017-11-26T12:37:21.144Z,0,,52,35.4,34.5,0,0
2017-11-26T12:37:31.130Z,,,52,35.3,34.5,,
2017-11-26T12:37:41.131Z,,,52,,34.4,,
2017-11-26T12:37:51.135Z,,,52,35.2,34.4,,
2017-11-26T12:38:01.130Z,,,52,,34.3,,
2017-11-26T12:38:11.136Z,,,52,,34.3,,
2017-11-26T12:38:21.145Z,45,58,52,35.5,34.2,0,2
2017-11-26T12:38:31.142Z,33,,52,41.3,34.1,,
2017-11-26T12:38:41.130Z,29,,52,38.8,34.1,,
2017-11-26T12:38:51.131Z,29,,52,37.8,34,,
2017-11-26T12:39:01.135Z,29,,52,35.4,34,,
2017-11-26T12:39:11.136Z,30,,52,34.5,33.9,,
2017-11-26T12:39:21.137Z,29,,52,,33.8,,
2017-11-26T12:39:31.135Z,29,,52,35.1,33.8,,
2017-11-26T12:39:41.132Z,,,52,35.5,33.7,,
2017-11-26T12:39:51.134Z,,,52,35.9,33.6,,
2017-11-26T12:40:01.142Z,30,,52,36.1,33.6,,
2017-11-26T12:40:11.131Z,29,,52,36.2,33.5,,
2017-11-26T12:40:21.178Z,30,,52,36.3,33.5,,
2017-11-26T12:40:31.170Z,29,,52,36.5,33.4,,
2017-11-26T12:40:41.151Z,30,,52,36.7,33.4,,
2017-11-26T12:40:51.133Z,29,,52,36.9,33.3,,
2017-11-26T12:41:01.139Z,,,52,37.2,33.3,,
2017-11-26T12:41:11.132Z,30,,52,37.4,33.2,,
2017-11-26T12:41:21.132Z,29,,52,37.6,33.2,,
2017-11-26T12:41:31.131Z,,,52,37.8,33.2,,
2017-11-26T12:41:41.130Z,29,,52,38,33.1,,
2017-11-26T12:41:51.130Z,,,52,38.2,33.1,,
2017-11-26T12:42:01.134Z,,,52,38.4,32.9,,
2017-11-26T12:42:11.141Z,30,,52,38.5,32.9,,
2017-11-26T12:42:21.133Z,29,,52,38.7,32.8,,
2017-11-26T12:42:31.134Z,30,,52,38.9,32.8,,
2017-11-26T12:42:41.132Z,,,52,39.1,32.8,,
2017-11-26T12:42:51.131Z,29,,52,39.3,32.7,,
2017-11-26T12:43:01.133Z,,,52,39.4,32.7,,
2017-11-26T12:43:11.130Z,,,52,39.6,32.7,,
2017-11-26T12:43:21.131Z,,,52,39.7,32.6,,
2017-11-26T12:43:31.130Z,30,,52,39.8,32.6,,
2017-11-26T12:43:41.130Z,29,,52,40,32.6,,
2017-11-26T12:43:51.130Z,30,,52,40.2,32.5,,
2017-11-26T12:44:01.130Z,0,,52,38.5,32.5,0,2
2017-11-26T12:44:11.135Z,,,52,36.3,32.5,,
2017-11-26T12:44:21.131Z,,,52,35.5,32.5,,
2017-11-26T12:44:31.130Z,,,52,35.2,32.4,,
2017-11-26T12:44:41.132Z,,,52,,32.4,,
2017-11-26T12:44:51.134Z,,,52,,32.4,,
2017-11-26T12:45:01.134Z,,,52,,32.3,,
2017-11-26T12:45:11.134Z,,,52,,32.3,,
2017-11-26T12:45:21.134Z,,,52,35.1,32.3,,
2017-11-26T12:45:31.131Z,,,52,34.9,32.3,,
2017-11-26T12:45:41.130Z,,,52,34.8,32.2,,
2017-11-26T12:45:51.131Z,,,52,34.7,32.2,,
2017-11-26T12:46:01.134Z,,,52,,32.2,,
2017-11-26T12:46:11.133Z,,,52,,32.1,,
2017-11-26T12:46:21.135Z,,,52,,32.1,,
2017-11-26T12:46:31.137Z,,,52,,32.1,,
2017-11-26T12:46:41.138Z,,,52,,32.1,,
2017-11-26T12:46:51.132Z,,,52,34.6,32.1,,
2017-11-26T12:47:01.135Z,,,52,,32,,
2017-11-26T12:47:11.134Z,,,52,,32,,
2017-11-26T12:47:21.135Z,,,52,,32,,
2017-11-26T12:47:31.131Z,,,52,34.5,31.9,,
2017-11-26T12:47:41.142Z,,,52,,31.9,,
2017-11-26T12:47:51.135Z,,,52,,31.9,,
2017-11-26T12:48:01.136Z,,,52,,31.9,,
2017-11-26T12:48:11.135Z,,,52,,31.8,,
2017-11-26T12:48:21.130Z,,,52,,31.8,,
2017-11-26T12:48:31.134Z,,,52,,31.8,,
2017-11-26T12:48:41.135Z,,,52,,31.8,,
2017-11-26T12:48:51.129Z,,,52,,31.8,,
2017-11-26T12:49:01.131Z,,,52,,31.6,,
2017-11-26T12:49:11.133Z,,,52,,31.6,,
2017-11-26T12:49:21.130Z,,,52,34.6,31.6,,
2017-11-26T12:49:31.130Z,,,52,,31.6,,
2017-11-26T12:49:41.130Z,,,52,,31.5,,
2017-11-26T12:49:51.137Z,,,52,,31.5,,
2017-11-26T12:50:01.130Z,,,52,,31.5,,
2017-11-26T12:50:11.130Z,,,52,,31.5,,
2017-11-26T12:50:21.131Z,,,52,,31.4,,
2017-11-26T12:50:31.141Z,,,52,34.7,31.4,,
2017-11-26T12:50:41.130Z,,,52,,31.4,,
2017-11-26T12:50:51.149Z,,,52,,31.4,,
2017-11-26T12:51:01.138Z,,0,52,34.7,35.3,0,0
2017-11-26T12:51:11.130Z,0,,52,34.7,35.3,0,0
2017-11-26T12:51:31.131Z,,,52,,35.1,,
2017-11-26T12:51:41.130Z,,,52,,35.1,,
2017-11-26T12:51:51.138Z,0,0,52,34.7,34.9,0,0
2017-11-26T12:52:01.134Z,,58,52,,34.9,0,2
2017-11-26T12:52:11.130Z,,,52,34.6,34.8,,
2017-11-26T12:52:21.130Z,,,52,,34.8,,
2017-11-26T12:52:31.130Z,,,52,,34.7,,
2017-11-26T12:52:41.130Z,,,52,,34.6,,
2017-11-26T12:52:51.130Z,,,52,,34.6,,
2017-11-26T12:53:01.141Z,,,52,,34.5,,
2017-11-26T12:53:11.130Z,,,52,,34.5,,
2017-11-26T12:53:21.130Z,,,52,,34.4,,
2017-11-26T12:53:31.130Z,,,52,,34.3,,
2017-11-26T12:53:41.132Z,,,52,,34.3,,
2017-11-26T12:53:51.131Z,,,52,,34.2,,
2017-11-26T12:54:01.135Z,,,52,,34.2,,
2017-11-26T12:54:11.135Z,,,52,,34.1,,
2017-11-26T12:54:21.130Z,,,52,,34.1,,
2017-11-26T12:54:31.130Z,,,52,,34,,
2017-11-26T12:54:41.131Z,,,52,,34,,
2017-11-26T12:54:51.133Z,,,52,34.5,33.9,,
2017-11-26T12:55:01.130Z,,,52,34.6,33.9,,
2017-11-26T12:55:11.135Z,,,52,34.5,33.8,,
2017-11-26T12:55:21.143Z,,,52,34.6,33.8,,
2017-11-26T12:55:31.130Z,,,52,34.5,33.7,,
2017-11-26T12:55:41.131Z,,,52,,33.7,,
2017-11-26T12:55:51.131Z,,,52,,33.6,,
2017-11-26T12:56:01.132Z,,,52,,33.6,,
2017-11-26T12:56:11.130Z,,,52,,33.5,,
2017-11-26T12:56:21.160Z,,,52,,33.5,,
2017-11-26T12:56:31.144Z,,,52,,33.4,,
2017-11-26T12:56:41.147Z,,,52,,33.4,,
2017-11-26T12:56:51.135Z,,,52,,33.4,,
2017-11-26T12:57:01.130Z,,,52,,33.3,,
2017-11-26T12:57:11.136Z,,,52,,33.3,,
2017-11-26T12:57:21.140Z,42,,,37.1,,0,2
2017-11-26T12:57:31.147Z,29,,52,41.3,33.2,,
2017-11-26T12:57:41.143Z,,,52,39.1,33.1,,
2017-11-26T12:57:51.131Z,,,52,38,33.1,,
2017-11-26T12:58:01.130Z,,,52,36.8,32.9,,
2017-11-26T12:58:11.137Z,,,52,36.5,32.9,,
2017-11-26T12:58:21.137Z,,,52,36.7,32.9,,
2017-11-26T12:58:31.131Z,,,52,37.2,32.9,,
2017-11-26T12:58:41.135Z,0,,52,35.2,32.8,0,2
2017-11-26T12:58:51.144Z,,,52,33.4,32.8,,
2017-11-26T12:59:01.130Z,,,52,32.7,32.7,,
2017-11-26T12:59:11.133Z,,,52,32.4,32.7,,
2017-11-26T12:59:21.132Z,,,52,,32.7,,
2017-11-26T12:59:31.130Z,,,52,32.3,32.6,,
2017-11-26T12:59:41.134Z,,,52,32.4,32.6,,
2017-11-26T12:59:51.130Z,,,52,32.3,32.6,,
2017-11-26T13:00:01.130Z,,,52,,32.5,,
2017-11-26T13:00:11.133Z,,,52,,32.5,,
2017-11-26T13:00:21.132Z,,,52,32.1,32.5,,
2017-11-26T13:00:31.148Z,,,52,32,32.4,,
2017-11-26T13:00:41.131Z,,,52,,32.4,,
2017-11-26T13:00:51.137Z,,,52,,32.4,,
2017-11-26T13:01:01.132Z,,,52,,32.3,0,2
2017-11-26T13:01:11.133Z,,,52,,32.3,,
2017-11-26T13:01:21.130Z,,,52,32.1,32.3,,
2017-11-26T13:01:31.148Z,,,52,,32.2,,
2017-11-26T13:01:41.130Z,,5,52,32,32.2,0,0
2017-11-26T13:01:51.146Z,,,52,,32.2,,
2017-11-26T13:02:01.139Z,,,52,31.9,32.1,,
2017-11-26T13:02:11.134Z,,,52,,32.1,,
2017-11-26T13:02:21.146Z,,,52,31.8,32.1,,
2017-11-26T13:02:31.143Z,,,52,,32,,
2017-11-26T13:02:41.132Z,,,52,31.7,32,,
2017-11-26T13:02:51.134Z,,,52,,32,,
2017-11-26T13:03:01.135Z,,,52,,31.9,,
2017-11-26T13:03:11.161Z,,,52,31.6,31.9,,
2017-11-26T13:03:21.133Z,,,52,,31.9,,
2017-11-26T13:03:31.141Z,,,52,,31.9,,
2017-11-26T13:03:41.137Z,,,52,31.5,31.8,,
2017-11-26T13:03:51.130Z,,,52,,31.8,,
2017-11-26T13:04:01.134Z,,,52,,31.6,,
2017-11-26T13:04:11.135Z,,58,52,,31.6,0,2
2017-11-26T13:04:21.135Z,,,52,,31.6,,
2017-11-26T13:04:31.135Z,,,52,,31.6,,
2017-11-26T13:04:41.142Z,,,52,31.4,31.6,,
2017-11-26T13:04:51.130Z,,,52,,31.5,,
2017-11-26T13:05:01.147Z,,,52,,31.5,,
2017-11-26T13:05:11.151Z,,,52,,31.5,,
2017-11-26T13:05:21.130Z,,,52,,31.4,,
2017-11-26T13:05:31.137Z,,,52,,31.4,,
2017-11-26T13:05:41.136Z,,,52,,31.4,,
2017-11-26T13:05:51.130Z,,,52,,31.4,,
2017-11-26T13:06:01.135Z,,,52,,31.3,,
2017-11-26T13:06:11.131Z,,,52,,31.3,,
2017-11-26T13:06:21.131Z,,,52,,31.3,,
2017-11-26T13:06:31.139Z,,,52,,31.3,,
2017-11-26T13:06:41.139Z,,5,52,,31.2,0,0
2017-11-26T13:06:51.131Z,,58,52,,31.2,0,2
2017-11-26T13:07:01.134Z,,,52,,31.2,,
2017-11-26T13:07:11.131Z,,,52,,31,,
2017-11-26T13:07:31.138Z,,,52,,31,,
2017-11-26T13:07:41.170Z,,,52,,31,,
2017-11-26T13:07:51.138Z,,,52,,30.9,,
2017-11-26T13:08:01.132Z,,,52,,30.9,,
