Time,HwTSet,ActPow,HwActive,HwTOutlet,ChActive,PrimTSet,PrimT
2017-12-14T10:48:10.326Z,50,,0,32,0,5,
2017-12-14T10:48:20.324Z,50,,,32,,,
2017-12-14T10:48:30.325Z,50,,0,32,2,59,37.5
2017-12-14T10:48:40.325Z,50,,,32,,,
2017-12-14T10:48:50.325Z,50,,,31.9,,,
2017-12-14T10:49:00.325Z,50,,0,31.9,0,5,
2017-12-14T10:49:10.325Z,50,,0,31.9,2,59,
2017-12-14T10:49:20.324Z,50,,,31.9,,,
2017-12-14T10:49:30.339Z,50,,,31.9,,,
2017-12-14T10:49:40.324Z,50,,0,31.9,0,5,
2017-12-14T10:49:50.325Z,50,,0,31.9,2,59,
2017-12-14T10:50:00.350Z,50,,,31.8,,,
2017-12-14T10:50:10.326Z,50,,,31.8,,,
2017-12-14T10:50:20.378Z,50,,,31.8,,,
2017-12-14T10:50:30.325Z,50,,,31.8,,,
2017-12-14T10:50:40.345Z,50,,,31.8,,,
2017-12-14T10:50:50.326Z,50,,,31.8,,,
2017-12-14T10:51:00.338Z,50,,,31.8,,,37.4
2017-12-14T10:51:10.334Z,50,,,31.8,,,
2017-12-14T10:51:20.356Z,50,,,31.8,,,
2017-12-14T10:51:30.329Z,50,,,31.6,,,
2017-12-14T10:51:40.337Z,50,,,31.6,,,
2017-12-14T10:51:50.336Z,50,,,31.6,,,
2017-12-14T10:52:00.325Z,50,,,31.6,,,
2017-12-14T10:52:10.378Z,50,,,31.6,,,
2017-12-14T10:52:20.328Z,50,,0,31.6,0,5,
2017-12-14T10:52:30.350Z,50,,0,31.6,2,59,
2017-12-14T10:52:40.325Z,50,,,31.6,,,
2017-12-14T10:52:50.336Z,50,,,31.5,,,
2017-12-14T10:53:00.330Z,50,,,31.5,,,
2017-12-14T10:53:10.332Z,50,,,31.5,,,37.3
2017-12-14T10:53:20.325Z,50,,,31.5,,,
2017-12-14T10:53:30.325Z,50,,,31.5,,,
2017-12-14T10:53:40.325Z,50,,,31.5,,,
2017-12-14T10:53:50.377Z,50,,,31.5,,,
2017-12-14T10:54:00.330Z,50,,,31.5,,,
2017-12-14T10:54:10.325Z,50,,,31.4,,,
2017-12-14T10:54:20.338Z,50,,,31.4,,,
2017-12-14T10:54:30.334Z,50,,,31.4,,,
2017-12-14T10:54:40.332Z,50,,,31.4,,,
2017-12-14T10:54:50.325Z,50,,,31.4,,,
2017-12-14T10:55:00.327Z,50,,,31.4,,,37.2
2017-12-14T10:55:10.396Z,50,,,31.4,,,
2017-12-14T10:55:20.367Z,50,,,31.4,,,
2017-12-14T10:55:30.325Z,50,,,31.3,,,
2017-12-14T10:55:40.325Z,50,,,31.3,,,
2017-12-14T10:55:50.325Z,50,,,31.3,,,
2017-12-14T10:56:00.326Z,50,,,31.3,,,
2017-12-14T10:56:10.328Z,50,,,31.3,,,
2017-12-14T10:56:20.324Z,50,,,31.3,,,
2017-12-14T10:56:30.325Z,50,,,31.3,,,
2017-12-14T10:56:40.326Z,50,,,31.3,,,
2017-12-14T10:56:50.325Z,50,,,31.3,,,37.1
2017-12-14T10:57:00.327Z,50,,,31.2,,,
2017-12-14T10:57:10.382Z,50,,,31.2,,,
2017-12-14T10:57:20.326Z,50,,,31.2,,,
2017-12-14T10:57:30.325Z,50,0,0,31.2,2,59,37.1
2017-12-14T10:57:40.325Z,50,,,31.2,,,
2017-12-14T10:57:50.326Z,50,,,31.2,,,
2017-12-14T10:58:00.331Z,50,,,31.2,,,
2017-12-14T10:58:10.336Z,50,,,31.2,,,
2017-12-14T10:58:20.327Z,50,,,31,,,
2017-12-14T10:58:30.340Z,50,,,31,,,36.9
2017-12-14T10:58:40.331Z,50,,,31,,,36.9
2017-12-14T10:58:50.344Z,50,,,31,,,36.9
2017-12-14T10:59:00.327Z,50,,,31,,,
2017-12-14T10:59:10.325Z,50,,,31,,,
2017-12-14T10:59:20.326Z,50,,,31,,,
2017-12-14T10:59:30.326Z,50,,,31,,,
2017-12-14T10:59:40.329Z,50,,,30.9,,,
2017-12-14T10:59:50.325Z,50,,,30.9,,,
2017-12-14T11:00:00.341Z,50,,,30.9,,,
2017-12-14T11:00:10.338Z,50,,,30.9,,,
2017-12-14T11:00:20.354Z,50,,,30.9,,,
2017-12-14T11:00:30.353Z,50,,,30.9,,,
2017-12-14T11:00:40.348Z,50,,,30.9,,,
2017-12-14T11:00:50.326Z,50,,,30.9,,,
2017-12-14T11:01:00.326Z,50,,,30.8,,,36.8
2017-12-14T11:01:10.326Z,50,,,30.8,,,
2017-12-14T11:01:20.346Z,50,,,30.8,,,
2017-12-14T11:01:30.326Z,50,,,30.8,,,
2017-12-14T11:01:40.326Z,50,,,30.8,,,
2017-12-14T11:01:50.342Z,50,,,30.8,,,
2017-12-14T11:02:00.326Z,50,,,30.8,,,
2017-12-14T11:02:10.326Z,50,,,30.8,,,
2017-12-14T11:02:20.326Z,50,,,30.8,,,
2017-12-14T11:02:30.326Z,50,,,30.7,,,
2017-12-14T11:02:40.326Z,50,,,30.7,,,
2017-12-14T11:02:50.326Z,50,,,30.7,,,36.7
2017-12-14T11:03:00.327Z,50,,,30.7,,,
2017-12-14T11:03:10.327Z,50,,,30.7,,,
2017-12-14T11:03:20.369Z,50,,,30.7,,,
2017-12-14T11:03:30.337Z,50,,,30.7,,,
2017-12-14T11:03:40.326Z,50,,,30.7,,,
2017-12-14T11:03:50.326Z,50,,,30.7,,,
2017-12-14T11:04:00.328Z,50,,,30.7,,,
2017-12-14T11:04:10.328Z,50,,,30.6,,,
2017-12-14T11:04:20.326Z,50,,,30.6,,,
2017-12-14T11:04:30.332Z,50,,,30.6,,,
2017-12-14T11:04:40.326Z,50,,,30.6,,,
2017-12-14T11:04:50.326Z,50,,,30.6,,,36.6
2017-12-14T11:05:00.326Z,50,,0,36.6,0,0,36.7
2017-12-14T11:05:10.326Z,50,,0,36.8,0,,
2017-12-14T11:05:20.342Z,50,,,36.8,,,36.6
2017-12-14T11:05:30.328Z,50,,,36.7,,,
2017-12-14T11:05:40.327Z,50,,,36.7,,,
2017-12-14T11:05:50.370Z,50,,,36.6,,,
2017-12-14T11:06:00.364Z,50,,0,36.5,2,59,
2017-12-14T11:06:10.326Z,50,41,0,36.4,2,,39.4
2017-12-14T11:06:20.327Z,50,29,,36.4,,,41.8
2017-12-14T11:06:30.336Z,50,29,,36.3,,,38.4
2017-12-14T11:06:40.326Z,50,29,,36.2,,,36.5
2017-12-14T11:06:50.327Z,50,29,,36.1,,,33.9
2017-12-14T11:07:00.331Z,50,,,36.1,,,33.5
2017-12-14T11:07:10.327Z,50,30,,36,,,33.6
2017-12-14T11:07:20.326Z,50,29,,35.9,,,34.1
2017-12-14T11:07:30.327Z,50,30,,35.9,,,34.6
2017-12-14T11:07:40.326Z,50,29,,35.8,,,35.1
2017-12-14T11:07:50.346Z,50,,,35.8,,,35.2
2017-12-14T11:08:00.329Z,50,30,,35.7,,,35.3
2017-12-14T11:08:10.327Z,50,29,,36.5,,,35.5
2017-12-14T11:08:20.327Z,50,30,,36.5,,,35.7
2017-12-14T11:08:30.362Z,50,29,,36.5,,,36
2017-12-14T11:08:40.348Z,50,,,36.4,,,36.2
2017-12-14T11:08:50.333Z,50,,,36.3,,,36.4
2017-12-14T11:09:00.339Z,50,,,36.3,,,36.6
2017-12-14T11:09:10.328Z,50,,,36.2,,,36.8
2017-12-14T11:09:20.480Z,50,30,,36.2,,,37.1
2017-12-14T11:09:30.456Z,50,,,36.1,,,37.3
2017-12-14T11:09:40.401Z,50,,,36,,,37.5
2017-12-14T11:09:50.364Z,50,29,,36,,,37.6
2017-12-14T11:10:00.333Z,50,,,35.9,,,37.8
2017-12-14T11:10:10.329Z,50,29,,35.9,,,38
2017-12-14T11:10:20.328Z,50,30,,35.8,,,38.1
2017-12-14T11:10:30.328Z,50,29,,35.8,,,38.2
2017-12-14T11:10:40.327Z,50,0,0,35.7,2,,37.7
2017-12-14T11:10:50.348Z,50,,,35.7,,,35.6
2017-12-14T11:11:00.332Z,50,,,35.6,,,34.3
2017-12-14T11:11:10.356Z,50,,,35.5,,,33.8
2017-12-14T11:11:20.363Z,50,,,35.5,,,33.7
2017-12-14T11:11:30.365Z,50,,,35.4,,,33.6
2017-12-14T11:11:40.352Z,50,,,35.4,,,
2017-12-14T11:11:50.338Z,50,,,35.3,,,
2017-12-14T11:12:07.415Z,50,,,35.3,,,
2017-12-14T11:12:10.373Z,50,,,35.2,,,33.4
2017-12-14T11:12:20.353Z,50,,,35.2,,,33.3
2017-12-14T11:12:30.339Z,50,,,35.2,,,33.2
2017-12-14T11:12:40.360Z,50,,,35.1,,,
2017-12-14T11:12:50.335Z,50,,,34.9,,,
2017-12-14T11:13:00.335Z,50,,,34.9,,,
2017-12-14T11:13:10.335Z,50,,,34.8,,,
2017-12-14T11:13:20.330Z,50,,,34.8,,,
2017-12-14T11:13:30.339Z,50,,,34.7,,,
2017-12-14T11:13:40.329Z,50,,,34.7,,,33.1
2017-12-14T11:13:50.341Z,50,,,34.7,,,
2017-12-14T11:14:00.414Z,50,,,34.6,,,
2017-12-14T11:14:10.334Z,50,,,34.6,,,33.2
2017-12-14T11:14:20.363Z,50,,,34.5,,,33.1
2017-12-14T11:14:30.347Z,50,,,34.5,,,
2017-12-14T11:14:40.337Z,50,,,34.4,,,33.2
2017-12-14T11:14:50.328Z,50,,,34.4,,,33.1
2017-12-14T11:15:00.340Z,50,,,34.3,,,
2017-12-14T11:15:10.332Z,50,,,34.3,,,
2017-12-14T11:15:20.327Z,50,,,34.3,,,33.2
2017-12-14T11:15:30.335Z,50,,,34.2,,,
2017-12-14T11:15:40.330Z,50,,,34.2,,,
2017-12-14T11:15:50.327Z,50,,,34.1,,,
2017-12-14T11:16:00.327Z,50,,,34.1,,,
2017-12-14T11:16:10.327Z,50,,,34,,,
2017-12-14T11:16:20.327Z,50,,,34,,,
2017-12-14T11:16:30.328Z,50,,,34,,,
2017-12-14T11:16:40.329Z,50,,,33.9,,,
2017-12-14T11:16:50.328Z,50,37,0,33.9,2,,38.1
2017-12-14T11:17:00.328Z,50,29,,33.8,,,39.9
2017-12-14T11:17:10.328Z,50,30,,33.8,,,38.7
2017-12-14T11:17:20.328Z,50,29,,33.8,,,37.8
2017-12-14T11:17:30.328Z,50,,,33.7,,,37.5
2017-12-14T11:17:40.328Z,50,,,33.7,,,37.2
2017-12-14T11:17:50.333Z,50,,,33.6,,,37.3
2017-12-14T11:18:00.328Z,50,,,33.6,,,37.8
2017-12-14T11:18:10.328Z,50,29,,33.6,,,38
2017-12-14T11:18:20.327Z,50,30,,33.6,,,38.3
2017-12-14T11:18:30.343Z,50,29,,33.5,,,38.4
2017-12-14T11:18:40.327Z,50,,,33.5,,,38.6
2017-12-14T11:18:50.328Z,50,,,33.5,,,38.7
2017-12-14T11:19:00.327Z,50,30,,33.4,,,38.9
2017-12-14T11:19:10.328Z,50,29,,33.4,,,39.1
2017-12-14T11:19:20.328Z,50,,,33.4,,,39.3
2017-12-14T11:19:30.328Z,50,30,,33.3,,,39.5
2017-12-14T11:19:40.328Z,50,29,,33.3,,,
2017-12-14T11:19:50.328Z,50,30,,33.3,,,39.6
2017-12-14T11:20:00.327Z,50,29,,33.2,,,39.8
2017-12-14T11:20:10.329Z,50,,,33.2,,,39.9
2017-12-14T11:20:20.328Z,50,,,33.2,,,40
2017-12-14T11:20:30.327Z,50,,,33.2,,,40.1
2017-12-14T11:20:40.328Z,50,30,,33.1,,,40.2
2017-12-14T11:20:50.327Z,50,,,33.1,,,40.3
2017-12-14T11:21:00.328Z,50,29,,33.1,,,40.5
2017-12-14T11:21:10.328Z,50,30,,33.1,,,40.6
2017-12-14T11:21:20.328Z,50,29,,32.9,,,40.7
2017-12-14T11:21:30.328Z,50,,,32.9,,,40.9
2017-12-14T11:21:40.339Z,50,,,32.9,,,41
2017-12-14T11:21:50.331Z,50,,,32.9,,,41.2
2017-12-14T11:22:00.346Z,50,30,,32.9,,,41.3
2017-12-14T11:22:10.343Z,50,29,,32.8,,,41.5
2017-12-14T11:22:20.328Z,50,30,,32.8,,,41.6
2017-12-14T11:22:30.328Z,50,29,,32.8,,,41.8
2017-12-14T11:22:40.329Z,50,,,32.8,,,42
2017-12-14T11:22:50.331Z,50,,,32.8,,,42.1
2017-12-14T11:23:00.327Z,50,,,32.7,,,42.2
2017-12-14T11:23:10.336Z,50,,,32.7,,,42.4
2017-12-14T11:23:20.327Z,50,,,32.7,,,42.6
2017-12-14T11:23:30.328Z,50,,,32.7,,,42.7
2017-12-14T11:23:40.334Z,50,,,32.7,,,42.9
2017-12-14T11:23:50.339Z,50,29,,32.7,,,43
2017-12-14T11:24:00.328Z,50,,,32.6,,,43.1
2017-12-14T11:24:10.332Z,50,,,32.6,,,43.2
2017-12-14T11:24:20.335Z,50,30,,32.6,,,43.4
2017-12-14T11:24:30.327Z,50,29,,32.6,,,43.5
2017-12-14T11:24:40.327Z,50,,,32.6,,,43.6
2017-12-14T11:24:50.338Z,50,,,32.6,,,43.7
2017-12-14T11:25:00.327Z,50,,,32.6,,,43.9
2017-12-14T11:25:10.328Z,50,29,,32.6,,,44
2017-12-14T11:25:20.356Z,50,30,,32.6,,,44.1
2017-12-14T11:25:30.334Z,50,29,,32.6,,,44.2
2017-12-14T11:25:40.333Z,50,,,32.6,,,44.4
2017-12-14T11:25:50.328Z,50,30,,32.6,,,44.5
2017-12-14T11:26:00.328Z,50,29,,32.5,,,44.6
2017-12-14T11:26:10.328Z,50,,,32.5,,,44.8
2017-12-14T11:26:20.328Z,50,,,32.5,,,44.9
2017-12-14T11:26:30.331Z,50,,,32.5,,,45
2017-12-14T11:26:40.331Z,50,30,,32.5,,,45.1
2017-12-14T11:26:50.577Z,50,,,32.5,,,45.2
2017-12-14T11:27:00.330Z,50,,,32.5,,,45.3
2017-12-14T11:27:10.346Z,50,29,,32.5,,,45.5
2017-12-14T11:27:20.328Z,50,0,0,32.5,2,,45.4
2017-12-14T11:27:30.328Z,50,,,32.5,,,42.8
2017-12-14T11:27:40.329Z,50,,,32.5,,,41.6
2017-12-14T11:27:50.328Z,50,,,32.5,,,41.1
2017-12-14T11:28:00.328Z,50,,,32.5,,,40.9
2017-12-14T11:28:10.328Z,50,,,32.5,,,
2017-12-14T11:28:20.328Z,50,,,32.5,,,
2017-12-14T11:28:30.328Z,50,,,32.5,,,40.8
2017-12-14T11:28:40.329Z,50,,,32.5,,,
2017-12-14T11:28:50.328Z,50,,,32.5,,,40.7
2017-12-14T11:29:00.328Z,50,,,32.5,,,40.5
2017-12-14T11:29:10.329Z,50,,,32.5,,,40.4
2017-12-14T11:29:20.328Z,50,,,32.4,,,
2017-12-14T11:29:30.328Z,50,,,32.4,,,40.3
2017-12-14T11:29:40.329Z,50,,,32.4,,,
2017-12-14T11:29:50.328Z,50,,,32.4,,,
2017-12-14T11:30:00.328Z,50,,,32.4,,,40.2
2017-12-14T11:30:10.328Z,50,,,32.4,,,40.1
2017-12-14T11:30:20.328Z,50,,,32.4,,,
2017-12-14T11:30:30.330Z,50,,,32.4,,,40
2017-12-14T11:30:40.329Z,50,,,32.4,,,
2017-12-14T11:30:50.330Z,50,,,32.4,,,
2017-12-14T11:31:00.329Z,50,,,32.4,,,
2017-12-14T11:31:10.329Z,50,,,32.4,,,
2017-12-14T11:31:20.328Z,50,,,32.4,,,
2017-12-14T11:31:30.358Z,50,,,32.4,,,
2017-12-14T11:31:40.332Z,50,,,32.4,,,
2017-12-14T11:31:50.331Z,50,,,32.4,,,
2017-12-14T11:32:00.328Z,50,,,32.4,,,
2017-12-14T11:32:10.329Z,50,,,32.4,,,39.9
2017-12-14T11:32:20.338Z,50,,,32.4,,,40
2017-12-14T11:32:30.330Z,50,,,32.3,,,
2017-12-14T11:32:40.328Z,50,,,32.3,,,
2017-12-14T11:32:50.329Z,50,,,32.3,,,
2017-12-14T11:33:00.329Z,50,,,32.3,,,
2017-12-14T11:33:10.331Z,50,,,32.3,,,40.1
2017-12-14T11:33:20.368Z,50,,,32.3,,,
2017-12-14T11:33:30.365Z,50,,,32.3,,,
2017-12-14T11:33:40.333Z,50,,,32.3,,,
2017-12-14T11:33:50.329Z,50,,,32.3,,,40.2
2017-12-14T11:34:00.332Z,50,,,32.3,,,
2017-12-14T11:34:10.328Z,50,,,32.3,,,
2017-12-14T11:34:20.328Z,50,,,32.3,,,40.3
2017-12-14T11:34:30.329Z,50,,,32.3,,,
2017-12-14T11:34:40.329Z,50,,,32.3,,,
2017-12-14T11:34:50.329Z,50,,,32.3,,,
2017-12-14T11:35:00.333Z,50,,,32.3,,,
2017-12-14T11:35:10.347Z,50,,,32.2,,,
2017-12-14T11:35:20.329Z,50,,,32.2,,,
2017-12-14T11:35:30.328Z,50,,,32.2,,,40.4
2017-12-14T11:35:40.331Z,50,,,32.2,,,
2017-12-14T11:35:50.329Z,50,,,32.2,,,
2017-12-14T11:36:00.328Z,50,,,32.2,,,
2017-12-14T11:36:10.330Z,50,,,32.2,,,
2017-12-14T11:36:20.329Z,50,,,32.2,,,
2017-12-14T11:36:30.329Z,50,,,32.1,,,
2017-12-14T11:36:40.331Z,50,,,32.1,,,
2017-12-14T11:36:50.341Z,50,,,32.1,,,
2017-12-14T11:37:00.329Z,50,,,32.1,,,
2017-12-14T11:37:10.332Z,50,,,32.1,,,
2017-12-14T11:37:20.375Z,50,,,32.1,,,40.3
2017-12-14T11:37:30.329Z,50,,,32.1,,,
2017-12-14T11:37:40.343Z,50,,,32.1,,,
2017-12-14T11:37:50.329Z,50,,,32.1,,,
2017-12-14T11:38:00.331Z,50,,,32.1,,,
2017-12-14T11:38:10.328Z,50,,,32.1,,,
2017-12-14T11:38:20.500Z,50,,,32.1,,,
2017-12-14T11:38:30.329Z,50,,,32.1,,,
2017-12-14T11:38:40.329Z,50,,,32,,,
2017-12-14T11:38:50.429Z,50,,,32.1,,,
2017-12-14T11:39:00.329Z,50,,,32.1,,,40.2
2017-12-14T11:39:10.328Z,50,,,32,,,
2017-12-14T11:39:20.330Z,50,,,32,,,
2017-12-14T11:39:30.334Z,50,,,32,,,
2017-12-14T11:39:40.329Z,50,,,32,,,
2017-12-14T11:39:50.333Z,50,,,32,,,
2017-12-14T11:40:00.350Z,50,,,32,,,40.1
2017-12-14T11:40:10.344Z,50,,,32,,,
2017-12-14T11:40:20.344Z,50,,,32,,,
2017-12-14T11:40:30.374Z,50,,,32,,,
2017-12-14T11:40:40.348Z,50,,,32,,,
2017-12-14T11:40:50.370Z,50,,,32,,,
2017-12-14T11:41:00.356Z,50,,,32,,,
2017-12-14T11:41:10.342Z,50,,,31.9,,,40
2017-12-14T11:41:20.418Z,50,,,31.9,,,
2017-12-14T11:41:30.345Z,50,,,31.9,,,
2017-12-14T11:41:40.368Z,50,,,31.9,,,
2017-12-14T11:41:50.389Z,50,,,31.9,,,
2017-12-14T11:42:00.361Z,50,,,31.9,,,39.9
2017-12-14T11:42:10.329Z,50,,,31.9,,,
2017-12-14T11:42:20.405Z,50,,,31.9,,,
2017-12-14T11:42:30.368Z,50,,,31.9,,,
2017-12-14T11:42:40.347Z,50,,,31.9,,,
2017-12-14T11:42:50.336Z,50,,,31.9,,,
2017-12-14T11:43:00.336Z,50,,,31.8,,,39.8
2017-12-14T11:43:10.385Z,50,38,0,31.8,2,,44.2
2017-12-14T11:43:20.404Z,50,29,,31.8,,,44.8
2017-12-14T11:43:30.353Z,50,30,,31.8,,,42.2
2017-12-14T11:43:40.331Z,50,29,,31.8,,,40.5
2017-12-14T11:43:50.379Z,50,30,,31.8,,,38.9
2017-12-14T11:44:00.372Z,50,,,31.8,,,38.7
2017-12-14T11:44:10.404Z,50,29,,31.8,,,39.1
2017-12-14T11:44:20.386Z,50,30,,31.8,,,39.6
2017-12-14T11:44:30.369Z,50,29,,31.8,,,40
2017-12-14T11:44:40.388Z,50,,,31.8,,,40.2
2017-12-14T11:44:50.347Z,50,,,31.8,,,40.4
2017-12-14T11:45:00.357Z,50,,,31.8,,,40.5
2017-12-14T11:45:10.568Z,50,,,31.8,,,40.7
2017-12-14T11:45:20.455Z,50,,,31.8,,,40.9
2017-12-14T11:45:30.514Z,50,30,1,35.8,0,0,41.1
2017-12-14T11:45:40.478Z,50,37,,34.7,,,43.9
2017-12-14T11:45:50.449Z,50,0,0,41.8,0,,41.6
2017-12-14T11:46:00.579Z,50,,,41.8,,,41.5
2017-12-14T11:46:10.568Z,50,,,41.7,,,
2017-12-14T11:46:20.413Z,50,,,41.6,,,
2017-12-14T11:46:30.431Z,50,,,41.5,,,
2017-12-14T11:46:40.333Z,50,,,41.3,,,
2017-12-14T11:46:50.363Z,50,,0,41.2,2,59,42.4
2017-12-14T11:47:00.332Z,50,35,,41.1,,,46.5
2017-12-14T11:47:10.365Z,50,29,,40.9,,,44.6
2017-12-14T11:47:20.364Z,50,30,,40.8,,,42.8
2017-12-14T11:47:30.372Z,50,,,40.7,,,41.8
2017-12-14T11:47:40.401Z,50,29,,40.5,,,41.3
2017-12-14T11:47:50.362Z,50,,,40.4,,,
2017-12-14T11:48:00.392Z,50,30,,40.4,,,41.6
2017-12-14T11:48:10.361Z,50,29,,40.2,,,42
2017-12-14T11:48:20.403Z,50,30,,40.2,,,42.2
2017-12-14T11:48:30.378Z,50,29,,40.1,,,42.4
2017-12-14T11:48:40.406Z,50,30,,40,,,
2017-12-14T11:48:50.349Z,50,29,,39.9,,,42.6
2017-12-14T11:49:00.361Z,50,,,39.8,,,42.7
2017-12-14T11:49:10.380Z,50,,,39.7,,,42.8
2017-12-14T11:49:20.417Z,50,,,39.6,,,43
2017-12-14T11:49:30.376Z,50,,,39.5,,,43.2
2017-12-14T11:49:40.419Z,50,,,39.4,,,43.3
2017-12-14T11:49:50.371Z,50,,,39.4,,,43.4
2017-12-14T11:50:00.387Z,50,,,39.3,,,43.5
2017-12-14T11:50:10.343Z,50,,,39.2,,,43.7
2017-12-14T11:50:20.400Z,50,30,,39.1,,,43.8
2017-12-14T11:50:30.428Z,50,29,,39.1,,,43.9
2017-12-14T11:50:40.375Z,50,,,38.9,,,44
2017-12-14T11:50:50.398Z,50,30,,38.8,,,44.2
2017-12-14T11:51:00.404Z,50,,,38.7,,,44.3
2017-12-14T11:51:10.378Z,50,29,,38.7,,,44.5
2017-12-14T11:51:20.415Z,50,,,38.6,,,44.6
2017-12-14T11:51:30.393Z,50,30,,38.5,,,44.7
2017-12-14T11:51:40.393Z,50,29,,38.5,,,44.8
2017-12-14T11:51:50.351Z,50,,,38.4,,,44.9
2017-12-14T11:52:00.375Z,50,30,,38.3,,,45.1
2017-12-14T11:52:10.369Z,50,29,,38.3,,,45.2
2017-12-14T11:52:20.395Z,50,30,,38.2,,,45.3
2017-12-14T11:52:30.388Z,50,,,38.2,,,45.4
2017-12-14T11:52:40.336Z,50,,,38.1,,,45.5
2017-12-14T11:52:50.392Z,50,29,,38.1,,,45.7
2017-12-14T11:53:00.413Z,50,,,38,,,45.8
2017-12-14T11:53:10.427Z,50,,,38,,,45.9
2017-12-14T11:53:20.348Z,50,,,37.9,,,46
2017-12-14T11:53:30.432Z,50,30,,37.8,,,46.1
2017-12-14T11:53:40.416Z,50,29,,37.8,,,46.2
2017-12-14T11:53:50.423Z,50,,,37.7,,,46.4
2017-12-14T11:54:00.410Z,50,,,37.7,,,46.5
2017-12-14T11:54:10.458Z,50,,,37.7,,,46.6
2017-12-14T11:54:20.418Z,50,,,37.6,,,
2017-12-14T11:54:30.437Z,50,30,,37.6,,,46.7
2017-12-14T11:54:40.411Z,50,,,37.5,,,46.9
2017-12-14T11:54:50.424Z,50,0,0,37.5,2,,46.3
2017-12-14T11:55:00.412Z,50,,,37.4,,,43.7
2017-12-14T11:55:10.410Z,50,,,37.4,,,42.8
2017-12-14T11:55:20.330Z,50,,,37.3,,,42.3
2017-12-14T11:55:30.360Z,50,,,37.3,,,42.2
2017-12-14T11:55:40.362Z,50,,,37.2,,,
2017-12-14T11:55:50.365Z,50,,,37.2,,,
2017-12-14T11:56:00.329Z,50,,,37.2,,,
2017-12-14T11:56:10.398Z,50,,,37.1,,,42.1
2017-12-14T11:56:20.383Z,50,,,37.1,,,41.9
2017-12-14T11:56:30.348Z,50,,,36.9,,,41.8
2017-12-14T11:56:40.339Z,50,,,36.9,,,41.6
2017-12-14T11:56:50.340Z,50,,,36.8,,,
2017-12-14T11:57:00.367Z,50,,,36.8,,,
2017-12-14T11:57:10.388Z,50,,,36.8,,,41.5
2017-12-14T11:57:20.385Z,50,,,36.7,,,
2017-12-14T11:57:30.363Z,50,0,0,36.7,2,59,41.4
2017-12-14T11:57:40.381Z,50,,,36.6,,,41.3
2017-12-14T11:57:50.368Z,50,,,36.6,,,
2017-12-14T11:58:00.372Z,50,,,36.6,,,
2017-12-14T11:58:10.372Z,50,,,36.5,,,
2017-12-14T11:58:20.330Z,50,,,36.5,,,41.2
2017-12-14T11:58:30.366Z,50,,,36.5,,,
2017-12-14T11:58:40.363Z,50,,,36.4,,,
2017-12-14T11:58:50.353Z,50,,,36.4,,,
2017-12-14T11:59:00.348Z,50,,,36.4,,,
2017-12-14T11:59:10.367Z,50,,,36.3,,,
2017-12-14T11:59:20.391Z,50,,,36.3,,,
2017-12-14T11:59:30.334Z,50,,,36.2,,,
2017-12-14T11:59:40.365Z,50,,,36.2,,,
2017-12-14T11:59:50.338Z,50,,,36.2,,,
2017-12-14T12:00:00.348Z,50,,,36.1,,,
2017-12-14T12:00:10.330Z,50,,,36.1,,,
2017-12-14T12:00:20.364Z,50,,,36.1,,,
2017-12-14T12:00:30.340Z,50,,,36,,,
2017-12-14T12:00:40.349Z,50,,,36,,,
2017-12-14T12:00:50.330Z,50,,,36,,,41.3
2017-12-14T12:01:00.338Z,50,,,35.9,,,
2017-12-14T12:01:10.341Z,50,,,35.9,,,
2017-12-14T12:01:20.359Z,50,,,35.9,,,41.4
2017-12-14T12:01:30.414Z,50,,,35.8,,,
2017-12-14T12:01:40.353Z,50,,,35.8,,,
2017-12-14T12:01:50.343Z,50,,,35.8,,,
2017-12-14T12:02:00.348Z,50,,,35.7,,,41.5
2017-12-14T12:02:10.341Z,50,,,35.7,,,
2017-12-14T12:02:20.347Z,50,,,35.7,,,
2017-12-14T12:02:30.341Z,50,,,35.6,,,
2017-12-14T12:02:40.358Z,50,,,35.6,,,
2017-12-14T12:02:50.369Z,50,,,35.5,,,
2017-12-14T12:03:00.405Z,50,,,35.5,,,
2017-12-14T12:03:10.394Z,50,,,35.5,,,
2017-12-14T12:03:20.448Z,50,,,35.4,,,
2017-12-14T12:03:30.501Z,50,,,35.4,,,
2017-12-14T12:03:40.440Z,50,,,35.4,,,
2017-12-14T12:03:50.377Z,50,,,35.3,,,
2017-12-14T12:04:00.451Z,50,,,35.3,,,
2017-12-14T12:04:10.366Z,50,,,35.3,,,
2017-12-14T12:04:20.418Z,50,,,35.2,,,
2017-12-14T12:04:30.338Z,50,,,35.2,,,
2017-12-14T12:04:40.334Z,50,,,35.2,,,
2017-12-14T12:04:50.396Z,50,,,35.2,,,
2017-12-14T12:05:00.330Z,50,,,35.1,,,
2017-12-14T12:05:10.329Z,50,,,35.1,,,
2017-12-14T12:05:20.353Z,50,,,35.1,,,
2017-12-14T12:05:30.329Z,50,,,34.9,,,
2017-12-14T12:05:40.330Z,50,,,34.9,,,
2017-12-14T12:05:50.330Z,50,,,34.9,,,41.4
2017-12-14T12:06:00.330Z,50,,,34.8,,,
2017-12-14T12:06:10.330Z,50,,,34.8,,,
2017-12-14T12:06:20.329Z,50,,,34.8,,,
2017-12-14T12:06:30.329Z,50,,,34.7,,,
2017-12-14T12:06:40.329Z,50,,,34.7,,,
2017-12-14T12:06:50.335Z,50,,,34.7,,,
