Time,HwActive,ActPow,HwTSet,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-04T10:44:28.786Z,,,50,,33.7,39.2,
2018-02-04T10:44:38.786Z,,,50,,33.6,,
2018-02-04T10:44:48.786Z,,,50,,33.6,39.1,
2018-02-04T10:44:58.786Z,,,,,,38.9,
2018-02-04T10:45:08.787Z,,,50,,33.5,38.8,
2018-02-04T10:45:18.787Z,,,50,,33.5,,
2018-02-04T10:45:28.786Z,0,0,,5,,38.7,0
2018-02-04T10:45:38.786Z,,,50,,33.4,38.6,
2018-02-04T10:45:48.786Z,,,50,,33.4,,
2018-02-04T10:45:58.786Z,,,,,,38.5,
2018-02-04T10:46:08.786Z,,,50,,33.3,38.4,
2018-02-04T10:46:18.786Z,,,50,,33.3,,
2018-02-04T10:46:28.786Z,,,,,,38.3,
2018-02-04T10:46:38.786Z,,,50,,33.2,,
2018-02-04T10:46:48.786Z,,,50,,33.2,,
2018-02-04T10:46:58.786Z,,,,,,38.2,
2018-02-04T10:47:08.786Z,,,50,,33.1,38.1,
2018-02-04T10:47:18.786Z,,,50,,33.1,,
2018-02-04T10:47:28.786Z,0,,50,0,36.4,37.2,0
2018-02-04T10:47:38.797Z,0,0,50,,36.4,36.4,0
2018-02-04T10:47:48.786Z,,,,,,36.3,
2018-02-04T10:47:58.785Z,,,50,,36.3,,
2018-02-04T10:48:08.786Z,,,50,,36.3,,
2018-02-04T10:48:28.786Z,,,50,,36.2,36.2,
2018-02-04T10:48:38.786Z,,,50,,36.1,,
2018-02-04T10:48:48.786Z,,,,5,,,
2018-02-04T10:48:58.786Z,,,50,,36,,
2018-02-04T10:49:08.786Z,,,50,,35.9,,
2018-02-04T10:49:18.785Z,,,50,,35.9,,
2018-02-04T10:49:38.786Z,,,50,,35.7,,
2018-02-04T10:49:48.786Z,,,50,,35.7,,
2018-02-04T10:49:58.786Z,,,,,,36.1,
2018-02-04T10:50:08.786Z,,,50,,35.6,,
2018-02-04T10:50:18.786Z,0,,50,0,37.1,36.2,0
2018-02-04T10:50:28.786Z,,,,,,35.7,
2018-02-04T10:50:38.785Z,,,50,,37.1,,
2018-02-04T10:50:48.786Z,,,50,,37.1,35.6,
2018-02-04T10:51:08.786Z,,,50,,36.8,,
2018-02-04T10:51:18.786Z,,,50,,36.8,,
2018-02-04T10:51:28.786Z,,,,5,,,
2018-02-04T10:51:38.786Z,,,50,,36.6,,
2018-02-04T10:51:48.785Z,,,50,,36.5,,
2018-02-04T10:51:58.786Z,,,,,,35.5,
2018-02-04T10:52:08.786Z,,,50,,36.4,,
2018-02-04T10:52:18.785Z,,,50,,36.3,,
2018-02-04T10:52:38.786Z,,,50,,36.2,,
2018-02-04T10:52:48.786Z,,,50,,36.1,,
2018-02-04T10:53:08.837Z,,,50,,36,,
2018-02-04T10:53:18.786Z,,,50,,35.9,,
2018-02-04T10:53:28.804Z,0,,,0,,35.6,0
2018-02-04T10:53:38.791Z,,,50,,36.1,35.4,
2018-02-04T10:53:48.786Z,,,50,,35.9,,
2018-02-04T10:54:08.786Z,,,50,,35.8,,
2018-02-04T10:54:18.786Z,,,50,,35.8,,
2018-02-04T10:54:28.786Z,0,,,59,,35.3,2
2018-02-04T10:54:38.786Z,,,50,,35.6,,
2018-02-04T10:54:48.786Z,,,50,,35.6,,
2018-02-04T10:55:08.799Z,,,50,,35.5,,
2018-02-04T10:55:18.785Z,,,50,,35.4,,
2018-02-04T10:55:38.785Z,,,50,,35.3,,
2018-02-04T10:55:48.785Z,,,50,,35.3,,
2018-02-04T10:55:58.786Z,,,,,,35.2,
2018-02-04T10:56:08.786Z,,,50,,35.2,35.3,
2018-02-04T10:56:18.786Z,,,50,,35.1,,
2018-02-04T10:56:28.785Z,,,,,,35.2,
2018-02-04T10:56:38.791Z,,,50,,34.9,,
2018-02-04T10:56:48.786Z,,,50,,34.9,,
2018-02-04T10:57:08.786Z,,,50,,34.8,,
2018-02-04T10:57:18.786Z,,,50,,34.7,,
2018-02-04T10:57:38.786Z,,,50,,34.6,,
2018-02-04T10:57:48.785Z,,,50,,34.5,,
2018-02-04T10:58:08.786Z,0,,50,0,36.1,34.9,0
2018-02-04T10:58:18.786Z,,,,,,34.5,
2018-02-04T10:58:28.786Z,,,50,,35.9,,
2018-02-04T10:58:38.785Z,,,50,,35.9,34.4,
2018-02-04T10:58:58.786Z,,,50,,35.8,,
2018-02-04T10:59:08.786Z,0,,50,59,35.7,,2
2018-02-04T10:59:18.786Z,,38,50,,35.6,39.6,
2018-02-04T10:59:28.786Z,,29,50,,35.6,39.4,
2018-02-04T10:59:38.786Z,,,,,,36.7,
2018-02-04T10:59:48.786Z,,30,50,,35.4,34.8,
2018-02-04T10:59:58.785Z,,29,,,,33.7,
2018-02-04T11:00:08.786Z,,30,50,,35.3,,
2018-02-04T11:00:18.785Z,,,50,,35.3,34,
2018-02-04T11:00:28.786Z,,29,,,,34.5,
2018-02-04T11:00:38.786Z,,30,50,,35.1,34.9,
2018-02-04T11:00:48.789Z,,29,,,,35.3,
2018-02-04T11:00:58.785Z,,30,50,,34.9,35.4,
2018-02-04T11:01:08.791Z,,29,50,,34.8,35.6,
2018-02-04T11:01:18.786Z,,,50,,34.8,,
2018-02-04T11:01:28.786Z,,,50,,34.7,35.9,
2018-02-04T11:01:38.785Z,,,,,,36.2,
2018-02-04T11:01:48.786Z,,,50,,34.6,36.4,
2018-02-04T11:01:58.789Z,,,50,,34.6,,
2018-02-04T11:02:08.791Z,,30,50,,34.5,36.9,
2018-02-04T11:02:18.786Z,,29,,,,37.2,
2018-02-04T11:02:28.786Z,,,50,,34.4,37.4,
2018-02-04T11:02:38.790Z,,,50,,34.4,,
2018-02-04T11:02:48.786Z,,29,,,,37.7,
2018-02-04T11:02:58.786Z,,,50,,34.3,37.9,
2018-02-04T11:03:08.786Z,,,50,,34.2,38,
2018-02-04T11:03:18.786Z,,,,,,38.2,
2018-02-04T11:03:28.786Z,,,50,,34.1,38.4,
2018-02-04T11:03:38.786Z,,,50,,34.1,,
2018-02-04T11:03:48.785Z,,30,,,,38.7,
2018-02-04T11:03:58.786Z,,29,50,,34,38.9,
2018-02-04T11:04:08.786Z,,,50,,34,39.1,
2018-02-04T11:04:18.787Z,,,,,,39.3,
2018-02-04T11:04:28.785Z,,,50,,33.9,39.4,
2018-02-04T11:04:38.786Z,,,50,,33.8,,
2018-02-04T11:04:48.785Z,,,,,,39.8,
2018-02-04T11:04:58.786Z,,30,50,,33.8,39.9,
2018-02-04T11:05:08.787Z,,29,50,,33.7,40.1,
2018-02-04T11:05:18.787Z,,,,,,40.2,
2018-02-04T11:05:28.785Z,,,50,,33.6,40.4,
2018-02-04T11:05:38.787Z,,,50,,33.6,,
2018-02-04T11:05:48.787Z,,,,,,40.7,
2018-02-04T11:05:58.788Z,,,50,,33.5,40.9,
2018-02-04T11:06:08.786Z,,29,50,,33.5,41.1,
2018-02-04T11:06:18.785Z,,30,,,,41.2,
2018-02-04T11:06:28.787Z,,29,50,,33.4,41.4,
2018-02-04T11:06:38.786Z,,,50,,33.4,,
2018-02-04T11:06:48.785Z,,29,,,,41.7,
2018-02-04T11:06:58.785Z,,,50,,33.3,41.9,
2018-02-04T11:07:08.786Z,,29,50,,33.3,42,
2018-02-04T11:07:18.785Z,,,,,,42.2,
2018-02-04T11:07:28.786Z,,,50,,33.3,42.3,
2018-02-04T11:07:38.789Z,,,50,,33.2,,
2018-02-04T11:07:48.786Z,,,,,,42.7,
2018-02-04T11:07:58.786Z,,,50,,33.2,42.9,
2018-02-04T11:08:08.788Z,,30,50,,33.1,43,
2018-02-04T11:08:18.785Z,,29,,,,43.2,
2018-02-04T11:08:28.790Z,,0,50,,33.1,43.3,
2018-02-04T11:08:38.786Z,0,,50,,33.1,41.1,2
2018-02-04T11:08:48.785Z,,,50,,32.9,39.2,
2018-02-04T11:08:58.824Z,,,50,,32.9,38.4,
2018-02-04T11:09:08.807Z,,,50,,32.9,38.2,
2018-02-04T11:09:28.786Z,,,50,,32.9,,
2018-02-04T11:09:38.785Z,,,50,,32.8,,
2018-02-04T11:09:48.785Z,,,,,,38.1,
2018-02-04T11:09:58.786Z,,,50,,32.8,38,
2018-02-04T11:10:08.793Z,,,50,,32.8,37.9,
2018-02-04T11:10:18.785Z,,,,,,37.7,
2018-02-04T11:10:28.785Z,,,50,,32.8,,
2018-02-04T11:10:38.786Z,,,50,,32.7,,
2018-02-04T11:10:48.785Z,,,,,,37.6,
2018-02-04T11:10:58.785Z,,,50,,32.7,,
2018-02-04T11:11:08.786Z,,,50,,32.7,,
2018-02-04T11:11:18.786Z,,,50,,32.6,,
2018-02-04T11:11:28.785Z,,,50,,32.6,37.4,
2018-02-04T11:11:48.785Z,,,50,,32.6,,
2018-02-04T11:11:58.785Z,,,50,,32.6,,
2018-02-04T11:12:08.786Z,,,50,,32.6,,
2018-02-04T11:12:28.786Z,,,50,,32.5,37.3,
2018-02-04T11:12:38.786Z,,,50,,32.5,,
2018-02-04T11:12:48.787Z,0,,50,5,32.5,,0
2018-02-04T11:12:58.786Z,0,,50,0,37.2,36.7,0
2018-02-04T11:13:08.785Z,,,50,,37.2,36.7,
2018-02-04T11:13:18.786Z,,,,,,36.6,
2018-02-04T11:13:28.785Z,,,50,,37.1,,
2018-02-04T11:13:38.785Z,,,50,,36.9,,
2018-02-04T11:13:48.786Z,,,50,,36.8,,
2018-02-04T11:13:58.785Z,0,,,59,,,2
2018-02-04T11:14:08.786Z,,,50,,36.7,,
2018-02-04T11:14:18.786Z,,,50,,36.6,,
2018-02-04T11:14:38.785Z,,,50,,36.4,,
2018-02-04T11:14:48.786Z,,,50,,36.4,,
2018-02-04T11:15:08.786Z,,,50,,36.2,,
2018-02-04T11:15:18.785Z,,,50,,36.1,,
2018-02-04T11:15:38.787Z,0,,50,5,36,36.5,0
2018-02-04T11:15:48.785Z,,,,,,36.6,
2018-02-04T11:15:58.785Z,,,50,,35.9,,
2018-02-04T11:16:08.786Z,,,50,,35.8,,
2018-02-04T11:16:18.786Z,,,50,,35.8,,
2018-02-04T11:16:38.796Z,,,50,,35.6,,
2018-02-04T11:16:48.785Z,,,50,,35.6,,
2018-02-04T11:17:08.785Z,,,50,,35.5,,
2018-02-04T11:17:18.785Z,,,50,,35.4,,
2018-02-04T11:17:38.786Z,,,50,,35.3,,
2018-02-04T11:17:48.785Z,,,50,,35.2,,
2018-02-04T11:18:08.785Z,,,50,,35.1,,
2018-02-04T11:18:18.785Z,,,50,,35.1,,
2018-02-04T11:18:38.785Z,,,50,,34.9,,
2018-02-04T11:18:48.785Z,,,50,,34.8,,
2018-02-04T11:19:08.785Z,,,50,,34.7,,
2018-02-04T11:19:18.785Z,,,50,,34.7,,
2018-02-04T11:19:38.785Z,,,50,,34.6,,
2018-02-04T11:19:48.785Z,,,50,,34.5,,
2018-02-04T11:19:58.785Z,,,,,,36.6,
2018-02-04T11:20:08.785Z,,,50,,34.4,,
2018-02-04T11:20:18.786Z,,,50,,34.4,,
2018-02-04T11:20:28.788Z,,,,,,36.5,
2018-02-04T11:20:38.785Z,,,50,,34.3,,
2018-02-04T11:20:48.786Z,,,50,,34.3,,
2018-02-04T11:21:08.785Z,,,50,,34.2,,
2018-02-04T11:21:18.785Z,,,50,,34.1,,
2018-02-04T11:21:38.785Z,,,50,,34,,
2018-02-04T11:21:48.785Z,,,50,,34,,
2018-02-04T11:21:58.786Z,,,,,,36.4,
2018-02-04T11:22:08.785Z,,,50,,33.9,,
2018-02-04T11:22:18.789Z,,,50,,33.9,,
2018-02-04T11:22:38.785Z,,,50,,33.8,,
2018-02-04T11:22:48.785Z,,,50,,33.8,,
2018-02-04T11:23:08.785Z,,,50,,33.7,,
2018-02-04T11:23:18.785Z,,,50,,33.6,,
2018-02-04T11:23:28.788Z,,,,,,36.3,
2018-02-04T11:23:38.788Z,,,50,,33.6,,
2018-02-04T11:23:48.785Z,,,50,,33.5,,
2018-02-04T11:24:08.786Z,,,50,,33.5,,
2018-02-04T11:24:18.846Z,,,50,,33.4,,
2018-02-04T11:24:28.831Z,,,,,,36.2,
2018-02-04T11:24:38.785Z,,,50,,33.3,,
2018-02-04T11:24:48.811Z,,,50,,33.3,,
2018-02-04T11:25:08.794Z,,,50,,33.3,,
2018-02-04T11:25:18.787Z,,,50,,33.2,,
2018-02-04T11:25:38.785Z,,,50,,33.1,,
2018-02-04T11:25:48.785Z,,,50,,33.1,,
2018-02-04T11:25:58.785Z,,,,,,36.1,
2018-02-04T11:26:08.785Z,,,50,,32.9,,
2018-02-04T11:26:18.785Z,,,50,,32.9,,
2018-02-04T11:26:38.785Z,,,50,,32.9,,
2018-02-04T11:26:48.786Z,,,50,,32.8,,
2018-02-04T11:26:58.785Z,,,,,,36,
2018-02-04T11:27:08.785Z,,,50,,32.8,,
2018-02-04T11:27:18.786Z,,,50,,32.7,,
2018-02-04T11:27:38.785Z,,,50,,32.7,,
2018-02-04T11:27:48.785Z,,,50,,32.6,,
2018-02-04T11:28:08.785Z,,,50,,32.6,35.9,
2018-02-04T11:28:18.786Z,,,,,,35.9,
2018-02-04T11:28:28.785Z,,,50,,32.5,,
2018-02-04T11:28:38.785Z,,,50,,32.5,,
2018-02-04T11:28:58.785Z,,,50,,32.4,,
2018-02-04T11:29:08.786Z,,,50,,32.4,,
2018-02-04T11:29:18.785Z,,,50,,32.4,,
2018-02-04T11:29:38.786Z,,,50,,32.3,,
2018-02-04T11:29:48.786Z,,,50,,32.3,,
2018-02-04T11:29:58.805Z,,,,,,35.8,
2018-02-04T11:30:08.786Z,,,50,,32.3,,
2018-02-04T11:30:18.786Z,,,50,,32.2,,
2018-02-04T11:30:38.786Z,,,50,,32.2,,
2018-02-04T11:30:48.786Z,,,50,,32.1,,
2018-02-04T11:31:08.787Z,,,50,,32.1,,
2018-02-04T11:31:18.787Z,,,50,,32.1,,
2018-02-04T11:31:38.787Z,,,50,,32,,
2018-02-04T11:31:48.787Z,,,50,,32,,
2018-02-04T11:31:58.787Z,,,,,,35.7,
2018-02-04T11:32:08.786Z,,,50,,31.9,,
2018-02-04T11:32:18.785Z,,,50,,31.9,,
2018-02-04T11:32:38.785Z,,,50,,31.9,,
2018-02-04T11:32:48.785Z,,,50,,31.9,,
2018-02-04T11:33:08.785Z,,,50,,31.8,,
2018-02-04T11:33:18.785Z,,,50,,31.8,,
2018-02-04T11:33:38.785Z,,,50,,31.6,,
2018-02-04T11:33:48.785Z,,,50,,31.6,,
2018-02-04T11:33:58.785Z,,,,,,35.6,
2018-02-04T11:34:08.785Z,,,50,,31.6,,
2018-02-04T11:34:18.785Z,,,50,,31.5,,
2018-02-04T11:34:38.785Z,0,,50,59,31.5,,2
2018-02-04T11:34:58.785Z,,,50,,31.5,,
2018-02-04T11:35:08.785Z,,,50,,31.4,,
2018-02-04T11:35:18.788Z,,,50,,31.4,,
2018-02-04T11:35:38.785Z,,,50,,31.4,,
2018-02-04T11:35:48.785Z,,,50,,31.3,,
2018-02-04T11:36:08.787Z,,,50,,31.3,,
2018-02-04T11:36:18.789Z,,,50,,31.3,,
2018-02-04T11:36:28.785Z,,,,,,35.6,
2018-02-04T11:36:38.785Z,,,50,,31.3,35.5,
2018-02-04T11:36:48.785Z,,,50,,31.2,,
2018-02-04T11:36:58.785Z,0,43,50,,31.2,37.6,2
2018-02-04T11:37:08.795Z,,30,50,,31.2,42.1,
2018-02-04T11:37:18.787Z,,30,,,,38.4,
2018-02-04T11:37:28.786Z,,29,50,,31.2,36.7,
2018-02-04T11:37:38.785Z,,30,50,,31,34.2,
2018-02-04T11:37:48.785Z,,29,50,,31,33.5,
2018-02-04T11:37:58.785Z,,30,50,,31,33.6,
2018-02-04T11:38:08.785Z,,29,50,,31,34.1,
2018-02-04T11:38:18.785Z,,30,50,,30.9,,
2018-02-04T11:38:28.785Z,,29,,,,34.7,
2018-02-04T11:38:38.785Z,,,50,,30.9,34.9,
2018-02-04T11:38:48.785Z,,,,,,35.1,
2018-02-04T11:38:58.785Z,,,50,,30.9,35.3,
2018-02-04T11:39:08.785Z,,,50,,30.9,35.5,
2018-02-04T11:39:18.803Z,,,50,,30.8,,
2018-02-04T11:39:28.785Z,,,,,,36,
2018-02-04T11:39:38.785Z,,30,50,,30.8,36.3,
2018-02-04T11:39:48.785Z,,,50,,30.8,,
2018-02-04T11:39:58.787Z,,30,,,,36.7,
2018-02-04T11:40:08.838Z,,29,50,,30.8,37.1,
2018-02-04T11:40:18.785Z,,30,,,,37.3,
2018-02-04T11:40:28.822Z,,,50,,30.7,37.5,
2018-02-04T11:40:38.785Z,,,50,,30.7,,
2018-02-04T11:40:48.793Z,,29,,,,37.9,
2018-02-04T11:40:58.785Z,,30,50,,30.7,38.1,
2018-02-04T11:41:08.785Z,,29,50,,30.7,38.2,
2018-02-04T11:41:18.785Z,,,50,,30.7,,
2018-02-04T11:41:28.785Z,,,,,,38.5,
2018-02-04T11:41:38.785Z,,,50,,30.7,38.7,
2018-02-04T11:41:48.785Z,,,50,,30.7,,
2018-02-04T11:41:58.785Z,,30,,,,39.1,
2018-02-04T11:42:08.785Z,,29,50,,30.6,39.2,
2018-02-04T11:42:18.787Z,,,50,,30.6,,
2018-02-04T11:42:28.785Z,,,,,,39.5,
2018-02-04T11:42:38.786Z,,30,50,,30.6,39.7,
2018-02-04T11:42:48.788Z,,,50,,30.6,,
2018-02-04T11:42:58.785Z,,29,,,,40,
2018-02-04T11:43:08.785Z,,,50,,30.6,40.2,
2018-02-04T11:43:18.784Z,,,50,,30.6,,
2018-02-04T11:43:28.786Z,,,,,,40.5,
2018-02-04T11:43:38.785Z,,,50,,30.6,40.7,
2018-02-04T11:43:48.785Z,,,50,,30.6,,
2018-02-04T11:43:58.785Z,,30,,,,41,
2018-02-04T11:44:08.785Z,,29,50,,30.6,41.2,
2018-02-04T11:44:18.785Z,,,50,,30.6,,
2018-02-04T11:44:28.785Z,,29,,,,41.5,
2018-02-04T11:44:38.784Z,,,50,,30.6,41.6,
2018-02-04T11:44:48.785Z,,,50,,30.6,,
2018-02-04T11:44:58.785Z,,29,50,,30.6,42,
2018-02-04T11:45:09.101Z,,,50,,30.6,42.1,
2018-02-04T11:45:19.348Z,,,,,,42.3,
2018-02-04T11:45:29.347Z,0,30,50,59,30.6,42.4,2
2018-02-04T11:45:38.785Z,,,50,,30.6,,
2018-02-04T11:45:48.785Z,,29,,,,42.8,
2018-02-04T11:45:58.785Z,0,30,50,,30.6,43,2
2018-02-04T11:46:08.785Z,0,,,,,40.5,2
2018-02-04T11:46:18.785Z,,,50,,30.6,38.7,
2018-02-04T11:46:28.785Z,,,50,,30.6,38.1,
2018-02-04T11:46:38.790Z,,,,,,37.9,
2018-02-04T11:46:48.785Z,,,50,,30.6,37.8,
2018-02-04T11:46:58.785Z,,,50,,30.6,,
2018-02-04T11:47:18.785Z,,,50,,30.6,,
2018-02-04T11:47:28.786Z,,,50,,30.6,37.7,
2018-02-04T11:47:38.784Z,,,50,,30.6,,
2018-02-04T11:47:48.785Z,,,,,,37.4,
2018-02-04T11:47:58.785Z,,,50,,30.6,37.3,
2018-02-04T11:48:08.785Z,,,50,,30.6,,
2018-02-04T11:48:18.785Z,,,50,,30.6,,
2018-02-04T11:48:38.785Z,,,50,,30.6,,
2018-02-04T11:48:48.784Z,,,50,,30.6,,
2018-02-04T11:48:58.785Z,,,50,,30.6,37.2,
2018-02-04T11:49:08.785Z,,,,,,37.1,
2018-02-04T11:49:18.785Z,,,50,,30.6,,
2018-02-04T11:49:28.784Z,,,50,,30.6,,
2018-02-04T11:49:38.785Z,,,50,,30.6,,
2018-02-04T11:49:58.785Z,,,50,,30.6,,
2018-02-04T11:50:08.785Z,,,50,,30.6,,
2018-02-04T11:50:18.785Z,,,50,,30.6,,
2018-02-04T11:50:28.785Z,1,,50,0,35.7,37.1,0
2018-02-04T11:50:38.785Z,0,0,,,,39.5,0
2018-02-04T11:50:48.785Z,,,50,,36.4,39.1,
2018-02-04T11:50:58.785Z,,,50,,36.4,38.9,
2018-02-04T11:51:08.785Z,,,50,,36.3,,
2018-02-04T11:51:18.785Z,,,50,,36.3,,
2018-02-04T11:51:28.784Z,,,50,,36.2,,
2018-02-04T11:51:38.785Z,0,,,59,,,2
2018-02-04T11:51:48.785Z,,,50,,36.1,38.8,
2018-02-04T11:51:58.784Z,,,50,,36,,
2018-02-04T11:52:18.785Z,,,50,,35.9,,
2018-02-04T11:52:28.785Z,,,50,,35.8,,
2018-02-04T11:52:38.785Z,,,50,,35.8,,
2018-02-04T11:52:58.785Z,0,,50,5,35.7,,0
2018-02-04T11:53:08.784Z,,,50,,35.6,,
2018-02-04T11:53:18.785Z,,,50,,35.6,,
2018-02-04T11:53:38.785Z,,,50,,35.4,,
2018-02-04T11:53:48.785Z,,,50,,35.4,,
2018-02-04T11:54:08.785Z,,,50,,35.3,38.7,
2018-02-04T11:54:18.785Z,,,50,,35.2,,
2018-02-04T11:54:38.786Z,,,50,,35.1,,
2018-02-04T11:54:48.784Z,,,50,,35.1,,
2018-02-04T11:55:08.785Z,,,50,,34.9,,
2018-02-04T11:55:18.784Z,,,50,,34.8,,
2018-02-04T11:55:38.785Z,,,50,,34.7,,
2018-02-04T11:55:48.837Z,,,50,,34.7,,
2018-02-04T11:56:08.814Z,,,50,,34.6,,
2018-02-04T11:56:18.785Z,,,50,,34.6,,
2018-02-04T11:56:38.790Z,,,50,,34.4,,
2018-02-04T11:56:48.784Z,,,50,,34.4,,
2018-02-04T11:57:08.785Z,,,50,,34.3,,
2018-02-04T11:57:18.784Z,,,50,,34.3,,
2018-02-04T11:57:38.785Z,,,50,,34.2,,
2018-02-04T11:57:48.784Z,,,50,,34.2,,
2018-02-04T11:58:08.784Z,,,50,,34.1,,
2018-02-04T11:58:18.785Z,,,50,,34,,
2018-02-04T11:58:38.785Z,,,50,,34,38.6,
2018-02-04T11:58:48.784Z,,,50,,33.9,,
2018-02-04T11:59:08.787Z,,,50,,33.9,,
2018-02-04T11:59:18.785Z,,,50,,33.8,,
2018-02-04T11:59:38.785Z,,,50,,33.7,,
2018-02-04T11:59:48.784Z,,,50,,33.7,,
2018-02-04T11:59:58.784Z,,,,,,38.5,
2018-02-04T12:00:08.784Z,,,50,,33.6,,
2018-02-04T12:00:18.784Z,,,50,,33.6,,
2018-02-04T12:00:28.785Z,0,,,59,,,2
2018-02-04T12:00:38.785Z,0,,50,5,33.6,,0
2018-02-04T12:00:48.784Z,,,50,,33.5,,
2018-02-04T12:00:58.784Z,,,50,,33.4,,
2018-02-04T12:01:08.784Z,,,,,,38.4,
2018-02-04T12:01:18.784Z,,,50,,33.4,,
2018-02-04T12:01:28.785Z,,,50,,33.4,,
2018-02-04T12:01:38.785Z,,,50,,33.3,,
2018-02-04T12:01:58.784Z,,,50,,33.3,,
2018-02-04T12:02:08.785Z,,,50,,33.2,,
2018-02-04T12:02:18.785Z,,,50,,33.2,38.3,
2018-02-04T12:02:38.785Z,,,50,,33.1,,
2018-02-04T12:02:48.785Z,,,50,,33.1,,
2018-02-04T12:03:08.784Z,,,50,,32.9,,
2018-02-04T12:03:18.785Z,,,50,,32.9,38.2,
2018-02-04T12:03:38.785Z,,,50,,32.8,,
2018-02-04T12:03:48.784Z,,,50,,32.8,,
2018-02-04T12:04:08.785Z,,,50,,32.7,38.1,
2018-02-04T12:04:18.784Z,,,50,,32.7,,
2018-02-04T12:04:38.784Z,,,50,,32.7,,
2018-02-04T12:04:48.784Z,,,50,,32.6,,
2018-02-04T12:04:58.784Z,0,,,59,,,2
2018-02-04T12:05:08.785Z,,,50,,32.6,38,
2018-02-04T12:05:18.784Z,,,50,,32.6,,
2018-02-04T12:05:38.784Z,,,50,,32.5,,
2018-02-04T12:05:48.788Z,,,50,,32.5,,
2018-02-04T12:06:08.786Z,,,50,,32.4,,
2018-02-04T12:06:18.784Z,,,,,,37.9,
2018-02-04T12:06:28.784Z,,,50,,32.4,,
2018-02-04T12:06:38.784Z,,,50,,32.3,,
2018-02-04T12:06:58.784Z,,,50,,32.3,,
2018-02-04T12:07:08.784Z,,,50,,32.3,,
2018-02-04T12:07:18.784Z,0,,,5,,,0
2018-02-04T12:07:28.785Z,,,50,,32.2,,
2018-02-04T12:07:38.784Z,,,50,,32.2,,
2018-02-04T12:07:48.784Z,,,,,,37.8,
2018-02-04T12:07:58.784Z,,,50,,32.1,,
2018-02-04T12:08:08.785Z,,,50,,32.1,,
2018-02-04T12:08:18.785Z,,,50,,32.1,,
2018-02-04T12:08:28.784Z,0,,,59,,,2
2018-02-04T12:08:38.784Z,,,50,,32,,
2018-02-04T12:08:48.784Z,,,50,,32,,
2018-02-04T12:08:58.785Z,,,,,,37.7,
2018-02-04T12:09:08.784Z,,,50,,32,,
2018-02-04T12:09:18.784Z,,,50,,31.9,,
2018-02-04T12:09:38.784Z,,,50,,31.9,,
2018-02-04T12:09:48.784Z,,,50,,31.9,,
2018-02-04T12:10:08.791Z,,,50,,31.8,,
2018-02-04T12:10:18.800Z,,,50,,31.8,,
2018-02-04T12:10:28.784Z,,,,,,37.6,
2018-02-04T12:10:38.785Z,,,50,,31.8,,
2018-02-04T12:10:48.784Z,,,50,,31.6,,
2018-02-04T12:11:08.784Z,,,50,,31.6,,
2018-02-04T12:11:18.784Z,,,50,,31.6,,
2018-02-04T12:11:38.839Z,,,50,,31.5,,
2018-02-04T12:11:48.784Z,,,50,,31.5,,
2018-02-04T12:11:58.821Z,,,,,,37.5,
2018-02-04T12:12:08.813Z,0,42,50,,31.5,40.4,2
2018-02-04T12:12:18.784Z,,29,50,,31.5,43.3,
2018-02-04T12:12:28.785Z,,29,50,,31.5,39.2,
2018-02-04T12:12:38.784Z,,,50,,31.4,37.5,
2018-02-04T12:12:48.784Z,,30,50,,31.4,35.1,
2018-02-04T12:12:58.801Z,,29,50,,31.4,34.4,
2018-02-04T12:13:08.784Z,,,50,,31.4,,
2018-02-04T12:13:18.784Z,,30,50,,31.3,34.5,
2018-02-04T12:13:28.785Z,,29,,,,35.6,
2018-02-04T12:13:38.784Z,,,50,,31.3,35.9,
2018-02-04T12:13:48.784Z,,,50,,31.3,,
2018-02-04T12:13:58.784Z,,,,,,36.1,
2018-02-04T12:14:08.784Z,,,50,,31.3,,
2018-02-04T12:14:18.784Z,,,50,,31.3,36.2,
2018-02-04T12:14:28.785Z,,,,,,36.7,
2018-02-04T12:14:38.786Z,,,50,,31.2,36.9,
2018-02-04T12:14:48.784Z,,,,,,37.3,
2018-02-04T12:14:58.784Z,,,50,,31.2,,
2018-02-04T12:15:08.784Z,,,,,,37.5,
2018-02-04T12:15:18.784Z,,,50,,31.2,37.8,
2018-02-04T12:15:28.784Z,,,,,,38.1,
2018-02-04T12:15:38.784Z,,,50,,31,38.3,
2018-02-04T12:15:48.784Z,,,50,,31,,
2018-02-04T12:15:58.784Z,,29,,,,38.7,
2018-02-04T12:16:08.784Z,,,50,,31,,
2018-02-04T12:16:18.784Z,,30,,,,39.1,
2018-02-04T12:16:28.785Z,,29,50,,31,39.3,
2018-02-04T12:16:38.784Z,,,50,,31,,
2018-02-04T12:16:48.784Z,,30,,,,39.6,
2018-02-04T12:16:58.784Z,,29,50,,30.9,39.8,
2018-02-04T12:17:18.785Z,,30,50,,30.9,40.1,
2018-02-04T12:17:28.784Z,,,50,,30.9,40.2,
2018-02-04T12:17:38.784Z,,,50,,30.9,,
2018-02-04T12:17:48.786Z,,30,,,,40.5,
2018-02-04T12:17:58.785Z,,29,50,,30.9,40.7,
2018-02-04T12:18:08.785Z,,,50,,30.9,,
2018-02-04T12:18:18.785Z,,30,,,,40.8,
2018-02-04T12:18:28.788Z,,29,50,,30.9,41.1,
2018-02-04T12:18:38.784Z,,,50,,30.9,41.3,
