Time,HwTSet,ChActive,HwTOutlet,HwActive,ActPow,PrimTSet,PrimT
2017-11-06T12:55:45.891Z,52,,43,,,,
2017-11-06T12:55:55.875Z,52,,42.8,,,,
2017-11-06T12:56:05.888Z,,,,,,,48.1
2017-11-06T12:56:15.907Z,52,,42.7,,,,
2017-11-06T12:56:35.922Z,52,,42,,,,48
2017-11-06T12:56:55.877Z,,,,,,,47.9
2017-11-06T12:57:05.877Z,,,,,,,48
2017-11-06T12:57:15.877Z,,,,,,,47.9
2017-11-06T12:57:25.914Z,52,,41.8,,,,
2017-11-06T12:57:35.876Z,52,,41.7,,,,47.8
2017-11-06T12:57:45.934Z,52,,41.4,,,,
2017-11-06T12:57:55.916Z,52,,41.3,,,,
2017-11-06T12:58:15.886Z,52,,41.2,,,,
2017-11-06T12:58:25.889Z,,,,,,,47.7
2017-11-06T12:58:35.942Z,52,,40.7,,,,
2017-11-06T12:58:45.886Z,52,,40.6,,,,
2017-11-06T12:58:55.933Z,52,,40.5,,,,
2017-11-06T12:59:05.875Z,,,,,,,47.6
2017-11-06T12:59:15.875Z,52,,40.4,,,,
2017-11-06T12:59:35.929Z,52,,40,,,,47.4
2017-11-06T12:59:55.899Z,52,,39.8,,,,
2017-11-06T13:00:15.891Z,52,,39.7,,,,
2017-11-06T13:00:25.886Z,,,,,,,47.3
2017-11-06T13:00:35.879Z,52,,39.4,,,,
2017-11-06T13:00:45.912Z,,,,,,,47.2
2017-11-06T13:00:55.895Z,52,,39.2,,,,
2017-11-06T13:01:15.875Z,52,,39.1,,,,
2017-11-06T13:01:35.875Z,52,,38.7,,,,47.1
2017-11-06T13:01:55.875Z,52,,38.5,,,,
2017-11-06T13:02:15.876Z,52,,38.4,,,,
2017-11-06T13:02:25.876Z,52,,38.3,,,,47
2017-11-06T13:02:35.875Z,52,,38.1,,,,
2017-11-06T13:02:45.875Z,,,,,,,47
2017-11-06T13:02:55.881Z,,,,,,,46.9
2017-11-06T13:03:05.885Z,52,,38,,,,
2017-11-06T13:03:25.876Z,52,,37.8,,,,
2017-11-06T13:03:35.879Z,52,,37.6,,,,46.8
2017-11-06T13:03:45.876Z,52,,37.6,,,,
2017-11-06T13:03:55.877Z,52,,37.5,,,,
2017-11-06T13:04:15.901Z,52,,37.4,,,,
2017-11-06T13:04:35.889Z,52,,37.2,,,,46.7
2017-11-06T13:04:45.884Z,52,,37.1,,,,
2017-11-06T13:04:55.888Z,52,,36.9,,,,
2017-11-06T13:05:15.888Z,52,,36.8,,,,46.6
2017-11-06T13:05:25.917Z,52,,36.7,,,,
2017-11-06T13:05:35.882Z,52,,36.6,,,,46.7
2017-11-06T13:05:45.903Z,52,,36.5,,,,46.6
2017-11-06T13:06:05.951Z,52,,36.4,,,,
2017-11-06T13:06:25.899Z,52,,36.3,,,,
2017-11-06T13:06:35.912Z,52,,36.2,,,,46.5
2017-11-06T13:06:45.887Z,52,,36.1,,,,
2017-11-06T13:06:55.981Z,52,,36,,,,
2017-11-06T13:07:15.895Z,52,,35.9,,,,
2017-11-06T13:07:25.918Z,,,,,,,46.4
2017-11-06T13:07:35.914Z,52,,35.7,,,,
2017-11-06T13:07:45.878Z,,,,,,,46.3
2017-11-06T13:07:55.876Z,52,,35.6,,,,
2017-11-06T13:08:15.889Z,52,,35.5,,,,
2017-11-06T13:08:35.879Z,52,,35.4,,,,
2017-11-06T13:08:45.880Z,,,,,,,46.2
2017-11-06T13:08:55.875Z,52,,35.2,,,,
2017-11-06T13:09:15.885Z,52,,35.2,,,,
2017-11-06T13:09:35.876Z,52,,34.9,,,,
2017-11-06T13:09:45.875Z,,,,,,,46.1
2017-11-06T13:09:55.875Z,52,,34.8,,,,
2017-11-06T13:10:15.876Z,52,,34.7,,,,
2017-11-06T13:10:35.897Z,52,,34.5,,,,
2017-11-06T13:10:45.875Z,,,,,,,46
2017-11-06T13:10:55.976Z,52,,34.4,,,,
2017-11-06T13:11:15.951Z,52,,34.3,,,,
2017-11-06T13:11:25.895Z,52,,34.2,,,,
2017-11-06T13:11:35.962Z,,,,,,,45.9
2017-11-06T13:11:45.957Z,52,,34.1,,,,
2017-11-06T13:11:55.903Z,52,,34.1,,,,
2017-11-06T13:12:15.966Z,52,,34,,,,
2017-11-06T13:12:35.994Z,52,,33.9,,,,45.8
2017-11-06T13:12:45.962Z,52,,33.8,,,,
2017-11-06T13:12:55.974Z,52,,33.8,,,,
2017-11-06T13:13:15.963Z,52,0,33.7,0,0,5,45.8
2017-11-06T13:13:36.079Z,52,,33.6,,,,45.7
2017-11-06T13:13:45.924Z,52,,33.5,,,,
2017-11-06T13:13:55.875Z,52,,33.4,,,,
2017-11-06T13:14:15.887Z,52,,33.4,,,,
2017-11-06T13:14:35.876Z,52,,33.3,,,,45.6
2017-11-06T13:14:45.913Z,52,,33.2,,,,
2017-11-06T13:14:55.878Z,52,,33.2,,,,
2017-11-06T13:15:15.878Z,52,,33.1,,,,
2017-11-06T13:15:35.877Z,52,,32.9,,,,
2017-11-06T13:15:45.941Z,,,,,,,45.5
2017-11-06T13:15:55.875Z,52,,32.8,,,,
2017-11-06T13:16:15.902Z,52,,32.7,,,,
2017-11-06T13:16:35.882Z,52,,32.6,,,,
2017-11-06T13:16:55.895Z,52,,32.5,,,,
2017-11-06T13:17:05.913Z,,,,,,,45.4
2017-11-06T13:17:15.943Z,52,,32.5,,,,
2017-11-06T13:17:35.916Z,52,,32.4,,,,
2017-11-06T13:17:55.931Z,52,,32.3,,,,
2017-11-06T13:18:05.909Z,,,,,,,45.3
2017-11-06T13:18:15.925Z,52,,32.3,,,,
2017-11-06T13:18:35.926Z,52,,32.2,,,,
2017-11-06T13:18:55.938Z,52,,32.1,,,,
2017-11-06T13:19:15.952Z,52,,32,,,,
2017-11-06T13:19:25.923Z,,,,,,,45.2
2017-11-06T13:19:35.978Z,52,,31.9,,,,
2017-11-06T13:19:56.058Z,52,,31.8,,,,
2017-11-06T13:20:05.934Z,,,,,,,45.1
2017-11-06T13:20:15.937Z,52,,31.8,,,,
2017-11-06T13:20:35.977Z,52,,31.6,,,,
2017-11-06T13:20:45.944Z,52,,31.5,,,,
2017-11-06T13:20:55.939Z,52,,31.5,,,,
2017-11-06T13:21:15.942Z,52,,31.5,,,,
2017-11-06T13:21:25.945Z,,,,,,,45
2017-11-06T13:21:35.927Z,52,,31.4,,,,
2017-11-06T13:21:55.917Z,52,,31.3,,,,
2017-11-06T13:22:05.951Z,52,,31.3,,,,
2017-11-06T13:22:15.932Z,52,,31.3,,,,44.9
2017-11-06T13:22:25.913Z,,,,,,,44.9
2017-11-06T13:22:35.958Z,52,,31.2,,,,
2017-11-06T13:22:45.953Z,52,,31.2,,,,
2017-11-06T13:22:55.983Z,52,,31,,,,
2017-11-06T13:23:15.963Z,52,,31,,,,
2017-11-06T13:23:35.973Z,52,,30.9,,,,44.8
2017-11-06T13:23:45.980Z,52,,30.9,,,,
2017-11-06T13:23:55.967Z,52,,30.8,,,,
2017-11-06T13:24:15.970Z,52,,30.8,,,,
2017-11-06T13:24:35.976Z,52,,30.7,,,,
2017-11-06T13:24:45.965Z,52,,30.7,,,,44.7
2017-11-06T13:24:55.975Z,52,,30.6,,,,
2017-11-06T13:25:15.983Z,52,,30.6,,,,
2017-11-06T13:25:35.932Z,52,,30.4,,,,
2017-11-06T13:25:45.976Z,52,,30.4,,,,
2017-11-06T13:25:55.958Z,52,,30.4,,,,
2017-11-06T13:26:05.955Z,,,,,,,44.6
2017-11-06T13:26:15.964Z,52,,30.4,,,,
2017-11-06T13:26:35.974Z,52,,30.3,,,,
2017-11-06T13:26:55.907Z,52,,30.2,,,,
2017-11-06T13:27:15.874Z,52,,30.2,,,,
2017-11-06T13:27:25.874Z,,,,,,,44.5
2017-11-06T13:27:35.875Z,52,,30.1,,,,
2017-11-06T13:27:55.874Z,52,,30.1,,,,
2017-11-06T13:28:15.874Z,52,,30,,,,
2017-11-06T13:28:35.875Z,52,,29.8,,,,44.4
2017-11-06T13:28:45.931Z,52,,29.8,,,,
2017-11-06T13:28:55.946Z,52,,29.8,,,,
2017-11-06T13:29:15.903Z,52,,29.8,,,,
2017-11-06T13:29:35.880Z,52,,29.7,,,,
2017-11-06T13:29:45.880Z,,,,,,,44.3
2017-11-06T13:29:55.956Z,52,,29.7,,,,
2017-11-06T13:30:15.884Z,52,,29.6,,,,
2017-11-06T13:30:35.878Z,52,,29.6,,,,
2017-11-06T13:30:45.881Z,52,,29.5,,,,
2017-11-06T13:30:55.890Z,52,,29.5,,,,
2017-11-06T13:31:05.874Z,,,,,,,44.2
2017-11-06T13:31:15.877Z,52,,29.5,,,,
2017-11-06T13:31:35.880Z,52,,29.3,,,,
2017-11-06T13:31:55.874Z,52,,29.3,,,,
2017-11-06T13:32:15.898Z,52,,29.3,,,,
2017-11-06T13:32:25.882Z,,,,,,,44.1
2017-11-06T13:32:35.917Z,52,,29.2,,,,
2017-11-06T13:32:55.884Z,52,,29.1,,,,
2017-11-06T13:33:15.889Z,52,,29.1,,,,
2017-11-06T13:33:35.884Z,52,,29.1,,,,44
2017-11-06T13:33:45.882Z,52,,29,,,,
2017-11-06T13:33:55.875Z,52,,29,,,,
2017-11-06T13:34:15.904Z,52,,29,,,,
2017-11-06T13:34:25.888Z,52,,29,,,,
2017-11-06T13:34:35.890Z,52,,29,,,,43.9
2017-11-06T13:34:45.902Z,52,,28.9,,,,
2017-11-06T13:35:05.887Z,52,,28.9,,,,
2017-11-06T13:35:25.886Z,52,,28.9,,,,
2017-11-06T13:35:35.939Z,52,,28.7,,,,
2017-11-06T13:35:45.917Z,52,,28.7,,,,
2017-11-06T13:35:55.897Z,52,,28.7,,,,
2017-11-06T13:36:15.888Z,52,,28.7,,,,
2017-11-06T13:36:25.961Z,,,,,,,43.8
2017-11-06T13:36:35.916Z,52,,28.6,,,,
2017-11-06T13:36:55.948Z,52,,28.6,,,,
2017-11-06T13:37:15.896Z,52,,28.6,,,,
2017-11-06T13:37:35.877Z,52,,28.5,,,,
2017-11-06T13:37:45.891Z,,,,,,,43.7
2017-11-06T13:37:55.931Z,52,,28.5,,,,
2017-11-06T13:38:15.923Z,52,,28.4,,,,
2017-11-06T13:38:35.887Z,52,,28.4,,,,
2017-11-06T13:38:45.877Z,,,,,,,43.6
2017-11-06T13:38:55.885Z,52,,28.4,,,,
2017-11-06T13:39:15.873Z,52,,28.3,,,,
2017-11-06T13:39:35.874Z,52,,28.3,,,,
2017-11-06T13:39:55.874Z,52,,28.3,,,,
2017-11-06T13:40:15.873Z,52,,28.1,,,,
2017-11-06T13:40:25.874Z,,,,,,,43.5
2017-11-06T13:40:35.881Z,52,,28.1,,,,
2017-11-06T13:40:55.886Z,52,,28.1,,,,
2017-11-06T13:41:15.892Z,52,,28,,,,
2017-11-06T13:41:35.894Z,52,,28,,,,43.4
2017-11-06T13:41:55.939Z,52,,28,,,,
2017-11-06T13:42:15.914Z,52,,28,,,,
2017-11-06T13:42:35.943Z,52,,27.9,,,,
2017-11-06T13:42:45.962Z,,,,,,,43.3
2017-11-06T13:42:55.935Z,52,,27.9,,,,
2017-11-06T13:43:15.884Z,52,,27.9,,,,
2017-11-06T13:43:35.885Z,52,,27.8,,,,
2017-11-06T13:43:55.900Z,52,,27.8,,,,
2017-11-06T13:44:15.922Z,52,,27.7,,,,
2017-11-06T13:44:25.968Z,,,,,,,43.2
2017-11-06T13:44:35.875Z,52,,27.7,,,,
2017-11-06T13:44:45.915Z,52,,27.7,,,,
2017-11-06T13:44:55.889Z,52,,27.7,,,,
2017-11-06T13:45:15.892Z,52,,27.7,,,,
2017-11-06T13:45:35.925Z,52,,27.5,,,,
2017-11-06T13:45:45.890Z,,,,,,,43.1
2017-11-06T13:45:55.918Z,52,,27.5,,,,
2017-11-06T13:46:15.873Z,52,,27.5,,,,
2017-11-06T13:46:35.876Z,52,,27.5,,,,
2017-11-06T13:46:55.878Z,52,,27.4,,,,
2017-11-06T13:47:05.875Z,,,,,,,43
2017-11-06T13:47:15.941Z,52,,27.4,,,,
2017-11-06T13:47:35.950Z,52,,27.4,,,,
2017-11-06T13:47:55.924Z,52,,27.4,,,,
2017-11-06T13:48:05.919Z,52,,27.3,,,,
2017-11-06T13:48:25.925Z,52,,27.3,,,,43
2017-11-06T13:48:35.895Z,52,,27.3,,,,42.9
2017-11-06T13:48:45.901Z,52,,27.3,,,,
2017-11-06T13:49:05.902Z,52,,27.3,,,,
2017-11-06T13:49:25.928Z,52,,27.3,,,,
2017-11-06T13:49:35.885Z,52,,27.2,,,,42.8
2017-11-06T13:49:45.886Z,52,,27.2,,,,42.9
2017-11-06T13:49:55.920Z,52,,27.2,,,,
2017-11-06T13:50:05.893Z,,,,,,,42.8
2017-11-06T13:50:15.884Z,52,,27.2,,,,
2017-11-06T13:50:35.903Z,52,,27.2,,,,
2017-11-06T13:50:55.876Z,52,,27.1,,,,
2017-11-06T13:51:15.884Z,52,,27.1,,,,
2017-11-06T13:51:25.884Z,,,,,,,42.7
2017-11-06T13:51:35.889Z,52,,27.1,,,,
2017-11-06T13:51:55.877Z,52,,27.1,,,,
2017-11-06T13:52:15.881Z,52,,27.1,,,,
2017-11-06T13:52:35.873Z,52,,26.9,,,,42.6
2017-11-06T13:52:45.873Z,52,,26.9,,,,
2017-11-06T13:52:55.873Z,52,,26.9,,,,
2017-11-06T13:53:15.881Z,52,,26.9,,,,
2017-11-06T13:53:35.881Z,52,,26.9,,,,
2017-11-06T13:53:55.874Z,52,,26.8,,,,
2017-11-06T13:54:05.878Z,,,,,,,42.4
2017-11-06T13:54:15.932Z,52,,26.8,,,,
2017-11-06T13:54:39.842Z,52,,26.8,,,,
2017-11-06T13:54:45.873Z,52,,26.8,,,,
2017-11-06T13:54:55.876Z,52,,26.8,,,,
2017-11-06T13:55:15.873Z,52,,26.8,,,,
2017-11-06T13:55:25.878Z,,,,,,,42.3
2017-11-06T13:55:35.872Z,52,,26.8,,,,
2017-11-06T13:55:55.877Z,52,,26.8,,,,
2017-11-06T13:56:15.877Z,52,,26.7,,,,
2017-11-06T13:56:35.878Z,52,,26.7,,,,
2017-11-06T13:56:45.876Z,52,,26.7,,,,42.2
2017-11-06T13:56:55.872Z,52,,26.7,,,,
2017-11-06T13:57:15.878Z,52,,26.7,,,,
2017-11-06T13:57:35.877Z,52,,26.7,,,,
2017-11-06T13:57:55.872Z,52,,26.6,,,,
2017-11-06T13:58:15.873Z,52,,26.6,,,,
2017-11-06T13:58:25.873Z,,,,,,,42.1
2017-11-06T13:58:35.873Z,52,,26.6,,,,
2017-11-06T13:58:45.872Z,52,,26.6,,,,
2017-11-06T13:58:55.906Z,52,,26.6,,,,
2017-11-06T13:59:15.880Z,52,,26.6,,,,
2017-11-06T13:59:35.881Z,52,,26.5,,,,
2017-11-06T13:59:45.887Z,52,,26.5,,,,42
2017-11-06T13:59:55.880Z,52,,26.5,,,,
2017-11-06T14:00:15.872Z,52,,26.5,,,,
2017-11-06T14:00:35.892Z,52,,26.5,,,,
2017-11-06T14:00:45.883Z,52,,26.5,,,,
2017-11-06T14:01:05.895Z,52,,26.5,,,,41.9
2017-11-06T14:01:15.883Z,,,,,,,41.9
2017-11-06T14:01:25.899Z,52,,26.5,,,,
2017-11-06T14:01:35.906Z,52,,26.3,,,,
2017-11-06T14:01:45.874Z,52,,26.3,,,,
2017-11-06T14:02:05.886Z,52,,26.3,,,,
2017-11-06T14:02:25.934Z,52,,26.3,,,,
2017-11-06T14:02:35.881Z,52,,26.3,,,,
2017-11-06T14:02:45.881Z,52,,26.3,,,,41.8
2017-11-06T14:02:55.881Z,52,,26.3,,,,
2017-11-06T14:03:15.887Z,52,,26.3,,,,
2017-11-06T14:03:35.906Z,52,,26.2,,,,
2017-11-06T14:03:45.900Z,52,,26.2,,,,
2017-11-06T14:03:55.876Z,52,,26.2,,,,
2017-11-06T14:04:15.878Z,52,,26.2,,,,
2017-11-06T14:04:25.915Z,,,,,,,41.7
2017-11-06T14:04:35.873Z,52,,26.2,,,,
2017-11-06T14:04:55.872Z,52,,26.2,,,,
2017-11-06T14:05:15.872Z,52,,26.2,,,,
2017-11-06T14:05:35.895Z,52,,26.1,,,,41.6
2017-11-06T14:05:45.882Z,52,,26.1,,,,
2017-11-06T14:05:55.928Z,52,,26.1,,,,
2017-11-06T14:06:15.877Z,52,,26.1,,,,
2017-11-06T14:06:35.884Z,52,,26.1,,,,
2017-11-06T14:06:55.889Z,52,,26.1,,,,
2017-11-06T14:07:15.900Z,52,,26.1,,,,
2017-11-06T14:07:25.922Z,,,,,,,41.5
2017-11-06T14:07:35.879Z,52,,26.1,,,,
2017-11-06T14:07:55.928Z,52,,26,,,,
2017-11-06T14:08:15.879Z,52,,26,,,,
2017-11-06T14:08:35.917Z,52,,26,,,,41.4
2017-11-06T14:08:45.926Z,52,,26,,,,
2017-11-06T14:08:55.880Z,52,,26,,,,
2017-11-06T14:09:15.879Z,52,,26,,,,
2017-11-06T14:09:35.884Z,52,,26,,,,
2017-11-06T14:09:45.887Z,52,,26,,,,
2017-11-06T14:09:55.895Z,52,,26,,,,
2017-11-06T14:10:15.940Z,52,,26,,,,
2017-11-06T14:10:25.889Z,,,,,,,41.3
2017-11-06T14:10:35.905Z,52,,25.9,,,,
2017-11-06T14:10:55.889Z,52,,25.9,,,,
2017-11-06T14:11:15.895Z,52,,25.9,,,,
2017-11-06T14:11:35.903Z,52,,25.9,,,,
2017-11-06T14:11:45.902Z,,,,,,,41.2
2017-11-06T14:11:55.914Z,52,,25.9,,,,
2017-11-06T14:12:15.872Z,52,,25.9,,,,
2017-11-06T14:12:35.943Z,52,,25.9,,,,
2017-11-06T14:12:55.898Z,52,,25.9,,,,
2017-11-06T14:13:15.911Z,52,,25.9,,,,
2017-11-06T14:13:25.891Z,,0,,0,0,5,41.1
2017-11-06T14:13:35.973Z,52,,25.7,,,,
2017-11-06T14:13:55.928Z,52,,25.7,,,,
2017-11-06T14:14:15.904Z,52,,25.7,,,,
2017-11-06T14:14:35.911Z,52,,25.7,,,,
2017-11-06T14:14:55.942Z,52,,25.7,,,,
2017-11-06T14:15:05.931Z,,,,,,,41
2017-11-06T14:15:15.923Z,52,,25.7,,,,
2017-11-06T14:15:35.950Z,52,,25.7,,,,
2017-11-06T14:15:55.943Z,52,,25.7,,,,
2017-11-06T14:16:05.920Z,52,,25.7,,,,41
2017-11-06T14:16:15.890Z,52,,25.7,,,,40.9
2017-11-06T14:16:25.907Z,,,,,,,40.9
2017-11-06T14:16:35.924Z,52,,25.6,,,,40.9
2017-11-06T14:16:45.879Z,52,,25.6,,,,
2017-11-06T14:16:55.881Z,52,,25.6,,,,
2017-11-06T14:17:15.885Z,52,,25.6,,,,
2017-11-06T14:17:35.887Z,52,,25.6,,,,
2017-11-06T14:17:55.912Z,52,,25.6,,,,
2017-11-06T14:18:15.899Z,52,,25.6,,,,
2017-11-06T14:18:25.882Z,,,,,,,40.8
2017-11-06T14:18:35.901Z,52,,25.6,,,,
2017-11-06T14:18:45.900Z,52,,25.6,,,,
2017-11-06T14:18:55.887Z,52,,25.6,,,,
2017-11-06T14:19:15.889Z,52,,25.6,,,,
2017-11-06T14:19:35.875Z,52,,25.6,,,,
2017-11-06T14:19:45.875Z,,,,,,,40.7
2017-11-06T14:19:55.871Z,52,,25.6,,,,
2017-11-06T14:20:15.883Z,52,,25.6,,,,
2017-11-06T14:20:35.890Z,52,,25.5,,,,
2017-11-06T14:20:55.924Z,52,,25.5,,,,
2017-11-06T14:21:15.885Z,52,,25.5,,,,
2017-11-06T14:21:25.889Z,,,,,,,40.6
2017-11-06T14:21:35.884Z,52,,25.5,,,,
2017-11-06T14:21:55.870Z,52,,25.5,,,,
2017-11-06T14:22:15.870Z,52,,25.5,,,,
2017-11-06T14:22:35.976Z,52,,25.5,,,,
2017-11-06T14:22:45.871Z,52,,25.5,,,,
2017-11-06T14:22:55.871Z,52,,25.5,,,,
2017-11-06T14:23:15.871Z,52,,25.5,,,,
2017-11-06T14:23:25.878Z,,,,,,,40.5
2017-11-06T14:23:35.870Z,52,,25.5,,,,
2017-11-06T14:23:55.877Z,52,,25.5,,,,
2017-11-06T14:24:15.876Z,52,,25.4,,,,
2017-11-06T14:24:35.914Z,52,,25.4,,,,
2017-11-06T14:24:45.916Z,,,,,,,40.4
2017-11-06T14:24:55.873Z,52,,25.4,,,,
2017-11-06T14:25:15.888Z,52,,25.4,,,,
2017-11-06T14:25:35.870Z,52,,25.4,,,,
2017-11-06T14:25:55.897Z,52,,25.4,,,,
2017-11-06T14:26:15.895Z,52,,25.4,,,,
2017-11-06T14:26:25.870Z,,,,,,,40.3
2017-11-06T14:26:35.888Z,52,,25.4,,,,
2017-11-06T14:26:55.870Z,52,,25.4,,,,
2017-11-06T14:27:15.872Z,52,,25.4,,,,
2017-11-06T14:27:35.882Z,52,,25.3,,,,
2017-11-06T14:27:45.879Z,52,,25.3,,,,
2017-11-06T14:27:55.871Z,52,,25.3,,,,
2017-11-06T14:28:15.883Z,52,,25.3,,,,
2017-11-06T14:28:25.875Z,,,,,,,40.2
2017-11-06T14:28:35.870Z,52,,25.3,,,,
2017-11-06T14:28:55.879Z,52,,25.3,,,,
2017-11-06T14:29:15.871Z,52,,25.3,,,,
2017-11-06T14:29:35.875Z,52,,25.3,,,,
2017-11-06T14:29:45.918Z,,,,,,,40.1
2017-11-06T14:29:55.871Z,52,,25.3,,,,
2017-11-06T14:30:15.880Z,52,,25.3,,,,
2017-11-06T14:30:35.887Z,52,,25.3,,,,
2017-11-06T14:30:45.878Z,52,,25.3,,,,
2017-11-06T14:30:55.877Z,52,,25.3,,,,
2017-11-06T14:31:15.883Z,52,,25.3,,,,
2017-11-06T14:31:25.874Z,,,,,,,40
2017-11-06T14:31:35.871Z,52,,25.1,,,,
2017-11-06T14:31:55.886Z,52,,25.1,,,,
2017-11-06T14:32:15.870Z,52,,25.1,,,,
2017-11-06T14:32:35.885Z,52,,25.1,,,,
2017-11-06T14:32:45.882Z,,,,,,,39.9
2017-11-06T14:33:05.889Z,52,,25.1,,,,
2017-11-06T14:33:25.876Z,52,,25.1,,,,
2017-11-06T14:33:35.876Z,52,,25.1,,,,
2017-11-06T14:33:45.874Z,52,,25.1,,,,
2017-11-06T14:33:55.883Z,52,,25.1,,,,
2017-11-06T14:34:15.882Z,52,,25.1,,,,
2017-11-06T14:34:35.870Z,52,,25.1,,,,
2017-11-06T14:34:45.870Z,,,,,,,39.8
2017-11-06T14:34:55.903Z,52,,25.1,,,,
2017-11-06T14:35:15.870Z,52,,25.1,,,,
2017-11-06T14:35:35.875Z,52,,25,,,,
2017-11-06T14:35:45.870Z,52,,25,,,,
2017-11-06T14:35:55.882Z,52,,25,,,,
2017-11-06T14:36:15.883Z,52,,25,,,,
2017-11-06T14:36:35.899Z,52,,25,,,,39.7
2017-11-06T14:36:45.918Z,52,,25,,,,
2017-11-06T14:36:55.916Z,52,,25,,,,
2017-11-06T14:37:15.896Z,52,,25,,,,
2017-11-06T14:37:35.870Z,52,,25,,,,
2017-11-06T14:37:55.879Z,52,,25,,,,
2017-11-06T14:38:15.878Z,52,,25,,,,
2017-11-06T14:38:25.869Z,,,,,,,39.6
2017-11-06T14:38:35.870Z,52,,25,,,,
2017-11-06T14:38:55.870Z,52,,25,,,,
2017-11-06T14:39:15.895Z,52,,25,,,,
2017-11-06T14:39:35.876Z,52,,24.9,,,,
2017-11-06T14:39:55.881Z,52,,24.9,,,,
2017-11-06T14:40:05.870Z,,,,,,,39.5
2017-11-06T14:40:15.884Z,52,,24.9,,,,
2017-11-06T14:40:35.874Z,52,,24.9,,,,
2017-11-06T14:40:55.874Z,52,,24.9,,,,
2017-11-06T14:41:15.884Z,52,,24.9,,,,
2017-11-06T14:41:35.875Z,52,,24.9,,,,39.4
2017-11-06T14:41:45.878Z,52,,24.9,,,,
2017-11-06T14:41:55.878Z,52,,24.9,,,,
2017-11-06T14:42:15.869Z,52,,24.9,,,,
2017-11-06T14:42:35.875Z,52,,24.9,,,,
2017-11-06T14:42:45.873Z,52,,24.9,,,,
2017-11-06T14:42:55.875Z,52,,24.9,,,,
2017-11-06T14:43:15.875Z,52,,24.9,,,,
2017-11-06T14:43:25.869Z,,,,,,,39.3
2017-11-06T14:43:35.875Z,52,,24.9,,,,
2017-11-06T14:43:55.877Z,52,,24.8,,,,
2017-11-06T14:44:15.869Z,52,,24.9,,,,
2017-11-06T14:44:35.879Z,52,,24.8,,,,
2017-11-06T14:44:55.880Z,52,,24.8,,,,
2017-11-06T14:45:15.869Z,52,,24.8,,,,
2017-11-06T14:45:25.869Z,,,,,,,39.2
2017-11-06T14:45:35.921Z,52,,24.8,,,,
2017-11-06T14:45:45.883Z,52,,24.8,,,,
2017-11-06T14:45:55.872Z,52,,24.8,,,,
2017-11-06T14:46:15.869Z,52,,24.8,,,,
2017-11-06T14:46:35.871Z,52,,24.8,,,,
2017-11-06T14:46:55.975Z,52,,24.8,,,,
2017-11-06T14:47:05.869Z,,,,,,,39.1
2017-11-06T14:47:15.870Z,52,,24.8,,,,
2017-11-06T14:47:35.869Z,52,,24.8,,,,
2017-11-06T14:47:45.870Z,52,,24.8,,,,
2017-11-06T14:47:55.874Z,52,,24.8,,,,
2017-11-06T14:48:05.914Z,52,,24.8,,,,
2017-11-06T14:48:15.869Z,52,,24.8,,,,38.9
2017-11-06T14:48:25.875Z,52,,24.8,,,,38.9
2017-11-06T14:48:35.869Z,52,,24.7,,,,39.1
2017-11-06T14:48:45.875Z,,,,,,,39.1
2017-11-06T14:48:55.880Z,,,,,,,38.9
2017-11-06T14:49:05.869Z,52,,24.8,,,,
2017-11-06T14:49:25.889Z,52,,24.7,,,,
2017-11-06T14:49:35.971Z,52,,24.7,,,,
2017-11-06T14:49:45.870Z,52,,24.7,,,,
2017-11-06T14:49:55.941Z,52,,24.7,,,,
2017-11-06T14:50:15.881Z,52,,24.7,,,,
2017-11-06T14:50:25.883Z,,,,,,,38.8
2017-11-06T14:50:35.871Z,52,,24.7,,,,
2017-11-06T14:50:55.874Z,52,,24.7,,,,
2017-11-06T14:51:15.870Z,52,,24.7,,,,
2017-11-06T14:51:35.874Z,52,,24.7,,,,
2017-11-06T14:51:45.888Z,52,,24.7,,,,
2017-11-06T14:51:55.876Z,52,,24.7,,,,
2017-11-06T14:52:15.922Z,52,,24.7,,,,
2017-11-06T14:52:35.872Z,52,,24.7,,,,38.7
2017-11-06T14:52:45.892Z,52,,24.7,,,,
2017-11-06T14:52:55.873Z,52,,24.7,,,,
2017-11-06T14:53:15.869Z,52,,24.7,,,,
2017-11-06T14:53:35.869Z,52,,24.7,,,,
2017-11-06T14:53:45.869Z,52,,24.7,,,,
2017-11-06T14:53:55.870Z,52,,24.7,,,,
2017-11-06T14:54:15.869Z,52,,24.7,,,,
2017-11-06T14:54:25.869Z,,,,,,,38.6
2017-11-06T14:54:35.869Z,52,,24.5,,,,
2017-11-06T14:54:45.869Z,52,,24.5,,,,
2017-11-06T14:54:55.874Z,52,,24.5,,,,
2017-11-06T14:55:15.870Z,52,,24.5,,,,
2017-11-06T14:55:35.873Z,52,,24.5,,,,
2017-11-06T14:55:55.876Z,52,,24.5,,,,
2017-11-06T14:56:05.869Z,,,,,,,38.5
2017-11-06T14:56:15.871Z,52,,24.5,,,,
2017-11-06T14:56:35.875Z,52,,24.5,,,,
2017-11-06T14:56:55.899Z,52,,24.5,,,,
2017-11-06T14:57:15.870Z,52,,24.5,,,,
2017-11-06T14:57:35.874Z,52,,24.5,,,,38.4
2017-11-06T14:57:45.882Z,52,,24.5,,,,
2017-11-06T14:57:55.869Z,52,,24.5,,,,
2017-11-06T14:58:15.869Z,52,,24.5,,,,
2017-11-06T14:58:35.868Z,52,,24.5,,,,
