Time,HwTSet,PrimTSet,HwActive,ChActive,PrimT,ActPow,HwTOutlet
2017-11-20T16:49:41.400Z,52,,,,31.5,,26.2
2017-11-20T16:49:51.365Z,52,,,,,,26.2
2017-11-20T16:50:01.327Z,,,,,31.4,,
2017-11-20T16:50:11.320Z,52,,,,,,26.2
2017-11-20T16:50:41.410Z,52,,,,,,26.2
2017-11-20T16:50:51.320Z,52,,,,,,26.2
2017-11-20T16:51:11.320Z,52,,,,,,26.2
2017-11-20T16:51:41.400Z,52,,,,,,26.2
2017-11-20T16:52:01.321Z,52,,,,,,26.1
2017-11-20T16:52:11.320Z,52,,,,,,26.1
2017-11-20T16:52:41.406Z,52,,,,,,26.1
2017-11-20T16:53:01.378Z,52,,,,,,26.1
2017-11-20T16:53:11.320Z,52,,,,,,26.1
2017-11-20T16:53:41.420Z,52,,,,31.4,,26.1
2017-11-20T16:53:51.320Z,52,,,,,,26.1
2017-11-20T16:54:01.319Z,,,,,31.3,,
2017-11-20T16:54:11.328Z,52,,,,,,26.1
2017-11-20T16:54:41.410Z,52,,,,,,26
2017-11-20T16:55:01.507Z,52,,,,,,26
2017-11-20T16:55:11.322Z,52,,,,,,26
2017-11-20T16:55:41.400Z,52,,,,,,26
2017-11-20T16:56:01.319Z,52,,,,,,26
2017-11-20T16:56:11.319Z,52,,,,,,26
2017-11-20T16:56:41.400Z,52,,,,,,26
2017-11-20T16:57:01.320Z,52,,,,,,26
2017-11-20T16:57:11.320Z,52,,,,,,25.9
2017-11-20T16:57:41.400Z,52,,,,,,25.9
2017-11-20T16:57:51.320Z,,,,,31.2,,
2017-11-20T16:58:06.410Z,52,,,,,,25.9
2017-11-20T16:58:11.320Z,52,,,,,,25.9
2017-11-20T16:58:41.409Z,52,,,,,,25.9
2017-11-20T16:58:51.320Z,52,,,,,,25.9
2017-11-20T16:59:11.320Z,52,,,,,,25.9
2017-11-20T16:59:41.412Z,52,,,,,,25.9
2017-11-20T17:00:01.367Z,52,,,,,,25.9
2017-11-20T17:00:11.321Z,52,,,,,,25.9
2017-11-20T17:00:41.400Z,52,,,,,,25.7
2017-11-20T17:00:51.320Z,52,,,,,,25.7
2017-11-20T17:01:11.320Z,52,,,,,,25.7
2017-11-20T17:01:41.400Z,52,,,,,,25.7
2017-11-20T17:02:01.320Z,52,,,,31.1,,25.7
2017-11-20T17:02:11.320Z,52,,,,,,25.7
2017-11-20T17:02:41.400Z,52,,,,,,25.7
2017-11-20T17:03:01.326Z,52,,,,,,25.7
2017-11-20T17:03:11.320Z,52,,,,,,25.7
2017-11-20T17:03:41.400Z,52,,,,,,25.7
2017-11-20T17:03:51.325Z,52,,,,,,25.6
2017-11-20T17:04:11.321Z,52,,,,,,25.6
2017-11-20T17:04:41.400Z,52,,,,,,25.6
2017-11-20T17:05:01.320Z,52,,,,,,25.6
2017-11-20T17:05:11.320Z,52,,,,,,25.6
2017-11-20T17:05:21.320Z,52,,,,,,25.6
2017-11-20T17:05:31.320Z,52,,,,,,25.6
2017-11-20T17:05:41.402Z,52,,,,31.1,,25.6
2017-11-20T17:05:51.322Z,52,,,,30.9,,25.6
2017-11-20T17:06:01.320Z,52,,,,,,25.6
2017-11-20T17:06:11.320Z,,,,,31.1,,
2017-11-20T17:06:21.320Z,,,,,31.1,,
2017-11-20T17:06:31.321Z,52,,,,30.9,,25.6
2017-11-20T17:06:41.400Z,,,,,30.9,,
2017-11-20T17:06:51.320Z,52,,,,,,25.6
2017-11-20T17:07:01.320Z,52,,,,,,25.6
2017-11-20T17:07:31.320Z,52,,,,,,25.6
2017-11-20T17:07:41.400Z,52,,,,,,25.6
2017-11-20T17:07:51.320Z,52,,,,,,25.6
2017-11-20T17:08:01.321Z,52,,,,,,25.5
2017-11-20T17:08:21.320Z,52,,,,,,25.5
2017-11-20T17:08:41.402Z,52,,,,,,25.5
2017-11-20T17:08:51.321Z,52,,,,,,25.5
2017-11-20T17:09:11.320Z,52,,,,,,25.5
2017-11-20T17:09:41.400Z,52,,,,,,25.5
2017-11-20T17:09:56.160Z,52,,,,,,25.5
2017-11-20T17:10:11.320Z,52,,,,,,25.5
2017-11-20T17:10:21.517Z,,,,,30.8,,
2017-11-20T17:10:41.410Z,52,,,,30.8,,25.5
2017-11-20T17:11:01.320Z,52,,,,,,25.5
2017-11-20T17:11:11.320Z,52,,,,,,25.4
2017-11-20T17:11:41.401Z,52,,,,,,25.5
2017-11-20T17:12:01.320Z,52,,,,,,25.4
2017-11-20T17:12:11.320Z,52,,,,,,25.4
2017-11-20T17:12:41.401Z,52,,,,,,25.4
2017-11-20T17:12:51.320Z,52,,,,,,25.4
2017-11-20T17:13:11.335Z,52,,,,,,25.4
2017-11-20T17:13:41.420Z,52,,,,,,25.4
2017-11-20T17:14:01.320Z,52,,,,,,25.4
2017-11-20T17:14:11.356Z,52,,,,,,25.4
2017-11-20T17:14:41.400Z,52,,,,30.7,,25.4
2017-11-20T17:14:51.335Z,52,,,,,,25.4
2017-11-20T17:15:11.322Z,52,,,,,,25.4
2017-11-20T17:15:41.400Z,52,,,,,,25.3
2017-11-20T17:15:51.320Z,52,,,,,,25.3
2017-11-20T17:16:11.320Z,52,,,,,,25.3
2017-11-20T17:16:41.402Z,52,,,,,,25.3
2017-11-20T17:17:01.321Z,52,,,,,,25.3
2017-11-20T17:17:11.320Z,52,,,,,,25.3
2017-11-20T17:17:41.401Z,52,,,,,,25.3
2017-11-20T17:17:51.321Z,52,,,,,,25.3
2017-11-20T17:18:11.320Z,52,,,,,,25.3
2017-11-20T17:18:41.401Z,52,,,,,,25.3
2017-11-20T17:19:01.320Z,52,,,,30.6,,25.3
2017-11-20T17:19:11.323Z,52,,,,,,25.3
2017-11-20T17:19:41.400Z,52,,,,,,25.3
2017-11-20T17:20:01.323Z,52,,,,,,25.3
2017-11-20T17:20:11.321Z,52,,,,,,25.1
2017-11-20T17:20:31.322Z,52,,,,,,25.1
2017-11-20T17:20:41.404Z,52,0,1,0,31.4,75,30
2017-11-20T17:20:51.321Z,,,0,0,35.1,,
2017-11-20T17:21:01.321Z,,,,,36.4,0,
2017-11-20T17:21:11.321Z,52,,,,,,33.2
2017-11-20T17:21:21.326Z,,,0,0,36,,
2017-11-20T17:21:31.321Z,52,,,,35.9,,33.3
2017-11-20T17:21:41.411Z,52,,,,35.7,,33.2
2017-11-20T17:22:01.330Z,52,,,,35.6,,32.9
2017-11-20T17:22:21.320Z,52,5,,,,,32.9
2017-11-20T17:22:41.401Z,52,,,,,,32.7
2017-11-20T17:23:01.321Z,52,,,,,,32.6
2017-11-20T17:23:11.329Z,52,,,,,,32.5
2017-11-20T17:23:21.321Z,,,,,35.5,,
2017-11-20T17:23:41.403Z,52,,,,,,32.3
2017-11-20T17:24:01.321Z,52,,,,35.4,,32.2
2017-11-20T17:24:11.320Z,52,,,,,,32.1
2017-11-20T17:24:41.401Z,52,,,,,,31.9
2017-11-20T17:24:51.328Z,52,,,,,,31.9
2017-11-20T17:25:01.321Z,,,,,35.3,,
2017-11-20T17:25:11.321Z,52,,,,,,31.8
2017-11-20T17:25:41.400Z,52,,,,,,31.5
2017-11-20T17:26:01.321Z,52,,,,35.3,,31.5
2017-11-20T17:26:11.329Z,52,,,,,,31.3
2017-11-20T17:26:21.321Z,,,,,35.2,,
2017-11-20T17:26:41.412Z,52,,,,,,31.2
2017-11-20T17:27:01.343Z,52,,,,35.1,,31
2017-11-20T17:27:11.321Z,52,,,,,,30.9
2017-11-20T17:27:31.321Z,52,,,,,,30.8
2017-11-20T17:27:41.401Z,52,,,,35.1,,30.7
2017-11-20T17:27:51.322Z,,,,,34.9,,
2017-11-20T17:28:01.321Z,52,,,,,,30.7
2017-11-20T17:28:11.321Z,,,,,34.9,,
2017-11-20T17:28:31.321Z,52,,,,,,30.7
2017-11-20T17:28:41.411Z,52,,,,,,30.6
2017-11-20T17:28:51.321Z,52,,,,,,30.4
2017-11-20T17:29:01.321Z,52,,,,,,30.3
2017-11-20T17:29:21.321Z,52,,,,34.8,,30.3
2017-11-20T17:29:41.401Z,52,,,,,,30.2
2017-11-20T17:30:06.341Z,52,,,,,,30.1
2017-11-20T17:30:11.321Z,52,,,,,,30
2017-11-20T17:30:21.487Z,,,,,34.7,,
2017-11-20T17:30:41.413Z,52,,,,,,29.8
2017-11-20T17:31:01.321Z,52,,,,,,29.8
2017-11-20T17:31:11.321Z,52,,,,,,29.7
2017-11-20T17:31:41.401Z,52,,,,34.6,,29.6
2017-11-20T17:32:01.321Z,52,,,,,,29.6
2017-11-20T17:32:11.321Z,52,,,,,,29.5
2017-11-20T17:32:41.441Z,52,,,,34.5,,29.3
2017-11-20T17:32:51.347Z,52,,,,,,29.3
2017-11-20T17:33:11.343Z,52,,,,,,29.2
2017-11-20T17:33:41.441Z,52,,,,,,29.1
2017-11-20T17:33:51.366Z,52,,,,,,29.1
2017-11-20T17:34:01.445Z,,,,,34.4,,
2017-11-20T17:34:11.374Z,52,,,,,,29
2017-11-20T17:34:46.672Z,52,,,,,,28.9
2017-11-20T17:35:01.475Z,52,,,,,,28.9
2017-11-20T17:35:11.356Z,52,,,,,,28.7
2017-11-20T17:35:21.424Z,,,,,34.3,,
2017-11-20T17:35:41.641Z,52,,,,,,28.6
2017-11-20T17:36:01.389Z,52,,,,,,28.6
2017-11-20T17:36:11.410Z,52,,,,,,28.6
2017-11-20T17:36:41.635Z,52,,,,,,28.5
2017-11-20T17:36:51.354Z,,,,,34.2,,
2017-11-20T17:37:01.361Z,52,,,,,,28.4
2017-11-20T17:37:11.355Z,52,,,,,,28.4
2017-11-20T17:37:41.468Z,52,,,,,,28.3
2017-11-20T17:37:51.369Z,52,,,,,,28.3
2017-11-20T17:38:11.357Z,52,,,,,,28.1
2017-11-20T17:38:41.386Z,52,,,,34.1,,28.1
2017-11-20T17:38:51.361Z,52,,,,,,28
2017-11-20T17:39:11.342Z,52,,,,,,28
2017-11-20T17:39:41.420Z,52,,,,,,27.9
2017-11-20T17:39:51.345Z,52,,,,,,27.9
2017-11-20T17:40:11.343Z,52,,,,,,27.9
2017-11-20T17:40:21.342Z,,,,,34,,
2017-11-20T17:40:41.423Z,52,,,,,,27.8
2017-11-20T17:40:51.335Z,,5,0,0,34,0,
2017-11-20T17:41:01.350Z,52,,,,,,27.8
2017-11-20T17:41:11.388Z,52,,,,,,27.7
2017-11-20T17:41:21.483Z,52,,,,,,27.7
2017-11-20T17:41:31.361Z,52,,,,34,,27.7
2017-11-20T17:41:41.558Z,52,,,,33.9,,27.7
2017-11-20T17:41:51.373Z,52,,,,,,27.5
2017-11-20T17:42:01.428Z,,,,,34,,
2017-11-20T17:42:11.363Z,52,,,,,,27.5
2017-11-20T17:42:21.358Z,,,,,33.9,,
2017-11-20T17:42:41.640Z,52,,,,,,27.4
2017-11-20T17:43:01.349Z,52,,,,,,27.4
2017-11-20T17:43:11.354Z,52,,,,,,27.4
2017-11-20T17:43:41.455Z,52,,,,33.9,,27.3
2017-11-20T17:43:51.321Z,52,,,,,,27.3
2017-11-20T17:44:01.346Z,,,,,33.9,,
2017-11-20T17:44:11.364Z,52,,,,,,27.3
2017-11-20T17:44:21.365Z,,,,,33.8,,
2017-11-20T17:44:41.490Z,52,,,,,,27.2
2017-11-20T17:44:51.344Z,52,,,,,,27.2
2017-11-20T17:45:16.571Z,52,,,,,,27.2
2017-11-20T17:45:41.401Z,52,,,,,,27.1
2017-11-20T17:45:51.372Z,52,,,,,,27.1
2017-11-20T17:46:01.322Z,,,,,33.7,,
2017-11-20T17:46:11.321Z,52,,,,,,27.1
2017-11-20T17:46:41.401Z,52,,,,,,26.9
2017-11-20T17:47:01.321Z,52,,,,,,26.9
2017-11-20T17:47:11.323Z,52,,,,,,26.9
2017-11-20T17:47:21.321Z,52,0,1,0,,,26.8
2017-11-20T17:47:31.322Z,52,,,,,,31
2017-11-20T17:47:41.401Z,,,0,0,34,,
2017-11-20T17:47:51.323Z,52,,,,33.9,,33.1
2017-11-20T17:48:01.322Z,52,,,,33.8,,32.9
2017-11-20T17:48:11.321Z,52,,,,,,32.9
2017-11-20T17:48:41.412Z,52,,,,33.7,,32.8
2017-11-20T17:48:51.321Z,52,5,,,,,32.7
2017-11-20T17:49:01.322Z,52,,,,,,32.6
2017-11-20T17:49:21.322Z,52,,,,,,32.5
2017-11-20T17:49:41.421Z,52,,,,,,32.3
2017-11-20T17:50:01.321Z,52,,,,33.6,,32.3
2017-11-20T17:50:11.321Z,52,,,,,,32.1
2017-11-20T17:50:41.411Z,52,,,,,,31.9
2017-11-20T17:51:01.327Z,52,,,,33.5,,31.9
2017-11-20T17:51:11.323Z,52,,,,,,31.8
2017-11-20T17:51:41.402Z,52,,,,,,31.5
2017-11-20T17:52:01.321Z,52,,,,,,31.4
2017-11-20T17:52:11.485Z,52,,,,,,31.3
2017-11-20T17:52:21.323Z,,,,,33.4,,
2017-11-20T17:52:41.402Z,52,,,,,,31.2
2017-11-20T17:52:51.321Z,52,,,,,,31
2017-11-20T17:53:11.322Z,52,,,,,,30.9
2017-11-20T17:53:41.402Z,52,,,,,,30.8
2017-11-20T17:53:51.322Z,,,,,33.3,,
2017-11-20T17:54:01.322Z,52,,,,,,30.7
2017-11-20T17:54:11.321Z,52,,,,,,30.6
2017-11-20T17:54:41.402Z,52,,,,,,30.4
2017-11-20T17:54:51.334Z,52,,,,,,30.4
2017-11-20T17:55:11.360Z,52,,,,,,30.3
2017-11-20T17:55:41.402Z,52,,,,33.2,,30.1
2017-11-20T17:56:01.322Z,52,,,,,,30.1
2017-11-20T17:56:11.321Z,52,,,,,,30
2017-11-20T17:56:41.402Z,52,,,,,,29.8
2017-11-20T17:57:01.321Z,52,,,,,,29.8
2017-11-20T17:57:11.322Z,52,,,,,,29.7
2017-11-20T17:57:41.402Z,52,,,,33.1,,29.6
2017-11-20T17:58:01.322Z,52,,,,,,29.6
2017-11-20T17:58:11.321Z,52,,,,,,29.5
2017-11-20T17:58:41.402Z,52,,,,,,29.3
2017-11-20T17:58:51.323Z,52,,,,33.1,,29.2
2017-11-20T17:59:01.398Z,,,,,32.9,,
2017-11-20T17:59:11.377Z,,,,,33.1,,
2017-11-20T17:59:21.322Z,52,,,,,,29.2
2017-11-20T17:59:31.418Z,,,,,32.9,,
2017-11-20T17:59:41.498Z,52,,,,,,29.1
2017-11-20T17:59:51.412Z,52,,,,,,29.1
2017-11-20T18:00:01.399Z,52,,,,,,29
2017-11-20T18:00:21.321Z,52,,,,,,29
2017-11-20T18:00:41.503Z,52,,,,,,28.9
2017-11-20T18:01:01.322Z,52,,,,,,28.9
2017-11-20T18:01:11.321Z,52,,,,,,28.7
2017-11-20T18:01:41.443Z,52,,,,32.8,,28.6
2017-11-20T18:01:51.321Z,52,,,,,,28.6
2017-11-20T18:02:11.322Z,52,,,,,,28.6
2017-11-20T18:02:41.402Z,52,,,,,,28.5
2017-11-20T18:03:01.321Z,52,,,,,,28.4
2017-11-20T18:03:11.322Z,52,,,,,,28.4
2017-11-20T18:03:41.402Z,52,,,,,,28.3
2017-11-20T18:03:51.332Z,52,,,,,,28.3
2017-11-20T18:04:01.322Z,,,,,32.7,,
2017-11-20T18:04:11.322Z,52,,,,,,28.3
2017-11-20T18:04:41.402Z,52,,,,,,28.1
2017-11-20T18:04:51.322Z,52,,,,,,28.1
2017-11-20T18:05:11.322Z,52,,,,,,28
2017-11-20T18:05:41.402Z,52,,,,,,27.9
2017-11-20T18:05:51.321Z,52,,,,,,27.9
2017-11-20T18:06:11.399Z,52,,,,,,27.9
2017-11-20T18:06:21.322Z,,,,,32.6,,
2017-11-20T18:06:41.402Z,52,,,,,,27.8
2017-11-20T18:07:01.325Z,52,,,,,,27.8
2017-11-20T18:07:11.321Z,52,,,,,,27.8
2017-11-20T18:07:41.402Z,52,,,,,,27.7
2017-11-20T18:08:01.322Z,52,,,,,,27.7
2017-11-20T18:08:11.323Z,52,,,,,,27.5
2017-11-20T18:08:41.412Z,52,,,,32.5,,27.5
2017-11-20T18:08:51.322Z,52,,,,,,27.5
2017-11-20T18:09:11.324Z,52,,,,,,27.4
2017-11-20T18:09:41.416Z,52,,,,,,27.4
2017-11-20T18:10:01.322Z,52,,,,,,27.3
2017-11-20T18:10:11.322Z,52,,,,,,27.3
2017-11-20T18:10:41.402Z,52,,,,,,27.2
2017-11-20T18:11:01.322Z,52,,,,,,27.2
2017-11-20T18:11:11.325Z,52,,,,,,27.2
2017-11-20T18:11:41.402Z,52,,,,32.4,,27.1
2017-11-20T18:11:51.322Z,52,,,,,,27.1
2017-11-20T18:12:11.322Z,52,,,,,,27.1
2017-11-20T18:12:41.401Z,52,,,,,,26.9
2017-11-20T18:13:01.321Z,52,,,,,,26.9
2017-11-20T18:13:11.340Z,52,,,,,,26.9
2017-11-20T18:13:41.402Z,52,,,,,,26.8
2017-11-20T18:13:51.321Z,52,,,,,,26.8
2017-11-20T18:14:01.322Z,,,,,32.3,,
2017-11-20T18:14:11.322Z,52,,,,,,26.8
2017-11-20T18:14:41.402Z,52,,,,,,26.8
2017-11-20T18:14:51.322Z,52,,,,,,26.8
2017-11-20T18:15:11.322Z,52,,,,,,26.7
2017-11-20T18:15:41.402Z,52,,,,,,26.7
2017-11-20T18:15:51.322Z,52,,,,,,26.7
2017-11-20T18:16:11.322Z,52,,,,,,26.6
2017-11-20T18:16:41.421Z,52,,,,,,26.6
2017-11-20T18:17:01.322Z,52,,,,,,26.6
2017-11-20T18:17:11.321Z,52,,,,,,26.6
2017-11-20T18:17:21.322Z,,,,,32.2,,
2017-11-20T18:17:41.422Z,52,,,,,,26.5
2017-11-20T18:18:01.322Z,52,,,,,,26.5
2017-11-20T18:18:11.322Z,52,,,,,,26.5
2017-11-20T18:18:41.402Z,52,,,,,,26.5
2017-11-20T18:18:51.322Z,52,,,,,,26.3
2017-11-20T18:19:11.322Z,52,,,,,,26.3
2017-11-20T18:19:41.402Z,52,,,,,,26.3
2017-11-20T18:20:01.322Z,52,,,,,,26.3
2017-11-20T18:20:11.322Z,52,,,,,,26.3
2017-11-20T18:20:41.402Z,52,,,,32.1,,26.2
2017-11-20T18:21:01.322Z,52,,,,,,26.2
2017-11-20T18:21:11.322Z,52,,,,,,26.2
2017-11-20T18:21:41.404Z,52,,,,,,26.1
2017-11-20T18:22:01.322Z,52,,,,,,26.1
2017-11-20T18:22:11.322Z,52,,,,,,26.1
2017-11-20T18:22:41.402Z,52,,,,,,26.1
2017-11-20T18:22:51.322Z,52,,,,,,26.1
2017-11-20T18:23:01.325Z,,0,1,0,32.3,,
2017-11-20T18:23:11.337Z,52,,1,0,36.1,49,34.9
2017-11-20T18:23:21.324Z,,,,,43.3,125,
2017-11-20T18:23:31.322Z,52,,,,47.4,124,38.4
2017-11-20T18:23:41.413Z,52,,,,52,123,44.6
2017-11-20T18:23:51.322Z,52,,,,56,121,48.8
2017-11-20T18:24:01.328Z,52,,,,57.1,118,51.4
2017-11-20T18:24:11.322Z,,,0,0,58.7,91,
2017-11-20T18:24:21.323Z,52,,0,0,58.7,0,52.6
2017-11-20T18:24:31.322Z,,,,,57,,
2017-11-20T18:24:41.402Z,52,,,,56.4,,52.3
2017-11-20T18:24:51.322Z,52,,,,56.3,,51.9
2017-11-20T18:25:01.323Z,,,,,56.2,,
2017-11-20T18:25:11.508Z,52,,,,,,51.3
2017-11-20T18:25:31.322Z,52,,,,,,51.1
2017-11-20T18:25:41.402Z,52,5,,,56,,50.6
2017-11-20T18:25:51.322Z,,,,,55.9,,
2017-11-20T18:26:01.322Z,52,,,,,,50.1
2017-11-20T18:26:21.323Z,52,,,,55.7,,49.6
2017-11-20T18:26:31.324Z,52,0,1,0,56.3,,49.1
2017-11-20T18:26:41.402Z,52,,0,0,55.7,0,48.8
2017-11-20T18:26:51.322Z,,,,,53,,
2017-11-20T18:27:06.432Z,52,,,,51.4,,48.6
2017-11-20T18:27:11.322Z,,,,,50.3,,
2017-11-20T18:27:21.322Z,52,,,,,,48.3
2017-11-20T18:27:41.402Z,52,,,,,,47.7
2017-11-20T18:27:51.321Z,52,,,,,,47.5
2017-11-20T18:28:01.322Z,,,0,0,50.4,,
2017-11-20T18:28:11.321Z,52,,,,,,47.2
2017-11-20T18:28:21.322Z,,,,,50.5,,
2017-11-20T18:28:41.402Z,52,,,,50.6,,46.7
2017-11-20T18:28:51.322Z,52,,,,,,46.5
2017-11-20T18:29:11.321Z,52,,,,,,46.1
2017-11-20T18:29:41.402Z,52,,,,,,45.6
2017-11-20T18:29:51.322Z,52,,,,,,45.4
2017-11-20T18:30:01.324Z,,,,,50.5,,
2017-11-20T18:30:11.322Z,52,,,,,,45.1
2017-11-20T18:30:41.401Z,52,,,,50.4,,44.6
2017-11-20T18:30:51.322Z,52,,,,,,44.4
2017-11-20T18:31:11.322Z,52,,,,,,44
2017-11-20T18:31:21.322Z,,,,,50.3,,
2017-11-20T18:31:41.402Z,52,,,,50.2,,43.6
2017-11-20T18:32:01.321Z,52,,,,50.1,,43.4
2017-11-20T18:32:11.322Z,52,,,,,,43.1
2017-11-20T18:32:31.322Z,52,,,,50,,43
2017-11-20T18:32:41.401Z,52,,,,,,42.7
2017-11-20T18:33:01.322Z,52,,,,49.9,,42.5
2017-11-20T18:33:11.322Z,52,,,,,,42.3
2017-11-20T18:33:41.414Z,52,,,,49.8,,41.8
2017-11-20T18:34:01.322Z,52,,,,49.7,,41.7
2017-11-20T18:34:11.322Z,52,,,,,,41.4
2017-11-20T18:34:21.321Z,,,,,49.6,,
2017-11-20T18:34:41.402Z,52,,,,,,40.9
2017-11-20T18:35:01.321Z,52,,,,49.5,,40.8
2017-11-20T18:35:11.321Z,52,,,,,,40.6
2017-11-20T18:35:21.323Z,,,,,49.4,,
2017-11-20T18:35:41.404Z,52,,,,,,40.2
2017-11-20T18:35:51.322Z,,,,,49.3,,
2017-11-20T18:36:01.322Z,52,,,,,,40.1
2017-11-20T18:36:11.331Z,52,,,,,,39.9
2017-11-20T18:36:21.322Z,,,,,49.2,,
2017-11-20T18:36:31.323Z,52,,,,49.1,,39.6
2017-11-20T18:36:41.402Z,52,0,1,0,,,39.4
2017-11-20T18:36:51.322Z,,,0,0,49.4,,
2017-11-20T18:37:01.322Z,52,,0,0,48.9,,46.8
2017-11-20T18:37:11.322Z,,,,,48.4,,
2017-11-20T18:37:21.321Z,52,,,,,,46.6
2017-11-20T18:37:31.322Z,,,,,48.2,,
2017-11-20T18:37:41.402Z,52,,,,48.1,,46.3
2017-11-20T18:37:51.322Z,52,,,,48,,45.9
2017-11-20T18:38:01.321Z,52,,,,,,45.7
2017-11-20T18:38:11.408Z,,5,,,,,
2017-11-20T18:38:21.322Z,52,,,,,,45.5
2017-11-20T18:38:31.322Z,,,,,47.9,,
2017-11-20T18:38:41.402Z,52,,,,,,45
2017-11-20T18:38:51.321Z,,,,,47.8,,
2017-11-20T18:39:01.322Z,52,,,,,,44.7
2017-11-20T18:39:11.325Z,52,,,,47.7,,44.2
2017-11-20T18:39:21.322Z,52,0,1,0,,,44.1
2017-11-20T18:39:31.322Z,,,1,0,47.6,46,
2017-11-20T18:39:41.415Z,52,,0,0,45.7,0,43.2
2017-11-20T18:39:51.324Z,,,,,45.6,,
2017-11-20T18:40:01.322Z,52,,,,45.5,,42.6
2017-11-20T18:40:11.321Z,,,,,45.4,,
2017-11-20T18:40:31.322Z,52,,,,,,42.5
2017-11-20T18:40:41.402Z,52,,,,,,42.3
2017-11-20T18:40:51.322Z,52,5,,,45.3,,42.1
2017-11-20T18:41:01.322Z,52,5,0,0,45.3,0,41.9
2017-11-20T18:41:21.322Z,52,,,,45.2,,41.8
2017-11-20T18:41:41.402Z,52,,,,45.1,,41.5
2017-11-20T18:41:51.322Z,52,,,,,,41.4
2017-11-20T18:42:11.322Z,52,,,,,,41.1
2017-11-20T18:42:41.412Z,52,,,,45,,40.7
2017-11-20T18:42:51.322Z,52,,,,,,40.4
2017-11-20T18:43:11.344Z,,0,0,0,,,
2017-11-20T18:43:21.328Z,,,0,0,43.5,,
2017-11-20T18:43:31.339Z,52,,,,,,38.3
2017-11-20T18:43:41.521Z,52,,,,43.6,,38
2017-11-20T18:44:01.328Z,52,,,,,,37.9
2017-11-20T18:44:11.322Z,,,,,43.5,,
2017-11-20T18:44:21.323Z,52,,,,,,37.8
2017-11-20T18:44:41.449Z,52,5,,,43.4,,37.6
2017-11-20T18:45:01.332Z,52,,,,43.3,,37.6
2017-11-20T18:45:11.364Z,52,,,,,,37.4
2017-11-20T18:45:31.324Z,52,,,,,,37.4
2017-11-20T18:45:41.412Z,52,0,1,0,43.2,,40.7
2017-11-20T18:45:51.325Z,,,1,0,43,82,
2017-11-20T18:46:01.344Z,52,,,,46,101,39.8
2017-11-20T18:46:11.341Z,52,,,,48.5,122,42.6
2017-11-20T18:46:21.330Z,,,,,52.1,119,
2017-11-20T18:46:31.333Z,52,,,,56.1,107,47.4
2017-11-20T18:46:41.438Z,52,,0,0,57.6,107,52.1
2017-11-20T18:46:51.352Z,,,0,0,56.8,0,
2017-11-20T18:47:01.322Z,52,,,,56.2,,52.2
2017-11-20T18:47:11.322Z,,,,,55.7,,
2017-11-20T18:47:21.322Z,52,,,,,,51.9
2017-11-20T18:47:41.465Z,52,,,,55.6,,51.3
2017-11-20T18:47:51.322Z,,,,,55.5,,
2017-11-20T18:48:01.324Z,52,5,,,55.4,,51
2017-11-20T18:48:11.326Z,52,,,,,,50.6
2017-11-20T18:48:41.453Z,52,,,,55.3,,50
2017-11-20T18:48:51.346Z,,,,,55.2,,
2017-11-20T18:49:01.353Z,52,,,,,,49.7
2017-11-20T18:49:11.353Z,52,,,,,,49.3
2017-11-20T18:49:21.354Z,,,,,55.1,,
2017-11-20T18:49:31.331Z,52,,,,,,49.1
2017-11-20T18:49:41.454Z,52,,,,55,,48.7
2017-11-20T18:49:51.323Z,52,,,,,,48.5
2017-11-20T18:50:01.351Z,,,,,54.9,,
2017-11-20T18:50:11.368Z,52,,,,,,48.1
2017-11-20T18:50:31.326Z,52,,,,54.8,,47.5
2017-11-20T18:50:41.444Z,,0,0,0,54.9,,
2017-11-20T18:50:51.370Z,52,,,,53.4,,52.6
2017-11-20T18:51:01.365Z,52,,,,52.6,,52.1
2017-11-20T18:51:11.334Z,,,,,52.3,,
2017-11-20T18:51:31.347Z,52,,0,0,,,51.9
2017-11-20T18:51:41.443Z,52,,,,51.5,,52.7
2017-11-20T18:51:51.343Z,,,,,51.4,,
2017-11-20T18:52:01.344Z,52,,,,51.3,,52.2
2017-11-20T18:52:31.322Z,52,,,,51.2,,51.9
2017-11-20T18:52:41.432Z,52,5,,,,,51.5
2017-11-20T18:52:51.348Z,52,,,,51.1,,51.3
2017-11-20T18:53:01.354Z,52,,,,51,,50.8
2017-11-20T18:53:11.352Z,52,,,,,,50.6
2017-11-20T18:53:31.341Z,52,,,,,,50.4
2017-11-20T18:53:41.424Z,52,,,,50.9,,50.2
2017-11-20T18:53:51.350Z,52,,,,,,49.7
2017-11-20T18:54:11.351Z,52,,,,50.7,,49.4
2017-11-20T18:54:31.322Z,52,,,,,,49.2
2017-11-20T18:54:41.461Z,52,,,,,,48.6
2017-11-20T18:54:51.322Z,,,,,50.6,,
2017-11-20T18:55:01.375Z,52,,,,,,48.2
2017-11-20T18:55:21.324Z,52,,,,,,48
2017-11-20T18:55:41.432Z,52,,,,50.5,,47.5
2017-11-20T18:56:01.323Z,52,,,,50.4,,47.3
2017-11-20T18:56:11.326Z,52,,,,,,46.9
2017-11-20T18:56:41.435Z,52,,,,50.3,,46.3
2017-11-20T18:57:01.322Z,52,,,,50.2,,46.1
2017-11-20T18:57:11.324Z,52,,,,,,45.8
2017-11-20T18:57:41.473Z,52,,,,50.1,,45.3
