Time,HwTOutlet,ChActive,PrimTSet,HwTSet,PrimT,ActPow,HwActive
2018-01-06T12:17:02.571Z,36.6,,,50,41.6,,
2018-01-06T12:17:12.570Z,36.6,,,50,41.8,,
2018-01-06T12:17:22.570Z,36.5,,,50,42,,
2018-01-06T12:17:32.570Z,36.4,,,50,,,
2018-01-06T12:17:42.571Z,36.4,,,50,42.1,,
2018-01-06T12:17:52.570Z,36.3,,,50,42.3,,
2018-01-06T12:18:02.570Z,36.2,,,50,42.4,30,
2018-01-06T12:18:12.571Z,36.2,,,50,42.7,29,
2018-01-06T12:18:22.570Z,36.1,,,50,42.8,,
2018-01-06T12:18:32.571Z,36,,,50,42.9,,
2018-01-06T12:18:42.570Z,36,,,50,43,30,
2018-01-06T12:18:52.570Z,35.9,,,50,43.1,29,
2018-01-06T12:19:02.570Z,35.9,,,50,43.2,,
2018-01-06T12:19:12.570Z,35.8,,,50,43.3,,
2018-01-06T12:19:22.576Z,35.8,,,50,43.4,,
2018-01-06T12:19:32.571Z,35.7,,,50,43.5,30,
2018-01-06T12:19:42.575Z,35.7,,,50,43.7,,
2018-01-06T12:19:52.571Z,35.6,,,50,43.8,29,
2018-01-06T12:20:02.570Z,35.6,,,50,44,,
2018-01-06T12:20:12.570Z,35.6,,,50,,,
2018-01-06T12:20:22.570Z,35.5,,,50,44.2,,
2018-01-06T12:20:32.571Z,35.5,,,50,44.3,,
2018-01-06T12:20:42.632Z,35.4,,,50,44.4,,
2018-01-06T12:20:52.570Z,35.4,,,50,44.6,,
2018-01-06T12:21:02.579Z,35.4,,,50,44.7,,
2018-01-06T12:21:12.588Z,35.3,,,50,45,,
2018-01-06T12:21:22.579Z,35.3,,,50,,,
2018-01-06T12:21:32.581Z,35.3,,,50,45.1,,
2018-01-06T12:21:42.570Z,35.2,,,50,45.2,,
2018-01-06T12:21:52.570Z,35.2,,,50,45.4,,
2018-01-06T12:22:02.570Z,35.2,1,,50,43.7,0,0
2018-01-06T12:22:12.570Z,35.1,,,50,41.8,,
2018-01-06T12:22:22.570Z,35.1,,,50,40.9,,
2018-01-06T12:22:32.570Z,35.1,,,50,40.8,,
2018-01-06T12:22:42.572Z,34.9,,,50,40.7,,
2018-01-06T12:22:52.570Z,34.9,,,50,40.6,,
2018-01-06T12:23:02.570Z,34.9,,,50,,,
2018-01-06T12:23:12.570Z,34.9,,,50,,,
2018-01-06T12:23:22.571Z,34.8,,,50,,,
2018-01-06T12:23:32.578Z,34.8,,,50,40.4,,
2018-01-06T12:23:42.574Z,34.8,,,50,40.3,,
2018-01-06T12:23:52.570Z,34.7,,,50,40.2,,
2018-01-06T12:24:02.574Z,34.7,,,50,40.1,,
2018-01-06T12:24:12.570Z,34.7,,,50,40,,
2018-01-06T12:24:22.572Z,34.7,,,50,,,
2018-01-06T12:24:32.570Z,34.6,,,50,39.9,,
2018-01-06T12:24:42.570Z,34.6,,,50,,,
2018-01-06T12:24:52.570Z,34.6,,,50,,,
2018-01-06T12:25:02.572Z,34.6,,,50,39.8,,
2018-01-06T12:25:12.570Z,34.5,,,50,,,
2018-01-06T12:25:22.586Z,34.5,,,50,39.7,,
2018-01-06T12:25:32.571Z,34.5,,,50,,,
2018-01-06T12:25:42.576Z,34.5,,,50,,,
2018-01-06T12:25:52.570Z,34.4,,,50,,,
2018-01-06T12:26:02.570Z,34.4,,,50,,,
2018-01-06T12:26:12.570Z,34.4,,,50,,,
2018-01-06T12:26:22.570Z,34.4,,,50,,,
2018-01-06T12:26:32.571Z,34.4,,,50,,,
2018-01-06T12:26:42.570Z,34.3,,,50,39.6,,
2018-01-06T12:26:52.581Z,34.3,,,50,39.7,,
2018-01-06T12:27:02.690Z,34.3,,,50,39.6,,
2018-01-06T12:27:12.580Z,34.3,,,50,39.7,,
2018-01-06T12:27:22.570Z,34.2,,,50,,,
2018-01-06T12:27:32.580Z,34.2,,,50,,,
2018-01-06T12:27:42.572Z,34.2,,,50,,,
2018-01-06T12:27:52.571Z,34.2,,,50,,,
2018-01-06T12:28:02.570Z,34.1,,,50,,,
2018-01-06T12:28:12.570Z,34.1,,,50,39.8,,
2018-01-06T12:28:22.585Z,34.1,,,50,,,
2018-01-06T12:28:32.572Z,34.1,,,50,,,
2018-01-06T12:28:42.570Z,34,,,50,39.9,,
2018-01-06T12:28:52.596Z,34,,,50,,,
2018-01-06T12:29:02.572Z,34,,,50,,,
2018-01-06T12:29:12.570Z,34,,,50,40,,
2018-01-06T12:29:22.570Z,33.9,,,50,40,,
2018-01-06T12:29:32.570Z,33.9,,,50,,,
2018-01-06T12:29:42.570Z,33.9,,,50,,,
2018-01-06T12:29:52.578Z,33.9,,,50,,,
2018-01-06T12:30:02.570Z,33.9,,,50,,,
2018-01-06T12:30:12.570Z,33.8,,,50,,,
2018-01-06T12:30:22.570Z,33.8,,,50,,,
2018-01-06T12:30:32.570Z,33.8,,,50,,,
2018-01-06T12:30:42.570Z,33.8,,,50,40.1,,
2018-01-06T12:30:52.573Z,33.7,,,50,40,,
2018-01-06T12:31:02.574Z,33.7,,,50,40.1,,
2018-01-06T12:31:12.570Z,33.7,,,50,,,
2018-01-06T12:31:22.570Z,33.7,,,50,,,
2018-01-06T12:31:32.570Z,33.7,,,50,,,
2018-01-06T12:31:42.570Z,33.6,,,50,,,
2018-01-06T12:31:52.570Z,33.6,,,50,,,
2018-01-06T12:32:02.582Z,33.6,,,50,,,
2018-01-06T12:32:12.570Z,33.6,,,50,40,,
2018-01-06T12:32:22.583Z,33.6,,,50,,,
2018-01-06T12:32:32.570Z,33.5,,,50,,,
2018-01-06T12:32:42.570Z,33.5,,,50,,,
2018-01-06T12:32:52.570Z,33.5,,,50,,,
2018-01-06T12:33:02.571Z,33.5,,,50,,,
2018-01-06T12:33:12.570Z,33.5,,,50,,,
2018-01-06T12:33:22.570Z,33.4,,,50,,,
2018-01-06T12:33:32.576Z,33.4,,,50,,,
2018-01-06T12:33:42.601Z,33.4,,,50,40,,
2018-01-06T12:33:52.580Z,33.4,,,50,39.9,,
2018-01-06T12:34:02.574Z,33.4,,,50,,,
2018-01-06T12:34:12.576Z,33.3,,,50,,,
2018-01-06T12:34:22.571Z,33.3,,,50,,,
2018-01-06T12:34:32.570Z,33.3,,,50,,,
2018-01-06T12:34:42.585Z,33.3,,,50,,,
2018-01-06T12:34:52.576Z,33.3,,,50,,,
2018-01-06T12:35:02.571Z,33.2,,,50,,,
2018-01-06T12:35:12.573Z,33.2,,,50,,,
2018-01-06T12:35:22.572Z,33.2,,,50,39.8,,
2018-01-06T12:35:32.570Z,33.2,,,50,,,
2018-01-06T12:35:42.573Z,33.2,,,50,,,
2018-01-06T12:35:52.570Z,33.1,,,50,,,
2018-01-06T12:36:02.571Z,33.1,,,50,,,
2018-01-06T12:36:12.581Z,33.1,,,50,,,
2018-01-06T12:36:22.632Z,33.1,,,50,,,
2018-01-06T12:36:32.640Z,33.1,,,50,39.7,,
2018-01-06T12:36:42.635Z,32.9,,,50,,,
2018-01-06T12:36:52.570Z,32.9,,,50,,,
2018-01-06T12:37:02.570Z,32.9,,,50,,,
2018-01-06T12:37:12.582Z,32.9,,,50,,,
2018-01-06T12:37:22.572Z,32.9,,,50,,,
2018-01-06T12:37:32.570Z,32.8,,,50,,,
2018-01-06T12:37:42.570Z,32.8,,,50,39.6,,
2018-01-06T12:37:52.570Z,32.8,,,50,,,
2018-01-06T12:38:02.570Z,32.8,,,50,,,
2018-01-06T12:38:12.570Z,32.8,,,50,,,
2018-01-06T12:38:22.569Z,32.8,,,50,,,
2018-01-06T12:38:32.570Z,32.7,,,50,,,
2018-01-06T12:38:42.601Z,32.7,,,50,,,
2018-01-06T12:38:52.570Z,32.7,,,50,,,
2018-01-06T12:39:02.570Z,32.7,,,50,39.5,,
2018-01-06T12:39:12.570Z,32.7,,,50,,,
2018-01-06T12:39:22.570Z,32.6,,,50,,,
2018-01-06T12:39:32.570Z,32.6,,,50,,,
2018-01-06T12:39:42.570Z,32.6,,,50,,,
2018-01-06T12:39:52.572Z,32.6,,,50,,,
2018-01-06T12:40:02.570Z,32.6,,,50,39.4,,
2018-01-06T12:40:12.570Z,32.6,,,50,39.5,,
2018-01-06T12:40:22.593Z,32.6,,,50,39.4,,
2018-01-06T12:40:32.570Z,32.5,,,50,,,
2018-01-06T12:40:42.575Z,32.5,,,50,,,
2018-01-06T12:40:52.574Z,32.5,,,50,,,
2018-01-06T12:41:02.570Z,32.5,,,50,,,
2018-01-06T12:41:12.570Z,32.5,,,50,,,
2018-01-06T12:41:22.668Z,32.5,,,50,,,
2018-01-06T12:41:32.570Z,32.4,,,50,39.3,,
2018-01-06T12:41:42.570Z,32.4,,,50,,,
2018-01-06T12:41:52.570Z,32.4,,,50,,,
2018-01-06T12:42:02.599Z,32.4,,,50,,,
2018-01-06T12:42:12.569Z,32.4,,,50,,,
2018-01-06T12:42:22.570Z,32.4,,,50,,,
2018-01-06T12:42:32.570Z,32.3,,,50,,,
2018-01-06T12:42:42.570Z,32.3,,,50,,,
2018-01-06T12:42:52.572Z,32.3,,,50,39.2,,
2018-01-06T12:43:02.573Z,32.3,,,50,,,
2018-01-06T12:43:12.572Z,32.3,,,50,,,
2018-01-06T12:43:22.579Z,32.3,,,50,,,
2018-01-06T12:43:32.570Z,32.3,,,50,,,
2018-01-06T12:43:42.570Z,32.2,,,50,,,
2018-01-06T12:43:52.569Z,32.2,,,50,,,
2018-01-06T12:44:02.584Z,32.2,,,50,,,
2018-01-06T12:44:12.570Z,32.2,,,50,,,
2018-01-06T12:44:22.569Z,32.2,,,50,39.1,,
2018-01-06T12:44:32.570Z,32.2,,,50,,,
2018-01-06T12:44:42.570Z,32.1,,,50,,,
2018-01-06T12:44:52.570Z,32.1,1,59,50,39.1,0,0
2018-01-06T12:45:02.570Z,32.1,,,50,,,
2018-01-06T12:45:12.573Z,32.1,,,50,,,
2018-01-06T12:45:22.570Z,32.1,,,50,,,
2018-01-06T12:45:32.570Z,32.1,,,50,,,
2018-01-06T12:45:42.570Z,32,,,50,,,
2018-01-06T12:45:52.587Z,32,,,50,,,
2018-01-06T12:46:02.571Z,32,,,50,38.9,,
2018-01-06T12:46:12.570Z,32,,,50,38.9,,
2018-01-06T12:46:22.569Z,32,,,50,,,
2018-01-06T12:46:32.586Z,32,1,,50,40.5,43,0
2018-01-06T12:46:42.570Z,31.9,,,50,44,37,
2018-01-06T12:46:52.573Z,31.9,,,50,41.8,29,
2018-01-06T12:47:02.570Z,31.9,,,50,39.9,,
2018-01-06T12:47:12.569Z,31.9,,,50,36.9,29,
2018-01-06T12:47:22.570Z,31.9,,,50,35.9,,
2018-01-06T12:47:32.570Z,31.9,,,50,35.6,,
2018-01-06T12:47:42.579Z,31.9,,,50,36,30,
2018-01-06T12:47:58.445Z,31.9,,,50,36.3,,
2018-01-06T12:48:02.569Z,31.9,,,50,36.7,29,
2018-01-06T12:48:12.570Z,31.8,,,50,37.1,,
2018-01-06T12:48:22.577Z,31.8,,,50,37.2,,
2018-01-06T12:48:32.570Z,31.8,,,50,37.3,,
2018-01-06T12:48:42.571Z,31.8,,,50,37.4,,
2018-01-06T12:48:52.571Z,31.8,,,50,37.6,,
2018-01-06T12:49:02.570Z,31.8,,,50,38,30,
2018-01-06T12:49:12.570Z,31.8,,,50,38.1,,
2018-01-06T12:49:22.569Z,31.8,,,50,38.3,,
2018-01-06T12:49:32.573Z,31.6,,,50,38.6,29,
2018-01-06T12:49:42.578Z,31.6,,,50,38.7,30,
2018-01-06T12:49:52.722Z,31.6,,,50,39.1,29,
2018-01-06T12:50:02.570Z,31.6,,,50,39.2,30,
2018-01-06T12:50:12.570Z,31.6,,,50,39.4,29,
2018-01-06T12:50:22.570Z,31.6,,,50,39.6,,
2018-01-06T12:50:32.570Z,31.6,,,50,39.8,,
2018-01-06T12:50:42.569Z,31.6,,,50,40,30,
2018-01-06T12:50:52.569Z,31.6,,,50,40.1,29,
2018-01-06T12:51:02.569Z,31.6,,,50,40.3,30,
2018-01-06T12:51:12.570Z,31.6,,,50,40.4,29,
2018-01-06T12:51:22.570Z,31.6,,,50,40.5,30,
2018-01-06T12:51:32.569Z,31.5,,,50,40.7,29,
2018-01-06T12:51:42.570Z,31.5,,,50,40.8,,
2018-01-06T12:51:52.570Z,31.5,,,50,41,30,
2018-01-06T12:52:02.570Z,31.5,,,50,41.1,29,
2018-01-06T12:52:12.627Z,31.5,,,50,41.2,,
2018-01-06T12:52:22.616Z,31.5,,,50,41.3,30,
2018-01-06T12:52:32.569Z,31.5,,,50,41.4,29,
2018-01-06T12:52:42.570Z,31.5,,,50,41.6,30,
2018-01-06T12:52:52.569Z,31.5,1,,50,41.7,0,0
2018-01-06T12:53:02.580Z,31.5,,,50,38.9,,
2018-01-06T12:53:12.572Z,31.5,,,50,37.8,,
2018-01-06T12:53:22.569Z,31.5,,,50,37.2,,
2018-01-06T12:53:32.569Z,31.5,,,50,36.9,,
2018-01-06T12:53:42.570Z,31.5,,,50,,,
2018-01-06T12:53:52.570Z,31.5,,,50,36.8,,
2018-01-06T12:54:02.569Z,31.5,,,50,36.9,,
2018-01-06T12:54:12.570Z,31.5,,,50,36.8,,
2018-01-06T12:54:22.569Z,31.5,,,50,,,
2018-01-06T12:54:32.569Z,31.5,,,50,36.6,,
2018-01-06T12:54:42.569Z,31.5,,,50,36.5,,
2018-01-06T12:54:52.569Z,31.5,,,50,36.4,,
2018-01-06T12:55:02.569Z,31.5,,,50,,,
2018-01-06T12:55:12.570Z,31.5,,,50,,,
2018-01-06T12:55:22.569Z,31.5,,,50,,,
2018-01-06T12:55:32.570Z,31.4,,,50,,,
2018-01-06T12:55:42.570Z,31.4,,,50,36.3,,
2018-01-06T12:55:52.569Z,31.4,,,50,36.2,,
2018-01-06T12:56:02.569Z,31.5,,,50,,,
2018-01-06T12:56:12.570Z,31.4,,,50,,,
2018-01-06T12:56:22.569Z,31.4,,,50,,,
2018-01-06T12:56:32.570Z,31.4,,,50,,,
2018-01-06T12:56:42.569Z,31.4,,,50,,,
2018-01-06T12:56:52.570Z,31.4,,,50,,,
2018-01-06T12:57:02.569Z,31.4,,,50,,,
2018-01-06T12:57:12.570Z,31.4,,,50,,,
2018-01-06T12:57:22.574Z,31.4,,,50,,,
2018-01-06T12:57:32.806Z,31.4,,,50,,,
2018-01-06T12:57:42.571Z,31.4,,,50,,,
2018-01-06T12:57:52.569Z,31.4,,,50,,,
2018-01-06T12:58:02.569Z,31.4,,,50,,,
2018-01-06T12:58:12.569Z,31.4,,,50,,,
2018-01-06T12:58:22.569Z,31.4,,,50,,,
2018-01-06T12:58:32.569Z,31.4,,,50,,,
2018-01-06T12:58:42.569Z,31.4,,,50,,,
2018-01-06T12:58:52.570Z,31.4,,,50,36.3,,
2018-01-06T12:59:02.570Z,31.3,,,50,,,
2018-01-06T12:59:12.583Z,31.3,,,50,,,
2018-01-06T12:59:22.570Z,31.3,,,50,,,
2018-01-06T12:59:32.570Z,31.3,,,50,36.4,,
2018-01-06T12:59:42.569Z,31.3,,,50,,,
2018-01-06T12:59:52.569Z,31.3,,,50,,,
2018-01-06T13:00:02.569Z,31.3,,,50,,,
2018-01-06T13:00:12.569Z,31.3,,,50,,,
2018-01-06T13:00:22.570Z,31.3,,,50,36.5,,
2018-01-06T13:00:32.569Z,31.3,,,50,,,
2018-01-06T13:00:42.570Z,31.3,,,50,,,
2018-01-06T13:00:52.569Z,31.3,,,50,,,
2018-01-06T13:01:02.569Z,31.2,,,50,,,
2018-01-06T13:01:12.569Z,31.3,,,50,,,
2018-01-06T13:01:22.569Z,31.2,,,50,,,
2018-01-06T13:01:32.596Z,31.2,,,50,36.6,,
2018-01-06T13:01:42.569Z,31.2,,,50,,,
2018-01-06T13:01:52.570Z,31.2,,,50,,,
2018-01-06T13:02:02.569Z,31.2,,,50,,,
2018-01-06T13:02:12.569Z,31.2,,,50,,,
2018-01-06T13:02:22.571Z,31.2,,,50,,,
2018-01-06T13:02:32.569Z,31.2,,,50,,,
2018-01-06T13:02:42.584Z,31.2,,,50,,,
2018-01-06T13:02:52.569Z,31.2,,,50,,,
2018-01-06T13:03:02.569Z,31.2,,,50,,,
2018-01-06T13:03:12.569Z,31.2,,,50,,,
2018-01-06T13:03:22.572Z,31,,,50,,,
2018-01-06T13:03:32.569Z,31,,,50,,,
2018-01-06T13:03:42.570Z,31,,,50,,,
2018-01-06T13:03:52.571Z,31,,,50,,,
2018-01-06T13:04:02.569Z,31,,,50,,,
2018-01-06T13:04:12.569Z,31,,,50,,,
2018-01-06T13:04:22.570Z,31,,,50,,,
2018-01-06T13:04:32.569Z,31,,,50,,,
2018-01-06T13:04:42.569Z,31,,,50,,,
2018-01-06T13:04:52.572Z,31,,,50,36.5,,
2018-01-06T13:05:02.569Z,31,,,50,,,
2018-01-06T13:05:12.569Z,30.9,,,50,,,
2018-01-06T13:05:22.570Z,30.9,,,50,,,
2018-01-06T13:05:32.575Z,30.9,,,50,,,
2018-01-06T13:05:42.569Z,30.9,,,50,,,
2018-01-06T13:05:52.574Z,30.9,,,50,,,
2018-01-06T13:06:02.569Z,30.9,,,50,,,
2018-01-06T13:06:12.574Z,30.9,,,50,,,
2018-01-06T13:06:22.570Z,30.9,,,50,,,
2018-01-06T13:06:32.570Z,30.9,,,50,,,
2018-01-06T13:06:42.571Z,30.9,,,50,,,
2018-01-06T13:06:52.569Z,30.9,,,50,,,
2018-01-06T13:07:02.569Z,30.8,,,50,,,
2018-01-06T13:07:12.570Z,30.8,,,50,36.4,,
2018-01-06T13:07:22.569Z,30.8,,,50,,,
2018-01-06T13:07:32.569Z,30.8,,,50,,,
2018-01-06T13:07:42.570Z,30.8,,,50,,,
2018-01-06T13:07:52.576Z,30.8,,,50,,,
2018-01-06T13:08:02.631Z,30.8,,,50,,,
2018-01-06T13:08:12.569Z,30.8,,,50,,,
2018-01-06T13:08:22.609Z,30.8,,,50,,,
2018-01-06T13:08:32.594Z,30.8,,,50,,,
2018-01-06T13:08:42.571Z,30.8,,,50,,,
2018-01-06T13:08:52.577Z,30.8,,,50,,,
2018-01-06T13:09:02.574Z,30.8,,,50,36.3,,
2018-01-06T13:09:12.573Z,30.7,,,50,36.4,,
2018-01-06T13:09:22.569Z,30.7,,,50,36.3,,
2018-01-06T13:09:32.569Z,30.7,,,50,,,
2018-01-06T13:09:42.574Z,30.7,,,50,,,
2018-01-06T13:09:52.569Z,30.7,1,,50,,44,0
2018-01-06T13:10:02.575Z,30.7,,,50,42.2,33,
2018-01-06T13:10:12.570Z,30.7,,,50,40.9,30,
2018-01-06T13:10:22.575Z,30.7,,,50,38.9,29,
2018-01-06T13:10:32.569Z,30.7,,,50,37.9,,
2018-01-06T13:10:42.569Z,30.7,,,50,36.6,,
2018-01-06T13:10:52.569Z,30.7,,,50,36.1,,
2018-01-06T13:11:02.573Z,30.7,,,50,36.2,30,
2018-01-06T13:11:12.574Z,30.7,,,50,36.7,,
2018-01-06T13:11:22.574Z,30.6,,,50,37.1,30,
2018-01-06T13:11:32.569Z,30.6,,,50,37.3,29,
2018-01-06T13:11:42.569Z,30.6,,,50,37.5,,
2018-01-06T13:11:52.569Z,30.6,,,50,37.6,,
2018-01-06T13:12:02.569Z,30.6,,,50,37.8,,
2018-01-06T13:12:12.574Z,30.6,,,50,38,,
2018-01-06T13:12:22.572Z,30.6,,,50,38.1,,
2018-01-06T13:12:32.569Z,30.6,,,50,38.3,30,
2018-01-06T13:12:42.569Z,30.6,,,50,38.5,29,
2018-01-06T13:12:52.569Z,30.6,,,50,38.7,30,
2018-01-06T13:13:02.569Z,30.6,,,50,38.8,29,
2018-01-06T13:13:12.569Z,30.6,,,50,39.1,,
2018-01-06T13:13:22.571Z,30.6,,,50,39.2,30,
2018-01-06T13:13:32.569Z,30.6,,,50,39.4,,
2018-01-06T13:13:42.569Z,30.6,,,50,39.5,29,
2018-01-06T13:13:52.569Z,30.6,,,50,39.7,,
2018-01-06T13:14:02.569Z,30.6,,,50,39.8,,
2018-01-06T13:14:12.569Z,30.6,,,50,40,30,
2018-01-06T13:14:22.569Z,30.6,,,50,40.1,29,
2018-01-06T13:14:32.573Z,30.6,,,50,40.3,,
2018-01-06T13:14:42.569Z,30.6,,,50,40.4,,
2018-01-06T13:14:52.569Z,30.6,,,50,40.6,30,
2018-01-06T13:15:02.569Z,30.6,,,50,40.7,29,
2018-01-06T13:15:12.569Z,30.6,,,50,40.9,30,
2018-01-06T13:15:22.569Z,30.6,,,50,41,29,
2018-01-06T13:15:32.570Z,30.6,,,50,41.1,30,
2018-01-06T13:15:42.569Z,31.2,0,0,50,41.5,29,2
2018-01-06T13:15:52.584Z,34.4,,,50,42.2,30,
2018-01-06T13:16:02.570Z,42.4,0,,50,43.6,0,0
2018-01-06T13:16:12.569Z,42.9,,,50,43,,
2018-01-06T13:16:22.569Z,42.9,,,50,42.9,,
2018-01-06T13:16:32.569Z,42.8,,,50,,,
2018-01-06T13:16:42.569Z,42.6,,,50,,,
2018-01-06T13:16:52.569Z,42.5,,,50,,,
2018-01-06T13:17:02.569Z,42.4,1,59,50,,,0
2018-01-06T13:17:12.596Z,42.3,1,,50,47,38,0
2018-01-06T13:17:22.569Z,42.2,,,50,46.7,29,
2018-01-06T13:17:32.569Z,42,,,50,43.9,29,
2018-01-06T13:17:42.569Z,41.9,,,50,42.9,,
2018-01-06T13:17:52.569Z,41.8,,,50,41.9,,
2018-01-06T13:18:02.569Z,41.7,,,50,41.7,,
2018-01-06T13:18:12.569Z,41.6,,,50,42,,
2018-01-06T13:18:22.569Z,41.5,,,50,42.1,,
2018-01-06T13:18:32.570Z,41.4,,,50,42.4,30,
2018-01-06T13:18:42.569Z,41.3,,,50,42.7,29,
2018-01-06T13:18:52.569Z,41.2,,,50,42.8,,
2018-01-06T13:19:02.572Z,41.1,,,50,43,30,
2018-01-06T13:19:12.569Z,40.9,,,50,,29,
2018-01-06T13:19:22.569Z,40.8,,,50,,,
2018-01-06T13:19:32.569Z,40.7,,,50,43.2,,
2018-01-06T13:19:42.569Z,40.6,,,50,43.3,,
2018-01-06T13:19:52.569Z,40.5,,,50,43.5,,
2018-01-06T13:20:02.569Z,40.4,,,50,43.6,,
2018-01-06T13:20:12.569Z,40.3,,,50,43.8,,
2018-01-06T13:20:22.569Z,40.2,,,50,44,29,
2018-01-06T13:20:32.572Z,40.1,,,50,,,
2018-01-06T13:20:42.569Z,40,,,50,44.2,30,
2018-01-06T13:20:52.569Z,40,,,50,44.3,29,
2018-01-06T13:21:02.576Z,39.9,,,50,44.5,,
2018-01-06T13:21:12.569Z,39.8,,,50,44.6,30,
2018-01-06T13:21:22.569Z,39.7,,,50,44.8,,
2018-01-06T13:21:32.569Z,39.6,,,50,45,29,
2018-01-06T13:21:42.569Z,39.6,,,50,,,
2018-01-06T13:21:52.569Z,39.5,,,50,45.2,,
2018-01-06T13:22:02.569Z,39.4,,,50,45.3,,
2018-01-06T13:22:12.569Z,39.3,,,50,45.4,,
2018-01-06T13:22:22.569Z,39.3,,,50,45.5,,
2018-01-06T13:22:32.569Z,39.2,,,50,45.7,,
2018-01-06T13:22:42.569Z,39.1,,,50,45.8,,
2018-01-06T13:22:52.569Z,39.1,,,50,45.9,30,
2018-01-06T13:23:02.569Z,38.9,,,50,46,29,
2018-01-06T13:23:12.569Z,38.8,,,50,46.1,,
2018-01-06T13:23:22.569Z,38.8,,,50,46.2,,
2018-01-06T13:23:32.569Z,38.7,,,50,46.3,,
2018-01-06T13:23:42.627Z,38.6,,,50,46.4,,
2018-01-06T13:23:52.616Z,38.6,,,50,46.5,30,
2018-01-06T13:24:02.569Z,38.5,,,50,46.7,,
2018-01-06T13:24:12.569Z,38.5,,,50,46.9,0,
2018-01-06T13:24:22.569Z,38.4,1,,50,44.9,,0
2018-01-06T13:24:32.576Z,38.3,,,50,42.9,,
2018-01-06T13:24:42.569Z,38.3,,,50,42.2,,
2018-01-06T13:24:52.569Z,38.2,,,50,42.1,,
2018-01-06T13:25:02.569Z,38.2,,,50,42,,
2018-01-06T13:25:12.569Z,38.1,,,50,41.9,,
2018-01-06T13:25:22.569Z,38,,,50,,,
2018-01-06T13:25:32.570Z,38,,,50,,,
2018-01-06T13:25:42.569Z,37.9,,,50,41.8,,
2018-01-06T13:25:52.569Z,37.9,,,50,41.7,,
2018-01-06T13:26:02.569Z,37.8,,,50,41.5,,
2018-01-06T13:26:12.569Z,37.8,,,50,41.4,,
2018-01-06T13:26:22.569Z,37.7,,,50,41.3,,
2018-01-06T13:26:32.569Z,37.7,,,50,,,
2018-01-06T13:26:42.570Z,37.6,,,50,,,
2018-01-06T13:26:52.569Z,37.6,,,50,41.2,,
2018-01-06T13:27:02.572Z,37.5,,,50,,,
2018-01-06T13:27:12.578Z,37.5,,,50,41,,
2018-01-06T13:27:22.569Z,37.4,,,50,,,
2018-01-06T13:27:32.569Z,37.4,,,50,,,
2018-01-06T13:27:42.568Z,37.3,,,50,,,
2018-01-06T13:27:52.569Z,37.3,,,50,,,
2018-01-06T13:28:02.569Z,37.3,,,50,40.9,,
2018-01-06T13:28:12.569Z,37.2,,,50,,,
2018-01-06T13:28:22.569Z,37.2,,,50,,,
2018-01-06T13:28:32.569Z,37.1,,,50,,,
2018-01-06T13:28:42.569Z,36.9,,,50,,,
2018-01-06T13:28:52.575Z,36.9,,,50,,,
2018-01-06T13:29:02.568Z,36.9,,,50,,,
2018-01-06T13:29:12.569Z,36.8,,,50,,,
2018-01-06T13:29:22.569Z,36.8,,,50,,,
2018-01-06T13:29:32.569Z,36.7,,,50,,,
2018-01-06T13:29:42.577Z,36.7,,,50,,,
2018-01-06T13:29:52.582Z,36.7,,,50,,,
2018-01-06T13:30:02.579Z,36.6,,,50,,,
2018-01-06T13:30:12.573Z,36.6,,,50,41,,
2018-01-06T13:30:22.581Z,36.5,,,50,,,
2018-01-06T13:30:32.569Z,36.5,,,50,,,
2018-01-06T13:30:42.569Z,36.4,,,50,,,
2018-01-06T13:30:52.593Z,36.4,,,50,,,
2018-01-06T13:31:02.569Z,36.4,,,50,41.1,,
2018-01-06T13:31:12.569Z,36.3,,,50,,,
2018-01-06T13:31:22.569Z,36.3,,,50,,,
2018-01-06T13:31:32.569Z,36.2,,,50,,,
2018-01-06T13:31:42.569Z,36.2,,,50,,,
2018-01-06T13:31:52.569Z,36.1,,,50,,,
2018-01-06T13:32:02.572Z,36.1,,,50,41.2,,
2018-01-06T13:32:12.569Z,36.1,,,50,,,
2018-01-06T13:32:22.568Z,36,,,50,,,
2018-01-06T13:32:32.569Z,36,,,50,,,
2018-01-06T13:32:42.571Z,35.9,,,50,,,
2018-01-06T13:32:52.570Z,35.9,,,50,,,
2018-01-06T13:33:02.568Z,35.9,,,50,,,
2018-01-06T13:33:12.597Z,35.9,,,50,,,
2018-01-06T13:33:22.592Z,35.8,,,50,,,
2018-01-06T13:33:32.570Z,35.8,,,50,,,
2018-01-06T13:33:42.573Z,35.7,,,50,,,
2018-01-06T13:33:52.584Z,35.7,,,50,,,
2018-01-06T13:34:02.570Z,35.7,,,50,,,
2018-01-06T13:34:12.571Z,35.6,,,50,,,
2018-01-06T13:34:22.569Z,35.6,,,50,,,
2018-01-06T13:34:32.569Z,35.6,,,50,41.1,,
2018-01-06T13:34:42.569Z,35.5,,,50,,,
2018-01-06T13:34:52.570Z,35.5,,,50,,,
2018-01-06T13:35:02.569Z,35.4,,,50,,,
2018-01-06T13:35:12.569Z,35.4,,,50,,,
2018-01-06T13:35:22.570Z,35.4,,,50,,,
2018-01-06T13:35:32.577Z,35.3,,,50,,,
2018-01-06T13:35:42.570Z,35.3,,,50,,,
2018-01-06T13:35:52.569Z,35.3,,,50,,,
2018-01-06T13:36:02.569Z,35.2,,,50,,,
