Time,HwTSet,ChActive,PrimT,PrimTSet,HwActive,ActPow,HwTOutlet
2018-02-14T12:41:38.501Z,50,,,,,,37.4
2018-02-14T12:41:48.501Z,50,,50.4,,,,37.4
2018-02-14T12:41:58.501Z,,,50.6,,,,
2018-02-14T12:42:08.655Z,50,,,,,,37.3
2018-02-14T12:42:18.501Z,50,,,,,,37.3
2018-02-14T12:42:28.508Z,,,50.9,,,,
2018-02-14T12:42:38.501Z,50,,51,,,29,37.3
2018-02-14T12:42:50.794Z,50,,51.1,,,,37.2
2018-02-14T12:42:58.542Z,50,,51.2,,,30,37.2
2018-02-14T12:43:08.645Z,50,,,,,,37.2
2018-02-14T12:43:18.512Z,,,51.6,,,29,
2018-02-14T12:43:28.501Z,50,,,,,,37.1
2018-02-14T12:43:38.500Z,50,,,,,,37.1
2018-02-14T12:43:48.537Z,50,,,,,,37.1
2018-02-14T12:43:58.501Z,,,51.7,,,,
2018-02-14T12:44:08.580Z,50,,51.9,,,,36.9
2018-02-14T12:44:18.548Z,50,,,,,,36.9
2018-02-14T12:44:28.523Z,,1,51,,0,0,
2018-02-14T12:44:38.517Z,50,,48.6,,,,36.9
2018-02-14T12:44:48.510Z,50,,47.4,,,,36.9
2018-02-14T12:44:58.512Z,50,,47,,,,36.9
2018-02-14T12:45:08.580Z,50,,46.9,,,,36.8
2018-02-14T12:45:18.550Z,50,,,,,,36.8
2018-02-14T12:45:28.526Z,,1,47,,0,44,
2018-02-14T12:45:38.532Z,50,,53.1,,,34,36.7
2018-02-14T12:45:48.529Z,50,,53.6,,,29,36.7
2018-02-14T12:45:58.538Z,50,,52.4,,,,36.7
2018-02-14T12:46:08.583Z,50,,51.9,,,,36.7
2018-02-14T12:46:18.536Z,,,51.6,,,,
2018-02-14T12:46:28.539Z,50,,51.4,,,30,36.7
2018-02-14T12:46:38.509Z,50,,,,,,36.6
2018-02-14T12:46:48.522Z,,,52.1,,,30,
2018-02-14T12:46:58.519Z,50,,52.3,,,29,36.6
2018-02-14T12:47:08.670Z,50,,,,,,36.6
2018-02-14T12:47:18.525Z,,,52.6,,,29,
2018-02-14T12:47:28.501Z,50,,,,,,36.6
2018-02-14T12:47:38.537Z,50,,,,,,36.6
2018-02-14T12:47:48.508Z,50,,52.7,,,,36.5
2018-02-14T12:47:58.553Z,,,52.8,,,30,
2018-02-14T12:48:08.551Z,50,,,,,29,36.5
2018-02-14T12:48:18.524Z,50,,,,,,36.5
2018-02-14T12:48:28.520Z,,,52.9,,,,
2018-02-14T12:48:38.527Z,50,,,,,,36.5
2018-02-14T12:48:48.569Z,50,,,,,,36.5
2018-02-14T12:48:58.587Z,,0,53.3,0,0,0,
2018-02-14T12:49:08.674Z,50,,53.5,,,,43.4
2018-02-14T12:49:18.509Z,50,,53.4,,,,43.5
2018-02-14T12:49:28.528Z,,,53.3,,,,
2018-02-14T12:49:38.501Z,50,,,,,,49.2
2018-02-14T12:49:48.503Z,50,,,,,,50.3
2018-02-14T12:49:58.518Z,,1,53.2,59,0,,
2018-02-14T12:50:08.586Z,50,,,,,,50
2018-02-14T12:50:18.527Z,,0,52.2,0,0,,
2018-02-14T12:50:28.526Z,50,,47.4,,,,50.4
2018-02-14T12:50:38.536Z,50,,,,,,50
2018-02-14T12:50:48.542Z,50,,,,,,49.9
2018-02-14T12:51:09.784Z,50,,,,,,49.6
2018-02-14T12:51:18.542Z,,0,,0,0,,
2018-02-14T12:51:28.546Z,50,0,46.8,,0,0,49.2
2018-02-14T12:51:38.512Z,50,0,46.4,,0,0,47.9
2018-02-14T12:51:48.516Z,50,,45.6,,,,46.5
2018-02-14T12:51:58.501Z,50,0,45.7,,0,,46.3
2018-02-14T12:52:08.651Z,50,0,45.9,,0,0,46.2
2018-02-14T12:52:18.501Z,50,,44.9,,,,45.7
2018-02-14T12:52:28.519Z,50,,44.8,,,,45.5
2018-02-14T12:52:48.505Z,50,,,,,,45.4
2018-02-14T12:52:58.512Z,50,1,,59,0,,45.1
2018-02-14T12:53:08.605Z,,,44.9,,,,
2018-02-14T12:53:18.507Z,50,,,,,,45
2018-02-14T12:53:28.550Z,50,,,,,,44.9
2018-02-14T12:53:48.548Z,50,,45,,,,44.7
2018-02-14T12:53:58.518Z,50,,,,,,44.6
2018-02-14T12:54:08.541Z,,,45.1,,,,
2018-02-14T12:54:18.501Z,50,1,47.9,,0,40,44.4
2018-02-14T12:54:28.516Z,50,,52.2,,,29,44.3
2018-02-14T12:54:38.513Z,50,,50.9,,,,44.2
2018-02-14T12:54:49.530Z,50,,49.7,,,,44.1
2018-02-14T12:55:05.865Z,50,,48.9,,,30,44
2018-02-14T12:55:09.905Z,50,,48.2,,,29,43.9
2018-02-14T12:55:28.550Z,50,,48.6,,,,43.8
2018-02-14T12:55:38.518Z,50,,49,,,,43.7
2018-02-14T12:55:55.751Z,50,,49.3,,,30,43.6
2018-02-14T12:56:03.746Z,50,,,,,,43.5
2018-02-14T12:56:08.655Z,,1,48.7,,0,0,
2018-02-14T12:56:18.504Z,50,,46.8,,,,43.4
2018-02-14T12:56:28.506Z,50,,45,,,,43.3
2018-02-14T12:56:38.510Z,50,,44.8,,,,43.2
2018-02-14T12:56:48.508Z,50,,,,,,43.1
2018-02-14T12:56:58.501Z,50,,,,,,43
2018-02-14T12:57:20.484Z,50,,44.7,,,,42.9
2018-02-14T12:57:29.938Z,50,,,,,,42.7
2018-02-14T12:57:48.519Z,50,,44.5,,,,42.7
2018-02-14T12:57:58.503Z,50,,44.4,,,,42.6
2018-02-14T12:58:08.629Z,50,,44.3,,,,42.4
2018-02-14T12:58:18.523Z,,,44.2,,,,
2018-02-14T12:58:28.511Z,50,,44.1,,,,42.4
2018-02-14T12:58:38.506Z,50,,43.9,,,,42.3
2018-02-14T12:58:48.519Z,50,,,,,,42.2
2018-02-14T12:58:58.507Z,50,,,,,,42.1
2018-02-14T12:59:08.581Z,,,43.7,,,,
2018-02-14T12:59:18.503Z,50,,,,,,42
2018-02-14T12:59:38.529Z,50,,,,,,41.9
2018-02-14T12:59:48.505Z,50,,,,,,41.8
2018-02-14T12:59:58.501Z,50,,,,,,41.7
2018-02-14T13:00:18.501Z,50,,43.6,,,,41.6
2018-02-14T13:00:28.501Z,50,,,,,,41.5
2018-02-14T13:00:48.650Z,50,,,,,,41.4
2018-02-14T13:01:00.692Z,50,,,,,,41.4
2018-02-14T13:01:09.144Z,50,,,,,,41.2
2018-02-14T13:01:28.550Z,50,,,,,,41.2
2018-02-14T13:01:38.511Z,50,,,,,,41.1
2018-02-14T13:01:48.508Z,50,,,,,,41.1
2018-02-14T13:01:58.522Z,50,,43.7,,,,40.9
2018-02-14T13:02:09.915Z,50,,,,,,40.8
2018-02-14T13:02:28.672Z,50,,,,,,40.7
2018-02-14T13:02:38.562Z,50,,,,,,40.6
2018-02-14T13:02:48.531Z,50,,,,,,40.6
2018-02-14T13:02:58.539Z,50,,43.8,,,,40.5
2018-02-14T13:03:08.592Z,50,,,,,,40.4
2018-02-14T13:03:28.511Z,50,,,,,,40.4
2018-02-14T13:03:38.502Z,50,,,,,,40.3
2018-02-14T13:03:48.509Z,50,,,,,,40.3
2018-02-14T13:04:01.069Z,50,,,,,,40.2
2018-02-14T13:04:09.609Z,50,,,,,,40.1
2018-02-14T13:04:18.532Z,50,,,,,,40.1
2018-02-14T13:04:28.518Z,50,,,,,,40
2018-02-14T13:04:38.520Z,50,,43.9,,,,39.9
2018-02-14T13:04:48.509Z,50,,43.8,,,,39.9
2018-02-14T13:04:58.505Z,50,,43.9,,,,39.9
2018-02-14T13:05:08.626Z,50,,,,,,39.8
2018-02-14T13:05:18.506Z,50,,43.8,,,,39.7
2018-02-14T13:05:28.507Z,50,,,,,,39.7
2018-02-14T13:05:39.019Z,50,,,,,,39.6
2018-02-14T13:05:58.508Z,50,,,,,,39.6
2018-02-14T13:06:08.619Z,50,,,,,,39.5
2018-02-14T13:06:18.562Z,50,1,43.8,59,0,0,39.5
2018-02-14T13:06:28.517Z,50,,,,,,39.4
2018-02-14T13:06:40.670Z,50,,,,,,39.4
2018-02-14T13:06:49.946Z,50,,,,,,39.3
2018-02-14T13:06:59.440Z,50,,,,,,39.3
2018-02-14T13:07:08.595Z,50,,,,,,39.2
2018-02-14T13:07:18.507Z,50,,43.7,,,,39.2
2018-02-14T13:07:28.509Z,50,,,,,,39.1
2018-02-14T13:07:38.502Z,50,,,,,,39.1
2018-02-14T13:07:48.539Z,50,0,42.4,0,2,,39.5
2018-02-14T13:07:58.527Z,50,0,42,,0,40,42.9
2018-02-14T13:08:08.583Z,50,0,41.2,,0,0,41.4
2018-02-14T13:08:18.554Z,50,0,40.8,,0,,41.9
2018-02-14T13:08:28.501Z,50,,40.3,,,,42.2
2018-02-14T13:08:39.632Z,50,,40,,,,41.7
2018-02-14T13:08:48.513Z,50,0,39.9,,0,,41.5
2018-02-14T13:08:58.512Z,50,,39.6,,,,41.3
2018-02-14T13:09:18.552Z,50,,39.6,,,,41.1
2018-02-14T13:09:28.535Z,50,,39.5,,,,41.1
2018-02-14T13:09:38.569Z,50,,,,,,40.9
2018-02-14T13:09:48.972Z,50,1,,59,0,,40.8
2018-02-14T13:09:58.549Z,50,1,45.1,,0,36,40.7
2018-02-14T13:10:09.540Z,50,,46.9,,,29,40.6
2018-02-14T13:10:18.562Z,50,0,45.4,0,0,0,40.5
2018-02-14T13:10:28.546Z,50,,45.8,,,,40.3
2018-02-14T13:10:39.866Z,50,,41.2,,,,42.7
2018-02-14T13:10:48.590Z,50,,41,,,,44.3
2018-02-14T13:10:58.517Z,50,,40.9,,,,44.2
2018-02-14T13:11:08.647Z,50,,,,,,44.1
2018-02-14T13:11:18.505Z,50,,,,,,44
2018-02-14T13:11:28.501Z,50,,,,,,43.8
2018-02-14T13:11:38.526Z,50,1,41.4,,0,45,43.6
2018-02-14T13:11:48.512Z,50,,45.1,,,38,43.5
2018-02-14T13:11:58.501Z,50,,44.6,,,30,43.3
2018-02-14T13:12:08.605Z,50,,42.9,,,29,43.2
2018-02-14T13:12:18.517Z,50,,42.2,,,,43
2018-02-14T13:12:28.505Z,,,41.1,,,29,
2018-02-14T13:12:38.522Z,50,,41.2,,,30,42.8
2018-02-14T13:12:48.563Z,50,,41.6,,,,42.6
2018-02-14T13:12:58.518Z,50,,42,,,29,42.5
2018-02-14T13:13:08.668Z,,,42.2,,,30,
2018-02-14T13:13:18.575Z,50,,42.4,,,29,42.3
2018-02-14T13:13:28.580Z,50,,,,,,42.2
2018-02-14T13:13:38.549Z,50,,42.9,,,,42.1
2018-02-14T13:13:50.903Z,50,,43,,,29,42
2018-02-14T13:13:58.517Z,,,43.2,,,,
2018-02-14T13:14:08.613Z,50,,43.4,,,30,41.9
2018-02-14T13:14:18.513Z,50,,,,,,41.8
2018-02-14T13:14:28.509Z,,,43.8,,,30,
2018-02-14T13:14:38.501Z,50,,44,,,29,41.6
2018-02-14T13:14:48.501Z,50,,44.1,,,30,41.5
2018-02-14T13:14:58.502Z,50,,44.3,,,,41.4
2018-02-14T13:15:08.656Z,50,0,44.8,0,0,0,42.3
2018-02-14T13:15:18.501Z,50,,46,,,,41.7
2018-02-14T13:15:28.507Z,,,45.2,,,,
2018-02-14T13:15:38.501Z,50,,45,,,,41.4
2018-02-14T13:15:48.501Z,50,0,44.9,,2,,41.3
2018-02-14T13:15:58.529Z,50,0,41.4,,2,49,42
2018-02-14T13:16:13.079Z,50,0,41,,0,0,40.7
2018-02-14T13:16:19.921Z,50,0,40.2,,0,,40.9
2018-02-14T13:16:29.756Z,50,0,39.8,,2,,37.4
2018-02-14T13:16:40.323Z,50,0,38,,2,,41.1
2018-02-14T13:16:51.322Z,50,0,37.6,,0,64,38.6
2018-02-14T13:17:01.260Z,50,0,37.1,,0,0,36.7
2018-02-14T13:17:08.831Z,,,36.8,,,,
2018-02-14T13:17:18.582Z,50,,36.9,,,,36.5
2018-02-14T13:17:38.546Z,50,,,,,,36.3
2018-02-14T13:17:48.549Z,50,,,,,,36.3
2018-02-14T13:17:58.520Z,,1,,59,0,,
2018-02-14T13:18:08.601Z,50,,,,,,36.2
2018-02-14T13:18:18.543Z,50,,,,,,36.2
2018-02-14T13:18:28.514Z,,,36.8,,,,
2018-02-14T13:18:38.524Z,50,,36.9,,,,36.1
2018-02-14T13:18:48.521Z,50,,36.8,,,,36.1
2018-02-14T13:18:58.538Z,50,0,36.8,0,2,,36.1
2018-02-14T13:19:08.671Z,50,0,38.4,,0,0,36.7
2018-02-14T13:19:18.512Z,50,0,38.6,,0,,37.7
2018-02-14T13:19:28.513Z,,,38.1,,,,
2018-02-14T13:19:38.501Z,50,,,,,,37.6
2018-02-14T13:19:48.501Z,50,,,,,,37.5
2018-02-14T13:20:08.581Z,50,1,,,0,,37.4
2018-02-14T13:20:18.501Z,50,1,40.3,59,0,42,37.3
2018-02-14T13:20:28.501Z,50,,44,,,34,37.3
2018-02-14T13:20:38.523Z,50,,44.9,,,29,37.2
2018-02-14T13:20:50.450Z,50,,43.8,,,29,37.1
2018-02-14T13:21:00.033Z,50,,42.8,,,,37.1
2018-02-14T13:21:11.603Z,,,41.8,,,30,
2018-02-14T13:21:22.357Z,50,,,,,,36.9
2018-02-14T13:21:35.597Z,50,,42,,,,36.8
2018-02-14T13:21:41.544Z,,,42.4,,,29,
2018-02-14T13:21:48.573Z,50,,42.8,,,,36.7
2018-02-14T13:21:58.580Z,,,43,,,,
2018-02-14T13:22:08.563Z,50,,43.2,,,,36.6
2018-02-14T13:22:18.529Z,50,,,,,,36.6
2018-02-14T13:22:28.534Z,,,43.4,,,30,
2018-02-14T13:22:38.501Z,50,,43.6,,,,36.5
2018-02-14T13:22:48.502Z,50,,43.7,,,29,36.4
2018-02-14T13:22:58.512Z,50,,,,,,36.4
2018-02-14T13:23:08.613Z,50,,43.9,,,29,36.3
2018-02-14T13:23:18.501Z,,,44.1,,,30,
2018-02-14T13:23:28.529Z,50,,44.2,,,29,36.2
2018-02-14T13:23:38.502Z,50,,,,,,36.2
2018-02-14T13:23:48.501Z,50,,44.5,,,,36.2
2018-02-14T13:23:58.501Z,,,44.6,,,30,
2018-02-14T13:24:08.581Z,50,,44.7,,,29,36.1
2018-02-14T13:24:18.501Z,50,,,,,,36
2018-02-14T13:24:28.502Z,50,,44.9,,,30,36
2018-02-14T13:24:38.567Z,,,45,,,29,
2018-02-14T13:24:48.515Z,50,,45.1,,,,35.9
2018-02-14T13:24:58.503Z,50,,,,,,35.9
2018-02-14T13:25:08.658Z,,,45.4,,,,
2018-02-14T13:25:18.520Z,50,,45.5,,,,35.8
2018-02-14T13:25:28.512Z,50,,,,,,35.8
2018-02-14T13:25:38.501Z,,,45.7,,,30,
2018-02-14T13:25:48.501Z,50,,45.9,,,29,35.7
2018-02-14T13:25:58.516Z,,,46,,,29,
2018-02-14T13:26:08.582Z,50,,46.1,,,30,35.6
2018-02-14T13:26:18.501Z,50,,,,,,35.6
2018-02-14T13:26:28.502Z,,,46.3,,,29,
2018-02-14T13:26:38.501Z,50,,46.5,,,,35.5
2018-02-14T13:26:48.507Z,50,,46.6,,,,35.5
2018-02-14T13:26:58.501Z,50,,,,,,35.5
2018-02-14T13:27:08.581Z,,,46.8,,,30,
2018-02-14T13:27:18.501Z,50,,46.9,,,29,35.4
2018-02-14T13:27:28.501Z,,,47,,,,
2018-02-14T13:27:38.578Z,50,,47.1,,,,35.4
2018-02-14T13:27:48.501Z,50,,47.2,,,,35.3
2018-02-14T13:27:58.509Z,50,,,,,,35.3
2018-02-14T13:28:08.621Z,,,47.4,,,,
2018-02-14T13:28:18.501Z,50,,47.6,,,,35.3
2018-02-14T13:28:28.502Z,50,,,,,,35.2
2018-02-14T13:28:38.519Z,,,47.9,,,30,
2018-02-14T13:28:48.532Z,50,,,,,29,35.2
2018-02-14T13:28:58.502Z,,,48,,,30,
2018-02-14T13:29:08.581Z,50,,48.2,,,29,35.2
2018-02-14T13:29:18.500Z,50,,,,,,35.2
2018-02-14T13:29:28.502Z,,,48.4,,,,
2018-02-14T13:29:38.501Z,50,,48.5,,,,35.1
2018-02-14T13:29:48.571Z,50,,48.6,,,,35.1
2018-02-14T13:29:58.603Z,50,,,,,,35.1
2018-02-14T13:30:08.682Z,,,48.8,,,,
2018-02-14T13:30:18.597Z,50,,48.9,,,,34.9
2018-02-14T13:30:28.501Z,,,49,,,,
2018-02-14T13:30:38.505Z,50,,49.1,,,30,34.9
2018-02-14T13:30:48.501Z,50,,49.2,,,29,34.9
2018-02-14T13:30:58.501Z,50,,,,,,34.9
2018-02-14T13:31:08.593Z,,,49.4,,,,
2018-02-14T13:31:18.501Z,50,,49.5,,,,34.8
2018-02-14T13:31:28.502Z,50,,,,,,34.8
2018-02-14T13:31:38.539Z,,,49.6,,,,
2018-02-14T13:31:48.601Z,50,,49.7,,,,34.8
2018-02-14T13:31:58.545Z,50,,,,,,34.8
2018-02-14T13:32:08.581Z,50,,49.9,,,,34.8
2018-02-14T13:32:18.501Z,,,50,,,,
2018-02-14T13:32:28.502Z,50,,50.1,,,,34.7
2018-02-14T13:32:38.501Z,50,,,,,,34.7
2018-02-14T13:32:48.502Z,50,,50.3,,,,34.7
2018-02-14T13:32:58.501Z,,,,,,30,
2018-02-14T13:33:08.581Z,50,,50.4,,,29,34.7
2018-02-14T13:33:18.525Z,50,,,,,,34.7
2018-02-14T13:33:28.502Z,,,50.6,,,,
2018-02-14T13:33:38.503Z,50,,50.7,,,,34.7
2018-02-14T13:33:48.501Z,50,,50.9,,,,34.7
2018-02-14T13:33:58.501Z,,,51,,,30,
2018-02-14T13:34:08.583Z,50,,51.1,,,,34.6
2018-02-14T13:34:18.501Z,50,,,,,,34.6
2018-02-14T13:34:28.502Z,,,51.3,,,29,
2018-02-14T13:34:38.503Z,50,,,,,,34.6
2018-02-14T13:34:48.502Z,50,,51.4,,,30,34.6
2018-02-14T13:34:58.501Z,50,,,,,,34.6
2018-02-14T13:35:08.582Z,,,51.5,,,,
2018-02-14T13:35:18.501Z,50,,51.6,,,29,34.6
2018-02-14T13:35:28.505Z,50,,,,,,34.6
2018-02-14T13:35:38.503Z,,,51.8,,,30,
2018-02-14T13:35:48.544Z,50,,,,,29,34.6
2018-02-14T13:35:58.515Z,50,,51.9,,,30,34.6
2018-02-14T13:36:08.580Z,50,1,52,,0,0,34.6
2018-02-14T13:36:18.501Z,50,,49.9,,,,34.6
2018-02-14T13:36:28.631Z,50,,48.5,,,,34.6
2018-02-14T13:36:38.503Z,50,,47.6,,,,34.6
2018-02-14T13:36:48.501Z,50,,47.1,,,,34.6
2018-02-14T13:37:08.580Z,50,,47,,,,34.6
2018-02-14T13:37:18.500Z,50,,,,,,34.6
2018-02-14T13:37:28.543Z,50,,,,,,34.6
2018-02-14T13:37:38.500Z,,,46.8,,,,
2018-02-14T13:37:48.513Z,50,,46.6,,,,34.6
2018-02-14T13:37:58.503Z,50,,,,,,34.6
2018-02-14T13:38:08.582Z,,,46.3,,,,
2018-02-14T13:38:18.501Z,50,,,,,,34.6
2018-02-14T13:38:28.500Z,50,,,,,,34.6
2018-02-14T13:38:38.500Z,,,46.2,,,,
2018-02-14T13:38:48.500Z,50,,46.1,,,,34.6
2018-02-14T13:38:58.502Z,50,,46,,,,34.6
2018-02-14T13:39:08.640Z,50,,45.8,,,,34.6
2018-02-14T13:39:28.584Z,50,,,,,,34.6
2018-02-14T13:39:38.588Z,50,,,,,,34.6
2018-02-14T13:39:48.503Z,50,,45.7,,,,34.6
2018-02-14T13:40:08.596Z,50,,,,,,34.5
2018-02-14T13:40:18.547Z,50,,,,,,34.5
2018-02-14T13:40:38.500Z,50,,,,,,34.5
2018-02-14T13:40:48.536Z,50,,,,,,34.5
2018-02-14T13:40:58.523Z,50,,,,,,34.5
2018-02-14T13:41:18.502Z,50,,,,,,34.5
2018-02-14T13:41:28.507Z,50,,,,,,34.5
2018-02-14T13:41:48.500Z,50,,,,,,34.5
2018-02-14T13:41:58.518Z,50,,,,,,34.5
2018-02-14T13:42:08.580Z,,,45.8,,,,
2018-02-14T13:42:18.499Z,50,,,,,,34.5
2018-02-14T13:42:28.601Z,50,,,,,,34.5
2018-02-14T13:42:38.523Z,,,45.9,,,,
2018-02-14T13:42:48.507Z,50,,46,,,,34.5
2018-02-14T13:42:58.623Z,50,,46,,,,34.5
2018-02-14T13:43:18.507Z,50,,,,,,34.4
2018-02-14T13:43:28.515Z,50,,,,,,34.4
2018-02-14T13:43:48.499Z,50,,,,,,34.4
2018-02-14T13:43:58.516Z,50,,,,,,34.4
2018-02-14T13:44:18.499Z,50,,46.1,,,,34.4
2018-02-14T13:44:28.499Z,50,,,,,,34.4
2018-02-14T13:44:38.498Z,,,46,,,,
2018-02-14T13:44:48.499Z,50,,,,,,34.4
2018-02-14T13:44:58.499Z,50,,,,,,34.4
2018-02-14T13:45:18.499Z,50,1,,,0,,34.3
2018-02-14T13:45:28.511Z,50,,49.3,,,40,34.3
2018-02-14T13:45:38.499Z,50,,51.4,,,33,34.3
2018-02-14T13:45:48.499Z,50,,49.4,,,29,34.3
2018-02-14T13:45:58.499Z,50,,47.6,,,30,34.3
2018-02-14T13:46:08.584Z,,,46.5,,,29,
2018-02-14T13:46:18.500Z,50,,46,,,,34.3
2018-02-14T13:46:28.499Z,50,,45.8,,,,34.3
2018-02-14T13:46:38.498Z,,,46,,,,
2018-02-14T13:46:48.498Z,50,,46.4,,,30,34.3
2018-02-14T13:46:58.498Z,50,,,,,,34.3
2018-02-14T13:47:08.780Z,50,,47,,,29,34.3
2018-02-14T13:47:18.498Z,,,47.1,,,30,
2018-02-14T13:47:28.498Z,50,,,,,29,34.2
2018-02-14T13:47:38.500Z,50,,,,,,34.2
2018-02-14T13:47:48.501Z,50,,47.4,,,,34.2
2018-02-14T13:47:58.498Z,,,47.7,,,,
2018-02-14T13:48:08.578Z,50,,47.8,,,,34.2
2018-02-14T13:48:18.525Z,50,,47.9,,,,34.2
2018-02-14T13:48:28.504Z,,,48.1,,,30,
2018-02-14T13:48:38.499Z,50,,48.2,,,29,34.2
2018-02-14T13:48:48.498Z,50,,48.3,,,30,34.2
2018-02-14T13:48:58.502Z,50,,,,,,34.2
2018-02-14T13:49:08.578Z,,,48.5,,,29,
2018-02-14T13:49:18.498Z,50,,48.6,,,,34.2
2018-02-14T13:49:28.500Z,50,,,,,,34.2
2018-02-14T13:49:38.498Z,,,48.8,,,,
2018-02-14T13:49:48.498Z,50,,,,,,34.2
2018-02-14T13:49:58.499Z,50,,48.9,,,,34.2
2018-02-14T13:50:08.578Z,,,49,,,29,
2018-02-14T13:50:18.499Z,50,,49.2,,,,34.2
2018-02-14T13:50:28.498Z,50,,,,,,34.2
2018-02-14T13:50:38.500Z,,,49.4,,,,
2018-02-14T13:50:48.498Z,50,,,,,30,34.2
2018-02-14T13:50:58.498Z,50,,,,,,34.2
2018-02-14T13:51:08.578Z,,,49.6,,,29,
2018-02-14T13:51:18.498Z,50,,49.7,,,,34.2
2018-02-14T13:51:28.503Z,50,,,,,,34.2
2018-02-14T13:51:38.504Z,,,49.9,,,,
2018-02-14T13:51:48.497Z,50,,,,,30,34.2
2018-02-14T13:51:58.498Z,,,50,,,29,
2018-02-14T13:52:08.578Z,50,,50.1,,,30,34.2
2018-02-14T13:52:18.498Z,50,,,,,,34.2
2018-02-14T13:52:28.499Z,,,50.2,,,29,
2018-02-14T13:52:38.504Z,50,,50.4,,,,34.2
2018-02-14T13:52:48.498Z,50,,,,,,34.2
2018-02-14T13:52:58.502Z,50,,,,,,34.2
2018-02-14T13:53:08.577Z,,,50.7,,,30,
2018-02-14T13:53:18.497Z,50,,50.9,,,,34.3
2018-02-14T13:53:28.498Z,50,,51,,,29,34.3
2018-02-14T13:53:38.503Z,,,,,,29,
2018-02-14T13:53:48.505Z,50,,51.1,,,30,34.3
2018-02-14T13:53:58.497Z,50,,,,,,34.3
2018-02-14T13:54:08.578Z,,,51.2,,,29,
2018-02-14T13:54:18.500Z,50,,51.3,,,,34.3
2018-02-14T13:54:28.498Z,50,,,,,,34.3
2018-02-14T13:54:38.498Z,,,51.6,,,,
2018-02-14T13:54:48.510Z,50,,,,,,34.3
2018-02-14T13:54:58.497Z,50,,,,,,34.3
2018-02-14T13:55:08.622Z,,,51.7,,,,
2018-02-14T13:55:18.532Z,50,,51.8,,,,34.3
2018-02-14T13:55:28.500Z,50,,,,,,34.3
2018-02-14T13:55:38.499Z,50,,51.9,,,,34.3
2018-02-14T13:55:48.497Z,50,,52,,,29,34.3
2018-02-14T13:55:58.500Z,,,52.1,,,,
2018-02-14T13:56:08.588Z,50,,,,,,34.4
2018-02-14T13:56:18.497Z,50,,,,,,34.4
2018-02-14T13:56:28.530Z,,,52.3,,,,
2018-02-14T13:56:38.497Z,50,,,,,,34.4
2018-02-14T13:56:48.554Z,50,,52.4,,,,34.4
2018-02-14T13:56:58.506Z,50,,,,,,34.4
2018-02-14T13:57:08.589Z,,,52.7,,,30,
2018-02-14T13:57:18.497Z,50,,52.8,,,29,34.4
2018-02-14T13:57:28.498Z,50,,,,,,34.4
2018-02-14T13:57:38.497Z,50,,52.9,,,,34.5
2018-02-14T13:57:48.497Z,50,,53,,,,34.5
2018-02-14T13:58:08.584Z,50,,53.1,,,30,34.5
2018-02-14T13:58:21.257Z,50,,,,,,34.5
2018-02-14T13:58:28.530Z,,,53.2,,,29,
2018-02-14T13:58:38.500Z,50,,53.3,,,,34.5
2018-02-14T13:58:48.500Z,50,,53.4,,,,34.5
2018-02-14T13:58:58.510Z,50,,,,,,34.5
2018-02-14T13:59:08.581Z,,,53.5,,,,
2018-02-14T13:59:18.500Z,50,,53.7,,,,34.6
2018-02-14T13:59:28.555Z,50,,,,,,34.6
2018-02-14T13:59:38.508Z,,,53.7,,,30,
2018-02-14T13:59:48.497Z,50,,53.8,,,29,34.6
2018-02-14T13:59:58.497Z,50,,,,,,34.6
2018-02-14T14:00:08.613Z,50,,53.9,,,0,34.6
2018-02-14T14:00:18.497Z,50,1,51.7,,0,,34.6
2018-02-14T14:00:28.498Z,50,,50.3,,,,34.6
2018-02-14T14:00:38.580Z,50,,49.5,,,,34.7
2018-02-14T14:00:48.497Z,50,,49.1,,,,34.7
2018-02-14T14:00:58.524Z,,,49,,,,
2018-02-14T14:01:08.638Z,50,,,,,,34.7
2018-02-14T14:01:18.538Z,50,,48.9,,,,34.7
2018-02-14T14:01:38.497Z,50,,48.7,,,,34.7
2018-02-14T14:01:48.497Z,50,,48.5,,,,34.7
2018-02-14T14:01:58.509Z,50,,,,,,34.7
2018-02-14T14:02:08.597Z,,,48.2,,,,
2018-02-14T14:02:18.497Z,50,,48.1,,,,34.8
2018-02-14T14:02:28.510Z,50,,,,,,34.8
2018-02-14T14:02:38.497Z,50,,48,,,,34.8
2018-02-14T14:02:48.497Z,50,,47.9,,,,34.8
2018-02-14T14:02:58.498Z,,,47.8,,,,
2018-02-14T14:03:08.612Z,50,,47.7,,,,34.8
2018-02-14T14:03:18.496Z,,,47.6,,,,
2018-02-14T14:03:28.497Z,50,,,,,,34.8
2018-02-14T14:03:38.498Z,50,,,,,,34.8
2018-02-14T14:03:48.497Z,50,,,,,,34.8
2018-02-14T14:04:08.598Z,50,,47.4,,,,34.9
2018-02-14T14:04:18.497Z,50,,,,,,34.9
2018-02-14T14:04:38.497Z,50,,,,,,34.9
2018-02-14T14:04:48.498Z,50,,,,,,34.9
2018-02-14T14:04:58.502Z,50,,,,,,34.9
2018-02-14T14:05:18.506Z,50,,,,,,34.9
2018-02-14T14:05:28.505Z,50,,,,,,34.9
2018-02-14T14:05:48.497Z,50,,47.6,,,,34.9
2018-02-14T14:05:58.497Z,50,,,,,,34.9
