Time,HwTSet,ActPow,PrimTSet,PrimT,ChActive,HwTOutlet,HwActive
2017-12-16T13:32:40.256Z,50,,,,,36.9,
2017-12-16T13:32:50.257Z,50,,,,,36.8,
2017-12-16T13:33:00.256Z,50,,,,,36.8,
2017-12-16T13:33:10.256Z,50,,,44.4,,36.7,
2017-12-16T13:33:20.256Z,50,,,,,36.6,
2017-12-16T13:33:30.256Z,50,,,,,36.6,
2017-12-16T13:33:40.256Z,50,,,,,36.5,
2017-12-16T13:33:50.256Z,50,,,44.3,,36.4,
2017-12-16T13:34:00.257Z,50,,,,,36.4,
2017-12-16T13:34:10.256Z,50,,,,,36.3,
2017-12-16T13:34:20.256Z,50,,,44.2,,36.2,
2017-12-16T13:34:30.256Z,50,,,,,36.2,
2017-12-16T13:34:40.256Z,50,,,,,36.1,
2017-12-16T13:34:50.256Z,50,,,,,36,
2017-12-16T13:35:00.257Z,50,,,,,36,
2017-12-16T13:35:10.255Z,50,,,44.1,,35.9,
2017-12-16T13:35:20.256Z,50,,,,,35.8,
2017-12-16T13:35:30.256Z,50,,,,,35.8,
2017-12-16T13:35:40.256Z,50,,,,,35.7,
2017-12-16T13:35:50.256Z,50,,,,,35.6,
2017-12-16T13:36:00.256Z,50,,,44,,35.6,
2017-12-16T13:36:10.256Z,50,,,,,35.5,
2017-12-16T13:36:20.257Z,50,,,,,35.5,
2017-12-16T13:36:30.256Z,50,,,,,35.4,
2017-12-16T13:36:40.293Z,50,,,,,35.4,
2017-12-16T13:36:50.256Z,50,,,43.9,,35.3,
2017-12-16T13:37:00.256Z,50,,,,,35.2,
2017-12-16T13:37:10.256Z,50,,,,,35.2,
2017-12-16T13:37:20.256Z,50,,,,,35.1,
2017-12-16T13:37:30.256Z,50,,,,,35.1,
2017-12-16T13:37:40.256Z,50,,,43.8,,34.9,
2017-12-16T13:37:50.256Z,50,,,,,34.9,
2017-12-16T13:38:00.256Z,50,,,,,34.8,
2017-12-16T13:38:10.257Z,50,,,,,34.8,
2017-12-16T13:38:20.255Z,50,,,,,34.7,
2017-12-16T13:38:30.256Z,50,,,43.7,,34.7,
2017-12-16T13:38:40.256Z,50,,,,,34.6,
2017-12-16T13:38:50.256Z,50,,,,,34.5,
2017-12-16T13:39:00.256Z,50,,,,,34.5,
2017-12-16T13:39:10.256Z,50,,,,,34.4,
2017-12-16T13:39:20.256Z,50,,,,,34.4,
2017-12-16T13:39:30.276Z,50,,,43.6,,34.3,
2017-12-16T13:39:40.256Z,50,,,,,34.3,
2017-12-16T13:39:50.256Z,50,,,,,34.2,
2017-12-16T13:40:00.256Z,50,,,,,34.2,
2017-12-16T13:40:10.256Z,50,,,,,34.1,
2017-12-16T13:40:20.256Z,50,,,,,34.1,
2017-12-16T13:40:30.256Z,50,,,43.5,,34.1,
2017-12-16T13:40:40.256Z,50,,,,,34,
2017-12-16T13:40:50.255Z,50,,,,,34,
2017-12-16T13:41:00.261Z,50,,,,,33.9,
2017-12-16T13:41:10.256Z,50,,,,,33.9,
2017-12-16T13:41:20.257Z,50,,,43.4,,33.8,
2017-12-16T13:41:30.256Z,50,,,,,33.8,
2017-12-16T13:41:40.263Z,50,,,,,33.7,
2017-12-16T13:41:50.256Z,50,,,,,33.7,
2017-12-16T13:42:00.256Z,50,,,,,33.7,
2017-12-16T13:42:10.259Z,50,,,,,33.6,
2017-12-16T13:42:20.257Z,50,,,,,33.6,
2017-12-16T13:42:30.256Z,50,,,43.3,,33.5,
2017-12-16T13:42:40.255Z,50,,,,,33.5,
2017-12-16T13:42:50.256Z,50,,,,,33.4,
2017-12-16T13:43:00.256Z,50,,,,,33.4,
2017-12-16T13:43:10.256Z,50,,,,,33.4,
2017-12-16T13:43:20.256Z,50,,,,,33.3,
2017-12-16T13:43:30.256Z,50,,,,,33.3,
2017-12-16T13:43:40.256Z,50,,,43.2,,33.2,
2017-12-16T13:43:50.256Z,50,,,,,33.2,
2017-12-16T13:44:00.255Z,50,,,,,33.2,
2017-12-16T13:44:10.256Z,50,,,,,33.1,
2017-12-16T13:44:20.256Z,50,,,,,33.1,
2017-12-16T13:44:30.256Z,50,,,,,33.1,
2017-12-16T13:44:40.256Z,50,,,,,32.9,
2017-12-16T13:44:50.255Z,50,,,,,32.9,
2017-12-16T13:45:00.256Z,50,,,43.1,,32.8,
2017-12-16T13:45:10.256Z,50,,,,,32.8,
2017-12-16T13:45:20.256Z,50,,,,,32.8,
2017-12-16T13:45:30.255Z,50,,,,,32.7,
2017-12-16T13:45:40.256Z,50,,,,,32.7,
2017-12-16T13:45:50.256Z,50,,,,,32.7,
2017-12-16T13:46:00.256Z,50,,,43,,32.6,
2017-12-16T13:46:10.256Z,50,,,,,32.6,
2017-12-16T13:46:20.255Z,50,,,,,32.6,
2017-12-16T13:46:30.255Z,50,,,,,32.5,
2017-12-16T13:46:40.256Z,50,,,,,32.5,
2017-12-16T13:46:50.256Z,50,,,,,32.5,
2017-12-16T13:47:00.257Z,50,,,,,32.4,
2017-12-16T13:47:10.256Z,50,,,43,,32.4,
2017-12-16T13:47:20.255Z,50,,,43,,32.3,
2017-12-16T13:47:30.256Z,50,,,42.9,,32.3,
2017-12-16T13:47:40.256Z,50,,,,,32.3,
2017-12-16T13:47:50.256Z,50,,,,,32.3,
2017-12-16T13:48:00.256Z,50,,,,,32.2,
2017-12-16T13:48:10.255Z,50,,,,,32.2,
2017-12-16T13:48:20.256Z,50,,,,,32.2,
2017-12-16T13:48:30.256Z,50,,,,,32.1,
2017-12-16T13:48:40.256Z,50,,,42.8,,32.1,
2017-12-16T13:48:50.256Z,50,,,,,32.1,
2017-12-16T13:49:00.256Z,50,,,,,32.1,
2017-12-16T13:49:10.256Z,50,,,,,32,
2017-12-16T13:49:20.256Z,50,,,,,32,
2017-12-16T13:49:30.256Z,50,,,,,32,
2017-12-16T13:49:40.255Z,50,,,,,31.9,
2017-12-16T13:49:50.255Z,50,,,,,31.9,
2017-12-16T13:50:00.255Z,50,,,,,31.9,
2017-12-16T13:50:10.256Z,50,,,42.7,,31.8,
2017-12-16T13:50:20.256Z,50,,,,,31.8,
2017-12-16T13:50:30.262Z,50,,,,,31.8,
2017-12-16T13:50:40.256Z,50,,,,,31.8,
2017-12-16T13:50:50.256Z,50,,,,,31.6,
2017-12-16T13:51:00.256Z,50,,,,,31.6,
2017-12-16T13:51:10.256Z,50,,,42.6,,31.6,
2017-12-16T13:51:20.255Z,50,,,,,31.6,
2017-12-16T13:51:30.256Z,50,,,,,31.5,
2017-12-16T13:51:40.256Z,50,,,,,31.5,
2017-12-16T13:51:50.256Z,50,,,,,31.5,
2017-12-16T13:52:00.255Z,50,,,,,31.5,
2017-12-16T13:52:10.256Z,50,,,,,31.4,
2017-12-16T13:52:20.256Z,50,,,,,31.4,
2017-12-16T13:52:30.256Z,50,,,,,31.4,
2017-12-16T13:52:40.300Z,50,,,42.4,,31.4,
2017-12-16T13:52:50.256Z,50,,,,,31.3,
2017-12-16T13:53:00.256Z,50,,,,,31.3,
2017-12-16T13:53:10.256Z,50,,,,,31.3,
2017-12-16T13:53:20.256Z,50,,,,,31.2,
2017-12-16T13:53:30.256Z,50,,,,,31.2,
2017-12-16T13:53:40.255Z,50,,,,,31.2,
2017-12-16T13:53:50.256Z,50,,,,,31.2,
2017-12-16T13:54:00.256Z,50,,,42.3,,31.2,
2017-12-16T13:54:10.256Z,50,,,,,31,
2017-12-16T13:54:20.256Z,50,,,,,31,
2017-12-16T13:54:30.259Z,50,,,,,31,
2017-12-16T13:54:40.255Z,50,,,,,31,
2017-12-16T13:54:50.256Z,50,,,,,30.9,
2017-12-16T13:55:00.255Z,50,,,,,30.9,
2017-12-16T13:55:10.256Z,50,,,,,30.9,
2017-12-16T13:55:20.256Z,50,,,,,30.9,
2017-12-16T13:55:30.256Z,50,,,,,30.9,
2017-12-16T13:55:40.256Z,50,,,42.2,,30.8,
2017-12-16T13:55:50.256Z,50,,,,,30.8,
2017-12-16T13:56:00.256Z,50,,,,,30.8,
2017-12-16T13:56:10.256Z,50,,,,,30.8,
2017-12-16T13:56:20.256Z,50,,,,,30.7,
2017-12-16T13:56:30.256Z,50,,,,,30.7,
2017-12-16T13:56:40.256Z,50,,,,,30.7,
2017-12-16T13:56:50.256Z,50,,,42.1,,30.7,
2017-12-16T13:57:00.256Z,50,,,,,30.7,
2017-12-16T13:57:10.256Z,50,,,,,30.6,
2017-12-16T13:57:20.256Z,50,,,,,30.6,
2017-12-16T13:57:30.263Z,50,,,,,30.6,
2017-12-16T13:57:40.256Z,50,,,,,30.6,
2017-12-16T13:57:50.256Z,50,,,,,30.6,
2017-12-16T13:58:00.256Z,50,,,,,30.4,
2017-12-16T13:58:10.256Z,50,,,,,30.4,
2017-12-16T13:58:20.255Z,50,,,,,30.4,
2017-12-16T13:58:30.256Z,50,,,42,,30.4,
2017-12-16T13:58:40.256Z,50,,,,,30.3,
2017-12-16T13:58:50.255Z,50,,,,,30.3,
2017-12-16T13:59:00.256Z,50,,,,,30.3,
2017-12-16T13:59:10.256Z,50,,,,,30.3,
2017-12-16T13:59:20.256Z,50,,,,,30.3,
2017-12-16T13:59:30.255Z,50,,,,,30.3,
2017-12-16T13:59:40.256Z,50,,,,,30.2,
2017-12-16T13:59:50.256Z,50,,,41.9,,30.2,
2017-12-16T14:00:00.256Z,,,,42,,,
2017-12-16T14:00:10.255Z,50,,,41.9,,30.2,
2017-12-16T14:00:20.256Z,50,,,,,30.2,
2017-12-16T14:00:30.256Z,50,,,,,30.2,
2017-12-16T14:00:40.256Z,50,,,,,30.1,
2017-12-16T14:00:50.255Z,50,,,,,30.1,
2017-12-16T14:01:00.256Z,50,,,,,30.1,
2017-12-16T14:01:10.255Z,50,,,,,30.1,
2017-12-16T14:01:20.255Z,50,,,,,30.1,
2017-12-16T14:01:30.256Z,50,,,,,30,
2017-12-16T14:01:40.256Z,50,0,5,41.8,0,30,0
2017-12-16T14:01:50.256Z,50,,,,,30,
2017-12-16T14:02:00.255Z,50,,,,,30,
2017-12-16T14:02:10.255Z,50,,,,,30,
2017-12-16T14:02:20.255Z,50,,,,,30,
2017-12-16T14:02:30.256Z,50,,,,,29.8,
2017-12-16T14:02:40.256Z,50,,,,,29.8,
2017-12-16T14:02:50.255Z,50,,,,,29.8,
2017-12-16T14:03:00.256Z,50,,,,,29.8,
2017-12-16T14:03:10.255Z,50,,,41.7,,29.8,
2017-12-16T14:03:20.255Z,50,,,,,29.7,
2017-12-16T14:03:30.256Z,50,,,,,29.7,
2017-12-16T14:03:40.256Z,50,,,,,29.7,
2017-12-16T14:03:50.256Z,50,,,,,29.7,
2017-12-16T14:04:00.255Z,50,,,,,29.7,
2017-12-16T14:04:10.256Z,50,,,,,29.7,
2017-12-16T14:04:20.255Z,50,,,,,29.6,
2017-12-16T14:04:30.256Z,50,,,,,29.6,
2017-12-16T14:04:40.256Z,50,,,,,29.6,
2017-12-16T14:04:50.256Z,50,,,41.6,,29.6,
2017-12-16T14:05:00.256Z,50,,,,,29.6,
2017-12-16T14:05:10.255Z,50,,,,,29.6,
2017-12-16T14:05:20.256Z,50,,,,,29.6,
2017-12-16T14:05:30.256Z,50,,,,,29.5,
2017-12-16T14:05:40.256Z,50,,,,,29.5,
2017-12-16T14:05:50.256Z,50,,,,,29.5,
2017-12-16T14:06:00.256Z,50,,,,,29.5,
2017-12-16T14:06:10.255Z,50,,,,,29.5,
2017-12-16T14:06:20.256Z,50,,,,,29.5,
2017-12-16T14:06:30.256Z,50,,,41.5,,29.3,
2017-12-16T14:06:40.255Z,50,,,,,29.3,
2017-12-16T14:06:50.255Z,50,,,,,29.3,
2017-12-16T14:07:00.256Z,50,,,,,29.3,
2017-12-16T14:07:10.256Z,50,,,,,29.3,
2017-12-16T14:07:20.255Z,50,,,,,29.3,
2017-12-16T14:07:30.255Z,50,,,,,29.3,
2017-12-16T14:07:53.536Z,50,,,,,29.2,
2017-12-16T14:08:00.256Z,50,,,41.4,,29.2,
2017-12-16T14:08:10.256Z,50,,,,,29.2,
2017-12-16T14:08:20.255Z,50,,,,,29.2,
2017-12-16T14:08:30.256Z,50,,,,,29.2,
2017-12-16T14:08:40.256Z,50,,,,,29.2,
2017-12-16T14:08:50.257Z,50,,,,,29.1,
2017-12-16T14:09:00.256Z,50,,,,,29.1,
2017-12-16T14:09:10.256Z,50,,,,,29.1,
2017-12-16T14:09:20.256Z,50,,,,,29.1,
2017-12-16T14:09:30.255Z,50,,,,,29.1,
2017-12-16T14:09:40.255Z,50,,,,,29,
2017-12-16T14:09:50.255Z,50,,,41.3,,29.1,
2017-12-16T14:10:00.255Z,50,,,,,29,
2017-12-16T14:10:10.255Z,50,,,,,29,
2017-12-16T14:10:20.256Z,50,,,,,29,
2017-12-16T14:10:30.255Z,50,,,,,29,
2017-12-16T14:10:40.256Z,50,,,,,29,
2017-12-16T14:10:50.254Z,50,,,,,29,
2017-12-16T14:11:00.255Z,50,,,,,29,
2017-12-16T14:11:10.255Z,50,,,,,28.9,
2017-12-16T14:11:20.255Z,50,,,41.2,,28.9,
2017-12-16T14:11:30.255Z,50,,,,,28.9,
2017-12-16T14:11:40.255Z,50,,,,,28.9,
2017-12-16T14:11:50.255Z,50,,,,,28.9,
2017-12-16T14:12:00.255Z,50,,,,,28.9,
2017-12-16T14:12:10.256Z,50,,,,,28.9,
2017-12-16T14:12:20.255Z,50,,,,,28.7,
2017-12-16T14:12:30.255Z,50,,,,,28.9,
2017-12-16T14:12:40.255Z,50,,,,,28.7,
2017-12-16T14:12:50.255Z,50,,,,,28.7,
2017-12-16T14:13:00.255Z,50,,,,,28.7,
2017-12-16T14:13:10.256Z,50,,,41.1,,28.7,
2017-12-16T14:13:20.255Z,50,,,,,28.7,
2017-12-16T14:13:30.256Z,50,,,,,28.7,
2017-12-16T14:13:40.255Z,50,,,,,28.7,
2017-12-16T14:13:50.255Z,50,,,,,28.6,
2017-12-16T14:14:00.255Z,50,,,,,28.6,
2017-12-16T14:14:10.257Z,50,,,,,28.6,
2017-12-16T14:14:20.256Z,50,,,,,28.6,
2017-12-16T14:14:30.255Z,50,,,,,28.6,
2017-12-16T14:14:40.256Z,50,,,,,28.6,
2017-12-16T14:14:50.255Z,50,,,41,,28.6,
2017-12-16T14:15:00.254Z,50,,,,,28.5,
2017-12-16T14:15:10.255Z,50,,,,,28.5,
2017-12-16T14:15:20.256Z,50,,,,,28.5,
2017-12-16T14:15:30.255Z,50,,,,,28.5,
2017-12-16T14:15:40.256Z,50,,,,,28.5,
2017-12-16T14:15:50.255Z,50,,,,,28.5,
2017-12-16T14:16:00.255Z,50,,,,,28.5,
2017-12-16T14:16:10.255Z,50,,,,,28.5,
2017-12-16T14:16:20.266Z,50,,,41,,28.5,
2017-12-16T14:16:30.255Z,50,,,40.9,,28.4,
2017-12-16T14:16:40.255Z,50,,,,,28.4,
2017-12-16T14:16:50.255Z,50,,,,,28.4,
2017-12-16T14:17:10.255Z,50,,,,,28.4,
2017-12-16T14:17:20.255Z,50,,,,,28.4,
2017-12-16T14:17:30.256Z,50,,,,,28.4,
2017-12-16T14:17:50.255Z,50,,,,,28.4,
2017-12-16T14:18:00.256Z,50,,,,,28.3,
2017-12-16T14:18:10.254Z,50,,,40.8,,28.3,
2017-12-16T14:18:30.255Z,50,,,,,28.3,
2017-12-16T14:18:40.255Z,50,,,,,28.3,
2017-12-16T14:18:50.255Z,50,,,,,28.3,
2017-12-16T14:19:00.255Z,50,,,,,28.3,
2017-12-16T14:19:10.255Z,50,,,,,28.3,
2017-12-16T14:19:30.255Z,50,,,,,28.1,
2017-12-16T14:19:40.255Z,50,,,,,28.1,
2017-12-16T14:19:50.255Z,,,,40.7,,,
2017-12-16T14:20:00.255Z,50,,,,,28.1,
2017-12-16T14:20:10.255Z,50,,,,,28.1,
2017-12-16T14:20:30.255Z,50,,,,,28.1,
2017-12-16T14:20:40.255Z,50,,,,,28.1,
2017-12-16T14:21:00.255Z,50,,,,,28,
2017-12-16T14:21:10.255Z,50,,,,,28,
2017-12-16T14:21:30.254Z,50,,,40.6,,28,
2017-12-16T14:21:40.255Z,50,,,,,28,
2017-12-16T14:22:00.255Z,50,,,,,28,
2017-12-16T14:22:10.256Z,50,,,,,28,
2017-12-16T14:22:30.254Z,50,,,,,28,
2017-12-16T14:22:50.255Z,50,,,,,28,
2017-12-16T14:23:00.255Z,50,,,,,27.9,
2017-12-16T14:23:10.255Z,50,,,,,27.9,
2017-12-16T14:23:20.255Z,,,,40.5,,,
2017-12-16T14:23:30.255Z,50,,,,,27.9,
2017-12-16T14:23:40.255Z,50,,,,,27.9,
2017-12-16T14:24:00.255Z,50,,,,,27.9,
2017-12-16T14:24:10.255Z,50,,,,,27.9,
2017-12-16T14:24:30.255Z,50,,,,,27.9,
2017-12-16T14:24:40.254Z,50,,,,,27.8,
2017-12-16T14:25:00.255Z,50,,,,,27.8,
2017-12-16T14:25:20.255Z,50,,,40.4,,27.8,
2017-12-16T14:25:30.254Z,50,,,,,27.8,
2017-12-16T14:25:40.255Z,50,,,,,27.8,
2017-12-16T14:26:00.255Z,50,,,,,27.8,
2017-12-16T14:26:10.255Z,50,,,,,27.8,
2017-12-16T14:26:30.254Z,50,,,,,27.7,
2017-12-16T14:26:40.259Z,50,,,,,27.7,
2017-12-16T14:27:00.255Z,50,,,,,27.7,
2017-12-16T14:27:10.255Z,50,,,40.3,,27.7,
2017-12-16T14:27:30.254Z,50,,,,,27.7,
2017-12-16T14:27:50.255Z,50,,,,,27.7,
2017-12-16T14:28:00.255Z,50,,,,,27.5,
2017-12-16T14:28:10.255Z,50,,,,,27.5,
2017-12-16T14:28:30.255Z,50,,,,,27.5,
2017-12-16T14:28:50.255Z,50,,,40.2,,27.5,
2017-12-16T14:29:00.254Z,50,,,,,27.5,
2017-12-16T14:29:20.256Z,50,,,,,27.5,
2017-12-16T14:29:30.255Z,50,,,,,27.5,
2017-12-16T14:29:50.255Z,50,,,,,27.5,
2017-12-16T14:30:00.255Z,50,,,,,27.5,
2017-12-16T14:30:20.255Z,50,,,,,27.4,
2017-12-16T14:30:30.254Z,50,,,,,27.4,
2017-12-16T14:30:40.257Z,,,,40.1,,,
2017-12-16T14:30:50.255Z,50,,,,,27.4,
2017-12-16T14:31:00.255Z,50,,,,,27.4,
2017-12-16T14:31:10.254Z,50,,,,,27.4,
2017-12-16T14:31:20.255Z,50,,,,,27.4,
2017-12-16T14:31:30.255Z,50,,,,,27.4,
2017-12-16T14:31:50.255Z,50,,,,,27.4,
2017-12-16T14:32:00.255Z,50,,,,,27.3,
2017-12-16T14:32:10.255Z,50,,,,,27.3,
2017-12-16T14:32:20.254Z,50,,,40,,27.3,
2017-12-16T14:32:30.255Z,50,,,,,27.3,
2017-12-16T14:32:50.255Z,50,,,,,27.3,
2017-12-16T14:33:00.255Z,50,,,,,27.3,
2017-12-16T14:33:20.254Z,50,,,,,27.3,
2017-12-16T14:33:30.255Z,50,,,,,27.3,
2017-12-16T14:33:50.255Z,50,,,,,27.3,
2017-12-16T14:34:00.255Z,50,,,40,,27.3,
2017-12-16T14:34:10.255Z,50,,,39.9,,27.2,
2017-12-16T14:34:20.255Z,50,,,,,27.2,
2017-12-16T14:34:40.255Z,50,,,,,27.2,
2017-12-16T14:34:50.255Z,50,,,,,27.2,
2017-12-16T14:35:10.255Z,50,,,,,27.2,
2017-12-16T14:35:20.255Z,50,,,,,27.2,
2017-12-16T14:35:30.254Z,50,,,,,27.2,
2017-12-16T14:35:50.254Z,50,,,,,27.2,
2017-12-16T14:36:00.256Z,50,,,,,27.1,
2017-12-16T14:36:10.255Z,50,,,39.8,,27.1,
2017-12-16T14:36:20.254Z,50,,,,,27.1,
2017-12-16T14:36:30.463Z,50,,,,,27.1,
2017-12-16T14:36:50.254Z,50,,,,,27.1,
2017-12-16T14:37:00.254Z,50,,,,,27.1,
2017-12-16T14:37:10.254Z,50,,,,,27.1,
2017-12-16T14:37:20.254Z,50,,,,,27.1,
2017-12-16T14:37:30.255Z,50,,,,,27.1,
2017-12-16T14:37:40.254Z,50,,,,,27.1,
2017-12-16T14:37:50.254Z,50,,,,,27.1,
2017-12-16T14:38:00.255Z,50,,,39.7,,26.9,
2017-12-16T14:38:10.255Z,50,,,,,26.9,
2017-12-16T14:38:20.266Z,50,,,,,26.9,
2017-12-16T14:38:30.254Z,50,,,,,26.9,
2017-12-16T14:38:40.255Z,50,,,,,26.9,
2017-12-16T14:38:50.255Z,50,,,,,26.9,
2017-12-16T14:39:00.314Z,50,,,,,26.9,
2017-12-16T14:39:10.255Z,50,,,,,26.9,
2017-12-16T14:39:20.254Z,50,,,,,26.9,
2017-12-16T14:39:30.254Z,50,,,,,26.9,
2017-12-16T14:39:40.276Z,50,,,39.6,,26.9,
2017-12-16T14:39:50.255Z,50,,,,,26.9,
2017-12-16T14:40:00.255Z,50,,,,,26.9,
2017-12-16T14:40:10.255Z,50,,,,,26.9,
2017-12-16T14:40:20.255Z,50,,,,,26.8,
2017-12-16T14:40:30.255Z,50,,,,,26.8,
2017-12-16T14:40:40.255Z,50,,,,,26.8,
2017-12-16T14:40:50.254Z,50,,,,,26.8,
2017-12-16T14:41:00.254Z,50,,,,,26.8,
2017-12-16T14:41:10.263Z,50,,,,,26.8,
2017-12-16T14:41:20.255Z,50,,,,,26.8,
2017-12-16T14:41:30.254Z,50,,,,,26.8,
2017-12-16T14:41:40.255Z,50,,,39.5,,26.8,
2017-12-16T14:41:50.255Z,50,,,,,26.8,
2017-12-16T14:42:00.254Z,50,,,,,26.8,
2017-12-16T14:42:10.255Z,50,,,,,26.8,
2017-12-16T14:42:20.255Z,50,,,,,26.8,
2017-12-16T14:42:30.255Z,50,,,,,26.7,
2017-12-16T14:42:40.254Z,50,,,,,26.7,
2017-12-16T14:42:50.255Z,50,,,,,26.7,
2017-12-16T14:43:00.255Z,50,,,,,26.7,
2017-12-16T14:43:10.255Z,50,,,39.4,,26.7,
2017-12-16T14:43:20.254Z,50,,,39.5,,26.7,
2017-12-16T14:43:30.254Z,50,,,39.4,,26.7,
2017-12-16T14:43:40.254Z,50,,,,,26.7,
2017-12-16T14:43:50.255Z,50,,,,,26.7,
2017-12-16T14:44:00.255Z,50,,,,,26.7,
2017-12-16T14:44:10.254Z,50,,,,,26.7,
2017-12-16T14:44:20.255Z,50,,,,,26.7,
2017-12-16T14:44:30.255Z,50,,,,,26.7,
2017-12-16T14:44:40.255Z,50,,,,,26.7,
2017-12-16T14:44:50.254Z,50,,,,,26.7,
2017-12-16T14:45:00.254Z,50,,,,,26.6,
2017-12-16T14:45:10.254Z,50,,,39.3,,26.6,
2017-12-16T14:45:20.255Z,50,,,,,26.6,
2017-12-16T14:45:30.254Z,50,,,,,26.6,
2017-12-16T14:45:40.254Z,50,,,,,26.6,
2017-12-16T14:45:50.254Z,50,,,,,26.6,
2017-12-16T14:46:00.254Z,50,,,,,26.6,
2017-12-16T14:46:10.255Z,50,,,,,26.6,
2017-12-16T14:46:20.254Z,50,,,,,26.6,
2017-12-16T14:46:30.254Z,50,,,,,26.6,
2017-12-16T14:46:40.254Z,50,,,,,26.6,
2017-12-16T14:46:50.255Z,50,,,,,26.6,
2017-12-16T14:47:00.254Z,50,,,39.2,,26.6,
2017-12-16T14:47:10.255Z,50,,,,,26.6,
2017-12-16T14:47:20.254Z,50,,,,,26.6,
2017-12-16T14:47:30.254Z,50,,,,,26.6,
2017-12-16T14:47:40.254Z,50,,,,,26.5,
2017-12-16T14:47:50.255Z,50,,,,,26.5,
2017-12-16T14:48:00.254Z,50,,,,,26.5,
2017-12-16T14:48:10.255Z,50,,,,,26.5,
2017-12-16T14:48:20.254Z,50,,,,,26.5,
2017-12-16T14:48:30.254Z,50,,,,,26.5,
2017-12-16T14:48:40.312Z,50,,,39.1,,26.5,
2017-12-16T14:48:50.254Z,50,,,,,26.5,
2017-12-16T14:49:00.254Z,50,,,,,26.5,
2017-12-16T14:49:10.254Z,50,,,,,26.5,
2017-12-16T14:49:20.254Z,50,,,,,26.5,
2017-12-16T14:49:30.255Z,50,,,,,26.3,
2017-12-16T14:49:40.254Z,50,,,,,26.5,
2017-12-16T14:49:50.378Z,50,,,,,26.5,
2017-12-16T14:50:00.254Z,50,,,,,26.5,
2017-12-16T14:50:10.255Z,50,,,,,26.3,
2017-12-16T14:50:20.254Z,50,,,,,26.3,
2017-12-16T14:50:30.255Z,50,,,,,26.3,
2017-12-16T14:50:40.254Z,50,,,38.9,,26.3,
2017-12-16T14:50:50.289Z,50,,,38.9,,26.3,
2017-12-16T14:51:00.254Z,50,,,,,26.3,
2017-12-16T14:51:10.255Z,50,,,,,26.3,
2017-12-16T14:51:20.254Z,50,,,,,26.3,
2017-12-16T14:51:30.254Z,50,,,,,26.3,
2017-12-16T14:51:40.254Z,50,,,,,26.3,
2017-12-16T14:51:50.254Z,50,,,,,26.3,
2017-12-16T14:52:00.254Z,50,,,,,26.3,
2017-12-16T14:52:10.254Z,50,,,,,26.3,
2017-12-16T14:52:20.254Z,50,,,,,26.3,
2017-12-16T14:52:30.254Z,50,,,38.8,,26.3,
2017-12-16T14:52:40.254Z,50,,,,,26.2,
2017-12-16T14:52:50.254Z,50,,,,,26.2,
2017-12-16T14:53:00.254Z,50,,,,,26.2,
2017-12-16T14:53:10.254Z,50,,,,,26.2,
2017-12-16T14:53:20.254Z,50,,,,,26.2,
2017-12-16T14:53:30.254Z,50,,,,,26.2,
2017-12-16T14:53:40.254Z,50,,,,,26.2,
2017-12-16T14:53:50.254Z,50,,,,,26.2,
2017-12-16T14:54:00.254Z,50,,,,,26.2,
2017-12-16T14:54:10.255Z,50,,,,,26.2,
2017-12-16T14:54:20.254Z,50,,,,,26.2,
2017-12-16T14:54:30.254Z,50,,,38.7,,26.2,
2017-12-16T14:54:40.256Z,50,,,,,26.2,
2017-12-16T14:54:50.255Z,50,,,,,26.2,
2017-12-16T14:55:00.254Z,50,,,,,26.1,
2017-12-16T14:55:10.254Z,50,,,,,26.2,
2017-12-16T14:55:20.254Z,50,,,,,26.1,
2017-12-16T14:55:30.264Z,50,,,,,26.1,
2017-12-16T14:55:40.254Z,50,,,,,26.1,
2017-12-16T14:55:50.254Z,50,,,,,26.1,
2017-12-16T14:56:00.255Z,50,,,,,26.1,
2017-12-16T14:56:10.254Z,50,,,,,26.1,
2017-12-16T14:56:20.254Z,50,,,,,26.1,
2017-12-16T14:56:30.254Z,50,,,,,26.1,
2017-12-16T14:56:40.256Z,50,,,38.6,,26.1,
2017-12-16T14:56:50.254Z,50,,,,,26.1,
2017-12-16T14:57:00.254Z,50,,,,,26.1,
2017-12-16T14:57:10.255Z,50,,,,,26.1,
2017-12-16T14:57:20.254Z,50,,,,,26.1,
2017-12-16T14:57:30.254Z,50,,,,,26.1,
2017-12-16T14:57:40.255Z,50,,,,,26.1,
2017-12-16T14:57:50.256Z,50,,,,,26.1,
2017-12-16T14:58:00.254Z,50,,,,,26,
2017-12-16T14:58:10.254Z,50,,,,,26,
2017-12-16T14:58:20.255Z,50,,,,,26,
2017-12-16T14:58:30.254Z,50,,,38.5,,26,
2017-12-16T14:58:40.255Z,50,,,,,26,
2017-12-16T14:58:50.254Z,50,,,,,26,
2017-12-16T14:59:00.254Z,50,,,,,26,
2017-12-16T14:59:10.254Z,50,,,,,26,
2017-12-16T14:59:20.254Z,50,,,,,26,
2017-12-16T14:59:30.254Z,50,,,,,26,
2017-12-16T14:59:40.254Z,50,,,,,26,
2017-12-16T14:59:50.254Z,50,,,,,26,
2017-12-16T15:00:00.254Z,50,,,,,26,
2017-12-16T15:00:10.253Z,50,,,,,26,
2017-12-16T15:00:20.255Z,50,,,38.4,,26,
2017-12-16T15:00:30.254Z,50,,,,,25.9,
