Time,HwTSet,PrimTSet,ActPow,HwTOutlet,PrimT,ChActive,HwActive
2018-01-09T13:35:42.485Z,50,,,39.8,36.6,,
2018-01-09T13:35:52.504Z,50,,,39.8,,,
2018-01-09T13:36:02.500Z,,,29,,37.3,,
2018-01-09T13:36:12.498Z,50,,,39.6,37.6,,
2018-01-09T13:36:32.507Z,50,,29,39.5,38,,
2018-01-09T13:36:42.589Z,50,,,39.3,38.2,,
2018-01-09T13:37:02.483Z,50,,,39.2,38.6,,
2018-01-09T13:37:12.485Z,50,,,38.9,38.9,,
2018-01-09T13:37:22.486Z,,,30,,39.2,,
2018-01-09T13:37:32.488Z,50,,,38.9,39.4,,
2018-01-09T13:37:42.488Z,50,,29,38.7,39.6,,
2018-01-09T13:37:52.491Z,50,,,38.6,,,
2018-01-09T13:38:02.496Z,,,,,39.9,,
2018-01-09T13:38:12.498Z,50,,29,38.5,40.1,,
2018-01-09T13:38:22.519Z,50,,,38.4,,,
2018-01-09T13:38:32.483Z,50,,30,38.3,40.2,,
2018-01-09T13:38:42.503Z,,,,,40.5,,
2018-01-09T13:38:52.500Z,50,,,38.2,,,
2018-01-09T13:39:02.483Z,50,,29,38.1,40.6,,
2018-01-09T13:39:12.485Z,,,29,,40.8,,
2018-01-09T13:39:22.482Z,50,,,37.9,,,
2018-01-09T13:39:32.483Z,,,29,,41,,
2018-01-09T13:39:42.510Z,50,,,37.8,,,
2018-01-09T13:39:52.482Z,,,,,41.1,,
2018-01-09T13:40:02.495Z,50,,30,37.7,41.4,,
2018-01-09T13:40:12.568Z,50,,,37.6,,,
2018-01-09T13:40:22.516Z,,,29,,41.5,,
2018-01-09T13:40:32.490Z,50,,,37.5,41.6,,
2018-01-09T13:40:42.482Z,50,,,37.4,41.9,,
2018-01-09T13:40:52.497Z,50,,,37.4,42.1,,
2018-01-09T13:41:02.529Z,50,,,37.2,,,
2018-01-09T13:41:12.491Z,,,,,42.2,,
2018-01-09T13:41:22.483Z,50,,,37.2,42.6,,
2018-01-09T13:41:32.516Z,50,,30,37.1,42.7,,
2018-01-09T13:41:42.484Z,50,,,36.9,,,
2018-01-09T13:41:52.483Z,,,29,,43,,
2018-01-09T13:42:02.483Z,50,,,36.8,,,
2018-01-09T13:42:12.485Z,,,,,43.2,,
2018-01-09T13:42:22.496Z,50,,,36.7,43.3,,
2018-01-09T13:42:32.483Z,50,,29,36.7,43.6,,
2018-01-09T13:42:42.487Z,50,,,36.6,,,
2018-01-09T13:42:52.488Z,,,30,,43.7,,
2018-01-09T13:43:02.490Z,50,,29,36.5,44,,
2018-01-09T13:43:12.554Z,50,,,36.5,44.1,,
2018-01-09T13:43:22.482Z,50,,0,36.4,43.1,1,0
2018-01-09T13:43:32.516Z,50,,,36.4,40.7,,
2018-01-09T13:43:42.511Z,50,,,36.3,39.7,,
2018-01-09T13:43:52.489Z,50,,,36.3,39.4,,
2018-01-09T13:44:02.502Z,50,,,36.2,,,
2018-01-09T13:44:12.482Z,,,,,39.2,,
2018-01-09T13:44:22.495Z,50,,,36.1,,,
2018-01-09T13:44:32.482Z,50,,,36.1,,,
2018-01-09T13:44:42.553Z,50,,,36,,,
2018-01-09T13:44:52.582Z,,,,,38.8,,
2018-01-09T13:45:02.553Z,50,,,35.9,,,
2018-01-09T13:45:12.503Z,,,,,38.7,,
2018-01-09T13:45:22.567Z,50,,,35.9,38.6,,
2018-01-09T13:45:32.560Z,50,,,35.8,38.5,,
2018-01-09T13:45:42.560Z,50,,,35.7,,,
2018-01-09T13:46:02.482Z,50,,,35.7,38.4,,
2018-01-09T13:46:12.504Z,50,,,35.6,,,
2018-01-09T13:46:22.495Z,,,,,38.3,,
2018-01-09T13:46:32.506Z,50,,,35.5,,,
2018-01-09T13:46:42.482Z,50,,,35.5,,,
2018-01-09T13:47:02.503Z,50,,,35.4,38.2,,
2018-01-09T13:47:12.482Z,50,,,35.4,,,
2018-01-09T13:47:32.482Z,50,,,35.3,,,
2018-01-09T13:47:42.481Z,50,,,35.3,,,
2018-01-09T13:47:52.597Z,50,,,35.2,,,
2018-01-09T13:48:12.481Z,50,,,35.2,,,
2018-01-09T13:48:22.486Z,50,,,35.1,,,
2018-01-09T13:48:42.497Z,50,,,35.1,,,
2018-01-09T13:48:52.486Z,50,,,34.9,,,
2018-01-09T13:49:02.481Z,50,,,34.9,,,
2018-01-09T13:49:12.503Z,50,,,34.8,38.3,,
2018-01-09T13:49:22.482Z,50,0,29,36.6,39.2,0,2
2018-01-09T13:49:32.493Z,50,,,39.5,41,0,0
2018-01-09T13:49:42.482Z,50,,0,41.2,40.2,0,0
2018-01-09T13:49:52.497Z,50,,30,41.5,39.6,0,0
2018-01-09T13:50:02.520Z,50,,0,39.9,39.9,0,0
2018-01-09T13:50:12.500Z,50,,,39.8,39.5,,
2018-01-09T13:50:22.525Z,50,,,39.7,,,
2018-01-09T13:50:32.504Z,50,,,39.6,,,
2018-01-09T13:50:42.481Z,50,,,39.5,,,
2018-01-09T13:50:52.594Z,50,59,,39.5,39.4,1,0
2018-01-09T13:51:02.513Z,50,,,39.4,,,
2018-01-09T13:51:12.481Z,50,59,0,39.3,39.4,1,0
2018-01-09T13:51:22.519Z,50,,,39.2,,,
2018-01-09T13:51:55.203Z,50,,,39.2,,,
2018-01-09T13:51:55.207Z,50,,,38.9,,,
2018-01-09T13:52:02.506Z,50,,,38.9,,,
2018-01-09T13:52:12.488Z,50,,,38.8,,,
2018-01-09T13:52:22.485Z,50,,,38.7,,,
2018-01-09T13:52:32.481Z,50,,,38.6,,,
2018-01-09T13:52:42.524Z,50,,,38.6,,,
2018-01-09T13:52:52.486Z,50,,,38.5,,,
2018-01-09T13:53:02.481Z,50,,,38.4,,,
2018-01-09T13:53:12.490Z,50,,37,38.3,44,1,0
2018-01-09T13:53:22.502Z,50,,29,38.2,44.8,,
2018-01-09T13:53:32.496Z,50,,29,38.2,42.9,,
2018-01-09T13:53:42.486Z,50,,,38.1,41.9,,
2018-01-09T13:53:52.484Z,50,,,38,40.8,,
2018-01-09T13:54:02.481Z,50,,29,38,39.9,,
2018-01-09T13:54:12.489Z,50,,,37.9,40,,
2018-01-09T13:54:22.502Z,50,,,37.8,40.2,,
2018-01-09T13:54:32.502Z,50,,30,37.7,40.6,,
2018-01-09T13:54:42.505Z,50,,29,37.7,41,,
2018-01-09T13:54:52.483Z,50,,,37.6,41.1,,
2018-01-09T13:55:02.504Z,50,,,37.6,41.2,,
2018-01-09T13:55:12.486Z,50,,,37.5,41.4,,
2018-01-09T13:55:22.480Z,50,,,37.4,41.5,,
2018-01-09T13:55:32.497Z,50,,,37.4,41.6,,
2018-01-09T13:55:42.520Z,50,,30,37.3,42,,
2018-01-09T13:55:53.625Z,50,,29,37.2,,,
2018-01-09T13:56:02.521Z,50,,,37.2,42.1,,
2018-01-09T13:56:12.484Z,50,,,37.1,42.3,,
2018-01-09T13:56:22.497Z,50,,,37.1,42.4,,
2018-01-09T13:56:32.505Z,50,0,30,36.9,43,0,2
2018-01-09T13:56:42.520Z,50,,69,19.2,44.2,,
2018-01-09T13:56:52.481Z,50,,69,40.1,44,,
2018-01-09T13:57:02.528Z,50,,105,41.4,48.1,,
2018-01-09T13:57:12.481Z,50,,105,44.9,52.1,,
2018-01-09T13:57:22.491Z,50,,0,47.6,53.7,0,0
2018-01-09T13:57:32.483Z,50,,,48.7,51.9,,
2018-01-09T13:57:42.487Z,50,,,48.5,51.6,,
2018-01-09T13:57:52.503Z,50,,,48.3,51.5,,
2018-01-09T13:58:02.480Z,50,,,48.1,,,
2018-01-09T13:58:12.481Z,50,,,48,,,
2018-01-09T13:58:22.481Z,50,59,,47.8,,1,0
2018-01-09T13:58:32.504Z,50,,39,47.6,55.2,1,0
2018-01-09T13:58:42.481Z,50,0,29,47.4,54.1,0,2
2018-01-09T13:58:52.499Z,50,,0,25.1,46.2,0,0
2018-01-09T13:59:02.486Z,50,,,31.2,46.8,,
2018-01-09T13:59:12.481Z,50,,,46.1,46,,
2018-01-09T13:59:22.483Z,50,,,46.2,45.9,,
2018-01-09T13:59:32.481Z,50,,,46.1,46.1,,
2018-01-09T13:59:42.480Z,50,,,45.9,47,,
2018-01-09T13:59:52.484Z,50,59,45,45.7,47.7,1,0
2018-01-09T14:00:02.482Z,50,,37,45.5,50.2,,
2018-01-09T14:00:12.480Z,50,,29,45.3,46.6,,
2018-01-09T14:00:22.480Z,50,,29,45.1,43.9,,
2018-01-09T14:00:32.482Z,50,,,44.9,42.8,,
2018-01-09T14:00:42.480Z,50,,,44.7,41.9,,
2018-01-09T14:00:52.494Z,50,,,44.4,42,,
2018-01-09T14:01:02.503Z,50,,,44.3,42.1,,
2018-01-09T14:01:12.510Z,50,,30,44.1,42.4,,
2018-01-09T14:01:22.522Z,50,,29,44,42.8,,
2018-01-09T14:01:32.481Z,50,,30,43.8,,,
2018-01-09T14:01:42.481Z,50,,32,43.6,43,,
2018-01-09T14:01:52.483Z,50,,,43.5,,,
2018-01-09T14:02:02.480Z,50,,,43.4,43.4,,
2018-01-09T14:02:12.485Z,50,,,43.2,43.7,,
2018-01-09T14:02:22.565Z,50,0,0,43.1,44.4,0,0
2018-01-09T14:02:32.501Z,50,,,32.8,45.4,0,2
2018-01-09T14:02:42.480Z,50,,30,42.6,42.2,0,2
2018-01-09T14:02:52.480Z,50,,0,42.3,41.7,0,0
2018-01-09T14:03:02.480Z,50,,,42.2,41.5,,
2018-01-09T14:03:12.486Z,50,,,42.1,,,
2018-01-09T14:03:22.480Z,50,,,42,,,
2018-01-09T14:03:32.480Z,50,,,41.9,41.4,,
2018-01-09T14:03:42.484Z,50,,,41.8,,,
2018-01-09T14:03:52.487Z,50,59,45,41.7,42.2,1,0
2018-01-09T14:04:02.480Z,50,,34,41.6,47,,
2018-01-09T14:04:12.480Z,50,,29,41.5,45.7,,
2018-01-09T14:04:22.497Z,50,,,41.4,44.9,,
2018-01-09T14:04:32.513Z,50,,30,41.3,43.9,,
2018-01-09T14:04:42.480Z,50,,29,41.2,43.8,,
2018-01-09T14:04:52.519Z,50,,,41.1,43.5,,
2018-01-09T14:05:02.513Z,50,,29,40.9,44,,
2018-01-09T14:05:12.480Z,50,,,40.8,,,
2018-01-09T14:05:22.480Z,50,,,40.7,44.3,,
2018-01-09T14:05:32.480Z,50,,,40.6,44.5,,
2018-01-09T14:05:42.520Z,50,,30,40.5,44.7,,
2018-01-09T14:05:52.518Z,50,,32,40.4,45,,
2018-01-09T14:06:02.480Z,50,,,40.3,45.3,,
2018-01-09T14:06:12.480Z,50,,,40.3,45.5,,
2018-01-09T14:06:22.494Z,50,,33,40.2,45.6,,
2018-01-09T14:06:32.479Z,50,,37,40.1,46.1,,
2018-01-09T14:06:42.483Z,50,,,40,46.5,,
2018-01-09T14:06:52.483Z,50,,,39.9,46.7,,
2018-01-09T14:07:02.480Z,50,,,39.8,47,,
2018-01-09T14:07:12.495Z,50,,,39.8,,,
2018-01-09T14:07:22.487Z,50,,,39.7,47.1,,
2018-01-09T14:07:32.480Z,50,,,39.6,47.2,,
2018-01-09T14:07:42.480Z,50,,,39.5,47.4,,
2018-01-09T14:07:52.480Z,50,,,39.5,47.6,,
2018-01-09T14:08:02.510Z,50,,,39.4,47.7,,
2018-01-09T14:08:12.480Z,50,,,39.3,48,,
2018-01-09T14:08:22.480Z,50,,,39.2,,,
2018-01-09T14:08:32.480Z,50,,,39.2,48.2,,
2018-01-09T14:08:42.480Z,50,,,39.1,48.3,,
2018-01-09T14:08:52.480Z,50,,,38.9,48.4,,
2018-01-09T14:09:02.496Z,50,,,38.9,48.6,,
2018-01-09T14:09:12.480Z,50,,,38.8,48.7,,
2018-01-09T14:09:22.480Z,50,,,38.7,49,,
2018-01-09T14:09:32.480Z,50,,,38.7,49.1,,
2018-01-09T14:09:42.481Z,50,,,38.6,49.2,,
2018-01-09T14:09:52.480Z,50,,,38.5,49.4,,
2018-01-09T14:10:02.495Z,50,,,38.5,49.6,,
2018-01-09T14:10:12.481Z,50,,,38.4,49.7,,
2018-01-09T14:10:22.480Z,50,,,38.4,50,,
2018-01-09T14:10:32.602Z,50,,,38.3,,,
2018-01-09T14:10:42.480Z,50,,,38.2,50.2,,
2018-01-09T14:10:52.479Z,50,,,38.2,50.3,,
2018-01-09T14:11:02.481Z,50,,,38.1,50.5,,
2018-01-09T14:11:12.480Z,50,,,38.1,50.6,,
2018-01-09T14:11:22.480Z,50,,,38,51,,
2018-01-09T14:11:32.480Z,50,,,38,,,
2018-01-09T14:11:42.479Z,50,,,37.9,51.1,,
2018-01-09T14:11:52.485Z,50,,,37.9,51.3,,
2018-01-09T14:12:02.480Z,50,,,37.8,51.4,,
2018-01-09T14:12:12.515Z,50,,31,37.8,51.5,,
2018-01-09T14:12:22.550Z,50,,,37.7,51.1,,
2018-01-09T14:12:32.480Z,50,,,37.7,51,,
2018-01-09T14:12:42.493Z,50,,,37.7,51.1,,
2018-01-09T14:12:52.480Z,50,,33,37.6,51.3,,
2018-01-09T14:13:02.480Z,50,,,37.6,51.5,,
2018-01-09T14:13:12.481Z,50,,,37.5,51.6,,
2018-01-09T14:13:22.481Z,50,,,37.5,51.7,,
2018-01-09T14:13:32.480Z,50,,,37.4,52,,
2018-01-09T14:13:42.479Z,50,,,37.4,,,
2018-01-09T14:13:52.494Z,50,,,37.4,52.1,,
2018-01-09T14:14:02.480Z,50,,,37.3,52.2,,
2018-01-09T14:14:12.483Z,50,,,37.3,52.4,,
2018-01-09T14:14:22.489Z,50,,,37.3,52.6,,
2018-01-09T14:14:32.480Z,50,,,37.2,52.7,,
2018-01-09T14:14:42.482Z,50,,,37.2,52.8,,
2018-01-09T14:14:52.479Z,50,,34,37.1,53,,
2018-01-09T14:15:02.479Z,50,,,37.1,53.1,,
2018-01-09T14:15:12.481Z,50,,,37.1,53.2,,
2018-01-09T14:15:22.479Z,50,,30,36.9,52.9,,
2018-01-09T14:15:32.481Z,50,,,36.9,,,
2018-01-09T14:15:42.479Z,50,,31,36.9,53,,
2018-01-09T14:15:52.479Z,50,,29,36.9,53.1,,
2018-01-09T14:16:02.479Z,50,,,36.8,53,,
2018-01-09T14:16:12.482Z,50,,,36.8,,,
2018-01-09T14:16:22.479Z,50,,30,36.8,53.1,,
2018-01-09T14:16:32.481Z,50,,,36.8,53.2,,
2018-01-09T14:16:42.507Z,50,,29,36.7,,,
2018-01-09T14:16:52.482Z,50,,30,36.7,53.4,,
2018-01-09T14:17:02.490Z,50,,,36.7,53.5,,
2018-01-09T14:17:12.543Z,50,,,36.7,53.6,,
2018-01-09T14:17:22.480Z,50,,,36.6,53.7,,
2018-01-09T14:17:32.480Z,50,,,36.6,,,
2018-01-09T14:17:42.479Z,50,,31,36.6,54,,
2018-01-09T14:17:52.491Z,50,,,36.6,,,
2018-01-09T14:18:02.506Z,50,,,36.6,54.1,,
2018-01-09T14:18:12.492Z,50,,,36.5,54.3,,
2018-01-09T14:18:22.496Z,50,,,36.5,54.4,,
2018-01-09T14:18:32.480Z,50,,30,36.5,54.5,,
2018-01-09T14:18:42.482Z,50,,29,36.5,54.4,,
2018-01-09T14:18:52.492Z,50,,30,36.5,54.3,,
2018-01-09T14:19:02.504Z,50,,29,36.4,54.5,,
2018-01-09T14:19:12.480Z,50,,,36.4,,,
2018-01-09T14:19:22.480Z,50,,30,36.4,,,
2018-01-09T14:19:32.480Z,50,,29,36.4,54.6,,
2018-01-09T14:19:42.479Z,50,,30,36.4,,,
2018-01-09T14:19:52.479Z,50,,,36.3,,,
2018-01-09T14:20:02.493Z,50,,29,36.3,54.7,,
2018-01-09T14:20:12.479Z,50,,30,36.3,,,
2018-01-09T14:20:22.479Z,50,,29,36.3,54.8,,
2018-01-09T14:20:32.480Z,50,,30,36.3,54.9,,
2018-01-09T14:20:42.480Z,50,,29,36.3,55,,
2018-01-09T14:20:52.481Z,50,,30,36.3,,,
2018-01-09T14:21:02.479Z,50,,,36.3,,,
2018-01-09T14:21:12.479Z,50,,29,36.3,55.1,,
2018-01-09T14:21:22.479Z,50,,,36.2,,,
2018-01-09T14:21:32.479Z,50,,30,36.2,55.2,,
2018-01-09T14:21:42.480Z,50,,29,36.2,,,
2018-01-09T14:21:52.479Z,50,,30,36.2,55.3,,
2018-01-09T14:22:02.479Z,50,,,36.2,55.4,,
2018-01-09T14:22:12.479Z,50,,29,36.2,,,
2018-01-09T14:22:22.499Z,50,,,36.2,55.5,,
2018-01-09T14:22:32.479Z,50,,,36.2,,,
2018-01-09T14:22:42.479Z,50,,30,36.2,55.6,,
2018-01-09T14:22:52.488Z,50,,29,36.2,,,
2018-01-09T14:23:02.495Z,50,,,36.2,55.7,,
2018-01-09T14:23:12.504Z,50,,,36.2,,,
2018-01-09T14:23:22.479Z,50,,,36.2,55.9,,
2018-01-09T14:23:32.479Z,50,,30,36.2,,,
2018-01-09T14:23:42.480Z,50,,29,36.2,56,,
2018-01-09T14:23:52.479Z,50,,,36.2,,,
2018-01-09T14:24:02.479Z,50,,,36.2,,,
2018-01-09T14:24:12.479Z,50,,,36.2,56.1,,
2018-01-09T14:24:22.479Z,50,,,36.2,,,
2018-01-09T14:24:32.479Z,50,,,36.1,56.2,,
2018-01-09T14:24:42.480Z,50,,0,36.2,,,
2018-01-09T14:24:52.480Z,50,,,36.1,53.9,1,0
2018-01-09T14:25:02.480Z,50,,,36.1,52.9,,
2018-01-09T14:25:12.480Z,50,,,36.1,51.6,,
2018-01-09T14:25:22.479Z,50,,,36.1,51.5,,
2018-01-09T14:25:32.479Z,50,,,36.1,51.3,,
2018-01-09T14:25:42.479Z,50,,,36.1,,,
2018-01-09T14:25:52.544Z,50,,,36.1,51.2,,
2018-01-09T14:26:02.500Z,50,,,36.1,,,
2018-01-09T14:26:12.491Z,50,,,36.1,50.9,,
2018-01-09T14:26:22.481Z,50,,,36.1,,,
2018-01-09T14:26:32.479Z,50,,,36.1,50.5,,
2018-01-09T14:26:42.480Z,50,,,36.1,50.4,,
2018-01-09T14:26:52.479Z,50,,,36.1,50.3,,
2018-01-09T14:27:02.488Z,50,,,36.1,50.2,,
2018-01-09T14:27:12.479Z,50,,,36.1,50.1,,
2018-01-09T14:27:22.484Z,50,,,36.1,49.9,,
2018-01-09T14:27:32.479Z,50,,,36.1,,,
2018-01-09T14:27:42.483Z,50,,,36.1,49.7,,
2018-01-09T14:27:52.480Z,50,,,36.1,,,
2018-01-09T14:28:02.535Z,50,,,36.1,49.6,,
2018-01-09T14:28:12.534Z,50,,,36.1,,,
2018-01-09T14:28:22.479Z,50,,,36.1,,,
2018-01-09T14:28:32.479Z,50,,,36.1,49.5,,
2018-01-09T14:28:42.499Z,50,,,36.1,,,
2018-01-09T14:28:52.511Z,50,,,36.1,,,
2018-01-09T14:29:02.487Z,50,,,36.1,,,
2018-01-09T14:29:12.479Z,50,,,36.1,,,
2018-01-09T14:29:22.480Z,50,,,36.1,49.4,,
2018-01-09T14:29:32.508Z,50,0,42,43.3,48.9,0,2
2018-01-09T14:29:42.479Z,50,,0,47.5,48.7,0,0
2018-01-09T14:29:52.479Z,50,,,47.5,48,,
2018-01-09T14:30:02.479Z,50,,,47.3,47.9,,
2018-01-09T14:30:12.479Z,50,,,47.2,,,
2018-01-09T14:30:22.478Z,50,,,47.1,,,
2018-01-09T14:30:32.479Z,50,,,47,,,
2018-01-09T14:30:42.482Z,50,59,,46.9,,1,0
2018-01-09T14:30:52.492Z,50,,,46.7,,,
2018-01-09T14:31:02.504Z,50,,,46.6,47.8,,
2018-01-09T14:31:12.478Z,50,,,46.5,,,
2018-01-09T14:31:22.479Z,50,,,46.4,,,
2018-01-09T14:31:32.479Z,50,,,46.3,,,
2018-01-09T14:31:42.478Z,50,,,46.1,,,
2018-01-09T14:31:52.486Z,50,,,46,,,
2018-01-09T14:32:02.478Z,50,,,45.9,,,
2018-01-09T14:32:12.478Z,50,,,45.8,,,
2018-01-09T14:32:22.497Z,50,,,45.7,,,
2018-01-09T14:32:32.478Z,50,,,45.6,47.9,,
2018-01-09T14:32:42.479Z,50,,,45.5,,,
2018-01-09T14:32:52.479Z,50,,,45.3,,,
2018-01-09T14:33:02.478Z,50,,,45.3,48,,
2018-01-09T14:33:12.478Z,50,,,45.1,48,,
2018-01-09T14:33:22.478Z,50,,,45,,,
2018-01-09T14:33:32.481Z,50,,,44.9,,,
2018-01-09T14:33:42.478Z,50,,,44.8,,,
2018-01-09T14:33:52.502Z,50,,,44.7,,,
2018-01-09T14:34:02.478Z,50,,,44.6,,,
2018-01-09T14:34:12.478Z,50,,,44.4,,,
2018-01-09T14:34:22.478Z,50,,,44.3,,,
2018-01-09T14:34:32.485Z,50,,,44.2,48.1,,
2018-01-09T14:34:42.479Z,50,,,44.1,48,,
2018-01-09T14:34:52.478Z,50,,,44,48.1,,
2018-01-09T14:35:02.478Z,50,,,43.9,,,
2018-01-09T14:35:12.478Z,50,,,43.9,,,
2018-01-09T14:35:22.478Z,50,,,43.7,,,
2018-01-09T14:35:32.478Z,50,,,43.7,,,
2018-01-09T14:35:42.479Z,50,,,43.6,48,,
2018-01-09T14:35:52.478Z,50,,,43.5,,,
2018-01-09T14:36:02.478Z,50,,,43.4,,,
2018-01-09T14:36:12.481Z,50,,,43.3,,,
2018-01-09T14:36:22.479Z,50,,,43.2,,,
2018-01-09T14:36:32.478Z,50,,,43.1,,,
2018-01-09T14:36:42.479Z,50,,,43,,,
2018-01-09T14:36:52.478Z,50,,,42.9,48,,
2018-01-09T14:37:02.478Z,50,,,42.9,48,,
2018-01-09T14:37:12.478Z,50,,,42.8,47.9,,
2018-01-09T14:37:22.480Z,50,,,42.7,,,
2018-01-09T14:37:32.478Z,50,,,42.6,,,
2018-01-09T14:37:42.479Z,50,,,42.5,,,
2018-01-09T14:37:52.485Z,50,,,42.4,,,
2018-01-09T14:38:02.478Z,50,,,42.4,47.8,,
2018-01-09T14:38:12.479Z,50,,,42.3,,,
2018-01-09T14:38:22.478Z,50,,,42.2,,,
2018-01-09T14:38:32.479Z,50,,,42.1,,,
2018-01-09T14:38:42.479Z,50,,,42,,,
2018-01-09T14:38:52.481Z,50,,,42,47.7,,
2018-01-09T14:39:02.479Z,50,,,41.9,,,
2018-01-09T14:39:12.479Z,50,,,41.8,,,
2018-01-09T14:39:22.479Z,50,,,41.7,,,
2018-01-09T14:39:32.479Z,50,,,41.7,47.6,,
2018-01-09T14:39:42.478Z,50,,,41.6,,,
2018-01-09T14:39:52.488Z,50,,,41.5,,,
2018-01-09T14:40:02.478Z,50,,,41.5,,,
2018-01-09T14:40:12.478Z,50,,,41.4,,,
2018-01-09T14:40:22.478Z,50,,,41.3,47.4,,
2018-01-09T14:40:32.479Z,50,,,41.3,,,
2018-01-09T14:40:42.479Z,50,,,41.2,,,
2018-01-09T14:40:52.478Z,50,,,41.1,,,
2018-01-09T14:41:02.478Z,50,,,41.1,47.3,,
2018-01-09T14:41:12.478Z,50,,,40.9,,,
2018-01-09T14:41:22.478Z,50,,,40.8,,,
2018-01-09T14:41:32.478Z,50,,,40.7,,,
2018-01-09T14:41:42.479Z,50,,,40.7,,,
2018-01-09T14:41:52.478Z,50,5,,40.6,47.2,0,0
2018-01-09T14:42:02.478Z,50,59,,40.5,,1,0
2018-01-09T14:42:12.478Z,50,5,,40.5,,0,0
2018-01-09T14:42:22.478Z,50,,,40.4,,,
2018-01-09T14:42:32.479Z,50,,,40.3,,,
2018-01-09T14:42:42.480Z,50,,,40.3,47.1,,
2018-01-09T14:42:52.478Z,50,,,40.2,,,
2018-01-09T14:43:02.481Z,50,,,40.2,,,
2018-01-09T14:43:12.479Z,50,,,40.1,,,
2018-01-09T14:43:22.484Z,50,,,40,47,,
2018-01-09T14:43:32.478Z,50,,,40,,,
2018-01-09T14:43:42.538Z,50,,,39.9,,,
2018-01-09T14:43:52.530Z,50,,,39.8,,,
2018-01-09T14:44:02.478Z,50,,,39.8,46.9,,
2018-01-09T14:44:12.499Z,50,,,39.7,,,
2018-01-09T14:44:22.479Z,50,,,39.7,,,
2018-01-09T14:44:32.488Z,50,,,39.6,,,
2018-01-09T14:44:42.478Z,50,,,39.6,,,
2018-01-09T14:44:52.478Z,50,,,39.5,,,
2018-01-09T14:45:02.483Z,50,,,39.5,46.8,,
2018-01-09T14:45:12.478Z,50,,,39.4,,,
2018-01-09T14:45:22.478Z,50,,,39.3,,,
2018-01-09T14:45:32.478Z,50,,,39.3,,,
2018-01-09T14:45:42.478Z,50,,,39.2,,,
2018-01-09T14:45:52.478Z,50,,,39.2,46.7,,
2018-01-09T14:46:02.482Z,50,,,39.1,,,
2018-01-09T14:46:12.478Z,50,,,39.1,,,
2018-01-09T14:46:22.478Z,50,,,38.9,,,
2018-01-09T14:46:32.479Z,50,,,38.9,,,
2018-01-09T14:46:42.478Z,50,,,38.8,46.6,,
2018-01-09T14:46:52.478Z,50,,,38.8,,,
2018-01-09T14:47:02.478Z,50,,,38.7,,,
2018-01-09T14:47:12.478Z,50,,,38.7,,,
2018-01-09T14:47:22.478Z,50,,,38.6,,,
2018-01-09T14:47:32.478Z,50,,,38.6,,,
2018-01-09T14:47:42.478Z,50,,,38.5,,,
2018-01-09T14:47:52.478Z,50,,,38.5,46.5,,
2018-01-09T14:48:02.479Z,50,,,38.4,,,
2018-01-09T14:48:12.478Z,50,,,38.4,,,
2018-01-09T14:48:22.486Z,50,,,38.3,,,
2018-01-09T14:48:32.478Z,50,,,38.3,,,
2018-01-09T14:48:42.478Z,50,,,38.2,46.4,,
2018-01-09T14:48:52.478Z,50,,,38.2,,,
2018-01-09T14:49:02.481Z,50,,,38.1,,,
2018-01-09T14:49:12.478Z,50,,,38.1,,,
2018-01-09T14:49:22.478Z,50,,,38.1,,,
2018-01-09T14:49:32.478Z,50,,,38,,,
2018-01-09T14:49:42.482Z,50,,,38,,,
2018-01-09T14:49:52.542Z,50,,,37.9,46.3,,
2018-01-09T14:50:02.485Z,50,,,37.9,,,
2018-01-09T14:50:12.515Z,50,,,37.8,,,
2018-01-09T14:50:22.478Z,50,,,37.8,,,
2018-01-09T14:50:32.478Z,50,,,37.8,,,
2018-01-09T14:50:42.478Z,50,,,37.7,,,
2018-01-09T14:50:52.478Z,50,,,37.7,,,
2018-01-09T14:51:02.479Z,50,,,37.6,46.2,,
2018-01-09T14:51:12.479Z,50,5,0,37.6,46.2,0,0
2018-01-09T14:51:22.482Z,50,,,37.5,,,
2018-01-09T14:51:32.478Z,50,,,37.5,,,
2018-01-09T14:51:42.477Z,50,,,37.5,,,
2018-01-09T14:51:52.479Z,50,,,37.4,,,
2018-01-09T14:52:02.478Z,50,,,37.4,,,
2018-01-09T14:52:12.480Z,50,,,37.3,46.1,,
2018-01-09T14:52:22.478Z,50,,,37.3,,,
2018-01-09T14:52:32.503Z,50,,,37.3,,,
2018-01-09T14:52:42.495Z,50,,,37.2,,,
2018-01-09T14:52:52.478Z,50,,,37.2,,,
2018-01-09T14:53:02.478Z,50,,,37.1,,,
2018-01-09T14:53:12.478Z,50,,,37.1,,,
2018-01-09T14:53:22.478Z,50,,,37.1,46,1,0
2018-01-09T14:53:32.490Z,50,59,,36.9,,,
2018-01-09T14:53:42.487Z,50,,,36.9,,0,0
2018-01-09T14:53:52.480Z,50,5,,36.9,,,
2018-01-09T14:54:02.485Z,50,,,36.8,,1,0
2018-01-09T14:54:12.478Z,50,59,,36.8,,,
2018-01-09T14:54:22.481Z,50,,,36.7,46,,
2018-01-09T14:54:32.479Z,50,,,36.7,46,,
2018-01-09T14:54:42.478Z,50,,,36.7,45.9,,
2018-01-09T14:54:52.482Z,50,,,36.6,,,
2018-01-09T14:55:02.502Z,50,,,36.6,,,
2018-01-09T14:55:12.478Z,50,,,36.6,,,
