Time,HwTOutlet,PrimT,ActPow,HwActive,PrimTSet,HwTSet,ChActive
2018-02-13T12:22:28.539Z,33.6,46.1,,,,50,
2018-02-13T12:22:38.597Z,,45.8,,,,,
2018-02-13T12:22:48.561Z,33.6,,,,,50,
2018-02-13T12:22:58.624Z,,45.7,,,,,
2018-02-13T12:23:08.594Z,33.6,,,,,50,
2018-02-13T12:23:18.546Z,33.6,45.6,,,,50,
2018-02-13T12:23:28.587Z,33.7,,,,,50,
2018-02-13T12:23:38.630Z,33.7,45.5,,,,50,
2018-02-13T12:23:48.599Z,33.7,45.3,,,,50,
2018-02-13T12:23:58.567Z,33.7,,,,,50,
2018-02-13T12:24:08.542Z,33.7,,,,,50,
2018-02-13T12:24:18.617Z,33.7,45.2,,,,50,
2018-02-13T12:24:28.549Z,33.7,,,,,50,
2018-02-13T12:24:38.615Z,33.7,,,,,50,
2018-02-13T12:24:48.591Z,33.7,,,,,50,
2018-02-13T12:25:08.589Z,33.7,45.1,,,,50,
2018-02-13T12:25:18.640Z,33.7,,,,,50,
2018-02-13T12:25:28.558Z,33.7,,,,,50,
2018-02-13T12:25:48.581Z,33.7,,,,,50,
2018-02-13T12:25:58.568Z,33.7,,,,,50,
2018-02-13T12:26:08.583Z,33.7,,,,,50,
2018-02-13T12:26:18.691Z,33.7,45.2,,,,50,
2018-02-13T12:26:28.689Z,33.7,,,,,50,
2018-02-13T12:26:38.608Z,33.7,,,,,50,
2018-02-13T12:26:48.627Z,33.7,45.3,,,,50,
2018-02-13T12:26:58.574Z,33.7,,,,,50,
2018-02-13T12:27:08.596Z,33.7,,,,,50,
2018-02-13T12:27:18.675Z,33.7,,,,,50,
2018-02-13T12:27:28.611Z,33.7,45.4,,,,50,
2018-02-13T12:27:38.651Z,33.7,,,,,50,
2018-02-13T12:27:48.569Z,33.7,,,,,50,
2018-02-13T12:27:58.582Z,33.7,,,,,50,
2018-02-13T12:28:08.608Z,33.7,45.5,,,,50,
2018-02-13T12:28:18.551Z,33.7,,,,,50,
2018-02-13T12:28:28.613Z,33.6,,,,,50,
2018-02-13T12:28:38.597Z,33.6,,,,,50,
2018-02-13T12:28:48.644Z,33.6,,,,,50,
2018-02-13T12:28:58.631Z,33.6,,,,,50,
2018-02-13T12:29:08.601Z,33.6,,,,,50,
2018-02-13T12:29:18.560Z,33.7,,,,,50,
2018-02-13T12:29:28.537Z,33.6,,,,,50,
2018-02-13T12:29:38.549Z,33.6,,,,,50,
2018-02-13T12:29:48.546Z,33.6,,,,,50,
2018-02-13T12:29:58.678Z,33.6,,,,,50,
2018-02-13T12:30:08.593Z,33.6,,,,,50,
2018-02-13T12:30:18.585Z,33.6,,,,,50,
2018-02-13T12:30:28.540Z,33.6,,,,,50,
2018-02-13T12:30:38.554Z,33.6,,,,,50,
2018-02-13T12:30:48.551Z,33.6,,,,,50,
2018-02-13T12:31:08.543Z,33.6,45.4,,,,50,
2018-02-13T12:31:18.560Z,33.6,,,,,50,
2018-02-13T12:31:28.555Z,33.6,,,,,50,
2018-02-13T12:31:38.548Z,33.6,,,,,50,
2018-02-13T12:31:48.558Z,33.6,,,,,50,
2018-02-13T12:31:58.616Z,33.6,,,,,50,
2018-02-13T12:32:08.559Z,33.6,45.3,,,,50,
2018-02-13T12:32:18.542Z,33.6,,,,,50,
2018-02-13T12:32:38.583Z,33.6,,,,,50,
2018-02-13T12:32:48.568Z,33.5,,,,,50,
2018-02-13T12:33:08.547Z,33.5,,,,,50,
2018-02-13T12:33:18.539Z,33.5,,,,,50,
2018-02-13T12:33:28.536Z,33.5,45.2,,,,50,
2018-02-13T12:33:38.588Z,33.5,,,,,50,
2018-02-13T12:33:48.547Z,33.5,,,,,50,
2018-02-13T12:33:58.583Z,33.5,,,,,50,
2018-02-13T12:34:08.577Z,42.4,45,,1,0,50,0
2018-02-13T12:34:18.546Z,44.1,44.9,30,,,50,
2018-02-13T12:34:28.538Z,44.7,46,0,0,,50,0
2018-02-13T12:34:38.564Z,46,44.5,,1,,50,0
2018-02-13T12:34:48.607Z,44.2,44.5,33,,,50,
2018-02-13T12:34:58.619Z,45,45.7,0,0,,50,0
2018-02-13T12:35:08.573Z,45.6,45,,0,,50,0
2018-02-13T12:35:18.628Z,,44.9,,,,,
2018-02-13T12:35:28.546Z,45.3,,,,,50,
2018-02-13T12:35:48.580Z,45.1,,,,,50,
2018-02-13T12:35:58.617Z,45,,,,,50,
2018-02-13T12:36:08.615Z,44.9,,,0,59,50,2
2018-02-13T12:36:28.610Z,44.7,,,,,50,
2018-02-13T12:36:38.594Z,44.9,43.4,,0,0,50,0
2018-02-13T12:36:48.593Z,43.3,42.7,,,,50,
2018-02-13T12:37:08.580Z,43.1,42.6,,,,50,
2018-02-13T12:37:28.595Z,42.9,,,,,50,
2018-02-13T12:37:38.635Z,42.8,,,,,50,
2018-02-13T12:37:48.581Z,,,,0,59,,2
2018-02-13T12:37:58.572Z,42.6,,,,,50,
2018-02-13T12:38:08.583Z,42.5,,,0,5,50,0
2018-02-13T12:38:18.595Z,43,41.9,39,1,0,50,0
2018-02-13T12:38:28.549Z,40.2,42.1,,,,50,
2018-02-13T12:38:38.562Z,38.6,45.2,108,,,50,
2018-02-13T12:38:48.605Z,42.3,49,108,,,50,
2018-02-13T12:38:58.652Z,45.9,52,116,,,50,
2018-02-13T12:39:08.653Z,47.7,53.3,111,,,50,
2018-02-13T12:39:18.581Z,49.1,54.9,0,0,,50,0
2018-02-13T12:39:28.546Z,49.1,53,,,,50,
2018-02-13T12:39:38.563Z,,52.8,,,,,
2018-02-13T12:39:48.578Z,48.8,,,,,50,
2018-02-13T12:39:58.643Z,,52.7,,,,,
2018-02-13T12:40:08.598Z,48.5,,,,,50,
2018-02-13T12:40:18.630Z,48.3,,,,,50,
2018-02-13T12:40:28.592Z,,,,0,59,,2
2018-02-13T12:40:38.552Z,48,52.6,,,,50,
2018-02-13T12:40:48.636Z,47.9,,,,,50,
2018-02-13T12:41:08.550Z,47.6,,,,,50,
2018-02-13T12:41:18.690Z,47.4,,,,,50,
2018-02-13T12:41:28.599Z,,52.4,,,,,
2018-02-13T12:41:38.601Z,47.1,,,,,50,
2018-02-13T12:41:48.638Z,49.7,,,,,50,
2018-02-13T12:42:08.619Z,49.7,52.3,,,,50,
2018-02-13T12:42:18.637Z,49.6,,,,,50,
2018-02-13T12:42:28.592Z,,52.2,,,,,
2018-02-13T12:42:38.578Z,49.1,,,,,50,
2018-02-13T12:42:48.605Z,50.4,,,,,50,
2018-02-13T12:42:58.617Z,,52.1,,,,,
2018-02-13T12:43:08.602Z,50,,,,,50,
2018-02-13T12:43:18.636Z,49.9,,,,,50,
2018-02-13T12:43:28.609Z,49.7,52,,,,50,
2018-02-13T12:43:38.626Z,,51.9,,,,,
2018-02-13T12:43:48.583Z,49.2,,,,,50,
2018-02-13T12:43:58.634Z,49.1,,,,,50,
2018-02-13T12:44:08.580Z,48.9,,,,,50,
2018-02-13T12:44:28.597Z,48.5,,,,,50,
2018-02-13T12:44:38.577Z,48.3,,,,,50,
2018-02-13T12:44:58.612Z,47.8,51.6,65,1,0,50,0
2018-02-13T12:45:08.594Z,46.3,48.4,0,0,,50,0
2018-02-13T12:45:18.685Z,46.2,47.8,,,,50,
2018-02-13T12:45:28.587Z,,47.6,,,,,
2018-02-13T12:45:38.585Z,45.9,,,,,50,
2018-02-13T12:45:48.597Z,,47.4,,,,,
2018-02-13T12:45:58.607Z,45.6,,,,,50,
2018-02-13T12:46:08.611Z,45.5,,,0,59,50,2
2018-02-13T12:46:18.657Z,45.3,,,,,50,
2018-02-13T12:46:28.607Z,,47.3,,,,,
2018-02-13T12:46:38.670Z,45.1,,,,,50,
2018-02-13T12:46:48.609Z,45,,,,,50,
2018-02-13T12:47:08.584Z,44.7,47.2,,,,50,
2018-02-13T12:47:18.637Z,44.6,,,,,50,
2018-02-13T12:47:38.592Z,44.3,,,,,50,
2018-02-13T12:47:48.582Z,44.2,,,,,50,
2018-02-13T12:48:08.656Z,43.9,,,,,50,
2018-02-13T12:48:18.635Z,43.8,,,,,50,
2018-02-13T12:48:38.622Z,43.6,47.3,,,,50,
2018-02-13T12:48:48.604Z,43.5,51,39,0,,50,2
2018-02-13T12:48:58.641Z,43.4,49.5,29,,,50,
2018-02-13T12:49:08.616Z,43.3,45.5,29,,,50,
2018-02-13T12:49:18.661Z,43.2,40.6,30,,,50,
2018-02-13T12:49:28.589Z,43.1,39.6,30,,,50,
2018-02-13T12:49:38.636Z,43,38,30,,,50,
2018-02-13T12:49:48.605Z,,37.5,29,,,,
2018-02-13T12:49:58.649Z,42.8,37.8,30,,,50,
2018-02-13T12:50:08.569Z,42.7,38.3,30,,,50,
2018-02-13T12:50:18.622Z,,38.6,29,,,,
2018-02-13T12:50:28.676Z,42.4,38.7,,,,50,
2018-02-13T12:50:38.638Z,42.4,38.8,,,,50,
2018-02-13T12:50:48.668Z,,39.1,,,,,
2018-02-13T12:50:58.663Z,42.1,39.3,,,,50,
2018-02-13T12:51:08.688Z,42.1,39.6,30,,,50,
2018-02-13T12:51:18.637Z,42,39.9,,,,50,
2018-02-13T12:51:28.629Z,,40.2,29,,,,
2018-02-13T12:51:38.605Z,41.8,40.5,30,,,50,
2018-02-13T12:51:48.599Z,41.7,,,,,50,
2018-02-13T12:51:58.601Z,41.6,41,29,,,50,
2018-02-13T12:52:08.537Z,41.5,41.2,30,,,50,
2018-02-13T12:52:18.543Z,,41.3,,,,,
2018-02-13T12:52:28.538Z,41.3,41.5,,,,50,
2018-02-13T12:52:38.546Z,41.2,,,,,50,
2018-02-13T12:52:48.564Z,41.1,41.9,29,,,50,
2018-02-13T12:52:58.558Z,,42.1,29,,,,
2018-02-13T12:53:08.542Z,40.9,42.2,30,,,50,
2018-02-13T12:53:18.538Z,40.8,,,,,50,
2018-02-13T12:53:28.539Z,,42.6,29,,,,
2018-02-13T12:53:38.547Z,40.6,42.7,30,,,50,
2018-02-13T12:53:48.538Z,40.5,42.9,29,,,50,
2018-02-13T12:53:58.546Z,,43,29,,,,
2018-02-13T12:54:08.537Z,40.4,43.1,30,,,50,
2018-02-13T12:54:18.537Z,40.3,,,,,50,
2018-02-13T12:54:28.537Z,,43.3,30,,,,
2018-02-13T12:54:38.540Z,40.1,43.4,,,,50,
2018-02-13T12:54:48.577Z,40.1,,,,,50,
2018-02-13T12:54:58.648Z,,43.6,29,,,,
2018-02-13T12:55:08.617Z,39.9,43.7,30,,,50,
2018-02-13T12:55:18.613Z,39.8,,,,,50,
2018-02-13T12:55:28.537Z,39.7,43.9,29,,,50,
2018-02-13T12:55:38.542Z,39.7,44.1,30,,,50,
2018-02-13T12:55:48.575Z,39.6,42.7,0,0,,50,2
2018-02-13T12:55:58.577Z,39.5,41.2,,,,50,
2018-02-13T12:56:08.658Z,39.5,39.8,,,,50,
2018-02-13T12:56:18.649Z,,39.5,,,,,
2018-02-13T12:56:28.629Z,39.3,39.3,,,,50,
2018-02-13T12:56:38.551Z,39.3,,,,,50,
2018-02-13T12:56:58.545Z,39.1,39.4,,,,50,
2018-02-13T12:57:08.537Z,39.1,39.3,,,,50,
2018-02-13T12:57:18.542Z,38.9,39.2,,,,50,
2018-02-13T12:57:28.536Z,,38.9,,,,,
2018-02-13T12:57:38.544Z,38.8,38.8,,,,50,
2018-02-13T12:57:48.536Z,38.7,,,,,50,
2018-02-13T12:57:58.544Z,,38.7,,,,,
2018-02-13T12:58:08.544Z,38.6,,,,,50,
2018-02-13T12:58:18.536Z,38.5,,,,,50,
2018-02-13T12:58:38.536Z,38.4,38.6,,,,50,
2018-02-13T12:58:48.593Z,38.3,38.5,,,,50,
2018-02-13T12:59:08.550Z,38.2,,,,,50,
2018-02-13T12:59:18.592Z,38.1,,,,,50,
2018-02-13T12:59:38.536Z,38,,,,,50,
2018-02-13T12:59:48.536Z,38,,,,,50,
2018-02-13T13:00:08.557Z,37.8,,,,,50,
2018-02-13T13:00:18.584Z,37.8,,,,,50,
2018-02-13T13:00:38.536Z,37.7,,,,,50,
2018-02-13T13:00:48.537Z,37.6,,,,,50,
2018-02-13T13:01:08.546Z,37.5,,,,,50,
2018-02-13T13:01:18.536Z,37.5,,,,,50,
2018-02-13T13:01:38.552Z,37.4,,,,,50,
2018-02-13T13:01:48.543Z,37.3,,,,,50,
2018-02-13T13:01:58.542Z,,38.6,,,,,
2018-02-13T13:02:08.543Z,37.2,,,,,50,
2018-02-13T13:02:18.536Z,37.1,,,,,50,
2018-02-13T13:02:38.539Z,36.9,,,,,50,
2018-02-13T13:02:48.589Z,36.9,,,,,50,
2018-02-13T13:02:58.573Z,,38.7,,,,,
2018-02-13T13:03:08.662Z,36.8,,,,,50,
2018-02-13T13:03:18.577Z,36.7,,,,,50,
2018-02-13T13:03:28.607Z,,38.8,,,,,
2018-02-13T13:03:38.541Z,36.6,38.9,,,,50,
2018-02-13T13:03:48.536Z,36.6,,,,,50,
2018-02-13T13:03:58.538Z,,39.1,,,,,
2018-02-13T13:04:08.539Z,36.5,39.1,0,0,59,50,2
2018-02-13T13:04:18.545Z,36.4,,,,,50,
2018-02-13T13:04:28.537Z,,39.2,,,,,
2018-02-13T13:04:38.561Z,36.4,39.3,,,,50,
2018-02-13T13:04:48.586Z,36.3,,,,,50,
2018-02-13T13:04:58.542Z,,39.4,,,,,
2018-02-13T13:05:08.536Z,36.2,39.5,,,,50,
2018-02-13T13:05:18.538Z,36.2,,,,,50,
2018-02-13T13:05:28.540Z,,39.6,,,,,
2018-02-13T13:05:38.561Z,36.1,,,,,50,
2018-02-13T13:05:48.593Z,36,,,,,50,
2018-02-13T13:05:58.538Z,,39.7,,,,,
2018-02-13T13:06:08.537Z,36,39.8,,,,50,
2018-02-13T13:06:18.542Z,35.9,,,,,50,
2018-02-13T13:06:28.543Z,35.9,39.9,,,,50,
2018-02-13T13:06:38.536Z,,40,,,,,
2018-02-13T13:06:48.567Z,35.8,,,,,50,
2018-02-13T13:06:58.536Z,35.7,,,,,50,
2018-02-13T13:07:08.617Z,35.7,40.1,,,,50,
2018-02-13T13:07:18.542Z,,40.2,,,,,
2018-02-13T13:07:28.537Z,35.6,,,,,50,
2018-02-13T13:07:38.568Z,35.6,,,,,50,
2018-02-13T13:07:48.579Z,,40.3,,,,,
2018-02-13T13:07:58.577Z,35.5,40.4,,,,50,
2018-02-13T13:08:08.578Z,35.5,,,,,50,
2018-02-13T13:08:18.541Z,35.4,,,,,50,
2018-02-13T13:08:28.536Z,,40.5,,,,,
2018-02-13T13:08:38.537Z,35.3,,,,,50,
2018-02-13T13:08:48.537Z,35.3,,,,,50,
2018-02-13T13:09:08.536Z,35.2,,,,,50,
2018-02-13T13:09:18.539Z,35.2,,,,,50,
2018-02-13T13:09:28.538Z,,40.6,,,,,
2018-02-13T13:09:38.537Z,35.1,,,,,50,
2018-02-13T13:09:48.539Z,35.1,,,,,50,
2018-02-13T13:09:58.537Z,,40.5,,,,,
2018-02-13T13:10:08.556Z,34.9,,,,,50,
2018-02-13T13:10:18.703Z,34.9,,,,,50,
2018-02-13T13:10:38.558Z,34.8,,,,,50,
2018-02-13T13:10:48.541Z,34.8,,,,,50,
2018-02-13T13:10:58.561Z,,40.4,,,,,
2018-02-13T13:11:08.541Z,34.7,,,,,50,
2018-02-13T13:11:18.536Z,34.7,43.5,37,0,,50,2
2018-02-13T13:11:28.536Z,34.6,44.6,33,,,50,
2018-02-13T13:11:38.551Z,34.6,42.3,29,,,50,
2018-02-13T13:11:48.572Z,34.6,39.7,30,,,50,
2018-02-13T13:11:58.545Z,,38.8,29,,,,
2018-02-13T13:12:08.542Z,34.5,38.2,30,,,50,
2018-02-13T13:12:18.536Z,34.5,37.9,29,,,50,
2018-02-13T13:12:28.537Z,,38.3,29,,,,
2018-02-13T13:12:38.538Z,34.4,38.8,,,,50,
2018-02-13T13:12:48.543Z,,39.1,30,,,,
2018-02-13T13:12:58.552Z,34.4,39.3,29,,,50,
2018-02-13T13:13:08.544Z,34.3,39.5,30,,,50,
2018-02-13T13:13:18.571Z,34.3,,,,,50,
2018-02-13T13:13:28.537Z,,39.8,29,,,,
2018-02-13T13:13:38.536Z,34.2,40,30,,,50,
2018-02-13T13:13:48.536Z,,40.1,29,,,,
2018-02-13T13:13:58.536Z,34.2,40.3,30,,,50,
2018-02-13T13:14:08.541Z,34.2,40.5,,,,50,
2018-02-13T13:14:18.537Z,34.1,,,,,50,
2018-02-13T13:14:28.540Z,34.1,40.8,,,,50,
2018-02-13T13:14:38.536Z,,41,29,,,,
2018-02-13T13:14:48.537Z,34.1,41.2,,,,50,
2018-02-13T13:14:58.560Z,34.1,,,,,50,
2018-02-13T13:15:08.537Z,34,41.4,29,,,50,
2018-02-13T13:15:18.537Z,,41.6,,,,,
2018-02-13T13:15:28.544Z,34,41.7,,,,50,
2018-02-13T13:15:38.537Z,34,,,,,50,
2018-02-13T13:15:48.542Z,34,42,30,,,50,
2018-02-13T13:15:58.536Z,,42.1,29,,,,
2018-02-13T13:16:08.536Z,33.9,42.2,,,,50,
2018-02-13T13:16:18.560Z,33.9,,,,,50,
2018-02-13T13:16:28.570Z,33.9,42.4,,,,50,
2018-02-13T13:16:38.537Z,33.9,41.8,0,0,,50,2
2018-02-13T13:16:48.536Z,33.8,39.8,,,,50,
2018-02-13T13:16:58.541Z,33.8,38.5,,,,50,
2018-02-13T13:17:08.572Z,33.8,38,,,,50,
2018-02-13T13:17:18.538Z,,37.8,,,,,
2018-02-13T13:17:28.537Z,33.8,,,,,50,
2018-02-13T13:17:38.595Z,33.8,,,,,50,
2018-02-13T13:17:58.551Z,33.7,37.7,,,,50,
2018-02-13T13:18:08.627Z,33.7,37.6,,,,50,
2018-02-13T13:18:18.536Z,33.7,,,,,50,
2018-02-13T13:18:28.549Z,,37.4,,,,,
2018-02-13T13:18:38.570Z,33.7,37.3,,,,50,
2018-02-13T13:18:48.539Z,33.7,,,,,50,
2018-02-13T13:18:58.537Z,33.7,41.2,39,0,,50,2
2018-02-13T13:19:08.537Z,33.6,45,29,,,50,
2018-02-13T13:19:18.536Z,33.6,44.4,,,,50,
2018-02-13T13:19:28.605Z,,43.4,30,,,,
2018-02-13T13:19:38.605Z,33.6,43.1,29,,,50,
2018-02-13T13:19:48.562Z,,42.8,30,,,,
2018-02-13T13:19:58.538Z,33.6,42.6,,,,50,
2018-02-13T13:20:08.538Z,33.6,42.8,29,,,50,
2018-02-13T13:20:18.543Z,,43.1,,,,,
2018-02-13T13:20:28.536Z,33.5,43.3,,,,50,
2018-02-13T13:20:38.536Z,33.5,,,,,50,
2018-02-13T13:20:48.558Z,,43.6,30,,,,
2018-02-13T13:20:58.536Z,33.5,43.7,,,,50,
2018-02-13T13:21:08.565Z,33.5,43.8,29,,,50,
2018-02-13T13:21:18.742Z,33.5,43.9,,,,50,
2018-02-13T13:21:28.551Z,,44.1,29,,,,
2018-02-13T13:21:38.536Z,33.5,,30,,,50,
2018-02-13T13:21:48.579Z,33.5,,,,,50,
2018-02-13T13:21:58.536Z,,44.3,29,,,,
2018-02-13T13:22:08.562Z,33.5,,30,,,50,
2018-02-13T13:22:18.536Z,33.5,,,,,50,
2018-02-13T13:22:28.545Z,,44.5,30,,,,
2018-02-13T13:22:38.536Z,33.5,44.6,,,,50,
2018-02-13T13:22:48.536Z,33.4,,,,,50,
2018-02-13T13:22:58.542Z,,44.8,30,,,,
2018-02-13T13:23:08.536Z,33.4,44.9,29,,,50,
2018-02-13T13:23:18.537Z,,45,,,,,
2018-02-13T13:23:28.545Z,33.5,45.2,30,,,50,
2018-02-13T13:23:38.538Z,33.4,,,,,50,
2018-02-13T13:23:48.538Z,,45.4,29,,,,
2018-02-13T13:23:58.569Z,33.4,45.5,,,,50,
2018-02-13T13:24:08.536Z,33.4,45.6,30,,,50,
2018-02-13T13:24:18.536Z,33.4,,,,,50,
2018-02-13T13:24:28.536Z,33.4,46,29,,,50,
2018-02-13T13:24:38.536Z,33.4,44.7,0,0,,50,2
2018-02-13T13:24:48.538Z,33.4,43.3,,,,50,
2018-02-13T13:24:58.536Z,33.4,41.8,,,,50,
2018-02-13T13:25:08.558Z,33.4,41.4,,,,50,
2018-02-13T13:25:18.536Z,,41.2,,,,,
2018-02-13T13:25:28.843Z,33.4,,,,,50,
2018-02-13T13:25:38.554Z,33.4,,,,,50,
2018-02-13T13:25:58.598Z,33.4,,,,,50,
2018-02-13T13:26:08.598Z,33.4,40.9,,,,50,
2018-02-13T13:26:18.585Z,33.4,43.2,41,0,,50,2
2018-02-13T13:26:28.544Z,33.4,47.3,32,,,50,
2018-02-13T13:26:38.561Z,33.4,47.9,29,,,50,
2018-02-13T13:26:48.551Z,,46.7,,,,,
2018-02-13T13:26:58.546Z,33.4,46.4,30,,,50,
2018-02-13T13:27:08.536Z,33.4,46.1,,,,50,
2018-02-13T13:27:18.536Z,33.4,46,29,,,50,
2018-02-13T13:27:28.563Z,,46,,,,,
2018-02-13T13:27:38.596Z,33.4,46.3,,,,50,
2018-02-13T13:27:48.608Z,33.4,,,,,50,
2018-02-13T13:27:58.536Z,,46.6,,,,,
2018-02-13T13:28:08.536Z,33.4,46.8,30,,,50,
2018-02-13T13:28:18.536Z,33.4,,,,,50,
2018-02-13T13:28:28.548Z,33.4,47,,,,50,
2018-02-13T13:28:38.536Z,,47.1,29,,,,
2018-02-13T13:28:48.554Z,33.4,,,,,50,
2018-02-13T13:28:58.540Z,33.4,,,,,50,
2018-02-13T13:29:08.565Z,33.4,47.2,,,,50,
2018-02-13T13:29:18.539Z,,47.3,,,,,
2018-02-13T13:29:28.543Z,33.4,,,,,50,
2018-02-13T13:29:38.581Z,33.4,,,,,50,
2018-02-13T13:29:48.538Z,,47.6,29,,,,
2018-02-13T13:29:58.536Z,33.4,,,,,50,
2018-02-13T13:30:08.536Z,33.4,47.7,,,,50,
2018-02-13T13:30:18.536Z,33.5,,,,,50,
2018-02-13T13:30:28.542Z,,47.8,29,,,,
2018-02-13T13:30:38.536Z,33.5,47.9,30,,,50,
2018-02-13T13:30:48.564Z,,48.1,29,,,,
2018-02-13T13:30:58.548Z,33.5,48.2,30,,,50,
2018-02-13T13:31:08.536Z,33.5,48.3,29,,,50,
2018-02-13T13:31:18.537Z,33.5,,,,,50,
2018-02-13T13:31:28.536Z,,48.5,30,,,,
2018-02-13T13:31:38.662Z,33.5,48.6,29,,,50,
2018-02-13T13:31:48.535Z,33.5,,,,,50,
2018-02-13T13:31:58.638Z,,48.9,30,,,,
2018-02-13T13:32:08.609Z,33.6,49,,,,50,
2018-02-13T13:32:18.729Z,33.6,,,,,50,
2018-02-13T13:32:28.569Z,,49.2,,,,,
2018-02-13T13:32:38.536Z,33.6,,29,,,50,
2018-02-13T13:32:48.555Z,33.6,,,,,50,
2018-02-13T13:32:58.661Z,,49.4,,,,,
2018-02-13T13:33:08.611Z,33.6,49.5,,,,50,
2018-02-13T13:33:18.598Z,33.7,,,,,50,
2018-02-13T13:33:28.615Z,,49.7,,,,,
2018-02-13T13:33:38.537Z,33.7,49.8,30,,,50,
2018-02-13T13:33:48.536Z,33.7,,,,,50,
2018-02-13T13:33:58.536Z,33.7,49.9,29,,,50,
2018-02-13T13:34:08.549Z,33.7,50,30,,,50,
2018-02-13T13:34:18.542Z,,50.1,29,,,,
2018-02-13T13:34:28.543Z,33.7,,30,,,50,
2018-02-13T13:34:38.536Z,33.8,,,,,50,
2018-02-13T13:34:48.561Z,,50.3,30,,,,
2018-02-13T13:34:58.536Z,33.8,50.4,29,,,50,
2018-02-13T13:35:08.537Z,33.8,50.5,,,,50,
2018-02-13T13:35:18.538Z,33.8,,,,,50,
2018-02-13T13:35:28.540Z,,50.7,,,,,
2018-02-13T13:35:38.536Z,33.9,,,,,50,
2018-02-13T13:35:48.547Z,33.9,49.8,0,0,,50,2
2018-02-13T13:35:58.536Z,33.9,48.4,,,,50,
2018-02-13T13:36:08.548Z,33.9,46.8,,,,50,
2018-02-13T13:36:18.536Z,,46.3,,,,,
2018-02-13T13:36:28.540Z,34,46.1,,,,50,
2018-02-13T13:36:38.536Z,34,,,,,50,
2018-02-13T13:36:48.548Z,,46,,,,,
2018-02-13T13:36:58.536Z,34,,,,,50,
2018-02-13T13:37:08.537Z,34,45.9,,,,50,
2018-02-13T13:37:18.542Z,,45.8,,,,,
2018-02-13T13:37:28.539Z,34.1,45.6,,,,50,
2018-02-13T13:37:38.540Z,34,,,,,50,
2018-02-13T13:37:48.535Z,,45.4,,,,,
2018-02-13T13:37:58.535Z,34.1,45.3,,,,50,
2018-02-13T13:38:08.541Z,34.1,,,,,50,
2018-02-13T13:38:18.535Z,34.1,,,,,50,
2018-02-13T13:38:28.543Z,,45.1,,,,,
2018-02-13T13:38:38.552Z,34.1,45,,,,50,
2018-02-13T13:38:48.535Z,34.1,44.9,,,,50,
2018-02-13T13:39:08.584Z,34.2,,,,,50,
2018-02-13T13:39:18.549Z,34.1,,,,,50,
2018-02-13T13:39:28.543Z,,44.8,,,,,
2018-02-13T13:39:38.535Z,34.2,,,,,50,
2018-02-13T13:39:48.536Z,34.2,,,,,50,
2018-02-13T13:40:08.535Z,34.2,,,,,50,
2018-02-13T13:40:18.545Z,34.2,,,,,50,
2018-02-13T13:40:38.535Z,34.2,,,,,50,
2018-02-13T13:40:48.535Z,34.2,,,,,50,
2018-02-13T13:41:08.568Z,34.3,,,,,50,
2018-02-13T13:41:18.539Z,34.3,,,,,50,
2018-02-13T13:41:38.535Z,34.3,44.9,,,,50,
2018-02-13T13:41:48.597Z,34.3,,,,,50,
2018-02-13T13:41:58.599Z,34.3,,,,,50,
2018-02-13T13:42:08.537Z,34.3,45,,,,50,
2018-02-13T13:42:28.540Z,34.3,,,,,50,
2018-02-13T13:42:38.556Z,34.3,,,,,50,
2018-02-13T13:42:48.572Z,,45.1,,,,,
2018-02-13T13:42:58.543Z,34.3,,,,,50,
2018-02-13T13:43:08.541Z,34.3,,,,,50,
2018-02-13T13:43:18.535Z,34.3,,,,,50,
2018-02-13T13:43:28.542Z,34.3,45.2,,0,,50,2
2018-02-13T13:43:38.537Z,34.3,49.2,38,,,50,
2018-02-13T13:43:48.557Z,34.3,50.7,29,,,50,
2018-02-13T13:43:58.538Z,34.4,49.2,29,,,50,
2018-02-13T13:44:08.538Z,34.4,47.8,29,,,50,
2018-02-13T13:44:18.665Z,,46.6,,,,,
2018-02-13T13:44:28.544Z,34.4,46.1,,,,50,
2018-02-13T13:44:38.627Z,34.4,,,,,50,
2018-02-13T13:44:48.536Z,,46.4,30,,,,
2018-02-13T13:44:58.613Z,34.4,46.7,,,,50,
2018-02-13T13:45:08.559Z,34.4,47,,,,50,
2018-02-13T13:45:18.719Z,34.4,,,,,50,
2018-02-13T13:45:28.539Z,,47.1,29,,,,
2018-02-13T13:45:38.535Z,34.4,47.2,,,,50,
2018-02-13T13:45:48.543Z,34.4,,,,,50,
2018-02-13T13:45:58.548Z,,47.4,,,,,
2018-02-13T13:46:08.536Z,34.5,47.7,,,,50,
2018-02-13T13:46:18.550Z,34.5,,,,,50,
2018-02-13T13:46:28.556Z,34.5,47.9,,,,50,
2018-02-13T13:46:38.538Z,,48,,,,,
2018-02-13T13:46:48.535Z,34.5,48.2,,,,50,
2018-02-13T13:46:58.536Z,34.5,,,,,50,
2018-02-13T13:47:08.539Z,34.5,48.3,29,,,50,
2018-02-13T13:47:18.536Z,,48.5,30,,,,
2018-02-13T13:47:28.568Z,34.5,48.6,29,,,50,
2018-02-13T13:47:38.556Z,34.5,,,,,50,
2018-02-13T13:47:48.535Z,,48.7,30,,,,
2018-02-13T13:47:58.536Z,34.6,48.8,,,,50,
2018-02-13T13:48:08.535Z,34.6,48.9,,,,50,
2018-02-13T13:48:18.535Z,34.6,49,30,,,50,
