Time,ActPow,HwTSet,PrimT,HwTOutlet,PrimTSet,ChActive,HwActive
2018-01-25T12:12:49.132Z,,50,,28.1,,,
2018-01-25T12:12:59.160Z,,50,32.8,28.1,,,
2018-01-25T12:13:09.109Z,,50,,28.1,,,
2018-01-25T12:13:19.133Z,,50,,28.1,,,
2018-01-25T12:13:29.141Z,,50,,28.1,,,
2018-01-25T12:13:39.152Z,,50,,28.1,,,
2018-01-25T12:13:49.128Z,,50,,28.1,,,
2018-01-25T12:13:59.122Z,,50,,28.1,,,
2018-01-25T12:14:09.090Z,,50,,28.1,,,
2018-01-25T12:14:19.131Z,,50,,28.1,,,
2018-01-25T12:14:29.101Z,,50,,28.1,,,
2018-01-25T12:14:39.146Z,,50,,28.1,,,
2018-01-25T12:14:49.151Z,,50,,28.1,,,
2018-01-25T12:14:59.142Z,,50,,28,,,
2018-01-25T12:15:09.110Z,,50,,28,,,
2018-01-25T12:15:19.108Z,,50,,28,,,
2018-01-25T12:15:29.117Z,,50,32.7,28,,,
2018-01-25T12:15:39.111Z,,50,,28,,,
2018-01-25T12:15:49.116Z,,50,,28,,,
2018-01-25T12:15:59.148Z,,50,,28,,,
2018-01-25T12:16:09.133Z,,50,,28,,,
2018-01-25T12:16:19.131Z,,50,,28,,,
2018-01-25T12:16:29.085Z,,50,,28,,,
2018-01-25T12:16:39.120Z,,50,,28,,,
2018-01-25T12:16:49.065Z,,50,,28,,,
2018-01-25T12:16:59.159Z,,50,,28,,,
2018-01-25T12:17:09.089Z,,50,,28,,,
2018-01-25T12:17:19.059Z,,50,,28,,,
2018-01-25T12:17:29.120Z,,50,,28,,,
2018-01-25T12:17:39.055Z,,50,,28,,,
2018-01-25T12:17:50.500Z,,50,,28,,,
2018-01-25T12:17:59.065Z,,50,,28,,,
2018-01-25T12:18:09.207Z,,50,32.6,27.9,,,
2018-01-25T12:18:19.045Z,,50,,27.9,,,
2018-01-25T12:18:29.044Z,,50,,27.9,,,
2018-01-25T12:18:39.044Z,,50,,27.9,,,
2018-01-25T12:18:49.047Z,,50,,27.9,,,
2018-01-25T12:18:59.047Z,,50,,27.9,,,
2018-01-25T12:19:09.372Z,,50,,27.9,,,
2018-01-25T12:19:19.044Z,,50,,27.9,,,
2018-01-25T12:19:29.058Z,,50,,27.9,,,
2018-01-25T12:19:39.045Z,,50,,27.9,,,
2018-01-25T12:19:49.044Z,,50,,27.9,,,
2018-01-25T12:20:00.140Z,,50,,27.9,,,
2018-01-25T12:20:09.050Z,,50,,27.9,,,
2018-01-25T12:20:19.060Z,,50,,27.9,,,
2018-01-25T12:20:29.071Z,,50,,27.9,,,
2018-01-25T12:20:39.045Z,,50,,27.9,,,
2018-01-25T12:20:51.671Z,,50,,27.9,,,
2018-01-25T12:20:59.104Z,,50,32.5,27.9,,,
2018-01-25T12:21:09.087Z,,50,,27.9,,,
2018-01-25T12:21:19.122Z,,50,,27.9,,,
2018-01-25T12:21:29.123Z,,50,,27.8,,,
2018-01-25T12:21:39.109Z,,50,,27.8,,,
2018-01-25T12:21:49.065Z,,50,,27.9,,,
2018-01-25T12:21:59.066Z,,50,,27.8,,,
2018-01-25T12:22:09.046Z,,50,,27.8,,,
2018-01-25T12:22:19.051Z,,50,,27.8,,,
2018-01-25T12:22:29.139Z,,50,,27.8,,,
2018-01-25T12:22:39.078Z,,50,,27.8,,,
2018-01-25T12:22:49.127Z,,50,,27.8,,,
2018-01-25T12:23:00.486Z,,50,,27.8,,,
2018-01-25T12:23:09.085Z,,50,,27.8,,,
2018-01-25T12:23:19.046Z,,50,,27.8,,,
2018-01-25T12:23:29.045Z,,50,,27.8,,,
2018-01-25T12:23:39.059Z,,50,,27.8,,,
2018-01-25T12:23:49.068Z,,50,,27.8,,,
2018-01-25T12:23:59.050Z,,50,,27.8,,,
2018-01-25T12:24:09.044Z,,50,,27.8,,,
2018-01-25T12:24:19.075Z,,50,32.4,27.8,,,
2018-01-25T12:24:30.060Z,,50,,27.8,,,
2018-01-25T12:24:39.087Z,,50,,27.8,,,
2018-01-25T12:24:49.062Z,0,50,32.4,27.8,5,0,0
2018-01-25T12:24:59.045Z,,50,,27.8,,,
2018-01-25T12:25:09.044Z,,50,,27.7,,,
2018-01-25T12:25:19.044Z,,50,,27.7,,,
2018-01-25T12:25:29.044Z,,50,,27.7,,,
2018-01-25T12:25:41.225Z,,50,,27.7,,,
2018-01-25T12:25:49.055Z,,50,,27.7,,,
2018-01-25T12:25:59.054Z,,50,,27.7,,,
2018-01-25T12:26:09.083Z,,50,,27.7,,,
2018-01-25T12:26:19.137Z,,50,,27.7,,,
2018-01-25T12:26:29.052Z,,50,,27.7,,,
2018-01-25T12:26:39.080Z,,50,,27.7,,,
2018-01-25T12:26:49.080Z,,50,,27.7,,,
2018-01-25T12:26:59.047Z,,50,,27.7,,,
2018-01-25T12:27:09.050Z,,50,,27.7,,,
2018-01-25T12:27:19.044Z,,50,,27.7,,,
2018-01-25T12:27:29.050Z,,50,32.3,27.7,,,
2018-01-25T12:27:39.047Z,,50,,27.7,,,
2018-01-25T12:27:49.073Z,,50,,27.7,,,
2018-01-25T12:27:59.061Z,,50,,27.7,,,
2018-01-25T12:28:09.114Z,,50,,27.7,,,
2018-01-25T12:28:19.045Z,,50,,27.7,,,
2018-01-25T12:28:29.046Z,,50,,27.5,,,
2018-01-25T12:28:39.063Z,,50,,27.5,,,
2018-01-25T12:28:49.079Z,,50,,27.5,,,
2018-01-25T12:28:59.045Z,,50,,27.5,,,
2018-01-25T12:29:09.063Z,,50,,27.5,,,
2018-01-25T12:29:19.056Z,,50,,27.5,,,
2018-01-25T12:29:29.046Z,,50,,27.5,,,
2018-01-25T12:29:39.057Z,,50,,27.5,,,
2018-01-25T12:29:49.046Z,,50,,27.5,,,
2018-01-25T12:29:59.045Z,,50,,27.5,,,
2018-01-25T12:30:09.054Z,,50,,27.5,,,
2018-01-25T12:30:19.044Z,,50,,27.5,,,
2018-01-25T12:30:29.044Z,,50,,27.5,,,
2018-01-25T12:30:39.052Z,,50,,27.5,,,
2018-01-25T12:30:49.045Z,,50,,27.5,,,
2018-01-25T12:30:59.125Z,,50,32.2,27.5,,,
2018-01-25T12:31:09.052Z,,50,,27.5,,,
2018-01-25T12:31:19.044Z,,50,,27.5,,,
2018-01-25T12:31:29.045Z,,50,,27.5,,,
2018-01-25T12:31:39.044Z,,50,,27.5,,,
2018-01-25T12:31:49.065Z,,50,,27.5,,,
2018-01-25T12:31:59.065Z,,50,,27.5,,,
2018-01-25T12:32:09.047Z,,50,,27.4,,,
2018-01-25T12:32:19.059Z,,50,,27.4,,,
2018-01-25T12:32:29.045Z,,50,,27.4,,,
2018-01-25T12:32:39.045Z,,50,,27.4,,,
2018-01-25T12:32:49.045Z,,50,,27.4,,,
2018-01-25T12:32:59.044Z,,50,,27.4,,,
2018-01-25T12:33:09.092Z,,50,,27.4,,,
2018-01-25T12:33:19.140Z,,50,,27.4,,,
2018-01-25T12:33:29.139Z,,50,,27.4,,,
2018-01-25T12:33:39.083Z,,50,,27.4,,,
2018-01-25T12:33:49.045Z,,50,,27.4,,,
2018-01-25T12:33:59.044Z,,50,,27.4,,,
2018-01-25T12:34:09.076Z,,50,32.1,27.4,0,0,2
2018-01-25T12:34:19.068Z,65,50,34.1,31.2,,0,2
2018-01-25T12:34:29.130Z,103,50,37.3,32.5,,,
2018-01-25T12:34:39.047Z,0,50,38.9,35.1,,0,0
2018-01-25T12:34:49.045Z,,50,38.7,34.9,,,
2018-01-25T12:34:59.044Z,,50,38.6,34.9,,,
2018-01-25T12:35:09.090Z,,50,,34.8,,,
2018-01-25T12:35:19.059Z,,50,38.5,34.8,,,
2018-01-25T12:35:29.141Z,,50,,34.7,,,
2018-01-25T12:35:39.048Z,,50,,34.6,5,,
2018-01-25T12:35:49.072Z,,50,,34.6,,,
2018-01-25T12:35:59.052Z,,50,,34.5,,,
2018-01-25T12:36:09.078Z,,50,38.4,34.4,,,
2018-01-25T12:36:19.117Z,,50,,34.4,,,
2018-01-25T12:36:29.090Z,,50,,34.3,,,
2018-01-25T12:36:39.135Z,,50,,34.2,,,
2018-01-25T12:36:49.076Z,,50,,34.2,,,
2018-01-25T12:36:59.129Z,,50,,34.1,,,
2018-01-25T12:37:09.111Z,,50,,34.1,,,
2018-01-25T12:37:19.118Z,,50,38.3,34,,,
2018-01-25T12:37:29.048Z,,50,,33.9,,,
2018-01-25T12:37:39.044Z,,50,,33.9,,,
2018-01-25T12:37:49.067Z,,50,,33.8,,,
2018-01-25T12:37:59.068Z,,50,,33.8,,,
2018-01-25T12:38:09.044Z,,50,38.2,33.7,,,
2018-01-25T12:38:19.044Z,,50,,33.6,,,
2018-01-25T12:38:29.046Z,,50,,33.6,,,
2018-01-25T12:38:39.055Z,,50,,33.5,,,
2018-01-25T12:38:49.044Z,,50,,33.5,,,
2018-01-25T12:38:59.070Z,,50,38.1,33.4,,,
2018-01-25T12:39:09.049Z,,50,,33.4,,,
2018-01-25T12:39:19.044Z,,50,,33.3,,,
2018-01-25T12:39:29.053Z,,50,,33.3,,,
2018-01-25T12:39:39.048Z,,50,,33.2,,,
2018-01-25T12:39:49.045Z,,50,38,33.2,,,
2018-01-25T12:39:59.068Z,,50,,33.1,,,
2018-01-25T12:40:09.045Z,,50,,32.9,,,
2018-01-25T12:40:19.044Z,,50,,32.9,,,
2018-01-25T12:40:29.044Z,,50,,32.8,,,
2018-01-25T12:40:39.058Z,,50,,32.8,,,
2018-01-25T12:40:49.064Z,,50,37.9,32.7,,,
2018-01-25T12:40:59.080Z,,50,,32.7,,,
2018-01-25T12:41:09.082Z,,50,,32.6,,,
2018-01-25T12:41:19.084Z,,50,,32.6,,,
2018-01-25T12:41:29.059Z,,50,,32.5,,,
2018-01-25T12:41:39.049Z,,50,,32.5,,,
2018-01-25T12:41:49.045Z,,50,37.8,32.4,,,
2018-01-25T12:41:59.119Z,,50,,32.4,,,
2018-01-25T12:42:09.094Z,,50,,32.4,,,
2018-01-25T12:42:19.044Z,,50,,32.3,,,
2018-01-25T12:42:29.099Z,,50,,32.3,,,
2018-01-25T12:42:39.070Z,,50,37.7,32.2,,,
2018-01-25T12:42:49.049Z,,50,,32.2,,,
2018-01-25T12:42:59.063Z,,50,,32.1,,,
2018-01-25T12:43:09.045Z,,50,,32.1,,,
2018-01-25T12:43:19.047Z,,50,,32,,,
2018-01-25T12:43:29.044Z,,50,37.6,32,,,
2018-01-25T12:43:39.100Z,,50,,31.9,,,
2018-01-25T12:43:49.045Z,,50,,31.9,,,
2018-01-25T12:43:59.053Z,,50,,31.9,,,
2018-01-25T12:44:09.044Z,,50,,31.8,,,
2018-01-25T12:44:19.044Z,,50,,31.8,,,
2018-01-25T12:44:29.048Z,,50,37.5,31.8,,,
2018-01-25T12:44:39.046Z,,50,,31.6,,,
2018-01-25T12:44:49.044Z,,50,,31.6,,,
2018-01-25T12:44:59.066Z,,50,,31.5,,,
2018-01-25T12:45:09.058Z,,50,,31.5,,,
2018-01-25T12:45:19.057Z,,50,37.4,31.5,,,
2018-01-25T12:45:29.048Z,,50,,31.4,,,
2018-01-25T12:45:39.047Z,,50,,31.4,,,
2018-01-25T12:45:49.049Z,,50,,31.3,,,
2018-01-25T12:45:59.067Z,,50,,31.3,,,
2018-01-25T12:46:09.045Z,,50,37.3,31.3,,,
2018-01-25T12:46:19.044Z,,50,,31.2,,,
2018-01-25T12:46:29.044Z,,50,,31.2,,,
2018-01-25T12:46:39.061Z,,50,,31,,,
2018-01-25T12:46:49.052Z,,50,,31,,,
2018-01-25T12:46:59.044Z,,50,,31,,,
2018-01-25T12:47:09.046Z,,50,,30.9,,,
2018-01-25T12:47:19.047Z,,50,37.2,30.9,,,
2018-01-25T12:47:29.046Z,,50,,30.9,,,
2018-01-25T12:47:39.057Z,,50,,30.8,,,
2018-01-25T12:47:49.045Z,,50,,30.8,,,
2018-01-25T12:47:59.044Z,,50,,30.8,,,
2018-01-25T12:48:09.044Z,,50,37.1,30.8,,,
2018-01-25T12:48:19.044Z,,50,,30.7,,,
2018-01-25T12:48:29.045Z,,50,,30.7,,,
2018-01-25T12:48:39.094Z,,50,,30.7,,,
2018-01-25T12:48:49.052Z,,50,,30.6,,,
2018-01-25T12:48:59.061Z,,50,,30.6,,,
2018-01-25T12:49:09.094Z,,50,36.9,30.6,,,
2018-01-25T12:49:19.142Z,,50,,30.4,,,
2018-01-25T12:49:29.102Z,,50,,30.4,,,
2018-01-25T12:49:39.161Z,,50,,30.4,,,
2018-01-25T12:49:49.139Z,,50,,30.3,,,
2018-01-25T12:49:59.106Z,,50,,30.3,,,
2018-01-25T12:50:09.167Z,,50,,30.3,,,
2018-01-25T12:50:19.159Z,,50,36.8,30.3,,,
2018-01-25T12:50:29.121Z,,50,,30.2,,,
2018-01-25T12:50:39.084Z,,50,,30.2,,,
2018-01-25T12:50:49.085Z,,50,,30.2,,,
2018-01-25T12:50:59.126Z,,50,,30.1,,,
2018-01-25T12:51:09.166Z,,50,,30.1,,,
2018-01-25T12:51:19.148Z,,50,,30.1,,,
2018-01-25T12:51:29.133Z,,50,,30.1,,,
2018-01-25T12:51:39.101Z,,50,36.7,30,,,
2018-01-25T12:51:49.146Z,,50,,30,,,
2018-01-25T12:51:59.139Z,,50,,30,,,
2018-01-25T12:52:09.141Z,,50,,30,,,
2018-01-25T12:52:19.098Z,,50,,29.8,,,
2018-01-25T12:52:29.072Z,,50,,29.8,,,
2018-01-25T12:52:39.115Z,,50,36.6,29.8,,,
2018-01-25T12:52:49.157Z,,50,,29.8,,,
2018-01-25T12:52:59.102Z,,50,,29.7,,,
2018-01-25T12:53:09.144Z,,50,,29.7,,,
2018-01-25T12:53:19.211Z,,50,,29.7,,,
2018-01-25T12:53:29.133Z,,50,,29.6,,,
2018-01-25T12:53:39.132Z,,50,,29.6,,,
2018-01-25T12:53:49.094Z,,50,,29.6,,,
2018-01-25T12:53:59.111Z,,50,,29.6,,,
2018-01-25T12:54:09.123Z,,50,36.5,29.6,,,
2018-01-25T12:54:19.096Z,,50,,29.5,,,
2018-01-25T12:54:29.144Z,,50,,29.5,,,
2018-01-25T12:54:39.131Z,,50,,29.5,,,
2018-01-25T12:54:49.108Z,,50,,29.5,,,
2018-01-25T12:54:59.149Z,,50,,29.5,,,
2018-01-25T12:55:20.365Z,,50,36.4,29.3,,,
2018-01-25T12:55:29.120Z,,50,,29.3,,,
2018-01-25T12:55:39.107Z,,50,,29.3,,,
2018-01-25T12:55:49.119Z,,50,,29.2,,,
2018-01-25T12:55:59.104Z,,50,,29.2,,,
2018-01-25T12:56:09.085Z,,50,,29.2,,,
2018-01-25T12:56:19.095Z,,50,,29.2,,,
2018-01-25T12:56:29.139Z,,50,,29.2,,,
2018-01-25T12:56:39.961Z,,50,,29.2,,,
2018-01-25T12:56:49.132Z,,50,36.3,29.1,,,
2018-01-25T12:56:59.116Z,,50,,29.1,,,
2018-01-25T12:57:09.104Z,,50,,29.1,,,
2018-01-25T12:57:19.094Z,,50,,29.1,,,
2018-01-25T12:57:29.148Z,,50,,29,,,
2018-01-25T12:57:39.159Z,,50,,29,,,
2018-01-25T12:57:49.165Z,,50,,29,,,
2018-01-25T12:57:59.112Z,,50,,29,,,
2018-01-25T12:58:09.098Z,,50,36.2,29,,,
2018-01-25T12:58:19.117Z,,50,,28.9,,,
2018-01-25T12:58:29.152Z,,50,,28.9,,,
2018-01-25T12:58:39.093Z,,50,,28.9,,,
2018-01-25T12:58:49.137Z,,50,,28.9,,,
2018-01-25T12:58:59.132Z,,50,,28.9,,,
2018-01-25T12:59:09.142Z,,50,,28.7,,,
2018-01-25T12:59:19.139Z,,50,,28.7,,,
2018-01-25T12:59:29.081Z,,50,,28.7,,,
2018-01-25T12:59:39.111Z,,50,36.1,28.7,,,
2018-01-25T12:59:50.588Z,,50,,28.7,,,
2018-01-25T12:59:59.125Z,,50,,28.7,,,
2018-01-25T13:00:09.136Z,,50,,28.6,,,
2018-01-25T13:00:19.088Z,,50,,28.6,,,
2018-01-25T13:00:29.130Z,,50,,28.6,,,
2018-01-25T13:00:39.095Z,,50,,28.6,,,
2018-01-25T13:00:49.105Z,,50,,28.6,,,
2018-01-25T13:01:01.625Z,,50,,28.5,,,
2018-01-25T13:01:09.129Z,,50,36,28.5,,,
2018-01-25T13:01:19.144Z,,50,,28.5,,,
2018-01-25T13:01:29.126Z,,50,,28.5,,,
2018-01-25T13:01:39.141Z,,50,,28.5,0,0,2
2018-01-25T13:01:49.174Z,31,50,37.2,35.9,,0,2
2018-01-25T13:01:59.119Z,86,50,40.3,37.5,,,
2018-01-25T13:02:09.122Z,69,50,45.3,39.6,,,
2018-01-25T13:02:19.132Z,0,50,46.7,43.8,,0,0
2018-01-25T13:02:29.104Z,,50,45.9,44.1,,,
2018-01-25T13:02:39.264Z,,50,45.8,44,,,
2018-01-25T13:02:49.099Z,,50,,43.9,,,
2018-01-25T13:02:59.124Z,,50,45.7,43.7,,,
2018-01-25T13:03:09.107Z,,50,,43.5,,,
2018-01-25T13:03:19.062Z,,50,,43.4,,,
2018-01-25T13:03:29.124Z,,50,45.6,43.2,5,,
2018-01-25T13:03:39.265Z,,50,,43.1,,,
2018-01-25T13:03:49.107Z,,50,,42.9,,,
2018-01-25T13:03:59.100Z,,50,45.5,42.7,,,
2018-01-25T13:04:09.105Z,,50,,42.6,,,
2018-01-25T13:04:19.162Z,,50,,42.5,,,
2018-01-25T13:04:29.136Z,,50,45.4,42.3,,,
2018-01-25T13:04:39.110Z,,50,,42.2,,,
2018-01-25T13:04:49.149Z,,50,45.3,42,,,
2018-01-25T13:04:59.108Z,,50,,41.9,,,
2018-01-25T13:05:09.100Z,,50,,41.7,,,
2018-01-25T13:05:19.120Z,,50,,41.6,,,
2018-01-25T13:05:29.131Z,,50,45.2,41.5,,,
2018-01-25T13:05:39.139Z,49,50,44.7,41.3,0,0,2
2018-01-25T13:05:54.759Z,41,50,45.1,43.2,,,
2018-01-25T13:05:59.131Z,38,50,45.5,44.6,,,
2018-01-25T13:06:09.107Z,62,50,47,45.7,,,
2018-01-25T13:06:19.103Z,0,50,46.8,46.1,,0,0
2018-01-25T13:06:29.155Z,,50,46.7,45.9,,,
2018-01-25T13:06:41.276Z,,50,46.6,45.7,,,
2018-01-25T13:06:51.079Z,,50,46.5,45.6,,,
2018-01-25T13:06:59.218Z,,50,46.4,45.4,,,
2018-01-25T13:07:09.286Z,,50,,45.3,,,
2018-01-25T13:07:19.134Z,,50,,45.1,5,,
2018-01-25T13:07:29.126Z,,50,46.3,45,,,
2018-01-25T13:07:39.148Z,,50,,44.9,,,
2018-01-25T13:07:49.069Z,,50,,44.7,,,
2018-01-25T13:07:59.115Z,,50,46.2,44.6,,,
2018-01-25T13:08:09.137Z,,50,,44.3,,,
2018-01-25T13:08:19.143Z,,50,,44.2,,,
2018-01-25T13:08:29.149Z,,50,,44,,,
2018-01-25T13:08:39.096Z,,50,,43.9,,,
2018-01-25T13:08:49.097Z,,50,46.1,43.7,,,
2018-01-25T13:08:59.124Z,,50,,43.6,,,
2018-01-25T13:09:09.135Z,,50,,43.4,,,
2018-01-25T13:09:19.125Z,,50,,43.3,,,
2018-01-25T13:09:29.128Z,,50,46,43.2,,,
2018-01-25T13:09:39.094Z,,50,,43,,,
2018-01-25T13:09:49.161Z,,50,,42.9,,,
2018-01-25T13:09:59.098Z,,50,,42.8,,,
2018-01-25T13:10:09.118Z,,50,,42.6,,,
2018-01-25T13:10:19.130Z,,50,46,42.5,,,
2018-01-25T13:10:29.128Z,,50,45.9,42.3,,,
2018-01-25T13:10:39.145Z,,50,,42.2,,,
2018-01-25T13:10:49.135Z,,50,,42.1,,,
2018-01-25T13:10:59.094Z,,50,,42,,,
2018-01-25T13:11:09.117Z,,50,,41.8,,,
2018-01-25T13:11:19.095Z,,50,,41.7,,,
2018-01-25T13:11:29.106Z,,50,45.8,41.6,,,
2018-01-25T13:11:39.120Z,,50,,41.4,,,
2018-01-25T13:11:49.107Z,,50,,41.3,,,
2018-01-25T13:11:59.135Z,,50,,41.2,,,
2018-01-25T13:12:09.063Z,,50,,41.1,,,
2018-01-25T13:12:19.115Z,,50,45.7,40.8,,,
2018-01-25T13:12:29.124Z,,50,,40.7,,,
2018-01-25T13:12:39.082Z,,50,,40.6,,,
2018-01-25T13:12:49.093Z,,50,,40.5,,,
2018-01-25T13:12:59.149Z,,50,45.6,40.4,,,
2018-01-25T13:13:09.101Z,,50,,40.2,,,
2018-01-25T13:13:19.114Z,,50,,40.1,,,
2018-01-25T13:13:29.090Z,50,50,44.7,44,0,0,2
2018-01-25T13:13:39.116Z,,50,45,43.3,,,
2018-01-25T13:13:49.108Z,67,50,47.2,44.4,,,
2018-01-25T13:13:59.074Z,62,50,49,46.1,,,
2018-01-25T13:14:09.110Z,0,50,48.9,48,,0,0
2018-01-25T13:14:19.080Z,,50,48.8,48.6,,,
2018-01-25T13:14:29.077Z,,50,48.7,48.3,,,
2018-01-25T13:14:39.109Z,,50,48.6,48.2,,,
2018-01-25T13:14:49.116Z,,50,,48,,,
2018-01-25T13:14:59.167Z,,50,48.5,47.8,,,
2018-01-25T13:15:09.624Z,,50,,47.6,59,1,0
2018-01-25T13:15:19.119Z,,50,,47.4,,,
2018-01-25T13:15:29.122Z,,50,48.4,47.3,5,0,0
2018-01-25T13:15:39.114Z,,50,,47.1,,,
2018-01-25T13:15:49.100Z,,50,48.3,46.9,,,
2018-01-25T13:15:59.123Z,,50,,46.7,0,0,2
2018-01-25T13:16:12.625Z,0,50,44.5,43.3,,0,0
2018-01-25T13:16:19.079Z,,50,44.9,43.5,,,
2018-01-25T13:16:29.104Z,,50,44.8,43.4,,,
2018-01-25T13:16:39.123Z,,50,,43.2,,,
2018-01-25T13:16:49.112Z,,50,,43.1,,,
2018-01-25T13:16:59.166Z,,50,,43,,,
2018-01-25T13:17:09.244Z,60,50,43.9,42,,0,2
2018-01-25T13:17:19.131Z,59,50,44.2,41.9,,,
2018-01-25T13:17:29.094Z,93,50,48.2,43,,,
2018-01-25T13:17:39.102Z,89,50,51.1,45.9,,,
2018-01-25T13:17:49.128Z,84,50,53,48.7,,,
2018-01-25T13:17:59.140Z,98,50,54,49.3,,,
2018-01-25T13:18:09.158Z,0,50,53.4,50.2,,0,0
2018-01-25T13:18:19.107Z,,50,53.3,50,,,
2018-01-25T13:18:29.131Z,,50,51.2,51.6,,0,0
2018-01-25T13:18:39.156Z,,50,51.2,51.8,,,
2018-01-25T13:18:49.097Z,,50,51,51.6,,,
2018-01-25T13:18:59.137Z,,50,50.9,51.4,,,
2018-01-25T13:19:09.201Z,,50,,51.2,,,
2018-01-25T13:19:19.055Z,,50,,51,,,
2018-01-25T13:19:29.383Z,,50,49.9,51.1,,0,0
2018-01-25T13:19:39.099Z,,50,49.9,50.8,,,
2018-01-25T13:19:49.126Z,,50,,50.6,,,
2018-01-25T13:19:59.089Z,,50,49.8,50.4,,,
2018-01-25T13:20:09.120Z,,50,,50.2,,,
2018-01-25T13:20:19.108Z,,50,49.7,50,,,
2018-01-25T13:20:29.103Z,,50,,49.8,5,,
2018-01-25T13:20:39.098Z,,50,49.6,49.7,,,
2018-01-25T13:20:49.132Z,,50,,49.4,,,
2018-01-25T13:20:59.101Z,,50,,49.2,,,
2018-01-25T13:21:09.115Z,,50,,49,,,
2018-01-25T13:21:19.139Z,,50,49.5,48.8,,,
2018-01-25T13:21:29.075Z,,50,,48.6,,,
2018-01-25T13:21:39.135Z,,50,,48.4,,,
2018-01-25T13:21:49.101Z,,50,,48.3,,,
2018-01-25T13:21:59.129Z,,50,,48.1,,,
2018-01-25T13:22:09.126Z,,50,,47.9,,,
2018-01-25T13:22:19.106Z,,50,,47.7,,,
2018-01-25T13:22:29.071Z,,50,49.6,47.6,,,
2018-01-25T13:22:39.086Z,,50,,47.4,,,
2018-01-25T13:22:49.095Z,,50,,47.2,,,
2018-01-25T13:22:59.076Z,,50,,47.1,,,
2018-01-25T13:23:09.108Z,,50,,46.9,,,
2018-01-25T13:23:19.096Z,,50,49.7,46.7,,,
2018-01-25T13:23:29.118Z,,50,,46.6,,,
2018-01-25T13:23:39.111Z,,50,,46.4,0,0,2
2018-01-25T13:23:49.090Z,0,50,51.6,46.5,,0,0
2018-01-25T13:23:59.109Z,,50,46.9,46.4,,,
2018-01-25T13:24:09.059Z,,50,46.2,46.1,,,
2018-01-25T13:24:19.038Z,,50,,46,,,
2018-01-25T13:24:30.500Z,,50,,45.9,,,
2018-01-25T13:24:39.120Z,,50,46.3,45.7,,,
2018-01-25T13:24:49.059Z,,50,,45.6,,,
2018-01-25T13:24:59.046Z,0,50,46.3,45.4,5,0,0
2018-01-25T13:25:09.057Z,,50,46.4,45.3,,,
2018-01-25T13:25:21.351Z,,50,46.5,45.2,,,
2018-01-25T13:25:29.114Z,,50,,45,,,
2018-01-25T13:25:39.088Z,,50,46.6,44.9,,,
2018-01-25T13:25:49.115Z,,50,,44.7,,,
2018-01-25T13:25:59.127Z,,50,46.7,44.6,,,
2018-01-25T13:26:09.121Z,,50,,44.3,,,
2018-01-25T13:26:19.068Z,,50,,44.2,,,
2018-01-25T13:26:29.045Z,,50,,44.1,,,
2018-01-25T13:26:39.047Z,,50,,44,,,
2018-01-25T13:26:49.038Z,,50,,43.8,,,
2018-01-25T13:26:59.039Z,,50,,43.7,,,
2018-01-25T13:27:09.041Z,,50,,43.6,,,
2018-01-25T13:27:19.055Z,,50,,43.4,,,
2018-01-25T13:27:29.076Z,,50,,43.3,,,
2018-01-25T13:27:39.049Z,,50,,43.2,,,
2018-01-25T13:27:49.038Z,,50,,43.1,,,
2018-01-25T13:27:59.037Z,,50,,42.9,,,
2018-01-25T13:28:09.038Z,,50,,42.8,,,
2018-01-25T13:28:19.037Z,,50,46.6,42.7,,,
2018-01-25T13:28:29.039Z,,50,,42.5,,,
2018-01-25T13:28:39.050Z,,50,,42.4,,,
2018-01-25T13:28:49.079Z,,50,,42.3,,,
2018-01-25T13:28:59.038Z,,50,46.5,42.2,,,
2018-01-25T13:29:09.051Z,,50,,42.1,,,
2018-01-25T13:29:19.037Z,,50,,42,,,
2018-01-25T13:29:29.042Z,,50,,41.8,,,
2018-01-25T13:29:39.049Z,,50,46.4,41.7,,,
2018-01-25T13:29:49.057Z,,50,,41.6,,,
2018-01-25T13:29:59.044Z,,50,,41.5,,,
2018-01-25T13:30:09.295Z,,50,,41.4,,,
2018-01-25T13:30:19.068Z,,50,46.3,41.2,,,
2018-01-25T13:30:29.899Z,,50,,41.1,,,
2018-01-25T13:30:46.681Z,,50,,40.9,,,
2018-01-25T13:30:58.760Z,,50,46.2,40.8,,,
2018-01-25T13:31:01.696Z,,50,,40.7,,,
2018-01-25T13:31:09.213Z,,50,,40.6,,,
2018-01-25T13:31:19.129Z,,50,,40.5,,,
2018-01-25T13:31:29.117Z,,50,46.1,40.4,,,
2018-01-25T13:31:39.040Z,,50,,40.3,,,
2018-01-25T13:31:49.116Z,,50,,40.2,,,
2018-01-25T13:31:59.037Z,,50,,40.1,,,
2018-01-25T13:32:09.046Z,,50,46,40,,,
2018-01-25T13:32:19.040Z,,50,,39.9,,,
2018-01-25T13:32:29.054Z,,50,,39.8,,,
2018-01-25T13:32:39.037Z,,50,45.9,39.7,,,
2018-01-25T13:32:49.048Z,,50,,39.6,,,
2018-01-25T13:32:59.036Z,,50,,39.5,,,
2018-01-25T13:33:09.038Z,,50,,39.4,,,
2018-01-25T13:33:19.042Z,,50,45.8,39.3,,,
2018-01-25T13:33:29.044Z,,50,,39.2,,,
2018-01-25T13:33:39.058Z,,50,,39.1,,,
2018-01-25T13:33:49.066Z,,50,,38.9,,,
2018-01-25T13:33:59.062Z,,50,45.7,38.8,,,
