Time,HwActive,ActPow,HwTSet,PrimTSet,ChActive,PrimT,HwTOutlet
2018-01-05T12:36:52.609Z,,,50,,,,32.4
2018-01-05T12:37:02.614Z,,,50,,,,32.4
2018-01-05T12:37:12.619Z,,,50,,,,32.4
2018-01-05T12:37:22.599Z,,,50,,,,32.4
2018-01-05T12:37:32.598Z,,,50,,,,32.3
2018-01-05T12:37:42.639Z,,,50,,,,32.3
2018-01-05T12:37:52.613Z,0,44,50,,2,38.4,32.3
2018-01-05T12:38:02.621Z,,34,50,,,43.1,32.3
2018-01-05T12:38:12.611Z,,29,50,,,41.8,32.3
2018-01-05T12:38:22.598Z,,,50,,,40.8,32.3
2018-01-05T12:38:32.604Z,,,50,,,38.8,32.2
2018-01-05T12:38:42.632Z,,,50,,,38.3,32.2
2018-01-05T12:38:52.664Z,,,50,,,38.1,32.2
2018-01-05T12:39:02.599Z,,,50,,,38.3,32.2
2018-01-05T12:39:12.600Z,,,50,,,38.7,32.2
2018-01-05T12:39:22.599Z,,30,50,,,39.2,32.2
2018-01-05T12:39:32.625Z,,29,50,,,39.4,32.2
2018-01-05T12:39:42.607Z,,30,50,,,39.5,32.2
2018-01-05T12:39:52.599Z,,,50,,,39.7,32.1
2018-01-05T12:40:02.599Z,,,50,,,39.8,32.1
2018-01-05T12:40:12.631Z,,29,50,,,40,32.1
2018-01-05T12:40:22.605Z,,,50,,,40.2,32.1
2018-01-05T12:40:32.601Z,,,50,,,40.3,32.1
2018-01-05T12:40:42.599Z,,,50,,,40.5,32.1
2018-01-05T12:40:52.599Z,,,50,,,40.7,32.1
2018-01-05T12:41:02.601Z,,,50,,,40.8,32.1
2018-01-05T12:41:12.599Z,,29,50,,,41,32.1
2018-01-05T12:41:22.599Z,,,50,,,41.1,32
2018-01-05T12:41:32.599Z,,,50,,,41.2,32
2018-01-05T12:41:42.599Z,,30,50,,,41.3,32
2018-01-05T12:41:52.600Z,,30,50,,,41.4,32
2018-01-05T12:42:02.599Z,,,50,,,41.6,32
2018-01-05T12:42:12.600Z,,29,50,,,41.7,32
2018-01-05T12:42:22.599Z,,,50,,,41.8,32
2018-01-05T12:42:32.694Z,,30,50,,,42,32
2018-01-05T12:42:42.710Z,0,29,50,59,2,42.1,32
2018-01-05T12:42:52.685Z,,30,50,,,42.2,32
2018-01-05T12:43:02.671Z,,29,50,,,42.3,32
2018-01-05T12:43:12.700Z,,,50,,,42.6,32
2018-01-05T12:43:22.646Z,,,50,,,42.7,32
2018-01-05T12:43:32.700Z,,,50,,,42.8,32
2018-01-05T12:43:42.636Z,,,50,,,43,32
2018-01-05T12:43:52.695Z,,,50,,,43.1,31.9
2018-01-05T12:44:02.677Z,,,50,,,43.2,32
2018-01-05T12:44:12.687Z,,,50,,,43.4,31.9
2018-01-05T12:44:22.658Z,,,50,,,43.5,32
2018-01-05T12:44:32.627Z,,,50,,,43.6,31.9
2018-01-05T12:44:42.673Z,,,50,,,43.8,32
2018-01-05T12:44:52.603Z,,30,50,,,43.9,31.9
2018-01-05T12:45:02.673Z,,29,50,,,44,31.9
2018-01-05T12:45:12.598Z,,30,50,,,44.1,31.9
2018-01-05T12:45:22.598Z,,29,50,,,44.3,31.9
2018-01-05T12:45:32.631Z,,,50,,,44.4,31.9
2018-01-05T12:45:42.638Z,,,50,,,44.5,31.9
2018-01-05T12:45:52.599Z,0,0,50,,2,42.9,31.9
2018-01-05T12:46:02.600Z,,,50,,,40.9,32
2018-01-05T12:46:12.601Z,,,50,,,40.6,31.9
2018-01-05T12:46:22.609Z,,,50,,,39.9,31.9
2018-01-05T12:46:32.598Z,,,50,,,,32
2018-01-05T12:46:42.598Z,,,50,,,,31.9
2018-01-05T12:46:52.599Z,,,50,,,,32
2018-01-05T12:47:02.599Z,,,50,,,39.8,32
2018-01-05T12:47:12.599Z,,,50,,,,31.9
2018-01-05T12:47:22.598Z,,,50,,,39.6,32
2018-01-05T12:47:32.598Z,,,50,,,39.5,32
2018-01-05T12:47:42.599Z,,,50,,,39.4,32
2018-01-05T12:47:52.619Z,,,50,,,39.3,32
2018-01-05T12:48:02.599Z,,,50,,,,32
2018-01-05T12:48:12.654Z,,,50,,,,32
2018-01-05T12:48:22.598Z,,,50,,,39.2,32
2018-01-05T12:48:32.600Z,,,50,,,,32
2018-01-05T12:48:42.599Z,,,50,,,39.1,32
2018-01-05T12:48:52.599Z,,,50,,,38.9,32
2018-01-05T12:49:02.599Z,,,50,,,39.1,32
2018-01-05T12:49:12.599Z,,,50,,,38.9,32
2018-01-05T12:49:22.598Z,,,50,,,,32
2018-01-05T12:49:32.598Z,,,50,,,,32
2018-01-05T12:49:42.598Z,,,50,,,,32
2018-01-05T12:49:52.599Z,,,50,,,,32
2018-01-05T12:50:02.599Z,,,50,,,,32
2018-01-05T12:50:12.599Z,,,50,,,,32
2018-01-05T12:50:22.598Z,,,50,,,,31.9
2018-01-05T12:50:32.599Z,,,50,,,,32
2018-01-05T12:50:42.599Z,,,50,,,,31.9
2018-01-05T12:50:52.652Z,,,50,,,,32
2018-01-05T12:51:02.599Z,,,50,,,,32
2018-01-05T12:51:12.641Z,,,50,,,,32
2018-01-05T12:51:22.599Z,,,50,,,,31.9
2018-01-05T12:51:32.598Z,,,50,,,39.1,32
2018-01-05T12:51:42.599Z,,,50,,,39.1,31.9
2018-01-05T12:51:52.599Z,,,50,,,,31.9
2018-01-05T12:52:02.599Z,,,50,,,,31.9
2018-01-05T12:52:12.602Z,,,50,,,39.2,31.9
2018-01-05T12:52:22.598Z,,,50,,,,31.9
2018-01-05T12:52:32.603Z,,,50,,,,31.9
2018-01-05T12:52:42.599Z,,,50,,,,31.9
2018-01-05T12:52:52.598Z,,,50,,,39.3,31.9
2018-01-05T12:53:02.598Z,,,50,,,,31.9
2018-01-05T12:53:12.881Z,,,50,,,,31.9
2018-01-05T12:53:22.598Z,,,50,,,,31.9
2018-01-05T12:53:32.599Z,,,50,,,39.4,31.9
2018-01-05T12:53:42.598Z,,,50,,,,31.9
2018-01-05T12:53:52.598Z,,,50,,,,31.9
2018-01-05T12:54:02.600Z,,,50,,,,31.9
2018-01-05T12:54:12.599Z,,,50,,,,31.9
2018-01-05T12:54:22.600Z,,,50,,,,31.9
2018-01-05T12:54:32.599Z,,,50,,,39.5,31.9
2018-01-05T12:54:42.600Z,,,50,,,,31.9
2018-01-05T12:54:52.606Z,,,50,,,,31.9
2018-01-05T12:55:02.689Z,,,50,,,,31.9
2018-01-05T12:55:12.636Z,,,50,,,,31.9
2018-01-05T12:55:22.599Z,,,50,,,,31.8
2018-01-05T12:55:32.598Z,,,50,,,,31.8
2018-01-05T12:55:42.650Z,,,50,,,,31.8
2018-01-05T12:55:52.598Z,,,50,,,,31.8
2018-01-05T12:56:02.599Z,,,50,,,39.4,31.8
2018-01-05T12:56:12.661Z,,,50,,,39.5,31.8
2018-01-05T12:56:22.599Z,,,50,,,39.4,31.8
2018-01-05T12:56:32.598Z,,,50,,,,31.8
2018-01-05T12:56:42.598Z,,,50,,,,31.8
2018-01-05T12:56:52.598Z,,,50,,,,31.8
2018-01-05T12:57:02.613Z,,,50,,,,31.8
2018-01-05T12:57:12.599Z,,,50,,,,31.8
2018-01-05T12:57:22.598Z,,,50,,,,31.8
2018-01-05T12:57:32.603Z,,,50,,,,31.8
2018-01-05T12:57:42.630Z,,,50,,,,31.8
2018-01-05T12:57:52.598Z,,,50,,,,31.8
2018-01-05T12:58:02.598Z,,,50,,,39.3,31.8
2018-01-05T12:58:12.598Z,,,50,,,,31.8
2018-01-05T12:58:22.598Z,,,50,,,,31.6
2018-01-05T12:58:32.598Z,,,50,,,,31.6
2018-01-05T12:58:42.598Z,,,50,,,,31.6
2018-01-05T12:58:52.598Z,,,50,,,,31.6
2018-01-05T12:59:02.656Z,,,50,,,,31.6
2018-01-05T12:59:12.599Z,,,50,,,,31.6
2018-01-05T12:59:22.598Z,,,50,,,,31.6
2018-01-05T12:59:32.598Z,,,50,,,39.2,31.6
2018-01-05T12:59:42.598Z,,,50,,,,31.6
2018-01-05T12:59:52.599Z,,,50,,,,31.6
2018-01-05T13:00:02.598Z,,,50,,,,31.6
2018-01-05T13:00:12.601Z,,,50,,,,31.6
2018-01-05T13:00:22.598Z,,,50,,,,31.6
2018-01-05T13:00:32.599Z,,,50,,,,31.6
2018-01-05T13:00:42.661Z,,,50,,,,31.6
2018-01-05T13:00:52.674Z,,,50,,,,31.5
2018-01-05T13:01:02.639Z,,,50,,,39.1,31.5
2018-01-05T13:01:12.598Z,,,50,,,,31.5
2018-01-05T13:01:22.604Z,,,50,,,,31.5
2018-01-05T13:01:32.610Z,,,50,,,,31.5
2018-01-05T13:01:42.598Z,,,50,,,,31.5
2018-01-05T13:01:52.621Z,0,45,50,,2,39.1,31.5
2018-01-05T13:02:02.609Z,,35,50,,,44.2,31.5
2018-01-05T13:02:12.606Z,,30,50,,,42.9,31.5
2018-01-05T13:02:22.599Z,,29,50,,,40.9,31.5
2018-01-05T13:02:32.598Z,,29,50,,,38.9,31.5
2018-01-05T13:02:42.608Z,,,50,,,38.3,31.5
2018-01-05T13:02:52.657Z,,29,50,,,37.8,31.5
2018-01-05T13:03:02.633Z,,,50,,,38,31.5
2018-01-05T13:03:12.645Z,,,50,,,38.6,31.5
2018-01-05T13:03:22.690Z,,30,50,,,39.1,31.5
2018-01-05T13:03:32.623Z,,29,50,,,39.3,31.4
2018-01-05T13:03:42.633Z,,,50,,,39.4,31.4
2018-01-05T13:03:52.625Z,,,50,,,39.6,31.4
2018-01-05T13:04:02.623Z,,,50,,,39.7,31.4
2018-01-05T13:04:12.604Z,,29,50,,,40,31.4
2018-01-05T13:04:22.598Z,,,50,,,40.1,31.4
2018-01-05T13:04:32.602Z,,,50,,,40.3,31.4
2018-01-05T13:04:42.601Z,,30,50,,,40.5,31.4
2018-01-05T13:04:52.598Z,,,50,,,40.6,31.4
2018-01-05T13:05:02.607Z,,,50,,,40.8,31.4
2018-01-05T13:05:12.598Z,,29,50,,,41,31.4
2018-01-05T13:05:22.681Z,,30,50,,,41.1,31.4
2018-01-05T13:05:32.609Z,,29,50,,,41.2,31.4
2018-01-05T13:05:42.644Z,,,50,,,41.4,31.4
2018-01-05T13:05:52.627Z,,,50,,,41.5,31.4
2018-01-05T13:06:02.689Z,,30,50,,,41.6,31.4
2018-01-05T13:06:12.625Z,,,50,,,41.8,31.4
2018-01-05T13:06:22.630Z,,29,50,,,42,31.4
2018-01-05T13:06:32.626Z,,,50,,,,31.4
2018-01-05T13:06:42.692Z,,,50,,,42.2,31.4
2018-01-05T13:06:52.600Z,0,0,50,,2,40.9,31.4
2018-01-05T13:07:02.599Z,,,50,,,38.9,31.4
2018-01-05T13:07:12.640Z,,,50,,,37.9,31.4
2018-01-05T13:07:22.598Z,,,50,,,37.7,31.4
2018-01-05T13:07:32.662Z,,,50,,,37.5,31.4
2018-01-05T13:07:42.619Z,,,50,,,,31.4
2018-01-05T13:07:52.609Z,,,50,,,,31.4
2018-01-05T13:08:02.612Z,,,50,,,,31.4
2018-01-05T13:08:12.610Z,,,50,,,37.4,31.4
2018-01-05T13:08:22.651Z,,,50,,,37.3,31.4
2018-01-05T13:08:32.599Z,,,50,,,37.2,31.4
2018-01-05T13:08:42.626Z,,,50,,,37.1,31.4
2018-01-05T13:08:52.602Z,,,50,,,36.9,31.4
2018-01-05T13:09:02.627Z,,,50,,,,31.4
2018-01-05T13:09:12.601Z,,,50,,,,31.4
2018-01-05T13:09:22.620Z,,,50,,,,31.4
2018-01-05T13:09:32.607Z,,,50,,,,31.4
2018-01-05T13:09:42.598Z,,,50,,,36.8,31.4
2018-01-05T13:09:52.628Z,,,50,,,36.7,31.4
2018-01-05T13:10:02.598Z,,,50,,,,31.4
2018-01-05T13:10:12.621Z,,,50,,,,31.4
2018-01-05T13:10:22.598Z,,,50,,,,31.4
2018-01-05T13:10:32.612Z,,,50,,,,31.4
2018-01-05T13:10:42.600Z,,,50,,,,31.4
2018-01-05T13:10:52.599Z,,,50,,,,31.4
2018-01-05T13:11:02.653Z,,,50,,,,31.4
2018-01-05T13:11:12.635Z,,,50,,,,31.4
2018-01-05T13:11:22.603Z,,,50,,,,31.4
2018-01-05T13:11:32.602Z,,,50,,,,31.4
2018-01-05T13:11:42.598Z,,,50,,,,31.4
2018-01-05T13:11:52.676Z,,,50,,,,31.4
2018-01-05T13:12:02.598Z,,,50,,,,31.4
2018-01-05T13:12:12.599Z,,,50,,,,31.4
2018-01-05T13:12:22.598Z,,,50,,,,31.4
2018-01-05T13:12:32.603Z,,,50,,,36.8,31.4
2018-01-05T13:12:42.621Z,,,50,,,,31.4
2018-01-05T13:12:52.684Z,,,50,,,,31.3
2018-01-05T13:13:02.603Z,,,50,,,,31.4
2018-01-05T13:13:12.622Z,,,50,,,,31.3
2018-01-05T13:13:22.609Z,,,50,,,36.9,31.4
2018-01-05T13:13:32.606Z,,,50,,,,31.3
2018-01-05T13:13:42.607Z,,,50,,,,31.3
2018-01-05T13:13:52.607Z,,,50,,,,31.3
2018-01-05T13:14:02.602Z,,,50,,,37.1,31.3
2018-01-05T13:14:12.618Z,,,50,,,,31.3
2018-01-05T13:14:22.598Z,,,50,,,,31.3
2018-01-05T13:14:32.645Z,,,50,,,,31.3
2018-01-05T13:14:42.602Z,,,50,,,,31.3
2018-01-05T13:14:52.599Z,0,44,50,,2,37.3,31.3
2018-01-05T13:15:02.598Z,,33,50,,,43.1,31.3
2018-01-05T13:15:12.600Z,,29,50,,,41.9,31.3
2018-01-05T13:15:22.608Z,,30,50,,,41.5,31.3
2018-01-05T13:15:32.599Z,,29,50,,,39.9,31.3
2018-01-05T13:15:42.605Z,,,50,,,39.8,31.3
2018-01-05T13:15:52.611Z,,30,50,,,39.7,31.3
2018-01-05T13:16:02.598Z,,29,50,,,39.8,31.3
2018-01-05T13:16:12.598Z,,,50,,,40,31.3
2018-01-05T13:16:22.603Z,,,50,,,40.3,31.3
2018-01-05T13:16:32.606Z,,,50,,,40.5,31.3
2018-01-05T13:16:42.649Z,,30,50,,,40.7,31.3
2018-01-05T13:16:52.608Z,,,50,,,40.8,31.3
2018-01-05T13:17:02.646Z,,29,50,,,41,31.3
2018-01-05T13:17:12.606Z,,30,50,,,41.1,31.3
2018-01-05T13:17:22.609Z,,29,50,,,41.3,31.3
2018-01-05T13:17:32.627Z,,,50,,,41.4,31.3
2018-01-05T13:17:42.616Z,,30,50,,,41.6,31.3
2018-01-05T13:17:52.598Z,,,50,,,41.7,31.3
2018-01-05T13:18:02.632Z,,29,50,,,41.8,31.3
2018-01-05T13:18:12.600Z,,30,50,,,42,31.3
2018-01-05T13:18:22.601Z,,29,50,,,,31.3
2018-01-05T13:18:32.605Z,,30,50,,,42.1,31.3
2018-01-05T13:18:42.599Z,,29,50,,,42.2,31.3
2018-01-05T13:18:52.659Z,,30,50,,,42.4,31.3
2018-01-05T13:19:02.598Z,,29,50,,,42.6,31.3
2018-01-05T13:19:12.599Z,,,50,,,42.7,31.3
2018-01-05T13:19:22.599Z,,30,50,,,42.8,31.3
2018-01-05T13:19:32.598Z,,29,50,,,43,31.3
2018-01-05T13:19:42.600Z,,,50,,,43.1,31.3
2018-01-05T13:19:52.601Z,,,50,,,43.2,31.3
2018-01-05T13:20:02.598Z,,,50,,,43.3,31.3
2018-01-05T13:20:12.598Z,,,50,,,43.5,31.3
2018-01-05T13:20:22.598Z,,30,50,,,43.6,31.3
2018-01-05T13:20:32.924Z,,,50,,,43.7,31.3
2018-01-05T13:20:42.608Z,,29,50,,,43.8,31.3
2018-01-05T13:20:52.638Z,,,50,,,44,31.3
2018-01-05T13:21:02.664Z,,,50,,,44.1,31.3
2018-01-05T13:21:12.599Z,,,50,,,44.2,31.3
2018-01-05T13:21:22.629Z,,,50,,,44.4,31.3
2018-01-05T13:21:32.622Z,,,50,,,44.5,31.3
2018-01-05T13:21:42.598Z,,,50,,,44.6,31.3
2018-01-05T13:21:52.598Z,,,50,,,44.7,31.3
2018-01-05T13:22:02.605Z,,,50,,,45,31.3
2018-01-05T13:22:12.678Z,,,50,,,,31.4
2018-01-05T13:22:22.600Z,,30,50,,,45.1,31.4
2018-01-05T13:22:32.599Z,,29,50,,,45.2,31.4
2018-01-05T13:22:42.598Z,,,50,,,45.4,31.4
2018-01-05T13:22:52.598Z,,30,50,,,45.5,31.4
2018-01-05T13:23:02.599Z,0,0,50,,2,43.9,31.4
2018-01-05T13:23:12.598Z,,,50,,,41.9,31.4
2018-01-05T13:23:22.602Z,,,50,,,41.4,31.4
2018-01-05T13:23:32.598Z,,,50,,,40.9,31.4
2018-01-05T13:23:42.601Z,,,50,,,40.8,31.4
2018-01-05T13:23:52.598Z,,,50,,,,31.5
2018-01-05T13:24:02.617Z,,,50,,,,31.5
2018-01-05T13:24:12.628Z,,,50,,,40.7,31.5
2018-01-05T13:24:22.601Z,,,50,,,,31.5
2018-01-05T13:24:32.599Z,,,50,,,40.5,31.5
2018-01-05T13:24:42.601Z,,,50,,,40.4,31.5
2018-01-05T13:24:52.599Z,,,50,,,40.3,31.5
2018-01-05T13:25:02.608Z,,,50,,,40.2,31.5
2018-01-05T13:25:12.622Z,,,50,,,,31.5
2018-01-05T13:25:22.603Z,,,50,,,,31.5
2018-01-05T13:25:32.599Z,,,50,,,40.1,31.5
2018-01-05T13:25:42.598Z,,,50,,,,31.5
2018-01-05T13:25:52.599Z,,,50,,,40,31.5
2018-01-05T13:26:02.599Z,,,50,,,39.9,31.6
2018-01-05T13:26:12.626Z,,,50,,,39.9,31.6
2018-01-05T13:26:22.633Z,,,50,,,,31.5
2018-01-05T13:26:32.599Z,,,50,,,,31.6
2018-01-05T13:26:42.598Z,,,50,,,,31.6
2018-01-05T13:26:52.600Z,,,50,,,,31.6
2018-01-05T13:27:02.599Z,,,50,,,,31.6
2018-01-05T13:27:12.626Z,,,50,,,,31.6
2018-01-05T13:27:22.600Z,,,50,,,,31.6
2018-01-05T13:27:32.598Z,,,50,,,,31.6
2018-01-05T13:27:42.598Z,,,50,,,,31.6
2018-01-05T13:27:52.598Z,,,50,,,,31.6
2018-01-05T13:28:02.605Z,,,50,,,,31.6
2018-01-05T13:28:12.598Z,,,50,,,,31.6
2018-01-05T13:28:22.648Z,,,50,,,,31.6
2018-01-05T13:28:32.598Z,,,50,,,,31.6
2018-01-05T13:28:42.600Z,,,50,,,,31.6
2018-01-05T13:28:52.599Z,,,50,,,40,31.6
2018-01-05T13:29:02.602Z,,,50,,,,31.6
2018-01-05T13:29:12.598Z,,,50,,,,31.6
2018-01-05T13:29:22.605Z,,,50,,,,31.6
2018-01-05T13:29:32.684Z,,,50,,,40.1,31.6
2018-01-05T13:29:42.598Z,,,50,,,,31.6
2018-01-05T13:29:52.630Z,,,50,,,,31.6
2018-01-05T13:30:02.598Z,,,50,,,,31.6
2018-01-05T13:30:12.599Z,,,50,,,40.2,31.6
2018-01-05T13:30:22.598Z,,,50,,,,31.6
2018-01-05T13:30:32.598Z,,,50,,,,31.6
2018-01-05T13:30:42.598Z,,,50,,,,31.6
2018-01-05T13:30:52.600Z,,,50,,,,31.6
2018-01-05T13:31:02.598Z,,,50,,,40.3,31.6
2018-01-05T13:31:12.598Z,,,50,,,,31.6
2018-01-05T13:31:22.599Z,,,50,,,,31.6
2018-01-05T13:31:32.603Z,,,50,,,,31.6
2018-01-05T13:31:42.598Z,,,50,,,,31.6
2018-01-05T13:31:52.599Z,,,50,,,,31.6
2018-01-05T13:32:02.600Z,,,50,,,,31.6
2018-01-05T13:32:12.664Z,,,50,,,,31.6
2018-01-05T13:32:22.663Z,,,50,,,,31.6
2018-01-05T13:32:32.599Z,,,50,,,,31.6
2018-01-05T13:32:42.602Z,,,50,,,,31.6
2018-01-05T13:32:52.598Z,,,50,,,,31.6
2018-01-05T13:33:02.598Z,,,50,,,,31.6
2018-01-05T13:33:12.599Z,,,50,,,,31.6
2018-01-05T13:33:22.598Z,,,50,,,,31.6
2018-01-05T13:33:32.599Z,,,50,,,,31.6
2018-01-05T13:33:42.598Z,,,50,,,,31.6
2018-01-05T13:33:52.599Z,,,50,,,40.2,31.6
2018-01-05T13:34:02.599Z,,,50,,,,31.6
2018-01-05T13:34:12.598Z,,,50,,,,31.6
2018-01-05T13:34:22.598Z,,,50,,,,31.6
2018-01-05T13:34:32.598Z,,,50,,,,31.6
2018-01-05T13:34:42.619Z,,,50,,,,31.6
2018-01-05T13:34:52.626Z,,,50,,,,31.6
2018-01-05T13:35:02.600Z,,,50,,,,31.6
2018-01-05T13:35:12.598Z,,,50,,,40.1,31.6
2018-01-05T13:35:22.598Z,,,50,,,,31.6
2018-01-05T13:35:32.602Z,,,50,,,,31.5
2018-01-05T13:35:42.598Z,,,50,,,,31.6
2018-01-05T13:35:52.599Z,,,50,,,,31.5
2018-01-05T13:36:02.600Z,0,40,50,,2,43.2,31.5
2018-01-05T13:36:12.598Z,,32,50,,,45.7,31.5
2018-01-05T13:36:22.598Z,,29,50,,,42.9,31.5
2018-01-05T13:36:32.601Z,,,50,,,41.8,31.5
2018-01-05T13:36:42.598Z,,29,50,,,39.9,31.5
2018-01-05T13:36:52.599Z,,30,50,,,39.7,31.5
2018-01-05T13:37:02.598Z,,29,50,,,,31.5
2018-01-05T13:37:12.599Z,,29,50,,,40.1,31.5
2018-01-05T13:37:22.598Z,,,50,,,40.5,31.5
2018-01-05T13:37:32.598Z,0,0,50,,2,38.9,31.5
2018-01-05T13:37:42.598Z,,,50,,,37.7,31.5
2018-01-05T13:37:52.604Z,,,50,,,36.6,31.5
2018-01-05T13:38:02.598Z,,,50,,,36.2,31.5
2018-01-05T13:38:12.598Z,,,50,,,36.1,31.5
2018-01-05T13:38:22.598Z,,,50,,,36,31.5
2018-01-05T13:38:32.598Z,,,50,,,,31.5
2018-01-05T13:38:42.620Z,,,50,,,,31.5
2018-01-05T13:38:52.624Z,,,50,,,,31.5
2018-01-05T13:39:02.598Z,,,50,,,35.9,31.5
2018-01-05T13:39:12.598Z,,,50,,,,31.5
2018-01-05T13:39:22.598Z,,,50,,,35.8,31.5
2018-01-05T13:39:32.598Z,,,50,,,35.7,31.5
2018-01-05T13:39:42.598Z,,,50,,,,31.5
2018-01-05T13:39:52.598Z,,,50,,,,31.5
2018-01-05T13:40:02.604Z,,,50,,,35.6,31.5
2018-01-05T13:40:12.652Z,,,50,,,35.5,31.5
2018-01-05T13:40:22.631Z,,,50,,,,31.5
2018-01-05T13:40:32.632Z,,,50,,,,31.5
2018-01-05T13:40:42.614Z,,,50,,,35.4,31.5
2018-01-05T13:40:52.599Z,,,50,,,,31.4
2018-01-05T13:41:02.598Z,0,38,50,,2,39.2,31.5
2018-01-05T13:41:12.608Z,,30,50,,,40.4,31.4
2018-01-05T13:41:22.598Z,,29,50,,,,31.4
2018-01-05T13:41:32.628Z,,30,50,,,,31.4
2018-01-05T13:41:42.598Z,,29,50,,,40.5,31.4
2018-01-05T13:41:52.599Z,,,50,,,,31.4
2018-01-05T13:42:02.598Z,,,50,,,40.8,31.4
2018-01-05T13:42:12.598Z,,29,50,,,41,31.4
2018-01-05T13:42:22.662Z,,,50,,,41.2,31.4
2018-01-05T13:42:32.598Z,,,50,,,41.4,31.4
2018-01-05T13:42:42.601Z,,,50,,,41.6,31.4
2018-01-05T13:42:52.599Z,0,29,50,59,2,41.7,31.4
2018-01-05T13:43:02.609Z,,30,50,,,41.9,31.4
2018-01-05T13:43:12.598Z,,29,50,,,42,31.4
2018-01-05T13:43:22.603Z,,,50,,,42.1,31.4
2018-01-05T13:43:32.635Z,,,50,,,42.2,31.4
2018-01-05T13:43:42.626Z,,,50,,,,31.4
2018-01-05T13:43:52.652Z,,,50,,,42.3,31.4
2018-01-05T13:44:02.598Z,,,50,,,,31.4
2018-01-05T13:44:12.598Z,,,50,,,,31.4
2018-01-05T13:44:22.600Z,,,50,,,42.4,31.4
2018-01-05T13:44:32.598Z,,,50,,,42.6,31.4
2018-01-05T13:44:42.598Z,,30,50,,,42.7,31.4
2018-01-05T13:44:52.598Z,,,50,,,42.8,31.4
2018-01-05T13:45:02.603Z,,29,50,,,43,31.4
2018-01-05T13:45:12.598Z,,,50,,,43.1,31.4
2018-01-05T13:45:22.598Z,,,50,,,43.2,31.4
2018-01-05T13:45:32.598Z,0,0,50,,2,42.9,31.4
2018-01-05T13:45:42.603Z,,,50,,,40.8,31.4
2018-01-05T13:45:52.598Z,,,50,,,39.6,31.4
2018-01-05T13:46:11.751Z,,,50,,,38.8,31.5
2018-01-05T13:46:12.654Z,,,50,,,38.6,31.5
2018-01-05T13:46:22.667Z,,,50,,,,31.5
2018-01-05T13:46:32.607Z,,,50,,,,31.5
2018-01-05T13:46:42.598Z,,,50,,,38.7,31.5
2018-01-05T13:46:52.598Z,,,50,,,38.6,31.5
2018-01-05T13:47:02.658Z,,,50,,,38.5,31.5
2018-01-05T13:47:12.598Z,,,50,,,38.4,31.5
2018-01-05T13:47:27.204Z,,,50,,,38.3,31.5
2018-01-05T13:47:32.599Z,,,50,,,38.2,31.5
2018-01-05T13:47:42.598Z,,,50,,,,31.5
2018-01-05T13:47:52.598Z,,,50,,,,31.5
2018-01-05T13:48:02.656Z,,,50,,,,31.5
2018-01-05T13:48:12.615Z,,,50,,,38.1,31.5
2018-01-05T13:48:22.624Z,,,50,,,,31.5
2018-01-05T13:48:32.598Z,,,50,,,38,31.5
2018-01-05T13:48:42.628Z,,,50,,,,31.5
2018-01-05T13:48:52.599Z,,,50,,,,31.5
2018-01-05T13:49:02.598Z,,,50,,,,31.5
2018-01-05T13:49:12.599Z,,,50,,,,31.5
2018-01-05T13:49:22.654Z,,,50,,,,31.5
2018-01-05T13:49:32.602Z,,,50,,,37.9,31.5
2018-01-05T13:49:42.598Z,,,50,,,37.9,31.5
2018-01-05T13:49:52.609Z,,,50,,,,31.5
2018-01-05T13:50:02.599Z,,,50,,,,31.5
2018-01-05T13:50:12.598Z,,,50,,,,31.5
2018-01-05T13:50:22.601Z,,,50,,,,31.5
2018-01-05T13:50:32.600Z,,,50,,,,31.5
2018-01-05T13:50:42.598Z,,,50,,,38,31.5
2018-01-05T13:50:52.599Z,,,50,,,38,31.5
2018-01-05T13:51:02.598Z,,,50,,,,31.5
2018-01-05T13:51:12.598Z,,,50,,,,31.5
2018-01-05T13:51:22.602Z,,,50,,,,31.5
2018-01-05T13:51:32.598Z,,,50,,,,31.5
2018-01-05T13:51:42.598Z,,,50,,,,31.5
2018-01-05T13:51:52.598Z,,,50,,,38.1,31.5
2018-01-05T13:52:02.602Z,,,50,,,,31.5
2018-01-05T13:52:12.599Z,,,50,,,,31.5
2018-01-05T13:52:22.598Z,,,50,,,,31.5
2018-01-05T13:52:32.598Z,,,50,,,38.2,31.4
2018-01-05T13:52:42.600Z,,,50,,,,31.4
2018-01-05T13:52:52.598Z,,,50,,,,31.5
2018-01-05T13:53:02.598Z,,,50,,,38.3,31.5
2018-01-05T13:53:12.597Z,,,50,,,,31.4
2018-01-05T13:53:22.598Z,,,50,,,,31.4
2018-01-05T13:53:32.602Z,,,50,,,,31.4
2018-01-05T13:53:42.598Z,,,50,,,,31.4
2018-01-05T13:53:52.598Z,,,50,,,,31.4
2018-01-05T13:54:02.600Z,,,50,,,,31.4
2018-01-05T13:54:12.598Z,,,50,,,38.4,31.4
2018-01-05T13:54:22.670Z,,,50,,,,31.4
2018-01-05T13:54:32.687Z,,,50,,,,31.4
2018-01-05T13:54:42.661Z,,,50,,,,31.4
2018-01-05T13:54:52.598Z,,,50,,,,31.4
2018-01-05T13:55:02.604Z,,,50,,,,31.4
2018-01-05T13:55:12.598Z,,,50,,,,31.4
2018-01-05T13:55:22.598Z,,,50,,,,31.4
2018-01-05T13:55:32.599Z,,,50,,,,31.4
