Time,ActPow,ChActive,HwActive,PrimTSet,PrimT,HwTOutlet,HwTSet
2017-11-21T13:41:51.307Z,,,,,33.9,,
2017-11-21T13:42:01.298Z,,,,,33.8,,
2017-11-21T13:42:11.325Z,,,,,33.6,27.1,52
2017-11-21T13:42:21.320Z,,,,,,27.1,52
2017-11-21T13:42:31.298Z,0,1,0,58,33.6,27.1,52
2017-11-21T13:42:41.378Z,,,,,,27.1,52
2017-11-21T13:42:51.300Z,,,,,,27.1,52
2017-11-21T13:43:01.298Z,,,,,33.5,,
2017-11-21T13:43:11.298Z,,,,,33.4,27.2,52
2017-11-21T13:43:21.298Z,,,,,33.3,27.2,52
2017-11-21T13:43:31.348Z,,,,,,27.2,52
2017-11-21T13:43:41.388Z,,,,,,27.2,52
2017-11-21T13:44:01.298Z,,,,,,27.2,52
2017-11-21T13:44:11.301Z,,,,,33.2,27.2,52
2017-11-21T13:44:31.361Z,,,,,,27.2,52
2017-11-21T13:44:41.392Z,,,,,,27.2,52
2017-11-21T13:44:51.345Z,,,,,,27.2,52
2017-11-21T13:45:11.298Z,,,,,,27.3,52
2017-11-21T13:45:31.298Z,,,,,33.1,27.3,52
2017-11-21T13:45:41.580Z,,,,,,27.3,52
2017-11-21T13:45:51.406Z,,,,,33.2,27.3,52
2017-11-21T13:46:11.297Z,,,,,,27.3,52
2017-11-21T13:46:31.298Z,,,,,,27.3,52
2017-11-21T13:46:41.377Z,,,,,,27.3,52
2017-11-21T13:46:51.297Z,,,,,,27.3,52
2017-11-21T13:47:11.322Z,,,,,,27.3,52
2017-11-21T13:47:31.317Z,,0,0,5,33.3,27.3,52
2017-11-21T13:47:41.397Z,,,,,,27.3,52
2017-11-21T13:47:51.309Z,,,,,,27.3,52
2017-11-21T13:48:11.301Z,,,,,,27.3,52
2017-11-21T13:48:21.312Z,,,,,33.4,,
2017-11-21T13:48:31.409Z,,,,,,27.3,52
2017-11-21T13:48:41.377Z,,,,,,27.4,52
2017-11-21T13:48:51.297Z,,,,,33.5,27.4,52
2017-11-21T13:49:11.301Z,,,,,,27.4,52
2017-11-21T13:49:31.302Z,,,,,,27.4,52
2017-11-21T13:49:41.377Z,,,,,,27.4,52
2017-11-21T13:49:51.297Z,,,,,,27.4,52
2017-11-21T13:50:11.305Z,,,,,33.6,27.4,52
2017-11-21T13:50:21.297Z,,,,,,27.4,52
2017-11-21T13:50:31.297Z,,,,,,27.4,52
2017-11-21T13:50:41.377Z,,,,,,27.4,52
2017-11-21T13:51:11.314Z,,,,,,27.4,52
2017-11-21T13:51:21.301Z,,1,0,,,,
2017-11-21T13:51:31.313Z,,,,58,,27.4,52
2017-11-21T13:51:41.395Z,,,,,,27.4,52
2017-11-21T13:51:51.306Z,,,,,,27.4,52
2017-11-21T13:52:11.297Z,,,,,,27.4,52
2017-11-21T13:52:21.308Z,,,,,,27.4,52
2017-11-21T13:52:31.297Z,,,,,,27.4,52
2017-11-21T13:52:41.400Z,,,,,,27.4,52
2017-11-21T13:53:01.298Z,,,,,,27.4,52
2017-11-21T13:53:11.325Z,,0,0,5,,27.4,52
2017-11-21T13:53:21.305Z,,1,0,58,,,
2017-11-21T13:53:31.298Z,,0,0,,,27.4,52
2017-11-21T13:53:41.383Z,,,,5,,27.4,52
2017-11-21T13:53:51.319Z,,,,,,27.4,52
2017-11-21T13:54:16.404Z,,,,,33.5,27.4,52
2017-11-21T13:54:21.306Z,,,,,,27.4,52
2017-11-21T13:54:31.451Z,,,,,,27.4,52
2017-11-21T13:54:41.439Z,,,,,,27.4,52
2017-11-21T13:54:51.452Z,,,,,,27.4,52
2017-11-21T13:55:11.326Z,,,,,,27.4,52
2017-11-21T13:55:21.301Z,,,,,,27.4,52
2017-11-21T13:55:31.308Z,,,,,,27.4,52
2017-11-21T13:55:41.377Z,,,,,33.4,27.4,52
2017-11-21T13:55:51.311Z,,,,,,27.4,52
2017-11-21T13:56:11.312Z,,,,,,27.4,52
2017-11-21T13:56:31.340Z,,,,,,27.4,52
2017-11-21T13:56:41.411Z,,,,,,27.4,52
2017-11-21T13:56:51.326Z,,,,,,27.4,52
2017-11-21T13:57:11.297Z,,,,,,27.4,52
2017-11-21T13:57:21.297Z,,,,,33.3,27.4,52
2017-11-21T13:57:31.303Z,,,,,,27.4,52
2017-11-21T13:57:41.379Z,,,,,,27.4,52
2017-11-21T13:57:51.422Z,,,,,,27.4,52
2017-11-21T13:58:11.419Z,,,,,,27.4,52
2017-11-21T13:58:21.306Z,,,,,,27.4,52
2017-11-21T13:58:31.297Z,,,,,,27.4,52
2017-11-21T13:58:41.378Z,,,,,33.2,27.4,52
2017-11-21T13:58:51.297Z,,,,,,27.4,52
2017-11-21T13:59:11.298Z,,,,,,27.4,52
2017-11-21T13:59:21.305Z,,,,,,27.4,52
2017-11-21T13:59:31.305Z,,,,,,27.4,52
2017-11-21T13:59:41.377Z,,,,,,27.4,52
2017-11-21T13:59:51.297Z,,,,,,27.4,52
2017-11-21T14:00:11.302Z,,,,,,27.4,52
2017-11-21T14:00:21.297Z,,,,,33.1,,
2017-11-21T14:00:31.307Z,,,,,,27.4,52
2017-11-21T14:00:41.381Z,,,,,,27.4,52
2017-11-21T14:00:51.307Z,,,,,,27.4,52
2017-11-21T14:01:11.328Z,,,,,,27.4,52
2017-11-21T14:01:21.298Z,,,,,,27.4,52
2017-11-21T14:01:31.299Z,,,,,,27.4,52
2017-11-21T14:01:41.385Z,,,,,32.9,27.4,52
2017-11-21T14:01:51.317Z,,,,,32.9,27.4,52
2017-11-21T14:02:01.308Z,,,,,33.1,27.4,52
2017-11-21T14:02:11.296Z,,0,0,,32.9,,
2017-11-21T14:02:21.336Z,,0,0,,,31.9,52
2017-11-21T14:02:31.305Z,,0,0,,32.8,,
2017-11-21T14:02:41.377Z,,,,,,32,52
2017-11-21T14:03:01.298Z,,,,,,32,52
2017-11-21T14:03:11.299Z,,,,,32.7,31.9,52
2017-11-21T14:03:21.326Z,,,,,,31.9,52
2017-11-21T14:03:31.298Z,,,,5,,31.8,52
2017-11-21T14:03:41.377Z,,,,,,31.8,52
2017-11-21T14:03:51.297Z,,,,,,31.6,52
2017-11-21T14:04:11.313Z,,,,,,31.6,52
2017-11-21T14:04:21.311Z,,,,,,31.5,52
2017-11-21T14:04:31.317Z,,,,,,31.5,52
2017-11-21T14:04:41.398Z,,,,,32.6,31.4,52
2017-11-21T14:04:51.306Z,,,,,,31.4,52
2017-11-21T14:05:11.297Z,,,,,,31.3,52
2017-11-21T14:05:21.306Z,,,,,,31.3,52
2017-11-21T14:05:31.298Z,,,,,,31.3,52
2017-11-21T14:05:41.378Z,,,,,,31.2,52
2017-11-21T14:05:51.303Z,,,,,,31.2,52
2017-11-21T14:06:11.299Z,,,,,,31,52
2017-11-21T14:06:31.297Z,,,,,32.5,30.9,52
2017-11-21T14:06:41.377Z,,,,,,30.9,52
2017-11-21T14:06:51.306Z,,,,,,30.9,52
2017-11-21T14:07:11.296Z,,,,,,30.8,52
2017-11-21T14:07:21.296Z,,,,,,30.8,52
2017-11-21T14:07:31.297Z,,,,,,30.8,52
2017-11-21T14:07:41.384Z,,,,,,30.7,52
2017-11-21T14:07:51.298Z,,,,,,30.7,52
2017-11-21T14:08:11.297Z,,,,,,30.6,52
2017-11-21T14:08:21.299Z,,,,,32.4,30.6,52
2017-11-21T14:08:31.297Z,,,,,,30.6,52
2017-11-21T14:08:41.388Z,,,,,,30.6,52
2017-11-21T14:08:51.297Z,,,,,,30.4,52
2017-11-21T14:09:11.297Z,,,,,,30.3,52
2017-11-21T14:09:31.297Z,,,,,,30.3,52
2017-11-21T14:09:41.407Z,,,,,,30.3,52
2017-11-21T14:09:51.361Z,,,,,,30.3,52
2017-11-21T14:10:11.297Z,,,,,,30.2,52
2017-11-21T14:10:36.317Z,,,,,32.3,30.2,52
2017-11-21T14:10:41.377Z,,,,,,30.1,52
2017-11-21T14:10:51.297Z,,,,,,30.1,52
2017-11-21T14:11:11.297Z,,,,,,30.1,52
2017-11-21T14:11:21.297Z,,,,,,30,52
2017-11-21T14:11:31.300Z,,,,,,30,52
2017-11-21T14:11:41.377Z,,,,,,30,52
2017-11-21T14:11:51.303Z,,,,,,30,52
2017-11-21T14:12:11.304Z,,,,,,29.8,52
2017-11-21T14:12:31.296Z,,,,,32.2,29.8,52
2017-11-21T14:12:41.377Z,,,,,,29.7,52
2017-11-21T14:12:51.301Z,,,,,,29.7,52
2017-11-21T14:13:11.300Z,,,,,,29.7,52
2017-11-21T14:13:31.300Z,,,,,,29.6,52
2017-11-21T14:13:41.378Z,,,,,,29.6,52
2017-11-21T14:13:51.297Z,,,,,,29.6,52
2017-11-21T14:14:11.308Z,,,,,,29.5,52
2017-11-21T14:14:31.305Z,,,,,,29.5,52
2017-11-21T14:14:41.392Z,,,,,,29.5,52
2017-11-21T14:14:51.298Z,,,,,32.1,29.5,52
2017-11-21T14:15:11.297Z,,,,,,29.3,52
2017-11-21T14:15:21.300Z,,,,,,29.3,52
2017-11-21T14:15:31.297Z,,,,,,29.3,52
2017-11-21T14:15:41.377Z,,,,,,29.3,52
2017-11-21T14:15:51.297Z,,,,,,29.3,52
2017-11-21T14:16:11.297Z,,,,,,29.2,52
2017-11-21T14:16:21.318Z,,,,,,29.2,52
2017-11-21T14:16:31.325Z,,,,,,29.2,52
2017-11-21T14:16:41.377Z,,,,,32,29.2,52
2017-11-21T14:16:51.296Z,,,,,32.1,29.2,52
2017-11-21T14:17:11.298Z,,,,,32.1,29.1,52
2017-11-21T14:17:21.298Z,,,,,32,,
2017-11-21T14:17:31.304Z,,,,,,29.1,52
2017-11-21T14:17:41.382Z,,,,,,29.1,52
2017-11-21T14:17:51.302Z,,,,,,29.1,52
2017-11-21T14:18:11.310Z,,,,,,29,52
2017-11-21T14:18:21.307Z,,,,,,29,52
2017-11-21T14:18:31.315Z,,,,,,29,52
2017-11-21T14:18:41.387Z,,,,,,29,52
2017-11-21T14:18:51.305Z,,,,,,29,52
2017-11-21T14:19:01.311Z,,,,,,28.9,52
2017-11-21T14:19:11.302Z,,,,,31.9,28.9,52
2017-11-21T14:19:21.356Z,,,,,,28.9,52
2017-11-21T14:19:31.304Z,,,,,32,,
2017-11-21T14:19:41.383Z,,,,,31.9,,
2017-11-21T14:20:01.319Z,,,,,,28.9,52
2017-11-21T14:20:11.308Z,,,,,,28.7,52
2017-11-21T14:20:21.305Z,,,,,,28.7,52
2017-11-21T14:20:31.302Z,,,,,,28.7,52
2017-11-21T14:20:51.369Z,,,,,,28.7,52
2017-11-21T14:21:01.400Z,,1,0,58,,,
2017-11-21T14:21:11.316Z,,,,,,28.6,52
2017-11-21T14:21:21.372Z,,,,,,28.6,52
2017-11-21T14:21:31.331Z,,,,,,28.6,52
2017-11-21T14:21:41.463Z,,0,0,5,,,
2017-11-21T14:22:01.368Z,,1,0,58,,28.6,52
2017-11-21T14:22:11.377Z,,,,,,28.5,52
2017-11-21T14:22:21.371Z,,,,,31.8,28.5,52
2017-11-21T14:22:31.334Z,,,,,,28.5,52
2017-11-21T14:22:41.395Z,,,,,31.9,,
2017-11-21T14:22:51.352Z,,,,,31.8,28.5,52
2017-11-21T14:23:11.310Z,,,,,,28.4,52
2017-11-21T14:23:21.394Z,,0,0,5,,,
2017-11-21T14:23:31.391Z,,,,,,28.4,52
2017-11-21T14:23:51.355Z,,,,,,28.4,52
2017-11-21T14:24:11.357Z,,,,,,28.4,52
2017-11-21T14:24:31.367Z,,,,,,28.3,52
2017-11-21T14:24:41.397Z,,,,,,28.3,52
2017-11-21T14:24:51.360Z,,,,,,28.3,52
2017-11-21T14:25:11.351Z,,,,,,28.3,52
2017-11-21T14:25:31.377Z,,,,,,28.3,52
2017-11-21T14:25:41.442Z,,,,,,28.1,52
2017-11-21T14:25:51.524Z,,,,,,28.1,52
2017-11-21T14:26:16.340Z,,,,,,28.1,52
2017-11-21T14:26:21.410Z,,,,,,28.1,52
2017-11-21T14:26:31.369Z,,,,,31.7,28.1,52
2017-11-21T14:26:41.449Z,,,,,,28.1,52
2017-11-21T14:26:51.385Z,,,,,,28.1,52
2017-11-21T14:27:11.330Z,,,,,,28,52
2017-11-21T14:27:21.365Z,,,,,,28,52
2017-11-21T14:27:31.366Z,,1,0,58,31.8,,
2017-11-21T14:27:41.429Z,0,0,0,5,34.1,28,52
2017-11-21T14:27:51.337Z,,0,0,,33.6,,
2017-11-21T14:28:01.387Z,,,,,30.6,27.9,52
2017-11-21T14:28:11.347Z,,1,0,,27.8,27.9,52
2017-11-21T14:28:21.383Z,,,,,27.2,27.9,52
2017-11-21T14:28:31.316Z,,,,,25.5,,
2017-11-21T14:28:41.398Z,,,,,24.3,27.9,52
2017-11-21T14:28:51.344Z,,,,,24.5,27.9,52
2017-11-21T14:29:01.296Z,,0,2,0,24.7,31,52
2017-11-21T14:29:11.413Z,29,0,2,,28.8,,
2017-11-21T14:29:21.343Z,0,0,0,,28.9,28.1,52
2017-11-21T14:29:31.383Z,,0,0,,29.2,,
2017-11-21T14:29:41.413Z,,,,,29,29.3,52
2017-11-21T14:30:01.354Z,,,,,,29.3,52
2017-11-21T14:30:11.382Z,,,,,,29.3,52
2017-11-21T14:30:31.340Z,,1,0,58,,29.2,52
2017-11-21T14:30:41.384Z,,,,,,29.2,52
2017-11-21T14:30:51.310Z,,,,,,29.2,52
2017-11-21T14:31:11.387Z,,,,,,29.1,52
2017-11-21T14:31:21.301Z,,,,,,29.1,52
2017-11-21T14:31:31.299Z,,,,,,29.1,52
2017-11-21T14:31:41.380Z,,,,,,29,52
2017-11-21T14:31:51.296Z,45,1,0,,29.4,,
2017-11-21T14:32:01.296Z,39,,,,32.6,29,52
2017-11-21T14:32:11.298Z,29,,,,34.9,29,52
2017-11-21T14:32:21.296Z,,,,,33.4,28.9,52
2017-11-21T14:32:31.296Z,29,,,,32.1,,
2017-11-21T14:32:41.376Z,,,,,31.3,28.9,52
2017-11-21T14:32:51.299Z,,,,,,28.9,52
2017-11-21T14:33:01.329Z,,,,,30.8,,
2017-11-21T14:33:11.298Z,,,,,31.1,28.7,52
2017-11-21T14:33:21.296Z,,,,,31.6,28.7,52
2017-11-21T14:33:31.330Z,30,,,,31.9,28.7,52
2017-11-21T14:33:41.376Z,29,,,,32,,
2017-11-21T14:33:51.297Z,30,,,,,28.7,52
2017-11-21T14:34:01.296Z,29,,,,32.3,28.6,52
2017-11-21T14:34:11.296Z,0,1,0,,31.9,28.6,52
2017-11-21T14:34:21.297Z,,,,,29.8,28.6,52
2017-11-21T14:34:31.296Z,,,,,29.5,28.6,52
2017-11-21T14:34:41.387Z,,,,,28.3,,
2017-11-21T14:34:51.296Z,,,,,,28.6,52
2017-11-21T14:35:01.299Z,,,,,27.8,,
2017-11-21T14:35:11.298Z,,,,,27.7,28.5,52
2017-11-21T14:35:21.298Z,,,,,27.6,28.5,52
2017-11-21T14:35:31.296Z,,,,,,28.5,52
2017-11-21T14:35:41.389Z,,,,,,28.5,52
2017-11-21T14:35:51.297Z,,,,,,28.5,52
2017-11-21T14:36:11.296Z,,,,,27.5,28.4,52
2017-11-21T14:36:21.296Z,,,,,,28.4,52
2017-11-21T14:36:31.297Z,,,,,27.3,28.4,52
2017-11-21T14:36:41.414Z,,,,,27.5,28.4,52
2017-11-21T14:36:51.336Z,,,,,,28.4,52
2017-11-21T14:37:01.328Z,,,,,,28.4,52
2017-11-21T14:37:11.341Z,,,,,,28.3,52
2017-11-21T14:37:31.301Z,,,,,,28.3,52
2017-11-21T14:37:41.387Z,,,,,,28.3,52
2017-11-21T14:37:51.299Z,,,,,,28.3,52
2017-11-21T14:38:11.296Z,,,,,,28.1,52
2017-11-21T14:38:31.296Z,,,,,,28.1,52
2017-11-21T14:38:41.393Z,,,,,,28.1,52
2017-11-21T14:38:51.300Z,,,,,,28.1,52
2017-11-21T14:39:11.296Z,,,,,,28.1,52
2017-11-21T14:39:21.296Z,,,,,,28,52
2017-11-21T14:39:31.299Z,,,,,,28,52
2017-11-21T14:39:41.399Z,,,,,,28,52
2017-11-21T14:39:51.296Z,,,,,,28,52
2017-11-21T14:40:11.296Z,,,,,,28,52
2017-11-21T14:40:21.299Z,,,,,,27.9,52
2017-11-21T14:40:31.308Z,,,,,27.6,27.9,52
2017-11-21T14:40:41.376Z,,,,,,27.9,52
2017-11-21T14:40:51.297Z,,,,,,27.9,52
2017-11-21T14:41:11.401Z,,,,,,27.9,52
2017-11-21T14:41:21.488Z,,,,,,27.9,52
2017-11-21T14:41:36.388Z,,,,,,27.9,52
2017-11-21T14:41:41.376Z,,,,,,27.8,52
2017-11-21T14:41:51.314Z,,,,,27.7,27.8,52
2017-11-21T14:42:11.307Z,,,,,,27.8,52
2017-11-21T14:42:21.322Z,,,,,,27.8,52
2017-11-21T14:42:31.317Z,0,1,0,58,27.7,27.8,52
2017-11-21T14:42:41.404Z,,,,,,27.8,52
2017-11-21T14:42:51.297Z,,,,,,27.7,52
2017-11-21T14:43:11.349Z,,,,,27.8,27.7,52
2017-11-21T14:43:31.331Z,,,,,,27.7,52
2017-11-21T14:43:41.406Z,,,,,,27.5,52
2017-11-21T14:44:01.296Z,,0,0,5,,,
2017-11-21T14:44:11.352Z,,1,0,58,,27.5,52
2017-11-21T14:44:21.296Z,,0,0,5,,27.5,52
2017-11-21T14:44:31.296Z,,,,,27.8,27.5,52
2017-11-21T14:44:51.319Z,,,,,28,27.5,52
2017-11-21T14:45:01.317Z,,,,,27.8,,
2017-11-21T14:45:11.301Z,,,,,28,27.4,52
2017-11-21T14:45:31.320Z,,,,,,27.4,52
2017-11-21T14:45:41.376Z,,,,,,27.4,52
2017-11-21T14:45:51.296Z,,,,,,27.4,52
2017-11-21T14:46:11.300Z,,,,,,27.4,52
2017-11-21T14:46:21.296Z,,,,,,27.4,52
2017-11-21T14:46:31.297Z,,,,,,27.4,52
2017-11-21T14:46:41.387Z,,,,,,27.3,52
2017-11-21T14:46:51.329Z,,,,,,27.3,52
2017-11-21T14:47:11.297Z,,,,,,27.3,52
2017-11-21T14:47:21.296Z,,,,,,27.3,52
2017-11-21T14:47:31.538Z,,,,,,27.3,52
2017-11-21T14:47:41.376Z,,,,,,27.3,52
2017-11-21T14:47:51.296Z,,,,,,27.3,52
2017-11-21T14:48:11.296Z,,,,,,27.2,52
2017-11-21T14:48:21.295Z,,,,,,27.2,52
2017-11-21T14:48:31.295Z,,,,,,27.2,52
2017-11-21T14:48:41.398Z,,,,,,27.2,52
2017-11-21T14:48:51.324Z,,,,,,27.2,52
2017-11-21T14:49:11.296Z,,,,,,27.2,52
2017-11-21T14:49:21.299Z,,,,,,27.2,52
2017-11-21T14:49:31.303Z,,,,,,27.2,52
2017-11-21T14:49:41.386Z,,,,,,27.1,52
2017-11-21T14:50:11.299Z,,,,,,27.1,52
2017-11-21T14:50:21.296Z,,1,0,58,,27.1,52
2017-11-21T14:50:31.297Z,,,,,27.8,27.1,52
2017-11-21T14:50:41.375Z,,,,,28,,
2017-11-21T14:50:51.297Z,,,,,27.8,27.1,52
2017-11-21T14:51:01.310Z,,,,,27.8,26.9,52
2017-11-21T14:51:11.296Z,,,,,28,26.9,52
2017-11-21T14:51:21.301Z,,,,,27.8,,
2017-11-21T14:51:31.320Z,,,,,,26.9,52
2017-11-21T14:51:41.386Z,,,,,27.8,,
2017-11-21T14:52:01.296Z,,,,,,26.9,52
2017-11-21T14:52:11.403Z,,,,,,26.9,52
2017-11-21T14:52:21.315Z,,,,,,26.9,52
2017-11-21T14:52:31.411Z,,,,,,26.8,52
2017-11-21T14:52:51.304Z,,,,,,26.9,52
2017-11-21T14:53:11.295Z,,,,,,26.8,52
2017-11-21T14:53:21.301Z,,,,,,26.8,52
2017-11-21T14:53:31.296Z,,,,,,26.8,52
2017-11-21T14:53:41.376Z,,,,,,26.8,52
2017-11-21T14:53:51.298Z,,,,,,26.8,52
2017-11-21T14:54:11.298Z,,,,,,26.8,52
2017-11-21T14:54:21.296Z,,,,,,26.8,52
2017-11-21T14:54:31.324Z,,,,,,26.8,52
2017-11-21T14:54:41.390Z,,,,,,26.7,52
2017-11-21T14:54:51.311Z,,,,,,26.7,52
2017-11-21T14:55:11.307Z,,,,,,26.7,52
2017-11-21T14:55:21.296Z,,,,,27.7,26.7,52
2017-11-21T14:55:31.309Z,,,,,27.7,,
2017-11-21T14:55:46.406Z,,,,,,26.7,52
2017-11-21T14:55:51.338Z,,0,0,,,,
2017-11-21T14:56:01.298Z,,,,5,27.7,26.7,52
2017-11-21T14:56:11.296Z,,1,0,58,,26.7,52
2017-11-21T14:56:21.300Z,,,,,,26.6,52
2017-11-21T14:56:31.296Z,,0,0,5,,,
2017-11-21T14:56:41.519Z,,1,0,58,,26.6,52
2017-11-21T14:56:51.408Z,,,,,,26.6,52
2017-11-21T14:57:16.322Z,,,,,,26.6,52
2017-11-21T14:57:26.339Z,,0,0,5,,26.6,52
2017-11-21T14:57:36.330Z,,1,0,58,,26.6,52
2017-11-21T14:57:41.376Z,,,,,,26.6,52
2017-11-21T14:58:11.317Z,,,,,,26.6,52
2017-11-21T14:58:21.318Z,,0,0,5,,26.6,52
2017-11-21T14:58:31.299Z,,,,,,26.5,52
2017-11-21T14:58:41.377Z,,,,,,26.5,52
2017-11-21T14:58:51.301Z,,1,0,58,,,
2017-11-21T14:59:11.295Z,,,,,,26.5,52
2017-11-21T14:59:21.309Z,,0,0,5,27.6,26.5,52
2017-11-21T14:59:31.299Z,,,,,,26.5,52
2017-11-21T14:59:41.379Z,,,,,,26.5,52
2017-11-21T14:59:51.389Z,,1,0,58,,,
2017-11-21T15:00:01.309Z,,,,,,26.5,52
2017-11-21T15:00:11.296Z,,0,0,,,26.5,52
2017-11-21T15:00:21.296Z,,1,0,58,,26.5,52
2017-11-21T15:00:31.295Z,,,,,,26.5,52
2017-11-21T15:00:41.377Z,,0,0,5,,,
2017-11-21T15:00:51.298Z,,,,,,26.3,52
2017-11-21T15:01:01.295Z,,1,0,58,,26.3,52
2017-11-21T15:01:11.319Z,,0,0,5,,26.3,52
2017-11-21T15:01:21.304Z,,,,,,26.3,52
2017-11-21T15:01:31.296Z,,1,0,58,,,
2017-11-21T15:01:41.382Z,,0,0,5,,26.3,52
2017-11-21T15:02:01.321Z,,,,,,26.3,52
2017-11-21T15:02:11.295Z,,,,,,26.3,52
2017-11-21T15:02:21.295Z,,,,,,26.3,52
2017-11-21T15:02:31.438Z,,,,,,26.3,52
2017-11-21T15:02:41.336Z,,,,,,26.3,52
2017-11-21T15:02:51.302Z,,1,0,58,,,
2017-11-21T15:03:01.295Z,,,,,,26.3,52
2017-11-21T15:03:11.296Z,,,,,,26.2,52
2017-11-21T15:03:21.326Z,,1,0,58,,26.2,52
2017-11-21T15:03:31.324Z,,,,,27.5,26.2,52
2017-11-21T15:03:41.376Z,,0,0,5,27.6,,
2017-11-21T15:03:51.296Z,,,,,,26.2,52
2017-11-21T15:04:01.295Z,,1,0,58,,,
2017-11-21T15:04:11.299Z,,0,0,5,27.5,26.2,52
2017-11-21T15:04:21.303Z,,1,0,58,27.5,26.2,52
2017-11-21T15:04:41.376Z,,,,,,26.2,52
2017-11-21T15:04:51.355Z,,0,0,5,,,
2017-11-21T15:05:11.598Z,,,,,,26.2,52
2017-11-21T15:05:21.371Z,,1,0,58,,26.1,52
2017-11-21T15:05:31.343Z,,0,0,5,,26.1,52
2017-11-21T15:06:01.340Z,,1,0,58,,26.1,52
2017-11-21T15:06:11.326Z,,,,,,26.1,52
2017-11-21T15:06:21.311Z,,,,,,26.1,52
2017-11-21T15:06:31.351Z,,,,,,26.1,52
2017-11-21T15:06:41.392Z,,,,,,26.1,52
2017-11-21T15:06:51.305Z,,,,,,26.1,52
2017-11-21T15:07:11.295Z,,,,,,26.1,52
2017-11-21T15:07:21.296Z,,,,,,26.1,52
2017-11-21T15:07:31.295Z,,,,,,26.1,52
2017-11-21T15:07:41.376Z,,,,,,26.1,52
2017-11-21T15:07:51.295Z,,,,,,26.1,52
2017-11-21T15:08:11.302Z,,,,,,26,52
2017-11-21T15:08:21.296Z,,,,,,26,52
2017-11-21T15:08:31.301Z,,,,,27.3,26,52
2017-11-21T15:08:41.376Z,,,,,,26,52
2017-11-21T15:08:51.296Z,,,,,27.5,26,52
2017-11-21T15:09:11.295Z,,,,,,26,52
2017-11-21T15:09:21.297Z,,,,,27.3,26,52
2017-11-21T15:09:31.297Z,,,,,,26,52
2017-11-21T15:09:41.376Z,,,,,,26,52
2017-11-21T15:09:51.301Z,,,,,,26,52
2017-11-21T15:10:11.295Z,,,,,,26,52
2017-11-21T15:10:21.297Z,,0,0,5,,26,52
2017-11-21T15:10:41.375Z,,,,,,26,52
2017-11-21T15:10:51.337Z,,,,,,25.9,52
2017-11-21T15:11:11.301Z,,,,,,25.9,52
2017-11-21T15:11:21.353Z,,,,,,25.9,52
2017-11-21T15:11:31.298Z,,,,,,25.9,52
2017-11-21T15:11:41.375Z,,,,,,25.9,52
2017-11-21T15:11:51.297Z,,,,,,25.9,52
2017-11-21T15:12:11.300Z,,,,,,25.9,52
2017-11-21T15:12:21.492Z,,,,,,25.9,52
2017-11-21T15:12:31.328Z,,,,,,25.9,52
2017-11-21T15:12:41.405Z,,,,,,25.9,52
2017-11-21T15:12:51.308Z,,,,,,25.9,52
2017-11-21T15:13:16.387Z,,,,,,25.9,52
2017-11-21T15:13:21.349Z,,,,,,25.9,52
2017-11-21T15:13:31.306Z,,,,,,25.9,52
2017-11-21T15:13:41.432Z,,,,,,25.9,52
2017-11-21T15:13:51.295Z,,,,,,25.9,52
2017-11-21T15:14:11.295Z,,,,,,25.9,52
2017-11-21T15:14:21.300Z,,,,,,25.9,52
2017-11-21T15:14:31.296Z,,,,,,25.9,52
2017-11-21T15:14:41.437Z,,,,,,25.7,52
2017-11-21T15:14:51.301Z,,,,,,25.7,52
2017-11-21T15:15:11.301Z,,,,,,25.7,52
2017-11-21T15:15:21.304Z,,,,,,25.7,52
2017-11-21T15:15:31.309Z,,,,,,25.7,52
2017-11-21T15:15:41.393Z,,,,,,25.7,52
2017-11-21T15:15:51.318Z,,,,,,25.7,52
2017-11-21T15:16:11.312Z,,,,,,25.7,52
2017-11-21T15:16:21.312Z,,,,,,25.7,52
2017-11-21T15:16:31.313Z,,,,,,25.7,52
2017-11-21T15:16:41.409Z,,,,,,25.7,52
2017-11-21T15:16:51.295Z,,,,,,25.7,52
2017-11-21T15:17:11.294Z,,,,,27.2,25.7,52
2017-11-21T15:17:21.295Z,,,,,,25.7,52
2017-11-21T15:17:31.294Z,,,,,,25.7,52
2017-11-21T15:17:41.375Z,,,,,,25.7,52
2017-11-21T15:17:51.294Z,,,,,,25.7,52
2017-11-21T15:18:11.295Z,,,,,,25.7,52
2017-11-21T15:18:21.296Z,,,,,,25.6,52
2017-11-21T15:18:31.386Z,,,,,,25.6,52
2017-11-21T15:18:41.378Z,,,,,,25.6,52
2017-11-21T15:18:51.295Z,,,,,,25.6,52
2017-11-21T15:19:11.294Z,,,,,,25.6,52
2017-11-21T15:19:21.296Z,,,,,,25.6,52
2017-11-21T15:19:31.296Z,,,,,,25.6,52
2017-11-21T15:19:51.295Z,,,,,,25.6,52
2017-11-21T15:20:11.304Z,,,,,,25.6,52
2017-11-21T15:20:21.295Z,,,,,,25.6,52
2017-11-21T15:20:31.299Z,,,,,,25.6,52
2017-11-21T15:20:41.386Z,,,,,,25.6,52
2017-11-21T15:20:51.307Z,,,,,,25.6,52
2017-11-21T15:21:11.295Z,,,,,,25.6,52
2017-11-21T15:21:21.306Z,,,,,,25.6,52
2017-11-21T15:21:31.294Z,,,,,,25.6,52
2017-11-21T15:21:41.374Z,,,,,,25.6,52
2017-11-21T15:21:51.306Z,,,,,,25.6,52
