Time,HwTSet,HwActive,ChActive,PrimTSet,ActPow,HwTOutlet,PrimT
2018-01-13T12:45:51.392Z,50,,,,30,42,46.7
2018-01-13T12:46:01.383Z,50,,,,29,41.9,45.7
2018-01-13T12:46:11.371Z,50,,,,,41.8,44.5
2018-01-13T12:46:21.367Z,50,,,,,41.7,44.2
2018-01-13T12:46:31.367Z,50,,,,,41.6,
2018-01-13T12:46:41.367Z,50,,,,30,41.5,44.5
2018-01-13T12:46:51.367Z,50,1,0,0,29,41.4,44.9
2018-01-13T12:47:01.378Z,50,0,0,,70,23.2,49.9
2018-01-13T12:47:11.377Z,50,0,0,,0,26.1,43.9
2018-01-13T12:47:21.367Z,50,,,,,26.5,43.6
2018-01-13T12:47:31.368Z,50,,,,,26.5,
2018-01-13T12:47:41.367Z,50,,,,,26.5,
2018-01-13T12:47:51.367Z,50,,,,,26.5,43.7
2018-01-13T12:48:01.367Z,50,0,2,59,,26.6,
2018-01-13T12:48:11.367Z,50,0,0,0,,33.6,43.3
2018-01-13T12:48:21.367Z,50,0,0,,,39.2,42.3
2018-01-13T12:48:31.370Z,50,0,0,,,39.4,41.5
2018-01-13T12:48:41.368Z,50,1,0,,,40.4,41.6
2018-01-13T12:48:51.367Z,50,,,,67,38.2,42
2018-01-13T12:49:01.378Z,50,0,0,,55,39.7,45.6
2018-01-13T12:49:11.368Z,50,0,0,,0,40.6,45.2
2018-01-13T12:49:21.367Z,50,,,,,40.5,
2018-01-13T12:49:31.368Z,50,,,,,40.4,45.1
2018-01-13T12:49:41.367Z,50,,,,,40.3,
2018-01-13T12:49:51.367Z,50,,,,,40.2,
2018-01-13T12:50:01.368Z,50,0,2,59,,40.1,
2018-01-13T12:50:11.367Z,50,0,2,,42,40,47
2018-01-13T12:50:21.373Z,50,,,,29,40,49.9
2018-01-13T12:50:31.367Z,50,,,,,39.9,46.9
2018-01-13T12:50:41.367Z,50,,,,,39.8,45.9
2018-01-13T12:50:51.367Z,50,,,,,39.7,44.6
2018-01-13T12:51:01.368Z,50,,,,,39.6,43.9
2018-01-13T12:51:11.368Z,50,,,,29,39.5,44
2018-01-13T12:51:21.367Z,50,,,,30,39.5,44.3
2018-01-13T12:51:31.367Z,50,,,,29,39.4,44.6
2018-01-13T12:51:41.367Z,50,,,,,39.3,45
2018-01-13T12:51:51.367Z,50,,,,,39.2,45.1
2018-01-13T12:52:01.367Z,50,,,,30,39.2,45.2
2018-01-13T12:52:11.367Z,50,,,,,39.1,45.3
2018-01-13T12:52:21.367Z,50,,,,,38.9,45.5
2018-01-13T12:52:31.367Z,50,,,,,38.8,45.7
2018-01-13T12:52:41.367Z,50,,,,0,38.8,45.9
2018-01-13T12:52:51.368Z,50,0,2,,,38.7,43.8
2018-01-13T12:53:01.368Z,50,,,,,38.6,41.9
2018-01-13T12:53:11.367Z,50,,,,,38.6,41.2
2018-01-13T12:53:21.367Z,50,,,,,38.5,41
2018-01-13T12:53:31.367Z,50,,,,,38.4,40.9
2018-01-13T12:53:41.368Z,50,,,,,38.4,40.9
2018-01-13T12:53:51.367Z,50,,,,,38.3,40.9
2018-01-13T12:54:01.368Z,50,,,,,38.2,
2018-01-13T12:54:11.367Z,50,,,,,38.2,40.8
2018-01-13T12:54:21.367Z,50,,,,,38.1,40.7
2018-01-13T12:54:31.367Z,50,,,,,38.1,40.6
2018-01-13T12:54:41.367Z,50,,,,,38,40.5
2018-01-13T12:54:51.367Z,50,,,,,37.9,40.4
2018-01-13T12:55:01.367Z,50,,,,,37.9,
2018-01-13T12:55:11.367Z,50,,,,,37.8,
2018-01-13T12:55:21.367Z,50,,,,,37.8,40.3
2018-01-13T12:55:31.367Z,50,,,,,37.7,
2018-01-13T12:55:41.367Z,50,,,,,37.6,40.2
2018-01-13T12:55:51.367Z,50,,,,,37.6,40.1
2018-01-13T12:56:01.367Z,50,,,,,37.5,
2018-01-13T12:56:11.367Z,50,,,,,37.5,
2018-01-13T12:56:21.366Z,50,,,,,37.4,
2018-01-13T12:56:31.367Z,50,,,,,37.4,
2018-01-13T12:56:41.367Z,50,,,,,37.3,
2018-01-13T12:56:51.367Z,50,,,,,37.3,
2018-01-13T12:57:01.367Z,50,0,0,,,37.2,
2018-01-13T12:57:11.367Z,50,0,2,59,,37.1,
2018-01-13T12:57:21.367Z,50,,,,,37.1,
2018-01-13T12:57:31.367Z,50,,,,,36.9,
2018-01-13T12:57:41.446Z,50,0,0,5,,36.9,40
2018-01-13T12:57:51.367Z,50,,,,,36.8,
2018-01-13T12:58:01.794Z,50,,,,,36.8,
2018-01-13T12:58:11.393Z,50,,,,,36.7,40.1
2018-01-13T12:58:21.368Z,50,,,,,36.6,
2018-01-13T12:58:31.367Z,50,,,,,36.6,
2018-01-13T12:58:41.367Z,50,,,,,36.5,
2018-01-13T12:58:51.378Z,50,,,,,36.5,
2018-01-13T12:59:01.367Z,50,,,,,36.4,
2018-01-13T12:59:11.367Z,50,,,,,36.4,
2018-01-13T12:59:21.367Z,50,,,,,36.3,
2018-01-13T12:59:31.368Z,50,0,0,5,0,36.3,40.1
2018-01-13T12:59:41.368Z,50,,,,,36.2,
2018-01-13T12:59:51.367Z,50,,,,,36.2,
2018-01-13T13:00:01.368Z,50,,,,,36.1,
2018-01-13T13:00:11.367Z,50,,,,,36.1,
2018-01-13T13:00:21.367Z,50,,,,,36.1,
2018-01-13T13:00:31.367Z,50,0,2,59,,36,
2018-01-13T13:00:41.370Z,50,,,,,36,
2018-01-13T13:00:51.367Z,50,,,,,35.9,
2018-01-13T13:01:01.432Z,50,,,,,35.9,
2018-01-13T13:01:11.369Z,50,,,,,35.8,
2018-01-13T13:01:21.367Z,50,,,,,35.8,
2018-01-13T13:01:31.367Z,50,,,,,35.7,
2018-01-13T13:01:41.394Z,50,,,,,35.7,
2018-01-13T13:01:51.367Z,50,,,,,35.6,
2018-01-13T13:02:01.367Z,50,,,,,35.6,
2018-01-13T13:02:11.367Z,50,,,,,35.6,
2018-01-13T13:02:21.373Z,50,,,,,35.5,40.2
2018-01-13T13:02:31.368Z,50,,,,,35.5,
2018-01-13T13:02:41.372Z,50,,,,,35.4,
2018-01-13T13:02:51.367Z,50,,,,,35.4,
2018-01-13T13:03:01.367Z,50,0,0,0,,40.9,40.1
2018-01-13T13:03:11.384Z,50,,,,,41.2,40
2018-01-13T13:03:21.367Z,50,,,,,41.1,39.9
2018-01-13T13:03:31.391Z,50,,,,,40.9,
2018-01-13T13:03:41.367Z,50,1,0,,,40.8,39.8
2018-01-13T13:03:51.372Z,50,1,0,,42,39.4,40
2018-01-13T13:04:01.373Z,50,,,,60,40.1,41.1
2018-01-13T13:04:11.367Z,50,,,,62,41.8,44.2
2018-01-13T13:04:21.374Z,50,,,,63,44.1,46.1
2018-01-13T13:04:31.373Z,50,0,0,,0,45.4,46.6
2018-01-13T13:04:41.371Z,50,,,,,45.3,46.3
2018-01-13T13:04:51.367Z,50,,,,,45.1,
2018-01-13T13:05:01.367Z,50,,,,,45,46.2
2018-01-13T13:05:11.372Z,50,,,,,44.9,
2018-01-13T13:05:21.367Z,50,,,,,44.7,
2018-01-13T13:05:31.367Z,50,0,2,59,,44.6,
2018-01-13T13:05:41.367Z,50,,,,,44.4,
2018-01-13T13:05:51.376Z,50,,,,,44.2,46.1
2018-01-13T13:06:01.368Z,50,,,,,44.1,
2018-01-13T13:06:11.368Z,50,,,,,44,
2018-01-13T13:06:21.367Z,50,,,,,43.8,
2018-01-13T13:06:31.367Z,50,,,,,43.7,
2018-01-13T13:06:41.367Z,50,,,,,43.6,
2018-01-13T13:06:51.367Z,50,,,,,43.5,
2018-01-13T13:07:01.376Z,50,,,,,43.4,46
2018-01-13T13:07:11.367Z,50,0,0,5,,43.2,
2018-01-13T13:07:21.367Z,50,0,2,59,,43.1,
2018-01-13T13:07:31.367Z,50,,,,,43,
2018-01-13T13:07:41.368Z,50,0,0,5,,42.9,
2018-01-13T13:07:51.367Z,50,,,,,42.7,
2018-01-13T13:08:01.368Z,50,,,,,42.6,
2018-01-13T13:08:11.372Z,50,,,,,42.5,
2018-01-13T13:08:21.367Z,50,,,,,42.4,45.9
2018-01-13T13:08:31.382Z,50,,,,,42.3,
2018-01-13T13:08:41.385Z,50,0,2,59,,42.2,
2018-01-13T13:08:51.370Z,50,,,,,42,
2018-01-13T13:09:01.367Z,50,,,,,42,
2018-01-13T13:09:11.367Z,50,,,,,41.8,
2018-01-13T13:09:21.368Z,50,0,0,5,,41.7,45.8
2018-01-13T13:09:31.367Z,50,,,,,41.6,
2018-01-13T13:09:41.366Z,50,0,2,59,,41.5,
2018-01-13T13:09:51.369Z,50,,,,,41.4,
2018-01-13T13:10:01.367Z,50,0,0,5,,41.3,
2018-01-13T13:10:11.372Z,50,,,,,41.2,
2018-01-13T13:10:21.403Z,50,,,,,41.1,
2018-01-13T13:10:31.373Z,50,,,,,40.9,
2018-01-13T13:10:41.368Z,50,,,,,40.8,45.7
2018-01-13T13:10:51.380Z,50,0,2,59,,40.7,
2018-01-13T13:11:01.375Z,50,0,0,5,,40.6,
2018-01-13T13:11:11.367Z,50,,,,,40.5,
2018-01-13T13:11:21.368Z,50,,,,,40.4,
2018-01-13T13:11:31.375Z,50,,,,,40.3,45.6
2018-01-13T13:11:41.372Z,50,,,,,40.2,
2018-01-13T13:11:51.368Z,50,,,,,40.1,
2018-01-13T13:12:01.367Z,50,,,,,40,
2018-01-13T13:12:11.367Z,50,,,,,39.9,
2018-01-13T13:12:21.387Z,50,,,,,39.8,45.5
2018-01-13T13:12:31.367Z,50,,,,,39.8,
2018-01-13T13:12:41.386Z,50,,,,,39.7,
2018-01-13T13:12:51.367Z,50,,,,,39.6,
2018-01-13T13:13:01.367Z,50,,,,,39.5,45.4
2018-01-13T13:13:11.367Z,50,,,,,39.4,
2018-01-13T13:13:21.369Z,50,,,,,39.3,
2018-01-13T13:13:31.385Z,50,,,,,39.3,
2018-01-13T13:13:41.378Z,50,,,,,39.2,45.3
2018-01-13T13:13:51.367Z,50,,,,,39.1,
2018-01-13T13:14:01.392Z,50,,,,,38.9,
2018-01-13T13:14:11.372Z,50,,,,,38.8,45.2
2018-01-13T13:14:21.366Z,50,,,,,38.7,
2018-01-13T13:14:31.372Z,50,,,,,38.7,
2018-01-13T13:14:41.372Z,50,,,,,38.6,
2018-01-13T13:14:51.385Z,50,,,,,38.5,
2018-01-13T13:15:01.393Z,50,,,,,38.5,45.1
2018-01-13T13:15:11.366Z,50,,,,,38.4,
2018-01-13T13:15:21.507Z,50,,,,,38.3,
2018-01-13T13:15:31.374Z,50,,,,,38.2,
2018-01-13T13:15:41.367Z,50,,,,,38.2,45
2018-01-13T13:15:51.378Z,50,1,0,0,53,42.2,44
2018-01-13T13:16:01.389Z,50,0,0,,0,42.1,43.6
2018-01-13T13:16:11.370Z,50,,,,,42,43.3
2018-01-13T13:16:21.382Z,50,,,,,41.9,43.2
2018-01-13T13:16:31.371Z,50,,,,,41.8,
2018-01-13T13:16:41.370Z,50,,,,,41.7,43.1
2018-01-13T13:16:51.377Z,50,,,,,41.6,
2018-01-13T13:17:01.369Z,50,,,5,,41.5,
2018-01-13T13:17:11.391Z,50,,,,,41.4,
2018-01-13T13:17:21.367Z,50,,,,,41.3,
2018-01-13T13:17:31.372Z,50,,,,,41.2,43
2018-01-13T13:17:41.371Z,50,,,,,41.1,
2018-01-13T13:17:51.374Z,50,,,,,40.9,
2018-01-13T13:18:01.378Z,50,,,,,40.8,
2018-01-13T13:18:11.377Z,50,,,,,40.7,
2018-01-13T13:18:21.396Z,50,,,,,40.6,43
2018-01-13T13:18:31.366Z,50,,,,,40.5,42.9
2018-01-13T13:18:41.399Z,50,,,,,40.4,
2018-01-13T13:18:51.377Z,50,1,0,0,,40.3,43.2
2018-01-13T13:19:01.379Z,50,1,0,,70,39.4,42.1
2018-01-13T13:19:11.371Z,50,0,0,,0,40,42.8
2018-01-13T13:19:21.367Z,50,,,,,39.8,42.8
2018-01-13T13:19:31.367Z,50,,,,,39.7,42.7
2018-01-13T13:19:41.367Z,50,,,,,39.7,
2018-01-13T13:19:51.366Z,50,,,,,39.6,
2018-01-13T13:20:01.368Z,50,,,,,39.5,
2018-01-13T13:20:11.370Z,50,0,2,59,,39.4,42.6
2018-01-13T13:20:21.367Z,50,,,,,39.3,
2018-01-13T13:20:31.367Z,50,0,2,,42,39.2,45.2
2018-01-13T13:20:41.375Z,50,,,,29,39.2,45.8
2018-01-13T13:20:51.378Z,50,,,,29,39.1,41.8
2018-01-13T13:21:01.367Z,50,,,,29,38.9,38.7
2018-01-13T13:21:11.383Z,50,,,,,38.8,36.8
2018-01-13T13:21:21.371Z,50,,,,,38.7,36
2018-01-13T13:21:31.367Z,50,,,,,38.7,36.1
2018-01-13T13:21:41.371Z,50,,,,,38.6,36.5
2018-01-13T13:21:51.370Z,50,,,,30,38.5,37.1
2018-01-13T13:22:01.368Z,50,,,,29,38.4,37.2
2018-01-13T13:22:11.367Z,50,,,,,38.4,37.4
2018-01-13T13:22:21.367Z,50,,,,30,38.3,37.5
2018-01-13T13:22:31.367Z,50,,,,29,38.2,37.6
2018-01-13T13:22:41.367Z,50,,,,,38.1,37.8
2018-01-13T13:22:51.366Z,50,,,,,38.1,38.1
2018-01-13T13:23:01.367Z,50,,,,,38,38.4
2018-01-13T13:23:11.390Z,50,0,2,,0,37.9,38.7
2018-01-13T13:23:21.367Z,50,,,,,37.9,36.7
2018-01-13T13:23:31.366Z,50,,,,,37.8,34.9
2018-01-13T13:23:41.367Z,50,,,,,37.7,34.3
2018-01-13T13:23:51.367Z,50,,,,,37.7,34
2018-01-13T13:24:01.367Z,50,,,,,37.6,
2018-01-13T13:24:11.367Z,50,,,,,37.5,33.9
2018-01-13T13:24:21.367Z,50,,,,,37.5,34
2018-01-13T13:24:31.367Z,50,,,,,37.4,34.1
2018-01-13T13:24:41.366Z,50,,,,,37.3,34
2018-01-13T13:24:51.367Z,50,,,,,37.3,
2018-01-13T13:25:01.391Z,50,,,,,37.2,34.1
2018-01-13T13:25:11.367Z,50,,,,,37.1,
2018-01-13T13:25:21.368Z,50,1,0,0,,37.1,
2018-01-13T13:25:31.367Z,50,0,0,,0,38.8,35.4
2018-01-13T13:25:41.367Z,50,,,,,38.7,35.4
2018-01-13T13:25:51.366Z,50,,,,,38.6,35.3
2018-01-13T13:26:01.367Z,50,,,,,38.5,
2018-01-13T13:26:11.376Z,50,,,,,38.5,
2018-01-13T13:26:21.367Z,50,,,,,38.4,
2018-01-13T13:26:31.366Z,50,0,2,59,,38.3,
2018-01-13T13:26:41.366Z,50,,,,,38.2,
2018-01-13T13:26:51.367Z,50,,,,,38.1,
2018-01-13T13:27:01.367Z,50,,,,,38,
2018-01-13T13:27:11.366Z,50,,,,,37.9,
2018-01-13T13:27:21.367Z,50,,,,,37.9,35.2
2018-01-13T13:27:31.368Z,50,,,,,37.8,
2018-01-13T13:27:41.366Z,50,,,,,37.7,
2018-01-13T13:27:51.368Z,50,,,,,37.6,
2018-01-13T13:28:01.367Z,50,,,,,37.5,
2018-01-13T13:28:11.367Z,50,,,,,37.5,
2018-01-13T13:28:21.417Z,50,,,,,37.4,
2018-01-13T13:28:31.367Z,50,,,,,37.3,
2018-01-13T13:28:41.367Z,50,,,,,37.2,
2018-01-13T13:28:51.366Z,50,,,,,37.1,
2018-01-13T13:29:01.386Z,50,,,,,37.1,
2018-01-13T13:29:11.367Z,50,,,,,36.9,
2018-01-13T13:29:21.367Z,50,,,,,36.8,
2018-01-13T13:29:31.383Z,50,,,,,36.7,
2018-01-13T13:29:41.366Z,50,,,,,36.7,
2018-01-13T13:29:51.367Z,50,,,,,36.6,
2018-01-13T13:30:01.367Z,50,,,,,36.5,
2018-01-13T13:30:11.366Z,50,,,,,36.4,
2018-01-13T13:30:21.366Z,50,,,,,36.4,
2018-01-13T13:30:31.367Z,50,,,,,36.3,
2018-01-13T13:30:41.366Z,50,,,,,36.2,
2018-01-13T13:30:51.366Z,50,,,,,36.2,
2018-01-13T13:31:01.367Z,50,,,,,36.1,35.1
2018-01-13T13:31:11.367Z,50,,,,,36,
2018-01-13T13:31:21.366Z,50,,,,,35.9,35.2
2018-01-13T13:31:31.367Z,50,,,,,35.9,35.1
2018-01-13T13:31:41.367Z,50,,,,,35.8,
2018-01-13T13:31:51.366Z,50,,,,,35.8,
2018-01-13T13:32:01.367Z,50,,,,,35.7,
2018-01-13T13:32:11.374Z,50,,,,,35.6,
2018-01-13T13:32:21.367Z,50,,,,,35.6,
2018-01-13T13:32:31.428Z,50,,,,,35.5,
2018-01-13T13:32:41.366Z,50,,,,,35.4,
2018-01-13T13:32:51.367Z,50,0,0,5,,35.4,
2018-01-13T13:33:01.397Z,50,0,2,59,,35.3,
2018-01-13T13:33:11.368Z,50,,,,,35.3,
2018-01-13T13:33:21.372Z,50,,,,,35.2,
2018-01-13T13:33:31.366Z,50,,,,,35.1,34.9
2018-01-13T13:33:41.392Z,50,,,,,35.1,
2018-01-13T13:33:51.367Z,50,,,,,34.9,
2018-01-13T13:34:01.367Z,50,0,0,,,34.9,
2018-01-13T13:34:11.367Z,50,,,5,,34.8,
2018-01-13T13:34:21.367Z,50,,,,,34.8,
2018-01-13T13:34:31.384Z,50,,,,,34.7,
2018-01-13T13:34:41.367Z,50,,,,,34.6,
2018-01-13T13:34:51.366Z,50,,,,,34.6,
2018-01-13T13:35:01.367Z,50,,,,,34.6,
2018-01-13T13:35:11.366Z,50,,,,,34.5,34.8
2018-01-13T13:35:21.366Z,50,,,,,34.4,
2018-01-13T13:35:31.367Z,50,,,,,34.4,
2018-01-13T13:35:41.366Z,50,0,2,,,34.3,
2018-01-13T13:35:51.367Z,50,,,59,,34.3,
2018-01-13T13:36:01.407Z,50,,,,,34.2,
2018-01-13T13:36:11.366Z,50,,,,,34.2,
2018-01-13T13:36:21.367Z,50,,,,,34.1,
2018-01-13T13:36:31.366Z,50,,,,,34.1,34.7
2018-01-13T13:36:41.366Z,50,,,,,34,
2018-01-13T13:36:51.366Z,50,,,,,34,
2018-01-13T13:37:01.367Z,50,0,0,5,,34,
2018-01-13T13:37:11.366Z,50,,,,,33.9,
2018-01-13T13:37:21.366Z,50,,,,,33.9,
2018-01-13T13:37:31.366Z,50,,,,,33.8,
2018-01-13T13:37:41.366Z,50,,,,,33.8,
2018-01-13T13:37:51.367Z,50,,,,,33.7,34.6
2018-01-13T13:38:01.367Z,50,,,,,33.7,
2018-01-13T13:38:11.366Z,50,,,,,33.6,
2018-01-13T13:38:21.366Z,50,,,,,33.6,
2018-01-13T13:38:31.367Z,50,1,0,0,,34.5,34.2
2018-01-13T13:38:41.366Z,50,0,0,,0,35.1,37.2
2018-01-13T13:38:51.367Z,50,,,,,35.7,36.5
2018-01-13T13:39:01.407Z,50,,,,,35.6,36.4
2018-01-13T13:39:11.366Z,50,,,,,35.6,
2018-01-13T13:39:21.366Z,50,,,,,35.5,36.3
2018-01-13T13:39:38.399Z,50,,,,,35.4,
2018-01-13T13:39:41.366Z,50,,,,,35.4,
2018-01-13T13:39:51.366Z,50,,,5,,35.3,
2018-01-13T13:40:01.367Z,50,,,,,35.2,
2018-01-13T13:40:11.366Z,50,,,,,35.2,
2018-01-13T13:40:21.366Z,50,,,,,35.1,
2018-01-13T13:40:31.366Z,50,,,,,35.1,
2018-01-13T13:40:41.366Z,50,,,,,34.9,
2018-01-13T13:40:51.366Z,50,,,,,34.8,
2018-01-13T13:41:01.367Z,50,,,,,34.8,
2018-01-13T13:41:11.366Z,50,,,,,34.7,
2018-01-13T13:41:21.367Z,50,,,,,34.7,36.2
2018-01-13T13:41:31.370Z,50,,,,,34.6,
2018-01-13T13:41:41.366Z,50,,,,,34.6,
2018-01-13T13:41:51.366Z,50,,,,,34.5,
2018-01-13T13:42:01.366Z,50,,,,,34.5,
2018-01-13T13:42:11.366Z,50,,,,,34.4,
2018-01-13T13:42:21.367Z,50,,,,,34.4,
2018-01-13T13:42:31.366Z,50,,,,,34.3,
2018-01-13T13:42:41.366Z,50,,,,,34.3,
2018-01-13T13:42:51.366Z,50,,,,,34.2,
2018-01-13T13:43:01.366Z,50,,,,,34.2,
2018-01-13T13:43:11.366Z,50,,,,,34.1,
2018-01-13T13:43:21.366Z,50,,,,,34,
2018-01-13T13:43:31.367Z,50,,,,,34,
2018-01-13T13:43:41.366Z,50,,,,,34,
2018-01-13T13:43:51.366Z,50,,,,,33.9,
2018-01-13T13:44:01.366Z,50,,,,,33.9,
2018-01-13T13:44:11.366Z,50,,,,,33.8,
2018-01-13T13:44:21.366Z,50,,,,,33.8,36.1
2018-01-13T13:44:31.366Z,50,,,,,33.7,
2018-01-13T13:44:41.366Z,50,,,,,33.7,
2018-01-13T13:44:51.367Z,50,,,,,33.6,
2018-01-13T13:45:01.367Z,50,,,,,33.6,
2018-01-13T13:45:11.366Z,50,,,,,33.5,
2018-01-13T13:45:21.366Z,50,,,,,33.5,
2018-01-13T13:45:31.367Z,50,,,,,33.4,
2018-01-13T13:45:41.366Z,50,,,,,33.4,
2018-01-13T13:45:51.366Z,50,,,,,33.3,
2018-01-13T13:46:01.367Z,50,,,,,33.3,
2018-01-13T13:46:11.367Z,50,,,,,33.3,
2018-01-13T13:46:21.366Z,50,,,,,33.2,
2018-01-13T13:46:35.388Z,50,,,,,33.2,
2018-01-13T13:46:41.415Z,50,,,,,33.1,
2018-01-13T13:46:51.366Z,50,,,,,33.1,36
2018-01-13T13:47:01.367Z,50,,,,,33.1,
2018-01-13T13:47:11.367Z,50,,,,,32.9,
2018-01-13T13:47:21.366Z,50,,,,,32.9,
2018-01-13T13:47:31.366Z,50,,,,,32.8,
2018-01-13T13:47:41.366Z,50,,,,,32.8,
2018-01-13T13:47:51.366Z,50,,,,,32.7,
2018-01-13T13:48:01.366Z,50,,,,,32.7,
2018-01-13T13:48:11.367Z,50,,,,,32.7,
2018-01-13T13:48:21.366Z,50,,,,,32.6,
2018-01-13T13:48:31.366Z,50,,,,,32.6,
2018-01-13T13:48:41.367Z,50,,,,,32.5,35.9
2018-01-13T13:48:51.366Z,50,,,,,32.5,
2018-01-13T13:49:01.431Z,50,,,,,32.5,
2018-01-13T13:49:11.366Z,50,,,,,32.4,
2018-01-13T13:49:21.366Z,50,,,,,32.4,
2018-01-13T13:49:31.419Z,50,,,,,32.4,
2018-01-13T13:49:41.368Z,50,,,,,32.3,
2018-01-13T13:49:51.366Z,50,,,,,32.3,
2018-01-13T13:50:01.367Z,50,,,,,32.3,
2018-01-13T13:50:11.377Z,50,,,,,32.2,35.8
2018-01-13T13:50:21.366Z,50,,,,,32.2,
2018-01-13T13:50:31.366Z,50,,,,,32.2,
2018-01-13T13:50:41.367Z,50,,,,,32.1,
2018-01-13T13:50:51.366Z,50,,,,,32.1,
2018-01-13T13:51:01.366Z,50,,,,,32,
2018-01-13T13:51:11.366Z,50,,,,,32,
2018-01-13T13:51:21.366Z,50,,,,,32,
2018-01-13T13:51:31.366Z,50,,,,,31.9,
2018-01-13T13:51:41.366Z,50,,,,,31.9,
2018-01-13T13:51:51.366Z,50,,,,,31.9,35.7
2018-01-13T13:52:01.366Z,50,,,,,31.9,
2018-01-13T13:52:11.366Z,50,,,,,31.8,
2018-01-13T13:52:21.366Z,50,,,,,31.8,
2018-01-13T13:52:31.366Z,50,,,,,31.6,
2018-01-13T13:52:41.366Z,50,,,,,31.6,
2018-01-13T13:52:51.366Z,50,,,,,31.6,
2018-01-13T13:53:01.367Z,50,,,,,31.6,
2018-01-13T13:53:11.366Z,50,,,,,31.5,
2018-01-13T13:53:21.366Z,50,,,,,31.5,
2018-01-13T13:53:31.366Z,50,,,,,31.5,35.6
2018-01-13T13:53:41.366Z,50,,,,,31.4,
2018-01-13T13:53:51.366Z,50,,,,,31.4,
2018-01-13T13:54:01.383Z,50,0,2,59,,31.4,
2018-01-13T13:54:11.366Z,50,,,,,31.4,
2018-01-13T13:54:21.379Z,50,,,,,31.3,
2018-01-13T13:54:31.366Z,50,,,,,31.3,
2018-01-13T13:54:41.366Z,50,,,,,31.3,
2018-01-13T13:54:51.366Z,50,,,,,31.2,
2018-01-13T13:55:01.368Z,50,,,,,31.2,35.5
2018-01-13T13:55:11.366Z,50,,,,,31.2,
2018-01-13T13:55:21.367Z,50,,,,,31.2,
2018-01-13T13:55:31.366Z,50,1,0,0,,34.6,35.6
2018-01-13T13:55:41.366Z,50,0,0,,0,36.5,35.9
2018-01-13T13:55:51.367Z,50,,,,,36.5,35.6
2018-01-13T13:56:01.366Z,50,,,,,36.5,
2018-01-13T13:56:11.366Z,50,,,,,36.4,
2018-01-13T13:56:21.382Z,50,,,,,36.3,
2018-01-13T13:56:31.366Z,50,,,,,36.3,
2018-01-13T13:56:41.366Z,50,0,2,59,,36.2,35.5
2018-01-13T13:56:51.366Z,50,0,2,,,36.1,35.7
2018-01-13T13:57:01.377Z,50,,,,35,36,41.2
2018-01-13T13:57:11.366Z,50,,,,29,36,37.8
2018-01-13T13:57:21.367Z,50,,,,29,35.9,35.7
2018-01-13T13:57:31.367Z,50,,,,30,35.8,33.7
2018-01-13T13:57:41.366Z,50,1,0,0,29,35.7,32
2018-01-13T13:57:51.367Z,50,,,,39,27.9,36.4
2018-01-13T13:58:01.377Z,50,,,,38,34.6,35.4
2018-01-13T13:58:11.368Z,50,0,0,,0,36.9,38.1
2018-01-13T13:58:21.367Z,50,1,0,,,37.3,35.8
2018-01-13T13:58:31.366Z,50,,,,44,36.8,37.3
2018-01-13T13:58:41.366Z,50,0,0,,0,38.7,39.8
2018-01-13T13:58:51.366Z,50,,,,,38.8,39.2
2018-01-13T13:59:01.373Z,50,,,,,38.8,39.1
2018-01-13T13:59:11.366Z,50,,,,,38.6,
2018-01-13T13:59:21.369Z,50,,,,,38.6,
2018-01-13T13:59:31.366Z,50,0,0,0,0,38.5,38.9
2018-01-13T13:59:41.376Z,50,0,2,59,,38.4,39.1
2018-01-13T13:59:51.367Z,50,,,,,38.3,38.9
2018-01-13T14:00:01.392Z,50,,,,,38.2,
2018-01-13T14:00:11.366Z,50,,,,,38.1,
2018-01-13T14:00:21.378Z,50,,,,,38,
2018-01-13T14:00:31.366Z,50,,,,,37.9,
2018-01-13T14:00:41.366Z,50,,,,,37.8,
2018-01-13T14:00:51.366Z,50,,,,,37.7,
2018-01-13T14:01:01.372Z,50,,,,,37.7,
2018-01-13T14:01:11.386Z,50,,,,,37.6,
2018-01-13T14:01:21.366Z,50,0,2,,40,37.5,42.3
2018-01-13T14:01:31.367Z,50,,,,29,37.4,40.5
2018-01-13T14:01:41.367Z,50,,,,29,37.3,35.8
2018-01-13T14:01:51.376Z,50,1,0,0,62,23,36
2018-01-13T14:02:01.387Z,50,,,,79,33.5,38.5
2018-01-13T14:02:11.366Z,50,,,,113,36.5,41.2
2018-01-13T14:02:21.374Z,50,,,,122,40.6,47.4
2018-01-13T14:02:31.367Z,50,,,,122,45,51.3
2018-01-13T14:02:41.366Z,50,,,,118,48,54
2018-01-13T14:02:51.366Z,50,,,,112,50.1,56
2018-01-13T14:03:01.366Z,50,,,,100,51.1,56.7
2018-01-13T14:03:11.366Z,50,0,0,,0,50.9,54.7
2018-01-13T14:03:21.366Z,50,,,,,50.6,54.1
2018-01-13T14:03:31.482Z,50,,,,,50.5,54
2018-01-13T14:03:41.366Z,50,,,,,50.3,
2018-01-13T14:03:51.366Z,50,,,,,50.1,
2018-01-13T14:04:01.366Z,50,,,,,49.9,
2018-01-13T14:04:11.366Z,50,0,2,59,45,49.7,55.4
2018-01-13T14:04:21.404Z,50,,,,31,49.4,52.3
2018-01-13T14:04:31.393Z,50,,,,30,49.2,40.9
2018-01-13T14:04:41.366Z,50,,,,29,49,36.9
