Time,HwActive,HwTSet,ActPow,PrimT,HwTOutlet,PrimTSet,ChActive
2018-02-01T18:23:08.857Z,,50,,,35.2,,
2018-02-01T18:23:18.857Z,,,,38.9,,,
2018-02-01T18:23:28.857Z,,50,,,35.1,,
2018-02-01T18:23:38.857Z,,50,,,35.1,,
2018-02-01T18:23:58.857Z,,50,,,34.9,,
2018-02-01T18:24:08.857Z,,50,,,34.9,,
2018-02-01T18:24:28.858Z,,50,,,34.8,,
2018-02-01T18:24:38.857Z,,50,,,34.8,,
2018-02-01T18:24:58.857Z,,50,,,34.7,,
2018-02-01T18:25:08.857Z,,50,,,34.7,,
2018-02-01T18:25:18.858Z,,,,38.8,,,
2018-02-01T18:25:28.857Z,,50,,,34.6,,
2018-02-01T18:25:38.857Z,,50,,,34.5,,
2018-02-01T18:25:58.857Z,,50,,,34.4,,
2018-02-01T18:26:08.857Z,,50,,,34.4,,
2018-02-01T18:26:28.857Z,,50,,38.7,34.3,,
2018-02-01T18:26:38.857Z,,50,,,34.3,,
2018-02-01T18:26:58.857Z,,50,,,34.2,,
2018-02-01T18:27:08.857Z,,50,,,34.1,,
2018-02-01T18:27:28.857Z,,50,,38.6,34.1,,
2018-02-01T18:27:38.857Z,,50,,,34,,
2018-02-01T18:27:58.857Z,,50,,,34,,
2018-02-01T18:28:08.857Z,,50,,,33.9,,
2018-02-01T18:28:28.857Z,,50,,38.5,33.8,,
2018-02-01T18:28:38.857Z,,50,,,33.8,,
2018-02-01T18:28:48.857Z,,50,,,33.7,,
2018-02-01T18:28:58.856Z,0,50,44,39.2,33.7,,2
2018-02-01T18:29:08.857Z,,50,38,43,33.7,,
2018-02-01T18:29:18.858Z,,50,30,39.5,33.6,,
2018-02-01T18:29:28.962Z,,50,30,37.7,33.6,,
2018-02-01T18:29:38.857Z,,50,29,35.8,33.6,,
2018-02-01T18:29:48.856Z,,,,34.2,,,
2018-02-01T18:29:58.857Z,,50,29,34,33.5,,
2018-02-01T18:30:08.857Z,,,30,34.1,,,
2018-02-01T18:30:19.016Z,,50,29,34.6,33.4,,
2018-02-01T18:30:28.857Z,,50,,34.9,33.4,,
2018-02-01T18:30:38.857Z,,,,35.2,,,
2018-02-01T18:30:48.857Z,,50,,35.3,33.3,,
2018-02-01T18:30:58.857Z,,50,,,33.3,,
2018-02-01T18:31:08.857Z,,,30,35.6,,,
2018-02-01T18:31:18.857Z,,50,29,35.8,33.2,,
2018-02-01T18:31:28.857Z,,50,,36,33.2,,
2018-02-01T18:31:38.857Z,,,30,36.2,,,
2018-02-01T18:31:48.857Z,,50,29,36.4,33.1,,
2018-02-01T18:31:58.857Z,,50,,,33.1,,
2018-02-01T18:32:08.857Z,,,,36.8,,,
2018-02-01T18:32:18.857Z,,50,,37.1,32.9,,
2018-02-01T18:32:28.857Z,,50,30,37.2,32.9,,
2018-02-01T18:32:38.857Z,,,29,37.4,,,
2018-02-01T18:32:48.857Z,,50,,37.6,32.8,,
2018-02-01T18:32:58.860Z,0,50,0,36.7,32.8,,2
2018-02-01T18:33:08.856Z,,50,,34.7,32.8,,
2018-02-01T18:33:18.857Z,,50,,33.4,32.7,,
2018-02-01T18:33:28.857Z,,50,,32.9,32.7,,
2018-02-01T18:33:38.856Z,,,,32.8,,,
2018-02-01T18:33:48.857Z,,50,,,32.7,,
2018-02-01T18:33:58.857Z,,50,,,32.6,,
2018-02-01T18:34:18.857Z,,50,,,32.6,,
2018-02-01T18:34:28.856Z,,50,,32.7,32.5,,
2018-02-01T18:34:38.857Z,,50,,,32.5,,
2018-02-01T18:34:48.857Z,,,,32.5,,,
2018-02-01T18:34:58.858Z,,50,,32.4,32.5,,
2018-02-01T18:35:08.857Z,,50,,,32.4,,
2018-02-01T18:35:18.856Z,,,,32.5,,,
2018-02-01T18:35:28.872Z,,50,,,32.4,,
2018-02-01T18:35:38.858Z,,50,,,32.4,,
2018-02-01T18:35:48.857Z,,50,,32.4,32.3,,
2018-02-01T18:35:58.857Z,,50,,,32.3,,
2018-02-01T18:36:18.857Z,,50,,,32.2,,
2018-02-01T18:36:28.857Z,,50,,,32.2,,
2018-02-01T18:36:38.857Z,,50,,,32.2,,
2018-02-01T18:36:58.857Z,,50,,,32.1,,
2018-02-01T18:37:08.914Z,,50,,,32.1,,
2018-02-01T18:37:28.899Z,,50,,,32,,
2018-02-01T18:37:38.897Z,,50,,,32,,
2018-02-01T18:37:58.865Z,,50,,,32,,
2018-02-01T18:38:08.857Z,,50,,,31.9,,
2018-02-01T18:38:28.857Z,,50,,,31.9,,
2018-02-01T18:38:38.857Z,0,50,44,33.5,31.9,,2
2018-02-01T18:38:48.857Z,,50,35,38.3,31.8,,
2018-02-01T18:38:58.857Z,,50,30,39.7,31.8,,
2018-02-01T18:39:08.857Z,,50,29,38.1,31.8,,
2018-02-01T18:39:18.857Z,,,29,37.6,,,
2018-02-01T18:39:28.857Z,,50,,37.1,31.6,,
2018-02-01T18:39:38.856Z,,,29,36.9,,,
2018-02-01T18:39:48.862Z,,50,,,31.6,,
2018-02-01T18:39:58.857Z,0,,29,37.4,,59,2
2018-02-01T18:40:08.857Z,,50,,37.8,31.5,,
2018-02-01T18:40:18.856Z,,50,,37.9,31.5,,
2018-02-01T18:40:28.857Z,,50,,38,31.5,,
2018-02-01T18:40:38.857Z,0,50,0,37.9,31.5,,2
2018-02-01T18:40:48.857Z,,50,,35.5,31.5,,
2018-02-01T18:40:58.857Z,,50,,34,31.4,,
2018-02-01T18:41:08.857Z,,,,33.5,,,
2018-02-01T18:41:18.856Z,,50,,33.4,31.4,,
2018-02-01T18:41:28.857Z,,50,,33.3,31.4,,
2018-02-01T18:41:38.857Z,,50,,,31.4,,
2018-02-01T18:41:48.857Z,,,,33.2,,,
2018-02-01T18:41:58.859Z,,50,,33.1,31.3,,
2018-02-01T18:42:08.856Z,,50,,,31.3,,
2018-02-01T18:42:18.857Z,,,,32.9,,,
2018-02-01T18:42:28.857Z,,50,,32.8,31.3,,
2018-02-01T18:42:38.856Z,,50,,,31.3,,
2018-02-01T18:42:48.857Z,1,50,41,,34.3,0,0
2018-02-01T18:42:58.857Z,,50,72,36.3,27.3,,
2018-02-01T18:43:08.857Z,,50,,39.2,35.9,,
2018-02-01T18:43:18.857Z,,50,119,45.3,38.5,,
2018-02-01T18:43:28.868Z,,50,120,50.3,43.4,,
2018-02-01T18:43:38.857Z,,50,117,53.1,47.1,,
2018-02-01T18:43:48.857Z,,50,112,54.9,49.6,,
2018-02-01T18:43:58.857Z,0,50,0,55.9,51.1,,0
2018-02-01T18:44:08.857Z,,50,,54.6,50.8,,
2018-02-01T18:44:18.857Z,,,,54,,,
2018-02-01T18:44:28.857Z,,50,,53.9,50.4,,
2018-02-01T18:44:48.857Z,,50,,,50,,
2018-02-01T18:44:58.857Z,0,50,,,49.8,59,2
2018-02-01T18:45:18.857Z,,50,,53.8,49.3,,
2018-02-01T18:45:28.857Z,,50,,,49.1,,
2018-02-01T18:45:38.859Z,,50,,,48.9,,
2018-02-01T18:45:48.857Z,,,,53.7,,,
2018-02-01T18:45:58.856Z,,50,,,48.6,,
2018-02-01T18:46:08.857Z,,50,,,48.4,,
2018-02-01T18:46:18.857Z,,,,53.6,,,
2018-02-01T18:46:28.857Z,,50,,,48,,
2018-02-01T18:46:38.857Z,,50,,,47.8,,
2018-02-01T18:46:48.857Z,,,,53.5,,,
2018-02-01T18:46:58.857Z,,50,,,47.5,,
2018-02-01T18:47:08.857Z,,50,,,47.3,,
2018-02-01T18:47:18.857Z,,,,53.4,,,
2018-02-01T18:47:28.857Z,,50,,53.3,47,,
2018-02-01T18:47:38.856Z,,50,,,46.8,,
2018-02-01T18:47:48.857Z,,50,,53.2,46.6,,
2018-02-01T18:47:58.857Z,0,50,,,46.5,5,0
2018-02-01T18:48:08.858Z,0,,,53.1,,59,2
2018-02-01T18:48:18.856Z,,50,,,46.2,,
2018-02-01T18:48:28.858Z,,50,,53,46,,
2018-02-01T18:48:38.856Z,1,50,,,45.8,0,0
2018-02-01T18:48:48.857Z,0,50,,52.3,49.8,,0
2018-02-01T18:48:58.856Z,,,,51.7,,,
2018-02-01T18:49:08.857Z,,50,,51.6,49.4,,
2018-02-01T18:49:18.856Z,,,,51.5,,,
2018-02-01T18:49:28.857Z,,50,,,49,,
2018-02-01T18:49:38.857Z,0,50,,,48.7,59,2
2018-02-01T18:49:48.856Z,0,50,,51.4,48.5,5,0
2018-02-01T18:49:58.856Z,0,50,,,48.3,59,2
2018-02-01T18:50:08.856Z,0,,,,,5,0
2018-02-01T18:50:18.857Z,,50,,,48,,
2018-02-01T18:50:28.857Z,,50,,51.3,47.7,,
2018-02-01T18:50:38.856Z,,50,,,47.6,,
2018-02-01T18:50:48.857Z,,,,51.2,,,
2018-02-01T18:50:58.857Z,,50,,,47.2,,
2018-02-01T18:51:08.857Z,,50,,,47,,
2018-02-01T18:51:18.856Z,,,,51.1,,,
2018-02-01T18:51:28.857Z,,50,,,46.7,,
2018-02-01T18:51:38.857Z,0,,,51,,59,2
2018-02-01T18:51:48.857Z,,50,,,46.3,,
2018-02-01T18:51:58.908Z,,50,,50.9,46.1,,
2018-02-01T18:52:08.859Z,,,,50.9,,,
2018-02-01T18:52:18.856Z,,50,,,45.8,,
2018-02-01T18:52:28.857Z,,50,,50.7,45.7,,
2018-02-01T18:52:38.857Z,,50,,,45.5,,
2018-02-01T18:52:58.908Z,,50,,50.6,45.2,,
2018-02-01T18:53:08.899Z,,50,,,45,,
2018-02-01T18:53:18.857Z,,,,50.5,,,
2018-02-01T18:53:28.857Z,,50,,,44.7,,
2018-02-01T18:53:38.856Z,0,,,,,5,0
2018-02-01T18:53:48.857Z,,50,,50.4,44.3,,
2018-02-01T18:53:58.856Z,,50,,,44.2,,
2018-02-01T18:54:08.857Z,,,,50.3,,,
2018-02-01T18:54:18.857Z,,50,,,43.9,,
2018-02-01T18:54:28.857Z,,50,,50.2,43.8,,
2018-02-01T18:54:38.857Z,0,,,,,59,2
2018-02-01T18:54:48.857Z,,50,,,43.5,,
2018-02-01T18:54:58.857Z,,50,,,43.3,,
2018-02-01T18:55:08.856Z,,,,50.1,,,
2018-02-01T18:55:18.856Z,,50,,50,43.1,,
2018-02-01T18:55:28.857Z,,50,,,42.9,,
2018-02-01T18:55:38.857Z,,,,49.9,,,
2018-02-01T18:55:48.859Z,,50,,,42.7,,
2018-02-01T18:55:58.857Z,,50,,,42.6,,
2018-02-01T18:56:08.933Z,,,,49.8,,,
2018-02-01T18:56:18.857Z,,50,,,42.3,,
2018-02-01T18:56:28.857Z,,50,,49.7,42.2,,
2018-02-01T18:56:38.857Z,,50,,,42.1,,
2018-02-01T18:56:58.857Z,,50,,49.6,41.9,,
2018-02-01T18:57:08.857Z,,50,,,41.8,,
2018-02-01T18:57:18.857Z,,,,49.5,,,
2018-02-01T18:57:28.861Z,,50,,,41.5,,
2018-02-01T18:57:38.857Z,,50,,,41.4,,
2018-02-01T18:57:48.857Z,,,,49.4,,,
2018-02-01T18:57:58.856Z,,50,,,41.2,,
2018-02-01T18:58:08.856Z,0,50,,49.3,41.1,5,0
2018-02-01T18:58:18.856Z,0,,,,,59,2
2018-02-01T18:58:28.857Z,,50,,,40.8,,
2018-02-01T18:58:38.856Z,0,50,,49.2,40.7,5,0
2018-02-01T18:58:48.857Z,0,,,,,59,2
2018-02-01T18:58:58.857Z,,50,,,40.5,,
2018-02-01T18:59:08.856Z,0,,,49.1,,5,0
2018-02-01T18:59:18.857Z,,50,,,40.3,,
2018-02-01T18:59:28.857Z,0,50,,,40.2,59,2
2018-02-01T18:59:38.857Z,0,,,49,,5,0
2018-02-01T18:59:48.856Z,,50,,,40,,
2018-02-01T18:59:58.857Z,,50,,49,39.9,,
2018-02-01T19:00:08.857Z,,,,48.9,,,
2018-02-01T19:00:18.857Z,,50,,,39.7,,
2018-02-01T19:00:28.856Z,,50,,,39.6,,
2018-02-01T19:00:38.859Z,,50,,,39.5,,
2018-02-01T19:00:48.857Z,,,,48.8,,,
2018-02-01T19:00:58.856Z,,50,,,39.4,,
2018-02-01T19:01:08.857Z,,50,,,39.3,,
2018-02-01T19:01:18.856Z,,,,48.7,,,
2018-02-01T19:01:28.856Z,,50,,,39.1,,
2018-02-01T19:01:38.856Z,,50,,,38.9,,
2018-02-01T19:01:48.857Z,,,,48.6,,,
2018-02-01T19:01:58.856Z,,50,,,38.8,,
2018-02-01T19:02:08.856Z,,50,,,38.7,,
2018-02-01T19:02:18.856Z,,,,48.5,,,
2018-02-01T19:02:28.857Z,,50,,,38.5,,
2018-02-01T19:02:38.856Z,,50,,,38.4,,
2018-02-01T19:02:58.857Z,,50,,48.4,38.3,,
2018-02-01T19:03:08.856Z,,50,,,38.2,,
2018-02-01T19:03:28.857Z,,50,,,38.1,,
2018-02-01T19:03:38.857Z,,50,,,38,,
2018-02-01T19:03:48.856Z,,,,48.3,,,
2018-02-01T19:03:58.856Z,,50,,,37.8,,
2018-02-01T19:04:08.856Z,,50,,,37.8,,
2018-02-01T19:04:18.856Z,,,,48.2,,,
2018-02-01T19:04:28.857Z,,50,,,37.6,,
2018-02-01T19:04:38.856Z,,50,,,37.6,,
2018-02-01T19:04:58.857Z,,50,,48.1,37.4,,
2018-02-01T19:05:08.858Z,,50,,,37.4,,
2018-02-01T19:05:28.856Z,,50,,,37.2,,
2018-02-01T19:05:38.856Z,,50,,,37.2,,
2018-02-01T19:05:48.856Z,,,,48,,,
2018-02-01T19:05:58.856Z,,50,,,36.9,,
2018-02-01T19:06:08.864Z,,50,,,36.9,,
2018-02-01T19:06:18.856Z,,50,,,36.8,,
2018-02-01T19:06:28.856Z,,50,,47.9,36.8,,
2018-02-01T19:06:48.857Z,,50,,,36.6,,
2018-02-01T19:06:58.856Z,,50,,,36.6,,
2018-02-01T19:07:18.856Z,,50,,47.8,36.5,,
2018-02-01T19:07:28.857Z,,50,,,36.4,,
2018-02-01T19:07:38.856Z,,50,,,36.3,,
2018-02-01T19:07:58.856Z,,50,,,36.2,,
2018-02-01T19:08:08.856Z,,50,,,36.2,,
2018-02-01T19:08:18.856Z,,,,47.7,,,
2018-02-01T19:08:28.860Z,,50,,,36.1,,
2018-02-01T19:08:38.857Z,,50,,,36,,
2018-02-01T19:08:58.856Z,,50,,47.6,35.9,,
2018-02-01T19:09:08.856Z,,50,,,35.8,,
2018-02-01T19:09:28.857Z,,50,,,35.7,,
2018-02-01T19:09:38.856Z,,50,,,35.7,,
2018-02-01T19:09:48.856Z,0,50,,47.4,35.6,59,2
2018-02-01T19:09:58.856Z,0,,,,,5,0
2018-02-01T19:10:08.856Z,,50,,,35.5,,
2018-02-01T19:10:18.856Z,0,,,,,59,2
2018-02-01T19:10:28.857Z,,50,,47.3,35.4,,
2018-02-01T19:10:38.856Z,,50,,,35.4,,
2018-02-01T19:10:48.856Z,0,50,,,35.3,5,0
2018-02-01T19:10:58.856Z,0,,,,,59,2
2018-02-01T19:11:08.856Z,,50,,,35.3,,
2018-02-01T19:11:18.856Z,0,,,,,5,0
2018-02-01T19:11:28.857Z,,50,,47.2,35.2,,
2018-02-01T19:11:38.856Z,0,,,,,59,2
2018-02-01T19:11:48.856Z,,50,,,35.1,,
2018-02-01T19:11:58.856Z,,50,,,34.9,,
2018-02-01T19:12:18.870Z,,50,,,34.8,,
2018-02-01T19:12:28.856Z,,50,,47.1,34.8,,
2018-02-01T19:12:38.856Z,,50,,,34.7,,
2018-02-01T19:12:58.856Z,,50,,,34.7,,
2018-02-01T19:13:08.856Z,,50,,,34.6,,
2018-02-01T19:13:28.856Z,,50,,,34.5,,
2018-02-01T19:13:38.856Z,,50,,,34.5,,
2018-02-01T19:13:48.856Z,,,,47,,,
2018-02-01T19:13:58.856Z,,50,,,34.4,,
2018-02-01T19:14:08.856Z,,50,,,34.4,,
2018-02-01T19:14:18.856Z,,50,,,34.3,,
2018-02-01T19:14:28.856Z,0,50,,47,34.3,5,0
2018-02-01T19:14:38.856Z,,,,46.9,,,
2018-02-01T19:14:48.856Z,,50,,,34.2,,
2018-02-01T19:14:58.857Z,,50,,,34.2,,
2018-02-01T19:15:18.857Z,,50,,,34.1,,
2018-02-01T19:15:28.856Z,,50,,46.8,34.1,,
2018-02-01T19:15:38.856Z,,50,,,34,,
2018-02-01T19:15:58.856Z,,50,,,34,,
2018-02-01T19:16:08.856Z,,50,,,33.9,,
2018-02-01T19:16:28.856Z,,50,,,33.8,,
2018-02-01T19:16:38.856Z,,50,,,33.8,,
2018-02-01T19:16:48.856Z,,,,46.7,,,
2018-02-01T19:16:58.856Z,,50,,,33.7,,
2018-02-01T19:17:08.873Z,,50,,,33.7,,
2018-02-01T19:17:28.857Z,,50,,,33.6,,
2018-02-01T19:17:38.856Z,,50,,,33.6,,
2018-02-01T19:17:48.858Z,,,,46.6,,,
2018-02-01T19:17:58.856Z,,50,,,33.5,,
2018-02-01T19:18:08.857Z,,50,,,33.5,,
2018-02-01T19:18:28.857Z,,50,,,33.4,,
2018-02-01T19:18:38.856Z,,50,,,33.4,,
2018-02-01T19:18:48.856Z,,,,46.5,,,
2018-02-01T19:18:58.856Z,,50,,,33.3,,
2018-02-01T19:19:08.858Z,,50,,,33.3,,
2018-02-01T19:19:28.862Z,,50,,,33.3,,
2018-02-01T19:19:38.856Z,,50,,,33.2,,
2018-02-01T19:19:58.859Z,,50,,46.4,33.2,,
2018-02-01T19:20:08.858Z,,50,,,33.1,,
2018-02-01T19:20:28.859Z,,50,,,33.1,,
2018-02-01T19:20:38.857Z,0,50,45,48.2,32.9,59,2
2018-02-01T19:20:48.867Z,,50,31,49.7,32.9,,
2018-02-01T19:20:58.866Z,,50,29,39.5,32.9,,
2018-02-01T19:21:08.856Z,,50,30,36.9,32.8,,
2018-02-01T19:21:18.858Z,,50,29,33.4,32.8,,
2018-02-01T19:21:28.862Z,,50,30,31.9,32.8,,
2018-02-01T19:21:38.857Z,,,29,31.3,,,
2018-02-01T19:21:48.856Z,,50,,31.5,32.7,,
2018-02-01T19:21:58.858Z,,50,,31.9,32.7,,
2018-02-01T19:22:08.856Z,,,,32.1,,,
2018-02-01T19:22:18.858Z,,50,30,,32.7,,
2018-02-01T19:22:28.857Z,,50,29,32.2,32.6,,
2018-02-01T19:22:38.856Z,,50,,,32.6,,
2018-02-01T19:22:48.856Z,,,,32.4,,,
2018-02-01T19:22:58.857Z,,50,30,32.6,32.6,,
2018-02-01T19:23:08.856Z,,50,29,32.9,32.5,,
2018-02-01T19:23:18.856Z,,,29,33.3,,,
2018-02-01T19:23:28.856Z,,50,,33.6,32.5,,
2018-02-01T19:23:38.858Z,,50,,33.9,32.4,,
2018-02-01T19:23:48.855Z,,,30,34.1,,,
2018-02-01T19:23:58.858Z,,50,29,34.4,32.4,,
2018-02-01T19:24:08.858Z,,50,,,32.4,,
2018-02-01T19:24:18.860Z,,50,30,34.9,32.3,,
2018-02-01T19:24:28.878Z,0,50,0,35.3,32.3,,2
2018-02-01T19:24:38.857Z,,50,,33.3,32.3,,
2018-02-01T19:24:48.858Z,,,,31.5,,,
2018-02-01T19:24:58.856Z,,50,,30.8,32.3,,
2018-02-01T19:25:08.865Z,,,,30.6,,,
2018-02-01T19:25:18.857Z,,50,,,32.2,,
2018-02-01T19:25:28.856Z,,50,,30.7,32.2,,
2018-02-01T19:25:38.857Z,,50,,,32.2,,
2018-02-01T19:25:58.856Z,,50,,30.6,32.1,,
2018-02-01T19:26:08.856Z,,50,,,32.1,,
2018-02-01T19:26:18.856Z,,,,30.4,,,
2018-02-01T19:26:28.858Z,,50,,,32,,
2018-02-01T19:26:38.856Z,,50,,,32,,
2018-02-01T19:26:48.856Z,,,,30.3,,,
2018-02-01T19:26:58.856Z,,50,,,32,,
2018-02-01T19:27:08.856Z,,50,,,31.9,,
2018-02-01T19:27:28.856Z,,50,,,31.9,,
2018-02-01T19:27:48.856Z,,50,,,31.8,,
2018-02-01T19:27:58.856Z,,50,,,31.8,,
2018-02-01T19:28:18.878Z,,50,,,31.8,,
2018-02-01T19:28:28.856Z,,50,,,31.8,,
2018-02-01T19:28:38.856Z,,50,,,31.6,,
2018-02-01T19:28:48.857Z,,,,30.4,,,
2018-02-01T19:28:58.856Z,,50,,30.5,31.6,,
2018-02-01T19:29:08.856Z,,50,,,31.5,,
2018-02-01T19:29:18.856Z,,,,31.3,,,
2018-02-01T19:29:28.856Z,,50,,31.7,31.5,,
2018-02-01T19:29:38.859Z,,,,32.2,,,
2018-02-01T19:29:48.856Z,,50,,32.5,31.5,,
2018-02-01T19:29:58.860Z,,,,33.2,,,
2018-02-01T19:30:08.856Z,,50,,33.7,31.4,,
2018-02-01T19:30:18.857Z,,,,34.2,,,
2018-02-01T19:30:28.857Z,,50,,34.7,31.3,,
2018-02-01T19:30:38.856Z,,,,35.2,,,
2018-02-01T19:30:48.856Z,,50,,35.6,31.3,,
2018-02-01T19:30:58.857Z,,50,,36,31.3,,
2018-02-01T19:31:08.856Z,,,,36.3,,,
2018-02-01T19:31:18.856Z,,50,,36.6,31.2,,
2018-02-01T19:31:28.856Z,,50,,36.9,31.2,,
2018-02-01T19:31:38.856Z,,,,37.1,,,
2018-02-01T19:31:48.856Z,,50,,37.2,31,,
2018-02-01T19:31:58.856Z,,50,,,31,,
2018-02-01T19:32:18.855Z,,50,,37.1,31,,
2018-02-01T19:32:28.856Z,,50,,36.9,30.9,,
2018-02-01T19:32:38.856Z,,50,,,30.9,,
2018-02-01T19:32:48.855Z,,,,36.8,,,
2018-02-01T19:32:58.856Z,,50,,36.7,30.9,,
2018-02-01T19:33:08.858Z,,50,,,30.8,,
2018-02-01T19:33:18.856Z,,,,36.5,,,
2018-02-01T19:33:28.856Z,,50,,36.4,30.8,,
2018-02-01T19:33:38.855Z,,50,,,30.8,,
2018-02-01T19:33:48.857Z,,,,36.1,,,
2018-02-01T19:33:58.856Z,,50,,36,30.7,,
2018-02-01T19:34:08.856Z,,,,35.9,,,
2018-02-01T19:34:18.856Z,,50,,35.8,30.7,,
2018-02-01T19:34:28.857Z,,50,,35.7,30.7,,
2018-02-01T19:34:38.856Z,,50,,,30.7,,
2018-02-01T19:34:48.856Z,,,,35.5,,,
2018-02-01T19:34:58.856Z,,50,,35.4,30.6,,
2018-02-01T19:35:08.857Z,,50,,,30.6,,
2018-02-01T19:35:18.856Z,,,,35.2,,,
2018-02-01T19:35:28.856Z,,50,,35.1,30.4,,
2018-02-01T19:35:38.856Z,,,,34.9,,,
2018-02-01T19:35:48.856Z,,50,,34.8,30.4,,
2018-02-01T19:35:58.856Z,,50,,34.7,30.4,,
2018-02-01T19:36:08.856Z,0,50,45,32.8,30.3,,2
2018-02-01T19:36:18.858Z,,50,35,37.2,30.3,,
2018-02-01T19:36:28.856Z,,50,29,36.6,30.3,,
2018-02-01T19:36:38.856Z,,50,,35.4,30.3,,
2018-02-01T19:36:48.857Z,,,30,34.3,,,
2018-02-01T19:36:58.856Z,,50,29,33.7,30.3,,
2018-02-01T19:37:08.856Z,,50,,33.6,30.2,,
2018-02-01T19:37:18.856Z,,50,,33.8,30.2,,
2018-02-01T19:37:28.856Z,,50,,34.1,30.2,,
2018-02-01T19:37:38.860Z,,,,34.4,,,
2018-02-01T19:37:48.856Z,,50,30,34.7,30.2,,
2018-02-01T19:37:58.856Z,,50,,,30.1,,
2018-02-01T19:38:08.856Z,,,29,35.1,,,
2018-02-01T19:38:18.859Z,,50,,35.2,30.1,,
2018-02-01T19:38:28.857Z,,50,,35.4,30.1,,
2018-02-01T19:38:38.856Z,,50,,,30.1,,
2018-02-01T19:38:48.856Z,,,,35.7,,,
2018-02-01T19:38:58.856Z,,50,,35.8,30,,
2018-02-01T19:39:08.856Z,,50,,35.9,30,,
2018-02-01T19:39:18.856Z,,,29,36.1,,,
2018-02-01T19:39:28.864Z,,50,,36.2,30,,
2018-02-01T19:39:38.856Z,,50,,,30,,
2018-02-01T19:39:48.922Z,,,,36.5,,,
2018-02-01T19:39:58.856Z,0,50,30,36.7,30,59,2
2018-02-01T19:40:08.900Z,,50,,,29.8,,
2018-02-01T19:40:18.889Z,,,29,37.1,,,
2018-02-01T19:40:28.856Z,,50,30,37.3,29.8,,
2018-02-01T19:40:38.856Z,,50,,,29.8,,
2018-02-01T19:40:48.856Z,,,29,37.6,,,
2018-02-01T19:40:58.856Z,,50,30,37.7,29.8,,
2018-02-01T19:41:08.858Z,,50,29,37.9,29.8,,
2018-02-01T19:41:18.856Z,,,30,38.1,,,
2018-02-01T19:41:28.856Z,,50,29,38.2,29.8,,
2018-02-01T19:41:38.856Z,,50,0,38.4,29.8,,
2018-02-01T19:41:48.856Z,0,50,,36.4,29.8,,2
2018-02-01T19:41:58.856Z,,,,34.6,,,
2018-02-01T19:42:08.855Z,,50,,33.9,29.7,,
2018-02-01T19:42:18.855Z,,,,33.7,,,
2018-02-01T19:42:28.857Z,,50,,33.6,29.7,,
2018-02-01T19:42:38.856Z,,50,,,29.7,,
2018-02-01T19:42:58.856Z,,50,,,29.7,,
2018-02-01T19:43:08.856Z,,50,,,29.7,,
2018-02-01T19:43:18.856Z,,,,33.5,,,
2018-02-01T19:43:28.856Z,,50,,33.4,29.7,,
2018-02-01T19:43:38.856Z,,50,,,29.7,,
2018-02-01T19:43:48.856Z,,,,33.3,,,
2018-02-01T19:43:58.856Z,,50,,,29.7,,
2018-02-01T19:44:08.877Z,,50,,,29.7,,
2018-02-01T19:44:28.856Z,,50,,,29.7,,
2018-02-01T19:44:38.855Z,,50,,33.2,29.6,,
2018-02-01T19:44:58.858Z,,50,,,29.6,,
2018-02-01T19:45:08.856Z,,50,,,29.6,,
2018-02-01T19:45:28.856Z,,50,,,29.6,,
2018-02-01T19:45:38.856Z,,50,,,29.6,,
2018-02-01T19:45:58.855Z,,50,,,29.6,,
2018-02-01T19:46:08.856Z,,50,,,29.6,,
2018-02-01T19:46:28.857Z,,50,,,29.6,,
2018-02-01T19:46:38.856Z,,50,,,29.6,,
2018-02-01T19:46:58.856Z,,50,,,29.6,,
2018-02-01T19:47:08.857Z,,50,,,29.6,,
2018-02-01T19:47:18.855Z,,,,33.3,,,
2018-02-01T19:47:28.856Z,,50,,,29.6,,
2018-02-01T19:47:38.857Z,,50,,,29.6,,
2018-02-01T19:47:58.855Z,,50,,,29.5,,
2018-02-01T19:48:08.856Z,,50,,,29.5,,
2018-02-01T19:48:18.855Z,,,,33.4,,,
2018-02-01T19:48:28.856Z,,50,,,29.5,,
2018-02-01T19:48:38.856Z,,50,,,29.5,,
2018-02-01T19:48:58.855Z,,50,,33.5,29.5,,
2018-02-01T19:49:08.856Z,,50,,,29.5,,
2018-02-01T19:49:28.855Z,,50,,,29.5,,
2018-02-01T19:49:38.855Z,,50,,,29.5,,
2018-02-01T19:49:48.855Z,,,,33.6,,,
2018-02-01T19:49:58.855Z,,50,,,29.5,,
2018-02-01T19:50:08.855Z,,50,,,29.5,,
2018-02-01T19:50:28.855Z,,50,,,29.3,,
2018-02-01T19:50:38.855Z,,50,,,29.3,,
2018-02-01T19:50:48.855Z,,,,33.7,,,
2018-02-01T19:50:58.856Z,,50,,33.6,29.3,,
2018-02-01T19:51:08.855Z,,50,,,29.3,,
2018-02-01T19:51:18.856Z,,,,33.7,,,
2018-02-01T19:51:28.855Z,,50,,,29.3,,
2018-02-01T19:51:38.855Z,,50,,,29.3,,
2018-02-01T19:51:58.856Z,,50,,,29.3,,
2018-02-01T19:52:08.856Z,,50,,,29.3,,
2018-02-01T19:52:28.856Z,,50,,,29.2,,
2018-02-01T19:52:38.856Z,,50,,,29.3,,
2018-02-01T19:52:58.855Z,,50,,,29.2,,
2018-02-01T19:53:08.855Z,,50,,,29.2,,
2018-02-01T19:53:28.856Z,,50,,,29.2,,
