Time,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,ActPow,HwTSet
2017-12-22T03:13:29.060Z,0,34.3,59,28.4,2,,50
2017-12-22T03:13:39.060Z,0,,5,28.4,0,,50
2017-12-22T03:13:49.059Z,,,,28.4,,,50
2017-12-22T03:13:59.059Z,,,,28.4,,,50
2017-12-22T03:14:09.060Z,,,,28.4,,,50
2017-12-22T03:14:19.059Z,,,,28.4,,,50
2017-12-22T03:14:29.059Z,,,,28.4,,,50
2017-12-22T03:14:39.060Z,,,,28.4,,,50
2017-12-22T03:14:49.059Z,,,,28.4,,,50
2017-12-22T03:14:59.059Z,,,,28.4,,,50
2017-12-22T03:15:09.060Z,,34.2,,28.4,,,50
2017-12-22T03:15:19.060Z,,,,28.4,,,50
2017-12-22T03:15:29.059Z,,,,28.4,,,50
2017-12-22T03:15:39.060Z,,,,28.4,,,50
2017-12-22T03:15:49.059Z,,,,28.4,,,50
2017-12-22T03:15:59.060Z,0,,59,28.4,2,,50
2017-12-22T03:16:09.059Z,0,,5,28.4,0,,50
2017-12-22T03:16:19.059Z,0,,59,28.4,2,,50
2017-12-22T03:16:29.060Z,,,,28.4,,,50
2017-12-22T03:16:39.060Z,,,,28.4,,,50
2017-12-22T03:16:49.060Z,,34.1,,28.4,,,50
2017-12-22T03:16:59.059Z,0,,5,28.4,0,,50
2017-12-22T03:17:09.060Z,0,,59,28.4,2,,50
2017-12-22T03:17:19.060Z,0,,5,28.4,0,,50
2017-12-22T03:17:29.059Z,,,,28.3,,,50
2017-12-22T03:17:39.061Z,,,,28.4,,,50
2017-12-22T03:17:49.059Z,,,,28.3,,,50
2017-12-22T03:17:59.060Z,,,,28.3,,,50
2017-12-22T03:18:09.059Z,,,,28.3,,,50
2017-12-22T03:18:19.060Z,,,,28.3,,,50
2017-12-22T03:18:29.059Z,,,,28.3,,,50
2017-12-22T03:18:39.060Z,0,34,59,28.3,2,,50
2017-12-22T03:18:49.060Z,,,,28.3,,,50
2017-12-22T03:18:59.060Z,,,,28.3,,,50
2017-12-22T03:19:09.060Z,0,,5,28.3,0,,50
2017-12-22T03:19:19.059Z,,,,28.3,,,50
2017-12-22T03:19:29.059Z,,,,28.3,,,50
2017-12-22T03:19:39.060Z,0,,59,28.3,2,,50
2017-12-22T03:19:49.059Z,,,,28.3,,,50
2017-12-22T03:19:59.059Z,0,,5,28.3,0,,50
2017-12-22T03:20:09.059Z,0,,59,28.3,2,,50
2017-12-22T03:20:19.059Z,,,,28.3,,,50
2017-12-22T03:20:29.059Z,0,,5,28.3,0,,50
2017-12-22T03:20:39.060Z,0,34,59,28.3,2,,50
2017-12-22T03:20:49.059Z,,33.9,,28.3,,,50
2017-12-22T03:20:59.059Z,0,33.9,5,28.3,0,,50
2017-12-22T03:21:09.059Z,0,,59,28.3,2,,50
2017-12-22T03:21:19.061Z,,,,28.3,,,50
2017-12-22T03:21:29.060Z,,,,28.3,,,50
2017-12-22T03:21:39.059Z,,,,28.3,,,50
2017-12-22T03:21:49.059Z,,,,28.3,,,50
2017-12-22T03:21:59.059Z,,,,28.3,,,50
2017-12-22T03:22:09.059Z,,,,28.1,,,50
2017-12-22T03:22:19.059Z,,,,28.3,,,50
2017-12-22T03:22:29.118Z,,,,28.1,,,50
2017-12-22T03:22:39.059Z,,,,28.1,,,50
2017-12-22T03:22:49.059Z,,,,28.1,,,50
2017-12-22T03:22:59.060Z,,,,28.1,,,50
2017-12-22T03:23:09.059Z,,,,28.1,,,50
2017-12-22T03:23:19.059Z,,33.8,,28.1,,,50
2017-12-22T03:23:29.059Z,,33.9,,28.1,,,50
2017-12-22T03:23:39.059Z,,,,28.1,,,50
2017-12-22T03:23:49.059Z,,33.8,,28.1,,,50
2017-12-22T03:23:59.059Z,,,,28.1,,,50
2017-12-22T03:24:09.059Z,,,,28.1,,,50
2017-12-22T03:24:19.059Z,,,,28.1,,,50
2017-12-22T03:24:29.059Z,,,,28.1,,,50
2017-12-22T03:24:39.060Z,,,,28.1,,,50
2017-12-22T03:24:49.059Z,,,,28.1,,,50
2017-12-22T03:24:59.059Z,,,,28.1,,,50
2017-12-22T03:25:09.060Z,,,,28.1,,,50
2017-12-22T03:25:19.059Z,,,,28.1,,,50
2017-12-22T03:25:29.059Z,,,,28.1,,,50
2017-12-22T03:25:39.059Z,,,,28.1,,,50
2017-12-22T03:25:49.059Z,,,,28.1,,,50
2017-12-22T03:25:59.059Z,,,,28.1,,,50
2017-12-22T03:26:09.059Z,,,,28.1,,,50
2017-12-22T03:26:19.059Z,,,,28,,,50
2017-12-22T03:26:29.059Z,,,,28,,,50
2017-12-22T03:26:39.059Z,,33.7,,28,,,50
2017-12-22T03:26:49.059Z,,,,28,,,50
2017-12-22T03:26:59.059Z,,,,28,,,50
2017-12-22T03:27:09.061Z,,,,28,,,50
2017-12-22T03:27:19.059Z,,,,28,,,50
2017-12-22T03:27:29.059Z,,,,28,,,50
2017-12-22T03:27:39.059Z,,,,28,,,50
2017-12-22T03:27:49.059Z,,,,28,,,50
2017-12-22T03:27:59.060Z,,,,28,,,50
2017-12-22T03:28:09.059Z,,,,28,,,50
2017-12-22T03:28:19.059Z,,,,28,,,50
2017-12-22T03:28:29.059Z,,,,28,,,50
2017-12-22T03:28:39.059Z,,,,28,,,50
2017-12-22T03:28:49.060Z,,,,28,,,50
2017-12-22T03:28:59.059Z,,,,28,,,50
2017-12-22T03:29:09.059Z,,,,28,,,50
2017-12-22T03:29:19.059Z,,,,28,,,50
2017-12-22T03:29:29.059Z,,,,28,,,50
2017-12-22T03:29:39.059Z,,33.6,,28,,,50
2017-12-22T03:29:49.059Z,,,,28,,,50
2017-12-22T03:29:59.059Z,,,,28,,,50
2017-12-22T03:30:09.059Z,,,,27.9,,,50
2017-12-22T03:30:19.059Z,,,,28,,,50
2017-12-22T03:30:29.059Z,,,,28,,,50
2017-12-22T03:30:39.059Z,,,,27.9,,,50
2017-12-22T03:30:49.059Z,,,,27.9,,,50
2017-12-22T03:30:59.059Z,,,,27.9,,,50
2017-12-22T03:31:09.059Z,,,,27.9,,,50
2017-12-22T03:31:19.059Z,,,,27.9,,,50
2017-12-22T03:31:29.059Z,,,,27.9,,,50
2017-12-22T03:31:39.059Z,,,,27.9,,,50
2017-12-22T03:31:49.059Z,,,,27.9,,,50
2017-12-22T03:31:59.059Z,,,,27.9,,,50
2017-12-22T03:32:09.059Z,,,,27.9,,,50
2017-12-22T03:32:19.059Z,,,,27.9,,,50
2017-12-22T03:32:29.060Z,,,,27.9,,,50
2017-12-22T03:32:39.059Z,0,33.6,,27.9,2,,50
2017-12-22T03:32:49.059Z,,39.2,,27.9,,37,50
2017-12-22T03:32:59.059Z,,37.8,,27.9,,29,50
2017-12-22T03:33:09.059Z,,35.9,,27.9,,,50
2017-12-22T03:33:19.059Z,,32.8,,27.9,,30,50
2017-12-22T03:33:29.059Z,,32.4,,27.9,,29,50
2017-12-22T03:33:39.059Z,,31.9,,27.9,,29,50
2017-12-22T03:33:49.059Z,,32,,27.9,,,50
2017-12-22T03:33:59.059Z,,32.4,,27.9,,,50
2017-12-22T03:34:09.059Z,,32.8,,27.8,,,50
2017-12-22T03:34:19.060Z,,33.1,,27.9,,29,50
2017-12-22T03:34:29.059Z,,33.3,,27.9,,,50
2017-12-22T03:34:39.059Z,,33.4,,27.8,,,50
2017-12-22T03:34:49.059Z,,33.6,,27.8,,,50
2017-12-22T03:34:59.059Z,,33.8,,27.8,,,50
2017-12-22T03:35:09.059Z,,34,,27.8,,,50
2017-12-22T03:35:19.059Z,,34.2,,27.8,,30,50
2017-12-22T03:35:29.059Z,,34.5,,27.8,,,50
2017-12-22T03:35:39.059Z,,34.7,,27.8,,29,50
2017-12-22T03:35:49.059Z,,35.1,,27.8,,,50
2017-12-22T03:35:59.059Z,,35.2,,27.8,,30,50
2017-12-22T03:36:09.059Z,,35.4,,27.8,,,50
2017-12-22T03:36:19.059Z,,35.6,,27.8,,29,50
2017-12-22T03:36:29.059Z,,35.7,,27.8,,,50
2017-12-22T03:36:39.163Z,,36,,27.8,,30,50
2017-12-22T03:36:49.059Z,,36.1,,27.8,,29,50
2017-12-22T03:36:59.059Z,,36.3,,27.9,,,50
2017-12-22T03:37:09.059Z,,36.4,,27.9,,,50
2017-12-22T03:37:19.059Z,,36.6,,27.9,,,50
2017-12-22T03:37:29.059Z,,36.8,,27.9,,,50
2017-12-22T03:37:39.059Z,,37.1,,27.9,,,50
2017-12-22T03:37:49.059Z,,37.2,,27.9,,,50
2017-12-22T03:37:59.059Z,,37.4,,27.9,,,50
2017-12-22T03:38:09.059Z,,37.6,,27.9,,30,50
2017-12-22T03:38:19.059Z,,37.7,,27.9,,29,50
2017-12-22T03:38:29.059Z,,38,,27.9,,,50
2017-12-22T03:38:39.059Z,,38.1,,27.9,,,50
2017-12-22T03:38:49.059Z,,38.2,,27.9,,,50
2017-12-22T03:38:59.059Z,,38.4,,27.9,,,50
2017-12-22T03:39:09.059Z,,38.6,,27.9,,,50
2017-12-22T03:39:19.059Z,,38.7,,27.9,,30,50
2017-12-22T03:39:29.059Z,,39.1,,27.9,,30,50
2017-12-22T03:39:39.059Z,,39.2,,27.9,,29,50
2017-12-22T03:39:49.059Z,,39.3,,28,,,50
2017-12-22T03:39:59.059Z,,39.5,,28,,,50
2017-12-22T03:40:09.059Z,,39.7,,28,,,50
2017-12-22T03:40:19.059Z,,39.9,,28,,,50
2017-12-22T03:40:29.059Z,0,37.7,,28,2,0,50
2017-12-22T03:40:39.059Z,,35.8,,28,,,50
2017-12-22T03:40:49.059Z,,35.1,,28,,,50
2017-12-22T03:40:59.059Z,,34.9,,28,,,50
2017-12-22T03:41:09.059Z,,,,28,,,50
2017-12-22T03:41:19.059Z,,34.8,,28,,,50
2017-12-22T03:41:29.059Z,,,,28.1,,,50
2017-12-22T03:41:39.059Z,,,,28.1,,,50
2017-12-22T03:41:49.059Z,,34.7,,28,,,50
2017-12-22T03:41:59.059Z,,34.6,,28.1,,,50
2017-12-22T03:42:09.059Z,,34.5,,28.1,,,50
2017-12-22T03:42:19.059Z,,34.4,,28.1,,,50
2017-12-22T03:42:29.058Z,,,,28.1,,,50
2017-12-22T03:42:39.059Z,,,,28.1,,,50
2017-12-22T03:42:49.059Z,,,,28.1,,,50
2017-12-22T03:42:59.059Z,,,,28.1,,,50
2017-12-22T03:43:09.058Z,,,,28.1,,,50
2017-12-22T03:43:19.058Z,,34.3,,28.3,,,50
2017-12-22T03:43:29.059Z,,,,28.1,,,50
2017-12-22T03:43:39.061Z,,,,28.3,,,50
2017-12-22T03:43:49.059Z,,,,28.3,,,50
2017-12-22T03:43:59.059Z,,,,28.3,,,50
2017-12-22T03:44:09.091Z,,,,28.3,,,50
2017-12-22T03:44:19.059Z,,,,28.3,,,50
2017-12-22T03:44:29.059Z,,,,28.3,,,50
2017-12-22T03:44:39.058Z,,,,28.3,,,50
2017-12-22T03:44:49.059Z,,34.2,,28.3,,,50
2017-12-22T03:44:59.063Z,,34.3,,28.3,,,50
2017-12-22T03:45:09.465Z,,,,28.3,,,50
2017-12-22T03:45:19.387Z,,,,28.3,,,50
2017-12-22T03:45:29.462Z,,,,28.3,,,50
2017-12-22T03:45:39.468Z,,34.2,,28.3,,,50
2017-12-22T03:45:49.211Z,,34.3,,28.3,,,50
2017-12-22T03:45:59.059Z,,,,28.3,,,50
2017-12-22T03:46:09.059Z,,,,28.4,,,50
2017-12-22T03:46:19.059Z,,,,28.4,,,50
2017-12-22T03:46:29.059Z,,,,28.4,,,50
2017-12-22T03:46:39.059Z,,,,28.4,,,50
2017-12-22T03:46:49.059Z,,34.4,,28.4,,,50
2017-12-22T03:46:59.059Z,,,,28.4,,,50
2017-12-22T03:47:09.058Z,,,,28.4,,,50
2017-12-22T03:47:19.059Z,,,,28.4,,,50
2017-12-22T03:47:29.059Z,,34.5,,28.4,,,50
2017-12-22T03:47:39.058Z,,,,28.4,,,50
2017-12-22T03:47:49.058Z,,,,28.4,,,50
2017-12-22T03:47:59.059Z,,,,28.4,,,50
2017-12-22T03:48:09.059Z,,,,28.4,,,50
2017-12-22T03:48:19.058Z,,,,28.4,,,50
2017-12-22T03:48:29.058Z,,34.6,,28.4,,,50
2017-12-22T03:48:39.059Z,,,,28.4,,,50
2017-12-22T03:48:49.058Z,,,,28.4,,,50
2017-12-22T03:48:59.059Z,,,,28.4,,,50
2017-12-22T03:49:09.059Z,,,,28.4,,,50
2017-12-22T03:49:19.058Z,,,,28.4,,,50
2017-12-22T03:49:29.059Z,,,,28.4,,,50
2017-12-22T03:49:39.059Z,0,,5,28.4,0,,50
2017-12-22T03:49:49.059Z,,,,28.4,,,50
2017-12-22T03:49:59.059Z,,34.7,,28.4,,,50
2017-12-22T03:50:09.059Z,0,34.6,59,28.4,2,,50
2017-12-22T03:50:19.059Z,,,,28.4,,,50
2017-12-22T03:50:29.058Z,,,,28.4,,,50
2017-12-22T03:50:39.059Z,0,,5,28.4,0,,50
2017-12-22T03:50:49.058Z,,,,28.4,,,50
2017-12-22T03:50:59.059Z,0,34.6,59,28.4,2,,50
2017-12-22T03:51:09.059Z,0,,5,28.4,0,,50
2017-12-22T03:51:19.059Z,,,,28.4,,,50
2017-12-22T03:51:29.058Z,,,,28.4,,,50
2017-12-22T03:51:39.058Z,,,,28.4,,,50
2017-12-22T03:51:49.059Z,,,,28.4,,,50
2017-12-22T03:51:59.059Z,,,,28.4,,,50
2017-12-22T03:52:09.059Z,,,,28.4,,,50
2017-12-22T03:52:19.058Z,,,,28.4,,,50
2017-12-22T03:52:29.058Z,,,,28.4,,,50
2017-12-22T03:52:39.059Z,,,,28.4,,,50
2017-12-22T03:52:49.059Z,,,,28.4,,,50
2017-12-22T03:52:59.058Z,,,,28.4,,,50
2017-12-22T03:53:09.058Z,,,,28.4,,,50
2017-12-22T03:53:19.058Z,,34.5,,28.5,,,50
2017-12-22T03:53:29.058Z,,,,28.4,,,50
2017-12-22T03:53:39.058Z,,,,28.4,,,50
2017-12-22T03:53:49.059Z,,,,28.4,,,50
2017-12-22T03:53:59.058Z,,,,28.4,,,50
2017-12-22T03:54:09.058Z,,,,28.4,,,50
2017-12-22T03:54:19.061Z,,,,28.4,,,50
2017-12-22T03:54:29.059Z,,,,28.4,,,50
2017-12-22T03:54:39.058Z,,,,28.4,,,50
2017-12-22T03:54:49.059Z,0,,59,28.4,2,,50
2017-12-22T03:54:59.058Z,,,,28.4,,,50
2017-12-22T03:55:09.058Z,,34.4,,28.4,,,50
2017-12-22T03:55:19.058Z,,,,28.4,,,50
2017-12-22T03:55:29.058Z,,,,28.4,,,50
2017-12-22T03:55:39.059Z,,,,28.4,,,50
2017-12-22T03:55:49.059Z,,,,28.4,,,50
2017-12-22T03:55:59.058Z,,,,28.4,,,50
2017-12-22T03:56:09.058Z,,,,28.4,,,50
2017-12-22T03:56:19.058Z,,,,28.4,,,50
2017-12-22T03:56:29.059Z,,,,28.4,,,50
2017-12-22T03:56:39.059Z,,34.3,,28.4,,,50
2017-12-22T03:56:49.058Z,,,,28.4,,,50
2017-12-22T03:56:59.058Z,,,,28.4,,,50
2017-12-22T03:57:09.059Z,,,,28.4,,,50
2017-12-22T03:57:19.080Z,,,,28.4,,,50
2017-12-22T03:57:29.058Z,,,,28.4,,,50
2017-12-22T03:57:39.059Z,,,,28.4,,,50
2017-12-22T03:57:49.058Z,,,,28.4,,,50
2017-12-22T03:57:59.059Z,,,,28.4,,,50
2017-12-22T03:58:09.059Z,,34.2,,28.4,,,50
2017-12-22T03:58:19.059Z,,34.3,,28.4,,,50
2017-12-22T03:58:29.058Z,,34.2,,28.4,,,50
2017-12-22T03:58:39.058Z,,,,28.4,,,50
2017-12-22T03:58:49.058Z,,,,28.4,,,50
2017-12-22T03:58:59.059Z,,,,28.4,,,50
2017-12-22T03:59:09.058Z,,,,28.4,,,50
2017-12-22T03:59:19.058Z,,,,28.4,,,50
2017-12-22T03:59:29.058Z,,,,28.4,,,50
2017-12-22T03:59:39.059Z,,,,28.4,,,50
2017-12-22T03:59:49.058Z,,34.1,,28.4,,,50
2017-12-22T03:59:59.058Z,,,,28.4,,,50
2017-12-22T04:00:09.058Z,,,,28.4,,,50
2017-12-22T04:00:19.059Z,,,,28.4,,,50
2017-12-22T04:00:29.058Z,,,,28.4,,,50
2017-12-22T04:00:39.062Z,,,,28.4,,,50
2017-12-22T04:00:49.058Z,,,,28.4,,,50
2017-12-22T04:00:59.058Z,,,,28.4,,,50
2017-12-22T04:01:09.058Z,,,,28.4,,,50
2017-12-22T04:01:19.058Z,,,,28.4,,,50
2017-12-22T04:01:29.059Z,,,,28.4,,,50
2017-12-22T04:01:39.058Z,,,,28.3,,,50
2017-12-22T04:01:49.059Z,0,34,5,28.4,0,,50
2017-12-22T04:01:59.058Z,,,,28.3,,,50
2017-12-22T04:02:09.058Z,,,,28.3,,,50
2017-12-22T04:02:19.059Z,,,,28.3,,,50
2017-12-22T04:02:29.058Z,,,,28.3,,,50
2017-12-22T04:02:39.059Z,,,,28.3,,,50
2017-12-22T04:02:49.058Z,,,,28.3,,,50
2017-12-22T04:02:59.058Z,,,,28.3,,,50
2017-12-22T04:03:09.058Z,,,,28.3,,,50
2017-12-22T04:03:19.058Z,,,,28.3,,,50
2017-12-22T04:03:29.058Z,,,,28.3,,,50
2017-12-22T04:03:39.058Z,,,,28.3,,,50
2017-12-22T04:03:49.058Z,,33.9,,28.3,,,50
2017-12-22T04:03:59.058Z,,34,,28.3,,,50
2017-12-22T04:04:09.059Z,,33.9,,28.3,,,50
2017-12-22T04:04:19.058Z,,,,28.3,,,50
2017-12-22T04:04:29.058Z,,,,28.3,,,50
2017-12-22T04:04:39.058Z,,,,28.3,,,50
2017-12-22T04:04:49.058Z,,,,28.3,,,50
2017-12-22T04:04:59.058Z,,,,28.3,,,50
2017-12-22T04:05:09.058Z,,,,28.3,,,50
2017-12-22T04:05:19.058Z,0,,59,28.3,2,,50
2017-12-22T04:05:29.058Z,0,,5,28.3,0,,50
2017-12-22T04:05:39.059Z,0,,59,28.3,2,,50
2017-12-22T04:05:49.058Z,,,,28.3,,,50
2017-12-22T04:05:59.059Z,,,,28.3,,,50
2017-12-22T04:06:09.058Z,0,,5,28.3,0,,50
2017-12-22T04:06:19.058Z,0,,59,28.1,2,,50
2017-12-22T04:06:29.058Z,,,,28.3,,,50
2017-12-22T04:06:39.058Z,,33.8,,28.3,,,50
2017-12-22T04:06:49.059Z,,,,28.3,,,50
2017-12-22T04:06:59.058Z,,,,28.1,,,50
2017-12-22T04:07:09.058Z,0,,5,28.1,0,,50
2017-12-22T04:07:19.058Z,0,,59,28.1,2,,50
2017-12-22T04:07:29.058Z,,,,28.1,,,50
2017-12-22T04:07:39.058Z,,,,28.1,,,50
2017-12-22T04:07:49.058Z,,,,28.1,,,50
2017-12-22T04:07:59.058Z,,,,28.1,,,50
2017-12-22T04:08:09.058Z,,,,28.1,,,50
2017-12-22T04:08:19.058Z,,,,28.1,,,50
2017-12-22T04:08:29.058Z,,,,28.1,,,50
2017-12-22T04:08:39.058Z,,,,28.1,,,50
2017-12-22T04:08:49.058Z,,,,28.1,,,50
2017-12-22T04:08:59.058Z,,,,28.1,,,50
2017-12-22T04:09:09.058Z,,,,28.1,,,50
2017-12-22T04:09:19.058Z,,,,28.1,,,50
2017-12-22T04:09:29.058Z,,,,28.1,,,50
2017-12-22T04:09:39.058Z,,33.7,,28.1,,,50
2017-12-22T04:09:49.058Z,,,,28.1,,,50
2017-12-22T04:09:59.058Z,,,,28.1,,,50
2017-12-22T04:10:09.058Z,0,,5,28,0,,50
2017-12-22T04:10:19.058Z,0,,59,28.1,2,,50
2017-12-22T04:10:29.058Z,,,,28,,,50
2017-12-22T04:10:39.058Z,,,,28,,,50
2017-12-22T04:10:49.058Z,,,,28,,,50
2017-12-22T04:10:59.058Z,0,,,28,2,,50
2017-12-22T04:11:09.069Z,,39.2,,28,,37,50
2017-12-22T04:11:19.058Z,0,37.1,5,28,0,0,50
2017-12-22T04:11:29.059Z,0,31.9,59,28,2,,50
2017-12-22T04:11:39.058Z,0,28.7,5,28,0,,50
2017-12-22T04:11:49.058Z,0,26.9,59,28,2,,50
2017-12-22T04:11:59.058Z,,26.3,,28,,,50
2017-12-22T04:12:09.058Z,,,,28,,,50
2017-12-22T04:12:19.058Z,,26.5,,28,,,50
2017-12-22T04:12:29.058Z,,27,,28,,,50
2017-12-22T04:12:39.058Z,,27.3,,28,,,50
2017-12-22T04:12:49.058Z,,27.2,,28,,,50
2017-12-22T04:12:59.058Z,,,,28,,,50
2017-12-22T04:13:09.058Z,0,27.1,59,28,2,0,50
2017-12-22T04:13:19.058Z,,27,,28,,,50
2017-12-22T04:13:29.059Z,,27.1,,28,,,50
2017-12-22T04:13:39.058Z,,,,28,,,50
2017-12-22T04:13:49.058Z,,27.2,,28,,,50
2017-12-22T04:13:59.058Z,,,,27.9,,,50
2017-12-22T04:14:09.058Z,,,,28,,,50
2017-12-22T04:14:19.058Z,,,,27.9,,,50
2017-12-22T04:14:29.058Z,,,,27.9,,,50
2017-12-22T04:14:39.058Z,,27.1,,27.9,,,50
2017-12-22T04:14:49.058Z,,,,27.9,,,50
2017-12-22T04:14:59.058Z,,,,27.9,,,50
2017-12-22T04:15:09.058Z,,,,27.9,,,50
2017-12-22T04:15:19.058Z,,,,27.9,,,50
2017-12-22T04:15:29.058Z,,,,27.9,,,50
2017-12-22T04:15:39.058Z,,,,27.9,,,50
2017-12-22T04:15:49.058Z,0,,,27.9,2,,50
2017-12-22T04:15:59.058Z,,,,27.9,,,50
2017-12-22T04:16:09.060Z,,,,27.9,,,50
2017-12-22T04:16:19.058Z,,,,27.9,,,50
2017-12-22T04:16:29.058Z,,,,27.9,,,50
2017-12-22T04:16:39.058Z,,,,27.8,,,50
2017-12-22T04:16:49.058Z,,,,27.8,,,50
2017-12-22T04:16:59.057Z,,,,27.8,,,50
2017-12-22T04:17:09.058Z,,,,27.8,,,50
2017-12-22T04:17:19.058Z,,,,27.8,,,50
2017-12-22T04:17:29.058Z,,,,27.8,,,50
2017-12-22T04:17:39.058Z,,,,27.8,,,50
2017-12-22T04:17:49.058Z,,,,27.8,,,50
2017-12-22T04:17:59.058Z,,,,27.8,,,50
2017-12-22T04:18:09.058Z,,27.2,,27.8,,,50
2017-12-22T04:18:19.058Z,,,,27.8,,,50
2017-12-22T04:18:29.058Z,,,,27.8,,,50
2017-12-22T04:18:39.058Z,,27.3,,27.8,,,50
2017-12-22T04:18:49.058Z,,,,27.7,,,50
2017-12-22T04:18:59.058Z,,,,27.7,,,50
2017-12-22T04:19:09.058Z,,27.5,,27.7,,,50
2017-12-22T04:19:19.058Z,,,,27.7,,,50
2017-12-22T04:19:29.058Z,,,,27.7,,,50
2017-12-22T04:19:39.058Z,,27.6,,27.7,,,50
2017-12-22T04:19:49.058Z,,,,27.7,,,50
2017-12-22T04:19:59.058Z,,27.7,,27.7,,,50
2017-12-22T04:20:09.058Z,,,,27.7,,,50
2017-12-22T04:20:19.058Z,,,,27.7,,,50
2017-12-22T04:20:29.058Z,,,,27.7,,,50
2017-12-22T04:20:39.058Z,,27.8,,27.7,,,50
2017-12-22T04:20:49.058Z,,,,27.5,,,50
2017-12-22T04:20:59.058Z,,,,27.5,,,50
2017-12-22T04:21:09.058Z,,27.8,,27.5,,,50
2017-12-22T04:21:19.058Z,,28,,27.5,,,50
2017-12-22T04:21:29.059Z,,,,27.5,,,50
2017-12-22T04:21:39.058Z,,,,27.5,,,50
2017-12-22T04:21:49.057Z,,,,27.5,,,50
2017-12-22T04:21:59.058Z,,28.1,,27.5,,,50
2017-12-22T04:22:09.058Z,,,,27.5,,,50
2017-12-22T04:22:19.057Z,,,,27.5,,,50
2017-12-22T04:22:29.057Z,,28.2,,27.5,,,50
2017-12-22T04:22:39.058Z,,,,27.4,,,50
2017-12-22T04:22:49.058Z,,,,27.4,,,50
2017-12-22T04:22:59.058Z,,28.3,,27.4,,,50
2017-12-22T04:23:09.057Z,,,,27.4,,,50
2017-12-22T04:23:19.057Z,,28.4,,27.4,,,50
2017-12-22T04:23:29.058Z,,,,27.4,,,50
2017-12-22T04:23:39.058Z,,,,27.4,,,50
2017-12-22T04:23:49.058Z,,28.6,,27.4,,,50
2017-12-22T04:23:59.058Z,,,,27.4,,,50
2017-12-22T04:24:09.058Z,,28.7,,27.4,,,50
2017-12-22T04:24:19.058Z,,,,27.4,,,50
2017-12-22T04:24:29.058Z,,28.8,,27.4,,,50
2017-12-22T04:24:39.058Z,,,,27.3,,,50
2017-12-22T04:24:49.057Z,,28.9,,27.3,,,50
2017-12-22T04:24:59.058Z,,,,27.3,,,50
2017-12-22T04:25:09.058Z,,29,,27.3,,,50
2017-12-22T04:25:19.058Z,0,28.3,,27.3,2,,50
2017-12-22T04:25:29.058Z,,33.2,,27.3,,36,50
2017-12-22T04:25:39.058Z,,34.7,,27.3,,29,50
2017-12-22T04:25:49.058Z,,32.9,,27.3,,30,50
2017-12-22T04:25:59.058Z,,32.4,,27.3,,29,50
2017-12-22T04:26:09.058Z,,31.5,,27.3,,30,50
2017-12-22T04:26:19.058Z,,31.4,,27.3,,29,50
2017-12-22T04:26:29.058Z,,31.5,,27.3,,,50
2017-12-22T04:26:39.058Z,,32,,27.2,,29,50
2017-12-22T04:26:49.058Z,,32.3,,27.2,,,50
2017-12-22T04:26:59.058Z,,32.5,,27.2,,,50
2017-12-22T04:27:09.057Z,,32.7,,27.2,,30,50
2017-12-22T04:27:19.058Z,,32.9,,27.2,,29,50
2017-12-22T04:27:29.058Z,,33.1,,27.2,,30,50
2017-12-22T04:27:39.058Z,,33.3,,27.2,,29,50
2017-12-22T04:27:49.057Z,,33.5,,27.2,,,50
2017-12-22T04:27:59.057Z,,33.6,,27.2,,30,50
2017-12-22T04:28:09.058Z,,33.8,,27.2,,29,50
2017-12-22T04:28:19.058Z,,33.9,,27.2,,,50
2017-12-22T04:28:29.058Z,,34,,27.2,,,50
2017-12-22T04:28:39.058Z,,34.2,,27.2,,,50
2017-12-22T04:28:49.058Z,,34.4,,27.2,,30,50
2017-12-22T04:28:59.058Z,,34.5,,27.2,,,50
2017-12-22T04:29:09.057Z,,34.7,,27.2,,29,50
2017-12-22T04:29:19.057Z,,34.9,,27.2,,,50
2017-12-22T04:29:29.057Z,,35.1,,27.2,,29,50
2017-12-22T04:29:39.058Z,,35.3,,27.2,,,50
2017-12-22T04:29:49.057Z,,35.5,,27.2,,,50
2017-12-22T04:29:59.057Z,,35.7,,27.2,,,50
2017-12-22T04:30:09.057Z,,35.9,,27.2,,30,50
2017-12-22T04:30:19.058Z,,36.1,,27.2,,30,50
2017-12-22T04:30:29.058Z,,36.3,,27.2,,29,50
2017-12-22T04:30:39.058Z,,36.5,,27.2,,30,50
2017-12-22T04:30:49.058Z,,36.7,,27.2,,29,50
2017-12-22T04:30:59.057Z,,36.8,,27.2,,,50
2017-12-22T04:31:09.057Z,0,36.7,,27.3,2,0,50
2017-12-22T04:31:19.058Z,,34.7,,27.3,,,50
2017-12-22T04:31:29.057Z,,32.8,,27.3,,,50
2017-12-22T04:31:39.058Z,,32.3,,27.3,,,50
2017-12-22T04:31:49.057Z,,32.2,,27.3,,,50
2017-12-22T04:31:59.057Z,,32.1,,27.3,,,50
2017-12-22T04:32:09.058Z,,,,27.3,,,50
2017-12-22T04:32:19.058Z,,,,27.3,,,50
2017-12-22T04:32:29.057Z,,,,27.3,,,50
2017-12-22T04:32:39.058Z,,32,,27.3,,,50
2017-12-22T04:32:49.058Z,,31.9,,27.3,,,50
2017-12-22T04:32:59.058Z,,,,27.3,,,50
2017-12-22T04:33:09.057Z,,31.8,,27.3,,,50
