Time,HwTOutlet,PrimT,HwTSet,PrimTSet,ChActive,HwActive,ActPow
2018-01-21T13:28:09.161Z,36,47.3,50,,,,52
2018-01-21T13:28:19.146Z,36,48.1,50,,,,54
2018-01-21T13:28:29.146Z,35.9,48.8,50,,,,58
2018-01-21T13:28:39.146Z,35.9,49.4,50,,,,60
2018-01-21T13:28:49.146Z,35.8,50,50,,,,63
2018-01-21T13:28:59.146Z,35.8,50.5,50,,,,65
2018-01-21T13:29:09.147Z,35.7,51.2,50,,,,67
2018-01-21T13:29:19.146Z,35.7,51.7,50,,,,69
2018-01-21T13:29:29.147Z,35.7,52.3,50,,,,71
2018-01-21T13:29:39.174Z,35.7,52.9,50,,,,73
2018-01-21T13:29:49.146Z,35.6,53.3,50,,,,74
2018-01-21T13:29:59.146Z,35.6,53.8,50,,,,76
2018-01-21T13:30:09.147Z,35.6,54.3,50,,,,77
2018-01-21T13:30:19.146Z,35.5,54.7,50,,,,78
2018-01-21T13:30:29.154Z,35.5,55.2,50,,,,
2018-01-21T13:30:39.151Z,35.5,55.6,50,,,,79
2018-01-21T13:30:49.146Z,35.5,56.1,50,,,,
2018-01-21T13:30:59.146Z,35.4,56.4,50,,,,
2018-01-21T13:31:09.148Z,35.4,56.7,50,,,,
2018-01-21T13:31:19.155Z,35.4,57.1,50,,,,
2018-01-21T13:31:29.149Z,35.4,57.6,50,,,,
2018-01-21T13:31:39.149Z,35.4,58,50,,,,
2018-01-21T13:31:49.146Z,35.3,58.3,50,,,,
2018-01-21T13:31:59.160Z,35.3,58.7,50,,,,
2018-01-21T13:32:09.159Z,35.3,59,50,,,,75
2018-01-21T13:32:19.170Z,35.3,,50,,,,
2018-01-21T13:32:29.148Z,35.3,59.3,50,,,,74
2018-01-21T13:32:39.146Z,35.3,59.5,50,,,,71
2018-01-21T13:32:49.146Z,35.3,,50,,,,67
2018-01-21T13:32:59.163Z,35.3,59.4,50,,,,64
2018-01-21T13:33:09.172Z,35.3,59.3,50,,,,62
2018-01-21T13:33:19.146Z,35.3,,50,,,,60
2018-01-21T13:33:29.146Z,35.3,,50,,,,59
2018-01-21T13:33:39.146Z,35.2,,50,,,,57
2018-01-21T13:33:49.146Z,35.3,,50,,,,54
2018-01-21T13:33:59.146Z,35.3,,50,,,,53
2018-01-21T13:34:09.159Z,35.3,,50,,,,51
2018-01-21T13:34:19.148Z,35.3,,50,,,,48
2018-01-21T13:34:29.146Z,35.3,,50,,,,47
2018-01-21T13:34:39.146Z,46.7,,50,0,0,2,30
2018-01-21T13:34:49.157Z,43,59.7,50,,,,30
2018-01-21T13:34:59.156Z,54.8,55.5,50,,0,0,0
2018-01-21T13:35:09.148Z,54.6,55.3,50,,,,
2018-01-21T13:35:19.146Z,54.4,,50,,,,
2018-01-21T13:35:29.146Z,54.2,,50,,,,
2018-01-21T13:35:39.196Z,53.9,55.2,50,,,,
2018-01-21T13:35:49.148Z,53.7,,50,,,,
2018-01-21T13:35:59.180Z,53.5,,50,59,1,0,
2018-01-21T13:36:09.184Z,53.3,59,50,,1,0,38
2018-01-21T13:36:19.154Z,53.1,59.6,50,,,,30
2018-01-21T13:36:29.158Z,38.7,58.2,50,0,0,2,0
2018-01-21T13:36:39.156Z,50.4,51.5,50,,0,2,40
2018-01-21T13:36:49.147Z,52.6,52.1,50,,0,0,0
2018-01-21T13:36:59.146Z,52.4,51.8,50,,,,
2018-01-21T13:37:09.146Z,52.2,51.9,50,,,,
2018-01-21T13:37:19.159Z,52,51.8,50,,,,
2018-01-21T13:37:29.148Z,51.8,,50,,,,
2018-01-21T13:37:39.158Z,51.6,,50,,,,
2018-01-21T13:37:49.158Z,51.4,53.1,50,59,1,0,45
2018-01-21T13:37:59.147Z,51.2,58,50,,,,31
2018-01-21T13:38:09.150Z,51,56.2,50,,,,29
2018-01-21T13:38:19.147Z,50.8,55.3,50,,,,
2018-01-21T13:38:29.146Z,50.6,54.7,50,,,,30
2018-01-21T13:38:39.146Z,50.4,,50,,,,29
2018-01-21T13:38:49.146Z,50.2,55,50,,,,30
2018-01-21T13:38:59.146Z,50.1,55.3,50,,,,29
2018-01-21T13:39:09.146Z,49.9,55.6,50,,,,
2018-01-21T13:39:19.146Z,49.7,56,50,,,,30
2018-01-21T13:39:29.146Z,49.4,56.1,50,,,,29
2018-01-21T13:39:39.146Z,49.3,56.2,50,,,,30
2018-01-21T13:39:49.147Z,49.1,56.4,50,,,,31
2018-01-21T13:39:59.146Z,48.1,56.7,50,0,0,2,0
2018-01-21T13:40:09.158Z,44.9,56.2,50,,0,2,78
2018-01-21T13:40:19.177Z,45.7,50.5,50,,0,0,0
2018-01-21T13:40:29.146Z,45.6,50.5,50,,,,
2018-01-21T13:40:39.149Z,45.5,,50,,,,
2018-01-21T13:40:49.146Z,45.4,,50,,,,
2018-01-21T13:40:59.146Z,45.2,,50,,,,
2018-01-21T13:41:09.157Z,45.1,,50,,,,
2018-01-21T13:41:19.151Z,45,51,50,59,1,0,
2018-01-21T13:41:29.151Z,44.9,55.6,50,,,,36
2018-01-21T13:41:39.152Z,44.8,57.3,50,,,,29
2018-01-21T13:41:49.147Z,44.7,56.4,50,,,,
2018-01-21T13:41:59.154Z,44.6,55.7,50,,,,
2018-01-21T13:42:09.150Z,44.4,55.2,50,,,,30
2018-01-21T13:42:19.145Z,44.3,,50,,,,
2018-01-21T13:42:29.147Z,44.2,55.3,50,,,,29
2018-01-21T13:42:40.040Z,44.1,55.5,50,,,,
2018-01-21T13:42:49.154Z,44,55.7,50,,,,30
2018-01-21T13:42:59.146Z,44,55.9,50,,,,
2018-01-21T13:43:09.166Z,43.9,,50,,,,29
2018-01-21T13:43:19.146Z,43.8,56,50,,,,30
2018-01-21T13:43:29.145Z,43.7,56.2,50,,,,31
2018-01-21T13:43:39.170Z,43.6,56.4,50,,,,
2018-01-21T13:43:49.149Z,43.5,56.5,50,,,,32
2018-01-21T13:43:59.152Z,43.4,56.6,50,,,,
2018-01-21T13:44:09.353Z,43.4,56.8,50,,,,33
2018-01-21T13:44:19.174Z,43.3,56.9,50,,,,
2018-01-21T13:44:29.146Z,43.2,57,50,,,,34
2018-01-21T13:44:39.146Z,43.1,57.1,50,,,,
2018-01-21T13:44:49.151Z,43,57.2,50,,,,
2018-01-21T13:44:59.146Z,43,57.3,50,,,,35
2018-01-21T13:45:09.146Z,42.9,57.4,50,,,,
2018-01-21T13:45:19.146Z,42.8,57.6,50,,,,
2018-01-21T13:45:29.146Z,42.8,57.7,50,,,,36
2018-01-21T13:45:39.146Z,42.7,57.8,50,,,,
2018-01-21T13:45:51.874Z,42.6,57.9,50,,,,35
2018-01-21T13:45:59.146Z,42.6,58,50,,,,36
2018-01-21T13:46:09.146Z,42.5,,50,,,,35
2018-01-21T13:46:19.146Z,42.4,58.1,50,,,,36
2018-01-21T13:46:29.147Z,42.4,58.2,50,,,,35
2018-01-21T13:46:39.148Z,42.3,58.3,50,,,,
2018-01-21T13:46:49.150Z,42.3,,50,,,,
2018-01-21T13:46:59.146Z,42.2,58.4,50,,,,
2018-01-21T13:47:09.150Z,42.1,58.5,50,,,,36
2018-01-21T13:47:19.146Z,42.1,58.6,50,,,,35
2018-01-21T13:47:29.149Z,42,58.7,50,,,,
2018-01-21T13:47:39.146Z,42,,50,,,,
2018-01-21T13:47:49.151Z,41.9,58.8,50,,,,36
2018-01-21T13:47:59.146Z,41.9,58.9,50,,,,35
2018-01-21T13:48:09.148Z,41.8,59,50,,,,36
2018-01-21T13:48:19.146Z,41.8,59.1,50,,,,35
2018-01-21T13:48:29.151Z,41.7,,50,,,,34
2018-01-21T13:48:39.145Z,41.7,,50,,,,
2018-01-21T13:48:49.147Z,41.7,,50,,,,33
2018-01-21T13:48:59.146Z,41.6,59,50,,,,32
2018-01-21T13:49:09.146Z,41.6,,50,,,,
2018-01-21T13:49:19.146Z,41.5,59.1,50,,,,
2018-01-21T13:49:29.147Z,41.5,,50,,,,31
2018-01-21T13:49:39.146Z,41.4,,50,,,,30
2018-01-21T13:49:49.146Z,41.4,59,50,,,,
2018-01-21T13:49:59.146Z,41.4,59.1,50,,,,
2018-01-21T13:50:09.151Z,41.3,,50,,,,29
2018-01-21T13:50:19.146Z,41.3,,50,,,,
2018-01-21T13:50:29.146Z,41.2,,50,,,,
2018-01-21T13:50:39.146Z,41.2,59.3,50,,,,
2018-01-21T13:50:49.145Z,41.2,,50,,,,
2018-01-21T13:50:59.146Z,41.1,59.4,50,,,,
2018-01-21T13:51:09.146Z,41.1,59.5,50,,,,
2018-01-21T13:51:19.146Z,41.1,,50,,,,
2018-01-21T13:51:29.146Z,40.9,59.6,50,,,,
2018-01-21T13:51:39.199Z,49.9,,50,0,0,2,0
2018-01-21T13:51:49.187Z,31.3,59.5,50,,0,0,49
2018-01-21T13:51:59.157Z,50.6,53.3,50,,0,0,0
2018-01-21T13:52:09.161Z,,52.8,,,,,
2018-01-21T13:52:19.146Z,50.5,52.9,50,,,,
2018-01-21T13:52:29.145Z,50.2,,50,,,,
2018-01-21T13:52:39.145Z,50,,50,,,,
2018-01-21T13:52:49.147Z,49.8,,50,,,,
2018-01-21T13:52:59.146Z,49.6,54.4,50,59,1,0,44
2018-01-21T13:53:09.156Z,,59.7,,,,,31
2018-01-21T13:53:19.146Z,49,59.4,50,,,,29
2018-01-21T13:53:29.163Z,48.9,59.3,50,,,,30
2018-01-21T13:53:39.145Z,49.4,58.1,50,0,0,2,0
2018-01-21T13:53:49.146Z,24.4,58.7,50,,0,2,45
2018-01-21T13:53:59.156Z,47.4,53,50,,,,77
2018-01-21T13:54:09.145Z,,52,,,,,88
2018-01-21T13:54:19.147Z,47.5,52.7,50,,,,92
2018-01-21T13:54:29.146Z,47.4,51.9,50,,0,0,0
2018-01-21T13:54:39.145Z,47.3,51.6,50,,,,
2018-01-21T13:54:49.146Z,47.2,,50,,,,
2018-01-21T13:54:59.145Z,47,,50,,,,
2018-01-21T13:55:09.146Z,46.9,,50,,,,
2018-01-21T13:55:19.146Z,46.8,,50,,,,
2018-01-21T13:55:29.145Z,46.7,53,50,59,1,0,45
2018-01-21T13:55:39.146Z,46.6,57.4,50,,,,33
2018-01-21T13:55:49.147Z,46.5,57.4,50,,,,29
2018-01-21T13:55:59.146Z,46.4,57.3,50,,,,
2018-01-21T13:56:09.146Z,,56.3,,,,,
2018-01-21T13:56:19.145Z,46.2,56.2,50,,,,
2018-01-21T13:56:29.146Z,46.1,56.3,50,,,,
2018-01-21T13:56:39.145Z,46,56.5,50,,,,
2018-01-21T13:56:49.145Z,45.9,56.7,50,,,,
2018-01-21T13:56:59.145Z,45.8,56.9,50,,,,
2018-01-21T13:57:09.145Z,,57,,,,,30
2018-01-21T13:57:19.147Z,45.6,57.1,50,,,,
2018-01-21T13:57:29.146Z,45.5,57.2,50,,,,
2018-01-21T13:57:39.146Z,45.4,57.3,50,,,,31
2018-01-21T13:57:49.146Z,45.3,57.6,50,,,,30
2018-01-21T13:57:59.145Z,45.3,57.7,50,,,,31
2018-01-21T13:58:09.145Z,45.2,57.8,50,,,,
2018-01-21T13:58:19.146Z,45.1,,50,,,,
2018-01-21T13:58:29.145Z,45,57.9,50,,,,
2018-01-21T13:58:39.146Z,44.9,,50,,,,
2018-01-21T13:58:49.145Z,44.8,58,50,,,,
2018-01-21T13:58:59.146Z,44.8,,50,,,,
2018-01-21T13:59:09.145Z,44.7,58.1,50,,,,
2018-01-21T13:59:19.146Z,44.6,,50,,,,
2018-01-21T13:59:29.146Z,44.4,,50,,,,
2018-01-21T13:59:39.145Z,44.3,58.2,50,,,,
2018-01-21T13:59:49.147Z,44.3,,50,,,,
2018-01-21T13:59:59.145Z,44.2,58.3,50,,,,
2018-01-21T14:00:09.147Z,44.1,,50,,,,
2018-01-21T14:00:19.156Z,51.5,58.7,50,0,0,0,0
2018-01-21T14:00:29.156Z,51.1,54.6,50,,,,
2018-01-21T14:00:39.150Z,51,54.8,50,,,,
2018-01-21T14:00:49.146Z,50.8,54.9,50,,,,
2018-01-21T14:00:59.145Z,50.7,,50,,,,
2018-01-21T14:01:09.145Z,50.5,,50,,,,
2018-01-21T14:01:19.146Z,50.4,54.8,50,59,1,0,
2018-01-21T14:01:29.146Z,50.2,58.2,50,,1,0,41
2018-01-21T14:01:39.146Z,50.1,60.6,50,,,,29
2018-01-21T14:01:49.145Z,49.9,58.6,50,,,,29
2018-01-21T14:01:59.145Z,49.8,58.2,50,,,,
2018-01-21T14:02:09.146Z,,57.8,,0,0,0,0
2018-01-21T14:02:19.146Z,54.2,54.9,50,,,,
2018-01-21T14:02:29.145Z,54,,50,,,,
2018-01-21T14:02:39.145Z,53.8,54.8,50,,,,
2018-01-21T14:02:49.145Z,53.6,,50,,,,
2018-01-21T14:02:59.145Z,53.4,,50,,,,
2018-01-21T14:03:09.146Z,,55.9,,59,1,0,45
2018-01-21T14:03:19.146Z,53,59.7,50,,,,34
2018-01-21T14:03:29.146Z,52.7,58.3,50,,,,29
2018-01-21T14:03:39.145Z,52.5,57.2,50,,,,30
2018-01-21T14:03:49.146Z,52.3,56.4,50,,,,29
2018-01-21T14:03:59.145Z,52.2,56.2,50,,,,
2018-01-21T14:04:09.145Z,52,,50,,,,
2018-01-21T14:04:19.145Z,51.8,56.6,50,,,,
2018-01-21T14:04:29.146Z,51.7,56.7,50,,,,
2018-01-21T14:04:39.146Z,51.5,56.8,50,,,,
2018-01-21T14:04:49.145Z,51.3,56.9,50,,,,
2018-01-21T14:04:59.145Z,51.2,57,50,,,,30
2018-01-21T14:05:09.145Z,51,57.1,50,,,,
2018-01-21T14:05:19.146Z,50.9,57.2,50,,,,31
2018-01-21T14:05:29.145Z,50.7,57.4,50,,,,
2018-01-21T14:05:39.145Z,50.6,57.6,50,,,,
2018-01-21T14:05:49.145Z,50.4,,50,,,,
2018-01-21T14:05:59.145Z,50.3,57.9,50,,,,
2018-01-21T14:06:09.146Z,50.1,,50,,,,
2018-01-21T14:06:19.145Z,50,58,50,,,,
2018-01-21T14:06:29.145Z,49.9,58.1,50,,,,
2018-01-21T14:06:39.146Z,49.7,,50,,,,
2018-01-21T14:06:49.145Z,49.6,58.2,50,,,,
2018-01-21T14:06:59.145Z,49.4,,50,,,,
2018-01-21T14:07:09.145Z,49.2,,50,,,,
2018-01-21T14:07:19.196Z,49.1,58.3,50,,,,
2018-01-21T14:07:29.145Z,,58.4,,,,,
2018-01-21T14:07:39.183Z,48.9,58.5,50,,,,
2018-01-21T14:07:49.145Z,48.8,,50,,,,
2018-01-21T14:07:59.156Z,48.6,58.6,50,,,,
2018-01-21T14:08:09.145Z,48.5,,50,,,,
2018-01-21T14:08:19.146Z,48.4,58.7,50,,,,
2018-01-21T14:08:29.146Z,48.3,,50,,,,
2018-01-21T14:08:39.145Z,48.2,58.8,50,,,,
2018-01-21T14:08:49.145Z,48.1,,50,,,,
2018-01-21T14:08:59.145Z,47.9,58.9,50,,,,
2018-01-21T14:09:09.148Z,47.8,,50,,,,
2018-01-21T14:09:19.146Z,,59,,,,,
2018-01-21T14:09:29.145Z,47.6,59.1,50,,,,
2018-01-21T14:09:39.145Z,47.5,,50,,,,30
2018-01-21T14:09:49.147Z,47.4,,50,,,,29
2018-01-21T14:09:59.145Z,47.3,59,50,,,,
2018-01-21T14:10:09.145Z,47.2,,50,,,,
2018-01-21T14:10:19.145Z,47.1,59.1,50,,,,
2018-01-21T14:10:29.145Z,47,59.3,50,,,,30
2018-01-21T14:10:39.145Z,46.9,,50,,,,29
2018-01-21T14:10:49.148Z,46.8,59.4,50,,,,30
2018-01-21T14:10:59.145Z,,,,,,,29
2018-01-21T14:11:09.145Z,46.7,,50,,,,
2018-01-21T14:11:19.147Z,46.6,59.5,50,,,,
2018-01-21T14:11:29.145Z,46.5,59.6,50,,,,
2018-01-21T14:11:39.145Z,46.4,,50,,,,30
2018-01-21T14:11:49.308Z,46.3,59.7,50,,,,
2018-01-21T14:11:59.145Z,,,,,,,29
2018-01-21T14:12:09.146Z,46.1,,50,,,,
2018-01-21T14:12:19.145Z,46.1,,50,,,,30
2018-01-21T14:12:29.145Z,46,59.8,50,,,,30
2018-01-21T14:12:39.145Z,45.9,59.9,50,,,,29
2018-01-21T14:12:49.145Z,45.8,,50,,,,
2018-01-21T14:13:09.146Z,45.8,60,50,,,,
2018-01-21T14:13:19.145Z,45.7,,50,,,,
2018-01-21T14:13:29.145Z,45.5,60.1,50,,,,
2018-01-21T14:13:39.160Z,45.5,,50,,,,
2018-01-21T14:13:49.145Z,,,,,,,30
2018-01-21T14:13:59.145Z,45.3,60.2,50,,,,
2018-01-21T14:14:19.145Z,45.2,,50,,,,29
2018-01-21T14:14:29.145Z,45.2,60.4,50,,,,30
2018-01-21T14:14:39.145Z,45.1,60.5,50,,,,29
2018-01-21T14:14:49.145Z,45,,50,,,,
2018-01-21T14:15:09.148Z,44.9,,50,,,,
2018-01-21T14:15:19.145Z,44.8,60.6,50,,,,
2018-01-21T14:15:29.145Z,,,,,,,30
2018-01-21T14:15:39.145Z,44.7,60.7,50,,,,29
2018-01-21T14:15:49.145Z,44.6,,50,,,,
2018-01-21T14:15:59.145Z,,60.8,,,,,
2018-01-21T14:16:09.145Z,44.4,,50,,,,
2018-01-21T14:16:19.145Z,44.4,,50,,,,
2018-01-21T14:16:29.145Z,,60.9,,59,1,0,30
2018-01-21T14:16:39.146Z,44.2,,50,,,,29
2018-01-21T14:16:49.145Z,44.2,,50,,,,
2018-01-21T14:16:59.145Z,,61.1,,,,,
2018-01-21T14:17:09.145Z,44.1,,50,,,,
2018-01-21T14:17:19.145Z,44,,50,,,,30
2018-01-21T14:17:29.145Z,,61.2,,,,,29
2018-01-21T14:17:39.145Z,44,,50,,,,30
2018-01-21T14:17:49.146Z,43.9,,50,,,,
2018-01-21T14:17:59.145Z,,61.3,,,,,29
2018-01-21T14:18:09.147Z,43.8,,50,,,,
2018-01-21T14:18:19.145Z,43.7,,50,,,,
2018-01-21T14:18:29.145Z,,61.4,,,,,
2018-01-21T14:18:39.145Z,43.7,,50,,,,
2018-01-21T14:18:49.146Z,43.6,,50,,,,
2018-01-21T14:18:59.146Z,,61.5,,,,,30
2018-01-21T14:19:09.145Z,43.5,,50,,,,
2018-01-21T14:19:19.145Z,43.5,61.6,50,,,,
2018-01-21T14:19:29.145Z,,,,,,,30
2018-01-21T14:19:39.145Z,43.4,61.8,50,,,,29
2018-01-21T14:19:49.146Z,,61.1,,,1,0,0
2018-01-21T14:19:59.145Z,43.4,58.7,50,,,,
2018-01-21T14:20:09.145Z,43.3,57.7,50,,,,
2018-01-21T14:20:19.145Z,43.3,57.1,50,,,,
2018-01-21T14:20:29.255Z,43.2,56.9,50,,,,
2018-01-21T14:20:39.145Z,43.2,56.7,50,,,,
2018-01-21T14:20:49.145Z,43.1,,50,,,,
2018-01-21T14:20:59.145Z,,56.5,,,,,
2018-01-21T14:21:09.145Z,43.1,,50,,,,
2018-01-21T14:21:19.145Z,,56.3,,,,,
2018-01-21T14:21:29.145Z,43,55.9,50,,,,
2018-01-21T14:21:39.145Z,42.9,55.6,50,,,,
2018-01-21T14:21:59.145Z,42.9,55.4,50,,,,
2018-01-21T14:22:09.145Z,42.8,,50,,,,
2018-01-21T14:22:19.146Z,42.8,55.3,50,,,,
2018-01-21T14:22:29.145Z,,55,,,,,
2018-01-21T14:22:39.147Z,42.8,54.9,50,,,,
2018-01-21T14:22:49.145Z,42.7,54.8,50,,,,
2018-01-21T14:22:59.145Z,42.7,54.7,50,,,,
2018-01-21T14:23:09.145Z,42.6,,50,,,,
2018-01-21T14:23:29.146Z,42.6,54.6,50,,,,
2018-01-21T14:23:39.145Z,42.5,,50,,,,
2018-01-21T14:23:49.146Z,42.5,,50,,,,
2018-01-21T14:24:09.146Z,42.4,,50,,,,
2018-01-21T14:24:19.145Z,42.4,,50,,,,
2018-01-21T14:24:29.145Z,42.4,54.5,50,,,,
2018-01-21T14:24:39.145Z,42.3,,50,,,,
2018-01-21T14:24:49.145Z,,54.6,,,,,
2018-01-21T14:24:59.145Z,42.3,,50,,,,
2018-01-21T14:25:09.145Z,42.2,,50,,,,
2018-01-21T14:25:19.152Z,42.2,,50,,,,
2018-01-21T14:25:29.145Z,42.2,,50,,,,
2018-01-21T14:25:39.146Z,42.1,,50,,,,
2018-01-21T14:25:59.145Z,42,54.7,50,5,0,0,
2018-01-21T14:26:09.145Z,42,,50,,,,
2018-01-21T14:26:29.145Z,41.9,,50,,,,
2018-01-21T14:26:39.145Z,41.9,,50,,,,
2018-01-21T14:26:59.145Z,41.8,54.8,50,,,,
2018-01-21T14:27:09.146Z,41.7,,50,,,,
2018-01-21T14:27:19.145Z,41.7,,50,,,,
2018-01-21T14:27:29.145Z,41.7,,50,,,,
2018-01-21T14:27:39.145Z,41.7,,50,,,,
2018-01-21T14:27:59.144Z,41.6,54.7,50,,,,
2018-01-21T14:28:09.145Z,41.5,,50,,,,
2018-01-21T14:28:29.145Z,41.5,,50,,,,
2018-01-21T14:28:39.146Z,41.4,,50,,,,
2018-01-21T14:28:59.145Z,41.4,,50,,,,
2018-01-21T14:29:09.145Z,41.3,,50,,,,
2018-01-21T14:29:19.145Z,41.3,54.6,50,,,,
2018-01-21T14:29:29.145Z,41.3,,50,,,,
2018-01-21T14:29:39.145Z,41.2,,50,,,,
2018-01-21T14:29:59.145Z,41.2,,50,,,,
2018-01-21T14:30:09.146Z,41.1,,50,,,,
2018-01-21T14:30:19.144Z,41.1,54.5,50,,,,
2018-01-21T14:30:29.146Z,41.1,,50,,,,
2018-01-21T14:30:39.145Z,40.9,,50,,,,
2018-01-21T14:30:59.147Z,40.9,54.4,50,,,,
2018-01-21T14:31:09.145Z,40.8,,50,,,,
2018-01-21T14:31:19.145Z,40.8,,50,,,,
2018-01-21T14:31:29.145Z,40.8,,50,,,,
2018-01-21T14:31:39.145Z,40.7,,50,,,,
2018-01-21T14:31:49.145Z,40.7,54.3,50,,,,
2018-01-21T14:31:59.144Z,40.7,,50,,,,
2018-01-21T14:32:09.144Z,40.6,,50,,,,
2018-01-21T14:32:19.145Z,40.6,,50,,,,
2018-01-21T14:32:29.144Z,40.6,54.1,50,,,,
2018-01-21T14:32:39.146Z,40.5,,50,,,,
2018-01-21T14:32:49.144Z,40.5,,50,,,,
2018-01-21T14:32:59.146Z,40.5,,50,,,,
2018-01-21T14:33:09.148Z,40.4,,50,,,,
2018-01-21T14:33:19.145Z,40.4,54,50,,,,
2018-01-21T14:33:29.145Z,40.4,,50,,,,
2018-01-21T14:33:39.145Z,40.3,,50,,,,
2018-01-21T14:33:49.144Z,40.3,,50,,,,
2018-01-21T14:33:59.144Z,40.3,,50,,,,
2018-01-21T14:34:09.144Z,40.2,53.9,50,,,,
2018-01-21T14:34:19.183Z,40.2,,50,,,,
2018-01-21T14:34:29.144Z,40.2,,50,,,,
2018-01-21T14:34:39.146Z,40.1,,50,,,,
2018-01-21T14:34:49.145Z,40.1,,50,,,,
2018-01-21T14:34:59.145Z,40.1,53.8,50,,,,
2018-01-21T14:35:09.270Z,40,,50,,,,
2018-01-21T14:35:19.145Z,40,,50,,,,
2018-01-21T14:35:29.145Z,40,,50,,,,
2018-01-21T14:35:39.145Z,40,,50,,,,
2018-01-21T14:35:49.144Z,39.9,53.7,50,,,,
2018-01-21T14:35:59.144Z,39.9,,50,,,,
2018-01-21T14:36:09.145Z,39.9,,50,,,,
2018-01-21T14:36:19.144Z,39.8,,50,,,,
2018-01-21T14:36:29.145Z,39.8,,50,,,,
2018-01-21T14:36:39.144Z,39.8,53.6,50,,,,
2018-01-21T14:36:49.145Z,39.7,,50,,,,
2018-01-21T14:36:59.145Z,39.7,,50,,,,
2018-01-21T14:37:09.145Z,39.7,,50,,,,
2018-01-21T14:37:19.145Z,39.6,,50,,,,
2018-01-21T14:37:29.145Z,39.6,53.5,50,,,,
2018-01-21T14:37:39.145Z,39.6,,50,,,,
2018-01-21T14:37:49.147Z,39.6,,50,,,,
2018-01-21T14:37:59.144Z,39.5,,50,,,,
2018-01-21T14:38:09.144Z,39.5,,50,,,,
2018-01-21T14:38:19.151Z,39.4,53.4,50,,,,
2018-01-21T14:38:29.145Z,39.4,,50,,,,
2018-01-21T14:38:39.198Z,39.4,,50,,,,
2018-01-21T14:38:49.180Z,39.4,,50,,,,
2018-01-21T14:38:59.176Z,39.3,,50,,,,
2018-01-21T14:39:09.146Z,39.3,,50,,,,
2018-01-21T14:39:19.145Z,39.3,53.3,50,,,,
2018-01-21T14:39:29.145Z,39.2,,50,,,,
2018-01-21T14:39:39.144Z,39.2,,50,,,,
2018-01-21T14:39:49.144Z,39.2,,50,,,,
2018-01-21T14:39:59.144Z,39.1,,50,,,,
2018-01-21T14:40:09.144Z,39.1,53.2,50,,,,
2018-01-21T14:40:19.145Z,39.1,,50,,,,
2018-01-21T14:40:29.144Z,38.9,,50,,,,
2018-01-21T14:40:39.144Z,38.9,,50,,,,
2018-01-21T14:40:49.144Z,38.9,,50,,,,
2018-01-21T14:40:59.144Z,38.8,53.1,50,,,,
2018-01-21T14:41:09.145Z,38.8,,50,,,,
2018-01-21T14:41:19.145Z,38.8,,50,,,,
2018-01-21T14:41:29.144Z,38.8,,50,,,,
2018-01-21T14:41:39.145Z,38.7,,50,,,,
2018-01-21T14:41:49.144Z,38.7,,50,,,,
2018-01-21T14:41:59.145Z,38.7,53,50,,,,
2018-01-21T14:42:09.144Z,38.7,,50,,,,
2018-01-21T14:42:19.144Z,38.6,,50,,,,
2018-01-21T14:42:29.144Z,38.6,,50,,,,
2018-01-21T14:42:39.144Z,38.6,,50,,,,
2018-01-21T14:42:49.144Z,38.6,52.9,50,,,,
2018-01-21T14:42:59.144Z,38.5,,50,,,,
2018-01-21T14:43:09.144Z,38.5,,50,,,,
2018-01-21T14:43:19.145Z,38.5,,50,,,,
2018-01-21T14:43:29.145Z,38.4,,50,,,,
2018-01-21T14:43:39.145Z,38.4,,50,,,,
2018-01-21T14:43:49.144Z,38.4,,50,,,,
2018-01-21T14:43:59.144Z,38.4,52.8,50,,,,
2018-01-21T14:44:09.348Z,38.3,,50,,,,
2018-01-21T14:44:19.145Z,38.3,,50,,,,
2018-01-21T14:44:29.145Z,38.3,,50,,,,
2018-01-21T14:44:39.144Z,38.3,,50,,,,
2018-01-21T14:44:49.144Z,38.3,,50,,,,
2018-01-21T14:44:59.144Z,38.2,,50,,,,
2018-01-21T14:45:09.144Z,38.2,52.7,50,,,,
2018-01-21T14:45:19.144Z,38.2,,50,,,,
2018-01-21T14:45:29.144Z,38.1,,50,,,,
2018-01-21T14:45:39.144Z,38.1,,50,,,,
2018-01-21T14:45:49.144Z,38.1,,50,,,,
2018-01-21T14:45:59.144Z,38,,50,,,,
2018-01-21T14:46:09.145Z,38,52.6,50,,,,
2018-01-21T14:46:19.144Z,38,,50,,,,
2018-01-21T14:46:29.145Z,38,,50,,,,
2018-01-21T14:46:39.144Z,37.9,,50,,,,
2018-01-21T14:46:49.144Z,37.9,,50,,,,
2018-01-21T14:46:59.144Z,37.9,,50,,,,
2018-01-21T14:47:09.144Z,37.9,52.4,50,,,,
2018-01-21T14:47:19.145Z,37.8,,50,,,,
2018-01-21T14:47:29.146Z,37.8,,50,,,,
2018-01-21T14:47:39.145Z,37.8,,50,,,,
2018-01-21T14:47:49.144Z,37.8,,50,,,,
2018-01-21T14:47:59.145Z,37.7,,50,,,,
2018-01-21T14:48:09.145Z,37.7,52.3,50,,,,
2018-01-21T14:48:19.145Z,37.7,,50,,,,
2018-01-21T14:48:29.144Z,37.7,,50,,,,
2018-01-21T14:48:39.144Z,37.7,,50,,,,
2018-01-21T14:48:49.144Z,37.6,,50,,,,
2018-01-21T14:48:59.144Z,37.6,,50,,,,
