Time,HwTSet,HwActive,ActPow,PrimTSet,ChActive,PrimT,HwTOutlet
2017-12-05T12:05:38.815Z,50,,,,,,32.3
2017-12-05T12:05:48.820Z,,,,,,43.2,
2017-12-05T12:05:58.805Z,50,,,,,,32.3
2017-12-05T12:06:08.805Z,50,,,,,43.1,32.3
2017-12-05T12:06:18.809Z,50,,,,,,32.3
2017-12-05T12:06:38.816Z,50,,,,,,32.3
2017-12-05T12:06:48.805Z,50,,,,,,32.3
2017-12-05T12:06:58.892Z,,,,,,43,
2017-12-05T12:07:08.818Z,50,,,,,,32.4
2017-12-05T12:07:18.805Z,50,,,,,,32.4
2017-12-05T12:07:38.805Z,50,,,,,,32.4
2017-12-05T12:07:48.809Z,50,,,,,,32.4
2017-12-05T12:08:08.807Z,50,,,,,,32.4
2017-12-05T12:08:18.808Z,50,,,,,,32.4
2017-12-05T12:08:28.805Z,,,,,,43.1,
2017-12-05T12:08:38.822Z,50,,,,,,32.4
2017-12-05T12:08:48.810Z,50,,,,,,32.4
2017-12-05T12:08:58.813Z,50,1,0,0,0,43.1,38.1
2017-12-05T12:09:08.809Z,,,82,,,44.2,
2017-12-05T12:09:18.815Z,50,,125,,,48.1,42.1
2017-12-05T12:09:28.809Z,50,,121,,,52.7,46.3
2017-12-05T12:09:38.809Z,,,115,,,55.3,
2017-12-05T12:09:48.808Z,50,,112,,,56.9,50.6
2017-12-05T12:09:58.809Z,,,91,,,57.1,
2017-12-05T12:10:08.810Z,50,0,0,,0,54.8,51.2
2017-12-05T12:10:18.805Z,50,,,,,54.1,50.7
2017-12-05T12:10:28.931Z,50,,,,,,50.4
2017-12-05T12:10:48.815Z,50,,,,,,50
2017-12-05T12:11:57.682Z,50,0,,59,2,54,49.7
2017-12-05T12:11:57.683Z,50,,,,,53.9,49.2
2017-12-05T12:11:57.704Z,50,,,,,,48.9
2017-12-05T12:12:00.365Z,50,,,,,,48.8
2017-12-05T12:12:08.805Z,,,,,,53.8,
2017-12-05T12:12:18.809Z,50,,,,,,48.6
2017-12-05T12:12:28.808Z,50,,,,,,48.3
2017-12-05T12:12:38.815Z,50,,,,,,48.1
2017-12-05T12:12:58.805Z,50,,,,,53.7,47.8
2017-12-05T12:13:08.805Z,50,,,,,,47.7
2017-12-05T12:13:18.813Z,50,,,,,,47.5
2017-12-05T12:13:38.805Z,50,,,,,53.6,47.2
2017-12-05T12:13:48.805Z,50,,,,,,47.1
2017-12-05T12:14:08.805Z,50,,,,,,46.8
2017-12-05T12:14:18.805Z,50,,,,,,46.6
2017-12-05T12:14:28.805Z,,,,,,53.5,
2017-12-05T12:14:38.809Z,50,,,,,,46.4
2017-12-05T12:14:48.805Z,50,,,,,,46.2
2017-12-05T12:14:58.811Z,,,,,,53.4,
2017-12-05T12:15:08.805Z,50,,,,,,46
2017-12-05T12:15:18.805Z,50,,,,,,45.8
2017-12-05T12:15:38.805Z,50,,,,,53.3,45.6
2017-12-05T12:15:48.805Z,50,,,,,,45.4
2017-12-05T12:16:08.812Z,50,,,,,53.2,45.2
2017-12-05T12:16:18.805Z,50,,,,,,45.1
2017-12-05T12:16:38.808Z,50,,,,,53.1,44.8
2017-12-05T12:16:48.810Z,50,,,,,,44.7
2017-12-05T12:17:08.812Z,50,,,,,53,44.4
2017-12-05T12:17:18.810Z,50,,,,,,44.2
2017-12-05T12:17:28.807Z,50,,,,,,44.1
2017-12-05T12:17:38.805Z,,,,,,52.9,
2017-12-05T12:17:48.806Z,50,,,,,,43.9
2017-12-05T12:17:58.805Z,50,,,,,,43.8
2017-12-05T12:18:08.805Z,,,,,,52.8,
2017-12-05T12:18:18.809Z,50,,,,,,43.7
2017-12-05T12:18:28.805Z,50,,,,,52.7,43.5
2017-12-05T12:18:38.809Z,50,,,,,,43.4
2017-12-05T12:18:48.805Z,,,,,,52.6,
2017-12-05T12:18:58.810Z,50,,,,,,43.2
2017-12-05T12:19:08.809Z,50,,,,,,48.7
2017-12-05T12:19:18.805Z,50,,,,,,49.1
2017-12-05T12:19:28.805Z,,,,,,52.4,
2017-12-05T12:19:38.806Z,50,,,,,52.3,48.8
2017-12-05T12:19:48.866Z,50,,,,,,48.6
2017-12-05T12:19:58.809Z,,,,,,52.2,
2017-12-05T12:20:08.805Z,50,,,,,,48.2
2017-12-05T12:20:18.805Z,50,,,,,,48
2017-12-05T12:20:28.805Z,,,,,,52.1,
2017-12-05T12:20:38.826Z,50,,,,,,47.6
2017-12-05T12:20:48.819Z,,1,,0,0,,
2017-12-05T12:20:58.871Z,50,1,30,,0,52.2,48.2
2017-12-05T12:21:08.870Z,50,0,0,,0,48.4,46.1
2017-12-05T12:21:18.863Z,50,0,,,0,47.4,45
2017-12-05T12:21:28.805Z,50,,,,,47.3,44.7
2017-12-05T12:21:38.834Z,50,,,,,47.2,44.4
2017-12-05T12:21:58.820Z,50,,,,,47.1,44.1
2017-12-05T12:22:08.806Z,,0,,59,2,,
2017-12-05T12:22:18.805Z,50,,,,,,44
2017-12-05T12:22:28.811Z,50,,,,,47,43.8
2017-12-05T12:22:38.820Z,50,,,,,,43.7
2017-12-05T12:22:58.811Z,50,,,,,,43.5
2017-12-05T12:23:08.805Z,,,,,,47,
2017-12-05T12:23:18.884Z,50,,,,,46.9,43.4
2017-12-05T12:23:28.924Z,50,,,,,,43.3
2017-12-05T12:23:38.807Z,50,,,,,,43.2
2017-12-05T12:23:58.809Z,50,,,,,,43
2017-12-05T12:24:08.807Z,50,,,,,,42.9
2017-12-05T12:24:18.808Z,50,,,,,,42.8
2017-12-05T12:24:38.821Z,50,,,,,,42.6
2017-12-05T12:24:48.811Z,50,,,,,,42.5
2017-12-05T12:25:08.810Z,50,,,,,46.8,42.3
2017-12-05T12:25:18.805Z,50,,,,,,42.2
2017-12-05T12:25:38.809Z,50,1,35,0,0,46.3,42.4
2017-12-05T12:25:48.809Z,50,,30,,,47.1,46.1
2017-12-05T12:25:58.857Z,50,0,0,,0,46.3,46.9
2017-12-05T12:26:08.861Z,50,,,,,46.1,46.9
2017-12-05T12:26:18.820Z,50,,,,,,46.8
2017-12-05T12:26:28.805Z,50,,,,,,46.6
2017-12-05T12:26:38.820Z,50,,,,,,46.4
2017-12-05T12:26:48.817Z,50,,,,,,46.2
2017-12-05T12:26:58.813Z,,0,,59,2,46,
2017-12-05T12:27:08.819Z,50,,,,,,46.1
2017-12-05T12:27:18.824Z,50,0,38,,2,50.7,46
2017-12-05T12:27:28.818Z,50,,30,,,48.1,45.8
2017-12-05T12:27:38.813Z,50,,29,,,44,45.7
2017-12-05T12:27:48.857Z,50,,,,,40.8,45.6
2017-12-05T12:27:58.832Z,50,,,,,38.7,45.4
2017-12-05T12:28:08.815Z,50,,,,,,45.2
2017-12-05T12:28:18.836Z,,0,0,5,0,36.1,
2017-12-05T12:28:28.808Z,50,,,,,34.7,45.1
2017-12-05T12:28:38.844Z,50,,,,,34.4,44.8
2017-12-05T12:28:48.855Z,,,,,,34.2,
2017-12-05T12:28:58.903Z,50,,,,,,44.6
2017-12-05T12:29:08.808Z,50,,,,,,44.3
2017-12-05T12:29:18.821Z,50,,,,,,44.2
2017-12-05T12:29:38.812Z,50,,,,,,43.9
2017-12-05T12:29:48.811Z,50,,,,,,43.7
2017-12-05T12:30:08.815Z,50,,,,,,43.4
2017-12-05T12:30:18.808Z,50,,,,,,43.2
2017-12-05T12:30:28.810Z,,,,,,34.1,
2017-12-05T12:30:38.824Z,50,,,,,,42.9
2017-12-05T12:30:48.823Z,50,,,,,,42.7
2017-12-05T12:30:58.809Z,,,,,,34,
2017-12-05T12:31:08.817Z,50,,,,,,42.4
2017-12-05T12:31:18.835Z,,,,,,34.1,
2017-12-05T12:31:28.819Z,50,,,,,,42.1
2017-12-05T12:31:38.808Z,50,,,,,,41.9
2017-12-05T12:31:58.889Z,50,,,,,,41.6
2017-12-05T12:32:18.815Z,50,,,,,,41.3
2017-12-05T12:32:38.906Z,50,,,,,34.4,40.9
2017-12-05T12:32:48.833Z,50,,,,,,40.8
2017-12-05T12:32:58.832Z,,,,,,35.2,
2017-12-05T12:33:08.816Z,50,,,,,,40.5
2017-12-05T12:33:18.828Z,,,,,,36.1,
2017-12-05T12:33:28.817Z,50,,,,,36.8,40.3
2017-12-05T12:33:38.837Z,,,,,,37.5,
2017-12-05T12:33:48.840Z,50,,,,,38.2,40.2
2017-12-05T12:33:58.815Z,50,,,,,38.7,39.9
2017-12-05T12:34:08.820Z,,,,,,39.2,
2017-12-05T12:34:18.820Z,50,,,,,39.6,39.8
2017-12-05T12:34:28.820Z,50,,,,,40.1,39.7
2017-12-05T12:34:38.880Z,50,,,,,40.4,39.5
2017-12-05T12:34:48.874Z,50,,,,,,39.4
2017-12-05T12:34:58.875Z,,,,,,40.7,
2017-12-05T12:35:08.870Z,50,,,,,,39.2
2017-12-05T12:35:28.907Z,50,,,,,,39.1
2017-12-05T12:35:38.882Z,50,,,,,,38.9
2017-12-05T12:35:48.818Z,50,,,,,,38.8
2017-12-05T12:35:58.864Z,,,,,,40.5,
2017-12-05T12:36:08.841Z,50,,,,,,38.6
2017-12-05T12:36:18.874Z,,,,,,40.4,
2017-12-05T12:36:28.813Z,50,,,,,40.2,38.5
2017-12-05T12:36:38.827Z,50,,,,,40.1,38.4
2017-12-05T12:36:48.815Z,50,,,,,,38.3
2017-12-05T12:36:58.876Z,,,,,,39.8,
2017-12-05T12:37:08.816Z,50,,,,,,38.1
2017-12-05T12:37:23.426Z,50,,,,,39.7,38
2017-12-05T12:37:28.817Z,,,,,,39.5,
2017-12-05T12:37:38.813Z,50,,,,,,37.9
2017-12-05T12:37:48.813Z,,,,,,39.3,
2017-12-05T12:37:58.860Z,50,,,,,39.2,37.8
2017-12-05T12:38:08.810Z,50,,,,,38.9,37.7
2017-12-05T12:38:18.809Z,50,,,,,38.8,37.7
2017-12-05T12:38:28.816Z,50,,,,,38.7,37.5
2017-12-05T12:38:48.822Z,50,,,,,38.5,37.5
2017-12-05T12:38:58.814Z,50,,,,,,37.3
2017-12-05T12:39:08.866Z,,,,,,38.4,
2017-12-05T12:39:18.831Z,50,,,,,38.3,37.3
2017-12-05T12:39:28.834Z,50,,,,,38.1,37.2
2017-12-05T12:39:38.832Z,50,,,,,,36.9
2017-12-05T12:39:58.814Z,50,,,,,37.9,36.9
2017-12-05T12:40:08.817Z,50,,,,,,36.8
2017-12-05T12:40:18.824Z,,,,,,37.8,
2017-12-05T12:40:28.865Z,50,,,,,37.7,36.7
2017-12-05T12:40:38.814Z,50,,,,,,36.6
2017-12-05T12:40:48.824Z,,,,,,37.6,
2017-12-05T12:40:58.846Z,50,,,,,37.5,36.5
2017-12-05T12:41:08.839Z,50,,,,,,36.9
2017-12-05T12:41:18.807Z,,,,,,37.4,
2017-12-05T12:41:28.826Z,50,,,,,37.3,36.8
2017-12-05T12:41:38.810Z,50,,,,,,36.7
2017-12-05T12:41:48.952Z,,,,,,37.2,
2017-12-05T12:41:58.816Z,50,,,,,37.1,36.6
2017-12-05T12:42:08.897Z,50,,,,,,36.5
2017-12-05T12:42:18.835Z,50,,,,,36.9,36.5
2017-12-05T12:42:28.830Z,50,,,,,,36.4
2017-12-05T12:42:48.824Z,50,,,,,36.8,36.3
2017-12-05T12:42:58.819Z,50,,,,,,36.2
2017-12-05T12:43:08.900Z,,,,,,36.7,
2017-12-05T12:43:18.878Z,50,,,,,,36.2
2017-12-05T12:43:28.816Z,50,,,,,36.6,36.1
2017-12-05T12:43:38.819Z,50,,,,,,36
2017-12-05T12:43:48.836Z,,,,,,36.5,
2017-12-05T12:43:58.805Z,50,,,,,,35.9
2017-12-05T12:44:08.821Z,50,,,,,,35.8
2017-12-05T12:44:18.808Z,50,,,,,36.4,35.8
2017-12-05T12:44:28.821Z,50,,,,,,35.8
2017-12-05T12:44:38.814Z,50,,,,,,35.7
2017-12-05T12:44:48.819Z,,,,,,36.3,
2017-12-05T12:44:58.816Z,50,,,,,36.2,35.6
2017-12-05T12:45:08.844Z,50,,,,,,35.5
2017-12-05T12:45:28.845Z,50,,,,,,35.4
2017-12-05T12:45:38.832Z,50,,,,,36.1,35.3
2017-12-05T12:45:58.819Z,50,,,,,36,35.3
2017-12-05T12:46:08.807Z,50,,,,,,35.2
2017-12-05T12:46:18.868Z,50,,,,,,35.2
2017-12-05T12:46:28.816Z,50,,,,,35.9,35.1
2017-12-05T12:46:48.816Z,50,,,,,,34.9
2017-12-05T12:46:58.902Z,50,,,,,,34.9
2017-12-05T12:47:08.813Z,50,,,,,,34.8
2017-12-05T12:47:18.821Z,,,,,,35.8,
2017-12-05T12:47:28.813Z,50,,,,,,34.7
2017-12-05T12:47:38.821Z,50,,,,,,34.6
2017-12-05T12:47:48.824Z,,,,,,35.7,
2017-12-05T12:47:58.817Z,50,1,,0,0,35.6,34.6
2017-12-05T12:48:08.814Z,50,1,33,,0,35.6,34.7
2017-12-05T12:48:18.825Z,50,0,0,,0,35.9,34.8
2017-12-05T12:48:28.861Z,50,,,,,35.7,34.8
2017-12-05T12:48:38.821Z,50,,,,,35.6,34.7
2017-12-05T12:48:58.924Z,50,,,,,,34.7
2017-12-05T12:49:08.809Z,50,,,,,,34.6
2017-12-05T12:49:18.824Z,50,,,,,,34.6
2017-12-05T12:49:28.854Z,50,,,5,,35.5,34.5
2017-12-05T12:49:38.818Z,50,,,,,,34.4
2017-12-05T12:49:48.902Z,50,,,,,35.6,34.4
2017-12-05T12:49:58.812Z,50,,,,,35.5,34.4
2017-12-05T12:50:08.811Z,50,,,,,,34.3
2017-12-05T12:50:18.838Z,50,,,,,,34.3
2017-12-05T12:50:28.836Z,50,,,,,,34.2
2017-12-05T12:50:38.808Z,50,,,,,,34.2
2017-12-05T12:50:48.823Z,50,,,,,,34.2
2017-12-05T12:50:58.818Z,50,,,,,,34.1
2017-12-05T12:51:08.819Z,50,,,,,,34.1
2017-12-05T12:51:18.810Z,50,,,,,,34
2017-12-05T12:51:28.880Z,50,,,,,,34
2017-12-05T12:51:38.806Z,50,,,,,,33.9
2017-12-05T12:51:48.839Z,50,,,,,,33.9
2017-12-05T12:51:58.812Z,50,,,,,,33.9
2017-12-05T12:52:08.805Z,50,,,,,,33.8
2017-12-05T12:52:18.808Z,50,,,,,,33.8
2017-12-05T12:52:28.806Z,50,,,,,,33.7
2017-12-05T12:52:38.836Z,50,,,,,,33.7
2017-12-05T12:52:48.806Z,50,,,,,,33.7
2017-12-05T12:52:58.806Z,50,,,,,,33.6
2017-12-05T12:53:08.814Z,50,,,,,,33.6
2017-12-05T12:53:18.808Z,50,,,,,,33.5
2017-12-05T12:53:28.805Z,50,,,,,,33.5
2017-12-05T12:53:38.811Z,50,,,,,,33.4
2017-12-05T12:53:48.924Z,50,,,,,,33.4
2017-12-05T12:53:58.805Z,50,,,,,,33.4
2017-12-05T12:54:08.822Z,50,,,,,,33.3
2017-12-05T12:54:18.806Z,50,,,,,,33.3
2017-12-05T12:54:28.808Z,50,,,,,,33.3
2017-12-05T12:54:38.808Z,50,,,,,,33.2
2017-12-05T12:54:48.815Z,50,,,,,,33.2
2017-12-05T12:54:58.813Z,50,,,,,,33.2
2017-12-05T12:55:08.811Z,50,,,,,,33.1
2017-12-05T12:55:18.811Z,50,,,,,,35.5
2017-12-05T12:55:28.805Z,50,,,,,,35.5
2017-12-05T12:55:38.805Z,50,,,,,,35.4
2017-12-05T12:55:48.807Z,50,,,,,,35.4
2017-12-05T12:55:58.859Z,50,,,,,,35.3
2017-12-05T12:56:08.810Z,50,,,,,,35.5
2017-12-05T12:56:18.810Z,50,,,,,,35.7
2017-12-05T12:56:28.807Z,50,,,,,,35.7
2017-12-05T12:56:38.806Z,,,,,,35.4,
2017-12-05T12:56:48.813Z,50,,,,,,35.5
2017-12-05T12:56:58.806Z,50,,,,,,35.5
2017-12-05T12:57:18.806Z,50,,,,,,35.4
2017-12-05T12:57:28.828Z,50,,,,,,35.3
2017-12-05T12:57:48.808Z,50,,,,,,35.1
2017-12-05T12:57:58.811Z,50,,,,,,35.1
2017-12-05T12:58:08.805Z,,,,,,35.3,
2017-12-05T12:58:18.819Z,50,,,,,,34.9
2017-12-05T12:58:28.806Z,50,,,,,,34.8
2017-12-05T12:58:48.825Z,50,,,,,,34.7
2017-12-05T12:58:58.837Z,50,,,,,,34.6
2017-12-05T12:59:18.805Z,50,,,,,,34.5
2017-12-05T12:59:28.805Z,50,,,,,,34.5
2017-12-05T12:59:48.805Z,50,,,,,,34.4
2017-12-05T12:59:58.805Z,50,,,,,,34.3
2017-12-05T13:00:18.821Z,50,,,,,,34.2
2017-12-05T13:00:28.813Z,50,,,,,,34.1
2017-12-05T13:00:38.832Z,,,,,,35.2,
2017-12-05T13:00:48.811Z,50,1,,0,0,35.2,34
2017-12-05T13:00:58.809Z,50,1,70,,0,36.1,33.2
2017-12-05T13:01:08.808Z,50,0,0,,0,39.7,35.7
2017-12-05T13:01:18.805Z,50,,,,,38.9,36.5
2017-12-05T13:01:28.805Z,50,1,,,0,38.8,36.4
2017-12-05T13:01:38.821Z,50,0,0,,0,39.9,35.1
2017-12-05T13:01:48.805Z,50,0,,,0,39.6,36
2017-12-05T13:01:58.805Z,,,,,,39.2,
2017-12-05T13:02:08.824Z,50,,,,,39.1,35.9
2017-12-05T13:02:18.807Z,50,,,,,,35.8
2017-12-05T13:02:38.805Z,50,,,,,,35.7
2017-12-05T13:02:48.818Z,50,,,,,,35.6
2017-12-05T13:02:58.813Z,50,,,5,,38.9,35.5
2017-12-05T13:03:08.816Z,50,,,,,39.1,35.5
2017-12-05T13:03:18.921Z,50,,,,,38.9,35.4
2017-12-05T13:03:38.805Z,50,,,,,,35.3
2017-12-05T13:03:48.826Z,50,,,,,,35.2
2017-12-05T13:04:08.810Z,50,,,,,,35.1
2017-12-05T13:04:18.845Z,50,,,,,,35.1
2017-12-05T13:04:28.804Z,50,,,,,,34.9
2017-12-05T13:04:48.805Z,50,,,,,38.8,34.8
2017-12-05T13:04:58.805Z,50,,,,,,34.8
2017-12-05T13:05:18.810Z,50,,,,,,34.6
2017-12-05T13:05:28.805Z,50,,,,,,34.6
2017-12-05T13:05:38.805Z,50,,,,,,34.5
2017-12-05T13:05:48.806Z,50,,,,,,34.5
2017-12-05T13:06:08.805Z,50,,,,,38.9,34.4
2017-12-05T13:06:18.807Z,50,,,,,,34.3
2017-12-05T13:06:28.806Z,50,,,,,,34.3
2017-12-05T13:06:48.804Z,50,,,,,,34.2
2017-12-05T13:06:58.866Z,50,,,,,38.8,34.1
2017-12-05T13:07:08.861Z,,0,,59,2,,
2017-12-05T13:07:18.808Z,50,,,,,,34
2017-12-05T13:07:28.928Z,50,,,,,,33.9
2017-12-05T13:07:38.830Z,50,,,,,,33.9
2017-12-05T13:07:48.829Z,,0,,5,0,,
2017-12-05T13:07:58.805Z,50,,,,,38.7,33.8
2017-12-05T13:08:08.804Z,50,,,,,,33.8
2017-12-05T13:08:18.805Z,50,,,,,,33.7
2017-12-05T13:08:38.808Z,50,,,,,,33.6
2017-12-05T13:08:48.804Z,50,,,,,,33.6
2017-12-05T13:08:58.807Z,,0,0,5,0,38.7,
2017-12-05T13:09:08.809Z,50,,,,,,33.5
2017-12-05T13:09:18.843Z,50,,,,,38.6,33.4
2017-12-05T13:09:28.844Z,50,,,,,,33.4
2017-12-05T13:09:48.855Z,50,,,,,,33.3
2017-12-05T13:09:58.808Z,50,,,,,,33.3
2017-12-05T13:10:18.808Z,50,,,,,,33.2
2017-12-05T13:10:28.805Z,,0,,59,2,38.6,
2017-12-05T13:10:38.809Z,50,,,,,38.5,33.1
2017-12-05T13:10:48.832Z,50,,,,,,32.9
2017-12-05T13:11:08.830Z,50,,,,,,32.9
2017-12-05T13:11:18.817Z,50,,,,,,32.8
2017-12-05T13:11:28.804Z,50,,,,,,32.8
2017-12-05T13:11:48.806Z,50,,,,,38.4,32.7
2017-12-05T13:11:58.805Z,50,,,,,,32.7
2017-12-05T13:12:18.804Z,50,,,,,,32.6
2017-12-05T13:12:28.830Z,50,,,,,,32.6
2017-12-05T13:12:48.804Z,50,,,,,,32.5
2017-12-05T13:12:58.809Z,50,,,,,,32.5
2017-12-05T13:13:08.821Z,,,,,,38.3,
2017-12-05T13:13:18.828Z,50,,,,,,32.4
2017-12-05T13:13:28.804Z,50,,,,,,32.4
2017-12-05T13:13:38.809Z,50,,,,,,32.3
2017-12-05T13:13:48.808Z,,0,,5,0,,
2017-12-05T13:13:58.879Z,50,,,,,38.2,32.3
2017-12-05T13:14:08.804Z,50,,,,,,32.2
2017-12-05T13:14:18.823Z,50,,,,,,32.2
2017-12-05T13:14:38.808Z,50,,,,,,32.1
2017-12-05T13:14:48.861Z,50,0,,59,2,,32.1
2017-12-05T13:14:58.810Z,50,0,39,,2,42.1,32.1
2017-12-05T13:15:08.804Z,50,,29,,,41.8,32
2017-12-05T13:15:18.826Z,50,,29,,,36.8,32
2017-12-05T13:15:28.826Z,50,,29,,,33.9,32
2017-12-05T13:15:38.809Z,50,,29,,,32.4,31.9
2017-12-05T13:15:48.826Z,,,29,,,31.3,
2017-12-05T13:15:58.864Z,50,,,,,31.1,31.9
2017-12-05T13:16:08.839Z,50,,,,,31.6,31.9
2017-12-05T13:16:18.848Z,50,,,,,32,31.8
2017-12-05T13:16:28.805Z,,,,,,32.3,
2017-12-05T13:16:38.823Z,50,,30,,,32.5,31.8
2017-12-05T13:16:48.815Z,50,,,,,,31.6
2017-12-05T13:16:58.826Z,,,29,,,32.7,
2017-12-05T13:17:08.848Z,50,,,,,32.9,31.6
2017-12-05T13:17:18.820Z,50,,30,,,33.2,31.6
2017-12-05T13:17:28.813Z,,,,,,33.4,
2017-12-05T13:17:38.853Z,50,,,,,33.7,31.5
2017-12-05T13:17:48.900Z,50,,29,,,33.9,31.5
2017-12-05T13:17:58.804Z,,,,,,34.1,
2017-12-05T13:18:08.862Z,50,,,,,34.4,31.4
2017-12-05T13:18:18.840Z,50,,,,,34.6,31.4
2017-12-05T13:18:28.804Z,50,,,,,34.8,31.4
2017-12-05T13:18:38.804Z,,,29,,,35.2,
2017-12-05T13:18:48.888Z,50,,30,,,35.4,31.3
2017-12-05T13:18:58.804Z,50,,,,,,31.3
2017-12-05T13:19:08.804Z,50,,29,,,35.8,31.3
2017-12-05T13:19:18.807Z,50,,,,,36,31.3
2017-12-05T13:19:28.806Z,,,,,,36.2,
2017-12-05T13:19:38.816Z,50,,30,,,36.4,31.2
2017-12-05T13:19:48.805Z,50,,,,,,31.2
2017-12-05T13:19:58.804Z,,,30,,,36.7,
2017-12-05T13:20:08.804Z,50,,29,,,36.8,31.2
2017-12-05T13:20:18.815Z,50,,30,,,37.1,31
2017-12-05T13:20:28.811Z,,,,,,37.3,
2017-12-05T13:20:38.805Z,50,,29,,,37.4,31
2017-12-05T13:20:48.808Z,50,,,,,,31
2017-12-05T13:20:58.809Z,50,,,,,37.8,31
2017-12-05T13:21:08.847Z,,,29,,,38,
2017-12-05T13:21:18.815Z,50,,,,,38.2,31
2017-12-05T13:21:28.808Z,50,,,,,,30.9
2017-12-05T13:21:38.804Z,,,,,,38.5,
2017-12-05T13:21:48.812Z,50,,30,,,38.7,30.9
2017-12-05T13:21:58.838Z,50,,,,,,30.9
2017-12-05T13:22:08.816Z,50,,29,,,39.1,30.9
2017-12-05T13:22:18.807Z,50,,,,,39.2,30.9
2017-12-05T13:22:28.809Z,,,30,,,39.4,
2017-12-05T13:22:38.804Z,50,,29,,,39.6,30.9
2017-12-05T13:22:48.870Z,50,,,,,,30.8
2017-12-05T13:22:58.805Z,50,,30,,,40,30.8
2017-12-05T13:23:08.808Z,,,,,,40.1,
2017-12-05T13:23:18.897Z,50,,29,,,40.3,30.8
2017-12-05T13:23:28.805Z,50,,,,,,30.8
2017-12-05T13:23:38.804Z,,,,,,40.6,
2017-12-05T13:23:48.805Z,50,,30,,,40.8,30.8
2017-12-05T13:23:58.804Z,50,,,,,41,30.8
2017-12-05T13:24:08.857Z,,,30,,,41.1,
2017-12-05T13:24:18.820Z,50,,29,,,41.3,30.8
2017-12-05T13:24:28.890Z,50,,,,,,30.8
2017-12-05T13:24:38.807Z,,,29,,,41.6,
2017-12-05T13:24:48.814Z,50,,,,,41.7,30.8
2017-12-05T13:24:58.834Z,50,,,,,41.9,30.8
2017-12-05T13:25:08.804Z,,,,,,42.1,
2017-12-05T13:25:18.843Z,50,,30,,,42.2,30.8
2017-12-05T13:25:28.816Z,50,,,,,,30.8
2017-12-05T13:25:38.847Z,,,29,,,42.6,
2017-12-05T13:25:48.804Z,50,,30,,,42.8,30.7
2017-12-05T13:25:58.804Z,50,,29,,,42.9,30.7
2017-12-05T13:26:08.806Z,,,,,,43.1,
2017-12-05T13:26:18.836Z,50,,,,,43.2,30.7
2017-12-05T13:26:28.917Z,50,,,,,,30.7
2017-12-05T13:26:38.914Z,,,,,,43.5,
2017-12-05T13:26:48.904Z,50,,,,,43.7,30.8
2017-12-05T13:26:58.809Z,50,,,,,43.8,30.8
2017-12-05T13:27:08.943Z,,,,,,44,
2017-12-05T13:27:18.819Z,50,,,,,44.1,30.8
2017-12-05T13:27:28.905Z,50,,0,,,44.4,30.8
2017-12-05T13:27:38.821Z,50,0,,,2,42.8,30.8
2017-12-05T13:27:48.863Z,50,,,,,41.4,30.8
2017-12-05T13:27:58.850Z,50,,,,,39.9,30.8
2017-12-05T13:28:08.804Z,,,,,,39.5,
2017-12-05T13:28:18.805Z,50,,,,,39.3,30.8
2017-12-05T13:28:28.904Z,50,,,,,,30.8
2017-12-05T13:28:48.869Z,50,,,,,,30.8
2017-12-05T13:28:58.855Z,50,,,,,,30.8
2017-12-05T13:29:08.804Z,50,,,,,39.1,30.8
2017-12-05T13:29:18.811Z,50,,,,,38.9,30.8
2017-12-05T13:29:28.809Z,,,,,,38.7,
2017-12-05T13:29:38.808Z,50,,,,,,30.8
2017-12-05T13:29:48.896Z,50,,,,,,30.8
2017-12-05T13:30:08.803Z,50,,,,,,30.8
2017-12-05T13:30:18.870Z,50,,,,,38.6,30.9
2017-12-05T13:30:28.817Z,50,,,,,38.5,30.9
2017-12-05T13:30:38.906Z,50,,,,,,30.9
2017-12-05T13:30:58.804Z,50,,,,,,30.9
2017-12-05T13:31:08.906Z,50,,,,,,30.9
2017-12-05T13:31:18.804Z,50,,,,,38.4,30.9
2017-12-05T13:31:38.809Z,50,,,,,,30.9
2017-12-05T13:31:48.812Z,50,,,,,,30.9
2017-12-05T13:32:08.871Z,50,,,,,,30.9
2017-12-05T13:32:18.813Z,50,,,,,,30.9
2017-12-05T13:32:28.804Z,50,,,,,,30.9
2017-12-05T13:32:48.817Z,50,,,,,,30.9
2017-12-05T13:32:58.804Z,50,,,,,,30.9
2017-12-05T13:33:24.307Z,50,,,,,,30.9
2017-12-05T13:33:28.808Z,50,,,,,,30.9
2017-12-05T13:33:38.804Z,,,,,,38.5,
2017-12-05T13:33:48.805Z,50,,,,,,30.9
2017-12-05T13:33:58.810Z,50,,,,,,30.9
2017-12-05T13:34:08.804Z,,,,,,38.6,
2017-12-05T13:34:18.804Z,50,,,,,,31
2017-12-05T13:34:28.881Z,50,,,,,,30.9
2017-12-05T13:34:38.873Z,,,,,,38.7,
2017-12-05T13:34:48.875Z,50,,,,,,31
2017-12-05T13:34:58.806Z,50,,,,,,31
2017-12-05T13:35:18.856Z,50,,,,,38.8,31
2017-12-05T13:35:28.804Z,50,,,,,,30.9
2017-12-05T13:35:48.814Z,50,,,,,,31
2017-12-05T13:35:58.901Z,50,,,,,,30.9
2017-12-05T13:36:18.845Z,50,,,,,,31
2017-12-05T13:36:28.878Z,50,,,,,,31
2017-12-05T13:36:48.806Z,50,,,,,,31
2017-12-05T13:36:58.815Z,50,,,,,,31
