Time,PrimT,ActPow,ChActive,HwActive,HwTOutlet,HwTSet,PrimTSet
2017-12-15T14:00:30.286Z,36.8,,,,29.7,50,
2017-12-15T14:00:40.287Z,,,,,29.7,50,
2017-12-15T14:00:50.289Z,,,,,29.6,50,
2017-12-15T14:01:00.287Z,,,,,29.6,50,
2017-12-15T14:01:10.286Z,,,,,29.6,50,
2017-12-15T14:01:20.287Z,,,,,29.6,50,
2017-12-15T14:01:30.287Z,,,,,29.6,50,
2017-12-15T14:01:40.287Z,,,,,29.6,50,
2017-12-15T14:01:50.286Z,,,,,29.6,50,
2017-12-15T14:02:00.286Z,,,,,29.6,50,
2017-12-15T14:02:10.294Z,,,,,29.6,50,
2017-12-15T14:02:20.287Z,,,,,29.5,50,
2017-12-15T14:02:30.286Z,,,,,29.5,50,
2017-12-15T14:02:40.287Z,36.7,,,,29.5,50,
2017-12-15T14:02:50.286Z,,,,,29.5,50,
2017-12-15T14:03:00.286Z,,,,,29.5,50,
2017-12-15T14:03:10.286Z,,,,,29.5,50,
2017-12-15T14:03:20.286Z,,,,,29.5,50,
2017-12-15T14:03:30.336Z,,,,,29.5,50,
2017-12-15T14:03:40.286Z,,,,,29.3,50,
2017-12-15T14:03:50.311Z,,,,,29.3,50,
2017-12-15T14:04:00.308Z,,,,,29.3,50,
2017-12-15T14:04:10.286Z,,,,,29.3,50,
2017-12-15T14:04:20.289Z,41.3,39,1,0,29.3,50,
2017-12-15T14:04:30.296Z,40.8,30,,,29.3,50,
2017-12-15T14:04:40.287Z,35.9,29,,,29.3,50,
2017-12-15T14:04:50.287Z,33.8,30,,,29.3,50,
2017-12-15T14:05:00.286Z,31.8,29,,,29.3,50,
2017-12-15T14:05:10.286Z,30.9,29,,,29.3,50,
2017-12-15T14:05:20.288Z,31.1,29,,,29.3,50,
2017-12-15T14:05:30.287Z,,30,,,29.2,50,
2017-12-15T14:05:40.286Z,31.6,29,,,29.2,50,
2017-12-15T14:05:50.286Z,32,29,,,29.2,50,
2017-12-15T14:06:00.286Z,32.1,,,,29.2,50,
2017-12-15T14:06:10.286Z,32.2,,,,29.2,50,
2017-12-15T14:06:20.286Z,32.3,,,,29.2,50,
2017-12-15T14:06:30.287Z,32.5,,,,29.2,50,
2017-12-15T14:06:40.286Z,32.7,,,,29.2,50,
2017-12-15T14:06:50.291Z,33.1,,,,29.2,50,
2017-12-15T14:07:00.286Z,33.2,,,,29.2,50,
2017-12-15T14:07:10.286Z,33.5,,,,29.2,50,
2017-12-15T14:07:20.286Z,33.7,,,,29.1,50,
2017-12-15T14:07:30.286Z,34,,,,29.1,50,
2017-12-15T14:07:40.286Z,34.1,30,,,29.1,50,
2017-12-15T14:07:50.286Z,34.4,29,,,29.1,50,
2017-12-15T14:08:00.286Z,34.6,30,,,29.1,50,
2017-12-15T14:08:10.286Z,34.8,,,,29.1,50,
2017-12-15T14:08:20.287Z,35.1,30,,,29.1,50,
2017-12-15T14:08:30.286Z,35.3,29,,,29.1,50,
2017-12-15T14:08:40.286Z,35.5,,,,29.1,50,
2017-12-15T14:08:50.286Z,35.7,,,,29.1,50,
2017-12-15T14:09:00.287Z,35.9,0,1,0,29.1,50,
2017-12-15T14:09:10.287Z,32.8,,,,29.1,50,
2017-12-15T14:09:20.286Z,31.9,,,,29.1,50,
2017-12-15T14:09:30.289Z,31.3,,,,29.1,50,
2017-12-15T14:09:40.287Z,,,,,29.1,50,
2017-12-15T14:09:50.286Z,31.2,,,,29,50,
2017-12-15T14:10:00.289Z,31.1,,,,29.1,50,
2017-12-15T14:10:10.286Z,,,,,29.1,50,
2017-12-15T14:10:20.287Z,30.9,,,,29,50,
2017-12-15T14:10:30.286Z,,,,,29,50,
2017-12-15T14:10:40.287Z,30.8,,,,29,50,
2017-12-15T14:10:50.378Z,30.7,,,,29,50,
2017-12-15T14:11:00.287Z,,,,,29,50,
2017-12-15T14:11:10.286Z,30.6,,,,29,50,
2017-12-15T14:11:20.286Z,,,,,29,50,
2017-12-15T14:11:30.287Z,30.7,,,,29,50,
2017-12-15T14:11:40.286Z,,,,,29,50,
2017-12-15T14:11:50.286Z,,,,,29,50,
2017-12-15T14:12:00.286Z,30.6,,,,29,50,
2017-12-15T14:12:10.286Z,,,,,29,50,
2017-12-15T14:12:20.287Z,,,,,29,50,
2017-12-15T14:12:30.286Z,,,,,29,50,
2017-12-15T14:12:40.287Z,,,,,29,50,
2017-12-15T14:12:50.287Z,,,,,29,50,
2017-12-15T14:13:00.287Z,,,,,29,50,
2017-12-15T14:13:10.314Z,,,,,29,50,
2017-12-15T14:13:20.286Z,,,,,29,50,
2017-12-15T14:13:30.286Z,,,,,29,50,
2017-12-15T14:13:40.287Z,,,,,29,50,
2017-12-15T14:13:50.287Z,,,,,29,50,
2017-12-15T14:14:00.287Z,,,,,29,50,
2017-12-15T14:14:10.287Z,30.7,,,,28.9,50,
2017-12-15T14:14:20.287Z,,,,,28.9,50,
2017-12-15T14:14:30.286Z,,,,,28.9,50,
2017-12-15T14:14:40.287Z,,,,,28.9,50,
2017-12-15T14:14:50.287Z,,,,,28.9,50,
2017-12-15T14:15:00.287Z,,,,,28.9,50,
2017-12-15T14:15:10.286Z,,,,,28.9,50,
2017-12-15T14:15:20.287Z,,,,,28.9,50,
2017-12-15T14:15:30.287Z,,,,,28.9,50,
2017-12-15T14:15:45.099Z,,,,,28.9,50,
2017-12-15T14:15:50.288Z,,,,,28.9,50,
2017-12-15T14:16:00.286Z,,,,,28.9,50,
2017-12-15T14:16:10.293Z,30.8,,,,28.9,50,
2017-12-15T14:16:20.287Z,,,,,28.7,50,
2017-12-15T14:16:30.287Z,,,,,28.9,50,
2017-12-15T14:16:40.286Z,,,,,28.7,50,
2017-12-15T14:16:50.286Z,,,,,28.7,50,
2017-12-15T14:17:00.286Z,30.9,,,,28.7,50,
2017-12-15T14:17:10.287Z,,,,,28.7,50,
2017-12-15T14:17:20.286Z,,,,,28.7,50,
2017-12-15T14:17:30.286Z,31.1,,,,28.7,50,
2017-12-15T14:17:40.286Z,,,,,28.7,50,
2017-12-15T14:17:50.286Z,,,,,28.7,50,
2017-12-15T14:18:00.287Z,,,,,28.7,50,
2017-12-15T14:18:10.286Z,,,,,28.7,50,
2017-12-15T14:18:20.295Z,31.2,,,,28.7,50,
2017-12-15T14:18:30.287Z,,,,,28.6,50,
2017-12-15T14:18:40.290Z,,,,,28.6,50,
2017-12-15T14:18:50.287Z,31.2,,,,28.7,50,
2017-12-15T14:19:00.287Z,35.7,38,1,0,28.6,50,
2017-12-15T14:19:10.338Z,37.2,34,,,28.6,50,
2017-12-15T14:19:20.287Z,36.7,29,,,28.6,50,
2017-12-15T14:19:30.286Z,34.9,30,,,28.6,50,
2017-12-15T14:19:40.286Z,34.7,29,,,28.6,50,
2017-12-15T14:19:50.298Z,34.2,,,,28.6,50,
2017-12-15T14:20:00.287Z,34.1,,,,28.6,50,
2017-12-15T14:20:10.286Z,34.4,,,,28.6,50,
2017-12-15T14:20:20.287Z,35.1,,,,28.6,50,
2017-12-15T14:20:30.287Z,35.2,,,,28.6,50,
2017-12-15T14:20:40.286Z,35.5,,,,28.6,50,
2017-12-15T14:20:50.286Z,35.6,,,,28.6,50,
2017-12-15T14:21:00.287Z,35.7,,,,28.6,50,
2017-12-15T14:21:10.287Z,36,,,,28.6,50,
2017-12-15T14:21:20.287Z,,,,,28.6,50,
2017-12-15T14:21:30.287Z,36.2,,,,28.6,50,
2017-12-15T14:21:40.286Z,36.3,30,,,28.6,50,
2017-12-15T14:21:50.287Z,36.5,,,,28.5,50,
2017-12-15T14:22:00.295Z,36.6,29,,,28.5,50,
2017-12-15T14:22:10.295Z,36.8,,,,28.5,50,
2017-12-15T14:22:20.296Z,37.1,30,,,28.5,50,
2017-12-15T14:22:30.297Z,,,,,28.5,50,
2017-12-15T14:22:40.295Z,37.3,29,,,28.5,50,
2017-12-15T14:22:50.295Z,37.4,30,,,28.5,50,
2017-12-15T14:23:00.295Z,37.6,29,,,28.6,50,
2017-12-15T14:23:10.294Z,37.7,,,,28.5,50,
2017-12-15T14:23:20.295Z,38,29,,,28.5,50,
2017-12-15T14:23:30.294Z,,,,,28.5,50,
2017-12-15T14:23:40.294Z,38.2,,,,28.5,50,
2017-12-15T14:23:50.295Z,38.3,30,,,28.5,50,
2017-12-15T14:24:00.294Z,38.5,29,,,28.6,50,
2017-12-15T14:24:10.294Z,38.7,30,,,28.6,50,
2017-12-15T14:24:20.295Z,39.1,30,,,28.6,50,
2017-12-15T14:24:30.294Z,,29,,,28.6,50,
2017-12-15T14:24:40.293Z,39.3,,,,28.6,50,
2017-12-15T14:24:50.293Z,39.4,,,,28.6,50,
2017-12-15T14:25:00.294Z,39.6,,,,28.6,50,
2017-12-15T14:25:10.293Z,39.8,,,,28.6,50,
2017-12-15T14:25:20.287Z,40,,,,28.6,50,
2017-12-15T14:25:30.294Z,40.1,30,,,28.6,50,
2017-12-15T14:25:40.293Z,39.7,0,1,0,28.6,50,
2017-12-15T14:25:50.292Z,37.8,,,,28.6,50,
2017-12-15T14:26:00.292Z,36.7,,,,28.6,50,
2017-12-15T14:26:10.293Z,35.7,,,,28.6,50,
2017-12-15T14:26:20.295Z,35.5,,,,28.6,50,
2017-12-15T14:26:30.293Z,,,,,28.6,50,
2017-12-15T14:26:40.292Z,35.4,,,,28.7,50,
2017-12-15T14:26:50.292Z,,,,,28.6,50,
2017-12-15T14:27:00.297Z,,,,,28.7,50,
2017-12-15T14:27:10.292Z,35.3,,,,28.7,50,
2017-12-15T14:27:20.292Z,,,,,28.7,50,
2017-12-15T14:27:30.291Z,35.2,,,,28.7,50,
2017-12-15T14:27:40.291Z,34.9,,,,28.7,50,
2017-12-15T14:27:50.291Z,,,,,28.7,50,
2017-12-15T14:28:00.291Z,,,,,28.7,50,
2017-12-15T14:28:10.291Z,,,,,28.7,50,
2017-12-15T14:28:20.292Z,,,,,28.7,50,
2017-12-15T14:28:30.292Z,,,,,28.7,50,
2017-12-15T14:28:40.291Z,34.8,,,,28.7,50,
2017-12-15T14:28:50.291Z,,,,,28.7,50,
2017-12-15T14:29:00.291Z,,,,,28.7,50,
2017-12-15T14:29:10.343Z,,,,,28.7,50,
2017-12-15T14:29:20.287Z,34.7,,,,28.7,50,
2017-12-15T14:29:30.290Z,,,,,28.7,50,
2017-12-15T14:29:40.290Z,,,,,28.7,50,
2017-12-15T14:29:50.290Z,,,,,28.7,50,
2017-12-15T14:30:00.324Z,,,,,28.9,50,
2017-12-15T14:30:10.289Z,,,,,28.9,50,
2017-12-15T14:30:20.287Z,,,,,28.9,50,
2017-12-15T14:30:30.290Z,,,,,28.9,50,
2017-12-15T14:30:40.289Z,,,,,28.9,50,
2017-12-15T14:30:50.291Z,,,,,28.9,50,
2017-12-15T14:31:00.290Z,,,,,28.9,50,
2017-12-15T14:31:10.290Z,,,,,28.9,50,
2017-12-15T14:31:20.287Z,,,,,28.9,50,
2017-12-15T14:31:30.291Z,34.8,,,,28.9,50,
2017-12-15T14:31:40.289Z,,,,,28.9,50,
2017-12-15T14:31:50.288Z,,,,,28.9,50,
2017-12-15T14:32:00.288Z,,,,,28.9,50,
2017-12-15T14:32:10.288Z,,,,,28.9,50,
2017-12-15T14:32:20.287Z,34.9,,,,28.9,50,
2017-12-15T14:32:30.288Z,,,,,28.9,50,
2017-12-15T14:32:40.290Z,,,,,28.9,50,
2017-12-15T14:32:50.288Z,,,,,28.9,50,
2017-12-15T14:33:00.288Z,35.1,,,,28.9,50,
2017-12-15T14:33:10.287Z,34.9,,,,28.9,50,
2017-12-15T14:33:20.287Z,35.1,,,,28.9,50,
2017-12-15T14:33:30.288Z,,,,,28.9,50,
2017-12-15T14:33:40.287Z,,,,,28.9,50,
2017-12-15T14:33:50.287Z,,,,,28.9,50,
2017-12-15T14:34:00.287Z,35.2,,,,28.9,50,
2017-12-15T14:34:10.287Z,35.1,,,,28.9,50,
2017-12-15T14:34:20.287Z,35.2,,,,28.9,50,
2017-12-15T14:34:30.287Z,,,,,28.9,50,
2017-12-15T14:34:40.288Z,35.1,42,0,2,28.9,50,0
2017-12-15T14:34:50.342Z,36.9,0,0,0,35.1,50,
2017-12-15T14:35:00.287Z,36.5,,,,36.2,50,
2017-12-15T14:35:10.287Z,36.4,,,,36.2,50,
2017-12-15T14:35:20.287Z,,,,,36.1,50,
2017-12-15T14:35:30.288Z,,,,,36.1,50,
2017-12-15T14:35:40.291Z,,,,,36,50,
2017-12-15T14:35:50.298Z,36.3,,1,0,35.9,50,59
2017-12-15T14:36:00.288Z,,,,,35.9,50,
2017-12-15T14:36:10.286Z,,,,,35.8,50,
2017-12-15T14:36:20.291Z,,,,,35.7,50,
2017-12-15T14:36:30.287Z,,,,,35.7,50,
2017-12-15T14:36:40.287Z,,,,,35.6,50,
2017-12-15T14:36:50.287Z,,,,,35.6,50,
2017-12-15T14:37:00.291Z,,,,,35.5,50,
2017-12-15T14:37:10.287Z,,,,,35.4,50,
2017-12-15T14:37:20.287Z,,,,,35.3,50,
2017-12-15T14:37:30.287Z,,,,,35.3,50,
2017-12-15T14:37:40.287Z,,,,,35.2,50,
2017-12-15T14:37:50.286Z,,,,,35.2,50,
2017-12-15T14:38:00.287Z,,,,,35.1,50,
2017-12-15T14:38:10.287Z,,,,,34.9,50,
2017-12-15T14:38:20.308Z,,,,,34.9,50,
2017-12-15T14:38:30.287Z,,,,,34.8,50,
2017-12-15T14:38:40.309Z,,,,,34.8,50,
2017-12-15T14:38:50.287Z,,,,,34.7,50,
2017-12-15T14:39:00.287Z,36.2,,,,34.7,50,
2017-12-15T14:39:10.287Z,,,,,34.6,50,
2017-12-15T14:39:20.301Z,,,,,34.5,50,
2017-12-15T14:39:30.286Z,,,,,34.5,50,
2017-12-15T14:39:40.287Z,,,,,34.4,50,
2017-12-15T14:39:50.287Z,,,,,34.4,50,
2017-12-15T14:40:00.287Z,,,,,34.3,50,
2017-12-15T14:40:10.287Z,,,,,34.3,50,
2017-12-15T14:40:20.293Z,,,,,34.2,50,
2017-12-15T14:40:30.299Z,40.4,38,1,0,34.2,50,
2017-12-15T14:40:40.287Z,41.9,30,,,34.1,50,
2017-12-15T14:40:50.287Z,38.8,29,,,34.1,50,
2017-12-15T14:41:00.287Z,37.9,30,,,34,50,
2017-12-15T14:41:10.287Z,36.7,29,,,34,50,
2017-12-15T14:41:20.292Z,35.9,30,,,33.9,50,
2017-12-15T14:41:30.287Z,36,30,,,33.9,50,
2017-12-15T14:41:40.287Z,36.2,,,,33.8,50,
2017-12-15T14:41:50.357Z,36.6,,,,33.8,50,
2017-12-15T14:42:00.287Z,37.1,,,,33.7,50,
2017-12-15T14:42:10.287Z,37.2,29,,,33.7,50,
2017-12-15T14:42:20.287Z,37.3,,,,33.7,50,
2017-12-15T14:42:30.287Z,37.5,,,,33.6,50,
2017-12-15T14:42:40.287Z,37.6,,,,33.6,50,
2017-12-15T14:42:50.287Z,38,,,,33.5,50,
2017-12-15T14:43:00.287Z,,,,,33.5,50,
2017-12-15T14:43:10.287Z,38.2,,,,33.5,50,
2017-12-15T14:43:20.290Z,38.4,,,,33.4,50,
2017-12-15T14:43:30.287Z,38.6,,,,33.4,50,
2017-12-15T14:43:40.287Z,38.7,,,,33.4,50,
2017-12-15T14:43:50.287Z,39.1,,,,33.3,50,
2017-12-15T14:44:00.287Z,,,,,33.3,50,
2017-12-15T14:44:10.287Z,39.3,,,,33.2,50,
2017-12-15T14:44:20.289Z,39.4,30,,,33.2,50,
2017-12-15T14:44:30.288Z,39.6,29,,,33.2,50,
2017-12-15T14:44:40.287Z,39.7,,,,33.2,50,
2017-12-15T14:44:50.287Z,40,29,,,33.1,50,
2017-12-15T14:45:00.287Z,,30,,,33.1,50,
2017-12-15T14:45:10.287Z,40.1,29,,,33.1,50,
2017-12-15T14:45:20.287Z,40.3,,,,32.9,50,
2017-12-15T14:45:30.288Z,40.4,,,,32.9,50,
2017-12-15T14:45:40.287Z,40.6,,,,32.9,50,
2017-12-15T14:45:50.287Z,40.7,,,,32.8,50,
2017-12-15T14:46:00.287Z,41,29,,,32.8,50,
2017-12-15T14:46:10.315Z,,,,,32.8,50,
2017-12-15T14:46:20.290Z,41.2,,,,32.8,50,
2017-12-15T14:46:30.288Z,41.3,,,,32.7,50,
2017-12-15T14:46:40.287Z,41.5,30,,,32.7,50,
2017-12-15T14:46:50.287Z,41.6,29,,,32.7,50,
2017-12-15T14:47:00.287Z,41.8,30,,,32.7,50,
2017-12-15T14:47:10.288Z,42,29,,,32.7,50,
2017-12-15T14:47:20.287Z,42.1,,,,32.6,50,
2017-12-15T14:47:30.287Z,42.2,,,,32.6,50,
2017-12-15T14:47:40.287Z,42.3,,,,32.6,50,
2017-12-15T14:47:50.287Z,42.6,,,,32.6,50,
2017-12-15T14:48:00.287Z,42.7,,,,32.5,50,
2017-12-15T14:48:10.287Z,43,,,,32.5,50,
2017-12-15T14:48:20.288Z,,,,,32.5,50,
2017-12-15T14:48:30.288Z,43.1,,,,32.5,50,
2017-12-15T14:48:40.292Z,43.3,,,,32.5,50,
2017-12-15T14:48:50.287Z,43.4,,,,32.5,50,
2017-12-15T14:49:00.287Z,43.5,,,,32.4,50,
2017-12-15T14:49:10.287Z,43.7,,,,32.4,50,
2017-12-15T14:49:20.288Z,43.8,30,,,32.4,50,
2017-12-15T14:49:30.287Z,44,29,,,32.4,50,
2017-12-15T14:49:40.289Z,44.1,,,,32.4,50,
2017-12-15T14:49:50.287Z,44.2,,,,32.4,50,
2017-12-15T14:50:00.287Z,44.3,,,,32.4,50,
2017-12-15T14:50:10.287Z,44.4,,,,32.4,50,
2017-12-15T14:50:20.347Z,44.6,,,,32.3,50,
2017-12-15T14:50:30.287Z,44.7,30,,,32.3,50,
2017-12-15T14:50:40.344Z,44.8,,,,32.3,50,
2017-12-15T14:50:50.287Z,45,29,,,32.3,50,
2017-12-15T14:51:06.405Z,45.1,30,,,32.3,50,
2017-12-15T14:51:10.304Z,45.2,29,,,32.3,50,
2017-12-15T14:51:20.287Z,45.3,,,,32.3,50,
2017-12-15T14:51:30.288Z,45.4,,,,32.3,50,
2017-12-15T14:51:40.288Z,45.5,,,,32.3,50,
2017-12-15T14:51:50.287Z,45.7,,,,32.3,50,
2017-12-15T14:52:00.288Z,45.8,,,,32.3,50,
2017-12-15T14:52:10.287Z,46,,,,32.3,50,
2017-12-15T14:52:20.287Z,,,,,32.3,50,
2017-12-15T14:52:30.296Z,46.1,,,,32.3,50,
2017-12-15T14:52:40.287Z,46.2,,,,32.2,50,
2017-12-15T14:52:50.288Z,46.3,30,,,32.2,50,
2017-12-15T14:53:00.287Z,46.5,29,,,32.2,50,
2017-12-15T14:53:10.287Z,46.6,30,,,32.2,50,
2017-12-15T14:53:20.287Z,46.7,,,,32.2,50,
2017-12-15T14:53:30.287Z,46.8,29,,,32.2,50,
2017-12-15T14:53:40.288Z,46.9,,,,32.2,50,
2017-12-15T14:53:50.345Z,47,,,,32.2,50,
2017-12-15T14:54:00.287Z,47.1,30,,,32.2,50,
2017-12-15T14:54:10.287Z,47.2,29,,,32.2,50,
2017-12-15T14:54:20.295Z,47.3,,,,32.2,50,
2017-12-15T14:54:30.306Z,47.6,,,,32.2,50,
2017-12-15T14:54:40.287Z,47.7,0,1,0,32.2,50,
2017-12-15T14:54:50.287Z,44.9,,,,32.2,50,
2017-12-15T14:55:00.291Z,43.9,,,,32.2,50,
2017-12-15T14:55:10.287Z,43.1,,,,32.2,50,
2017-12-15T14:55:20.290Z,42.9,,,,32.3,50,
2017-12-15T14:55:30.287Z,42.8,,,,32.3,50,
2017-12-15T14:55:40.288Z,,,,,32.3,50,
2017-12-15T14:55:50.288Z,,,,,32.2,50,
2017-12-15T14:56:00.287Z,,,,,32.3,50,
2017-12-15T14:56:10.288Z,42.6,,,,32.3,50,
2017-12-15T14:56:20.287Z,42.4,,,,32.3,50,
2017-12-15T14:56:30.287Z,42.2,,,,32.3,50,
2017-12-15T14:56:40.288Z,42.1,,,,32.3,50,
2017-12-15T14:56:50.288Z,42,,,,32.3,50,
2017-12-15T14:57:00.288Z,,,,,32.3,50,
2017-12-15T14:57:10.289Z,41.9,,,,32.3,50,
2017-12-15T14:57:20.287Z,,,,,32.3,50,
2017-12-15T14:57:30.291Z,,,,,32.3,50,
2017-12-15T14:57:40.288Z,41.7,,,,32.3,50,
2017-12-15T14:57:50.287Z,,,,,32.3,50,
2017-12-15T14:58:00.287Z,,,,,32.3,50,
2017-12-15T14:58:10.288Z,41.6,,,,32.3,50,
2017-12-15T14:58:20.287Z,,,,,32.3,50,
2017-12-15T14:58:30.287Z,,,,,32.3,50,
2017-12-15T14:58:40.288Z,,,,,32.3,50,
2017-12-15T14:58:50.298Z,,,,,32.3,50,
2017-12-15T14:59:00.304Z,,,,,32.3,50,
2017-12-15T14:59:10.307Z,41.5,,,,32.3,50,
2017-12-15T14:59:20.303Z,,,,,32.3,50,
2017-12-15T14:59:30.305Z,,,,,32.3,50,
2017-12-15T14:59:40.302Z,,,,,32.3,50,
2017-12-15T14:59:50.301Z,41.5,0,1,0,32.3,50,59
2017-12-15T15:00:00.311Z,,,,,32.3,50,
2017-12-15T15:00:10.318Z,41.6,,,,32.3,50,
2017-12-15T15:00:20.288Z,,,,,32.3,50,
2017-12-15T15:00:30.288Z,,,,,32.3,50,
2017-12-15T15:00:40.288Z,,,,,32.3,50,
2017-12-15T15:00:50.288Z,,,,,32.3,50,
2017-12-15T15:01:00.288Z,41.7,,,,32.2,50,
2017-12-15T15:01:10.287Z,,,,,32.3,50,
2017-12-15T15:01:20.287Z,,,,,32.2,50,
2017-12-15T15:01:30.288Z,41.8,,,,32.3,50,
2017-12-15T15:01:40.289Z,,,,,32.2,50,
2017-12-15T15:01:50.287Z,,,,,32.2,50,
2017-12-15T15:02:00.287Z,,,,,32.2,50,
2017-12-15T15:02:10.288Z,,,,,32.2,50,
2017-12-15T15:02:20.288Z,41.9,,,,32.2,50,
2017-12-15T15:02:30.288Z,,,,,32.2,50,
2017-12-15T15:02:40.288Z,,,,,32.2,50,
2017-12-15T15:02:50.297Z,,,,,32.2,50,
2017-12-15T15:03:00.287Z,,,,,32.2,50,
2017-12-15T15:03:10.288Z,,,,,32.2,50,
2017-12-15T15:03:20.288Z,,,,,32.2,50,
2017-12-15T15:03:30.288Z,,,,,32.2,50,
2017-12-15T15:03:40.288Z,,,,,32.2,50,
2017-12-15T15:03:50.288Z,,,,,32.2,50,
2017-12-15T15:04:00.288Z,,,,,32.2,50,
2017-12-15T15:04:10.287Z,,,,,32.2,50,
2017-12-15T15:04:20.288Z,41.8,,,,32.2,50,
2017-12-15T15:04:30.288Z,,,,,32.2,50,
2017-12-15T15:04:40.287Z,,,,,32.1,50,
2017-12-15T15:04:50.288Z,,,,,32.1,50,
2017-12-15T15:05:00.288Z,,,,,32.1,50,
2017-12-15T15:05:10.289Z,,,,,32.1,50,
2017-12-15T15:05:20.288Z,,,,,32.1,50,
2017-12-15T15:05:30.288Z,,,,,32.1,50,
2017-12-15T15:05:40.288Z,41.7,,,,32.1,50,
2017-12-15T15:05:50.300Z,,,,,32.1,50,
2017-12-15T15:06:00.288Z,,,,,32.1,50,
2017-12-15T15:06:10.496Z,,,,,32.1,50,
2017-12-15T15:06:20.288Z,,,,,32.1,50,
2017-12-15T15:06:30.403Z,,,,,32.1,50,
2017-12-15T15:06:40.288Z,,,,,32.1,50,
2017-12-15T15:06:50.288Z,41.6,,,,32.1,50,
2017-12-15T15:07:00.311Z,,,,,32.1,50,
2017-12-15T15:07:10.299Z,,,,,32.1,50,
2017-12-15T15:07:20.287Z,,,,,32,50,
2017-12-15T15:07:30.288Z,,,,,32,50,
2017-12-15T15:07:40.288Z,,,,,32,50,
2017-12-15T15:07:50.287Z,41.5,,,,32,50,
2017-12-15T15:08:00.287Z,,,,,32,50,
2017-12-15T15:08:10.293Z,,,,,32,50,
2017-12-15T15:08:20.288Z,,,,,32,50,
2017-12-15T15:08:30.288Z,,,,,32,50,
2017-12-15T15:08:40.288Z,,,,,32,50,
2017-12-15T15:08:50.296Z,41.4,,,,32,50,
2017-12-15T15:09:00.288Z,,,,,32,50,
2017-12-15T15:09:10.288Z,,,,,32,50,
2017-12-15T15:09:20.289Z,,,,,32,50,
2017-12-15T15:09:30.288Z,,,,,32,50,
2017-12-15T15:09:40.288Z,,,,,31.9,50,
2017-12-15T15:09:50.288Z,41.3,,,,31.9,50,
2017-12-15T15:10:00.288Z,,,,,31.9,50,
2017-12-15T15:10:10.288Z,,,,,31.9,50,
2017-12-15T15:10:20.288Z,,,,,31.9,50,
2017-12-15T15:10:30.288Z,,,,,31.9,50,
2017-12-15T15:10:40.288Z,,,,,31.9,50,
2017-12-15T15:10:50.288Z,41.2,45,1,0,31.9,50,
2017-12-15T15:11:00.288Z,46.3,37,,,31.9,50,
2017-12-15T15:11:10.288Z,45.8,29,,,31.9,50,
2017-12-15T15:11:20.288Z,43.9,,,,31.9,50,
2017-12-15T15:11:30.290Z,40.9,29,,,31.9,50,
2017-12-15T15:11:43.688Z,39.6,29,,,31.9,50,
2017-12-15T15:12:00.288Z,,,,,31.8,50,
2017-12-15T15:12:10.288Z,40,,,,31.8,50,
2017-12-15T15:12:20.288Z,40.5,,,,31.8,50,
2017-12-15T15:12:30.289Z,40.7,30,,,31.8,50,
2017-12-15T15:12:40.288Z,41,29,,,31.8,50,
2017-12-15T15:12:50.403Z,,,,,31.8,50,
2017-12-15T15:13:00.288Z,41.2,,,,31.8,50,
2017-12-15T15:13:10.288Z,41.3,,,,31.8,50,
2017-12-15T15:13:20.288Z,41.5,,,,31.8,50,
2017-12-15T15:13:30.288Z,41.8,,,,31.8,50,
2017-12-15T15:13:40.288Z,42,,,,31.8,50,
2017-12-15T15:13:50.288Z,42.2,,,,31.8,50,
2017-12-15T15:14:00.288Z,42.4,,,,31.8,50,
2017-12-15T15:14:10.301Z,42.6,,,,31.8,50,
2017-12-15T15:14:20.289Z,42.8,,,,31.8,50,
2017-12-15T15:14:30.288Z,43,29,,,31.8,50,
2017-12-15T15:14:40.289Z,43.1,,,,31.8,50,
2017-12-15T15:14:50.288Z,43.2,30,,,31.8,50,
2017-12-15T15:15:00.303Z,43.4,29,,,31.8,50,
2017-12-15T15:15:10.288Z,43.5,,,,31.8,50,
2017-12-15T15:15:20.288Z,43.6,,,,31.8,50,
2017-12-15T15:15:30.289Z,43.7,,,,31.8,50,
2017-12-15T15:15:40.288Z,43.9,30,,,31.8,50,
2017-12-15T15:15:50.288Z,44,29,,,31.8,50,
2017-12-15T15:16:00.288Z,44.1,,,,31.8,50,
2017-12-15T15:16:10.288Z,44.2,,,,31.8,50,
2017-12-15T15:16:20.288Z,44.3,,,,31.8,50,
2017-12-15T15:16:30.289Z,44.4,,,,31.8,50,
2017-12-15T15:16:40.288Z,43.7,0,1,0,31.8,50,
2017-12-15T15:16:50.289Z,41.9,,,,31.8,50,
2017-12-15T15:17:00.289Z,40.7,,,,31.8,50,
2017-12-15T15:17:10.288Z,39.9,,,,31.8,50,
2017-12-15T15:17:20.288Z,39.8,,,,31.8,50,
2017-12-15T15:17:30.288Z,39.7,,,,31.8,50,
2017-12-15T15:17:40.288Z,,,,,31.8,50,
2017-12-15T15:17:50.288Z,,,,,31.8,50,
2017-12-15T15:18:00.288Z,39.6,,,,31.8,50,
2017-12-15T15:18:10.289Z,39.5,,,,31.8,50,
2017-12-15T15:18:20.288Z,39.4,,,,31.8,50,
2017-12-15T15:18:30.289Z,39.2,,,,31.8,50,
2017-12-15T15:18:40.290Z,39.1,,,,31.8,50,
2017-12-15T15:18:50.288Z,,,,,31.8,50,
2017-12-15T15:19:00.288Z,,,,,31.8,50,
