Time,ActPow,ChActive,PrimTSet,HwActive,HwTSet,HwTOutlet,PrimT
2018-02-08T11:23:18.677Z,,,,,50,49.1,
2018-02-08T11:23:38.696Z,,,,,50,48.8,
2018-02-08T11:23:48.680Z,,,,,50,48.6,
2018-02-08T11:23:58.707Z,,,,,50,48.4,
2018-02-08T11:24:08.678Z,,,,,,,53.8
2018-02-08T11:24:18.677Z,,,,,50,48.1,
2018-02-08T11:24:28.678Z,,0,0,2,50,47.9,53.7
2018-02-08T11:24:38.688Z,0,0,,0,50,47.4,52.3
2018-02-08T11:24:48.678Z,,,,,50,47.2,48.3
2018-02-08T11:24:58.677Z,,,,,,,47.8
2018-02-08T11:25:08.677Z,,,,,50,46.8,
2018-02-08T11:25:28.689Z,,,,,50,46.5,
2018-02-08T11:25:38.677Z,,1,59,0,50,46.4,47.9
2018-02-08T11:25:48.692Z,,,,,50,46.2,48
2018-02-08T11:25:58.689Z,,0,0,0,50,47.3,48.3
2018-02-08T11:26:08.682Z,,0,,0,50,44.9,47.3
2018-02-08T11:26:18.679Z,,,,,,,46
2018-02-08T11:26:28.677Z,,,,,50,44.4,
2018-02-08T11:26:48.693Z,,,,,50,44.2,
2018-02-08T11:26:58.704Z,,,,,50,44.1,
2018-02-08T11:27:08.692Z,,1,59,0,,,
2018-02-08T11:27:18.678Z,,,,,50,43.9,46.1
2018-02-08T11:27:28.677Z,,,,,50,43.8,
2018-02-08T11:27:38.682Z,,,,,,,46.2
2018-02-08T11:27:48.680Z,,,,,50,43.5,
2018-02-08T11:27:58.689Z,,,,,50,43.4,
2018-02-08T11:28:08.691Z,,,,,,,46.3
2018-02-08T11:28:18.734Z,,,,,50,43.2,
2018-02-08T11:28:28.724Z,,,,,50,43.1,
2018-02-08T11:28:48.678Z,,,,,50,42.9,
2018-02-08T11:28:58.679Z,,,,,50,42.8,
2018-02-08T11:29:18.688Z,,,,,50,42.6,46.2
2018-02-08T11:29:28.747Z,,,,,50,42.5,
2018-02-08T11:29:48.749Z,,,,,50,42.3,
2018-02-08T11:29:58.728Z,,,,,50,42.2,
2018-02-08T11:30:18.705Z,,,,,50,42,
2018-02-08T11:30:28.689Z,,,,,50,41.9,
2018-02-08T11:30:38.677Z,,,,,50,41.9,46.1
2018-02-08T11:30:48.689Z,42,1,,0,50,41.8,48.5
2018-02-08T11:30:58.698Z,31,,,,50,41.7,50.9
2018-02-08T11:31:08.824Z,29,,,,50,41.6,45.8
2018-02-08T11:31:18.722Z,30,,,,50,41.5,42.8
2018-02-08T11:31:28.689Z,29,,,,50,41.4,40.4
2018-02-08T11:31:38.704Z,30,,,,,,39.5
2018-02-08T11:31:48.678Z,,,,,50,41.2,39.1
2018-02-08T11:31:58.684Z,,,,,50,41.2,
2018-02-08T11:32:09.144Z,29,,,,,,40.1
2018-02-08T11:32:18.682Z,30,,,,50,40.9,40.3
2018-02-08T11:32:28.699Z,,,,,50,40.8,
2018-02-08T11:32:38.678Z,30,,,,,,40.7
2018-02-08T11:32:48.694Z,29,,,,50,40.6,40.8
2018-02-08T11:32:58.705Z,,,,,50,40.6,40.9
2018-02-08T11:33:08.677Z,30,,,,,,41.1
2018-02-08T11:33:18.680Z,,,,,50,40.4,41.4
2018-02-08T11:33:28.686Z,,,,,50,40.3,
2018-02-08T11:33:38.681Z,29,,,,50,40.2,41.9
2018-02-08T11:33:48.678Z,30,,,,50,40.2,42.1
2018-02-08T11:33:58.678Z,29,,,,,,42.3
2018-02-08T11:34:08.677Z,,,,,50,40,42.6
2018-02-08T11:34:18.681Z,,,,,50,40,
2018-02-08T11:34:28.695Z,30,,,,50,39.9,42.9
2018-02-08T11:34:38.683Z,29,,,,,,43.1
2018-02-08T11:34:48.678Z,,,,,50,39.7,43.3
2018-02-08T11:34:58.952Z,,,,,50,39.7,
2018-02-08T11:35:08.681Z,,,,,,,43.6
2018-02-08T11:35:18.680Z,30,,,,50,39.5,43.7
2018-02-08T11:35:28.694Z,,,,,50,39.5,
2018-02-08T11:35:38.684Z,29,,,,,,43.9
2018-02-08T11:35:48.677Z,30,,,,50,39.3,44.1
2018-02-08T11:35:58.691Z,,,,,50,39.3,
2018-02-08T11:36:08.685Z,29,,,,,,44.3
2018-02-08T11:36:18.699Z,,,,,50,39.2,44.4
2018-02-08T11:36:28.680Z,,,,,50,39.1,
2018-02-08T11:36:38.690Z,,,,,,,44.6
2018-02-08T11:36:48.696Z,,,,,50,38.9,44.7
2018-02-08T11:36:58.678Z,,,,,50,38.8,
2018-02-08T11:37:08.679Z,29,,,,50,38.7,44.9
2018-02-08T11:37:18.677Z,0,1,,0,50,38.7,45.1
2018-02-08T11:37:28.702Z,,,,,50,38.6,43.4
2018-02-08T11:37:38.690Z,,,,,50,38.6,41.3
2018-02-08T11:37:48.677Z,,,,,50,38.5,40.5
2018-02-08T11:37:58.678Z,,,,,,,40.2
2018-02-08T11:38:08.679Z,,,,,50,38.4,40.1
2018-02-08T11:38:18.678Z,,,,,50,38.3,
2018-02-08T11:38:28.677Z,,,,,,,40.2
2018-02-08T11:38:38.679Z,,,,,50,38.2,40.1
2018-02-08T11:38:48.677Z,,,,,50,38.2,40
2018-02-08T11:38:58.679Z,,,,,,,39.9
2018-02-08T11:39:08.678Z,,,,,50,38.1,39.7
2018-02-08T11:39:18.677Z,,,,,50,38,
2018-02-08T11:39:28.693Z,,,,,,,39.6
2018-02-08T11:39:38.678Z,,,,,50,37.9,
2018-02-08T11:39:52.858Z,,,,,50,37.8,
2018-02-08T11:39:58.706Z,,,,,50,37.8,
2018-02-08T11:40:08.699Z,,,,,,,39.5
2018-02-08T11:40:18.677Z,,,,,50,37.7,39.4
2018-02-08T11:40:38.677Z,,,,,50,37.6,
2018-02-08T11:40:48.677Z,,,,,50,37.5,
2018-02-08T11:40:58.691Z,,,,,50,37.5,
2018-02-08T11:41:08.681Z,,,,,,,39.3
2018-02-08T11:41:18.677Z,,,,,50,37.4,
2018-02-08T11:41:28.677Z,,,,,50,37.3,
2018-02-08T11:41:48.715Z,,,,,50,37.3,
2018-02-08T11:41:58.684Z,,,,,50,37.2,
2018-02-08T11:42:18.677Z,,,,,50,37.1,
2018-02-08T11:42:28.693Z,,,,,50,37.1,
2018-02-08T11:42:48.693Z,,,,,50,36.9,
2018-02-08T11:42:58.693Z,,,,,50,36.8,
2018-02-08T11:43:18.768Z,,,,,50,36.7,
2018-02-08T11:43:28.677Z,,,,,50,36.7,
2018-02-08T11:43:48.706Z,,,,,50,36.6,
2018-02-08T11:43:58.679Z,,,,,50,36.6,
2018-02-08T11:44:18.705Z,,,,,50,36.5,
2018-02-08T11:44:28.709Z,,,,,50,36.4,
2018-02-08T11:44:38.677Z,,,,,,,39.4
2018-02-08T11:44:48.682Z,,,,,50,36.4,
2018-02-08T11:44:58.714Z,,,,,50,36.3,
2018-02-08T11:45:18.763Z,,,,,50,36.2,
2018-02-08T11:45:28.817Z,,,,,50,36.2,
2018-02-08T11:45:38.785Z,,,,,,,39.5
2018-02-08T11:45:48.808Z,,,,,50,36.1,
2018-02-08T11:45:58.682Z,,,,,50,36.1,
2018-02-08T11:46:18.677Z,,,,,50,36,39.6
2018-02-08T11:46:28.701Z,,,,,50,35.9,
2018-02-08T11:46:48.678Z,,,,,50,35.9,39.7
2018-02-08T11:46:58.701Z,,,,,50,35.8,
2018-02-08T11:47:18.691Z,,,,,50,35.7,
2018-02-08T11:47:28.677Z,,,,,50,35.7,
2018-02-08T11:47:38.677Z,,,,,,,39.8
2018-02-08T11:47:48.677Z,,,,,50,35.6,
2018-02-08T11:47:58.677Z,,,,,50,35.6,
2018-02-08T11:48:08.677Z,,,,,,,39.9
2018-02-08T11:48:18.690Z,,,,,50,35.5,
2018-02-08T11:48:28.677Z,,,,,50,35.5,40
2018-02-08T11:48:38.679Z,,,,,,,40
2018-02-08T11:48:48.677Z,,,,,50,35.4,
2018-02-08T11:48:58.677Z,,,,,50,35.4,
2018-02-08T11:49:18.679Z,,,,,50,35.3,40.1
2018-02-08T11:49:28.683Z,,,,,50,35.3,
2018-02-08T11:49:48.698Z,,,,,50,35.2,40.2
2018-02-08T11:49:58.686Z,,,,,50,35.2,
2018-02-08T11:50:18.680Z,,,,,50,35.1,
2018-02-08T11:50:28.677Z,,,,,50,35.1,
2018-02-08T11:50:38.677Z,,,,,,,40.3
2018-02-08T11:50:48.677Z,,,,,50,34.9,
2018-02-08T11:50:58.681Z,,,,,50,34.9,
2018-02-08T11:51:08.677Z,,,,,,,40.4
2018-02-08T11:51:18.677Z,,,,,50,34.8,
2018-02-08T11:51:28.677Z,,,,,50,34.8,
2018-02-08T11:51:48.677Z,,,,,50,34.7,
2018-02-08T11:51:58.677Z,,,,,50,34.7,
2018-02-08T11:52:08.677Z,,,,,,,40.5
2018-02-08T11:52:18.685Z,,,,,50,34.7,
2018-02-08T11:52:28.689Z,,,,,50,34.6,
2018-02-08T11:52:48.677Z,,,,,50,34.6,
2018-02-08T11:52:58.676Z,,,,,50,34.5,
2018-02-08T11:53:18.698Z,,,,,50,34.5,
2018-02-08T11:53:28.714Z,,,,,50,34.4,
2018-02-08T11:53:48.677Z,0,1,59,0,50,34.4,40.5
2018-02-08T11:53:58.688Z,,,,,50,34.4,
2018-02-08T11:54:18.678Z,,,,,50,34.3,
2018-02-08T11:54:28.703Z,,,,,50,34.3,
2018-02-08T11:54:38.682Z,,,,,,,40.4
2018-02-08T11:54:48.677Z,,,,,50,34.2,
2018-02-08T11:54:58.676Z,,,,,50,34.2,
2018-02-08T11:55:18.677Z,,,,,50,34.2,40.3
2018-02-08T11:55:28.677Z,,,,,50,34.1,
2018-02-08T11:55:48.678Z,,,,,50,34.1,
2018-02-08T11:55:58.677Z,,,,,50,34.1,
2018-02-08T11:56:08.677Z,,,,,,,40.2
2018-02-08T11:56:18.685Z,,,,,50,34,
2018-02-08T11:56:28.682Z,,,,,50,34,
2018-02-08T11:56:38.679Z,,,,,50,34,
2018-02-08T11:56:48.691Z,40,1,,0,50,33.9,42.1
2018-02-08T11:56:58.677Z,31,,,,50,33.9,45.2
2018-02-08T11:57:08.677Z,29,,,,50,33.9,42.4
2018-02-08T11:57:18.677Z,30,,,,50,33.9,40.4
2018-02-08T11:57:28.676Z,30,,,,50,33.9,38.1
2018-02-08T11:57:38.677Z,29,,,,50,33.9,37.1
2018-02-08T11:57:48.684Z,30,,,,50,33.8,37.1
2018-02-08T11:57:58.678Z,29,,,,,,37.6
2018-02-08T11:58:08.679Z,,,,,50,33.8,38.2
2018-02-08T11:58:18.676Z,,,,,50,33.8,38.5
2018-02-08T11:58:28.687Z,,,,,50,33.7,
2018-02-08T11:58:38.677Z,30,,,,,,38.7
2018-02-08T11:58:48.689Z,,,,,50,33.7,38.9
2018-02-08T11:58:58.687Z,29,,,,,,39.2
2018-02-08T11:59:08.676Z,,,,,50,33.7,39.5
2018-02-08T11:59:18.679Z,,,,,50,33.7,
2018-02-08T11:59:28.676Z,,,,,50,33.6,39.9
2018-02-08T11:59:38.676Z,29,,,,,,40.1
2018-02-08T11:59:48.676Z,,,,,50,33.6,40.3
2018-02-08T11:59:58.677Z,,,,,50,33.6,
2018-02-08T12:00:08.699Z,30,,,,,,40.6
2018-02-08T12:00:18.684Z,29,,,,50,33.6,40.8
2018-02-08T12:00:28.680Z,,,,,50,33.6,41
2018-02-08T12:00:38.676Z,29,,,,,,41.1
2018-02-08T12:00:48.676Z,30,,,,50,33.5,41.2
2018-02-08T12:00:58.677Z,,,,,50,33.5,
2018-02-08T12:01:08.677Z,30,0,0,0,50,38.6,41.8
2018-02-08T12:01:18.686Z,0,0,,0,50,31.9,43.4
2018-02-08T12:01:28.677Z,,,,,,,42.2
2018-02-08T12:01:38.680Z,,,,,50,31.6,42.1
2018-02-08T12:01:48.676Z,,,,,50,31.6,42
2018-02-08T12:02:08.677Z,,,,,50,31.8,
2018-02-08T12:02:18.676Z,44,1,59,0,50,31.8,41.9
2018-02-08T12:02:28.678Z,33,,,,,,45.4
2018-02-08T12:02:38.675Z,29,,,,50,31.8,44.1
2018-02-08T12:02:48.676Z,,,,,50,31.8,43.2
2018-02-08T12:02:58.675Z,,,,,,,41.8
2018-02-08T12:03:08.680Z,,,,,50,31.9,41.6
2018-02-08T12:03:18.678Z,,,,,50,31.8,
2018-02-08T12:03:28.679Z,30,,,,50,31.9,41.9
2018-02-08T12:03:38.692Z,29,,,,,,42.3
2018-02-08T12:03:48.679Z,,,,,50,31.9,42.6
2018-02-08T12:03:58.695Z,,,,,50,31.9,
2018-02-08T12:04:08.683Z,,,,,,,42.9
2018-02-08T12:04:18.675Z,,,,,50,31.9,43
2018-02-08T12:04:28.675Z,,,,,50,31.9,43.1
2018-02-08T12:04:38.692Z,,,,,50,31.9,
2018-02-08T12:04:48.685Z,29,,,,50,31.9,43.4
2018-02-08T12:04:58.675Z,,,,,,,43.6
2018-02-08T12:05:08.678Z,,,,,50,31.9,43.7
2018-02-08T12:05:18.675Z,,,,,50,32,
2018-02-08T12:05:28.675Z,,,,,50,32,43.9
2018-02-08T12:05:38.676Z,,,,,,,44.1
2018-02-08T12:05:48.676Z,,,,,50,32,44.2
2018-02-08T12:05:58.679Z,0,,,,50,32,44.4
2018-02-08T12:06:08.678Z,,1,,0,50,32,42.4
2018-02-08T12:06:18.677Z,,,,,,,40.6
2018-02-08T12:06:28.683Z,,,,,50,32,39.8
2018-02-08T12:06:38.675Z,,,,,,,39.5
2018-02-08T12:06:48.676Z,,,,,50,32,
2018-02-08T12:06:58.676Z,,,,,50,32,
2018-02-08T12:07:18.674Z,,,,,50,32,
2018-02-08T12:07:28.675Z,,,,,50,32,
2018-02-08T12:07:38.675Z,,,,,,,39.3
2018-02-08T12:07:48.675Z,,,,,50,32,39.1
2018-02-08T12:07:58.675Z,,,,,,,38.9
2018-02-08T12:08:08.679Z,,0,0,0,50,38.9,
2018-02-08T12:08:18.675Z,,,,,50,39.6,38.9
2018-02-08T12:08:38.679Z,,,,,50,39.6,
2018-02-08T12:08:48.675Z,,,,,50,39.4,
2018-02-08T12:08:58.679Z,,,,,,,38.8
2018-02-08T12:09:08.676Z,,1,59,0,50,39.3,38.9
2018-02-08T12:09:18.720Z,,,,,50,39.1,38.8
2018-02-08T12:09:28.674Z,,,,,50,38.9,
2018-02-08T12:09:38.679Z,,,,,,,38.9
2018-02-08T12:09:48.682Z,,,,,50,38.7,38.8
2018-02-08T12:09:58.674Z,,0,5,0,,,38.9
2018-02-08T12:10:08.681Z,,,,,50,38.5,
2018-02-08T12:10:18.708Z,,,,,50,38.4,
2018-02-08T12:10:38.681Z,,,,,50,38.2,
2018-02-08T12:10:48.675Z,,,,,50,38.1,
2018-02-08T12:10:58.674Z,,,,,50,38,
2018-02-08T12:11:18.707Z,,,,,50,37.9,38.9
2018-02-08T12:11:28.677Z,,,,,50,37.7,39.1
2018-02-08T12:11:38.676Z,,,,,50,37.6,
2018-02-08T12:11:48.674Z,,,,,50,37.6,
2018-02-08T12:12:08.712Z,,,,,50,37.4,
2018-02-08T12:12:18.674Z,,,,,50,37.3,
2018-02-08T12:12:28.676Z,,,,,,,39.2
2018-02-08T12:12:38.737Z,,,,,50,37.2,
2018-02-08T12:12:48.674Z,,,,,50,37.1,
2018-02-08T12:12:58.674Z,,,,,50,37.1,
2018-02-08T12:13:18.674Z,,,,,50,36.8,
2018-02-08T12:13:28.676Z,,,,,50,36.8,
2018-02-08T12:13:48.674Z,,,,,50,36.6,
2018-02-08T12:13:58.674Z,,,,,50,36.6,
2018-02-08T12:14:18.674Z,,,,,50,36.4,
2018-02-08T12:14:28.693Z,,,,,50,36.4,
2018-02-08T12:14:48.685Z,,,,,50,36.3,
2018-02-08T12:14:58.674Z,,,,,50,36.2,
2018-02-08T12:15:18.677Z,,,,,50,36.1,
2018-02-08T12:15:28.738Z,,,,,50,36,
2018-02-08T12:15:48.675Z,,,,,50,35.9,
2018-02-08T12:15:58.674Z,,,,,50,35.9,
2018-02-08T12:16:08.674Z,,,,,,,39.1
2018-02-08T12:16:18.675Z,,,,,50,35.7,
2018-02-08T12:16:28.680Z,,,,,50,35.7,
2018-02-08T12:16:48.737Z,,,,,50,35.6,
2018-02-08T12:16:58.744Z,,,,,50,35.5,
2018-02-08T12:17:18.674Z,,,,,50,35.4,38.9
2018-02-08T12:17:38.674Z,,,,,50,35.3,
2018-02-08T12:17:48.685Z,,,,,50,35.3,
2018-02-08T12:17:58.674Z,,,,,50,35.2,
2018-02-08T12:18:18.681Z,,,,,50,35.1,38.8
2018-02-08T12:18:28.674Z,,,,,50,35.1,
2018-02-08T12:18:48.677Z,,,,,50,34.9,
2018-02-08T12:18:58.676Z,,,,,50,34.8,
2018-02-08T12:19:18.675Z,,,,,50,34.8,38.7
2018-02-08T12:19:28.686Z,,,,,50,34.7,
2018-02-08T12:19:48.674Z,,,,,50,34.6,
2018-02-08T12:19:58.685Z,,,,,50,34.6,
2018-02-08T12:20:18.674Z,,,,,50,34.5,
2018-02-08T12:20:28.675Z,,,,,50,34.5,
2018-02-08T12:20:38.675Z,,,,,,,38.6
2018-02-08T12:20:48.674Z,,,,,50,34.4,
2018-02-08T12:20:58.684Z,,,,,50,34.4,
2018-02-08T12:21:18.674Z,,,,,50,34.3,
2018-02-08T12:21:28.675Z,,,,,50,34.2,
2018-02-08T12:21:38.715Z,,,,,,,38.5
2018-02-08T12:21:48.674Z,,,,,50,34.2,
2018-02-08T12:21:58.674Z,,,,,50,34.1,
2018-02-08T12:22:18.674Z,,,,,50,34.1,
2018-02-08T12:22:28.675Z,,,,,50,34,
2018-02-08T12:22:38.675Z,,,,,,,38.4
2018-02-08T12:22:48.675Z,,,,,50,34,
2018-02-08T12:22:58.674Z,,,,,50,33.9,
2018-02-08T12:23:18.674Z,,,,,50,33.8,
2018-02-08T12:23:28.674Z,,,,,50,33.8,
2018-02-08T12:23:38.677Z,,,,,,,38.3
2018-02-08T12:23:48.674Z,,,,,50,33.7,
2018-02-08T12:23:58.674Z,,,,,50,33.7,
2018-02-08T12:24:18.675Z,,,,,50,33.6,
2018-02-08T12:24:28.675Z,,,,,50,33.6,
2018-02-08T12:24:38.679Z,,,,,,,38.2
2018-02-08T12:24:48.674Z,,,,,50,33.5,
2018-02-08T12:24:58.674Z,,,,,50,33.5,
2018-02-08T12:25:18.684Z,,,,,50,33.4,
2018-02-08T12:25:28.674Z,,,,,50,33.4,
2018-02-08T12:25:48.675Z,,,,,50,33.3,38.1
2018-02-08T12:25:58.674Z,,,,,50,33.3,
2018-02-08T12:26:18.675Z,,,,,50,33.3,
2018-02-08T12:26:28.675Z,,,,,50,33.2,
2018-02-08T12:26:48.674Z,,,,,50,33.2,
2018-02-08T12:26:58.686Z,,,,,50,33.1,
2018-02-08T12:27:08.718Z,,,,,,,38
2018-02-08T12:27:18.674Z,,,,,50,33.1,
2018-02-08T12:27:28.674Z,,,,,50,33.1,
2018-02-08T12:27:48.748Z,,,,,50,32.9,
2018-02-08T12:27:58.676Z,,,,,50,32.9,
2018-02-08T12:28:18.674Z,,,,,50,32.8,
2018-02-08T12:28:28.676Z,,,,,50,32.8,38
2018-02-08T12:28:38.675Z,,,,,,,37.9
2018-02-08T12:28:48.674Z,,,,,50,32.7,
2018-02-08T12:28:58.674Z,,,,,50,32.7,
2018-02-08T12:29:18.674Z,,,,,50,32.7,
2018-02-08T12:29:28.680Z,,,,,50,32.6,
2018-02-08T12:29:48.677Z,,,,,50,32.6,
2018-02-08T12:29:58.674Z,,,,,50,32.6,
2018-02-08T12:31:05.990Z,,,,,,,37.8
2018-02-08T12:31:16.895Z,,,,,50,32.4,
2018-02-08T12:31:18.677Z,,,,,50,32.4,
2018-02-08T12:31:28.709Z,,,,,50,32.3,
2018-02-08T12:31:48.679Z,,,,,50,32.3,
2018-02-08T12:31:58.674Z,,,,,50,32.3,
2018-02-08T12:32:08.676Z,,,,,,,37.7
2018-02-08T12:32:18.674Z,,,,,50,32.2,
2018-02-08T12:32:28.674Z,,,,,50,32.2,
2018-02-08T12:32:48.685Z,,,,,50,32.2,
2018-02-08T12:32:58.674Z,,,,,50,32.2,
2018-02-08T12:33:18.674Z,,,,,50,32.1,
2018-02-08T12:33:28.683Z,,,,,50,32.1,
2018-02-08T12:33:38.684Z,,,,,,,37.6
2018-02-08T12:33:48.674Z,,,,,50,32,
2018-02-08T12:33:58.753Z,,,,,50,32,
2018-02-08T12:34:20.775Z,,,,,50,32,
2018-02-08T12:34:31.811Z,,,,,50,31.9,
2018-02-08T12:34:48.710Z,,,,,50,31.9,
2018-02-08T12:34:58.674Z,,,,,50,31.9,
2018-02-08T12:35:18.674Z,,,,,50,31.8,
2018-02-08T12:35:28.681Z,,,,,50,31.8,
2018-02-08T12:35:38.675Z,,,,,,,37.5
2018-02-08T12:35:48.682Z,,,,,50,31.8,
2018-02-08T12:35:58.674Z,,,,,50,31.8,
2018-02-08T12:36:18.676Z,,,,,50,31.6,
2018-02-08T12:36:28.698Z,,,,,50,31.6,
2018-02-08T12:36:48.675Z,,,,,50,31.6,
2018-02-08T12:36:58.679Z,,,,,50,31.6,
2018-02-08T12:37:18.674Z,,,,,50,31.5,
2018-02-08T12:37:28.680Z,,,,,50,31.5,
2018-02-08T12:37:48.675Z,,,,,50,31.5,37.4
2018-02-08T12:37:58.679Z,,,,,50,31.5,
2018-02-08T12:38:18.689Z,,,,,50,31.4,
2018-02-08T12:38:28.680Z,,,,,50,31.4,
2018-02-08T12:38:48.678Z,,,,,50,31.4,
2018-02-08T12:38:58.695Z,,,,,50,31.4,
2018-02-08T12:39:18.674Z,,,,,50,31.3,
2018-02-08T12:39:28.675Z,,,,,50,31.3,
2018-02-08T12:39:48.702Z,,,,,50,31.3,
2018-02-08T12:39:58.678Z,,,,,50,31.2,
2018-02-08T12:40:08.674Z,,,,,,,37.3
2018-02-08T12:40:18.674Z,,,,,50,31.2,
2018-02-08T12:40:28.674Z,,,,,50,31.2,
2018-02-08T12:40:48.674Z,,,,,50,31.2,
2018-02-08T12:40:58.686Z,,,,,50,31,
2018-02-08T12:41:18.674Z,,,,,50,31,
2018-02-08T12:41:28.698Z,,,,,50,31,
2018-02-08T12:41:48.695Z,,,,,50,31,
2018-02-08T12:41:58.674Z,,,,,50,31,
2018-02-08T12:42:18.675Z,,,,,50,30.9,
2018-02-08T12:42:28.675Z,,,,,50,30.9,
2018-02-08T12:42:38.674Z,,,,,,,37.2
2018-02-08T12:42:48.674Z,,,,,50,30.9,
2018-02-08T12:42:58.677Z,,,,,50,30.9,
2018-02-08T12:43:18.719Z,,,,,50,30.8,
2018-02-08T12:43:28.686Z,,,,,50,30.8,
2018-02-08T12:43:48.679Z,,,,,50,30.8,
2018-02-08T12:43:58.674Z,,,,,50,30.8,
2018-02-08T12:44:18.677Z,,,,,50,30.8,
2018-02-08T12:44:28.674Z,,,,,50,30.7,
2018-02-08T12:44:48.675Z,,,,,50,30.7,
2018-02-08T12:44:58.676Z,,,,,50,30.7,
2018-02-08T12:45:08.674Z,,,,,,,37.2
2018-02-08T12:45:18.679Z,,,,,50,30.6,37.1
2018-02-08T12:45:28.684Z,,,,,50,30.6,
2018-02-08T12:45:48.675Z,,,,,50,30.6,
2018-02-08T12:45:58.674Z,,,,,50,30.6,
2018-02-08T12:46:18.676Z,,,,,50,30.4,
2018-02-08T12:46:28.676Z,,,,,50,30.4,
2018-02-08T12:46:48.745Z,,,,,50,30.4,
2018-02-08T12:46:58.729Z,,1,59,0,50,30.4,
2018-02-08T12:47:18.701Z,,,,,50,30.4,36.9
2018-02-08T12:47:28.679Z,,,,,,,36.9
2018-02-08T12:47:38.675Z,,,,,50,30.3,36.9
2018-02-08T12:47:48.697Z,,,,,50,30.3,36.9
2018-02-08T12:48:08.685Z,,,,,50,30.3,
2018-02-08T12:48:18.675Z,,,,,50,30.3,
2018-02-08T12:48:38.718Z,,,,,50,30.3,
2018-02-08T12:48:48.700Z,,,,,50,30.3,
2018-02-08T12:48:58.710Z,,,,,50,30.2,
2018-02-08T12:49:18.674Z,,,,,50,30.2,
2018-02-08T12:49:28.675Z,,,,,50,30.2,
2018-02-08T12:49:48.675Z,,,,,50,30.2,
2018-02-08T12:49:58.679Z,,,,,50,30.2,
2018-02-08T12:50:08.675Z,41,1,,0,50,30.1,40.5
2018-02-08T12:50:18.675Z,30,,,,50,30.1,42.4
2018-02-08T12:50:28.676Z,29,,,,50,30.1,37.7
2018-02-08T12:50:38.744Z,30,,,,50,30.1,35.1
2018-02-08T12:50:48.734Z,29,,,,50,30.1,32.9
2018-02-08T12:50:58.723Z,30,,,,,,32.2
2018-02-08T12:51:08.674Z,29,,,,50,30.1,32
2018-02-08T12:51:18.675Z,,,,,,,32.5
2018-02-08T12:51:28.787Z,,,,,50,30.1,32.9
2018-02-08T12:51:38.674Z,,,,,,,33.3
2018-02-08T12:51:48.692Z,,,,,50,30,33.4
2018-02-08T12:51:58.677Z,,,,,50,30,
2018-02-08T12:52:08.691Z,,,,,,,33.7
2018-02-08T12:52:18.675Z,30,,,,50,30,33.9
2018-02-08T12:52:28.687Z,29,,,,,,34.1
2018-02-08T12:52:38.674Z,,,,,50,30,34.4
2018-02-08T12:52:48.677Z,,,,,50,30,34.7
2018-02-08T12:52:58.682Z,,,,,50,30,
2018-02-08T12:53:08.708Z,,,,,,,35.2
2018-02-08T12:53:18.689Z,30,,,,50,30,35.4
2018-02-08T12:53:28.674Z,,,,,50,29.8,
2018-02-08T12:53:38.674Z,29,,,,,,35.8
2018-02-08T12:53:48.675Z,,1,,0,50,29.8,36
2018-02-08T12:53:59.226Z,,,,,,,36.2
2018-02-08T12:54:08.675Z,30,,,,50,29.8,36.4
2018-02-08T12:54:18.674Z,,,,,50,29.8,
2018-02-08T12:54:28.683Z,30,,,,,,36.8
2018-02-08T12:54:38.766Z,29,,,,50,29.8,37.1
2018-02-08T12:54:48.721Z,,,,,50,29.8,37.2
2018-02-08T12:54:58.753Z,30,,,,,,37.4
2018-02-08T12:55:08.679Z,29,,,,50,29.8,37.5
2018-02-08T12:55:18.693Z,,,,,50,29.8,
2018-02-08T12:55:28.674Z,30,,,,,,37.8
2018-02-08T12:55:38.674Z,29,,,,50,29.8,38
2018-02-08T12:55:48.683Z,,,,,50,29.8,38.2
2018-02-08T12:55:59.340Z,,,,,50,29.8,
2018-02-08T12:56:08.692Z,30,,,,,,38.4
2018-02-08T12:56:18.680Z,29,,,,50,29.8,38.6
2018-02-08T12:56:28.674Z,,,,,50,29.8,
2018-02-08T12:56:38.674Z,,,,,,,38.9
2018-02-08T12:56:48.674Z,30,,,,50,29.8,39.2
2018-02-08T12:56:58.677Z,29,,,,,,39.3
2018-02-08T12:57:08.677Z,,,,,50,29.8,39.5
2018-02-08T12:57:18.693Z,,,,,50,29.8,
2018-02-08T12:57:28.674Z,,,,,,,39.8
2018-02-08T12:57:38.676Z,,,,,50,29.8,40
2018-02-08T12:57:48.674Z,,,,,50,29.8,40.1
2018-02-08T12:57:58.675Z,0,,,,50,29.8,40.3
2018-02-08T12:58:08.751Z,,1,,0,50,29.8,38.4
2018-02-08T12:58:18.714Z,,,,,,,36.4
2018-02-08T12:58:28.703Z,,,,,50,29.8,35.7
2018-02-08T12:58:38.677Z,,,,,,,35.5
2018-02-08T12:58:48.674Z,,,,,50,29.8,35.4
2018-02-08T12:58:58.674Z,,,,,50,29.8,
2018-02-08T12:59:18.674Z,,,,,50,29.8,
2018-02-08T12:59:28.694Z,,,,,50,29.8,
2018-02-08T12:59:38.674Z,,,,,,,35.2
2018-02-08T12:59:48.674Z,,,,,50,29.8,35.1
2018-02-08T12:59:58.674Z,,,,,,,34.9
2018-02-08T13:00:08.674Z,,,,,50,29.8,
2018-02-08T13:00:18.675Z,,,,,50,29.8,
