Time,PrimTSet,PrimT,HwTSet,ActPow,ChActive,HwTOutlet,HwActive
2018-01-03T03:50:52.674Z,,,50,,,22.5,
2018-01-03T03:51:02.673Z,,30.8,50,,,22.5,
2018-01-03T03:51:12.674Z,,,50,,,22.5,
2018-01-03T03:51:22.674Z,,,50,,,22.5,
2018-01-03T03:51:32.673Z,,,50,,,22.5,
2018-01-03T03:51:42.674Z,,,50,,,22.5,
2018-01-03T03:51:52.674Z,,,50,,,22.5,
2018-01-03T03:52:02.679Z,,,50,,,22.5,
2018-01-03T03:52:12.674Z,,,50,,,22.5,
2018-01-03T03:52:22.674Z,,,50,,,22.5,
2018-01-03T03:52:32.674Z,,,50,,,22.5,
2018-01-03T03:52:42.673Z,,,50,,,22.5,
2018-01-03T03:52:52.674Z,,,50,,,22.5,
2018-01-03T03:53:02.673Z,,,50,,,22.5,
2018-01-03T03:53:12.673Z,,,50,,,22.5,
2018-01-03T03:53:22.673Z,,,50,,,22.5,
2018-01-03T03:53:32.674Z,,,50,,,22.5,
2018-01-03T03:53:42.673Z,,,50,,,22.5,
2018-01-03T03:53:52.673Z,,,50,,,22.5,
2018-01-03T03:54:02.674Z,,,50,,,22.5,
2018-01-03T03:54:12.673Z,,30.7,50,,,22.5,
2018-01-03T03:54:22.674Z,,30.8,50,,,22.5,
2018-01-03T03:54:32.673Z,,30.7,50,,,22.5,
2018-01-03T03:54:42.673Z,,,50,,,22.4,
2018-01-03T03:54:52.673Z,,,50,,,22.5,
2018-01-03T03:55:02.673Z,,,50,,,22.4,
2018-01-03T03:55:12.724Z,,,50,,,22.4,
2018-01-03T03:55:22.674Z,,,50,,,22.4,
2018-01-03T03:55:32.679Z,,,50,,,22.4,
2018-01-03T03:55:42.696Z,,,50,,,22.4,
2018-01-03T03:55:52.673Z,,,50,,,22.4,
2018-01-03T03:56:02.673Z,,,50,,,22.4,
2018-01-03T03:56:12.673Z,,,50,,,22.4,
2018-01-03T03:56:22.674Z,,,50,,,22.4,
2018-01-03T03:56:32.673Z,,,50,,,22.4,
2018-01-03T03:56:42.684Z,,,50,,,22.4,
2018-01-03T03:56:52.673Z,,,50,,,22.4,
2018-01-03T03:57:02.674Z,,,50,,,22.4,
2018-01-03T03:57:12.674Z,,,50,,,22.4,
2018-01-03T03:57:22.674Z,,30.6,50,,,22.4,
2018-01-03T03:57:32.682Z,,,50,,,22.4,
2018-01-03T03:57:42.673Z,,,50,,,22.4,
2018-01-03T03:57:52.673Z,,,50,,,22.4,
2018-01-03T03:58:02.673Z,,,50,,,22.4,
2018-01-03T03:58:12.673Z,,,50,,,22.4,
2018-01-03T03:58:22.685Z,,,50,,,22.4,
2018-01-03T03:58:32.700Z,,,50,,,22.4,
2018-01-03T03:58:42.673Z,,,50,,,22.4,
2018-01-03T03:58:52.674Z,,,50,,,22.4,
2018-01-03T03:59:02.674Z,,,50,,,22.4,
2018-01-03T03:59:12.673Z,,,50,,,22.4,
2018-01-03T03:59:22.674Z,,,50,,,22.4,
2018-01-03T03:59:32.673Z,,,50,,,22.4,
2018-01-03T03:59:42.674Z,,,50,,,22.4,
2018-01-03T03:59:52.673Z,,,50,,,22.4,
2018-01-03T04:00:02.673Z,,,50,,,22.4,
2018-01-03T04:00:12.674Z,,,50,,,22.4,
2018-01-03T04:00:22.673Z,,30.5,50,,,22.4,
2018-01-03T04:00:32.674Z,,,50,,,22.2,
2018-01-03T04:00:42.673Z,,,50,,,22.2,
2018-01-03T04:00:52.673Z,,,50,,,22.2,
2018-01-03T04:01:02.673Z,,,50,,,22.2,
2018-01-03T04:01:12.674Z,,,50,,,22.2,
2018-01-03T04:01:22.673Z,,,50,,,22.2,
2018-01-03T04:01:32.673Z,,,50,,,22.2,
2018-01-03T04:01:42.673Z,,,50,,,22.2,
2018-01-03T04:01:52.674Z,,,50,,,22.2,
2018-01-03T04:02:02.677Z,,,50,,,22.2,
2018-01-03T04:02:12.675Z,,,50,,,22.2,
2018-01-03T04:02:22.673Z,,,50,,,22.2,
2018-01-03T04:02:32.688Z,,,50,,,22.2,
2018-01-03T04:02:42.673Z,,,50,,,22.2,
2018-01-03T04:02:52.673Z,,,50,,,22.2,
2018-01-03T04:03:02.673Z,,30.4,50,,,22.2,
2018-01-03T04:03:12.673Z,,,50,,,22.2,
2018-01-03T04:03:22.674Z,,,50,,,22.2,
2018-01-03T04:03:32.688Z,,,50,,,22.2,
2018-01-03T04:03:42.674Z,,,50,,,22.2,
2018-01-03T04:03:52.673Z,,,50,,,22.2,
2018-01-03T04:04:02.673Z,,,50,,,22.2,
2018-01-03T04:04:12.673Z,,,50,,,22.2,
2018-01-03T04:04:22.673Z,,,50,,,22.2,
2018-01-03T04:04:32.673Z,,,50,,,22.2,
2018-01-03T04:04:42.673Z,,,50,,,22.2,
2018-01-03T04:04:52.673Z,,,50,,,22.2,
2018-01-03T04:05:02.673Z,,,50,,,22.2,
2018-01-03T04:05:12.673Z,,,50,,,22.2,
2018-01-03T04:05:22.673Z,,,50,,,22.2,
2018-01-03T04:05:32.674Z,,,50,,,22.2,
2018-01-03T04:05:42.673Z,,,50,,,22.2,
2018-01-03T04:05:52.673Z,,,50,,,22.2,
2018-01-03T04:06:02.673Z,,,50,,,22.2,
2018-01-03T04:06:12.674Z,,,50,,,22.2,
2018-01-03T04:06:22.698Z,,30.3,50,,,22.2,
2018-01-03T04:06:32.673Z,,,50,,,22.2,
2018-01-03T04:06:42.673Z,,,50,,,22.2,
2018-01-03T04:06:52.673Z,,,50,,,22.2,
2018-01-03T04:07:02.673Z,,,50,,,22.2,
2018-01-03T04:07:12.673Z,,,50,,,22.2,
2018-01-03T04:07:22.674Z,,,50,,,22.2,
2018-01-03T04:07:32.677Z,,,50,,,22.2,
2018-01-03T04:07:42.673Z,,,50,,,22.1,
2018-01-03T04:07:52.673Z,,,50,,,22.1,
2018-01-03T04:08:02.673Z,,,50,,,22.1,
2018-01-03T04:08:12.673Z,,,50,,,22.1,
2018-01-03T04:08:22.673Z,,,50,,,22.1,
2018-01-03T04:08:32.673Z,,,50,,,22.1,
2018-01-03T04:08:42.673Z,,,50,,,22.1,
2018-01-03T04:08:52.674Z,,,50,,,22.1,
2018-01-03T04:09:02.673Z,,,50,,,22.1,
2018-01-03T04:09:12.673Z,,,50,,,22.1,
2018-01-03T04:09:22.673Z,,30.2,50,,,22.1,
2018-01-03T04:09:32.673Z,,,50,,,22.1,
2018-01-03T04:09:42.673Z,,,50,,,22.1,
2018-01-03T04:09:52.673Z,,,50,,,22.1,
2018-01-03T04:10:02.673Z,,,50,,,22.1,
2018-01-03T04:10:12.673Z,,,50,,,22.1,
2018-01-03T04:10:22.673Z,,,50,,,22.1,
2018-01-03T04:10:32.674Z,,,50,,,22.1,
2018-01-03T04:10:42.673Z,,,50,,,22.1,
2018-01-03T04:10:52.673Z,,,50,,,22.1,
2018-01-03T04:11:02.673Z,,,50,,,22.1,
2018-01-03T04:11:12.673Z,,,50,,,22.1,
2018-01-03T04:11:22.673Z,,,50,,,22.1,
2018-01-03T04:11:32.673Z,,,50,,,22.1,
2018-01-03T04:11:42.673Z,,,50,,,22.1,
2018-01-03T04:11:52.673Z,,,50,,,22.1,
2018-01-03T04:12:02.673Z,,,50,,,22.1,
2018-01-03T04:12:12.673Z,,,50,,,22.1,
2018-01-03T04:12:22.673Z,,,50,,,22.1,
2018-01-03T04:12:32.673Z,,,50,,,22.1,
2018-01-03T04:12:42.673Z,,30.1,50,,,22.1,
2018-01-03T04:12:52.673Z,,,50,,,22.1,
2018-01-03T04:13:02.673Z,,,50,,,22.1,
2018-01-03T04:13:12.675Z,,,50,,,22.1,
2018-01-03T04:13:22.673Z,,,50,,,22.1,
2018-01-03T04:13:32.673Z,,,50,,,22.1,
2018-01-03T04:13:42.673Z,,,50,,,22.1,
2018-01-03T04:13:52.698Z,,,50,,,22.1,
2018-01-03T04:14:02.687Z,,,50,,,22.1,
2018-01-03T04:14:12.677Z,,,50,,,22.1,
2018-01-03T04:14:22.688Z,,,50,,,22,
2018-01-03T04:14:32.674Z,,,50,,,22.1,
2018-01-03T04:14:42.688Z,,,50,,,22.1,
2018-01-03T04:14:52.673Z,,,50,,,22.1,
2018-01-03T04:15:02.673Z,,,50,,,22.1,
2018-01-03T04:15:12.673Z,,,50,,,22.1,
2018-01-03T04:15:22.673Z,,30,50,,,22.1,
2018-01-03T04:15:32.673Z,,30.1,50,,,22,
2018-01-03T04:15:42.673Z,,30,50,,,22,
2018-01-03T04:15:52.674Z,,,50,,,22,
2018-01-03T04:16:02.673Z,,,50,,,22,
2018-01-03T04:16:12.673Z,,,50,,,22,
2018-01-03T04:16:22.673Z,,,50,,,22,
2018-01-03T04:16:32.673Z,,,50,,,22,
2018-01-03T04:16:42.673Z,,,50,,,22,
2018-01-03T04:16:52.673Z,,,50,,,22,
2018-01-03T04:17:02.673Z,,,50,,,22,
2018-01-03T04:17:12.673Z,,,50,,,22,
2018-01-03T04:17:22.673Z,,,50,,,22,
2018-01-03T04:17:32.673Z,,,50,,,22,
2018-01-03T04:17:42.673Z,,,50,,,22,
2018-01-03T04:17:52.672Z,,,50,,,22,
2018-01-03T04:18:02.673Z,,,50,,,22,
2018-01-03T04:18:12.673Z,,,50,,,22,
2018-01-03T04:18:22.673Z,,,50,,,22,
2018-01-03T04:18:32.673Z,,30,50,,,22,
2018-01-03T04:18:42.673Z,,29.9,50,,,22,
2018-01-03T04:18:52.673Z,,,50,,,22,
2018-01-03T04:19:02.673Z,,,50,,,22,
2018-01-03T04:19:12.673Z,,,50,,,22,
2018-01-03T04:19:22.673Z,,,50,,,22,
2018-01-03T04:19:32.672Z,,,50,,,22,
2018-01-03T04:19:42.673Z,,,50,,,22,
2018-01-03T04:19:52.673Z,,,50,,,22,
2018-01-03T04:20:02.673Z,,,50,,,22,
2018-01-03T04:20:12.673Z,,,50,,,22,
2018-01-03T04:20:22.673Z,,,50,,,22,
2018-01-03T04:20:32.673Z,,,50,,,22,
2018-01-03T04:20:42.673Z,,,50,,,22,
2018-01-03T04:20:52.672Z,,,50,,,22,
2018-01-03T04:21:02.673Z,,,50,,,22,
2018-01-03T04:21:12.673Z,,,50,,,22,
2018-01-03T04:21:22.673Z,,,50,,,22,
2018-01-03T04:21:32.673Z,,,50,,,22,
2018-01-03T04:21:42.673Z,,29.8,50,,,22,
2018-01-03T04:21:52.673Z,,,50,,,21.9,
2018-01-03T04:22:02.673Z,,,50,,,22,
2018-01-03T04:22:12.673Z,,,50,,,22,
2018-01-03T04:22:22.673Z,,,50,,,22,
2018-01-03T04:22:32.673Z,,,50,,,22,
2018-01-03T04:22:42.673Z,,,50,,,22,
2018-01-03T04:22:52.673Z,,,50,,,22,
2018-01-03T04:23:02.672Z,,,50,,,22,
2018-01-03T04:23:12.673Z,,,50,,,22,
2018-01-03T04:23:22.673Z,,,50,,,22,
2018-01-03T04:23:32.673Z,,,50,,,21.9,
2018-01-03T04:23:42.673Z,,,50,,,21.9,
2018-01-03T04:23:52.672Z,,,50,,,21.9,
2018-01-03T04:24:02.675Z,,,50,,,21.9,
2018-01-03T04:24:12.673Z,,,50,,,21.9,
2018-01-03T04:24:22.673Z,,,50,,,21.9,
2018-01-03T04:24:32.673Z,,,50,,,21.9,
2018-01-03T04:24:42.673Z,,,50,,,21.9,
2018-01-03T04:24:52.673Z,,,50,,,21.9,
2018-01-03T04:25:02.672Z,,,50,,,21.9,
2018-01-03T04:25:12.672Z,,29.6,50,,,21.9,
2018-01-03T04:25:22.673Z,,,50,,,21.9,
2018-01-03T04:25:32.672Z,,,50,,,21.9,
2018-01-03T04:25:42.672Z,,,50,,,21.9,
2018-01-03T04:25:52.672Z,,,50,,,21.9,
2018-01-03T04:26:02.673Z,,,50,,,21.9,
2018-01-03T04:26:12.672Z,,,50,,,21.9,
2018-01-03T04:26:22.674Z,,,50,,,21.9,
2018-01-03T04:26:32.673Z,,,50,,,21.9,
2018-01-03T04:26:42.673Z,,,50,,,21.9,
2018-01-03T04:26:52.672Z,,,50,,,21.9,
2018-01-03T04:27:02.672Z,,,50,,,21.9,
2018-01-03T04:27:12.672Z,,,50,,,21.9,
2018-01-03T04:27:22.673Z,,,50,,,21.9,
2018-01-03T04:27:32.673Z,,,50,,,21.9,
2018-01-03T04:27:42.672Z,,,50,,,21.9,
2018-01-03T04:27:52.718Z,,,50,,,21.9,
2018-01-03T04:28:02.672Z,,,50,,,21.9,
2018-01-03T04:28:12.672Z,,,50,,,21.9,
2018-01-03T04:28:22.673Z,,,50,,,21.9,
2018-01-03T04:28:32.672Z,,,50,,,21.9,
2018-01-03T04:28:42.672Z,,,50,,,21.9,
2018-01-03T04:28:52.672Z,,29.5,50,,,21.9,
2018-01-03T04:29:02.673Z,,,50,,,21.9,
2018-01-03T04:29:12.720Z,,,50,,,21.9,
2018-01-03T04:29:22.674Z,,,50,,,21.9,
2018-01-03T04:29:32.698Z,,,50,,,21.9,
2018-01-03T04:29:42.672Z,,,50,,,21.9,
2018-01-03T04:29:52.672Z,,,50,,,21.9,
2018-01-03T04:30:02.673Z,,,50,,,21.9,
2018-01-03T04:30:12.672Z,,,50,,,21.9,
2018-01-03T04:30:22.673Z,,,50,,,21.9,
2018-01-03T04:30:32.673Z,,,50,,,21.9,
2018-01-03T04:30:42.673Z,,,50,,,21.9,
2018-01-03T04:30:52.672Z,,,50,,,21.9,
2018-01-03T04:31:02.672Z,,,50,,,21.9,
2018-01-03T04:31:12.672Z,,,50,,,21.9,
2018-01-03T04:31:22.673Z,,,50,,,21.9,
2018-01-03T04:31:32.672Z,,,50,,,21.9,
2018-01-03T04:31:42.673Z,,,50,,,21.9,
2018-01-03T04:31:52.672Z,,,50,,,21.9,
2018-01-03T04:32:02.672Z,,29.4,50,,,21.9,
2018-01-03T04:32:12.673Z,,,50,,,21.9,
2018-01-03T04:32:22.672Z,,,50,,,21.9,
2018-01-03T04:32:32.672Z,,,50,,,21.9,
2018-01-03T04:32:42.672Z,,,50,,,21.9,
2018-01-03T04:32:52.672Z,,,50,,,21.7,
2018-01-03T04:33:02.672Z,,,50,,,21.7,
2018-01-03T04:33:12.673Z,,,50,,,21.7,
2018-01-03T04:33:22.673Z,,,50,,,21.7,
2018-01-03T04:33:32.672Z,,,50,,,21.7,
2018-01-03T04:33:42.672Z,,,50,,,21.7,
2018-01-03T04:33:52.672Z,,,50,,,21.7,
2018-01-03T04:34:02.672Z,,,50,,,21.7,
2018-01-03T04:34:12.672Z,,,50,,,21.7,
2018-01-03T04:34:22.672Z,,,50,,,21.7,
2018-01-03T04:34:32.672Z,,,50,,,21.7,
2018-01-03T04:34:42.673Z,,,50,,,21.7,
2018-01-03T04:34:52.672Z,,,50,,,21.7,
2018-01-03T04:35:02.672Z,,,50,,,21.7,
2018-01-03T04:35:12.673Z,,29.3,50,,,21.7,
2018-01-03T04:35:22.672Z,,,50,,,21.7,
2018-01-03T04:35:32.678Z,,,50,,,21.7,
2018-01-03T04:35:42.672Z,,,50,,,21.7,
2018-01-03T04:35:52.673Z,,,50,,,21.7,
2018-01-03T04:36:02.672Z,,,50,,,21.7,
2018-01-03T04:36:12.672Z,,,50,,,21.7,
2018-01-03T04:36:22.673Z,,,50,,,21.7,
2018-01-03T04:36:32.673Z,,,50,,,21.7,
2018-01-03T04:36:42.673Z,,,50,,,21.7,
2018-01-03T04:36:52.672Z,,,50,,,21.7,
2018-01-03T04:37:02.672Z,,,50,,,21.7,
2018-01-03T04:37:12.672Z,,,50,,,21.7,
2018-01-03T04:37:22.672Z,,,50,,,21.7,
2018-01-03T04:37:32.672Z,,,50,,,21.7,
2018-01-03T04:37:42.673Z,5,29.3,50,0,0,21.7,0
2018-01-03T04:37:52.673Z,,,50,,,21.7,
2018-01-03T04:38:02.672Z,,,50,,,21.7,
2018-01-03T04:38:12.672Z,,,50,,,21.7,
2018-01-03T04:38:22.672Z,,,50,,,21.7,
2018-01-03T04:38:32.690Z,,,50,,,21.7,
2018-01-03T04:38:42.672Z,,29.2,50,,,21.7,
2018-01-03T04:38:52.672Z,,,50,,,21.7,
2018-01-03T04:39:02.673Z,,,50,,,21.7,
2018-01-03T04:39:12.672Z,,,50,,,21.7,
2018-01-03T04:39:22.673Z,,,50,,,21.7,
2018-01-03T04:39:32.672Z,,,50,,,21.7,
2018-01-03T04:39:42.672Z,,,50,,,21.7,
2018-01-03T04:39:52.672Z,,,50,,,21.7,
2018-01-03T04:40:02.672Z,,,50,,,21.7,
2018-01-03T04:40:12.672Z,,,50,,,21.7,
2018-01-03T04:40:22.672Z,,,50,,,21.7,
2018-01-03T04:40:32.672Z,,,50,,,21.7,
2018-01-03T04:40:42.672Z,,,50,,,21.7,
2018-01-03T04:40:52.672Z,,,50,,,21.7,
2018-01-03T04:41:02.672Z,,,50,,,21.7,
2018-01-03T04:41:12.672Z,,,50,,,21.7,
2018-01-03T04:41:22.672Z,,,50,,,21.7,
2018-01-03T04:41:32.812Z,,29,50,,,21.7,
2018-01-03T04:41:42.672Z,,29.2,50,,,21.7,
2018-01-03T04:41:52.672Z,,,50,,,21.7,
2018-01-03T04:42:02.672Z,,29,50,,,21.7,
2018-01-03T04:42:12.672Z,,,50,,,21.6,
2018-01-03T04:42:22.673Z,,,50,,,21.7,
2018-01-03T04:42:32.672Z,,,50,,,21.7,
2018-01-03T04:42:42.672Z,,,50,,,21.7,
2018-01-03T04:42:52.672Z,,,50,,,21.7,
2018-01-03T04:43:02.672Z,,,50,,,21.7,
2018-01-03T04:43:12.672Z,,,50,,,21.7,
2018-01-03T04:43:22.672Z,,,50,,,21.6,
2018-01-03T04:43:32.672Z,,,50,,,21.6,
2018-01-03T04:43:42.672Z,,,50,,,21.6,
2018-01-03T04:43:52.672Z,,,50,,,21.6,
2018-01-03T04:44:02.681Z,,,50,,,21.6,
2018-01-03T04:44:12.672Z,,,50,,,21.6,
2018-01-03T04:44:22.678Z,,,50,,,21.6,
2018-01-03T04:44:32.673Z,,28.9,50,,,21.6,
2018-01-03T04:44:42.672Z,,29,50,,,21.6,
2018-01-03T04:44:52.722Z,,29,50,,,21.6,
2018-01-03T04:45:02.672Z,,29,50,,,21.6,
2018-01-03T04:45:12.672Z,,29,50,,,21.6,
2018-01-03T04:45:22.673Z,,28.9,50,,,21.6,
2018-01-03T04:45:32.678Z,,,50,,,21.6,
2018-01-03T04:45:42.672Z,,,50,,,21.6,
2018-01-03T04:45:52.672Z,,,50,,,21.6,
2018-01-03T04:46:02.672Z,,,50,,,21.6,
2018-01-03T04:46:12.672Z,,,50,,,21.6,
2018-01-03T04:46:22.672Z,,,50,,,21.6,
2018-01-03T04:46:32.672Z,,,50,,,21.6,
2018-01-03T04:46:42.673Z,,,50,,,21.6,
2018-01-03T04:46:52.671Z,,,50,,,21.6,
2018-01-03T04:47:02.672Z,,,50,,,21.6,
2018-01-03T04:47:12.671Z,,,50,,,21.6,
2018-01-03T04:47:22.672Z,,,50,,,21.6,
2018-01-03T04:47:32.672Z,,,50,,,21.6,
2018-01-03T04:47:42.672Z,,,50,,,21.6,
2018-01-03T04:47:52.672Z,,,50,,,21.6,
2018-01-03T04:48:02.672Z,,,50,,,21.6,
2018-01-03T04:48:12.672Z,,,50,,,21.6,
2018-01-03T04:48:22.672Z,,,50,,,21.6,
2018-01-03T04:48:32.672Z,,,50,,,21.6,
2018-01-03T04:48:42.672Z,,,50,,,21.6,
2018-01-03T04:48:52.672Z,,28.8,50,,,21.6,
2018-01-03T04:49:02.672Z,,,50,,,21.6,
2018-01-03T04:49:12.672Z,,,50,,,21.6,
2018-01-03T04:49:22.672Z,,,50,,,21.6,
2018-01-03T04:49:32.671Z,,,50,,,21.6,
2018-01-03T04:49:42.672Z,,,50,,,21.6,
2018-01-03T04:49:52.672Z,,,50,,,21.6,
2018-01-03T04:50:02.672Z,,,50,,,21.6,
2018-01-03T04:50:12.672Z,,,50,,,21.6,
2018-01-03T04:50:22.672Z,,,50,,,21.6,
2018-01-03T04:50:32.672Z,,,50,,,21.6,
2018-01-03T04:50:42.672Z,,,50,,,21.6,
2018-01-03T04:50:52.672Z,,,50,,,21.6,
2018-01-03T04:51:02.671Z,,,50,,,21.6,
2018-01-03T04:51:12.673Z,,,50,,,21.6,
2018-01-03T04:51:22.672Z,,,50,,,21.6,
2018-01-03T04:51:32.671Z,,,50,,,21.6,
2018-01-03T04:51:42.672Z,,,50,,,21.6,
2018-01-03T04:51:52.671Z,,,50,,,21.6,
2018-01-03T04:52:02.672Z,,,50,,,21.6,
2018-01-03T04:52:12.671Z,,,50,,,21.6,
2018-01-03T04:52:22.672Z,,,50,,,21.6,
2018-01-03T04:52:32.672Z,,28.7,50,,,21.6,
2018-01-03T04:52:42.672Z,,,50,,,21.6,
2018-01-03T04:52:52.671Z,,,50,,,21.6,
2018-01-03T04:53:02.671Z,,,50,,,21.6,
2018-01-03T04:53:12.671Z,,,50,,,21.6,
2018-01-03T04:53:22.672Z,,,50,,,21.6,
2018-01-03T04:53:32.671Z,,,50,,,21.5,
2018-01-03T04:53:42.671Z,,,50,,,21.6,
2018-01-03T04:53:52.671Z,,,50,,,21.6,
2018-01-03T04:54:02.671Z,,,50,,,21.6,
2018-01-03T04:54:12.671Z,,,50,,,21.6,
2018-01-03T04:54:22.672Z,,,50,,,21.5,
2018-01-03T04:54:32.671Z,,,50,,,21.5,
2018-01-03T04:54:42.671Z,,,50,,,21.5,
2018-01-03T04:54:52.671Z,,,50,,,21.5,
2018-01-03T04:55:02.671Z,,,50,,,21.5,
2018-01-03T04:55:12.671Z,,,50,,,21.5,
2018-01-03T04:55:22.671Z,,,50,,,21.5,
2018-01-03T04:55:32.672Z,,,50,,,21.5,
2018-01-03T04:55:42.671Z,,,50,,,21.5,
2018-01-03T04:55:52.671Z,,,50,,,21.5,
2018-01-03T04:56:02.671Z,,,50,,,21.5,
2018-01-03T04:56:12.671Z,,,50,,,21.5,
2018-01-03T04:56:22.672Z,,28.6,50,,,21.5,
2018-01-03T04:56:32.673Z,,,50,,,21.5,
2018-01-03T04:56:42.671Z,,,50,,,21.5,
2018-01-03T04:56:52.672Z,,,50,,,21.5,
2018-01-03T04:57:02.671Z,,,50,,,21.5,
2018-01-03T04:57:12.671Z,,,50,,,21.5,
2018-01-03T04:57:22.672Z,,,50,,,21.5,
2018-01-03T04:57:32.671Z,,,50,,,21.5,
2018-01-03T04:57:42.671Z,,,50,,,21.5,
2018-01-03T04:57:52.671Z,,,50,,,21.5,
2018-01-03T04:58:02.672Z,,,50,,,21.5,
2018-01-03T04:58:12.671Z,,,50,,,21.5,
2018-01-03T04:58:22.672Z,,,50,,,21.5,
2018-01-03T04:58:32.672Z,,,50,,,21.5,
2018-01-03T04:58:42.671Z,,,50,,,21.5,
2018-01-03T04:58:52.672Z,,,50,,,21.5,
2018-01-03T04:59:02.671Z,,,50,,,21.5,
2018-01-03T04:59:12.671Z,,,50,,,21.5,
2018-01-03T04:59:22.671Z,,,50,,,21.5,
2018-01-03T04:59:32.672Z,,,50,,,21.5,
2018-01-03T04:59:42.672Z,,,50,,,21.5,
2018-01-03T04:59:52.672Z,,28.4,50,,,21.5,
2018-01-03T05:00:02.671Z,,,50,,,21.5,
2018-01-03T05:00:12.671Z,,,50,,,21.5,
2018-01-03T05:00:22.728Z,,,50,,,21.5,
2018-01-03T05:00:32.672Z,,,50,,,21.5,
2018-01-03T05:00:42.686Z,,,50,,,21.5,
2018-01-03T05:00:52.671Z,,,50,,,21.5,
2018-01-03T05:01:02.764Z,,,50,,,21.5,
2018-01-03T05:01:12.671Z,,,50,,,21.5,
2018-01-03T05:01:22.671Z,,,50,,,21.5,
2018-01-03T05:01:32.676Z,,,50,,,21.5,
2018-01-03T05:01:42.671Z,,,50,,,21.5,
2018-01-03T05:01:52.672Z,,,50,,,21.5,
2018-01-03T05:02:02.671Z,,,50,,,21.5,
2018-01-03T05:02:12.672Z,,,50,,,21.5,
2018-01-03T05:02:22.676Z,,,50,,,21.5,
2018-01-03T05:02:32.671Z,,,50,,,21.5,
2018-01-03T05:02:42.671Z,,,50,,,21.5,
2018-01-03T05:02:52.672Z,,,50,,,21.5,
2018-01-03T05:03:02.672Z,,,50,,,21.5,
2018-01-03T05:03:12.689Z,,,50,,,21.5,
2018-01-03T05:03:22.671Z,,,50,,,21.5,
2018-01-03T05:03:32.671Z,,,50,,,21.5,
2018-01-03T05:03:42.693Z,,28.3,50,,,21.5,
2018-01-03T05:03:52.678Z,,,50,,,21.5,
2018-01-03T05:04:02.706Z,,,50,,,21.5,
2018-01-03T05:04:12.764Z,,,50,,,21.5,
2018-01-03T05:04:22.773Z,,,50,,,21.5,
2018-01-03T05:04:32.786Z,,,50,,,21.5,
2018-01-03T05:04:42.763Z,,,50,,,21.3,
2018-01-03T05:04:52.732Z,,,50,,,21.3,
2018-01-03T05:05:02.680Z,,,50,,,21.5,
2018-01-03T05:05:12.675Z,,,50,,,21.5,
2018-01-03T05:05:22.671Z,,,50,,,21.5,
2018-01-03T05:05:32.671Z,,,50,,,21.3,
2018-01-03T05:05:42.671Z,,,50,,,21.5,
2018-01-03T05:05:52.674Z,,,50,,,21.3,
2018-01-03T05:06:02.671Z,,,50,,,21.3,
2018-01-03T05:06:12.671Z,,,50,,,21.5,
2018-01-03T05:06:22.671Z,,,50,,,21.3,
2018-01-03T05:06:32.675Z,,,50,,,21.3,
2018-01-03T05:06:42.671Z,,,50,,,21.3,
2018-01-03T05:06:52.671Z,,,50,,,21.3,
2018-01-03T05:07:02.671Z,,,50,,,21.3,
2018-01-03T05:07:12.679Z,,,50,,,21.3,
2018-01-03T05:07:22.671Z,,,50,,,21.3,
2018-01-03T05:07:32.671Z,,,50,,,21.3,
2018-01-03T05:07:42.671Z,,,50,,,21.3,
2018-01-03T05:07:52.671Z,,28.2,50,,,21.3,
2018-01-03T05:08:02.671Z,,,50,,,21.3,
2018-01-03T05:08:12.671Z,,,50,,,21.3,
2018-01-03T05:08:22.671Z,,,50,,,21.3,
2018-01-03T05:08:32.671Z,,,50,,,21.3,
2018-01-03T05:08:42.671Z,,,50,,,21.3,
2018-01-03T05:08:52.676Z,,,50,,,21.3,
2018-01-03T05:09:02.694Z,,,50,,,21.3,
2018-01-03T05:09:12.673Z,,,50,,,21.3,
2018-01-03T05:09:22.671Z,,,50,,,21.3,
2018-01-03T05:09:32.671Z,,,50,,,21.3,
2018-01-03T05:09:42.672Z,,,50,,,21.3,
2018-01-03T05:09:52.671Z,,,50,,,21.3,
2018-01-03T05:10:02.672Z,,,50,,,21.3,
2018-01-03T05:10:12.677Z,,,50,,,21.3,
2018-01-03T05:10:22.675Z,,,50,,,21.3,
2018-01-03T05:10:32.673Z,,,50,,,21.3,
2018-01-03T05:10:42.684Z,,,50,,,21.3,
2018-01-03T05:10:52.673Z,,,50,,,21.3,
2018-01-03T05:11:02.723Z,,,50,,,21.3,
2018-01-03T05:11:12.671Z,,,50,,,21.3,
2018-01-03T05:11:22.674Z,,,50,,,21.3,
2018-01-03T05:11:32.671Z,,,50,,,21.3,
2018-01-03T05:11:42.672Z,,28.1,50,,,21.3,
2018-01-03T05:11:52.684Z,,,50,,,21.3,
2018-01-03T05:12:02.670Z,,,50,,,21.3,
2018-01-03T05:12:12.681Z,,,50,,,21.3,
2018-01-03T05:12:22.671Z,,,50,,,21.3,
2018-01-03T05:12:32.671Z,,,50,,,21.3,
2018-01-03T05:12:42.684Z,,,50,,,21.3,
2018-01-03T05:12:52.677Z,,,50,,,21.3,
2018-01-03T05:13:02.682Z,,,50,,,21.3,
2018-01-03T05:13:12.681Z,,,50,,,21.3,
2018-01-03T05:13:22.685Z,,,50,,,21.3,
2018-01-03T05:13:32.678Z,,,50,,,21.3,
2018-01-03T05:13:42.709Z,,,50,,,21.3,
